
[00:00:00.000 --> 00:00:06.000]  我今天要分享的信息是基督徒應該有的不方便
[00:04:53.960 --> 00:04:54.960]  不是嗎
[00:04:54.960 --> 00:04:56.680]  大兒子還是得兩份
[00:04:56.680 --> 00:04:57.520]  但是他說父啊
[00:04:57.520 --> 00:04:59.760]  你從來沒有這麼對過我
[00:04:59.760 --> 00:05:01.560]  天天跟父在一起
[00:05:01.560 --> 00:05:05.440]  但是沒有注意到自己的地位
[00:05:05.440 --> 00:05:08.000]  英文比較更傳神
[00:05:08.000 --> 00:05:10.120]  地位叫做Possession
[00:05:10.120 --> 00:05:11.600]  你在什麼地位
[00:05:11.600 --> 00:05:12.560]  譬如講說
[00:05:12.560 --> 00:05:14.960]  我們Real Estate都常常講
[00:05:14.960 --> 00:05:16.280]  最重要的是什麼
[00:05:16.280 --> 00:05:18.280]  Location
[00:05:18.280 --> 00:05:19.560]  你在哪裏
[00:05:19.560 --> 00:05:20.560]  對不對
[00:05:20.560 --> 00:05:22.240]  但是我們都忽略到
[00:05:22.240 --> 00:05:25.120]  還有我們的Possession
[00:05:25.120 --> 00:05:26.800]  你擁有沒有
[00:05:26.800 --> 00:05:27.680]  你是大兒子
[00:05:27.680 --> 00:05:28.960]  但是你徒有地位
[00:05:28.960 --> 00:05:29.800]  徒有身份
[00:05:29.800 --> 00:05:35.040]  沒有擁有你大兒子的福分
[00:05:35.040 --> 00:05:36.800]  所以我說
[00:05:36.800 --> 00:05:40.160]  虎落平陽獸犬棲
[00:05:40.160 --> 00:05:42.120]  身份是老
[00:05:42.120 --> 00:05:44.760]  落在平陽這個地位
[00:05:44.760 --> 00:05:46.960]  不是要獸犬棲嗎
[00:05:46.960 --> 00:05:48.360]  狗捉耗子
[00:05:48.360 --> 00:05:50.000]  多管閒事嘛
[00:05:50.000 --> 00:05:51.040]  身份是狗
[00:05:51.040 --> 00:05:53.000]  卻落在去捉耗子
[00:05:53.000 --> 00:05:54.400]  不是多管閒事嗎
[00:05:54.400 --> 00:05:55.560]  所以我們的身份
[00:05:55.560 --> 00:05:57.080]  我們的地位
[00:05:57.080 --> 00:05:58.320]  我們要搞清楚
[00:05:58.320 --> 00:06:00.480]  我們基督徒應該有的
[00:06:00.480 --> 00:06:01.760]  還有我們是
[00:06:01.760 --> 00:06:02.720]  君尊的祭祀
[00:06:02.720 --> 00:06:03.680]  是聖酒的過渡
[00:06:03.680 --> 00:06:05.360]  屬神的指明
[00:06:05.360 --> 00:06:06.360]  要宣揚那
[00:06:06.360 --> 00:06:07.280]  召我們出黑暗
[00:06:07.280 --> 00:06:09.680]  入奇妙光明者的美德
[00:06:09.680 --> 00:06:10.920]  這是我們的責任
[00:06:10.920 --> 00:06:11.960]  Hallelujah
[00:06:11.960 --> 00:06:12.880]  我上次有講說
[00:06:12.880 --> 00:06:13.960]  我們基督徒應該要做
[00:06:13.960 --> 00:06:15.320]  更大的事情
[00:06:15.320 --> 00:06:16.520]  Hallelujah
[00:06:16.520 --> 00:06:18.240]  主耶穌說
[00:06:18.240 --> 00:06:19.600]  我所做的
[00:06:19.600 --> 00:06:20.800]  你們也都要做
[00:06:20.800 --> 00:06:22.840]  並且做更大的事情
[00:06:22.840 --> 00:06:24.120]  我舉了一個例子
[00:06:24.120 --> 00:06:25.200]  初代教會的時候
[00:06:25.200 --> 00:06:26.240]  彼得一次講到
[00:06:26.240 --> 00:06:27.240]  三千個人受洗
[00:06:27.240 --> 00:06:27.920]  再一次講到
[00:06:27.920 --> 00:06:29.160]  五千個人受洗
[00:06:29.160 --> 00:06:30.080]  我們憑着信心
[00:06:30.080 --> 00:06:31.240]  奉主耶穌基督的名
[00:06:31.240 --> 00:06:32.440]  天賦上帝的權柄
[00:06:32.440 --> 00:06:33.640]  聖賢的大能
[00:06:33.640 --> 00:06:34.840]  還有各式各樣的
[00:06:34.840 --> 00:06:36.560]  恩高及恩賜
[00:06:36.560 --> 00:06:39.520]  我們要做許許多多大的事情
[00:06:39.520 --> 00:06:40.440]  上次我講說
[00:06:40.440 --> 00:06:41.640]  我們基督徒
[00:06:41.640 --> 00:06:44.520]  應該要有的靈敏度
[00:06:44.520 --> 00:06:47.280]  我說這就是講的GQ
[00:06:47.280 --> 00:06:49.160]  Gar Quotient
[00:06:49.160 --> 00:06:50.920]  我們常常講IQ
[00:06:50.920 --> 00:06:52.920]  就是你的聰明才智
[00:06:52.920 --> 00:06:53.840]  是不是
[00:06:53.840 --> 00:06:55.240]  還有EQ
[00:06:55.240 --> 00:06:57.520]  就是你的Emotional Quotient
[00:06:57.520 --> 00:06:58.840]  你的情商
[00:06:58.840 --> 00:07:00.240]  你怎麼樣處理事情
[00:07:00.240 --> 00:07:02.320]  你怎麼樣對付困難
[00:07:02.320 --> 00:07:04.520]  你怎麼樣做人做事
[00:07:04.520 --> 00:07:06.320]  還有一個叫做KQ
[00:07:06.320 --> 00:07:08.640]  就是你的Knowledge Quotient
[00:07:08.640 --> 00:07:10.560]  就是你的智商
[00:07:10.560 --> 00:07:12.320]  你的知識水平
[00:07:12.320 --> 00:07:13.240]  讀了博士
[00:07:13.240 --> 00:07:14.720]  他的Knowledge Q
[00:07:14.720 --> 00:07:17.000]  一定比平常人高
[00:07:17.000 --> 00:07:19.480]  但是最重要是我們的GQ
[00:07:19.480 --> 00:07:22.120]  就是我們的屬靈的靈敏度
[00:07:22.120 --> 00:07:23.400]  你可不可以
[00:07:23.400 --> 00:07:25.440]  感覺到神與你同在
[00:07:25.440 --> 00:07:27.400]  你有沒有確信
[00:07:27.400 --> 00:07:30.720]  你已經有了永生的確信
[00:07:30.720 --> 00:07:32.840]  你有沒有聽到神的聲音
[00:07:32.840 --> 00:07:34.560]  你有沒有說義言
[00:07:34.560 --> 00:07:36.120]  你有沒有看義相
[00:07:36.120 --> 00:07:37.880]  你有沒有做義夢
[00:07:37.880 --> 00:07:38.680]  等等
[00:07:38.680 --> 00:07:43.040]  這是我們應該有的靈敏度
[00:07:43.040 --> 00:07:45.080]  今天我要跟各位分享是
[00:07:45.080 --> 00:07:48.080]  基督徒應該有的不方便
[00:07:48.080 --> 00:07:49.760]  我剛纔講了一個笑話
[00:07:49.760 --> 00:07:52.000]  方便與不方便
[00:07:52.000 --> 00:07:53.440]  那麼我稍微解釋一下
[00:07:53.440 --> 00:07:56.200]  方便跟隨便其實蠻像
[00:07:56.200 --> 00:07:58.680]  基督徒你初看只有兩種
[00:07:58.680 --> 00:08:00.920]  一種是方便的基督徒
[00:08:00.920 --> 00:08:03.600]  一種是不方便的基督徒
[00:08:03.600 --> 00:08:04.560]  換句話說
[00:08:04.560 --> 00:08:06.760]  一種是隨便的基督徒
[00:08:06.760 --> 00:08:09.240]  一種是不隨便的基督徒
[00:08:09.240 --> 00:08:10.880]  什麼叫方便的基督徒
[00:08:10.880 --> 00:08:12.480]  隨便的基督徒
[00:08:12.480 --> 00:08:14.400]  我以前也是這樣子
[00:08:14.400 --> 00:08:16.600]  想說什麼就說什麼
[00:08:16.600 --> 00:08:17.520]  開口就罵人
[00:08:17.520 --> 00:08:19.440]  喫醋就打人
[00:08:19.440 --> 00:08:20.520]  好爽
[00:08:20.520 --> 00:08:21.480]  對不對
[00:08:21.480 --> 00:08:23.320]  好真
[00:08:23.320 --> 00:08:25.480]  想喫什麼就喫什麼
[00:08:25.480 --> 00:08:28.120]  愛喫什麼就喫什麼
[00:08:28.120 --> 00:08:31.760]  或者是想到哪裏去就去哪裏
[00:08:31.760 --> 00:08:33.000]  就是不想去教會
[00:08:33.000 --> 00:08:34.080]  就是不想來插經
[00:08:34.080 --> 00:08:35.560]  就是不想來禱告會
[00:08:35.560 --> 00:08:37.240]  其他地方都想去
[00:08:37.240 --> 00:08:39.840]  最後沒地方去了纔來教會
[00:08:39.840 --> 00:08:40.760]  您知道嗎
[00:08:40.760 --> 00:08:43.200]  這叫做方便的基督徒
[00:08:43.200 --> 00:08:46.080]  這個一般也無可厚非
[00:08:46.080 --> 00:08:48.320]  如果您剛剛信主
[00:08:48.320 --> 00:08:49.320]  我瞭解
[00:08:49.320 --> 00:08:51.760]  但是你說你信主了三年
[00:08:51.760 --> 00:08:53.400]  五年 十年 二十年
[00:08:53.400 --> 00:08:55.360]  仍然如此
[00:08:55.360 --> 00:08:57.280]  我就禁不住懷疑了
[00:08:57.280 --> 00:08:58.920]  您知道嗎
[00:08:58.920 --> 00:09:01.080]  我希望我們每一位弟兄姐妹
[00:09:01.080 --> 00:09:03.520]  都是不方便的基督徒
[00:09:03.520 --> 00:09:05.160]  不是隨隨便便的
[00:09:05.160 --> 00:09:07.280]  把這個救恩看得這麼便宜
[00:09:07.280 --> 00:09:09.400]  把這個聚會看得這麼cheap
[00:09:09.400 --> 00:09:11.800]  或者是不消徒經禱告
[00:09:11.800 --> 00:09:13.520]  團祭不消奉獻
[00:09:13.520 --> 00:09:15.600]  不消傳福音等等
[00:09:15.600 --> 00:09:17.280]  這都是不對
[00:09:17.280 --> 00:09:20.680]  不方便的基督徒意思是說
[00:09:20.680 --> 00:09:22.400]  你想說什麼
[00:09:22.400 --> 00:09:24.440]  但是你都不會亂說
[00:09:24.440 --> 00:09:26.200]  因爲你說出來的話
[00:09:26.200 --> 00:09:28.440]  你要看你榮不榮耀神
[00:09:28.440 --> 00:09:30.600]  你不見證不見證神
[00:09:30.600 --> 00:09:33.640]  你不造就不造就人
[00:09:33.640 --> 00:09:35.200]  如果不造就人的話
[00:09:35.200 --> 00:09:36.280]  不榮耀神的話
[00:09:36.280 --> 00:09:38.360]  一句都不要說
[00:09:38.360 --> 00:09:40.720]  即使是你有天大的委屈
[00:09:40.720 --> 00:09:44.440]  你知道我這個話說出來
[00:09:44.440 --> 00:09:45.920]  會讓許多人跌倒
[00:09:45.920 --> 00:09:48.040]  會讓神蒙羞
[00:09:48.040 --> 00:09:49.200]  那你不說也罷
[00:09:49.200 --> 00:09:50.920]  自己就吞下去了
[00:09:50.920 --> 00:09:53.800]  這叫做不方便的基督徒
[00:09:53.800 --> 00:09:56.240]  You are not your flesh anymore
[00:09:56.240 --> 00:09:58.800]  已經不再是你的肉體了
[00:09:58.800 --> 00:10:00.920]  那麼想喫的愛喫的
[00:10:00.920 --> 00:10:03.720]  也不是說隨隨便便就喫了
[00:10:03.720 --> 00:10:05.760]  雖然說到了新約
[00:10:05.760 --> 00:10:07.640]  彼得見了大布的異象
[00:10:07.640 --> 00:10:09.640]  說彼得起來宰了喫
[00:10:09.640 --> 00:10:11.080]  哦主啊不潔淨了
[00:10:11.080 --> 00:10:13.160]  哦我所造的都是潔淨
[00:10:13.160 --> 00:10:16.880]  但是新約教會有一個規定
[00:10:16.880 --> 00:10:20.880]  祭拜偶像的物不可喫
[00:10:20.880 --> 00:10:23.320]  還有血不可喫等等
[00:10:23.320 --> 00:10:26.600]  所以像我們去外面喫飯
[00:10:26.600 --> 00:10:29.320]  我們都蠻喜歡喫五根腸旺
[00:10:29.320 --> 00:10:31.040]  酸菜
[00:10:31.040 --> 00:10:32.520]  腸子
[00:10:32.520 --> 00:10:34.640]  還有豬血
[00:10:34.640 --> 00:10:36.840]  哎就是豬血就是我要講的
[00:10:36.840 --> 00:10:38.760]  因爲血不可以喫
[00:10:38.760 --> 00:10:42.320]  所以我們常常就把豬血換成豆腐
[00:10:42.320 --> 00:10:43.280]  仍然可以喫
[00:10:43.280 --> 00:10:44.880]  很高興不是嗎
[00:10:44.880 --> 00:10:45.640]  好的
[00:10:45.640 --> 00:10:49.360]  雖然說我們成了不方便的基督徒
[00:10:49.360 --> 00:10:52.960]  我們也不能隨便就亂到哪裏去
[00:10:52.960 --> 00:10:55.760]  因爲你已經不方便了
[00:10:55.760 --> 00:10:59.760]  所以我們要渴望讀經禱告傳福音奉獻
[00:10:59.760 --> 00:11:01.880]  還有我們要渴望
[00:11:01.880 --> 00:11:04.000]  我們在神的面前
[00:11:04.000 --> 00:11:06.720]  跟他有一個親密的關係
[00:11:06.720 --> 00:11:10.840]  我記得我以前剛信主的時候
[00:11:10.840 --> 00:11:13.440]  廣東話說是懵叉叉
[00:11:13.440 --> 00:11:15.520]  不知道信了什麼
[00:11:15.520 --> 00:11:17.080]  但是神很顧念我
[00:11:17.080 --> 00:11:19.080]  神很體恤我
[00:11:19.080 --> 00:11:22.440]  因爲一個小苗一個小幼苗
[00:11:22.440 --> 00:11:24.560]  它要怎麼長大
[00:11:24.560 --> 00:11:27.360]  除了要有對的氣氛
[00:11:27.360 --> 00:11:28.320]  對的水分
[00:11:28.320 --> 00:11:29.960]  對的養分
[00:11:29.960 --> 00:11:35.040]  那麼神要讓它在一切的恩典中繼續的成長
[00:11:35.040 --> 00:11:36.240]  感謝神
[00:11:36.240 --> 00:11:39.720]  我是五十多歲纔開始讀經的
[00:11:39.720 --> 00:11:41.720]  但是神很顧念我
[00:11:41.720 --> 00:11:44.920]  他能夠讓我能夠過目不忘
[00:11:44.920 --> 00:11:47.560]  所以我讀起經來速度很快
[00:11:47.560 --> 00:11:51.680]  那麼從中間也看到許多的亮光
[00:11:51.680 --> 00:11:53.760]  一個不方便的基督徒
[00:11:53.760 --> 00:11:55.720]  當你來到神的面前
[00:11:55.720 --> 00:11:57.520]  你禱告的時候
[00:11:57.520 --> 00:11:58.920]  他會讓你知道
[00:11:58.920 --> 00:12:00.800]  他要跟你說什麼話
[00:12:00.800 --> 00:12:02.280]  你讀經的時候
[00:12:02.280 --> 00:12:03.840]  他那個話語裏面
[00:12:03.840 --> 00:12:06.560]  他特別的指示會跳出來
[00:12:06.560 --> 00:12:09.000]  讓你一眼就看到了
[00:12:09.000 --> 00:12:10.880]  一個方便的基督徒
[00:12:10.880 --> 00:12:13.160]  他是屬肉體的
[00:12:13.160 --> 00:12:15.960]  我們如果看《創世紀》第25章
[00:12:15.960 --> 00:12:20.000]  他特別講到以薩生了兩個孩子
[00:12:20.000 --> 00:12:22.720]  同利百家生了兩個孩子
[00:12:22.720 --> 00:12:25.400]  長子叫做以薩
[00:12:25.400 --> 00:12:27.640]  他生出來的時候紅彤彤的
[00:12:27.640 --> 00:12:29.080]  毛髮也是紅的
[00:12:29.080 --> 00:12:30.680]  毛很多
[00:12:30.680 --> 00:12:33.560]  所以這是屬肉體的
[00:12:33.560 --> 00:12:36.800]  我們人剛生出來都是屬肉體的
[00:12:36.800 --> 00:12:39.000]  那麼跟着第二個孩子
[00:12:39.000 --> 00:12:41.040]  而且這兩個是雙胞胎
[00:12:41.040 --> 00:12:42.880]  第二個孩子叫做雅各
[00:12:42.880 --> 00:12:46.880]  他是抓着哥哥以薩的腳跟生出來的
[00:12:46.880 --> 00:12:50.280]  所以雅各的意思就是抓
[00:12:50.280 --> 00:12:52.160]  所以都是屬肉體的
[00:12:52.160 --> 00:12:54.800]  當我們剛生出來的時候
[00:12:54.800 --> 00:12:55.840]  Hallelujah
[00:12:55.840 --> 00:12:57.400]  因爲這是自然人
[00:12:57.400 --> 00:12:59.000]  這是我們的Flesh
[00:12:59.000 --> 00:13:02.160]  我們Flesh是屬肉體的
[00:13:02.160 --> 00:13:06.360]  那麼以薩就做哥哥的
[00:13:06.360 --> 00:13:07.720]  喜歡打獵
[00:13:07.720 --> 00:13:09.840]  雅各做弟弟的
[00:13:09.840 --> 00:13:12.680]  喜歡跟着媽媽辦嘎嘎酒
[00:13:12.680 --> 00:13:14.880]  跟着媽媽做家事
[00:13:14.880 --> 00:13:17.160]  所以有一天以薩出去打獵
[00:13:17.160 --> 00:13:20.840]  打獵回來口渴又肚子餓
[00:13:20.840 --> 00:13:23.840]  那麼雅各在家裏面蹲猴豆湯
[00:13:23.840 --> 00:13:26.480]  他的天性就喜歡抓
[00:13:26.480 --> 00:13:30.360]  他就一直想要哥哥長子的名分
[00:13:30.360 --> 00:13:31.600]  所以當以薩說
[00:13:31.600 --> 00:13:34.000]  哎呀你拿猴豆湯來給我喝
[00:13:34.000 --> 00:13:35.280]  他說No
[00:13:35.280 --> 00:13:37.800]  除非你把你的長子名分給我
[00:13:37.800 --> 00:13:39.440]  他說人都要死了
[00:13:39.440 --> 00:13:40.640]  長子名分算什麼
[00:13:40.640 --> 00:13:41.480]  拿猴豆湯給我
[00:13:41.480 --> 00:13:43.520]  我長子名分給你
[00:13:43.520 --> 00:13:44.720]  哇
[00:13:44.720 --> 00:13:46.960]  聖經上面講了一句話
[00:13:46.960 --> 00:13:52.000]  神愛雅各恨物以薩
[00:13:52.000 --> 00:13:53.000]  爲什麼
[00:13:53.000 --> 00:13:55.960]  因爲他親看長子的名分
[00:13:55.960 --> 00:13:58.000]  屬肉體跟不屬肉體
[00:13:58.000 --> 00:13:59.320]  你一看就知道
[00:13:59.320 --> 00:14:00.160]  對不對
[00:14:00.160 --> 00:14:01.960]  我們如果不是屬肉體的
[00:14:01.960 --> 00:14:04.640]  我們不是方便的人的話
[00:14:04.640 --> 00:14:07.560]  我們不是隨便的基督徒的話
[00:14:07.560 --> 00:14:10.680]  我們要看重神的名分
[00:14:10.680 --> 00:14:12.960]  我們要呼求神的名
[00:14:12.960 --> 00:14:15.280]  我們要看到屬靈的恩賜
[00:14:15.280 --> 00:14:17.880]  我們要看重救恩
[00:14:17.880 --> 00:14:21.760]  因爲那救恩是他給了你
[00:14:21.760 --> 00:14:24.320]  但是他要你去用他
[00:14:24.320 --> 00:14:27.760]  而且他要你去代人信主
[00:14:27.760 --> 00:14:30.080]  讓你再一次在他的生命中
[00:14:30.080 --> 00:14:31.520]  在你的生命中
[00:14:31.520 --> 00:14:34.280]  能夠活出神的榮美來
[00:14:34.280 --> 00:14:35.680]  所以我們不是很隨便
[00:14:35.680 --> 00:14:37.280]  不是很方便
[00:14:37.280 --> 00:14:39.440]  那麼屬肉體的
[00:14:39.440 --> 00:14:41.040]  他無所謂
[00:14:41.040 --> 00:14:43.760]  反正長子名分又怎麼樣呢
[00:14:43.760 --> 00:14:46.080]  其實你去看聖經
[00:14:46.080 --> 00:14:47.960]  後來呀
[00:14:47.960 --> 00:14:49.600]  雅各跑了
[00:14:49.600 --> 00:14:52.200]  因爲他的哥哥知道
[00:14:52.200 --> 00:14:53.880]  他不但用紅豆湯
[00:14:53.880 --> 00:14:56.480]  騙取了長子的名分
[00:14:56.480 --> 00:14:58.920]  而且有一天他的爸爸
[00:14:58.920 --> 00:15:00.720]  姨嫂說
[00:15:00.720 --> 00:15:02.400]  以薩說
[00:15:02.400 --> 00:15:05.000]  我現在已經快要走了
[00:15:05.000 --> 00:15:07.480]  那你們長子啊姨嫂啊
[00:15:07.480 --> 00:15:09.600]  你去給我打個野味回來
[00:15:09.600 --> 00:15:10.880]  準備給我喫
[00:15:10.880 --> 00:15:12.840]  喫了我好祝福你
[00:15:12.840 --> 00:15:16.920]  所以姨嫂就出去打獵去了
[00:15:16.920 --> 00:15:19.320]  啊這個利百家一聽到這回事
[00:15:19.320 --> 00:15:21.800]  趕快把雅各叫來
[00:15:21.800 --> 00:15:23.960]  媽媽愛這個小兒子
[00:15:23.960 --> 00:15:25.440]  其實呢
[00:15:25.440 --> 00:15:28.320]  神都早就講
[00:15:28.320 --> 00:15:31.760]  說將來這個大的要服侍這個小的
[00:15:31.760 --> 00:15:33.680]  所以大家心裏都知道
[00:15:33.680 --> 00:15:36.320]  媽媽又特別疼愛這個小的
[00:15:36.320 --> 00:15:39.560]  這叫做老小情結
[00:15:39.560 --> 00:15:41.160]  爸爸喜歡老大
[00:15:41.160 --> 00:15:43.160]  老實講爸爸真的喜歡老大
