
[00:00:00.000 --> 00:00:03.500]  佛教教會
[00:02:43.500 --> 00:02:47.000]  所以我走路有時都很不暢順
[00:02:47.000 --> 00:02:49.000]  當我和一大班人走的時候
[00:02:49.000 --> 00:02:50.500]  我會走得很慢
[00:02:50.500 --> 00:02:53.000]  那些人就說劉牧師你有什麼事
[00:02:53.000 --> 00:02:55.000]  為什麼走得這麼慢
[00:02:55.000 --> 00:02:57.000]  不單止我hip出問題
[00:02:57.000 --> 00:02:59.000]  在今年復活節的期間
[00:02:59.000 --> 00:03:02.500]  我下腹又開始痛
[00:03:02.500 --> 00:03:05.000]  而且痛了整個月
[00:03:05.000 --> 00:03:07.500]  我去了醫院看急症
[00:03:07.500 --> 00:03:11.500]  等了幾個小時然後才進了醫院
[00:03:11.500 --> 00:03:13.500]  我住了三天
[00:03:13.500 --> 00:03:15.000]  做了很多的檢查
[00:03:15.000 --> 00:03:18.000]  最後說其實我的肝十幾年
[00:03:18.000 --> 00:03:20.000]  都有一些水囊
[00:03:20.000 --> 00:03:22.500]  這些水囊有一個很大的
[00:03:22.500 --> 00:03:25.000]  差不多20cm這麼大
[00:03:25.000 --> 00:03:28.000]  原來是開始發炎
[00:03:28.000 --> 00:03:31.000]  因此我碰到很多這些問題
[00:03:31.000 --> 00:03:36.000]  但原來神叫我更靠近祂
[00:03:36.000 --> 00:03:39.000]  在那段期間我很行節祈禱
[00:03:39.000 --> 00:03:42.000]  我與神交往很甜蜜
[00:03:42.000 --> 00:03:44.000]  早上我由於很早睡
[00:03:44.000 --> 00:03:46.000]  早上很早起床
[00:03:46.000 --> 00:03:48.500]  去聽聖詩去禱告
[00:03:48.500 --> 00:03:51.000]  去讀聖經去親近神
[00:03:51.000 --> 00:03:54.000]  感覺就是神很親近
[00:03:54.000 --> 00:03:56.000]  你知道為什麼神容許
[00:03:56.000 --> 00:03:58.500]  我們會遇到困難嗎
[00:03:58.500 --> 00:04:02.000]  有三個很重要的理由
[00:04:02.000 --> 00:04:05.500]  第一個就是困境使我們知道
[00:04:05.500 --> 00:04:09.000]  我們需要主
[00:04:09.000 --> 00:04:11.000]  有一首聖詩我很喜歡唱的
[00:04:11.000 --> 00:04:15.000]  就是我為時刻睡著
[00:04:15.000 --> 00:04:18.000]  I need thee every hour
[00:04:18.000 --> 00:04:21.000]  我為時刻睡你
[00:04:21.000 --> 00:04:25.000]  莫著我氣
[00:04:25.000 --> 00:04:28.500]  我若能靠近你
[00:04:28.500 --> 00:04:36.000]  得與願轉 我需你主
[00:04:36.000 --> 00:04:38.000]  我需你
[00:04:38.000 --> 00:04:41.000]  在我時刻需要主
[00:04:41.000 --> 00:04:44.000]  這首歌真的給我一個很大的提醒
[00:04:44.000 --> 00:04:46.000]  我們離開了主
[00:04:46.000 --> 00:04:49.000]  我們什麼都不能夠做
[00:04:49.000 --> 00:04:51.000]  在約翰福音15章說
[00:04:51.000 --> 00:04:52.500]  我們是葡萄樹
[00:04:52.500 --> 00:04:56.000]  葡萄樹應該常在枝子上
[00:04:56.000 --> 00:04:59.000]  如果我們常在主裡
[00:04:59.000 --> 00:05:01.500]  主又常在我們裡面
[00:05:01.500 --> 00:05:05.500]  我們就與主的關係很緊密
[00:05:05.500 --> 00:05:07.500]  各位親愛的弟兄姊妹
[00:05:07.500 --> 00:05:09.000]  你會不會有時都覺得
[00:05:09.000 --> 00:05:11.500]  與主的關係很疏遠
[00:05:11.500 --> 00:05:14.500]  好像主耶穌離我很遠
[00:05:14.500 --> 00:05:16.500]  雖然我信了主很多年
[00:05:16.500 --> 00:05:19.000]  我每個星期都去禮拜堂聚集
[00:05:19.000 --> 00:05:21.000]  但不知道我與主的關係
[00:05:21.000 --> 00:05:23.000]  很遠很遠
[00:05:23.000 --> 00:05:24.000]  各位弟兄姊妹
[00:05:24.000 --> 00:05:27.000]  原來神有時透過這些困境
[00:05:27.000 --> 00:05:29.000]  好像敲醒你
[00:05:29.000 --> 00:05:32.000]  喂 你是不是時刻都需要我
[00:05:32.000 --> 00:05:34.000]  你是不是心裡覺得
[00:05:34.000 --> 00:05:36.000]  我需要主耶穌
[00:05:36.000 --> 00:05:39.000]  主耶穌我很需要你
[00:05:39.000 --> 00:05:41.000]  當你這樣呼求的時候
[00:05:41.000 --> 00:05:43.000]  你就覺得你與耶穌之間的關係
[00:05:43.000 --> 00:05:46.000]  近了 近了很多了
[00:05:46.000 --> 00:05:48.000]  所以第一樣
[00:05:48.000 --> 00:05:51.000]  困境使我們很確實知道
[00:05:51.000 --> 00:05:53.000]  我們需要主
[00:05:53.000 --> 00:05:56.500]  第二 困境讓我們知道
[00:05:56.500 --> 00:05:58.500]  神做每一件事
[00:05:58.500 --> 00:06:01.500]  必定有一個目的
[00:06:01.500 --> 00:06:03.500]  神會無緣無故
[00:06:03.500 --> 00:06:08.000]  容許一些事發生在屬於祂的人身上
[00:06:08.000 --> 00:06:11.500]  每一件事當我們回顧追溯的時候
[00:06:11.500 --> 00:06:16.000]  我們就知道神總有一個目的
[00:06:16.000 --> 00:06:18.500]  有時神是要磨練我們
[00:06:18.500 --> 00:06:22.000]  有時神透過困境之後
[00:06:22.000 --> 00:06:25.500]  讓我們更光強 更成熟
[00:06:25.500 --> 00:06:27.500]  在聖經裡面也有很多人
[00:06:27.500 --> 00:06:29.500]  遇到很多困境的
[00:06:29.500 --> 00:06:32.000]  一個最出名的人物就是約瑟
[00:06:32.000 --> 00:06:34.000]  約瑟大家很熟悉的
[00:06:34.000 --> 00:06:37.000]  他怎樣被賣 做奴隸
[00:06:37.000 --> 00:06:40.000]  怎知道他打工的時候又被人誣告
[00:06:40.000 --> 00:06:45.000]  於是又要坐牢
[00:06:45.000 --> 00:06:49.000]  坐牢幫人解了夢
[00:06:49.000 --> 00:06:51.000]  人家又不記得了
[00:06:51.000 --> 00:06:53.500]  直到最後法老王發夢
[00:06:53.500 --> 00:06:55.000]  那個人才記起
[00:06:55.000 --> 00:06:58.000]  在監獄裡面有的人會解夢
[00:06:58.000 --> 00:07:03.000]  於是約瑟就有機會幫法老解夢
[00:07:03.000 --> 00:07:07.000]  結果法老就將他升為宰相
[00:07:07.000 --> 00:07:09.500]  他可以治理埃及
[00:07:09.500 --> 00:07:12.000]  結果就救了以色列人
[00:07:12.000 --> 00:07:15.000]  脫離饑荒的困境
[00:07:15.000 --> 00:07:17.000]  於是以色列人就有機會
[00:07:17.000 --> 00:07:19.000]  去了埃及居住
[00:07:19.000 --> 00:07:22.000]  於是就有出埃及的歷史
[00:07:22.000 --> 00:07:25.000]  各位 原來神做每一件事背後
[00:07:25.000 --> 00:07:27.000]  是有一個目的的
[00:07:27.000 --> 00:07:29.000]  所以當他的哥哥
[00:07:29.000 --> 00:07:32.000]  很怕約瑟會報復的時候
[00:07:32.000 --> 00:07:34.000]  約瑟怎樣說
[00:07:34.000 --> 00:07:39.000]  他說神派你們差我來埃及
[00:07:39.000 --> 00:07:43.000]  以致我可以為今天成就這麼多事
[00:07:43.000 --> 00:07:46.000]  神總有目的
[00:07:46.000 --> 00:07:48.000]  神有祂自己的計劃
[00:07:48.000 --> 00:07:50.500]  神有祂自己的作為
[00:07:50.500 --> 00:07:54.000]  所以你不要自己想太多
[00:07:54.000 --> 00:07:57.000]  為什麼 為什麼 為什麼
[00:07:57.000 --> 00:07:59.000]  我們後來必知情
[00:07:59.000 --> 00:08:01.000]  有一天當我們回天家的時候
[00:08:01.000 --> 00:08:06.000]  我們會明白神對所有事的安排是怎樣
[00:08:06.000 --> 00:08:10.000]  因為神是創造萬有的神
[00:08:10.000 --> 00:08:12.000]  總起祂的安排
[00:08:12.000 --> 00:08:14.000]  總起祂的命定
[00:08:14.000 --> 00:08:16.000]  總起祂的計劃裡面
[00:08:16.000 --> 00:08:20.000]  所以第二 原來神叫我們遇到這麼多事
[00:08:20.000 --> 00:08:23.000]  神是有一個目的的
[00:08:23.000 --> 00:08:28.000]  第三 神是知道我們的未來
[00:08:28.000 --> 00:08:31.000]  God knows our future
[00:08:31.000 --> 00:08:33.000]  我們未來是怎樣
[00:08:33.000 --> 00:08:35.000]  神全部都知道
[00:08:35.000 --> 00:08:38.000]  所以各位你不要擔心
[00:08:38.000 --> 00:08:40.000]  神一定會為我們
[00:08:40.000 --> 00:08:43.000]  給我們一個很有盼望
[00:08:43.000 --> 00:08:46.000]  很有出路的前景
[00:08:46.000 --> 00:08:49.000]  你不用為前景擔心
[00:08:49.000 --> 00:08:51.000]  沒錯 今天你遇到的事
[00:08:51.000 --> 00:08:53.000]  有時候都會很困擾
[00:08:53.000 --> 00:08:55.000]  不明白為什麼
[00:08:55.000 --> 00:08:57.000]  但是將來我們就會知道
[00:08:57.000 --> 00:09:00.000]  神是為我們的前途
[00:09:00.000 --> 00:09:03.000]  有一個最好的計劃
[00:09:03.000 --> 00:09:05.000]  記不記得保羅
[00:09:05.000 --> 00:09:08.000]  他在哥倫多後書十二章
[00:09:08.000 --> 00:09:11.000]  七到九節那裡怎麼說
[00:09:11.000 --> 00:09:17.000]  他說由於我得的啟示是甚大
[00:09:17.000 --> 00:09:20.000]  神就怕我過於自高
[00:09:20.000 --> 00:09:24.000]  所以為這件事我三次求過主
[00:09:24.000 --> 00:09:27.000]  因為有一根刺在我身上
[00:09:27.000 --> 00:09:30.000]  我求主將這根刺拿走
[00:09:30.000 --> 00:09:33.000]  但是主沒有答應我
[00:09:33.000 --> 00:09:38.000]  祂對我說 我的恩典是夠你用的
[00:09:38.000 --> 00:09:44.000]  而我的能力是要在人的軟弱上顯得完全
[00:09:44.000 --> 00:09:51.000]  所以我又喜歡跨自己的軟弱
[00:09:51.000 --> 00:09:54.000]  因為我什麼時候軟弱
[00:09:54.000 --> 00:09:59.000]  我就以基督的能力來奉備我
[00:09:59.000 --> 00:10:02.000]  原來保羅有一根刺在他身上
[00:10:02.000 --> 00:10:05.000]  很多解經加古是什麼刺
[00:10:05.000 --> 00:10:08.000]  有些人就說保羅有眼疾
[00:10:08.000 --> 00:10:11.000]  很可能在大馬式的路上他被主光照
[00:10:11.000 --> 00:10:13.000]  有幾天他完全看不到
[00:10:13.000 --> 00:10:15.000]  好像瞎了一樣
[00:10:15.000 --> 00:10:17.000]  也有人說是保羅的頭痛
[00:10:17.000 --> 00:10:19.000]  保羅是頭痛的
[00:10:19.000 --> 00:10:21.000]  所以有時他作那些書信
[00:10:21.000 --> 00:10:24.000]  要有個袋筆的人幫他寫
[00:10:24.000 --> 00:10:26.000]  他還說你看看我的字多大
[00:10:26.000 --> 00:10:29.000]  會不會他有眼疾 有頭痛
[00:10:29.000 --> 00:10:31.000]  很多這些問題
[00:10:31.000 --> 00:10:36.000]  無論如何總之有根刺在保羅身上
[00:10:36.000 --> 00:10:38.000]  他三次祈禱他的神
[00:10:38.000 --> 00:10:40.000]  你可不可以拿走這根刺
[00:10:40.000 --> 00:10:42.000]  求求你 你要拿走這根刺
[00:10:42.000 --> 00:10:43.000]  但神沒有聽他講
[00:10:43.000 --> 00:10:44.000]  神怎麼講
[00:10:44.000 --> 00:10:51.000]  祂說我的能力是在人的軟弱上顯得完全
[00:10:51.000 --> 00:10:53.000]  我跨自己的軟弱
[00:10:53.000 --> 00:10:55.000]  什麼時候我軟弱
[00:10:55.000 --> 00:10:58.000]  我就靠主光強
[00:10:58.000 --> 00:11:01.000]  多麼有力的見證
[00:11:01.000 --> 00:11:03.000]  沒錯 保羅也有軟弱
[00:11:03.000 --> 00:11:05.000]  我也有軟弱
[00:11:05.000 --> 00:11:07.000]  每個基督徒都有軟弱
[00:11:07.000 --> 00:11:09.000]  服侍神的人都有軟弱
[00:11:09.000 --> 00:11:12.000]  但我們不以軟弱為恥
[00:11:12.000 --> 00:11:14.000]  因為在軟弱當中
[00:11:14.000 --> 00:11:16.000]  更顯出神的能力
[00:11:16.000 --> 00:11:18.000]  神的能力要托著我們
[00:11:18.000 --> 00:11:21.000]  神的能力要奉備我們
[00:11:21.000 --> 00:11:23.000]  神的能力要保住我們
[00:11:23.000 --> 00:11:24.000]  加力給我們
[00:11:24.000 --> 00:11:28.000]  以致我們是靠神的力量去服侍祂
[00:11:28.000 --> 00:11:30.000]  所以各位弟兄姊妹
[00:11:30.000 --> 00:11:35.000]  原來我們很需要很需要依靠我們的神
[00:11:35.000 --> 00:11:39.000]  沒錯 人總會遇到順境的事
[00:11:39.000 --> 00:11:42.000]  也會遇到逆境的事
[00:11:42.000 --> 00:11:44.000]  無論你在順境裡
[00:11:44.000 --> 00:11:45.000]  你不要掛口
[00:11:45.000 --> 00:11:48.000]  在順境裡你學會感恩
[00:11:48.000 --> 00:11:49.000]  在逆境當中
[00:11:49.000 --> 00:11:52.000]  你學會仰望這位神
[00:11:52.000 --> 00:11:55.000]  當你仰望這位神的時候
[00:11:55.000 --> 00:11:58.000]  祂的帶領是出乎我們意料之外
[00:11:58.000 --> 00:12:01.000]  祂的恩典是豐盛的
[00:12:01.000 --> 00:12:04.000]  於是我們的心就更靠近神
[00:12:04.000 --> 00:12:06.000]  親近神多一點
[00:12:06.000 --> 00:12:08.000]  越在困難裡
[00:12:08.000 --> 00:12:10.000]  我就抓住救生繩
[00:12:10.000 --> 00:12:13.000]  我更需要主
[00:12:13.000 --> 00:12:18.000]  保羅又在《肥臘比書》三章
[00:12:18.000 --> 00:12:21.000]  十到十一節裡怎麼說
[00:12:21.000 --> 00:12:24.000]  祂說使我認識基督
[00:12:24.000 --> 00:12:27.000]  曉得祂復活的帶領
[00:12:27.000 --> 00:12:31.000]  曉得跟祂一起受苦
[00:12:31.000 --> 00:12:33.000]  使祂的死
[00:12:33.000 --> 00:12:38.000]  或者我也得以從死裡面復活
[00:12:38.000 --> 00:12:41.000]  祂說我願意跟主一起受苦
[00:12:41.000 --> 00:12:43.000]  甚至我會死
[00:12:43.000 --> 00:12:47.000]  但或者我得以從死裡面復活
[00:12:47.000 --> 00:12:48.000]  所以在困難當中
[00:12:48.000 --> 00:12:50.000]  大家不要害怕
[00:12:50.000 --> 00:12:52.000]  在困難當中你不要埋怨
[00:12:52.000 --> 00:12:55.000]  在困難當中叫你靠近神
[00:12:55.000 --> 00:12:58.000]  你知道你需要主
[00:12:58.000 --> 00:13:00.000]  我們每一時刻都需要主
[00:13:00.000 --> 00:13:02.000]  讓那首聖詩
[00:13:02.000 --> 00:13:04.000]  我為時刻需要主
[00:13:04.000 --> 00:13:07.000]  I lead thee every hour
[00:13:07.000 --> 00:13:09.000]  成為我們的幫助
[00:13:09.000 --> 00:13:10.000]  成為我們的力量
[00:13:10.000 --> 00:13:13.000]  主耶穌啊我需要你
[00:13:13.000 --> 00:13:15.000]  主耶穌啊你作我的幫助
[00:13:15.000 --> 00:13:18.000]  主耶穌你加力給我
[00:13:18.000 --> 00:13:20.000]  讓我在困境當中
[00:13:20.000 --> 00:13:22.000]  一樣堅心依靠你
[00:13:22.000 --> 00:13:25.000]  我信靠你我依靠你
[00:13:25.000 --> 00:13:28.000]  我最後必得成
[00:13:28.000 --> 00:13:30.000]  願神這樣加力給你
[00:13:30.000 --> 00:13:32.000]  願神祝福你
[00:13:32.000 --> 00:13:37.000]  叫你好心體會神與你同在
[00:13:37.000 --> 00:13:40.000]  神帶領你經過這條路
[00:13:40.000 --> 00:13:44.000]  以後你更蒙神的祝福
[00:13:44.000 --> 00:13:47.960]  神的恩典,願神賜福給各位
