
[00:00:00.000 --> 00:00:03.560]  我們一起祈禱 然後我們一起去看整個雪華
[00:02:35.560 --> 00:02:37.560]  不是事業沒有成就的
[00:02:37.560 --> 00:02:40.560]  而且很多在社會上已經是有頭有臉
[00:02:40.560 --> 00:02:44.560]  大家都是公認是成功的人士
[00:02:44.560 --> 00:02:46.560]  但是在當中竟然有80%
[00:02:46.560 --> 00:02:47.560]  八成的人說
[00:02:47.560 --> 00:02:49.560]  我不知道為何而活
[00:02:49.560 --> 00:02:50.560]  我生活得不開心
[00:02:50.560 --> 00:02:52.560]  但是我沒有選擇
[00:02:52.560 --> 00:02:55.560]  我現在只能夠繼續走這條路下去
[00:02:55.560 --> 00:02:58.560]  我聽到的時候
[00:02:58.560 --> 00:03:01.560]  看到這個YouTube覺得相當有意思
[00:03:01.560 --> 00:03:04.560]  我就問了大家這些問題
[00:03:04.560 --> 00:03:07.560]  你生活得開心嗎
[00:03:07.560 --> 00:03:10.560]  生活得快不快樂呢
[00:03:10.560 --> 00:03:14.560]  你知不知道自己為何而活呢
[00:03:16.560 --> 00:03:21.560]  這些似乎是我平時很少問的一些問題
[00:03:21.560 --> 00:03:26.560]  我相信大家身體都很好
[00:03:26.560 --> 00:03:29.560]  能夠移民來加拿大生活
[00:03:29.560 --> 00:03:31.560]  我相信我們在這裡絕大部分
[00:03:31.560 --> 00:03:33.560]  除非有些我不知道
[00:03:33.560 --> 00:03:35.560]  我真的不認識你們
[00:03:35.560 --> 00:03:37.560]  應該衣食無憂
[00:03:37.560 --> 00:03:40.560]  你不要擔心沒有東西吃
[00:03:40.560 --> 00:03:43.560]  你不要擔心衣著上有問題
[00:03:44.560 --> 00:03:47.560]  甚至你覺得其實我現在在加拿大生活
[00:03:47.560 --> 00:03:50.560]  在曼谷我的生活都頗寫意的
[00:03:50.560 --> 00:03:56.560]  但是你覺得你現在的生活是否很聰神
[00:03:56.560 --> 00:04:00.560]  你覺得現在是否活得很有意思呢
[00:04:00.560 --> 00:04:05.560]  這個就是我希望和大家分享的一個題目
[00:04:05.560 --> 00:04:07.560]  因為如果我們看聖經
[00:04:07.560 --> 00:04:09.560]  基本上是講得很清楚的
[00:04:09.560 --> 00:04:12.560]  你信耶穌是得生命的
[00:04:12.560 --> 00:04:14.560]  不是一個普通的生命
[00:04:14.560 --> 00:04:15.560]  是甚麼生命
[00:04:15.560 --> 00:04:18.560]  基督徒信耶穌很久了
[00:04:18.560 --> 00:04:20.560]  豐盛的生命
[00:04:20.560 --> 00:04:22.560]  信耶穌之後豐不豐盛
[00:04:22.560 --> 00:04:26.560]  是否覺得很豐盛
[00:04:26.560 --> 00:04:29.560]  你覺得你的生命很紮實
[00:04:29.560 --> 00:04:31.560]  你覺得你的生命很有意思
[00:04:31.560 --> 00:04:34.560]  信耶穌那麼久了
[00:04:34.560 --> 00:04:36.560]  是否這個就是你的經驗呢
[00:04:36.560 --> 00:04:38.560]  如果你發覺
[00:04:38.560 --> 00:04:42.560]  我信耶穌都十年二十年三十年四十年
[00:04:42.560 --> 00:04:45.560]  間中都會覺得頗好的
[00:04:45.560 --> 00:04:48.560]  不過好像聖經所講
[00:04:48.560 --> 00:04:50.560]  豐盛的人生
[00:04:50.560 --> 00:04:55.560]  可能我們不是時時經驗得到體會得到
[00:04:55.560 --> 00:04:58.560]  如果這個是你的問題的話
[00:04:58.560 --> 00:05:02.560]  我希望今天是送三段經文給你
[00:05:02.560 --> 00:05:05.560]  這三段經文可以幫助你
[00:05:05.560 --> 00:05:08.560]  是怎樣過一個精彩的
[00:05:08.560 --> 00:05:09.560]  豐盛的
[00:05:09.560 --> 00:05:10.560]  紮實的
[00:05:10.560 --> 00:05:12.560]  有意義的人生
[00:05:12.560 --> 00:05:13.560]  要不要聽
[00:05:13.560 --> 00:05:15.560]  要
[00:05:15.560 --> 00:05:16.560]  要不要
[00:05:16.560 --> 00:05:17.560]  要
[00:05:17.560 --> 00:05:19.560]  我講就講
[00:05:19.560 --> 00:05:20.560]  其實不是我講
[00:05:20.560 --> 00:05:23.560]  是天父上帝要和大家分享的訊息
[00:05:23.560 --> 00:05:24.560]  第一段聖經
[00:05:24.560 --> 00:05:26.560]  是在真言十四章第八節
[00:05:26.560 --> 00:05:32.560]  真言十四章第八節裡說
[00:05:32.560 --> 00:05:36.560]  通達人的智慧是在乎明白幾步
[00:05:36.560 --> 00:05:38.560]  愚昧人的愚妄
[00:05:38.560 --> 00:05:41.560]  乃是自欺
[00:05:41.560 --> 00:05:43.560]  通達人
[00:05:43.560 --> 00:05:45.560]  如果你翻讀聖經版本
[00:05:45.560 --> 00:05:48.560]  就是聰明人的意思
[00:05:48.560 --> 00:05:49.560]  聰明的人
[00:05:49.560 --> 00:05:51.560]  知道自己走過什麼道路
[00:05:51.560 --> 00:05:53.560]  和他會知道
[00:05:53.560 --> 00:05:54.560]  imply
[00:05:54.560 --> 00:05:57.560]  他會知道為什麼自己會繼續走這條道路
[00:05:57.560 --> 00:05:59.560]  愚昧人
[00:05:59.560 --> 00:06:01.560]  愚昧人他以為自己知道
[00:06:02.560 --> 00:06:03.560]  但其實是不知道
[00:06:03.560 --> 00:06:06.560]  這些就是愚昧的人
[00:06:06.560 --> 00:06:07.560]  如果我不知道
[00:06:07.560 --> 00:06:09.560]  你覺得自己是聰明人
[00:06:09.560 --> 00:06:11.560]  還是愚昧人
[00:06:11.560 --> 00:06:13.560]  給你一個面子想一想
[00:06:13.560 --> 00:06:15.560]  如果說牧師
[00:06:15.560 --> 00:06:16.560]  你這麼急
[00:06:16.560 --> 00:06:17.560]  我不是很清楚
[00:06:17.560 --> 00:06:19.560]  我不是很知道
[00:06:19.560 --> 00:06:20.560]  OK的
[00:06:20.560 --> 00:06:21.560]  為什麼呢
[00:06:21.560 --> 00:06:22.560]  因為You are not alone
[00:06:22.560 --> 00:06:23.560]  你不是唯一一個
[00:06:23.560 --> 00:06:24.560]  不清楚
[00:06:24.560 --> 00:06:25.560]  不知道
[00:06:25.560 --> 00:06:26.560]  不明白的人
[00:06:26.560 --> 00:06:27.560]  而且呢
[00:06:27.560 --> 00:06:29.560]  原來很多人陪你這樣
[00:06:29.560 --> 00:06:32.560]  甚至聖經裏面我們大家很熟悉的
[00:06:32.560 --> 00:06:35.560]  一個我認為是全世界最聰明的一個
[00:06:35.560 --> 00:06:37.560]  是誰呢
[00:06:37.560 --> 00:06:39.560]  所羅門王的字位
[00:06:39.560 --> 00:06:40.560]  是不是
[00:06:40.560 --> 00:06:43.560]  所羅門王原來他也是蒙查尋之
[00:06:43.560 --> 00:06:45.560]  所以大家不用難過
[00:06:45.560 --> 00:06:47.560]  不用覺得不好意思
[00:06:47.560 --> 00:06:48.560]  不開心
[00:06:48.560 --> 00:06:49.560]  所羅門王呢
[00:06:49.560 --> 00:06:51.560]  寫全道書
[00:06:51.560 --> 00:06:53.560]  七章二十四節那裏怎樣說
[00:06:53.560 --> 00:06:55.560]  全道書七章二十四節那裏說
[00:06:55.560 --> 00:06:58.560]  誰能探測生命的意義呢
[00:06:58.560 --> 00:07:00.560]  他太深奧
[00:07:00.560 --> 00:07:02.560]  太難領悟了
[00:07:02.560 --> 00:07:04.560]  這個呢
[00:07:04.560 --> 00:07:05.560]  和合本的翻譯是
[00:07:05.560 --> 00:07:08.560]  萬事之理離我甚遠
[00:07:08.560 --> 00:07:10.560]  而且最深
[00:07:10.560 --> 00:07:12.560]  誰能測透呢
[00:07:12.560 --> 00:07:13.560]  是
[00:07:13.560 --> 00:07:14.560]  麻煩你
[00:07:14.560 --> 00:07:15.560]  好來
[00:07:15.560 --> 00:07:17.560]  那麼就
[00:07:17.560 --> 00:07:19.560]  當大家看這節聖經
[00:07:19.560 --> 00:07:21.560]  誰說的話呢
[00:07:21.560 --> 00:07:23.560]  誰說的
[00:07:23.560 --> 00:07:26.560]  所羅門王說出這樣的說話
[00:07:26.560 --> 00:07:28.560]  所以呢
[00:07:28.560 --> 00:07:30.560]  所羅門王
[00:07:30.560 --> 00:07:32.560]  是窮他一生的精力
[00:07:32.560 --> 00:07:34.560]  就去研究去了解
[00:07:34.560 --> 00:07:35.560]  希望找到
[00:07:35.560 --> 00:07:37.560]  做人到底有什麼意思
[00:07:37.560 --> 00:07:39.560]  為什麼要做人呢
[00:07:39.560 --> 00:07:40.560]  做人的意義
[00:07:40.560 --> 00:07:42.560]  是在哪裏呢
[00:07:42.560 --> 00:07:44.560]  他找不找到呢
[00:07:44.560 --> 00:07:45.560]  他找不找到呢
[00:07:45.560 --> 00:07:47.560]  考考大家聖經萬體
[00:07:47.560 --> 00:07:49.560]  找不找到呢
[00:07:49.560 --> 00:07:51.560]  有人點頭的
[00:07:51.560 --> 00:07:54.560]  所羅門王找不到
[00:07:54.560 --> 00:07:56.560]  那麼有智慧
[00:07:56.560 --> 00:07:58.560]  他始終找到
[00:07:58.560 --> 00:07:59.560]  找到一段時間
[00:07:59.560 --> 00:08:01.560]  一段時間去探討
[00:08:01.560 --> 00:08:02.560]  但是結果呢
[00:08:02.560 --> 00:08:03.560]  所羅門王是找到的
[00:08:03.560 --> 00:08:05.560]  找到就很開心
[00:08:05.560 --> 00:08:07.560]  很願意
[00:08:07.560 --> 00:08:09.560]  講給他以後的人聽
[00:08:09.560 --> 00:08:10.560]  包括了講給你聽
[00:08:10.560 --> 00:08:11.560]  講給我聽
[00:08:11.560 --> 00:08:13.560]  講給全世界的人聽
[00:08:13.560 --> 00:08:15.560]  傳道書
[00:08:15.560 --> 00:08:17.560]  第一章到十一章
[00:08:17.560 --> 00:08:18.560]  就是講到所羅門王
[00:08:18.560 --> 00:08:20.560]  怎樣去尋找人生的意義
[00:08:20.560 --> 00:08:21.560]  但是到十二章
[00:08:21.560 --> 00:08:22.560]  conclusion
[00:08:22.560 --> 00:08:23.560]  總結的時候
[00:08:23.560 --> 00:08:25.560]  他怎樣講
[00:08:25.560 --> 00:08:27.560]  要講都講完了
[00:08:27.560 --> 00:08:29.560]  一切的話說完了
[00:08:29.560 --> 00:08:31.560]  總結一句
[00:08:31.560 --> 00:08:32.560]  conclusion
[00:08:32.560 --> 00:08:34.560]  這個就是結論
[00:08:34.560 --> 00:08:36.560]  要敬畏上帝
[00:08:36.560 --> 00:08:38.560]  謹守他的命令
[00:08:38.560 --> 00:08:42.560]  因為這是人人應盡的義務
[00:08:42.560 --> 00:08:43.560]  或者翻譯為
[00:08:43.560 --> 00:08:44.560]  所有人的本份
[00:08:44.560 --> 00:08:47.560]  每一個人都要這樣做的
[00:08:47.560 --> 00:08:49.560]  所以弟兄姊妹
[00:08:49.560 --> 00:08:51.560]  你信不信天父上帝
[00:08:51.560 --> 00:08:52.560]  Amen
[00:08:52.560 --> 00:08:54.560]  你有沒有敬畏天父
[00:08:54.560 --> 00:08:56.560]  想一想
[00:08:56.560 --> 00:08:58.560]  有沒有
[00:08:58.560 --> 00:08:59.560]  有
[00:08:59.560 --> 00:09:00.560]  Amen
[00:09:00.560 --> 00:09:01.560]  如果沒有的話
[00:09:01.560 --> 00:09:02.560]  你就不是聰明人了
[00:09:02.560 --> 00:09:03.560]  OK
[00:09:03.560 --> 00:09:06.560]  有沒有謹守他的命令
[00:09:06.560 --> 00:09:08.560]  一點
[00:09:08.560 --> 00:09:09.560]  一點
[00:09:09.560 --> 00:09:11.560]  那你都不是很聰明的
[00:09:11.560 --> 00:09:13.560]  聰明的人
[00:09:13.560 --> 00:09:14.560]  所羅門王說
[00:09:14.560 --> 00:09:15.560]  他的本份
[00:09:15.560 --> 00:09:17.560]  在世界上的本份
[00:09:17.560 --> 00:09:18.560]  他的義務
[00:09:18.560 --> 00:09:19.560]  他的工作
[00:09:19.560 --> 00:09:20.560]  他的任務
[00:09:20.560 --> 00:09:22.560]  就是要敬畏上帝
[00:09:22.560 --> 00:09:24.560]  遵守他的命令
[00:09:24.560 --> 00:09:26.560]  當一個人
[00:09:26.560 --> 00:09:27.560]  能夠這樣做的時候
[00:09:27.560 --> 00:09:28.560]  他一定是聰明人
[00:09:28.560 --> 00:09:29.560]  當一個人
[00:09:29.560 --> 00:09:31.560]  能夠這樣做的時候
[00:09:31.560 --> 00:09:32.560]  他知道
[00:09:32.560 --> 00:09:34.560]  上帝要他做些什麼
[00:09:34.560 --> 00:09:36.560]  所以第一樣東西
[00:09:36.560 --> 00:09:38.560]  如果你想心裏面精彩
[00:09:38.560 --> 00:09:41.560]  你要先知道上帝要你做什麼
[00:09:41.560 --> 00:09:44.560]  你要先知道上帝要你做什麼
[00:09:44.560 --> 00:09:46.560]  《聖經》裏面有一個很出名的人物
[00:09:46.560 --> 00:09:47.560]  就是保羅
[00:09:47.560 --> 00:09:49.560]  保羅知不知道自己要做什麼呢
[00:09:49.560 --> 00:09:52.560]  我們看看這段《聖經》
[00:09:52.560 --> 00:09:54.560]  司徒恆在20章24節裏說
[00:09:54.560 --> 00:09:59.560]  無論有什麼事都不能夠攔阻我哪怕是犧牲性命
[00:09:59.560 --> 00:10:01.560]  他很serious
[00:10:01.560 --> 00:10:03.560]  他很嚴肅地說一句話
[00:10:03.560 --> 00:10:05.560]  若真我犧牲
[00:10:05.560 --> 00:10:07.560]  也不換軟式
[00:10:07.560 --> 00:10:10.560]  我只盼望能夠走完這人生的路程
[00:10:10.560 --> 00:10:15.560]  完成主耶穌教託給我的責任
[00:10:15.560 --> 00:10:16.560]  是什麼呢
[00:10:16.560 --> 00:10:21.560]  傳揚上帝恩惠的福音
[00:10:21.560 --> 00:10:25.560]  保羅知道上帝要他做些什麼
[00:10:25.560 --> 00:10:27.560]  在他信了耶穌之後
[00:10:27.560 --> 00:10:29.560]  他知道他下半生
[00:10:29.560 --> 00:10:31.560]  他餘下來那種生命時間
[00:10:31.560 --> 00:10:34.560]  就是為了要完成天父上帝交付給他的責任
[00:10:34.560 --> 00:10:36.560]  就是將他的愛
[00:10:36.560 --> 00:10:38.560]  天父上帝對世人的愛
[00:10:38.560 --> 00:10:40.560]  天父的恩惠
[00:10:40.560 --> 00:10:42.560]  講給全世界的人聽
[00:10:42.560 --> 00:10:45.560]  我想問問大家
[00:10:45.560 --> 00:10:47.560]  保羅一生
[00:10:47.560 --> 00:10:49.560]  信耶穌之後
[00:10:49.560 --> 00:10:51.560]  精不精彩
[00:10:51.560 --> 00:10:53.560]  保羅一生
[00:10:53.560 --> 00:10:54.560]  信耶穌之後
[00:10:54.560 --> 00:10:56.560]  精不精彩
[00:10:56.560 --> 00:10:59.560]  他很慘的
[00:10:59.560 --> 00:11:02.560]  他遇到很多困難的
[00:11:02.560 --> 00:11:03.560]  很多危險的
[00:11:03.560 --> 00:11:04.560]  時時可能沒命的
[00:11:04.560 --> 00:11:06.560]  被人打過坐牢的
[00:11:06.560 --> 00:11:07.560]  很多難處的
[00:11:07.560 --> 00:11:09.560]  為什麼精彩啊
[00:11:09.560 --> 00:11:13.560]  因為他知道他有活在神的計劃
[00:11:13.560 --> 00:11:15.560]  和旨意當中
[00:11:15.560 --> 00:11:17.560]  在他一生裡雖然有這麼多的問題
[00:11:17.560 --> 00:11:19.560]  難處挑戰
[00:11:19.560 --> 00:11:23.560]  但是他一生裡見證了
[00:11:23.560 --> 00:11:25.560]  神很多的神蹟
[00:11:25.560 --> 00:11:27.560]  在他生命當中出現
[00:11:27.560 --> 00:11:28.560]  一生見很多的神蹟
[00:11:28.560 --> 00:11:30.560]  一生經歷很多神
[00:11:30.560 --> 00:11:32.560]  在人生的路程裡
[00:11:32.560 --> 00:11:34.560]  那些奇妙的帶領
[00:11:34.560 --> 00:11:36.560]  所以雖然有這麼多難處
[00:11:36.560 --> 00:11:39.560]  所以十分精彩
[00:11:39.560 --> 00:11:40.560]  那你和我呢
[00:11:40.560 --> 00:11:42.560]  都信耶穌了
[00:11:42.560 --> 00:11:44.560]  我們的生命能不能夠像保羅
[00:11:44.560 --> 00:11:46.560]  活得這麼精彩啊
[00:11:46.560 --> 00:11:48.560]  可不可以像我一樣
[00:11:48.560 --> 00:11:51.560]  時時在我的生命裡見證到神蹟
[00:11:51.560 --> 00:11:53.560]  時時可以體會到
[00:11:53.560 --> 00:11:55.560]  每一天天賦上帝
[00:11:55.560 --> 00:11:57.560]  帶領我走每一天的道路
[00:11:57.560 --> 00:11:59.560]  而且想帶我走的呢
[00:11:59.560 --> 00:12:01.560]  奇妙非凡
[00:12:01.560 --> 00:12:02.560]  是我沒想過的
[00:12:02.560 --> 00:12:05.560]  但是相當的有意思
[00:12:05.560 --> 00:12:08.560]  你和我可不可以有這樣的經歷呢
[00:12:08.560 --> 00:12:10.560]  可不可以啊
[00:12:10.560 --> 00:12:12.560]  可以的
[00:12:12.560 --> 00:12:13.560]  不過
[00:12:13.560 --> 00:12:15.560]  我們要明白兩件事
[00:12:15.560 --> 00:12:17.560]  最低限度你要明白兩件事
[00:12:17.560 --> 00:12:18.560]  你就可以了
[00:12:18.560 --> 00:12:19.560]  第一
[00:12:19.560 --> 00:12:21.560]  我們要明白的是什麼呢
[00:12:21.560 --> 00:12:23.560]  天賦上帝拯救我們
[00:12:23.560 --> 00:12:27.560]  不只是單單讓我們享受救恩
[00:12:27.560 --> 00:12:28.560]  有難處
[00:12:28.560 --> 00:12:30.560]  有一個靠山
[00:12:30.560 --> 00:12:32.560]  如果你是這樣去相信的話
[00:12:32.560 --> 00:12:33.560]  你和他拜神拜佛
[00:12:33.560 --> 00:12:35.560]  沒什麼分別的
[00:12:35.560 --> 00:12:38.560]  你只希望這個神去保佑你
[00:12:38.560 --> 00:12:40.560]  第二你要明白的是什麼呢
[00:12:40.560 --> 00:12:42.560]  天賦上帝領養了你和我
[00:12:42.560 --> 00:12:44.560]  作為他的子女
[00:12:44.560 --> 00:12:46.560]  而將我們流傳在這個世界上
[00:12:46.560 --> 00:12:50.560]  是要成為他在地上的使者
[00:12:50.560 --> 00:12:52.560]  這個使者有一個任務
[00:12:52.560 --> 00:12:53.560]  一個工作
[00:12:53.560 --> 00:12:55.560]  分享神的愛
[00:12:55.560 --> 00:12:57.560]  傳揚神恩惠的福音
[00:12:57.560 --> 00:12:59.560]  好像刀女一樣
[00:12:59.560 --> 00:13:01.560]  神把我們在不同的崗位
[00:13:01.560 --> 00:13:02.560]  不同的環境
[00:13:02.560 --> 00:13:04.560]  但是這個的使命
[00:13:04.560 --> 00:13:06.560]  是每個基督徒都應該有的使命
[00:13:06.560 --> 00:13:09.560]  我們必須要明白這件事
[00:13:09.560 --> 00:13:12.560]  我剛才的養老字是領養
[00:13:12.560 --> 00:13:15.560]  我們本來不屬於神的
[00:13:15.560 --> 00:13:17.560]  我們是野仔野女
[00:13:17.560 --> 00:13:18.560]  講得不好聽一點
[00:13:18.560 --> 00:13:20.560]  但是天賦上帝恩待我們
[00:13:20.560 --> 00:13:21.560]  領養了我們
[00:13:21.560 --> 00:13:23.560]  成為他的子女
[00:13:23.560 --> 00:13:25.560]  就是有一個這樣的原因
[00:13:25.560 --> 00:13:26.560]  有這樣的目的在這裡
[00:13:26.560 --> 00:13:28.560]  當然我剛才講
[00:13:28.560 --> 00:13:29.560]  你和我不是保羅
[00:13:29.560 --> 00:13:31.560]  你可以改名叫Paul
[00:13:31.560 --> 00:13:33.560]  Paul好像聖經所講的那個
[00:13:33.560 --> 00:13:36.560]  我們保羅是神特別呼召了他
[00:13:36.560 --> 00:13:38.560]  是信耶穌之後
[00:13:38.560 --> 00:13:41.560]  專門向那些非猶太人傳福音的
[00:13:41.560 --> 00:13:43.560]  你和我更加不是所羅門王
[00:13:43.560 --> 00:13:47.560]  神呼召所羅門王
[00:13:47.560 --> 00:13:49.560]  讓他能夠在當代裡面
[00:13:49.560 --> 00:13:51.560]  建立一個太平盛世
[00:13:51.560 --> 00:13:53.560]  擴張版圖之後
[00:13:53.560 --> 00:13:57.560]  很多的時間去探究人生的價值和意義
[00:13:57.560 --> 00:13:58.560]  人生的道理
[00:13:58.560 --> 00:14:00.560]  寫了很多真言
[00:14:00.560 --> 00:14:02.560]  寫了傳道書
[00:14:02.560 --> 00:14:04.560]  然後他結論是什麼呢
[00:14:04.560 --> 00:14:05.560]  剛才講給大家知道
[00:14:05.560 --> 00:14:08.560]  結論就是要敬畏上帝
[00:14:08.560 --> 00:14:10.560]  聽他的說話
[00:14:10.560 --> 00:14:12.560]  不單單要相信
[00:14:12.560 --> 00:14:13.560]  要敬畏神
[00:14:13.560 --> 00:14:15.560]  要按照神在你生命當中
[00:14:15.560 --> 00:14:18.560]  那個心意去過生活
[00:14:18.560 --> 00:14:20.560]  當我們兩個這樣做的時候
[00:14:20.560 --> 00:14:25.560]  我們就能夠過一個精彩的人生
[00:14:25.560 --> 00:14:26.560]  所以弟兄姊妹
[00:14:26.560 --> 00:14:27.560]  今天在這裡
[00:14:27.560 --> 00:14:28.560]  你坐在這裡聽到
[00:14:28.560 --> 00:14:29.560]  第一件事
[00:14:29.560 --> 00:14:30.560]  你要學問自己的問題
[00:14:30.560 --> 00:14:32.560]  為什麼上帝將我放在這個地方
[00:14:32.560 --> 00:14:33.560]  在這個時代裡面
[00:14:33.560 --> 00:14:34.560]  我來到溫哥華
[00:14:34.560 --> 00:14:36.560]  在這裡生活
[00:14:36.560 --> 00:14:37.560]  你將我放在這裡
[00:14:37.560 --> 00:14:40.560]  你要我為你做些什麼
[00:14:40.560 --> 00:14:42.560]  你想我在這裡
[00:14:42.560 --> 00:14:44.560]  為你做些什麼事情呢
[00:14:44.560 --> 00:14:47.560]  我怎樣能夠在這個環境底下
[00:14:47.560 --> 00:14:49.560]  將你的愛和恩惠的福音
[00:14:49.560 --> 00:14:52.560]  和其他人分享呢
[00:14:52.560 --> 00:14:56.560]  三年前我們開了一個分堂
[00:14:56.560 --> 00:14:59.560]  在開分堂的時候
[00:14:59.560 --> 00:15:00.560]  其中一個口號就是
[00:15:00.560 --> 00:15:02.560]  We come to serve you
[00:15:02.560 --> 00:15:03.560]  我們來到這個社區開這個教會
[00:15:03.560 --> 00:15:06.560]  是要服侍這個社區裡面的中國人
[00:15:06.560 --> 00:15:08.560]  所以從開始
[00:15:08.560 --> 00:15:10.560]  我一直教導弟兄姊妹
[00:15:10.560 --> 00:15:11.560]  你不可以只在教會裡面
[00:15:11.560 --> 00:15:12.560]  打開門等人來
[00:15:12.560 --> 00:15:13.560]  這個世代
[00:15:13.560 --> 00:15:14.560]  打開門等人來
[00:15:14.560 --> 00:15:16.560]  你不會做很多工作的
[00:15:16.560 --> 00:15:17.560]  你要去到社區裡面
[00:15:17.560 --> 00:15:19.560]  服侍社區裡面的人
[00:15:19.560 --> 00:15:20.560]  和他們建立關係
[00:15:20.560 --> 00:15:23.560]  然後才有機會和他們建立關係之後
[00:15:23.560 --> 00:15:25.560]  就可以去教會
[00:15:25.560 --> 00:15:26.560]  聽你講見證
[00:15:26.560 --> 00:15:28.560]  聽你分享福音
[00:15:28.560 --> 00:15:31.560]  這幫弟兄姊妹
[00:15:31.560 --> 00:15:33.560]  信仰宗教真的很聽話
[00:15:33.560 --> 00:15:35.560]  我時時在想
[00:15:35.560 --> 00:15:36.560]  天主上帝
[00:15:36.560 --> 00:15:38.560]  我們開了新的教會
[00:15:38.560 --> 00:15:39.560]  我們在這裡
[00:15:39.560 --> 00:15:41.560]  可以為你做些什麼呢
[00:15:41.560 --> 00:15:42.560]  我都很感激著
[00:15:42.560 --> 00:15:43.560]  時間關係
[00:15:43.560 --> 00:15:45.560]  就detail不講了
[00:15:45.560 --> 00:15:47.560]  神讓我們有一個機會
[00:15:47.560 --> 00:15:48.560]  在當地一個
[00:15:48.560 --> 00:15:51.560]  很多人去的
[00:15:51.560 --> 00:15:55.560]  最繁榮的一個中國人商場
[00:15:55.560 --> 00:15:56.560]  其中有一間
[00:15:56.560 --> 00:15:59.560]  頂級的中餐館
[00:15:59.560 --> 00:16:02.560]  在他的隔壁
