
[00:00:00.000 --> 00:00:02.000]  (主席) 各位議員早安
[00:08:52.000 --> 00:08:54.000]  你很快就會三接面我了
[00:08:54.000 --> 00:08:56.000]  撒旦想篩走你
[00:08:56.000 --> 00:08:58.000]  變了一個流失的人
[00:08:58.000 --> 00:08:59.000]  或者一個犯罪的人
[00:08:59.000 --> 00:09:00.000]  等等情況
[00:09:00.000 --> 00:09:02.000]  耶穌在這裏提醒他們
[00:09:02.000 --> 00:09:03.000]  你們要謹慎
[00:09:03.000 --> 00:09:05.000]  免得人迷惑你們
[00:09:05.000 --> 00:09:07.000]  當時彼得覺得試煉試探
[00:09:07.000 --> 00:09:08.000]  好像很遙遠
[00:09:08.000 --> 00:09:09.000]  或者自己能力很高
[00:09:09.000 --> 00:09:11.000]  他不覺得會失敗
[00:09:11.000 --> 00:09:13.000]  但一晚之間
[00:09:13.000 --> 00:09:15.000]  這個彼得是怎樣的
[00:09:15.000 --> 00:09:17.000]  就是三接面
[00:09:17.000 --> 00:09:20.000]  我記得以前認識一個朋友
[00:09:20.000 --> 00:09:22.000]  他已經準備結婚
[00:09:22.000 --> 00:09:26.000]  有一次跟一個公司的同事去出差
[00:09:26.000 --> 00:09:29.000]  他那時已經帶了未婚戒指
[00:09:29.000 --> 00:09:31.000]  出差之後
[00:09:31.000 --> 00:09:35.000]  同事就晚上帶他去酒店的房間聊天
[00:09:35.000 --> 00:09:37.000]  聊天之後
[00:09:37.000 --> 00:09:39.000]  戒指就不見了
[00:09:39.000 --> 00:09:41.000]  接著有很多故事
[00:09:41.000 --> 00:09:44.000]  有時試探試煉
[00:09:44.000 --> 00:09:46.000]  一日之間就可以發生
[00:09:46.000 --> 00:09:48.000]  突然間臨到
[00:09:48.000 --> 00:09:50.000]  突然間就有很多的艱難
[00:09:50.000 --> 00:09:53.000]  所以彼得經過這個功課之後
[00:09:53.000 --> 00:09:54.000]  提醒我們
[00:09:54.000 --> 00:09:56.000]  我們要有心理準備
[00:09:56.000 --> 00:09:58.000]  所以彼得的名句就說
[00:09:58.000 --> 00:10:00.000]  萬物的結局近了
[00:10:00.000 --> 00:10:02.000]  所以你們要謹慎
[00:10:02.000 --> 00:10:05.000]  謹慎自守 警醒禱告
[00:10:05.000 --> 00:10:07.000]  還有試煉試探
[00:10:07.000 --> 00:10:09.000]  有時離神很近的人
[00:10:09.000 --> 00:10:11.000]  或者離神很近的地方
[00:10:11.000 --> 00:10:13.000]  都有試煉試探
[00:10:13.000 --> 00:10:16.000]  在教會裏面都有試煉試探
[00:10:16.000 --> 00:10:19.000]  或者在教徒圈裏面都有試煉試探
[00:10:19.000 --> 00:10:21.000]  舊一個例子很特別
[00:10:21.000 --> 00:10:23.000]  當摩西上山
[00:10:23.000 --> 00:10:26.000]  好像耶穌經歷曠野四十一樣
[00:10:26.000 --> 00:10:28.000]  摩西上山
[00:10:28.000 --> 00:10:31.000]  四十天經歷神頒佈十誡
[00:10:31.000 --> 00:10:35.000]  在摩西旁邊山腰的地方
[00:10:35.000 --> 00:10:39.000]  當摩西領受這麼聖潔的十誡的時候
[00:10:39.000 --> 00:10:41.000]  以色列在下面等不耐煩
[00:10:41.000 --> 00:10:43.000]  就做了金牛獨
[00:10:43.000 --> 00:10:45.000]  在下面就拜一些偶像
[00:10:45.000 --> 00:10:47.000]  指著那些偶像說
[00:10:47.000 --> 00:10:51.000]  以色列 這是領你們出埃及的神
[00:10:51.000 --> 00:10:55.000]  原來在那個很近神的地方
[00:10:55.000 --> 00:10:57.000]  有時都可以突然間
[00:10:57.000 --> 00:11:00.000]  有很大的試煉的試探
[00:11:00.000 --> 00:11:02.000]  基督徒很熟悉
[00:11:02.000 --> 00:11:04.000]  我經常記得一個例子
[00:11:04.000 --> 00:11:06.000]  就是大衛的跌倒
[00:11:06.000 --> 00:11:08.000]  大衛跌倒是黃昏
[00:11:08.000 --> 00:11:10.000]  太陽平西
[00:11:10.000 --> 00:11:12.000]  西邪的時候
[00:11:12.000 --> 00:11:15.000]  大衛那時候能夠打仗得勝
[00:11:15.000 --> 00:11:17.000]  能夠經歷這麼多磨難
[00:11:17.000 --> 00:11:19.000]  當訴羅逼伯那時候
[00:11:19.000 --> 00:11:21.000]  反而他要去警醒
[00:11:21.000 --> 00:11:25.000]  患難的時候反而勝過那些試煉
[00:11:25.000 --> 00:11:28.000]  平順的時候馬上撲死
[00:11:28.000 --> 00:11:31.000]  所以我形容試煉試探的恐怖程度就是
[00:11:31.000 --> 00:11:34.000]  今天你好像要平順
[00:11:34.000 --> 00:11:37.000]  明天你可以身敗名裂
[00:11:37.000 --> 00:11:39.000]  今天你可以亨通
[00:11:39.000 --> 00:11:43.000]  明天可以家破人亡
[00:11:43.000 --> 00:11:46.000]  這兩句說話應用在大衛身上
[00:11:46.000 --> 00:11:48.000]  在這個試煉之前
[00:11:48.000 --> 00:11:52.000]  大衛算是一個很忠心很敬虔的僕人
[00:11:52.000 --> 00:11:54.000]  他迎接若鬼的時候
[00:11:54.000 --> 00:11:55.000]  他太太笑他
[00:11:55.000 --> 00:11:57.000]  他仍然是很敬畏神
[00:11:57.000 --> 00:12:01.000]  但這一天他勝不過他的試煉試探
[00:12:01.000 --> 00:12:02.000]  這一天開始
[00:12:02.000 --> 00:12:05.000]  他生命就是身敗名裂
[00:12:05.000 --> 00:12:08.000]  人記得大衛都記得這一幕
[00:12:08.000 --> 00:12:12.000]  在馬太福音記載大衛的事情
[00:12:12.000 --> 00:12:13.000]  講到耶穌家破的時候
[00:12:13.000 --> 00:12:16.000]  特別記得這一幕
[00:12:16.000 --> 00:12:19.000]  這一幕成為他生命裡面一個很大的黑洞
[00:12:19.000 --> 00:12:21.000]  很大的陰影
[00:12:21.000 --> 00:12:23.000]  很大的黑暗的故事
[00:12:23.000 --> 00:12:27.000]  最後他亦經歷家破國亡
[00:12:27.000 --> 00:12:30.000]  所以試煉試探是一個很大的題目
[00:12:30.000 --> 00:12:31.000]  難怪聖經講到
[00:12:31.000 --> 00:12:35.000]  耶穌準備出來侍奉的時候
[00:12:35.000 --> 00:12:38.000]  聖經講到耶穌要經歷試探試煉
[00:12:38.000 --> 00:12:42.000]  我們基督徒有時都難免經歷試探試煉
[00:12:42.000 --> 00:12:43.000]  有兩個例子
[00:12:43.000 --> 00:12:44.000]  曾經和大家講過
[00:12:44.000 --> 00:12:45.000]  是我自己深刻的
[00:12:45.000 --> 00:12:47.000]  一個是美國一個很出名
[00:12:47.000 --> 00:12:49.000]  曾經寫過一本名書
[00:12:49.000 --> 00:12:53.000]  有心意更新的作者McGordon
[00:12:53.000 --> 00:12:55.000]  我很喜歡這個例子
[00:12:55.000 --> 00:12:59.000]  他曾經在1981年和84年
[00:12:59.000 --> 00:13:01.000]  美國一個很大的宣教大會
[00:13:01.000 --> 00:13:03.000]  叫Urbana的大會
[00:13:03.000 --> 00:13:04.000]  是一個名講員
[00:13:04.000 --> 00:13:06.000]  當時可能很多幾千人
[00:13:06.000 --> 00:13:08.000]  一兩萬人聚會的名講員
[00:13:08.000 --> 00:13:11.000]  他這本書當時是很流行的書
[00:13:11.000 --> 00:13:13.000]  但幾年後他告訴人聽
[00:13:13.000 --> 00:13:16.000]  原來在他高峰侍奉期的時候
[00:13:16.000 --> 00:13:18.000]  他犯了婚外情
[00:13:18.000 --> 00:13:21.000]  他自己生命有黑洞
[00:13:21.000 --> 00:13:25.000]  原來試煉試探可以一個人站在講壇
[00:13:25.000 --> 00:13:26.000]  在侍奉
[00:13:26.000 --> 00:13:27.000]  無論我們作為一個信徒
[00:13:27.000 --> 00:13:28.000]  作為目者
[00:13:28.000 --> 00:13:30.000]  原來同步大會一樣
[00:13:30.000 --> 00:13:32.000]  突然間會臨到失敗的人
[00:13:32.000 --> 00:13:35.000]  另一個例子我曾經和大家分享過
[00:13:35.000 --> 00:13:40.000]  那時在城鎮和美國柳樹溪教會
[00:13:40.000 --> 00:13:42.000]  合辦一個領袖高峰會
[00:13:42.000 --> 00:13:46.000]  當時在09年11月在香港辦的時候
[00:13:46.000 --> 00:13:48.000]  在城鎮的大堂
[00:13:48.000 --> 00:13:51.000]  用一些他們選擇好的講員
[00:13:51.000 --> 00:13:53.000]  做了一個廣播
[00:13:53.000 --> 00:13:55.000]  即是media方法去放出來
[00:13:55.000 --> 00:13:58.000]  其中一個最感動我的人
[00:13:58.000 --> 00:14:00.000]  就是當日我參與這個聚會裏面
[00:14:00.000 --> 00:14:02.000]  就是一個年輕人
[00:14:02.000 --> 00:14:03.000]  叫Catherine
[00:14:03.000 --> 00:14:04.000]  30歲而已
[00:14:04.000 --> 00:14:06.000]  二十幾歲不做金融的行業
[00:14:06.000 --> 00:14:07.000]  去到監獄報到
[00:14:07.000 --> 00:14:08.000]  改變很多人的生命
[00:14:08.000 --> 00:14:10.000]  說話很流利很感動
[00:14:10.000 --> 00:14:12.000]  那時我就很深刻
[00:14:12.000 --> 00:14:16.000]  我們想起我們年輕人30歲有沒有這樣
[00:14:16.000 --> 00:14:17.000]  很委心事奉
[00:14:17.000 --> 00:14:18.000]  然後闖過事業
[00:14:18.000 --> 00:14:19.000]  闖過事業
[00:14:19.000 --> 00:14:20.000]  影響人
[00:14:20.000 --> 00:14:21.000]  最後成為一個大講
[00:14:21.000 --> 00:14:22.000]  大聚會的講員
[00:14:22.000 --> 00:14:23.000]  吸引人
[00:14:23.000 --> 00:14:24.000]  在世界各地
[00:14:24.000 --> 00:14:26.000]  講到他們見證
[00:14:26.000 --> 00:14:27.000]  那時我很流行
[00:14:27.000 --> 00:14:28.000]  星期一放假
[00:14:28.000 --> 00:14:29.000]  開車去石澳
[00:14:29.000 --> 00:14:31.000]  那次我開車去石澳
[00:14:31.000 --> 00:14:32.000]  又靜一靜
[00:14:32.000 --> 00:14:33.000]  去石澳的時候
[00:14:33.000 --> 00:14:34.000]  我記得去石澳的時候
[00:14:34.000 --> 00:14:37.000]  就無端想追新聞
[00:14:37.000 --> 00:14:38.000]  這個例子好
[00:14:38.000 --> 00:14:39.000]  有機會講到作用
[00:14:39.000 --> 00:14:40.000]  回到家
[00:14:40.000 --> 00:14:43.000]  上網追到例子
[00:14:43.000 --> 00:14:44.000]  看新聞一追
[00:14:44.000 --> 00:14:46.000]  發現最近這個女子
[00:14:46.000 --> 00:14:50.000]  原來有很複雜的男女關係
[00:14:50.000 --> 00:14:53.000]  然後失敗
[00:14:53.000 --> 00:14:55.000]  然後辭退這個工作
[00:14:55.000 --> 00:14:57.000]  最令我激氣的是
[00:14:57.000 --> 00:14:58.000]  原來這件事發生
[00:14:58.000 --> 00:15:01.000]  在高峰會之前已經發生了
[00:15:01.000 --> 00:15:02.000]  我估計
[00:15:02.000 --> 00:15:05.000]  美國教會已經知道這件事
[00:15:05.000 --> 00:15:07.000]  但當我們辦的時候
[00:15:07.000 --> 00:15:09.000]  可能他見我們選了這個影片
[00:15:09.000 --> 00:15:10.000]  又不像是告訴我們
[00:15:10.000 --> 00:15:12.000]  這個人失敗了
[00:15:12.000 --> 00:15:14.000]  不如拔走了
[00:15:14.000 --> 00:15:16.000]  我覺得這樣
[00:15:16.000 --> 00:15:17.000]  這方面他未搞定
[00:15:17.000 --> 00:15:18.000]  這方面講出來
[00:15:18.000 --> 00:15:21.000]  不是很
[00:15:21.000 --> 00:15:22.000]  真不知怎樣說
[00:15:22.000 --> 00:15:25.000]  結果我和主辦的一個領袖
[00:15:25.000 --> 00:15:27.000]  劉少康牧師通電話
[00:15:27.000 --> 00:15:28.000]  這樣怎辦
[00:15:28.000 --> 00:15:30.000]  我們昨天叫人效法這位姐妹
[00:15:30.000 --> 00:15:31.000]  今天看新聞
[00:15:31.000 --> 00:15:32.000]  不知怎辦
[00:15:32.000 --> 00:15:33.000]  他說
[00:15:33.000 --> 00:15:35.000]  不如蔡牧師你寫一篇文章
[00:15:35.000 --> 00:15:36.000]  放在常論壇
[00:15:36.000 --> 00:15:38.000]  提醒人提防跌倒
