
[00:00:00.000 --> 00:00:02.620]  與主結聯,爲何不再沉默呢?
[00:03:09.720 --> 00:03:12.640]  還有就是當時的撒瑪利亞人
[00:03:12.640 --> 00:03:14.760]  還有就是當時的撒瑪利亞人
[00:03:14.760 --> 00:03:16.560]  猶太人是非常憎恨他們的
[00:03:16.560 --> 00:03:18.880]  猶太人是非常看不起他們的
[00:03:18.880 --> 00:03:20.600]  和他們是沒有任何交往
[00:03:20.600 --> 00:03:22.080]  和他們是沒有任何交往
[00:03:22.080 --> 00:03:24.120]  甚至他們不會進入撒瑪利亞這個地方
[00:03:24.120 --> 00:03:26.400]  甚至他們不會進入撒瑪利亞這個地方
[00:03:26.400 --> 00:03:28.520]  但是耶穌特地去撒瑪利亞
[00:03:28.520 --> 00:03:30.720]  和一個婦人去探導
[00:03:30.720 --> 00:03:36.000]  但是耶穌特地到撒瑪利亞去見這個婦人
[00:03:36.000 --> 00:03:38.600]  可以接納一些被人拒絕的人
[00:03:38.600 --> 00:03:40.320]  可以接納一些被人拒絕的人
[00:03:40.320 --> 00:03:42.360]  我們一會兒會再探討這個處境
[00:03:42.360 --> 00:03:45.120]  我們一會兒會再探討這個處境
[00:03:45.120 --> 00:03:47.400]  同樣有一個乞丐
[00:03:47.400 --> 00:03:49.480]  同樣有一個乞丐
[00:03:49.480 --> 00:03:51.920]  叫巴迪瑪
[00:03:51.920 --> 00:03:54.000]  當他聽到耶穌經過的時候
[00:03:54.000 --> 00:03:54.040]  當他聽到耶穌經過的時候
[00:03:54.040 --> 00:03:56.360]  因爲他盲眼但是他聽到
[00:03:56.360 --> 00:03:59.680]  因爲他盲眼但是他聽到
[00:03:59.680 --> 00:04:00.880]  他大聲地呼叫
[00:04:00.880 --> 00:04:02.880]  他大聲地呼叫
[00:04:02.880 --> 00:04:04.920]  大位的子孫啊可憐我
[00:04:04.920 --> 00:04:07.080]  大位的子孫啊可憐我
[00:04:07.080 --> 00:04:08.160]  那些人就喝醉了
[00:04:08.160 --> 00:04:08.160]  那些人就喝醉了
[00:04:08.160 --> 00:04:09.640]  收聲啊說這麼多東西
[00:04:09.640 --> 00:04:10.680]  那些人就說
[00:04:10.680 --> 00:04:12.400]  閉嘴啦說這麼多東西
[00:04:12.400 --> 00:04:13.800]  但是耶穌走到他面前
[00:04:13.800 --> 00:04:15.480]  但是耶穌走到他面前
[00:04:15.480 --> 00:04:16.480]  說了一句話
[00:04:16.480 --> 00:04:19.320]  說了一句話
[00:04:19.320 --> 00:04:21.160]  你要我爲你做些什麼呢?
[00:04:21.160 --> 00:04:23.680]  你要我爲你做什麼呢?
[00:04:23.680 --> 00:04:28.520]  就好像一個侍應問你
[00:04:28.520 --> 00:04:30.200]  你今天要喫些什麼?
[00:04:30.200 --> 00:04:32.360]  就好像一個服務員到你這裏說
[00:04:32.360 --> 00:04:33.520]  你想喫點什麼嗎?
[00:04:33.520 --> 00:04:36.000]  一位尊貴榮耀的主
[00:04:36.000 --> 00:04:37.840]  一位尊貴榮耀的主
[00:04:37.840 --> 00:04:39.680]  向着一個乞丐
[00:04:39.680 --> 00:04:41.080]  向着一個乞丐
[00:04:41.080 --> 00:04:42.360]  很有禮貌地說
[00:04:42.360 --> 00:04:43.800]  我可以爲你做些什麼?
[00:04:43.800 --> 00:04:44.760]  很有禮貌地說
[00:04:44.760 --> 00:04:46.040]  我可以爲你做些什麼?
[00:04:46.040 --> 00:04:47.520]  可以看到耶穌很美麗
[00:04:47.520 --> 00:04:48.880]  很溫柔的一面
[00:04:48.880 --> 00:04:51.400]  我們看到耶穌的美麗和溫柔
[00:04:51.400 --> 00:04:52.520]  絕對正確
[00:04:52.520 --> 00:04:53.680]  絕對是正確的
[00:04:53.680 --> 00:04:54.760]  但我們又不可以輕忽
[00:04:54.760 --> 00:04:57.360]  耶穌都有祂堅強
[00:04:57.360 --> 00:04:58.960]  甚至發怒的一面
[00:04:58.960 --> 00:05:00.480]  但是我們不可以忽視
[00:05:00.480 --> 00:05:02.760]  耶穌有堅強甚至發怒的問題
[00:05:02.760 --> 00:05:04.200]  好,我們一起來讀這段經文
[00:05:04.200 --> 00:05:07.160]  馬帝福音21章12到14節
[00:05:07.160 --> 00:05:10.440]  耶穌盡用神的電
[00:05:10.440 --> 00:05:13.440]  趕出電來一切做買賣的人
[00:05:13.440 --> 00:05:17.080]  推倒祂面前上之前的桌子
[00:05:17.080 --> 00:05:19.920]  和賣甲子之人的凳子
[00:05:19.920 --> 00:05:21.240]  對他們說
[00:05:21.240 --> 00:05:22.880]  經上記着說
[00:05:22.880 --> 00:05:25.640]  我的電必稱爲土告的電
[00:05:25.640 --> 00:05:28.760]  你們都使祂成爲察窩了
[00:05:28.760 --> 00:05:31.320]  在電裏有核子爛子
[00:05:31.320 --> 00:05:32.880]  到耶穌跟前
[00:05:32.880 --> 00:05:35.320]  祂就治好了他們
[00:05:35.320 --> 00:05:35.960]  你有沒有留意到
[00:05:35.960 --> 00:05:38.200]  耶穌有祂很剛烈的一面
[00:05:38.200 --> 00:05:39.000]  你有沒有留意到
[00:05:39.000 --> 00:05:43.560]  耶穌有祂很剛強的一面
[00:05:43.560 --> 00:05:45.440]  很堅強的一面
[00:05:45.440 --> 00:05:46.880]  祂去到聖殿裏面
[00:05:46.880 --> 00:05:47.760]  祂去到聖殿裏面
[00:05:47.760 --> 00:05:48.960]  見到聖殿有些人來到
[00:05:48.960 --> 00:05:50.360]  去宗保施浪
[00:05:50.360 --> 00:05:51.480]  進到聖殿裏面
[00:05:51.480 --> 00:05:53.280]  大家都在做自己的買賣
[00:05:53.280 --> 00:05:54.760]  他們來到是去收錢
[00:05:54.760 --> 00:05:55.760]  他們在收錢
[00:05:55.760 --> 00:05:57.760]  是阻礙了那些人去敬拜神
[00:05:57.760 --> 00:05:59.640]  他們阻止了人敬拜神
[00:05:59.640 --> 00:06:00.960]  那個地方是外院
[00:06:00.960 --> 00:06:03.280]  是給外邦人敬拜神的地方
[00:06:03.280 --> 00:06:04.440]  那個地方是外院
[00:06:04.440 --> 00:06:06.840]  是給外邦人敬拜的地方
[00:06:06.840 --> 00:06:09.080]  耶穌不是好言相勸
[00:06:09.080 --> 00:06:11.480]  耶穌不是好言相勸
[00:06:11.480 --> 00:06:12.800]  不要啦
[00:06:12.800 --> 00:06:13.320]  祂沒有
[00:06:13.320 --> 00:06:14.760]  你搞到這裏這麼亂
[00:06:14.760 --> 00:06:15.800]  祂沒有溫柔地說
[00:06:15.800 --> 00:06:16.680]  哎呀,不好了
[00:06:16.680 --> 00:06:18.200]  做一點點收檔,好嗎?
[00:06:18.200 --> 00:06:19.840]  做一點點就停止了,好嗎?
[00:06:19.840 --> 00:06:21.800]  讓人家可以來祈禱吧
[00:06:21.800 --> 00:06:23.640]  讓人家來可以禱告一下
[00:06:23.640 --> 00:06:24.360]  行嗎?
[00:06:24.360 --> 00:06:26.560]  走啊,坐啊
[00:06:26.560 --> 00:06:27.520]  耶穌是不是這樣?
[00:06:27.520 --> 00:06:28.880]  耶穌是不是這樣呢?
[00:06:28.880 --> 00:06:30.200]  你們搞什麼?
[00:06:30.200 --> 00:06:32.400]  耶穌大聲地廁所他們
[00:06:32.400 --> 00:06:34.760]  耶穌禱告的店變成了一個賊窩
[00:06:34.760 --> 00:06:37.440]  你們將禱告的店變成賊窩
[00:06:37.440 --> 00:06:38.760]  耶穌不只是說
[00:06:38.760 --> 00:06:39.680]  耶穌不是光光說
[00:06:39.680 --> 00:06:40.560]  出手啊
[00:06:40.560 --> 00:06:41.760]  而且祂是出手的
[00:06:41.760 --> 00:06:43.520]  扔掉那些桌凳
[00:06:43.520 --> 00:06:45.920]  祂把桌凳推翻
[00:06:45.920 --> 00:06:47.880]  用一整片做鞭子
[00:06:47.880 --> 00:06:50.600]  拿東西當鞭子
[00:06:50.600 --> 00:06:52.760]  發那些牛羊趕他們出去
[00:06:52.760 --> 00:06:56.200]  抽那些牛羊趕他們出去
[00:06:56.200 --> 00:06:58.320]  祂發怒但是沒有犯罪
[00:06:58.320 --> 00:06:59.440]  你有沒有留意?
[00:06:59.440 --> 00:07:00.600]  祂是在發怒
[00:07:00.600 --> 00:07:01.880]  但是沒有犯罪
[00:07:01.880 --> 00:07:03.560]  生氣卻不要犯罪
[00:07:03.560 --> 00:07:05.040]  生氣卻不要犯罪
[00:07:05.040 --> 00:07:06.120]  祂不是推跌那些人
[00:07:06.120 --> 00:07:06.840]  你有沒有留意?
[00:07:06.840 --> 00:07:08.320]  祂沒有推倒人
[00:07:08.320 --> 00:07:10.200]  祂是推跌那些桌凳而已
[00:07:10.200 --> 00:07:11.800]  祂是推倒桌凳
[00:07:11.800 --> 00:07:13.760]  祂是趕發那些牛羊
[00:07:13.760 --> 00:07:15.000]  不是發落那些人
[00:07:15.000 --> 00:07:16.560]  祂是趕發牛羊
[00:07:16.560 --> 00:07:18.440]  沒有發怒在人身上
[00:07:18.440 --> 00:07:21.040]  祂是不再沉默
[00:07:21.040 --> 00:07:22.800]  祂是不再沉默
[00:07:22.800 --> 00:07:26.000]  難道當時有些敬虔的猶太人
[00:07:26.000 --> 00:07:27.840]  當時敬虔的猶太人
[00:07:27.840 --> 00:07:30.280]  不會不滿意嗎?
[00:07:30.280 --> 00:07:31.800]  他們一定會不滿意的
[00:07:31.800 --> 00:07:32.800]  他們會不滿意嗎?
[00:07:32.800 --> 00:07:33.920]  當然他們會不滿意
[00:07:33.920 --> 00:07:36.600]  但是他們怎麼敢挑戰當時的權貴
[00:07:36.600 --> 00:07:40.280]  但是他們怎麼敢挑戰當時的政府
[00:07:40.280 --> 00:07:41.960]  但是
[00:07:41.960 --> 00:07:45.000]  耶穌是爲了神的電的緣故
[00:07:45.000 --> 00:07:47.600]  而熱切地去指責這羣人
[00:07:47.600 --> 00:07:49.640]  耶穌是爲了神的緣故
[00:07:49.640 --> 00:07:51.560]  是竭力地奮抗
[00:07:51.560 --> 00:07:54.240]  祂不再沉默
[00:07:54.240 --> 00:07:56.800]  好了,同樣
[00:07:56.800 --> 00:07:59.000]  耶穌有講到八福,是嗎?
[00:07:59.000 --> 00:08:01.440]  耶穌有說過八福
[00:08:01.440 --> 00:08:03.480]  但是耶穌也說了七禍
[00:08:03.480 --> 00:08:05.400]  耶穌也說過七禍
[00:08:05.400 --> 00:08:06.520]  祂對着哪些人說?
[00:08:06.520 --> 00:08:08.440]  祂是對着誰說的?
[00:08:08.440 --> 00:08:10.480]  當時一羣法尼塞人
[00:08:10.480 --> 00:08:12.400]  當時一羣法尼塞人
[00:08:12.400 --> 00:08:15.680]  他們是被人民來尊崇
[00:08:15.680 --> 00:08:17.560]  他們是被人民來尊崇的
[00:08:17.560 --> 00:08:20.080]  因爲他們表面是非常的敬虔
[00:08:20.080 --> 00:08:22.120]  因爲他們表面是非常的敬虔
[00:08:22.120 --> 00:08:24.120]  似乎道德是很高超
[00:08:24.120 --> 00:08:26.440]  好,彷彿道德很高超
[00:08:26.440 --> 00:08:28.480]  不是所有法尼塞人都衰的
[00:08:28.480 --> 00:08:29.760]  不是每個法尼塞人都衰的
[00:08:29.760 --> 00:08:31.480]  但是很多都是很不好
[00:08:31.480 --> 00:08:32.960]  但是很多都不是很敬虔
[00:08:32.960 --> 00:08:35.120]  在《馬太福音》23章
[00:08:35.120 --> 00:08:37.080]  《馬太福音》23章
[00:08:37.080 --> 00:08:40.400]  耶穌基督是指出法尼塞人的七禍
[00:08:40.400 --> 00:08:43.680]  耶穌指出法尼塞人的七禍
[00:08:43.680 --> 00:08:45.520]  我們先讀第一到第三節
[00:08:45.520 --> 00:08:47.680]  我們先讀第一到第三節
[00:08:47.680 --> 00:08:52.680]  那時耶穌對衆人和門徒講論說
[00:08:52.680 --> 00:08:57.400]  「問是和法尼塞人坐在摩西的位上
[00:08:57.400 --> 00:09:00.120]  凡他們所吩咐你們的
[00:09:00.120 --> 00:09:02.760]  你們都要謹守、遵行
[00:09:02.760 --> 00:09:05.520]  但不要下法他們的行爲
[00:09:05.520 --> 00:09:07.680]  因爲他們能說不能行」
[00:09:07.680 --> 00:09:09.680]  有沒有留意到耶穌說到
[00:09:09.680 --> 00:09:12.480]  祂是當着衆人的面去說
[00:09:12.480 --> 00:09:16.480]  有沒有留意到耶穌是當着衆人的面說
[00:09:16.480 --> 00:09:18.680]  他們教你的那些其實是對的
[00:09:18.680 --> 00:09:20.680]  他們教你的這些是對的
[00:09:20.680 --> 00:09:21.480]  你要去聽
[00:09:21.480 --> 00:09:22.680]  你們要聽
[00:09:22.680 --> 00:09:23.760]  但不要學他們
[00:09:23.760 --> 00:09:24.920]  但不要學他們
[00:09:24.920 --> 00:09:26.120]  因爲他們只是講而已
[00:09:26.120 --> 00:09:27.160]  因爲他們只是一個說
[00:09:27.160 --> 00:09:28.160]  他們自己講的那些
[00:09:28.160 --> 00:09:29.560]  他們自己是沒有做出來的
[00:09:29.560 --> 00:09:31.840]  他們說了但是他們做不出來
[00:09:31.840 --> 00:09:34.160]  然後指出他們有七種的錯處
[00:09:34.160 --> 00:09:35.520]  指出他們有七個錯處
[00:09:35.520 --> 00:09:36.960]  有七種的禍患
[00:09:36.960 --> 00:09:38.960]  有七個禍患
[00:09:38.960 --> 00:09:41.200]  但跟着耶穌怎麼去責備他們呢
[00:09:41.200 --> 00:09:42.600]  跟着耶穌怎麼責備他們呢
[00:09:42.600 --> 00:09:45.760]  你們這些蛇類、毒蛇之種
[00:09:45.760 --> 00:09:47.920]  怎能逃脫地獄的刑罰
[00:09:47.920 --> 00:09:49.720]  你們這些蛇類毒蛇之種
[00:09:49.720 --> 00:09:53.000]  怎能逃脫地獄的刑罰呢
[00:09:53.000 --> 00:09:55.520]  可能在我們香港或者在國內的人
[00:09:55.520 --> 00:09:57.360]  就覺得沒什麼所謂的這些話
[00:09:57.360 --> 00:10:00.240]  可能在香港和國內覺得這些話沒有所謂
[00:10:00.240 --> 00:10:02.600]  因爲你的死懶鬼蛇王
[00:10:02.600 --> 00:10:05.160]  你這個壞衰
[00:10:05.160 --> 00:10:07.600]  蛇王你可能不知其什麼意思
[00:10:07.600 --> 00:10:10.040]  廣東人即是說偷懶的人
[00:10:10.040 --> 00:10:12.240]  說你是蛇王你沒什麼所謂的
[00:10:12.240 --> 00:10:14.040]  你偷懶了沒關係
[00:10:14.040 --> 00:10:16.000]  但在猶太人來說呢
[00:10:16.000 --> 00:10:17.520]  但猶太人說呢
[00:10:17.520 --> 00:10:21.840]  毒蛇之種是一句很惡毒的咒罵
[00:10:21.840 --> 00:10:25.480]  毒蛇是一句很惡毒的咒罵
[00:10:25.480 --> 00:10:27.720]  是撒旦的後裔
[00:10:27.720 --> 00:10:29.360]  是撒旦的後裔
[00:10:29.360 --> 00:10:30.600]  是很嚴厲的一個詞
[00:10:30.600 --> 00:10:32.040]  是很嚴厲的一個詞
[00:10:32.040 --> 00:10:34.840]  大家看到嗎
[00:10:34.840 --> 00:10:37.840]  耶穌亦都有溫柔慈愛的一面
[00:10:37.840 --> 00:10:40.080]  耶穌亦都有溫柔慈愛的一面
[00:10:40.080 --> 00:10:42.920]  但亦都有剛烈公義的一面
[00:10:42.920 --> 00:10:45.320]  但亦都有剛烈公義的一面
[00:10:45.320 --> 00:10:48.920]  祂不會爲了神的事而沉默
[00:10:48.920 --> 00:10:51.720]  祂不會爲了神的事而沉默
[00:10:51.720 --> 00:10:54.600]  但不要忘記因爲這樣祂得罪了這幫人
[00:10:54.600 --> 00:10:56.920]  不要忘記就是因爲這樣祂得罪了那幫人
[00:10:56.920 --> 00:10:58.120]  這幫人就要對付耶穌
[00:10:58.120 --> 00:10:59.240]  要將耶穌殺了
[00:10:59.240 --> 00:11:00.720]  那幫人就要對付耶穌
[00:11:00.720 --> 00:11:01.920]  將祂殺死
[00:11:01.920 --> 00:11:05.400]  爲公義爲神的事出聲
[00:11:05.400 --> 00:11:07.480]  未必有即時的好報
[00:11:07.480 --> 00:11:09.480]  爲公義爲神的事出聲
[00:11:09.480 --> 00:11:10.800]  不一定馬上有好報
[00:11:10.800 --> 00:11:12.360]  耶穌基督是我們好的榜樣
[00:11:12.360 --> 00:11:13.920]  耶穌基督是我們好的榜樣
[00:11:13.920 --> 00:11:17.960]  我們又看看舊約一位的先賢的榜樣
[00:11:17.960 --> 00:11:21.080]  我們再看一下舊約先賢的榜樣
[00:11:21.080 --> 00:11:23.240]  當我十三歲開始信主的時候
[00:11:23.240 --> 00:11:25.040]  當我十三歲信主的時候
[00:11:25.040 --> 00:11:27.560]  我就很喜歡去研讀聖經
[00:11:27.560 --> 00:11:28.760]  我很喜歡研讀聖經
[00:11:28.760 --> 00:11:31.360]  但我對一個先知覺得他一般般
[00:11:31.360 --> 00:11:35.840]  但我對一個先知覺得他一般般
[00:11:35.840 --> 00:11:37.200]  那個叫耶利米
[00:11:37.200 --> 00:11:38.360]  那個叫耶利米
[00:11:38.360 --> 00:11:40.320]  除了耶利米書很長之外
[00:11:40.320 --> 00:11:41.920]  除了耶利米書很長
[00:11:41.920 --> 00:11:42.920]  很難看
[00:11:42.920 --> 00:11:43.960]  很難明白
[00:11:43.960 --> 00:11:46.200]  還要整個耶利米哀歌
[00:11:46.200 --> 00:11:47.760]  還要整個耶利米哀歌
[00:11:47.760 --> 00:11:51.840]  因爲當時人稱耶利米爲流淚先知
[00:11:51.840 --> 00:11:54.120]  因爲當時人稱耶利米爲流淚先知
[00:11:54.120 --> 00:11:55.520]  耶利米哭的
[00:11:55.520 --> 00:11:56.200]  耶利米哭的
[00:11:56.200 --> 00:11:58.120]  哈哈哈哈哭什麼
[00:11:58.120 --> 00:11:59.880]  男人爲什麼要哭呢
[00:11:59.880 --> 00:12:01.160]  我喜歡另外一個米
[00:12:01.160 --> 00:12:02.480]  我喜歡另外一個米
[00:12:02.480 --> 00:12:03.480]  叫尼西米
[00:12:03.480 --> 00:12:04.600]  尼西米
[00:12:04.600 --> 00:12:06.400]  你有沒有看過尼西米的第十三章
[00:12:06.400 --> 00:12:08.080]  你有沒有看過尼西米的第十三章
[00:12:08.080 --> 00:12:08.960]  哇 很有型的
[00:12:08.960 --> 00:12:10.880]  哇 真是很有魄力
[00:12:10.880 --> 00:12:14.440]  尼西米見到那些人又是霸佔了聖殿的地方
[00:12:14.440 --> 00:12:16.880]  尼西米也是看到那些人霸佔了聖地
[00:12:16.880 --> 00:12:18.240]  去那個地方
[00:12:18.240 --> 00:12:19.200]  他到了那個地方
[00:12:19.200 --> 00:12:20.600]  扔他的傢俱出來
[00:12:20.600 --> 00:12:22.720]  把那個傢俱丟出來
[00:12:22.720 --> 00:12:24.160]  拉人的鬍子
[00:12:24.160 --> 00:12:25.400]  拉人全都紅色
[00:12:25.400 --> 00:12:26.520]  打人的背脊
[00:12:26.520 --> 00:12:27.560]  打人的背脊
[00:12:27.560 --> 00:12:28.960]  耶 這個米好東西
[00:12:28.960 --> 00:12:30.600]  這個米就不錯
[00:12:30.600 --> 00:12:32.120]  但是當我越大
[00:12:32.120 --> 00:12:33.760]  特別研讀聖經的時候
[00:12:33.760 --> 00:12:34.680]  當我長大了
[00:12:34.680 --> 00:12:36.400]  閱讀聖經的時候
[00:12:36.400 --> 00:12:37.600]  我發現耶利米先知
[00:12:37.600 --> 00:12:41.280]  是我很應該學習和尊崇的一位先知
[00:12:41.280 --> 00:12:43.720]  我發現耶利米先知
[00:12:43.720 --> 00:12:46.800]  是一個很值得尊敬和學習的先知
[00:12:46.800 --> 00:12:49.560]  當時猶大國不斷地來拜偶像
[00:12:49.560 --> 00:12:52.480]  當時猶大國是不停地在拜偶像
[00:12:52.480 --> 00:12:55.560]  透過不同的先知去提醒責備他們
[00:12:55.560 --> 00:12:57.960]  透過不同的先知去提醒責備他們
[00:12:57.960 --> 00:13:01.160]  但是這幫人和君王都充耳不聞
[00:13:01.160 --> 00:13:03.160]  但是那幫君王是聽了
[00:13:03.160 --> 00:13:04.160]  但是不去問
[00:13:04.160 --> 00:13:07.040]  結果神就容讓他們亡國
[00:13:07.040 --> 00:13:09.600]  就是神就讓他們亡國
[00:13:09.600 --> 00:13:10.760]  但是如果他們亡國
[00:13:10.760 --> 00:13:11.560]  神都沒有面子
[00:13:11.560 --> 00:13:12.080]  你有沒有留意
[00:13:12.080 --> 00:13:13.920]  但是這個地方亡國了
[00:13:13.920 --> 00:13:14.960]  其實神也是沒有面子的
[00:13:14.960 --> 00:13:16.320]  別人就會恥笑你的神殿
[00:13:16.320 --> 00:13:17.600]  你不會亡國
[00:13:17.600 --> 00:13:19.200]  人家會恥笑這是你的神殿
[00:13:19.200 --> 00:13:20.560]  怎麼會讓他們亡國呢
[00:13:20.560 --> 00:13:22.120]  耶利米被神呼召
[00:13:22.120 --> 00:13:23.720]  耶利米被神呼召
[00:13:23.720 --> 00:13:25.520]  去宣講審判的信息
[00:13:25.520 --> 00:13:28.160]  去宣講審判的信息
[00:13:28.160 --> 00:13:30.160]  特別在耶利米書第七章
[00:13:30.160 --> 00:13:31.280]  數落了幾章
[00:13:31.280 --> 00:13:33.880]  特別是耶利米書第七章
[00:13:33.880 --> 00:13:36.480]  它講了一篇很長的道
[00:13:36.480 --> 00:13:37.960]  它講了一篇很長的道
[00:13:37.960 --> 00:13:40.400]  這篇道還要在聖殿裏面講
[00:13:40.400 --> 00:13:42.400]  這篇道還要在聖殿裏面講
[00:13:42.400 --> 00:13:45.160]  你不要想着我們這個聖殿是那麼萌美
[00:13:45.160 --> 00:13:47.080]  你不要想着聖殿是那麼宏偉
[00:13:47.080 --> 00:13:48.880]  然後神就一定會照顧我們
[00:13:48.880 --> 00:13:50.760]  然後神就一定會照顧我們
[00:13:50.760 --> 00:13:53.560]  當我們繼續背叛神的時候
[00:13:53.560 --> 00:13:55.360]  當我們繼續背叛神的時候
[00:13:55.360 --> 00:13:56.520]  聖殿會被毀
[00:13:56.520 --> 00:13:57.640]  聖殿會被毀
[00:13:57.640 --> 00:13:59.080]  我們國家會被滅
[00:13:59.080 --> 00:14:00.640]  我們國家會被滅
[00:14:00.640 --> 00:14:02.600]  我們會成爲祕魯之民
[00:14:02.600 --> 00:14:04.200]  我們會成爲祕魯之民
[00:14:04.200 --> 00:14:06.560]  但是我們不應該去反抗
