
[00:00:00.000 --> 00:00:05.000]  各位好,我們依然在說啟示錄和天啟文學
[00:08:07.000 --> 00:08:12.000]  你見到這些不同的Proposal
[00:08:12.000 --> 00:08:13.000]  不同的意見
[00:08:13.000 --> 00:08:17.000]  無論我們有沒有一個實在的答案都好
[00:08:17.000 --> 00:08:19.000]  都不是指到北邊
[00:08:19.000 --> 00:08:22.000]  就是以色列最北邊的俄羅斯
[00:08:22.000 --> 00:08:24.000]  又說不是
[00:08:24.000 --> 00:08:28.000]  地理上俄羅斯真是在北邊
[00:08:28.000 --> 00:08:31.000]  有人說你將耶路撒冷畫一條直線
[00:08:31.000 --> 00:08:33.000]  一路向北的話
[00:08:33.000 --> 00:08:37.000]  就會差不多去到莫斯科這個地方
[00:08:37.000 --> 00:08:39.000]  你說不是吧應該是這樣
[00:08:39.000 --> 00:08:42.000]  很清楚因為聖經裡面說這個GOG
[00:08:42.000 --> 00:08:45.000]  是從北邊極遠的處
[00:08:45.000 --> 00:08:47.000]  北邊極處而來的
[00:08:47.000 --> 00:08:49.000]  所以我們就見到
[00:08:49.000 --> 00:08:51.000]  如果真是這樣的話
[00:08:51.000 --> 00:08:54.000]  一定是現在21世紀那些新聞
[00:08:54.000 --> 00:08:56.000]  就重現眼前了
[00:08:56.000 --> 00:08:59.000]  北邊極處到底是什麼意思
[00:08:59.000 --> 00:09:01.000]  不如看看一些經文
[00:09:01.000 --> 00:09:03.000]  到底先知書
[00:09:03.000 --> 00:09:06.000]  舊約裡面說到以色列的北邊極處
[00:09:06.000 --> 00:09:08.000]  是什麼人
[00:09:08.000 --> 00:09:10.000]  或者什麼的民族
[00:09:10.000 --> 00:09:13.000]  我們選了幾段聖經
[00:09:13.000 --> 00:09:14.000]  五段
[00:09:14.000 --> 00:09:16.000]  耶利米書一章十三節
[00:09:16.000 --> 00:09:19.000]  耶和華的話第二次臨到我
[00:09:19.000 --> 00:09:21.000]  看見一個燒開的窩
[00:09:21.000 --> 00:09:23.000]  即是有大禍臨頭
[00:09:23.000 --> 00:09:25.000]  從北邊而傾
[00:09:25.000 --> 00:09:29.000]  必有禍患從北方發出
[00:09:29.000 --> 00:09:32.000]  我要照北方的列國的蠻族
[00:09:32.000 --> 00:09:34.000]  來懲罰耶路撒冷
[00:09:34.000 --> 00:09:36.000]  因為他們拜偶像利希耶和華
[00:09:36.000 --> 00:09:37.000]  即是耶和華說的
[00:09:37.000 --> 00:09:40.000]  廿五章第八節
[00:09:40.000 --> 00:09:42.000]  所以耶和華說什麼呢
[00:09:42.000 --> 00:09:44.000]  他說你們不聽我的話
[00:09:44.000 --> 00:09:48.000]  看我必召北方的眾族
[00:09:48.000 --> 00:09:52.000]  和我僕人巴比倫王
[00:09:52.000 --> 00:09:55.000]  來攻擊這地
[00:09:55.000 --> 00:09:57.000]  繼續看下去
[00:09:57.000 --> 00:09:58.000]  耶和華五十章
[00:09:58.000 --> 00:10:01.000]  看有一個民族從北方而來
[00:10:01.000 --> 00:10:03.000]  是從地極而來的
[00:10:03.000 --> 00:10:05.000]  北邊的地極
[00:10:05.000 --> 00:10:08.000]  The most part of the north
[00:10:08.000 --> 00:10:11.000]  這個王他帶著很多的人
[00:10:11.000 --> 00:10:12.000]  就會來到耶路撒冷
[00:10:12.000 --> 00:10:14.000]  會攻打耶路撒冷
[00:10:14.000 --> 00:10:15.000]  所以問下你說誰
[00:10:15.000 --> 00:10:18.000]  很明顯就是說尼布加利撒
[00:10:18.000 --> 00:10:19.000]  巴比倫王
[00:10:19.000 --> 00:10:21.000]  然後一章第四節
[00:10:21.000 --> 00:10:23.000]  說回以西結書開頭
[00:10:23.000 --> 00:10:24.000]  他說他觀看一個異象
[00:10:24.000 --> 00:10:28.000]  有狂風從北邊來滑起
[00:10:28.000 --> 00:10:30.000]  二十六章第七節
[00:10:30.000 --> 00:10:31.000]  主耶和華如此說
[00:10:31.000 --> 00:10:35.800]  看我必洗珠王的王就是巴比倫
[00:10:35.860 --> 00:10:42.860]  利布加利撒領著他的兵馬軍隊許多人從北方而來
[00:10:42.860 --> 00:10:46.860]  那你就奇怪了
[00:10:46.860 --> 00:10:52.860]  因為巴比倫很明顯就是在耶路撒的東邊
[00:10:52.860 --> 00:10:54.860]  簡直就在東邊
[00:10:54.860 --> 00:11:00.860]  為什麼說巴比倫來攻打的時候就會說到在北邊呢
[00:11:00.860 --> 00:11:03.860]  甚至在北邊的極遠之處呢
[00:11:03.860 --> 00:11:06.860]  那如果你知道地理的話
[00:11:06.860 --> 00:11:11.860]  你就知道從以色列的方向來看
[00:11:11.860 --> 00:11:15.860]  任何入侵的都會是從北邊而來的
[00:11:15.860 --> 00:11:19.860]  因為他們會按著這個綠色的地方
[00:11:19.860 --> 00:11:22.860]  從埃及左邊以色列
[00:11:22.860 --> 00:11:23.860]  上面當然是敘利亞
[00:11:23.860 --> 00:11:27.860]  然後到右手邊的米索不達米亞這個地方
[00:11:27.860 --> 00:11:33.860]  這個叫做Vertal Crescent 好像一個月亮這樣彎彎的
[00:11:33.860 --> 00:11:37.860]  這個就是剛剛足夠雨水可以定居的一個地方
[00:11:37.860 --> 00:11:42.860]  所以那時候的文明國家軍隊相對
[00:11:42.860 --> 00:11:48.860]  都是會按照這個彎月的方向去行軍或者行商的
[00:11:48.860 --> 00:11:50.860]  所以對以色列人來說
[00:11:50.860 --> 00:11:54.860]  通常入侵的就一定是像黃線那樣
[00:11:54.860 --> 00:11:58.860]  那個黃的箭咀就一定是從北邊而來的
[00:11:58.860 --> 00:12:02.860]  所以說到巴比倫王來攻打的時候
[00:12:02.860 --> 00:12:04.860]  他就不是從東邊來
[00:12:04.860 --> 00:12:08.860]  他就一定是從北邊下來
[00:12:08.860 --> 00:12:13.860]  所以要了解聖經地理是很重要的
[00:12:13.860 --> 00:12:17.860]  最近我看了一篇文章
[00:12:17.860 --> 00:12:22.860]  是一個歐洲的歷史的教授
[00:12:22.860 --> 00:12:25.860]  他就寫了一些篇文章
[00:12:25.860 --> 00:12:26.860]  為什麼呢
[00:12:26.860 --> 00:12:30.860]  因為他說來大學的一二年級的學生
[00:12:30.860 --> 00:12:31.860]  在歐洲的學生
[00:12:31.860 --> 00:12:33.860]  他們去學歷史的時候
[00:12:33.860 --> 00:12:38.860]  原來他們已經對歐洲的歷史有相當的認識
[00:12:38.860 --> 00:12:44.860]  但是對歐洲古代的歷史認識的源頭是哪裡來的呢
[00:12:44.860 --> 00:12:46.860]  那些學生原來是打機那裡來的
[00:12:46.860 --> 00:12:53.860]  有一個在歐洲很出名的或者很多人玩的一些strategie game
[00:12:53.860 --> 00:12:55.860]  就講到一些歷史
[00:12:55.860 --> 00:12:57.860]  有些是對的有些是錯的
[00:12:57.860 --> 00:12:58.860]  所以他就寫blog
[00:12:58.860 --> 00:13:02.860]  去看一下到底中間有什麼差誤
[00:13:02.860 --> 00:13:07.860]  不一定坊間所講的東西就是對的
[00:13:07.860 --> 00:13:12.860]  也都不是一定最多人click的video
[00:13:12.860 --> 00:13:14.860]  或者最多like的東西
[00:13:14.860 --> 00:13:16.860]  或者最多人聽的KOL
[00:13:16.860 --> 00:13:18.860]  就一定是對的
[00:13:18.860 --> 00:13:21.860]  當然我也不一定是對的
[00:13:21.860 --> 00:13:24.860]  但是我想告訴你一定是有方法
[00:13:24.860 --> 00:13:28.860]  在我們講到啟示錄和這些預言的時候
[00:13:28.860 --> 00:13:29.860]  中末論的時候
[00:13:29.860 --> 00:13:32.860]  我們一定先弄清楚那個方法
[00:13:32.860 --> 00:13:36.860]  不是說隨便選其中一個的講法
[00:13:36.860 --> 00:13:38.860]  那我們就可以了
[00:13:38.860 --> 00:13:40.860]  是應該想一下那個方法
[00:13:40.860 --> 00:13:41.860]  看聖經
[00:13:41.860 --> 00:13:42.860]  各位解聖經
[00:13:42.860 --> 00:13:47.860]  我們需要從當時的背景來開始
[00:13:47.860 --> 00:13:48.860]  講了這麼久
[00:13:48.860 --> 00:13:51.860]  這個哥格王到底是誰
[00:13:51.860 --> 00:13:55.860]  很肯定我們知道不是誰
[00:13:55.860 --> 00:13:58.860]  這個哥格王是誰都好
[00:13:58.860 --> 00:14:02.860]  就是和今天或者之前的蘇共
[00:14:02.860 --> 00:14:03.860]  俄羅斯
[00:14:03.860 --> 00:14:08.860]  俄羅斯是沒有任何語言歷史和地理的關係
[00:14:08.860 --> 00:14:10.860]  如果你看清楚聖經的話
[00:14:10.860 --> 00:14:13.860]  你就發現這種坊間流行的
[00:14:13.860 --> 00:14:16.860]  說這個哥格王就是俄羅斯王
[00:14:16.860 --> 00:14:18.860]  或者以前的蘇共的話
[00:14:18.860 --> 00:14:22.860]  這種的詮釋你就要留意
[00:14:22.860 --> 00:14:25.860]  這種詮釋在二次大戰之後
[00:14:25.860 --> 00:14:28.860]  到現在都是非常流行的
[00:14:28.860 --> 00:14:29.860]  特別是二次大戰
[00:14:29.860 --> 00:14:32.860]  到90年代初的時候
[00:14:32.860 --> 00:14:36.860]  當時是美蘇之間有冷戰的時候
[00:14:36.860 --> 00:14:41.860]  這是我們近代史發生的事情
[00:14:41.860 --> 00:14:45.860]  有很多時候我們就將這些東西讀進去
[00:14:45.860 --> 00:14:46.860]  這種詮釋在二次大戰
[00:14:46.860 --> 00:14:48.860]  World War II之後
[00:14:48.860 --> 00:14:49.860]  是非常流行的
[00:14:49.860 --> 00:14:50.860]  從美國
[00:14:50.860 --> 00:14:52.860]  甚至在華人教會
[00:14:52.860 --> 00:14:54.860]  都是非常流行的
[00:14:54.860 --> 00:14:56.860]  特別很多時候就配合了
[00:14:56.860 --> 00:14:59.860]  一些我們已經預設的時間表
[00:14:59.860 --> 00:15:00.860]  一些的Timeline
[00:15:00.860 --> 00:15:02.860]  就是什麼時候我們會被提
[00:15:02.860 --> 00:15:04.860]  教會突然間在地上消失
[00:15:04.860 --> 00:15:06.860]  然後七年大災難就會發生
[00:15:06.860 --> 00:15:10.860]  史無前例的最後一個七年的禍災
[00:15:10.860 --> 00:15:12.860]  就會來到地上
[00:15:12.860 --> 00:15:14.860]  是一個已經既定了
[00:15:14.860 --> 00:15:16.860]  首先這個已經Debatable了
[00:15:16.860 --> 00:15:18.860]  到底是不是有一個這樣的Timeline
[00:15:18.860 --> 00:15:20.860]  或者聖經有沒有清楚說這個Timeline
[00:15:20.860 --> 00:15:22.860]  這是豪華
[00:15:22.860 --> 00:15:23.860]  但是有了一個Timeline
[00:15:23.860 --> 00:15:25.860]  然後我們就將所有的預言
[00:15:25.860 --> 00:15:27.860]  或者一些天啟文學的經文
[00:15:27.860 --> 00:15:29.860]  我們就塞進去
[00:15:29.860 --> 00:15:34.860]  所以我們由我們剛才所說的
[00:15:34.860 --> 00:15:38.860]  從地理 從歷史 從一些語言來說
[00:15:38.860 --> 00:15:41.860]  是這樣說不通的
[00:15:41.860 --> 00:15:43.860]  如果你將Russian
[00:15:43.860 --> 00:15:47.860]  中文以前翻譯不準確的時候
[00:15:47.860 --> 00:15:48.860]  俄羅斯翻譯做
[00:15:48.860 --> 00:15:51.860]  就當成俄羅斯的話
[00:15:51.860 --> 00:15:56.860]  等於你就將古代的近東文獻裡面
[00:15:56.860 --> 00:15:58.860]  提過加價
[00:15:58.860 --> 00:16:00.860]  我們就說是Lady Gaga
[00:16:00.860 --> 00:16:03.860]  是一樣的荒謬 一樣的Nonsense
[00:16:03.860 --> 00:16:05.860]  這些我想問
[00:16:05.860 --> 00:16:07.860]  或者問一下各位
[00:16:07.860 --> 00:16:12.860]  你覺得這些是不是Biblical Interpretation
[00:16:12.860 --> 00:16:15.860]  是不是聖經的詮釋
[00:16:15.860 --> 00:16:19.860]  還是這些是Cold War Interpretation
[00:16:19.860 --> 00:16:21.860]  是用了我們現在冷戰
[00:16:21.860 --> 00:16:23.860]  或者新冷戰
[00:16:23.860 --> 00:16:25.860]  之前World War II之後
[00:16:25.860 --> 00:16:27.860]  直到90年代初的時候
[00:16:27.860 --> 00:16:29.860]  就是以前的所謂Cold War
[00:16:29.860 --> 00:16:30.860]  那幾十年
[00:16:30.860 --> 00:16:32.860]  我們用了這樣的模式
[00:16:32.860 --> 00:16:34.860]  來讀入了聖經
[00:16:34.860 --> 00:16:37.860]  是一種Cold War Interpretation
[00:16:37.860 --> 00:16:39.860]  到底屬於哪一種
[00:16:39.860 --> 00:16:41.860]  想清楚那個方法
[00:16:41.860 --> 00:16:43.860]  到底為什麼會搞成這樣
[00:16:43.860 --> 00:16:46.860]  或者解成這樣
[00:16:46.860 --> 00:16:47.860]  1992年的時候
[00:16:47.860 --> 00:16:51.860]  有一個聖經學者叫做Paul Tanner
[00:16:51.860 --> 00:16:55.860]  Paul Tanner就是一份方派
[00:16:55.860 --> 00:16:59.860]  首先搞清楚我剛才說的那些解釋
[00:16:59.860 --> 00:17:01.860]  你不要說Mark Sir你是新派
[00:17:01.860 --> 00:17:03.860]  所以你喜歡新的東西
[00:17:03.860 --> 00:17:05.860]  這一個Journal
[00:17:05.860 --> 00:17:09.860]  叫做Journal of Evangelical Theological Society
[00:17:09.860 --> 00:17:13.860]  是一個保守的方派神學的期刊
[00:17:13.860 --> 00:17:15.860]  JETS
[00:17:15.860 --> 00:17:17.860]  Paul Tanner
[00:17:17.860 --> 00:17:19.860]  在1992年的時候
[00:17:19.860 --> 00:17:21.860]  他就寫了這一篇文
[00:17:21.860 --> 00:17:23.860]  是一篇解經的文章
[00:17:23.860 --> 00:17:25.860]  解經文章的title是什麼
[00:17:25.860 --> 00:17:28.860]  他說Daniels, King of the North
[00:17:28.860 --> 00:17:31.860]  Do we owe Russia an apology
[00:17:31.860 --> 00:17:34.860]  先說到彈爾里書
[00:17:34.860 --> 00:17:36.860]  雖然他也有輪到
[00:17:36.860 --> 00:17:38.860]  《二世傑書》38、39章
[00:17:38.860 --> 00:17:40.860]  他說彈爾里書最後那一兩章
[00:17:40.860 --> 00:17:42.860]  說到有一個King of the North
[00:17:42.860 --> 00:17:45.860]  到底那個King of the North是什麼
[00:17:45.860 --> 00:17:48.860]  冷戰的interpretation
[00:17:48.860 --> 00:17:50.860]  冷戰的詮釋
[00:17:50.860 --> 00:17:54.860]  就在大行其道那幾十年
[00:17:54.860 --> 00:17:56.860]  甚至今天也有人說
[00:17:56.860 --> 00:17:58.860]  就說這個King of the North
[00:17:58.860 --> 00:18:00.860]  在彈爾里書裡面出現的
[00:18:00.860 --> 00:18:02.860]  就是Russia
[00:18:02.860 --> 00:18:04.860]  或者之前的Soviet Union
[00:18:04.860 --> 00:18:06.860]  蘇共
[00:18:06.860 --> 00:18:09.860]  但其實如果你按照當時的背景來看的時候
[00:18:09.860 --> 00:18:12.860]  彈爾里書十一、十二章說到的
[00:18:12.860 --> 00:18:14.860]  是希臘時代
[00:18:14.860 --> 00:18:16.860]  當時是Selucid Empire
[00:18:16.860 --> 00:18:18.860]  當時是希臘帝國
[00:18:18.860 --> 00:18:21.860]  欺凌這些猶太人
[00:18:21.860 --> 00:18:24.860]  所以那段聖經的背景
[00:18:24.860 --> 00:18:26.860]  不是現在冷戰
[00:18:26.860 --> 00:18:28.860]  不是蘇共
[00:18:28.860 --> 00:18:30.860]  而是當時的希臘帝國
[00:18:30.860 --> 00:18:32.860]  他就說
[00:18:32.860 --> 00:18:35.860]  解了這段聖經的時候
[00:18:35.860 --> 00:18:39.860]  他就說Do we owe Russia an apology
[00:18:39.860 --> 00:18:42.860]  你留意寫這篇文是哪一年寫的
[00:18:42.860 --> 00:18:44.860]  1992年寫的
[00:18:44.860 --> 00:18:46.860]  蘇共是什麼時候解體
[00:18:46.860 --> 00:18:48.860]  91年
[00:18:48.860 --> 00:18:50.860]  沒錯91年
[00:18:50.860 --> 00:18:52.860]  92年他就寫這篇文
[00:18:52.860 --> 00:18:58.860]  很有趣的一個title
[00:18:58.860 --> 00:19:02.860]  如果我們真的用一種co-word interpretation
[00:19:02.860 --> 00:19:04.860]  解了幾十年
[00:19:04.860 --> 00:19:06.860]  然後蘇共有解體的話
[00:19:06.860 --> 00:19:14.860]  我們就真的需要跟Russia道歉
[00:19:14.860 --> 00:19:16.860]  事實上如果你看地圖的話
[00:19:16.860 --> 00:19:20.860]  你將哥格和他的七個聯盟國
[00:19:20.860 --> 00:19:22.860]  放在地圖上面
