
[00:00:00.000 --> 00:00:07.500]  大家早安,好開心能夠回來和你們在一起。
[00:12:28.000 --> 00:12:33.000]  如果你不信從神的時候,你就會死。
[00:12:33.000 --> 00:12:38.000]  這個看起來好像就是這樣去操作。
[00:12:38.000 --> 00:12:45.000]  大家都知道阿當和夏娃吃了這個禁果。
[00:12:47.000 --> 00:12:48.000]  他們不信神。
[00:12:48.000 --> 00:12:54.000]  他們就被趕出這個園子。
[00:12:54.000 --> 00:13:00.000]  他們就開始死亡了,他們的靈性就死亡了。
[00:13:00.000 --> 00:13:04.000]  他們的靈性死亡是因為他們和神遠離了。
[00:13:04.000 --> 00:13:12.000]  他們和地圖之間的關係也都破裂了。
[00:13:15.000 --> 00:13:18.000]  他們的工作成為了一個勞苦勞役。
[00:13:18.000 --> 00:13:24.000]  懷孕生產也是一個很痛苦的事情。
[00:13:24.000 --> 00:13:29.000]  最後他們也有肉身的死亡。
[00:13:29.000 --> 00:13:34.000]  信從神,聽神的話,你就會活下去。
[00:13:34.000 --> 00:13:38.000]  不信從神,你就會死亡。
[00:13:42.000 --> 00:13:45.000]  我不太喜歡這個文約的觀點。
[00:13:45.000 --> 00:13:50.000]  這個很接近真理。
[00:13:50.000 --> 00:13:58.000]  但是當一件事情是接近真理的時候,
[00:13:58.000 --> 00:14:01.000]  會讓我們有一個很錯誤的想法出現。
[00:14:01.000 --> 00:14:07.000]  讓我們將神的觀點,對神的觀點扭曲了。
[00:14:12.000 --> 00:14:15.000]  因為如果你這樣去看這個文約的時候,
[00:14:15.000 --> 00:14:22.000]  你就會覺得神是一個好像在宇宙間的一個警察一樣。
[00:14:22.000 --> 00:14:29.000]  他就在等待,如果你做錯了,他就會過來打你。
[00:14:29.000 --> 00:14:39.000]  這個也不是一個很健康的父母教育子女的方法。
[00:14:43.000 --> 00:14:46.000]  因為他不會幫助你去明白什麼叫愛,反而只是一個恐懼。
[00:14:46.000 --> 00:14:51.000]  他也不會幫助我們去知道,
[00:14:51.000 --> 00:14:54.000]  或者去感謝神自己和祂的好處。
[00:14:54.000 --> 00:15:05.000]  有時候從另一個觀點來看,
[00:15:05.000 --> 00:15:07.000]  就是從撒旦的引誘裡面,
[00:15:07.000 --> 00:15:10.000]  讓我們能夠更加清楚看見什麼叫做文約。
[00:15:13.000 --> 00:15:15.000]  因為撒旦引誘夏娃和阿當,
[00:15:15.000 --> 00:15:17.000]  對神的美善產生懷疑。
[00:15:17.000 --> 00:15:33.000]  為什麼神不會將這麼好的果子給你們吃呢?
[00:15:42.000 --> 00:15:45.000]  因為他不是還要告訴你,你要去信從神,
[00:15:45.000 --> 00:15:48.000]  而是告訴你要相信神和相信祂的美善。
[00:15:48.000 --> 00:15:57.000]  我想一個很重要的事情讓我們看到的就是,
[00:15:57.000 --> 00:16:00.000]  當我們去信靠神的時候,神就會供應。
[00:16:00.000 --> 00:16:08.000]  很多歐洲的一些畫作裡面,
[00:16:08.000 --> 00:16:12.000]  都將這個果子形容為一個蘋果。
[00:16:12.000 --> 00:16:19.000]  但是在猶太的傳統裡面,
[00:16:19.000 --> 00:16:21.000]  那個應該是無花果或者一個石榴。
[00:16:21.000 --> 00:16:34.000]  其他的有可能會是一些橘子那類的食物,
[00:16:34.000 --> 00:16:38.000]  但是如果我們從我們家裡面去想的時候,
[00:16:38.000 --> 00:16:41.000]  就可能是一個很大很美的亞洲梨。
[00:16:41.000 --> 00:16:48.000]  那你就會想一下,
[00:16:48.000 --> 00:16:53.000]  為什麼神不讓你們吃這麼美的亞洲梨呢?
[00:16:53.000 --> 00:17:01.000]  其實阿當和夏娃他們的思想就是,
[00:17:01.000 --> 00:17:04.000]  神其實已經為他們預備了。
[00:17:04.000 --> 00:17:11.000]  所以這個也提醒了我,
[00:17:11.000 --> 00:17:15.000]  這是神在創造之開始的時候,
[00:17:15.000 --> 00:17:17.000]  祂的文藥的一個本質,
[00:17:17.000 --> 00:17:23.000]  是我相信神,祂為我預備,供應我的一切。
[00:17:26.000 --> 00:17:31.000]  而這個說法是說要信從或者不信從,
[00:17:31.000 --> 00:17:32.000]  信從或者不信從就會死,
[00:17:32.000 --> 00:17:34.000]  這個是很不同的事情。
[00:17:34.000 --> 00:17:41.000]  我們其實很清楚的就是,
[00:17:41.000 --> 00:17:43.000]  我們要去聽從神的時候,
[00:17:43.000 --> 00:17:45.000]  這個就是我們要做的事情。
[00:17:45.000 --> 00:17:50.000]  但是仍然你會看到一個很不同的想法。
[00:17:57.000 --> 00:18:01.000]  我相信有兩個在創造的時候的故事,
[00:18:01.000 --> 00:18:03.000]  我們可以去看。
[00:18:03.000 --> 00:18:07.000]  我其實已經說了一些了。
[00:18:07.000 --> 00:18:14.000]  首先就是當神去創造這個阿當的時候,
[00:18:14.000 --> 00:18:17.000]  祂就將阿當放在原子裡面。
[00:18:17.000 --> 00:18:24.000]  這個是神對阿當一個很大的供應。
[00:18:26.000 --> 00:18:29.000]  因為阿當不需要到處去覓食,
[00:18:29.000 --> 00:18:32.000]  他不需要去吃那些樹枝或者草,
[00:18:32.000 --> 00:18:34.000]  然後去想那些東西究竟可不可以吃,
[00:18:34.000 --> 00:18:36.000]  有沒有毒,各方面。
[00:18:36.000 --> 00:18:42.000]  其實有時候我在想,
[00:18:42.000 --> 00:18:45.000]  那些人怎麼去知道那樣東西吃了會死呢?
[00:18:45.000 --> 00:18:49.000]  但是對於阿當來說,
[00:18:49.000 --> 00:18:50.000]  這不是真的,
[00:18:50.000 --> 00:18:52.000]  因為神將他放在原子裡面,
[00:18:52.000 --> 00:18:53.000]  是一個很大的供應。
[00:18:56.000 --> 00:18:58.000]  但是我們去想的時候,
[00:18:58.000 --> 00:19:00.000]  阿當放在那裡的時候,
[00:19:00.000 --> 00:19:02.000]  完全不是這樣的事情。
[00:19:02.000 --> 00:19:09.000]  而我相信那個伊甸園是一個很豐富的原子。
[00:19:09.000 --> 00:19:18.000]  就好像你想想那些比較貴的超級市場裡面,
[00:19:18.000 --> 00:19:20.000]  有很多的漂亮的水果。
[00:19:26.000 --> 00:19:30.000]  你會想到那裡有很多的蘑菇,
[00:19:30.000 --> 00:19:33.000]  有菜和各類的食物可以供你去食用。
[00:19:33.000 --> 00:19:37.000]  而所有東西已經是預備好,
[00:19:37.000 --> 00:19:39.000]  可以隨時去收割。
[00:19:39.000 --> 00:19:44.000]  也是神為我們預備了一個美好的一餐。
[00:19:44.000 --> 00:19:50.000]  當然阿當要在當中去工作。
[00:19:53.000 --> 00:19:58.000]  但是我們可以想一下,這個是神在原子裡面為他所豐富的供應。
[00:19:58.000 --> 00:20:03.000]  而第二方面我們看到的是,
[00:20:03.000 --> 00:20:05.000]  神為阿當預備了夏娃。
[00:20:05.000 --> 00:20:15.000]  神可能要讓我們知道這個很特別的供給。
[00:20:23.000 --> 00:20:32.000]  大家可能看這幅圖就想起了Tom Hanks的其中一套電影叫做《荒島餘生》。
[00:20:32.000 --> 00:20:42.000]  當他自己去到一個無人島的時候,
[00:20:42.000 --> 00:20:44.000]  因為沒有人在身邊,
[00:20:44.000 --> 00:20:48.000]  所以他將排球變成了他的朋友,一個人的樣子。
[00:20:48.000 --> 00:20:51.000]  他叫他做Wilson。
[00:20:53.000 --> 00:20:58.000]  神當然可以叫阿當做同樣的事情。
[00:20:58.000 --> 00:21:07.000]  神也叫阿當到處看看他所創造的所有動物,
[00:21:07.000 --> 00:21:11.000]  給他們名字。
[00:21:11.000 --> 00:21:18.000]  我們知道狗也是一個很可愛的朋友。
[00:21:23.000 --> 00:21:28.000]  但是他們沒有一個動物是阿當適合的伴侶。
[00:21:28.000 --> 00:21:36.000]  所以神為阿當做了一個最好的伴侶,就是夏娃。
[00:21:36.000 --> 00:21:44.000]  而夏娃是神為阿當做最好的伴侶的供應。
[00:21:48.000 --> 00:21:54.000]  同樣的,阿當也是夏娃一個很重要的供應供給者。
[00:21:54.000 --> 00:22:02.000]  所以你從這個眼光去看的時候,
[00:22:02.000 --> 00:22:06.000]  你就會看到文藥其實有很多是關於供給供應的情況。
[00:22:06.000 --> 00:22:16.000]  所以當阿當和夏娃吃了分別善惡樹上的果子的時候,
[00:22:16.000 --> 00:22:19.000]  他們並不是一個相信神的情況。
[00:22:19.000 --> 00:22:27.000]  所以你看到一個最重要的影響就是,
[00:22:27.000 --> 00:22:29.000]  當他們因為這個罪的時候,
[00:22:29.000 --> 00:22:33.000]  他們就將神所給他們的供應破壞了。
[00:22:45.000 --> 00:22:48.000]  所以當他們被趕離開伊甸園的時候,
[00:22:48.000 --> 00:22:52.000]  他們的生活就要靠他們的奴婦才能得到供應,
[00:22:52.000 --> 00:22:54.000]  因為神的供應已經斷絕了。
[00:22:54.000 --> 00:23:02.000]  所以我們從這方面看的時候,文藥的那方面就很清晰了。
[00:23:02.000 --> 00:23:09.000]  首先神是最偉大的那位,他是創造者。
[00:23:13.000 --> 00:23:16.000]  而阿當和夏娃就在這個文藥當中是一個次一等,
[00:23:16.000 --> 00:23:18.000]  比較沒有那麼重要的位置。
[00:23:18.000 --> 00:23:25.000]  而他們的義務和我們的義務就是相信神。
[00:23:25.000 --> 00:23:32.000]  而神的義務就是要供應我們。
[00:23:32.000 --> 00:23:42.000]  所以當我們思考這件事情的時候,
[00:23:42.000 --> 00:23:48.000]  究竟這個工作和關係是怎樣在文藥當中去明白呢?
[00:23:48.000 --> 00:24:01.000]  這個當然是我們有某種的方法去相信,去順從神。
[00:24:07.000 --> 00:24:12.000]  我們也很盛言的,我們看見神給我們一些命令,
[00:24:12.000 --> 00:24:16.000]  叫我們關於工作的,也有很多的命令關於這個關係上。
[00:24:16.000 --> 00:24:24.000]  但我也覺得可以從另一個角度更加容易去明白。
[00:24:32.000 --> 00:24:37.000]  就是當我們看見我們是神所創造的那個位置的時候,
[00:24:37.000 --> 00:24:41.000]  工作和關係本身就來自於我們裡面。
[00:24:41.000 --> 00:24:48.000]  這個是我們人本身裡面的一部分。
[00:24:48.000 --> 00:24:55.000]  這個是我們部分,為什麼我們是一個人類的本質。
[00:25:02.000 --> 00:25:07.000]  在創世的一章二十六字的時候,我們看見神是按著他的形象去做人。
[00:25:07.000 --> 00:25:20.000]  因為神去工作去創造人,所以我們同樣的按照神的模式去工作。
[00:25:30.000 --> 00:25:33.000]  有時候我們都好像看不到神是在一個關係當中的時候,
[00:25:33.000 --> 00:25:38.000]  但我們只要細心去想的時候,神是一個聖父、聖子、聖靈,
[00:25:38.000 --> 00:25:41.000]  在三維一體的時候,我們就能夠去明白到。
[00:25:41.000 --> 00:25:51.000]  也都我們當我們看見我們是被創造有一個關係的時候,
[00:25:51.000 --> 00:25:55.000]  這個是我們可以去進行的事情。
[00:26:00.000 --> 00:26:06.000]  所以我們一方面看見這是一個本質上,我們如何在關係上面。
[00:26:30.000 --> 00:26:35.000]  所以我們很自然看到的,在我們裡面,神給我們一個工作和關係上的。
[00:26:35.000 --> 00:26:47.000]  但也都另一方面我們也看到的就是,在文藥當中,神給我們是一個神會供應、會給我們的事情。
[00:26:47.000 --> 00:26:55.000]  而在當中給我們一些的緊張。
[00:26:59.000 --> 00:27:03.000]  所以我們看到我們可以工作為我們自己的生活維持。
[00:27:03.000 --> 00:27:15.000]  我們可以更有智慧去工作,或者更努力去工作,以致我們能夠給自己更好的生活。
[00:27:26.000 --> 00:27:34.000]  我們才可以很有創意的去工作,以致我們能夠為我們家人帶來更好的生活。
[00:27:34.000 --> 00:27:42.000]  而我們的關係其實都是一方面的供應。
[00:27:42.000 --> 00:27:52.000]  如果你是比較年輕的時候,你就明白到,是我們的家人如何去供應我們。
[00:27:54.000 --> 00:27:57.000]  而這個是藉著關係而給予的供應。
[00:27:57.000 --> 00:28:17.000]  所以也都讓我們明白到,神為什麼要供應那些孤兒和寡婦,因為他們沒有他們的家人和關係的那種供應。
[00:28:25.000 --> 00:28:34.000]  所以我們同樣再看這個張力在當中,神去創造人的時候,他也都有工作和一個關係在那裡。
[00:28:34.000 --> 00:28:41.000]  那些事情都是一件很好的事情。
[00:28:49.000 --> 00:29:00.000]  而在這個創造的文藥當中,神是要求我們去聽從祂,以致祂能夠供應我們。
[00:29:09.000 --> 00:29:23.000]  所以我們要去思想,我們的工作和關係,如何我們直接去依靠神,我們得到供應,而不是單單我們去工作和我們的關係,自己去努力獲取。
[00:29:23.000 --> 00:29:34.000]  所以我相信這一點讓我們去依著這個點去尋找聖經裡面的一個關係。
[00:29:40.000 --> 00:29:51.000]  當我們思想神一個特別的供應的時候,是超過我們能夠藉著努力去工作或者人際關係而獲得的。
[00:29:51.000 --> 00:30:00.000]  而神這個特別的供應,是藉著我們對祂的相信而獲得的。
[00:30:07.000 --> 00:30:18.000]  而我們的相信神,就是藉著我們的遵從神,有時候看上去好像都不是一個很有效的方法。
[00:30:18.000 --> 00:30:24.000]  有一個例子就是我們的十一奉獻。
[00:30:24.000 --> 00:30:35.000]  神提醒我們要將我們擁有的一部分,將它給神自己。
[00:30:38.000 --> 00:30:42.000]  有時候我們說是一個十分之一的情況。
[00:30:42.000 --> 00:30:58.000]  如果我們回想農業社會或者舊約的時候,這個就是一個初熟的果子或者農產品。
[00:31:08.000 --> 00:31:13.000]  而對於他們當時來說,是他們整年所期待的一個修成,一個最好的一部分。
[00:31:13.000 --> 00:31:21.000]  而當你想想我們今天的時候,如果你想吃士多啤梨的時候,整年都有士多啤梨,不是一個最需要初熟的情況。
[00:31:31.000 --> 00:31:40.000]  你試想一下,如果當時我們要等待初熟的士多啤梨,又紅又大又靚,那神說你要將它奉獻給神。
[00:31:40.000 --> 00:31:55.000]  而在馬拉基書三章十節的時候,神就告訴我們這個特別的供應,只要我們相信祂的時候,我們就可以得到。
[00:32:02.000 --> 00:32:11.000]  使我加有量,以此試試我是否為你們搪開天上的窗戶,傾福於你們,甚至無處可用。
[00:32:11.000 --> 00:32:25.000]  這個可能和我們思想上有些不一樣的地方,我們給的時候就會得到。
[00:32:31.000 --> 00:32:36.000]  因為神說,當你相信我的時候,我就會給你,給得更多更好。
[00:32:36.000 --> 00:32:47.000]  另一方面就是以蔡書五十章也給我們一個很好的例子。
[00:32:54.000 --> 00:33:01.000]  這個也是神說對以色列人說,如果你繼續相信祂的時候,神會給他們一個特別的供給。
[00:33:01.000 --> 00:33:16.000]  因為當時以色列人說我們在禁食當中,你會聽我們說禱告嗎?
[00:33:22.000 --> 00:33:27.000]  但神告訴他們,雖然你們禁食,但你不是做我告訴你們要做的事情。
[00:33:27.000 --> 00:33:41.000]  而神要他們所做的時候,其實就是和他們剛剛相反的事情要他們去做。
[00:33:41.000 --> 00:33:49.000]  因為神要求他們鬆開鴨。
[00:33:52.000 --> 00:33:55.000]  將他們的餅分給飢餓的人。
[00:33:55.000 --> 00:34:03.000]  將一些沒有地方住的人,將他們接到他們的家當中。
[00:34:03.000 --> 00:34:09.000]  那些沒有衣服的,給他們衣服遮體。
[00:34:09.000 --> 00:34:16.000]  而所有的事情其實就是要求他們的一個犧牲。
[00:34:16.000 --> 00:34:21.000]  而這個是神呼召我們去做的事情。
[00:34:23.000 --> 00:34:26.000]  如果我們相信神會這樣去做。
[00:34:26.000 --> 00:34:33.000]  祂就會供應給我們,是超過我們所想的。
[00:34:33.000 --> 00:34:50.000]  而以色列書這一段經文是一個很好的經文,大家可以再去看。
[00:34:50.000 --> 00:34:56.000]  而我們看到最後的時候,神是將這個乾的地變成一個很豐富肥沃的土地。
[00:34:56.000 --> 00:35:02.000]  在這段經文,11到12節是這樣說的。
[00:35:21.000 --> 00:35:23.000]  和從修路徑與人居住的。
[00:35:23.000 --> 00:35:32.000]  我們同樣看到,這個就好像神為他們供應的一個原子的圖畫。
[00:35:32.000 --> 00:35:43.000]  所以當我們相信神的時候,
[00:35:43.000 --> 00:35:50.000]  神的供應是超過我們憑著我們的工作或者我們的關係而獲得的那種風俗。
[00:35:50.000 --> 00:35:58.000]  而我們從耶穌基督身上也看到一個更清晰的圖畫。
[00:35:58.000 --> 00:36:05.000]  因為耶穌基督是完全的信靠神自己。
[00:36:10.000 --> 00:36:13.000]  因為藉著他的信心和對神的倚靠,
[00:36:13.000 --> 00:36:16.000]  他能夠為很多人帶來醫治。
[00:36:16.000 --> 00:36:24.000]  藉著他的信心,他能夠餵飽很多人。
[00:36:24.000 --> 00:36:34.000]  但是耶穌基督自己卻沒有得到神給他的那個供應。
[00:36:40.000 --> 00:36:45.000]  取而代之的是他自己在十字架上被釘死。
[00:36:45.000 --> 00:36:54.000]  但是我們也看到神給耶穌基督一個很特別的一個供給。
[00:36:54.000 --> 00:37:03.000]  在地上,他被釘死和被羞辱。
[00:37:11.000 --> 00:37:18.000]  而我們從菲勒比書這一段經文裡面看到神怎樣高舉他讓他得到這個榮耀。
[00:37:18.000 --> 00:37:23.000]  在菲勒比書八到九節這裡這樣說:
[00:37:35.000 --> 00:37:40.000]  所以我們在耶穌基督身上和我們剛才所看的舊約裡面關於十一方面各樣的事情,
[00:37:40.000 --> 00:37:44.000]  我們看到神一個物質上的供應有時不是立即。
[00:37:44.000 --> 00:38:04.000]  所以我們從這個我們看到神供應的第一個原則,
[00:38:05.000 --> 00:38:09.000]  就是神會在物質上供應,但是在祂的時間裡。
[00:38:09.000 --> 00:38:17.000]  而神通常不會給出這些物質上的供應,直到天國裡面。
[00:38:17.000 --> 00:38:30.000]  所以就像是耶穌基督一樣,也和我們一樣。
[00:38:35.000 --> 00:38:41.000]  所以我們不可以期望或者期待神在今世裡面給我們滿足我們所有的物質上的需求。
[00:38:41.000 --> 00:38:57.000]  但是當我們相信祂,我們就知道,尤其是在天堂,我們會得到更多的這些物質上的供應。
[00:39:06.000 --> 00:39:10.000]  而我相信這一切是神為了要讓我們在信心上成長。
[00:39:10.000 --> 00:39:25.000]  就好像我們最近要看那些奧林匹克的運動員時,他們不斷地運動去增強我們肌肉和忍耐力。
[00:39:32.000 --> 00:39:40.000]  同樣的,當我們相信神的時候,雖然我們看不到這一切的供應的時候,能夠幫助我們信心長成。
[00:39:40.000 --> 00:39:52.000]  我們有時也問,我們怎樣在信心裡成長,但是當我們又看不到神的供應的時候?
[00:39:59.000 --> 00:40:06.000]  這就是神提醒我們要回到創造的時候,神怎樣去完全的供應,是豐足的供應。
[00:40:06.000 --> 00:40:11.000]  神所造的地圖是好的。
[00:40:11.000 --> 00:40:18.000]  會按時降雨,也會有花朵盛開。
[00:40:23.000 --> 00:40:29.000]  那些蟲產品會生長,雖然有季節的轉變,但是神會供足。
[00:40:29.000 --> 00:40:35.000]  但是這個世界,這個地圖不是天國。
[00:40:35.000 --> 00:40:40.000]  我們知道有時候農產品也不會收成。
[00:40:40.000 --> 00:40:44.000]  我們也看到經濟會崩潰。
[00:40:47.000 --> 00:40:54.000]  有時候那些壞人他們會贏了,甚至我們很努力的工作,他們會贏了這個場面。
[00:40:54.000 --> 00:41:08.000]  我們看到到處的被毀壞,也看到一些惡的痕跡在我們生命裡,到處都看到。
[00:41:13.000 --> 00:41:18.000]  所以我們要等待神完全的一個供應在天國裡給我們。
[00:41:18.000 --> 00:41:29.000]  所以我們回想第一個原則,就是神的物質的供應不是臨時的。
[00:41:36.000 --> 00:41:43.000]  第二個原則就是神的供應是會給我們一個屬靈上的需要。
[00:41:43.000 --> 00:41:53.000]  所以我們看到什麼是我們最需要的屬靈的供應呢?
[00:41:53.000 --> 00:41:57.000]  就是我們最得赦免。
[00:41:57.000 --> 00:42:04.000]  而我們知道耶穌基督已經為我們付了屬價。
[00:42:07.000 --> 00:42:11.000]  而我們相信神的這個供應已經藉著耶穌基督的死為我們完全的成就了。
[00:42:11.000 --> 00:42:23.000]  另外一方面,耶穌基督給了我們這個聖靈。
[00:42:23.000 --> 00:42:33.000]  就是因為我們得了這個聖靈,我們能夠得到屬靈裡面的各樣的供應。
[00:42:36.000 --> 00:42:41.000]  我們很喜歡保羅在這段經文裡告訴我們,神如何在屬靈裡祝福我們。
[00:42:41.000 --> 00:42:54.000]  在哥倫多前書一章四到七節說:
[00:42:54.000 --> 00:42:59.000]  「我常為你們感謝我的神,因神在基督耶穌裡所賜給你們的恩惠,
[00:42:59.000 --> 00:43:04.000]  又因你們在他裡面凡事富足,口才,知識都傳遞。
[00:43:04.000 --> 00:43:08.000]  正如我為基督作的見證在你們心裡得以兼顧,
[00:43:08.000 --> 00:43:11.000]  以使你們在恩賜上沒有一樣不及人的,
[00:43:11.000 --> 00:43:14.000]  等候我們的主耶穌基督顯現。」
