
[00:00:00.000 --> 00:00:05.000]  其實之所以選詩篇就是因為今年我們應該一整年都會
[00:01:56.000 --> 00:02:00.000]  我們就會覺得信仰當中充滿了痛苦和掙紮
[00:02:00.000 --> 00:02:01.000]  如果我們只讀讚美
[00:02:01.000 --> 00:02:07.000]  我們就誤以為信仰當中從來就不會有任何的痛苦和挑戰
[00:02:07.000 --> 00:02:09.000]  所以真正的信仰是什麼呢
[00:02:09.000 --> 00:02:11.000]  是在哀歌當中去讚美
[00:02:11.000 --> 00:02:14.000]  是在哀歌當中去讚美
[00:02:14.000 --> 00:02:15.000]  在黑夜當中
[00:02:15.000 --> 00:02:16.000]  在苦難當中
[00:02:16.000 --> 00:02:19.000]  在最高潮的時候向神發出讚美
[00:02:19.000 --> 00:02:21.000]  所以我常常說一句話
[00:02:21.000 --> 00:02:24.000]  我說世人和基督徒你知道有什麼不一樣嗎
[00:02:24.000 --> 00:02:25.000]  世人呢
[00:02:25.000 --> 00:02:27.000]  他們笑著笑著就哭了
[00:02:27.000 --> 00:02:29.000]  神的兒女呢
[00:02:29.000 --> 00:02:31.000]  哭著哭著
[00:02:31.000 --> 00:02:32.000]  就笑起來了
[00:02:32.000 --> 00:02:35.000]  哈雷路亞
[00:02:35.000 --> 00:02:37.000]  所以各位
[00:02:37.000 --> 00:02:39.000]  你可以哀哭
[00:02:39.000 --> 00:02:41.000]  你可以困惑
[00:02:41.000 --> 00:02:43.000]  你可以感到你軟弱
[00:02:43.000 --> 00:02:45.000]  但是不要忘記要抬起頭來
[00:02:45.000 --> 00:02:48.000]  不要忘記要舉目
[00:02:48.000 --> 00:02:49.000]  要仰望
[00:02:49.000 --> 00:02:52.000]  要讚美
[00:02:52.000 --> 00:02:54.000]  坦白說今天
[00:02:54.000 --> 00:02:56.000]  雖然我們來到教會會讚美
[00:02:56.000 --> 00:02:57.000]  雖然我們有敬拜團
[00:02:57.000 --> 00:02:58.000]  我們有詩班
[00:02:58.000 --> 00:02:59.000]  我們有很好的樂器
[00:02:59.000 --> 00:03:00.000]  音樂音符
[00:03:00.000 --> 00:03:03.000]  但是通常我們不太會讚美
[00:03:03.000 --> 00:03:09.000]  因為我們的生活型態往往是面朝黃土背朝天的一種生活型態
[00:03:09.000 --> 00:03:12.000]  我們的問題主要就是在於背朝天
[00:03:12.000 --> 00:03:13.000]  為什麼
[00:03:13.000 --> 00:03:14.000]  因為我們很現實
[00:03:14.000 --> 00:03:15.000]  你知道嗎
[00:03:15.000 --> 00:03:19.000]  我們的主要的文化是一種實用主義的文化
[00:03:19.000 --> 00:03:22.000]  我們面朝電腦面朝手機
[00:03:22.000 --> 00:03:27.000]  但是我們所做的一切都如此的跟這塊地
[00:03:27.000 --> 00:03:30.000]  跟這塊黃土地相連
[00:03:30.000 --> 00:03:34.000]  我們活得太接地氣了
[00:03:34.000 --> 00:03:37.000]  我們不太會仰天而活
[00:03:37.000 --> 00:03:39.000]  我們不太會向死而生
[00:03:39.000 --> 00:03:40.000]  中國人你知道嗎
[00:03:40.000 --> 00:03:44.000]  通常只有在一種情況下會仰天長嘯
[00:03:44.000 --> 00:03:46.000]  什麼時候
[00:03:46.000 --> 00:03:47.000]  活不下去了
[00:03:47.000 --> 00:03:48.000]  對吧
[00:03:48.000 --> 00:03:49.000]  太痛苦了
[00:03:49.000 --> 00:03:50.000]  你知道
[00:03:50.000 --> 00:03:51.000]  你看到一個中國人仰天的時候
[00:03:51.000 --> 00:03:54.000]  你就知道他日子過得很痛苦
[00:03:54.000 --> 00:03:55.000]  他不太容易的時候
[00:03:55.000 --> 00:03:58.000]  他才會仰天
[00:03:58.000 --> 00:04:01.000]  詩篇第八篇是仰望夜空
[00:04:01.000 --> 00:04:03.000]  因為提到月亮和星宿
[00:04:03.000 --> 00:04:05.000]  詩篇十九篇是姊妹篇
[00:04:05.000 --> 00:04:08.000]  是看到旭日冬生
[00:04:08.000 --> 00:04:10.000]  因為提到太陽如永世
[00:04:10.000 --> 00:04:11.000]  如新郎出洞房
[00:04:11.000 --> 00:04:12.000]  對吧
[00:04:12.000 --> 00:04:14.000]  我們剛剛讀完十九篇
[00:04:14.000 --> 00:04:15.000]  星期五的時候
[00:04:15.000 --> 00:04:17.000]  葛木是在晨禱當中的時候
[00:04:17.000 --> 00:04:20.000]  分享了康德的一段話
[00:04:20.000 --> 00:04:22.000]  打出來給大家看了
[00:04:22.000 --> 00:04:24.000]  康德說什麼呢
[00:04:24.000 --> 00:04:27.000]  他在這一本《實踐理性批判》當中
[00:04:27.000 --> 00:04:28.000]  他說有兩樣東西
[00:04:28.000 --> 00:04:33.000]  我對他們的思考越是深沉和持久
[00:04:33.000 --> 00:04:37.000]  他們在我的心靈中喚起的讚歎和敬畏
[00:04:37.000 --> 00:04:42.000]  就越來越逆酒迷心有加無已
[00:04:42.000 --> 00:04:45.000]  一是我們頭上璀璨的星空
[00:04:45.000 --> 00:04:48.000]  另一個就是我們心中的道德律令
[00:04:48.000 --> 00:04:49.000]  這是康德
[00:04:49.000 --> 00:04:51.000]  一位哲學家
[00:04:51.000 --> 00:04:53.000]  我們不認為他是基督徒
[00:04:53.000 --> 00:04:56.000]  但是當他看到璀璨星空浩瀚星海的時候
[00:04:56.000 --> 00:04:58.000]  他發出讚歎
[00:04:58.000 --> 00:04:59.000]  他發出敬畏
[00:04:59.000 --> 00:05:01.000]  再看一個人
[00:05:01.000 --> 00:05:02.000]  康德如果你不認識
[00:05:02.000 --> 00:05:03.000]  這個人你從大陸來的
[00:05:03.000 --> 00:05:04.000]  你一定認識
[00:05:04.000 --> 00:05:06.000]  叫做溫家寶
[00:05:06.000 --> 00:05:08.000]  前總理
[00:05:08.000 --> 00:05:13.000]  他也寫過一篇詩叫做《仰望星空》
[00:05:13.000 --> 00:05:15.000]  我也念給大家
[00:05:15.000 --> 00:05:16.000]  仰望星空
[00:05:16.000 --> 00:05:17.000]  我仰望星空
[00:05:17.000 --> 00:05:19.000]  他是那樣莊嚴而聖潔
[00:05:19.000 --> 00:05:21.000]  那凜然的正義
[00:05:21.000 --> 00:05:23.000]  讓我充滿熱愛
[00:05:23.000 --> 00:05:24.000]  感到敬畏
[00:05:24.000 --> 00:05:25.000]  仰望星空
[00:05:25.000 --> 00:05:26.000]  我仰望星空
[00:05:26.000 --> 00:05:29.000]  他是那樣自由而寧靜
[00:05:29.000 --> 00:05:30.000]  那博大的胸懷
[00:05:30.000 --> 00:05:34.000]  讓我心靈熙熙
[00:05:34.000 --> 00:05:36.000]  意味仰望星空
[00:05:36.000 --> 00:05:37.000]  我仰望星空
[00:05:37.000 --> 00:05:40.000]  他是那樣壯麗而光輝
[00:05:40.000 --> 00:05:42.000]  那永恆的炙熱
[00:05:42.000 --> 00:05:45.000]  讓我堅守信念奮發圖強
[00:05:45.000 --> 00:05:46.000]  仰望星空
[00:05:46.000 --> 00:05:47.000]  我仰望星空
[00:05:47.000 --> 00:05:50.000]  他是那樣遼闊而深邃
[00:05:50.000 --> 00:05:52.000]  那無窮的真理
[00:05:52.000 --> 00:05:57.000]  讓我苦苦追尋上下求索
[00:05:57.000 --> 00:05:58.000]  各位
[00:05:58.000 --> 00:06:00.000]  這些人都不信耶穌
[00:06:00.000 --> 00:06:02.000]  無論是哲學家政治家
[00:06:02.000 --> 00:06:04.000]  無論是這個世界的
[00:06:04.000 --> 00:06:05.000]  很有智慧的人
[00:06:05.000 --> 00:06:07.000]  或者很有詮釋的人
[00:06:07.000 --> 00:06:09.000]  但是這些人仰望星空的時候
[00:06:09.000 --> 00:06:10.000]  會發出讚歎
[00:06:10.000 --> 00:06:13.000]  會發出上下去求索
[00:06:13.000 --> 00:06:14.000]  苦苦去追尋
[00:06:14.000 --> 00:06:16.000]  somehow有一個
[00:06:16.000 --> 00:06:18.000]  比讓我他們的詮釋
[00:06:18.000 --> 00:06:19.000]  他們的智慧以上
[00:06:19.000 --> 00:06:21.000]  還有一個真理
[00:06:21.000 --> 00:06:25.000]  他們說他們苦苦地在那裏尋索
[00:06:25.000 --> 00:06:26.000]  他們尋找了嗎
[00:06:26.000 --> 00:06:28.000]  他們找得到嗎
[00:06:28.000 --> 00:06:32.000]  弟兄姊妹今天你我來到教會
[00:06:32.000 --> 00:06:34.000]  我想對大家說
[00:06:34.000 --> 00:06:36.000]  我們對星空的仰望
[00:06:36.000 --> 00:06:38.000]  我們對天空的仰望
[00:06:38.000 --> 00:06:44.000]  至少要超過超過康德和溫家寶好不好
[00:06:44.000 --> 00:06:49.000]  所以不要太接地氣
[00:06:49.000 --> 00:06:50.000]  個人建議
[00:06:50.000 --> 00:06:56.000]  強烈推薦你們能夠把手機調成飛行模式
[00:06:56.000 --> 00:06:57.000]  因為我們現在要飛了
[00:06:57.000 --> 00:06:58.000]  我們要起飛了
[00:06:58.000 --> 00:07:00.000]  不要再接地上的新聞了
[00:07:00.000 --> 00:07:02.000]  不要再接地上的短信了
[00:07:02.000 --> 00:07:04.000]  各位主日
[00:07:04.000 --> 00:07:07.000]  主日就是不要讓你接地氣
[00:07:07.000 --> 00:07:09.000]  讓你仰望的
[00:07:09.000 --> 00:07:11.000]  讓你離地上騰的
[00:07:11.000 --> 00:07:13.000]  弟兄姊妹
[00:07:13.000 --> 00:07:15.000]  我們很多的問題
[00:07:15.000 --> 00:07:20.000]  都是在於此地樂不思蜀
[00:07:20.000 --> 00:07:21.000]  甚至也原諒我說
[00:07:21.000 --> 00:07:25.000]  此地甚苦還是不思蜀
[00:07:25.000 --> 00:07:27.000]  還是不仰望
[00:07:27.000 --> 00:07:28.000]  還是不想天
[00:07:28.000 --> 00:07:30.000]  天上有一個家
[00:07:30.000 --> 00:07:32.000]  天上有一位上帝
[00:07:32.000 --> 00:07:35.000]  巴不得神借著今天這首詩篇
[00:07:35.000 --> 00:07:36.000]  來帶領我們仰望
[00:07:36.000 --> 00:07:37.000]  來帶領我們讚美
[00:07:37.000 --> 00:07:39.000]  阿們
[00:07:39.000 --> 00:07:41.000]  詩篇當中中間有一句話說
[00:07:41.000 --> 00:07:43.000]  我觀看你指頭所造的天
[00:07:43.000 --> 00:07:46.000]  並你所陳設的月亮星宿
[00:07:46.000 --> 00:07:47.000]  應該念星宿
[00:07:47.000 --> 00:07:49.000]  對吧
[00:07:49.000 --> 00:07:53.000]  各位那裡的想這個字
[00:07:53.000 --> 00:07:56.000]  不是觀看這個字
[00:07:56.000 --> 00:07:59.000]  原文其實是去思想
[00:07:59.000 --> 00:08:01.000]  去默想
[00:08:01.000 --> 00:08:02.000]  去深思
[00:08:02.000 --> 00:08:04.000]  不光是抬頭看
[00:08:04.000 --> 00:08:06.000]  你的腦袋也要去思想
[00:08:06.000 --> 00:08:07.000]  思想什麼呢
[00:08:07.000 --> 00:08:10.000]  思想神指頭所造的天
[00:08:10.000 --> 00:08:13.000]  思想神所陳設的月亮和星宿
[00:08:13.000 --> 00:08:15.000]  想著想著你就會發出讚嘆
[00:08:15.000 --> 00:08:16.000]  我算什麼
[00:08:16.000 --> 00:08:18.000]  想著想著你就會發現
[00:08:18.000 --> 00:08:20.000]  神顧念我們
[00:08:20.000 --> 00:08:22.000]  上帝眷顧我們
[00:08:22.000 --> 00:08:25.000]  我預備的時候突然想起一首歌來
[00:08:25.000 --> 00:08:27.000]  你們一定都會
[00:08:27.000 --> 00:08:31.000]  你問我愛你有多深
[00:08:31.000 --> 00:08:33.000]  怎麼樣
[00:08:33.000 --> 00:08:36.000]  你去看一看
[00:08:36.000 --> 00:08:38.000]  你去想一想
[00:08:38.000 --> 00:08:40.000]  月亮代表我的心
[00:08:40.000 --> 00:08:42.000]  弟兄姊妹
[00:08:42.000 --> 00:08:43.000]  你知道主對你
[00:08:43.000 --> 00:08:45.000]  主的情不移
[00:08:45.000 --> 00:08:46.000]  主的愛不變
[00:08:46.000 --> 00:08:49.000]  你想要知道主對你愛有幾分嗎
[00:08:49.000 --> 00:08:50.000]  去仰望吧
[00:08:50.000 --> 00:08:54.000]  去仰望去默想去深思
[00:08:54.000 --> 00:09:00.000]  在這個人算什麼的感嘆
[00:09:00.000 --> 00:09:02.000]  在聖經當中出現過幾次
[00:09:02.000 --> 00:09:05.000]  除了出現在今天我們讀的經文以外
[00:09:05.000 --> 00:09:07.000]  詩篇還有一次以外
[00:09:07.000 --> 00:09:09.000]  出現在約伯記
[00:09:09.000 --> 00:09:11.000]  約伯記的十七章第七節怎麼說呢
[00:09:11.000 --> 00:09:13.000]  他說人算什麼
[00:09:13.000 --> 00:09:15.000]  你竟看他為大
[00:09:15.000 --> 00:09:16.000]  將他放在心上
[00:09:16.000 --> 00:09:20.000]  你竟將你的心
[00:09:20.000 --> 00:09:21.000]  將他放在心上
[00:09:21.000 --> 00:09:23.000]  但是這個另一個譯本
[00:09:23.000 --> 00:09:25.000]  或者更貼近原文的意思就是
[00:09:25.000 --> 00:09:29.000]  你竟將你的心思集中於他
[00:09:29.000 --> 00:09:31.000]  但是我很喜歡和和本
[00:09:31.000 --> 00:09:32.000]  放在心上
[00:09:32.000 --> 00:09:35.000]  因為我們中國人叫做心上人
[00:09:35.000 --> 00:09:36.000]  你知道嗎
[00:09:36.000 --> 00:09:40.000]  你是上帝的心上人
[00:09:40.000 --> 00:09:43.000]  約伯說人算什麼
[00:09:43.000 --> 00:09:45.000]  請問約伯在講這句話的時候
[00:09:45.000 --> 00:09:49.000]  約伯是不是有點生不如死
[00:09:49.000 --> 00:09:54.000]  約伯遭遇了什麼
[00:09:54.000 --> 00:09:55.000]  疾病
[00:09:55.000 --> 00:09:57.000]  財產盡失
[00:09:57.000 --> 00:09:59.000]  兒女死亡
[00:09:59.000 --> 00:10:00.000]  朋友的不理解
[00:10:00.000 --> 00:10:02.000]  妻子的咒罵
[00:10:02.000 --> 00:10:05.000]  能想到的壞事全在他身上
[00:10:05.000 --> 00:10:07.000]  在這樣的一種狀態當中
[00:10:07.000 --> 00:10:09.000]  你知道上帝怎麼樣把約伯
[00:10:09.000 --> 00:10:11.000]  從這樣的狀態當中帶出來的
[00:10:11.000 --> 00:10:14.000]  你記得嗎
[00:10:14.000 --> 00:10:17.000]  你如果參加成人哲學你就知道
[00:10:17.000 --> 00:10:19.000]  到了約伯紀的三十八章
[00:10:19.000 --> 00:10:21.000]  四十一章到四十一章
[00:10:21.000 --> 00:10:22.000]  四章的聖經
[00:10:22.000 --> 00:10:25.000]  上帝親自向約伯顯現了
[00:10:25.000 --> 00:10:27.000]  這一位宇宙的創造者
[00:10:27.000 --> 00:10:30.000]  親自向這一個活得生不如死
[00:10:30.000 --> 00:10:32.000]  苟延殘喘的約伯顯現
[00:10:32.000 --> 00:10:33.000]  回應他的訴求
[00:10:33.000 --> 00:10:35.000]  回應他心中的痛苦
[00:10:35.000 --> 00:10:39.000]  你知道這四章在講什麼
[00:10:39.000 --> 00:10:41.000]  這四章一共上帝
[00:10:41.000 --> 00:10:44.000]  反問約伯了七十多個問題
[00:10:44.000 --> 00:10:46.000]  帶約伯去看他指頭所造的天
[00:10:46.000 --> 00:10:49.000]  他的手所造的宇宙萬物
[00:10:49.000 --> 00:10:52.000]  包括海洋的深處
[00:10:52.000 --> 00:10:53.000]  地球的尺寸
[00:10:53.000 --> 00:10:55.000]  光和黑暗的界線
[00:10:55.000 --> 00:10:56.000]  水的循環
[00:10:56.000 --> 00:10:57.000]  還有雪
[00:10:57.000 --> 00:10:58.000]  冰雹
[00:10:58.000 --> 00:10:59.000]  風雨
[00:10:59.000 --> 00:11:00.000]  露水
[00:11:00.000 --> 00:11:01.000]  霜凍
[00:11:01.000 --> 00:11:02.000]  天上的星球
[00:11:02.000 --> 00:11:05.000]  各樣的動物對不對
[00:11:05.000 --> 00:11:06.000]  講到什麼
[00:11:06.000 --> 00:11:07.000]  有獅子
[00:11:07.000 --> 00:11:08.000]  有馬
[00:11:08.000 --> 00:11:09.000]  有烏鴉
[00:11:09.000 --> 00:11:10.000]  有鹿
[00:11:10.000 --> 00:11:11.000]  有野驢
[00:11:11.000 --> 00:11:12.000]  有鴕鳥
[00:11:12.000 --> 00:11:13.000]  有鷹
[00:11:13.000 --> 00:11:14.000]  你就稀奇了
[00:11:14.000 --> 00:11:18.000]  這不整個一個國家地理雜誌嗎
[00:11:18.000 --> 00:11:21.000]  但是看完這一切的時候
[00:11:21.000 --> 00:11:23.000]  看到四十二章
[00:11:23.000 --> 00:11:25.000]  到了四十二章的時候
[00:11:25.000 --> 00:11:28.000]  約伯就怎麼樣了
[00:11:28.000 --> 00:11:30.000]  就是剛才我們唱的那首詩歌
[00:11:30.000 --> 00:11:32.000]  從前我風雲有你
[00:11:32.000 --> 00:11:33.000]  我痛苦不得了
[00:11:33.000 --> 00:11:35.000]  現在我釋懷了
[00:11:35.000 --> 00:11:37.000]  現在我就釋懷了
[00:11:37.000 --> 00:11:38.000]  我就放下了
[00:11:38.000 --> 00:11:39.000]  我就坦然了
[00:11:39.000 --> 00:11:41.000]  豁然開朗了
[00:11:41.000 --> 00:11:42.000]  哇哦
[00:11:42.000 --> 00:11:44.000]  原來看看動物
[00:11:44.000 --> 00:11:45.000]  看看天空
[00:11:45.000 --> 00:11:47.000]  看看神所創造的萬物
[00:11:47.000 --> 00:11:49.000]  有這樣的功效
[00:11:49.000 --> 00:11:52.000]  聖經當中還有沒有這樣的人
[00:11:52.000 --> 00:11:54.000]  亞伯拉罕生不出孩子來
[00:11:54.000 --> 00:11:55.000]  膝下無子
[00:11:55.000 --> 00:11:56.000]  愁啊
[00:11:56.000 --> 00:11:58.000]  上帝幹嗎
[00:11:58.000 --> 00:11:59.000]  來來來
[00:11:59.000 --> 00:12:01.000]  我領著你數星星
[00:12:01.000 --> 00:12:02.000]  數得過來嗎
[00:12:02.000 --> 00:12:05.000]  你的後裔也要像天上的眾星那麼繁多
[00:12:05.000 --> 00:12:06.000]  是吧
[00:12:06.000 --> 00:12:11.000]  當諾亞經歷了整個大地遭到審判之後
[00:12:11.000 --> 00:12:13.000]  心還有餘悸
[00:12:13.000 --> 00:12:14.000]  然後呢
[00:12:14.000 --> 00:12:15.000]  上帝就把他叫出來
[00:12:15.000 --> 00:12:18.000]  諾亞諾亞來看什麼
[00:12:18.000 --> 00:12:19.000]  看彩虹
[00:12:19.000 --> 00:12:20.000]  看rainbow
[00:12:20.000 --> 00:12:22.000]  看到彩虹了嗎
[00:12:22.000 --> 00:12:23.000]  你的心就放心好了
[00:12:23.000 --> 00:12:25.000]  這裏有一個彩虹之約
[00:12:25.000 --> 00:12:26.000]  永子妹
[00:12:26.000 --> 00:12:28.000]  當人在那裏擔心
[00:12:28.000 --> 00:12:29.000]  明天吃什麼
[00:12:29.000 --> 00:12:30.000]  穿什麼
[00:12:30.000 --> 00:12:33.000]  耶穌讓我們看什麼
[00:12:33.000 --> 00:12:35.000]  啊
[00:12:35.000 --> 00:12:37.000]  看飛鳥
[00:12:37.000 --> 00:12:38.000]  看什麼
[00:12:38.000 --> 00:12:40.000]  看野花
[00:12:40.000 --> 00:12:41.000]  你看地裏的花
[00:12:41.000 --> 00:12:43.000]  你看天上的鳥
[00:12:43.000 --> 00:12:45.000]  有信心了吧
[00:12:45.000 --> 00:12:46.000]  永子妹
[00:12:46.000 --> 00:12:48.000]  是不是從舊約到新約
[00:12:48.000 --> 00:12:49.000]  我們都看到
[00:12:49.000 --> 00:12:53.000]  當我們看到這一切神所創造的時候
[00:12:53.000 --> 00:12:57.000]  我們就應該能看到神的永能和神性
[00:12:57.000 --> 00:13:01.000]  我們就應該能夠看到天父的愛和供應
[00:13:01.000 --> 00:13:05.000]  大衛在這裏說
[00:13:05.000 --> 00:13:06.000]  耶和華
[00:13:06.000 --> 00:13:07.000]  我們的主啊
[00:13:07.000 --> 00:13:09.000]  你的名在全地和其美
[00:13:09.000 --> 00:13:12.000]  你將你的榮耀彰顯於天
[00:13:12.000 --> 00:13:13.000]  永子妹
[00:13:13.000 --> 00:13:15.000]  這究竟是多浩瀚的一個宇宙
[00:13:15.000 --> 00:13:18.000]  我給大家看一個一兩分鐘的一個小video
[00:13:18.000 --> 00:13:19.000]  好嗎
[00:13:19.000 --> 00:13:22.000]  能幫我打開嗎
[00:13:32.000 --> 00:13:43.000]  這是在高科技園區
[00:13:59.000 --> 00:14:03.000]  地球看不見了
[00:14:03.000 --> 00:14:10.000]  這是太陽系
[00:14:10.000 --> 00:14:24.000]  銀河系
[00:14:24.000 --> 00:14:28.000]  接下來我也不說了
[00:14:28.000 --> 00:14:31.000]  因為到了我的知識盲區了
[00:14:59.000 --> 00:15:03.000]  這是人類的天文望遠鏡所能夠看到的極限
[00:15:03.000 --> 00:15:05.000]  但並不是盡頭
[00:15:05.000 --> 00:15:22.000]  謝謝
[00:15:22.000 --> 00:15:25.000]  各位
[00:15:25.000 --> 00:15:28.000]  怎麽樣什麽感覺
[00:15:28.000 --> 00:15:33.000]  我算什麽
[00:15:33.000 --> 00:15:36.000]  你算什麽
[00:15:36.000 --> 00:15:37.000]  各位
[00:15:37.000 --> 00:15:38.000]  地球算什麽
[00:15:38.000 --> 00:15:40.000]  太陽算什麽
[00:15:40.000 --> 00:15:41.000]  對不對
[00:15:41.000 --> 00:15:43.000]  有這麽感覺吧
[00:15:43.000 --> 00:15:44.000]  我看了
[00:15:44.000 --> 00:15:46.000]  因為為著預備這篇講到
[00:15:46.000 --> 00:15:47.000]  我看了一些
[00:15:47.000 --> 00:15:48.000]  越看越上頭
[00:15:48.000 --> 00:15:50.000]  我看到底是多大
[00:15:50.000 --> 00:15:52.000]  太陽系在銀河系當中是多大
[00:15:52.000 --> 00:15:53.000]  你知道多大嗎
[00:15:53.000 --> 00:15:55.000]  有一句話我倒是記得很清楚
[00:15:55.000 --> 00:15:57.000]  雖然看不懂那些光年那些數字
[00:15:57.000 --> 00:16:00.000]  已經beyond my imagination了
[00:16:00.000 --> 00:16:04.000]  他說太陽系就好像一個quarter
[00:16:04.000 --> 00:16:07.000]  那銀河系就是整個美國
[00:16:07.000 --> 00:16:10.000]  整個美國的一個quarter就是太陽系
[00:16:10.000 --> 00:16:17.000]  我們求主幫助我們
[00:16:17.000 --> 00:16:18.000]  我們比大衛更先進
[00:16:18.000 --> 00:16:20.000]  我們有望遠鏡了
[00:16:20.000 --> 00:16:22.000]  我們有哈勃望遠鏡了
[00:16:22.000 --> 00:16:26.000]  我們應該比大衛發出的讚美和驚嘆
[00:16:26.000 --> 00:16:27.000]  要更深邃
[00:16:27.000 --> 00:16:29.000]  對吧
[00:16:29.000 --> 00:16:32.000]  你知道在1961年
[00:16:32.000 --> 00:16:34.000]  那個時候4月12號
[00:16:34.000 --> 00:16:35.000]  這是第一次
[00:16:35.000 --> 00:16:36.000]  是蘇聯的宇航員
[00:16:36.000 --> 00:16:37.000]  叫做加加利
[00:16:37.000 --> 00:16:41.000]  他是第一個上天環繞地球一周的
[00:16:41.000 --> 00:16:42.000]  回來之後
[00:16:42.000 --> 00:16:47.000]  我就想到凱撒的一句名言
[00:16:47.000 --> 00:16:48.000]  我來了
[00:16:48.000 --> 00:16:49.000]  我看見我征服
[00:16:49.000 --> 00:16:50.000]  什麽意思
[00:16:50.000 --> 00:16:54.000]  他繞著地球走了一周之後
[00:16:54.000 --> 00:16:56.000]  他說我上天了
[00:16:56.000 --> 00:16:57.000]  我沒看到上帝
[00:16:57.000 --> 00:16:59.000]  沒有上帝
[00:16:59.000 --> 00:17:00.000]  然後他回來之後
[00:17:00.000 --> 00:17:05.000]  他就被蘇聯授予蘇聯英雄的勳章
[00:17:05.000 --> 00:17:08.000]  次年美國阿波羅8號登月
[00:17:08.000 --> 00:17:11.000]  三位宇航員在月亮上展開了聖經
[00:17:11.000 --> 00:17:13.000]  甚至其中他們有人念了
[00:17:13.000 --> 00:17:15.000]  誦讀了創世紀的第一章
[00:17:15.000 --> 00:17:20.000]  祈諸神創造天地創造這個創造那個
[00:17:20.000 --> 00:17:24.000]  這是美國跑到月亮上去
[00:17:24.000 --> 00:17:27.000]  在那裏讚美上帝
[00:17:27.000 --> 00:17:28.000]  你知道嗎
[00:17:28.000 --> 00:17:29.000]  我查了一下
[00:17:29.000 --> 00:17:31.000]  這幾十年來
[00:17:31.000 --> 00:17:34.000]  至少進入太空的美國宇航員當中
[00:17:34.000 --> 00:17:35.000]  下來之後
[00:17:35.000 --> 00:17:38.000]  有71個人領受護照
[00:17:38.000 --> 00:17:40.000]  想要全世界服侍主
[00:17:40.000 --> 00:17:42.000]  其中有14個人
[00:17:42.000 --> 00:17:45.000]  的的確確他們走上了就辭去了工作
[00:17:45.000 --> 00:17:46.000]  進了神學院
