
[00:00:00.000 --> 00:00:02.280]  《羅馬書》第九講,
[00:09:08.240 --> 00:09:10.080]  我們先看第一點,
[00:09:10.080 --> 00:09:13.120]  就是義和律法的關係。
[00:09:13.120 --> 00:09:17.320]  其實羅馬書一至三章保羅已經指出,
[00:09:17.320 --> 00:09:19.320]  所有人都是罪人,
[00:09:19.320 --> 00:09:25.520]  不能夠靠我們自己為我們贖罪,能夠與神和好。
[00:09:25.520 --> 00:09:28.040]  羅馬書的三章二十三節說,
[00:09:28.040 --> 00:09:30.040]  因為世人都犯了罪,
[00:09:30.040 --> 00:09:33.040]  規決了神的榮耀。
[00:09:33.040 --> 00:09:36.280]  然後到三章十九節的高潮,
[00:09:36.280 --> 00:09:40.600]  就是說每個人的口都被塞住了,
[00:09:40.600 --> 00:09:46.040]  無可推諉,完全沒有藉口。
[00:09:46.040 --> 00:09:50.040]  接著羅馬書的三章二十一節,就是今天的經文,
[00:09:50.040 --> 00:09:53.360]  有三個字很重要,如果大家留意的話。
[00:09:53.360 --> 00:09:54.440]  是甚麼呢?
[00:09:54.440 --> 00:09:56.160]  「但如今」。
[00:09:56.160 --> 00:09:58.840]  這是一個轉捩點,
[00:09:58.840 --> 00:10:02.040]  這是神告訴我們,
[00:10:02.040 --> 00:10:04.040]  我們怎樣能夠得救。
[00:10:04.040 --> 00:10:06.520]  三章的一至二十節,
[00:10:06.520 --> 00:10:09.600]  是神指出所有人都是罪人,
[00:10:09.600 --> 00:10:11.880]  宣判人的罪。
[00:10:11.880 --> 00:10:15.480]  其實這方面是指出了神的屬性之一,
[00:10:15.480 --> 00:10:18.920]  就是神的審判,神的怒氣。
[00:10:18.920 --> 00:10:20.800]  三章一至二十節。
[00:10:20.800 --> 00:10:23.800]  然後二十一節「但如今」,
[00:10:23.800 --> 00:10:27.320]  給我們有個答案,有個解答的機會,
[00:10:27.320 --> 00:10:31.240]  怎樣能夠真真正正與神和好。
[00:10:31.240 --> 00:10:35.320]  三章二十一至三章的三十一節,
[00:10:35.320 --> 00:10:36.840]  就是今天的經文,
[00:10:36.840 --> 00:10:41.080]  其實也指出了神另外一面的屬性,是甚麼呢?
[00:10:41.080 --> 00:10:44.280]  祂的愛,祂的憐憫。
[00:10:44.280 --> 00:10:50.040]  告訴我們怎樣才能真正與神和好。
[00:10:50.040 --> 00:10:53.040]  所以我們見到祂首先指出人的罪,
[00:10:53.040 --> 00:10:55.040]  人人都無可推諉,
[00:10:55.040 --> 00:11:00.200]  然後告訴我們怎樣能夠與祂和好。
[00:11:00.200 --> 00:11:02.720]  第一點祂說,
[00:11:02.720 --> 00:11:04.760]  義和律法的關係,
[00:11:04.760 --> 00:11:09.480]  就是這個義在於律法以外。
[00:11:09.480 --> 00:11:12.600]  希臘文「律法」這個字,
[00:11:12.600 --> 00:11:14.400]  「no more」,
[00:11:14.400 --> 00:11:17.960]  在寶羅的書信裏面有很多不同的意思,
[00:11:17.960 --> 00:11:21.040]  所以我們要小心讀寶羅的書信。
[00:11:21.040 --> 00:11:24.280]  律法可以解釋為甚麼?
[00:11:24.280 --> 00:11:26.600]  第一,就是律法主義。
[00:11:26.600 --> 00:11:29.560]  第二,是禮義的律法。
[00:11:29.560 --> 00:11:32.840]  第三,是道德的律法。
[00:11:32.840 --> 00:11:35.840]  第四,是舊約的聖經。
[00:11:35.840 --> 00:11:40.200]  最後一個,是某些的原則或定律。
[00:11:40.200 --> 00:11:42.880]  寶羅都說這些是律法。
[00:11:42.880 --> 00:11:45.960]  但是今天的經文是甚麼意思?
[00:11:45.960 --> 00:11:48.560]  是第一個,律法主義。
[00:11:48.560 --> 00:11:51.480]  神的義在律法以外,
[00:11:51.480 --> 00:11:56.960]  不是靠行律法來得到神的義,
[00:11:56.960 --> 00:12:00.280]  不是靠守一些律法能夠與神和好,
[00:12:00.280 --> 00:12:02.120]  成為一個義人。
[00:12:02.120 --> 00:12:06.640]  這就是世上很多人都不明白的道理。
[00:12:06.640 --> 00:12:09.720]  希望硬是要守一些律法,
[00:12:09.720 --> 00:12:12.000]  或者是符合一些標準,
[00:12:12.000 --> 00:12:14.600]  這樣才是一個基督徒。
[00:12:14.600 --> 00:12:16.880]  所以有很多人認為,
[00:12:16.880 --> 00:12:18.400]  洗禮是怎樣?
[00:12:18.400 --> 00:12:20.480]  天堂的入場券,
[00:12:20.480 --> 00:12:23.120]  代表我是一個真正得救的人。
[00:12:23.120 --> 00:12:24.320]  亦都有人認為,
[00:12:24.320 --> 00:12:26.440]  每個星期日回教會,
[00:12:26.440 --> 00:12:27.640]  來到敬拜,
[00:12:27.640 --> 00:12:30.200]  這樣才是一個基督徒。
[00:12:30.200 --> 00:12:35.240]  說到這裏,我就很懷念我們的戰業姊妹。
[00:12:35.240 --> 00:12:38.240]  戰業姊妹以前在世的時候,
[00:12:38.240 --> 00:12:39.640]  都會告訴我們,
[00:12:39.640 --> 00:12:43.840]  香港五十年代,六十年代的教會是怎樣?
[00:12:43.840 --> 00:12:44.960]  很多人說,
[00:12:44.960 --> 00:12:46.440]  「你不跳舞,
[00:12:46.440 --> 00:12:48.080]  你不可以吸煙,
[00:12:48.080 --> 00:12:49.600]  你不可以喝酒,
[00:12:49.600 --> 00:12:51.480]  否則你就不是基督徒了,
[00:12:51.480 --> 00:12:53.880]  你就不是一個真正得救的人。」
[00:12:53.880 --> 00:12:56.720]  這些就是人造出來的律法,
[00:12:56.720 --> 00:12:59.120]  靠著律法希望自己是,
[00:12:59.120 --> 00:13:01.560]  證明自己是一個基督徒。
[00:13:01.560 --> 00:13:03.400]  但是保羅告訴我們,
[00:13:03.400 --> 00:13:06.680]  要成為一個義人在律法以外,
[00:13:06.680 --> 00:13:10.840]  不是靠你守律法。
[00:13:10.840 --> 00:13:13.800]  其實有很多經文都是這樣告訴我們,
[00:13:13.800 --> 00:13:16.960]  可能很多時候我們都沒有留意這些經文。
[00:13:16.960 --> 00:13:18.920]  羅馬書的三章二十八節,
[00:13:18.920 --> 00:13:21.280]  說:「人稱義是因著信,
[00:13:21.280 --> 00:13:24.000]  不在乎遵行律法。」
[00:13:24.000 --> 00:13:26.640]  再清楚都不得了。
[00:13:26.640 --> 00:13:29.360]  還有羅馬書的四章六節,
[00:13:29.360 --> 00:13:33.400]  「正如大衛稱那在行為以外,
[00:13:33.400 --> 00:13:36.800]  蒙神算為義的人,是由福的。」
[00:13:36.800 --> 00:13:37.760]  有沒有看到?
[00:13:37.760 --> 00:13:40.400]  在行為以外,是吧?
[00:13:40.400 --> 00:13:42.360]  提摩太后書的一章九節,
[00:13:42.360 --> 00:13:45.680]  「神救了我們,以聖詔詔我們,
[00:13:45.680 --> 00:13:47.920]  不是按我們的行為。」
[00:13:47.920 --> 00:13:49.520]  是否按我們的行為?
[00:13:49.520 --> 00:13:50.960]  不是。
[00:13:50.960 --> 00:13:52.960]  加拉太書的二章十六節,
[00:13:52.960 --> 00:13:56.240]  「既知道人稱義不是因行律法,
[00:13:56.240 --> 00:13:58.840]  乃是因信耶穌基督。」
[00:13:58.840 --> 00:14:00.720]  然後在廿一節,
[00:14:00.720 --> 00:14:04.200]  保羅說:「義若是藉著律法得的,
[00:14:04.200 --> 00:14:06.600]  基督就徒然死了。
[00:14:06.600 --> 00:14:09.000]  若是靠我們守律法,
[00:14:09.000 --> 00:14:10.760]  能夠得救的話,
[00:14:10.760 --> 00:14:13.080]  耶穌基督就死得冤枉。」
[00:14:13.080 --> 00:14:15.160]  保羅告訴我們。
[00:14:15.160 --> 00:14:17.200]  羅馬書的四章十五節,
[00:14:17.200 --> 00:14:21.120]  「因為律法是惹動憤怒的。」
[00:14:21.120 --> 00:14:23.760]  為何會惹動憤怒?
[00:14:23.760 --> 00:14:27.400]  沒有人能夠守全部神的律法。
[00:14:27.400 --> 00:14:29.760]  當一個人說自己守律法,
[00:14:29.760 --> 00:14:34.280]  來清義、來得救、救贖自己的話,
[00:14:34.280 --> 00:14:36.920]  這個人是會惹神的憤怒,
[00:14:36.920 --> 00:14:39.080]  因為沒有人能夠做到。
[00:14:39.080 --> 00:14:41.520]  律法只是指出人的不足,
[00:14:41.520 --> 00:14:44.000]  然後指出神的公義。
[00:14:44.000 --> 00:14:47.480]  以致我們知道我們需要到這位神的面前,
[00:14:47.480 --> 00:14:48.880]  求祂的憐憫,
[00:14:48.880 --> 00:14:50.200]  求祂的寬恕,
[00:14:50.200 --> 00:14:52.280]  以致能夠得救。
[00:14:52.280 --> 00:14:54.400]  加拉太書的三章十節,
[00:14:54.400 --> 00:14:57.160]  「凡以行律法為本的,
[00:14:57.160 --> 00:15:00.200]  都是被奏作的。」
[00:15:00.200 --> 00:15:03.720]  沒有人能夠靠守律法來得救。
[00:15:03.720 --> 00:15:05.000]  如果這樣做,
[00:15:05.000 --> 00:15:09.240]  你只會得到神的奏作。
[00:15:09.240 --> 00:15:14.360]  清義不單止不是我們的行為,
[00:15:14.360 --> 00:15:16.120]  因為我們守律法,
[00:15:16.120 --> 00:15:19.600]  這個義根本就不是我們的。
[00:15:19.600 --> 00:15:22.560]  有很多經文,
[00:15:22.560 --> 00:15:24.680]  提多書的三章五節,
[00:15:24.680 --> 00:15:26.560]  「他便救了我們,
[00:15:26.560 --> 00:15:29.600]  並不是因我們自己所行的義。」
[00:15:29.600 --> 00:15:30.600]  有沒有看到?
[00:15:30.600 --> 00:15:32.280]  不是我們的義。
[00:15:32.280 --> 00:15:34.200]  菲勒比書的三章九節,
[00:15:34.200 --> 00:15:37.960]  「不是有自己因律法而得的義。」
[00:15:37.960 --> 00:15:40.200]  不是我們守律法得來的義。
[00:15:40.200 --> 00:15:42.080]  那是誰的義?
[00:15:42.080 --> 00:15:44.200]  羅馬書的三章二十二節,
[00:15:44.200 --> 00:15:46.120]  「就是神的義。」
[00:15:46.120 --> 00:15:47.480]  是神的義。
[00:15:47.480 --> 00:15:48.960]  「因信耶穌基督,
[00:15:48.960 --> 00:15:51.160]  加給一切相信的人,
[00:15:51.160 --> 00:15:53.360]  並沒有分別。」
[00:15:53.360 --> 00:15:55.480]  「罪的公價是死,
[00:15:55.480 --> 00:15:58.520]  罪一定要得到審判懲罰。」
[00:15:58.520 --> 00:16:01.880]  「耶穌基督不單止擔當了我們的罪,
[00:16:01.880 --> 00:16:05.320]  祂還將祂的義披在我們的身上。」
[00:16:05.320 --> 00:16:10.760]  這個義就是清義的義。
[00:16:10.760 --> 00:16:15.000]  對清義真是有很大很大的誤解。
[00:16:15.000 --> 00:16:19.120]  天主教認為清義是一個過程,
[00:16:19.120 --> 00:16:22.240]  其實清義是一次過給我們的,
[00:16:22.240 --> 00:16:24.400]  不是一個過程來的。
[00:16:24.400 --> 00:16:28.080]  清義不是神令你成為一個義人,
[00:16:28.080 --> 00:16:30.880]  清義是神稱你為一個義人。
[00:16:30.880 --> 00:16:33.040]  這是很重要的。
[00:16:33.040 --> 00:16:35.560]  「阿伯拉罕信耶和華,
[00:16:35.560 --> 00:16:38.320]  耶和華就以此為他的義。」
[00:16:38.320 --> 00:16:40.520]  創世紀的十五章六節,
[00:16:40.520 --> 00:16:41.400]  有沒有見到說,
[00:16:41.400 --> 00:16:45.480]  阿伯拉罕相信神就稱他為一個義人。
[00:16:45.480 --> 00:16:48.120]  所以清義是沒有程度的。
[00:16:48.120 --> 00:16:51.680]  不是說你越來越給神清義。
[00:16:51.680 --> 00:16:54.360]  你越來越聖潔不是清義,
[00:16:54.360 --> 00:16:55.280]  是承聖。
[00:16:55.280 --> 00:16:58.320]  我們稍後會談到承聖的部分。
[00:16:58.320 --> 00:17:02.960]  清義其實是法律的一個程序,
[00:17:02.960 --> 00:17:06.840]  就好像美國的律法被批准了。
[00:17:06.840 --> 00:17:11.400]  被法院批准了是什麼意思?
[00:17:11.400 --> 00:17:13.560]  記不記得O.J. Simpson?
[00:17:13.560 --> 00:17:17.200]  審他殺死他太太的事,
[00:17:17.200 --> 00:17:21.320]  結果他請了一大班世上最好的律師,
[00:17:21.320 --> 00:17:24.440]  傾家蕩產為自己辯護,
[00:17:24.440 --> 00:17:28.960]  而這班律師真的為他洗清罪名。
[00:17:28.960 --> 00:17:32.240]  但他將來是會有神的審判。
[00:17:32.240 --> 00:17:34.760]  但這個地上就承認了他。
[00:17:34.760 --> 00:17:36.640]  我們基督徒,
[00:17:36.640 --> 00:17:42.240]  我們的律師是耶穌基督這位世上最好的律師,
[00:17:42.240 --> 00:17:43.520]  最大的律師,
[00:17:43.520 --> 00:17:46.360]  現在正坐在神的右手邊,
[00:17:46.360 --> 00:17:48.320]  來替我們辯護。
[00:17:48.320 --> 00:17:51.560]  撒旦不斷指控我們基督徒。
[00:17:51.560 --> 00:17:53.240]  但是耶穌基督說,
[00:17:53.240 --> 00:17:54.840]  這個人你不能碰。
[00:17:54.840 --> 00:17:58.440]  這個人我已經為他釘十字架,
[00:17:58.440 --> 00:18:00.480]  我已經贖了他的罪。
[00:18:00.480 --> 00:18:03.040]  你不可以控告他。
[00:18:03.040 --> 00:18:05.520]  這就是「equit」了。
[00:18:05.520 --> 00:18:07.640]  意思是代表什麼?
[00:18:07.640 --> 00:18:13.400]  是將耶穌基督的義放在我們的紀錄上,
[00:18:13.400 --> 00:18:15.680]  變成了我們是一個異人,
[00:18:15.680 --> 00:18:18.040]  而不是我們真正的異。
[00:18:18.040 --> 00:18:20.360]  有人會問,
[00:18:20.360 --> 00:18:25.040]  我們真正屬靈的處境不是那麼好,
[00:18:25.040 --> 00:18:26.280]  應該怎麼做?
[00:18:26.280 --> 00:18:29.280]  這是誠信的部份。
[00:18:29.280 --> 00:18:31.440]  清義是一個地位。
[00:18:31.440 --> 00:18:32.960]  當我們接受耶穌基督,
[00:18:32.960 --> 00:18:35.360]  神給了我們耶穌基督的義,
[00:18:35.360 --> 00:18:37.280]  是很高的一個地位。
[00:18:37.280 --> 00:18:39.520]  這個地位永遠不會改變,
[00:18:39.520 --> 00:18:42.400]  這個地位永遠不會被刪除,
[00:18:42.400 --> 00:18:44.800]  當我們是真正相信的話。
[00:18:44.800 --> 00:18:46.320]  但是誠信呢,
[00:18:46.320 --> 00:18:49.160]  是我們真正屬靈的處境,
[00:18:49.160 --> 00:18:51.720]  跟這個地位差得很遠。
[00:18:51.720 --> 00:18:53.480]  我們需要靠著聖靈,
[00:18:53.480 --> 00:18:56.840]  每一天來越來越像耶穌基督,
[00:18:56.840 --> 00:19:02.000]  以致我們希望有一天能夠跟這個被清義的地位,
[00:19:02.000 --> 00:19:03.440]  來相稱。
[00:19:03.440 --> 00:19:06.320]  這個是基督徒所應該要做的。
[00:19:06.320 --> 00:19:10.000]  所以你見不見到這兩樣東西的分別,
[00:19:10.000 --> 00:19:12.240]  清義和誠信。
[00:19:12.240 --> 00:19:13.680]  清義是一次過,
[00:19:13.680 --> 00:19:15.560]  誠信是一個過程。
[00:19:15.560 --> 00:19:19.760]  我們越來越像耶穌基督。
[00:19:19.760 --> 00:19:22.240]  保羅告訴我們,
[00:19:22.240 --> 00:19:24.240]  義和律法的關係,
