
[00:00:00.000 --> 00:00:05.000]  「藥」是我們時時聽的一個字
[00:02:30.000 --> 00:02:32.000]  這首快樂的歌
[00:02:32.000 --> 00:02:34.000]  當這個鎮裏面
[00:02:34.000 --> 00:02:36.000]  所有的小學生聽到這首歌的時候
[00:02:36.000 --> 00:02:37.000]  都走出來
[00:02:37.000 --> 00:02:40.000]  跟著這個吹笛的人
[00:02:40.000 --> 00:02:42.000]  去到一個大山那裏
[00:02:42.000 --> 00:02:45.000]  這個大山突然裂開
[00:02:45.000 --> 00:02:47.000]  然後所有的人
[00:02:47.000 --> 00:02:50.000]  都跌下這個山裏面
[00:02:50.000 --> 00:02:52.000]  然後又復合了
[00:02:52.000 --> 00:02:56.000]  這個就像一個寓言的故事
[00:02:56.000 --> 00:02:58.000]  你教那些人
[00:02:58.000 --> 00:03:00.000]  聽的人要守約
[00:03:00.000 --> 00:03:03.000]  不守約要付出代價
[00:03:03.000 --> 00:03:05.000]  我不知道你們有沒有想過
[00:03:05.000 --> 00:03:07.000]  不守約是要付出代價
[00:03:07.000 --> 00:03:09.000]  而這個代價
[00:03:09.000 --> 00:03:11.000]  可能是很高昂的代價
[00:03:11.000 --> 00:03:13.000]  或者我們都沒有想過
[00:03:13.000 --> 00:03:15.000]  現代人約
[00:03:15.000 --> 00:03:17.000]  其實我們都經常說的
[00:03:17.000 --> 00:03:19.000]  合同就是約
[00:03:19.000 --> 00:03:21.000]  或者什麼契
[00:03:21.000 --> 00:03:23.000]  那些就是約
[00:03:23.000 --> 00:03:27.000]  甚至我們有分的約
[00:03:27.000 --> 00:03:31.000]  在這個生命記裏面
[00:03:31.000 --> 00:03:34.000]  究竟我們用什麼的角度
[00:03:34.000 --> 00:03:36.000]  來看生命記呢
[00:03:36.000 --> 00:03:44.000]  在我們讀生命記裏面
[00:03:44.000 --> 00:03:48.000]  有一些聖經的學者
[00:03:48.000 --> 00:03:51.000]  特別提到兩個的角度
[00:03:51.000 --> 00:03:53.000]  第一個角度
[00:03:53.000 --> 00:03:56.000]  這個生命記
[00:03:56.000 --> 00:04:02.000]  好像用摩西講道的一個角度去看
[00:04:02.000 --> 00:04:08.000]  生命記就好像摩西講幾篇的講章
[00:04:08.000 --> 00:04:12.000]  第一篇講章講過去的歷史
[00:04:12.000 --> 00:04:18.000]  過去神怎樣的信實
[00:04:18.000 --> 00:04:20.000]  這個是第一篇的講章
[00:04:20.000 --> 00:04:24.000]  第二篇講章是講一些律例典章
[00:04:24.000 --> 00:04:28.000]  就是講當時以色列人
[00:04:28.000 --> 00:04:32.000]  他們經過四十年曠野的生活
[00:04:32.000 --> 00:04:37.000]  他們準備踏足這個迦南神應許的地
[00:04:37.000 --> 00:04:39.000]  就是他們未踏入的時候
[00:04:39.000 --> 00:04:43.000]  摩西再跟下一代的百姓講
[00:04:43.000 --> 00:04:46.000]  你們要怎樣走
[00:04:46.000 --> 00:04:51.000]  你們要怎樣去守神給我們的律例
[00:04:51.000 --> 00:04:55.000]  第三篇或者第四篇的講道
[00:04:55.000 --> 00:04:57.000]  是講將來
[00:04:57.000 --> 00:05:00.000]  將來如果你這樣走的時候
[00:05:00.000 --> 00:05:06.000]  神期望會帶給你什麼
[00:05:06.000 --> 00:05:09.000]  但是當你不這樣走的時候
[00:05:09.000 --> 00:05:11.000]  你會得到什麼
[00:05:11.000 --> 00:05:17.000]  這個是很多時候我們會從這個角度去看
[00:05:17.000 --> 00:05:20.000]  第二個的角度
[00:05:20.000 --> 00:05:23.000]  是從立約的角度
[00:05:23.000 --> 00:05:25.000]  從考古學的裏面
[00:05:25.000 --> 00:05:29.000]  我們發現原來當時代中東一帶
[00:05:29.000 --> 00:05:33.000]  一個大國或者宗主國和附庸國
[00:05:33.000 --> 00:05:36.000]  當他們結盟的時候
[00:05:36.000 --> 00:05:41.000]  他們會用一種叫定律立約的方式來結盟
[00:05:41.000 --> 00:05:45.000]  當他們彼此立約之後
[00:05:45.000 --> 00:05:48.000]  那個君主國
[00:05:48.000 --> 00:05:50.000]  那個宗主國
[00:05:50.000 --> 00:05:54.000]  他就要那個皇帝要遵守他的承諾
[00:05:54.000 --> 00:06:00.000]  附庸國就要表明去馴服這個皇帝
[00:06:00.000 --> 00:06:04.000]  如果任何一方違約
[00:06:04.000 --> 00:06:06.000]  都會有這個懲治
[00:06:06.000 --> 00:06:09.000]  如果你看生命記的時候
[00:06:09.000 --> 00:06:12.000]  用約約的角度來看
[00:06:12.000 --> 00:06:14.000]  我們發現這個大綱
[00:06:14.000 --> 00:06:17.000]  真的好像他們兩班人
[00:06:17.000 --> 00:06:20.000]  神和人之間立約
[00:06:20.000 --> 00:06:24.000]  在一字四章講歷史的回顧
[00:06:24.000 --> 00:06:27.000]  很多時候這個立約的時候
[00:06:27.000 --> 00:06:29.000]  上一次梁牧師都講
[00:06:29.000 --> 00:06:32.000]  這個立約的時候講歷史
[00:06:32.000 --> 00:06:34.000]  講歷史就是
[00:06:34.000 --> 00:06:36.000]  我這個大國
[00:06:36.000 --> 00:06:37.000]  我這個宗主國
[00:06:37.000 --> 00:06:38.000]  對這些附庸國
[00:06:38.000 --> 00:06:40.000]  我有什麼好處
[00:06:40.000 --> 00:06:42.000]  我做了什麼在你的身上
[00:06:42.000 --> 00:06:48.000]  以致他們先訂立那個條例
[00:06:48.000 --> 00:06:51.000]  這個條例分開兩部分
[00:06:51.000 --> 00:06:53.000]  一部分是一個中覽
[00:06:53.000 --> 00:06:55.000]  一個蓋覽
[00:06:55.000 --> 00:06:58.000]  另一部分是一個細則
[00:06:58.000 --> 00:07:01.000]  接著他又會看到
[00:07:01.000 --> 00:07:07.000]  如果你不遵守這個條例
[00:07:07.000 --> 00:07:11.000]  這些條文的時候
[00:07:11.000 --> 00:07:13.000]  你會受什麼制裁
[00:07:13.000 --> 00:07:16.000]  所以在二十七到二十八章裏面
[00:07:16.000 --> 00:07:18.000]  有祝福和奏助
[00:07:18.000 --> 00:07:20.000]  就好像條例裏面
[00:07:20.000 --> 00:07:23.000]  制裁這些條例
[00:07:23.000 --> 00:07:26.000]  然後約的延續
[00:07:26.000 --> 00:07:28.000]  下一代會怎麼樣
[00:07:28.000 --> 00:07:32.000]  你發現整個生命紀
[00:07:32.000 --> 00:07:36.000]  好像當時中東一帶的宗主
[00:07:36.000 --> 00:07:40.000]  和附庸國結盟的時候
[00:07:40.000 --> 00:07:42.000]  那個方式
[00:07:42.000 --> 00:07:47.000]  所以這個是另一個角度
[00:07:47.000 --> 00:07:50.000]  約的條例
[00:07:50.000 --> 00:07:52.000]  不是單單是律例
[00:07:52.000 --> 00:07:55.000]  約是一種關係
[00:07:55.000 --> 00:07:58.000]  這個關係如果你違約
[00:07:58.000 --> 00:08:04.000]  其實是表明這兩個方面
[00:08:04.000 --> 00:08:08.000]  來表明那個關係已經破裂了
[00:08:08.000 --> 00:08:11.000]  守約就是代表著
[00:08:11.000 --> 00:08:15.000]  這個關係是運作得很良好
[00:08:15.000 --> 00:08:18.000]  所以這個不單只是一個條例
[00:08:18.000 --> 00:08:22.000]  這個並不是一個關係的反映
[00:08:22.000 --> 00:08:25.000]  所以生命紀
[00:08:25.000 --> 00:08:28.000]  正是這些條例
[00:08:28.000 --> 00:08:32.000]  反映了上帝和人的關係
[00:08:32.000 --> 00:08:33.000]  一個反映
[00:08:33.000 --> 00:08:37.000]  當我們來遵守這些條例的時候
[00:08:37.000 --> 00:08:39.000]  就反映神的百姓
[00:08:39.000 --> 00:08:42.000]  和神有一個良好的關係
[00:08:42.000 --> 00:08:46.000]  約牽涉到一個人的毀身
[00:08:46.000 --> 00:08:48.000]  你答應遵守
[00:08:48.000 --> 00:08:54.000]  你就來毀身去遵守這個約
[00:08:54.000 --> 00:08:57.000]  好像今早第一課的主領
[00:08:57.000 --> 00:09:00.000]  去分享他自己的見證
[00:09:00.000 --> 00:09:05.000]  他說昨晚半夜四點才睡
[00:09:05.000 --> 00:09:06.000]  為什麼呢?
[00:09:06.000 --> 00:09:11.000]  因為家庭多了一個成員
[00:09:11.000 --> 00:09:13.000]  去照顧那個成員
[00:09:13.000 --> 00:09:15.000]  睡到四點
[00:09:15.000 --> 00:09:19.000]  然後睡了兩個小時
[00:09:19.000 --> 00:09:22.000]  他就答應了今早的主令
[00:09:22.000 --> 00:09:27.000]  就回來帶我們師哥去敬拜神
[00:09:27.000 --> 00:09:29.000]  他答應了
[00:09:29.000 --> 00:09:31.000]  無論你多麼累
[00:09:31.000 --> 00:09:35.000]  他都願意靠著主的恩典
[00:09:35.000 --> 00:09:39.000]  來守著他所答應的東西
[00:09:39.000 --> 00:09:42.000]  約就是一種毀身
[00:09:42.000 --> 00:09:44.000]  所以當你看聖經
[00:09:44.000 --> 00:09:47.000]  看到這麼多約的時候
[00:09:47.000 --> 00:09:49.000]  其實都是在反映
[00:09:49.000 --> 00:09:51.000]  究竟我們和神的關係
[00:09:51.000 --> 00:09:53.000]  是一個什麼狀況
[00:09:53.000 --> 00:09:55.000]  究竟我們有沒有毀身
[00:09:55.000 --> 00:09:58.000]  在這個約裡面
[00:09:58.000 --> 00:10:00.000]  現代人
[00:10:00.000 --> 00:10:02.000]  很多時候
[00:10:02.000 --> 00:10:04.000]  我們輕視約
[00:10:04.000 --> 00:10:08.000]  我們會去違約
[00:10:08.000 --> 00:10:10.000]  現代人很多時候
[00:10:10.000 --> 00:10:12.000]  我們做合法的事
[00:10:12.000 --> 00:10:15.000]  但不是合約的事
[00:10:15.000 --> 00:10:17.000]  不是守約的事
[00:10:17.000 --> 00:10:19.000]  什麼意思呢?
[00:10:19.000 --> 00:10:22.000]  很多時候賣樓
[00:10:22.000 --> 00:10:23.000]  買賣雙方
[00:10:23.000 --> 00:10:25.000]  訂立一個合同
[00:10:25.000 --> 00:10:27.000]  很多時候我們違約
[00:10:27.000 --> 00:10:30.000]  其實沒什麼大不了
[00:10:30.000 --> 00:10:31.000]  很多人都是
[00:10:31.000 --> 00:10:33.000]  違約有什麼大不了呢?
[00:10:33.000 --> 00:10:35.000]  錢可以解決的
[00:10:35.000 --> 00:10:37.000]  就是問題
[00:10:37.000 --> 00:10:41.000]  所以我答應賣給你
[00:10:41.000 --> 00:10:44.000]  B出的價錢是好的
[00:10:44.000 --> 00:10:46.000]  那就賣給B
[00:10:46.000 --> 00:10:47.000]  給你錢
[00:10:47.000 --> 00:10:48.000]  賠給你
[00:10:48.000 --> 00:10:50.000]  有什麼大不了呢?
[00:10:50.000 --> 00:10:52.000]  雖然你合法
[00:10:52.000 --> 00:10:55.000]  但是其實你和他的關係
[00:10:55.000 --> 00:10:59.000]  就是為了一種承諾
[00:10:59.000 --> 00:11:01.000]  好像發展商答應
[00:11:01.000 --> 00:11:04.000]  這個地方如果建好的
[00:11:04.000 --> 00:11:06.000]  我就賣給第一城
[00:11:06.000 --> 00:11:08.000]  誰知道有個人出價高
[00:11:08.000 --> 00:11:10.000]  第一城
[00:11:10.000 --> 00:11:13.000]  我都沒和你簽合同
[00:11:13.000 --> 00:11:15.000]  我都沒犯法
[00:11:15.000 --> 00:11:17.000]  我賣給這個人
[00:11:17.000 --> 00:11:19.000]  我合法
[00:11:19.000 --> 00:11:21.000]  但是我已經失了
[00:11:21.000 --> 00:11:23.000]  那種承諾
[00:11:23.000 --> 00:11:25.000]  失了信用
[00:11:25.000 --> 00:11:27.000]  現代人
[00:11:27.000 --> 00:11:30.000]  我們都很容易說
[00:11:30.000 --> 00:11:32.000]  兩個人結了婚
[00:11:32.000 --> 00:11:34.000]  不合就離婚
[00:11:34.000 --> 00:11:37.000]  我不知道基督徒你怎麼看離婚
[00:11:37.000 --> 00:11:41.000]  沒錯,法律是容許我們離婚
[00:11:41.000 --> 00:11:44.000]  但是你在禮拜堂
[00:11:44.000 --> 00:11:48.000]  向對方說那種承諾
[00:11:48.000 --> 00:11:50.000]  你有沒有守住?
[00:11:50.000 --> 00:11:54.000]  你無論苦樂和福
[00:11:54.000 --> 00:11:56.000]  富貴貧窮
[00:11:56.000 --> 00:11:59.000]  你都要愛他
[00:11:59.000 --> 00:12:03.000]  一會兒就沒守承諾
[00:12:03.000 --> 00:12:12.000]  我記得我幫一對兩個人主持婚禮
[00:12:12.000 --> 00:12:14.000]  沒多久
[00:12:14.000 --> 00:12:17.000]  我就聽到他們離婚的消息
[00:12:17.000 --> 00:12:20.000]  吳嘉年
[00:12:20.000 --> 00:12:25.000]  這麼快就已經不守承諾
[00:12:25.000 --> 00:12:28.000]  現代人
[00:12:28.000 --> 00:12:34.000]  我們做很多我們覺得合法的事
[00:12:34.000 --> 00:12:37.000]  但是我們卻失信
[00:12:37.000 --> 00:12:41.000]  我們自己所許下的諾言
[00:12:41.000 --> 00:12:44.000]  今天我們有沒有
[00:12:44.000 --> 00:12:48.000]  輕視我們所說的話
[00:12:48.000 --> 00:12:51.000]  和所答應的事
[00:12:51.000 --> 00:12:53.000]  你有沒有這樣?
[00:12:53.000 --> 00:12:59.000]  聖經直著第五章
[00:12:59.000 --> 00:13:02.000]  如果我們從約的角度來看
[00:13:02.000 --> 00:13:04.000]  第五章
[00:13:04.000 --> 00:13:07.000]  沒時間思想整章的聖經
[00:13:07.000 --> 00:13:10.000]  我們在這21節裡
[00:13:10.000 --> 00:13:15.000]  我們說第一至第六節是約的前言
[00:13:15.000 --> 00:13:24.000]  然後第六第七節到第21節是約的內容
[00:13:24.000 --> 00:13:29.000]  可以在前言裡
[00:13:29.000 --> 00:13:31.000]  我們分開幾點來聽
[00:13:31.000 --> 00:13:33.000]  來思想
[00:13:33.000 --> 00:13:34.000]  第一
[00:13:34.000 --> 00:13:36.000]  他說我們要聽
[00:13:36.000 --> 00:13:37.000]  我們要學習
[00:13:37.000 --> 00:13:39.000]  我們要遵守
[00:13:39.000 --> 00:13:40.000]  聽
[00:13:40.000 --> 00:13:43.000]  我們很多時候只是聽
[00:13:43.000 --> 00:13:45.000]  左耳進右耳出
[00:13:45.000 --> 00:13:48.000]  我們很多時候提醒弟兄姊妹
[00:13:48.000 --> 00:13:50.000]  你來崇拜要什麼?
[00:13:50.000 --> 00:13:52.000]  早點到
[00:13:52.000 --> 00:13:53.000]  聽完
[00:13:53.000 --> 00:13:54.000]  不記得了
[00:13:54.000 --> 00:13:55.000]  因為今天忙
[00:13:55.000 --> 00:13:57.000]  我們很多時候
[00:13:57.000 --> 00:14:00.000]  有弟兄姊妹提醒我
[00:14:00.000 --> 00:14:01.000]  牧師
[00:14:01.000 --> 00:14:03.000]  麻煩你提醒弟兄姊妹
[00:14:03.000 --> 00:14:04.000]  當來到的時候
[00:14:04.000 --> 00:14:05.000]  坐前一點
[00:14:05.000 --> 00:14:07.000]  坐中間一點
[00:14:07.000 --> 00:14:11.000]  有時候我也會對弟兄姊妹
[00:14:11.000 --> 00:14:13.000]  坐前一點
[00:14:13.000 --> 00:14:14.000]  聽
[00:14:14.000 --> 00:14:16.000]  然後進來的時候
[00:14:16.000 --> 00:14:18.000]  還是坐自己喜歡的位置
[00:14:18.000 --> 00:14:21.000]  我們聽
[00:14:21.000 --> 00:14:28.000]  但是卻沒有細心了解並且進行
[00:14:28.000 --> 00:14:30.000]  約在這段聖經說
[00:14:30.000 --> 00:14:32.000]  是一個關係
[00:14:32.000 --> 00:14:36.000]  你不單聽了這些律例典章
[00:14:36.000 --> 00:14:38.000]  這些律例典章
[00:14:38.000 --> 00:14:40.000]  是反映一個關係
[00:14:40.000 --> 00:14:45.000]  這是什麼樣的關係呢?
[00:14:45.000 --> 00:14:51.000]  我們說什麼時候進入這個關係裡面呢?
[00:14:51.000 --> 00:14:54.000]  或者我們一起讀《耳筆所書》第二章
[00:14:54.000 --> 00:14:56.000]  第十二到第十三節
[00:14:56.000 --> 00:14:58.000]  我們一起讀這一節的聖經
[00:14:58.000 --> 00:15:00.000]  你們要記得
[00:15:00.000 --> 00:15:03.000]  那時你們與基督毫無關係
[00:15:03.000 --> 00:15:06.000]  與以色列群體隔絕
[00:15:06.000 --> 00:15:09.000]  在應許之約上是愛人
[00:15:09.000 --> 00:15:13.000]  在世上沒有盼望也沒有神
[00:15:13.000 --> 00:15:16.000]  但你們這些從前與來的人
[00:15:16.000 --> 00:15:19.000]  如今在基督耶穌裡
[00:15:19.000 --> 00:15:22.000]  靠著基督的血已經靠近了
[00:15:22.000 --> 00:15:24.000]  換句話來說
[00:15:24.000 --> 00:15:25.000]  因著耶穌
[00:15:25.000 --> 00:15:28.000]  本來我們不在約的裡面
[00:15:28.000 --> 00:15:32.000]  不是與以色列群體連在一起
[00:15:32.000 --> 00:15:33.000]  但是藉著耶穌
[00:15:33.000 --> 00:15:36.000]  我們進入約的關係裡面
[00:15:36.000 --> 00:15:40.000]  與神建立約一個約的關係
[00:15:40.000 --> 00:15:44.000]  那些沒有信耶穌的
[00:15:44.000 --> 00:15:50.000]  原來神已經將律法放在我們心裡
[00:15:50.000 --> 00:15:57.000]  原來我們有神的律法放在我們心裡
[00:15:57.000 --> 00:16:03.000]  約的約章已經刻在我們心裡
[00:16:03.000 --> 00:16:06.000]  我們進入約的關係
[00:16:06.000 --> 00:16:08.000]  不單止這個約
[00:16:08.000 --> 00:16:11.000]  而這個約不是單單只是給
[00:16:11.000 --> 00:16:15.000]  當時聽到這個約的人
[00:16:15.000 --> 00:16:18.000]  當時第一代的白神的百姓
[00:16:18.000 --> 00:16:21.000]  他們被神所拯救出來
[00:16:21.000 --> 00:16:23.000]  他們去到荷列山那裡
[00:16:23.000 --> 00:16:26.000]  他們神給他們訂立這個約
[00:16:26.000 --> 00:16:29.000]  在中文聖經和合本這樣說
[00:16:29.000 --> 00:16:33.000]  「這約不是與我們列祖立的
[00:16:33.000 --> 00:16:39.000]  乃是與我們今天在這裡存活的人立」
[00:16:39.000 --> 00:16:41.000]  沒錯,這個翻譯
[00:16:41.000 --> 00:16:43.000]  是直譯希伯來的聖經
[00:16:43.000 --> 00:16:46.000]  不過他沒有將一個意思
[00:16:46.000 --> 00:16:48.000]  來表達出來
[00:16:48.000 --> 00:16:50.000]  這個翻譯
[00:16:50.000 --> 00:16:53.000]  在現代中文新譯本就這樣譯了
[00:16:53.000 --> 00:16:59.000]  「我們的神不是不是,是不但」
[00:16:59.000 --> 00:17:01.000]  意義不同
[00:17:01.000 --> 00:17:03.000]  「不但」的意思是
[00:17:03.000 --> 00:17:06.000]  不單止對他們說,也對我們說
[00:17:06.000 --> 00:17:09.000]  意思是不單止對我們的祖先說
[00:17:09.000 --> 00:17:13.000]  也對我們今天這個人說
[00:17:13.000 --> 00:17:16.000]  聖經不單止對昔日的以色列人說
[00:17:16.000 --> 00:17:20.000]  同樣對我們今天每一個基督徒說
[00:17:20.000 --> 00:17:23.000]  其實那個約的延續就是這個意思
[00:17:23.000 --> 00:17:27.000]  約還是始於恩典
[00:17:27.000 --> 00:17:30.000]  當未講十誡的時候
[00:17:30.000 --> 00:17:33.000]  很重要,聖經告訴我們
[00:17:33.000 --> 00:17:35.000]  這個是恩典
[00:17:35.000 --> 00:17:37.000]  所以最後他說
[00:17:37.000 --> 00:17:39.000]  「我是耶和華你的神
[00:17:39.000 --> 00:17:45.000]  曾將你從埃及地圍爐之間領出來」
[00:17:45.000 --> 00:17:48.000]  未訂立約的時間
[00:17:48.000 --> 00:17:52.000]  講到神在我們生命的那種恩情
[00:17:52.000 --> 00:17:56.000]  未叫你遵守甚麼約的時候
[00:17:56.000 --> 00:17:58.000]  講到神怎樣拯救你
[00:17:58.000 --> 00:18:00.000]  怎樣愛你
[00:18:00.000 --> 00:18:04.000]  怎樣在你身上做了甚麼工作
[00:18:04.000 --> 00:18:07.000]  有一位牧師
[00:18:07.000 --> 00:18:10.000]  當他來講解這段聖經的時候
[00:18:10.000 --> 00:18:13.000]  他就好像一個解放者
[00:18:13.000 --> 00:18:18.000]  對被解放的人所講的說話一樣
[00:18:18.000 --> 00:18:22.000]  就好像印度人對甘地
[00:18:22.000 --> 00:18:25.000]  對甘地怎樣
[00:18:25.000 --> 00:18:28.000]  一種愛,一種的恩情
[00:18:28.000 --> 00:18:29.000]  因為甘地甚麼
[00:18:29.000 --> 00:18:31.000]  記不記得
[00:18:31.000 --> 00:18:37.000]  爭取脫離這個殖民政府
[00:18:37.000 --> 00:18:39.000]  帶動這個獨立的運動
[00:18:39.000 --> 00:18:46.000]  以至將印度人從這個殖民政府裏面解放出來
[00:18:46.000 --> 00:18:49.000]  他說好像美國人
[00:18:49.000 --> 00:18:53.000]  美國的黑人對待馬丁路德那樣
[00:18:53.000 --> 00:18:55.000]  怎樣,民權領袖
[00:18:55.000 --> 00:18:59.000]  當時那個非美裔的人
[00:18:59.000 --> 00:19:08.000]  美國黑人受著一些歧視
[00:19:08.000 --> 00:19:12.000]  但是馬丁路德那麼帶領美國的黑人
[00:19:12.000 --> 00:19:15.000]  爭取這個基本的權利
[00:19:15.000 --> 00:19:20.000]  他說好像南非的人對待曼德拉那樣
[00:19:20.000 --> 00:19:32.000]  向曼德拉來推動反種族隔離
[00:19:32.000 --> 00:19:42.000]  以致讓南非的黑人能夠和白人有一個同等的地位
[00:19:42.000 --> 00:19:46.000]  若似於恩典
[00:19:46.000 --> 00:19:50.000]  這件事我想很重要的
[00:19:50.000 --> 00:19:54.000]  當我們待讀十誡的時候
[00:19:54.000 --> 00:20:00.000]  那些基礎在哪裏呢
[00:20:00.000 --> 00:20:02.000]  基礎就是恩典
[00:20:02.000 --> 00:20:04.000]  基礎就是恩情
[00:20:04.000 --> 00:20:11.000]  基礎就是來釋放我們從罪惡的深淵裏面
[00:20:11.000 --> 00:20:14.000]  所以第七至二十一章
[00:20:14.000 --> 00:20:17.000]  當講這些律例典章
[00:20:17.000 --> 00:20:21.000]  其實是一種生活的方式
[00:20:21.000 --> 00:20:29.000]  維持我們和神的正常關係的一些律例
[00:20:29.000 --> 00:20:31.000]  或者我們一起讀這一段
[00:20:31.000 --> 00:20:33.000]  讀這十誡
[00:20:33.000 --> 00:20:37.000]  讓我們看到神要我們生活的方式
[00:20:37.000 --> 00:20:38.000]  我們一起讀好不好
[00:20:38.000 --> 00:20:39.000]  預備起
[00:20:39.000 --> 00:20:41.000]  除我以外
[00:20:41.000 --> 00:20:43.000]  你不可有別的神
[00:20:43.000 --> 00:20:46.000]  不可為自己挑剔偶像
[00:20:46.000 --> 00:20:49.000]  不可妄稱耶和華理神的名
[00:20:49.000 --> 00:20:51.000]  當紀念安息日
[00:20:51.000 --> 00:20:53.000]  守衛聖日
[00:20:53.000 --> 00:20:55.000]  當孝敬父母
[00:20:55.000 --> 00:20:56.000]  不可殺人
[00:20:56.000 --> 00:20:58.000]  不可姦淫
[00:20:58.000 --> 00:21:00.000]  不可偷渡
[00:21:00.000 --> 00:21:03.000]  不可作假見證陷害人
[00:21:03.000 --> 00:21:05.000]  不可貪戀人的房屋
[00:21:05.000 --> 00:21:08.000]  也不可貪戀人的妻子
[00:21:08.000 --> 00:21:09.000]  瀑皮牛露
[00:21:09.000 --> 00:21:12.000]  並他一切所有的
[00:21:12.000 --> 00:21:14.000]  沒錯
[00:21:14.000 --> 00:21:17.000]  十誡當我們一聽到
[00:21:17.000 --> 00:21:21.000]  就好像一個鴉夾在我們身上
[00:21:21.000 --> 00:21:23.000]  有很多教徒不肯相信耶穌
[00:21:23.000 --> 00:21:24.000]  就是因為
[00:21:24.000 --> 00:21:25.000]  嘩!在信了耶穌
[00:21:25.000 --> 00:21:27.000]  那麼多東西要守的
[00:21:27.000 --> 00:21:29.000]  我不知道你們有沒有曾經說過
[00:21:29.000 --> 00:21:32.000]  你好像一個鴉
[00:21:32.000 --> 00:21:34.000]  一個重擔
[00:21:34.000 --> 00:21:35.000]  我不信耶穌
[00:21:35.000 --> 00:21:36.000]  什麼都不用管
[00:21:36.000 --> 00:21:38.000]  信了耶穌好像什麼都要管
[00:21:38.000 --> 00:21:42.000]  但是你不要忘記
[00:21:42.000 --> 00:21:44.000]  聖經說
[00:21:44.000 --> 00:21:45.000]  神
[00:21:45.000 --> 00:21:47.000]  這位永約的神
[00:21:47.000 --> 00:21:51.000]  曾將你從埃及地
[00:21:51.000 --> 00:21:53.000]  遺牢之家領出來
