
[00:00:00.000 --> 00:00:01.500]  頂展會平安
[00:02:29.700 --> 00:02:32.500]  幸好不用多久
[00:02:32.500 --> 00:02:34.300]  事實證明
[00:02:34.300 --> 00:02:37.700]  這位老前輩所判斷的是事實
[00:02:37.700 --> 00:02:39.500]  他的眼光獨到
[00:02:39.500 --> 00:02:43.500]  所以他真誠地分享給他的好朋友知道
[00:02:43.500 --> 00:02:46.500]  也分享給他的公司知道
[00:02:46.500 --> 00:02:51.700]  這件事很快就水落石出
[00:02:52.300 --> 00:02:54.300]  但在我們人生裡
[00:02:54.300 --> 00:02:58.300]  可能有很多事情令我們有懷疑
[00:02:58.300 --> 00:03:02.500]  無論對象是人
[00:03:02.500 --> 00:03:03.900]  是神
[00:03:03.900 --> 00:03:05.900]  或者是環境
[00:03:05.900 --> 00:03:08.900]  當你有懷疑的時候
[00:03:08.900 --> 00:03:12.900]  你會如何處理這份懷疑呢?
[00:03:12.900 --> 00:03:18.900]  人生有很多狀況會令我們產生懷疑
[00:03:19.700 --> 00:03:22.700]  特別是在這段日子
[00:03:22.700 --> 00:03:24.500]  在疫情裡
[00:03:24.500 --> 00:03:26.100]  我們在香港
[00:03:26.100 --> 00:03:29.900]  我們一同經歷了很多前所未有的事情
[00:03:29.900 --> 00:03:31.300]  一幕一幕
[00:03:31.300 --> 00:03:33.700]  很匪夷所思的景象
[00:03:33.700 --> 00:03:35.700]  很不合情理
[00:03:35.700 --> 00:03:40.700]  對著很多那些不知道未來的事情的時候
[00:03:40.700 --> 00:03:42.900]  那種擔憂
[00:03:42.900 --> 00:03:44.900]  那種恐懼
[00:03:44.900 --> 00:03:47.100]  或者對事情的失望
[00:03:47.100 --> 00:03:50.100]  甚至我們會產生很多的懷疑
[00:03:50.100 --> 00:03:54.300]  剛才主席跟我們讀出那段經文
[00:03:54.300 --> 00:03:56.300]  經文的背景是
[00:03:56.300 --> 00:04:01.500]  裡面所講的是有施洗約翰
[00:04:01.500 --> 00:04:04.500]  有施洗約翰的兩個門徒
[00:04:04.500 --> 00:04:06.500]  和主耶穌
[00:04:06.500 --> 00:04:08.900]  我們看看這段經文的時間
[00:04:08.900 --> 00:04:10.700]  我們看到約翰
[00:04:10.700 --> 00:04:12.700]  他在做什麼呢?
[00:04:12.700 --> 00:04:14.700]  他在坐牢
[00:04:15.500 --> 00:04:18.500]  他當時被希律安提柏
[00:04:18.500 --> 00:04:20.700]  逮捕入獄
[00:04:20.700 --> 00:04:22.900]  這件事件在盧家福音
[00:04:22.900 --> 00:04:25.900]  也在馬太福音同時記載了
[00:04:25.900 --> 00:04:29.100]  當約翰在門徒
[00:04:29.100 --> 00:04:32.900]  在監獄裡面坐牢的時候
[00:04:32.900 --> 00:04:35.700]  他差派了他兩個的門徒
[00:04:35.700 --> 00:04:39.700]  去問耶穌兩個的問題
[00:04:39.700 --> 00:04:43.500]  其實我們讀這段經文的時候
[00:04:43.500 --> 00:04:46.300]  我們要知道這段經文的重點
[00:04:46.300 --> 00:04:48.300]  就是施洗約翰
[00:04:48.300 --> 00:04:49.900]  他在監獄裡面
[00:04:49.900 --> 00:04:52.300]  他正正在懷疑
[00:04:52.300 --> 00:04:53.500]  他懷疑什麼呢?
[00:04:53.500 --> 00:04:55.700]  他懷疑耶穌基督
[00:04:55.700 --> 00:04:59.300]  所以我們剛才讀18至23節這段經文
[00:04:59.300 --> 00:05:04.500]  就是他向耶穌發出他的提問
[00:05:04.500 --> 00:05:08.500]  他要來搞清楚他對耶穌的疑惑
[00:05:10.100 --> 00:05:13.900]  你說施浸約翰
[00:05:13.900 --> 00:05:16.900]  幫耶穌受浸的委和
[00:05:16.900 --> 00:05:18.300]  是的 沒錯
[00:05:18.300 --> 00:05:19.700]  就是這一個
[00:05:19.700 --> 00:05:22.900]  就是在四福音裡面所形容的
[00:05:22.900 --> 00:05:25.100]  他住在曠野裡面
[00:05:25.100 --> 00:05:28.500]  他身穿駱駝毛的衣服
[00:05:28.500 --> 00:05:30.300]  腰束皮帶
[00:05:30.300 --> 00:05:33.500]  吃的是蝗蟲野物
[00:05:33.500 --> 00:05:35.300]  他在曠野裡面
[00:05:35.300 --> 00:05:38.500]  很有權柄的來到全港
[00:05:38.500 --> 00:05:42.700]  天國近了 你應當悔改
[00:05:42.700 --> 00:05:45.100]  他對著那些宗教的領袖
[00:05:45.100 --> 00:05:47.900]  法利塞人 薩都戈人
[00:05:47.900 --> 00:05:51.700]  他毫不畏懼地斥責他們
[00:05:51.700 --> 00:05:54.500]  你們這些毒蛇的種類
[00:05:54.500 --> 00:05:57.900]  誰指洩你們逃避將來的憤怒
[00:05:57.900 --> 00:06:01.900]  你們不要以為自己有阿伯拉罕做你的祖宗
[00:06:01.900 --> 00:06:04.900]  現在斧頭已經放在樹根上面
[00:06:04.900 --> 00:06:07.300]  凡不潔好果子的樹
[00:06:07.300 --> 00:06:11.300]  就會撼下來 凋在火裡面
[00:06:11.300 --> 00:06:13.900]  我們看到施浸約翰
[00:06:13.900 --> 00:06:15.500]  他多有權柄
[00:06:15.500 --> 00:06:19.900]  他很有信心去宣告神的話語
[00:06:19.900 --> 00:06:21.300]  並且施浸約翰
[00:06:21.300 --> 00:06:25.700]  他是那位親自為主耶穌受浸
[00:06:25.700 --> 00:06:29.100]  當主耶穌在水裡面上來的時候
[00:06:29.100 --> 00:06:31.500]  他是親眼看到神的靈
[00:06:31.500 --> 00:06:35.300]  好像格子一樣落在耶穌身上
[00:06:35.300 --> 00:06:37.500]  並且親耳聽到
[00:06:37.500 --> 00:06:39.500]  天父對耶穌說
[00:06:39.500 --> 00:06:43.900]  你是我的愛子 我所喜悅的
[00:06:43.900 --> 00:06:47.700]  這是一個多麼震撼的屬靈經驗
[00:06:47.700 --> 00:06:50.500]  是無可取代的
[00:06:50.500 --> 00:06:54.500]  耶穌也對約翰侍奉的生命裡
[00:06:54.500 --> 00:06:58.100]  雖然約翰大半年的時間服侍
[00:06:58.100 --> 00:07:01.700]  但主耶穌給予約翰極高的評價
[00:07:01.700 --> 00:07:09.300]  耶穌說:「凡婦人所生的 無一個大過約翰」
[00:07:09.300 --> 00:07:13.900]  究竟約翰和耶穌的關係是怎樣的呢?
[00:07:13.900 --> 00:07:15.500]  論輩分來說
[00:07:15.500 --> 00:07:18.500]  耶穌是約翰的表哥
[00:07:18.500 --> 00:07:22.900]  他比耶穌更早出來傳道
[00:07:22.900 --> 00:07:26.500]  他知道耶穌比他更高的身份
[00:07:26.500 --> 00:07:33.500]  他也曾經公開見證耶穌是神的羔羊
[00:07:33.500 --> 00:07:41.900]  因此兩位約翰的門徒也跟隨了主耶穌
[00:07:41.900 --> 00:07:47.300]  在耶穌開始傳道的時候
[00:07:47.300 --> 00:07:52.500]  約翰聽到很多人都跟隨了耶穌
[00:07:52.500 --> 00:07:56.700]  但約翰並沒有因此而嫉妒主耶穌
[00:07:56.700 --> 00:07:58.500]  他反而強調:
[00:07:58.500 --> 00:08:01.100]  「我說過,我不是基督
[00:08:01.100 --> 00:08:06.500]  我只是奉差遣在祂前面開路」
[00:08:06.500 --> 00:08:09.700]  我們看到約翰的背景
[00:08:09.700 --> 00:08:13.700]  我們看到約翰和主耶穌的關係
[00:08:13.700 --> 00:08:15.900]  是多麼密切
[00:08:15.900 --> 00:08:18.100]  約翰的熟齡經驗
[00:08:18.100 --> 00:08:20.100]  是他親身的經歷
[00:08:20.100 --> 00:08:21.700]  親眼見到
[00:08:21.700 --> 00:08:26.100]  神的靈,真實的在他面前彰顯
[00:08:26.100 --> 00:08:28.500]  事實上,我們推論
[00:08:28.500 --> 00:08:31.700]  他的信心應該比任何人都大
[00:08:31.700 --> 00:08:38.500]  因為他真的親眼經歷過上帝的能力
[00:08:38.500 --> 00:08:41.500]  在此顯然
[00:08:41.500 --> 00:08:47.500]  施洗約翰在監獄裡所聽到關於耶穌的消息
[00:08:47.500 --> 00:08:54.500]  不僅沒有堅固他對主耶穌基督的信心
[00:08:54.500 --> 00:08:59.100]  反而令他對耶穌的服侍產生了懷疑
[00:08:59.100 --> 00:09:04.500]  甚至他懷疑耶穌所做的事
[00:09:04.500 --> 00:09:09.500]  以及懷疑耶穌尼塞亞的身份
[00:09:09.500 --> 00:09:13.500]  他對耶穌作為尼塞亞的身份
[00:09:13.500 --> 00:09:18.100]  的期望出現了落差
[00:09:18.100 --> 00:09:20.500]  對施洗約翰來說
[00:09:20.500 --> 00:09:22.900]  可能他所期望的尼塞亞
[00:09:22.900 --> 00:09:25.300]  會很快地來臨
[00:09:25.300 --> 00:09:29.100]  神很快地會出手干預歷史
[00:09:29.100 --> 00:09:31.500]  驅逐當時的羅馬政府
[00:09:31.500 --> 00:09:34.300]  甚至取代道德敗壞
[00:09:34.300 --> 00:09:37.300]  要殺害約翰的希律王
[00:09:37.300 --> 00:09:42.500]  能夠很快地將他在獄中拯救出來
[00:09:42.500 --> 00:09:43.900]  但事實上
[00:09:43.900 --> 00:09:45.500]  來到這裡
[00:09:45.500 --> 00:09:47.900]  懷疑就是懷疑
[00:09:47.900 --> 00:09:51.100]  無論過去的屬靈經驗是怎樣
[00:09:51.100 --> 00:09:55.300]  無論他和耶穌的關係是怎樣
[00:09:55.300 --> 00:09:57.900]  約翰對於耶穌服侍的性質
[00:09:57.900 --> 00:09:59.700]  是有懷疑的
[00:09:59.700 --> 00:10:03.100]  他甚至對於耶穌是尼塞亞的身份
[00:10:03.100 --> 00:10:05.900]  感到疑惑
[00:10:05.900 --> 00:10:09.900]  於是約翰打發兩個門徒
[00:10:09.900 --> 00:10:13.300]  向耶穌求證
[00:10:13.300 --> 00:10:16.300]  他問:哪將來要來的?
[00:10:16.300 --> 00:10:18.300]  是你嗎?
[00:10:18.300 --> 00:10:19.900]  我們等候的
[00:10:19.900 --> 00:10:22.300]  是否其他人呢?
[00:10:22.300 --> 00:10:25.300]  約翰在懷疑
[00:10:25.300 --> 00:10:28.300]  他懷疑他的人生
[00:10:28.300 --> 00:10:31.300]  究竟我一直傳說的尼塞亞
[00:10:31.300 --> 00:10:33.500]  是你嗎?
[00:10:33.500 --> 00:10:35.300]  我這輩子所做的
[00:10:35.300 --> 00:10:37.500]  究竟是或不是?
[00:10:37.500 --> 00:10:39.900]  叫我去預備道路
[00:10:39.900 --> 00:10:44.500]  為何我現在能夠得到如此的光景呢?
[00:10:44.500 --> 00:10:45.700]  沒錯
[00:10:45.700 --> 00:10:47.500]  在我們人生裡
[00:10:47.500 --> 00:10:50.500]  我們總會遇到一些困難
[00:10:50.500 --> 00:10:53.500]  甚至我們會說
[00:10:53.500 --> 00:10:55.900]  神啊!我忠心地服侍
[00:10:55.900 --> 00:10:58.700]  祢告訴我祢會照顧我們
[00:10:58.700 --> 00:11:02.700]  為何我現在會遇到這些困難呢?
[00:11:02.700 --> 00:11:04.500]  聖經裡不是說
[00:11:04.500 --> 00:11:08.900]  耶穌來是叫人得豐盛的生命嗎?
[00:11:08.900 --> 00:11:13.100]  為何我會遇到這麼多的問題呢?
[00:11:13.100 --> 00:11:14.500]  沒錯
[00:11:14.500 --> 00:11:16.100]  在我們人生裡
[00:11:16.100 --> 00:11:18.500]  我們面對很多的狀況
[00:11:18.500 --> 00:11:21.500]  是會令我們產生懷疑的
[00:11:21.500 --> 00:11:24.300]  特別是當我們是基督徒的時候
[00:11:24.300 --> 00:11:26.500]  我們很容易很直接
[00:11:26.500 --> 00:11:29.300]  我們會將我們的懷疑指向我們的上帝
[00:11:29.300 --> 00:11:34.500]  我們所信的信仰
[00:11:34.500 --> 00:11:37.300]  最近因為疫情的緣故
[00:11:37.300 --> 00:11:40.900]  我多了時間和弟兄姊妹用電話
[00:11:40.900 --> 00:11:43.900]  或者用WhatsApp來聯絡
[00:11:43.900 --> 00:11:46.100]  來關心他們
[00:11:46.100 --> 00:11:48.700]  了解一下他們的近況
[00:11:48.700 --> 00:11:50.100]  有一位姊妹
[00:11:50.100 --> 00:11:53.100]  她也不太開心地和我分享
[00:11:53.100 --> 00:11:54.900]  她告訴我
[00:11:54.900 --> 00:11:58.300]  她身邊有幾位基督徒的姊妹
[00:11:58.300 --> 00:12:01.700]  他們說以後都不再回教會
[00:12:01.700 --> 00:12:03.500]  不再祈禱
[00:12:03.500 --> 00:12:06.500]  我問她發生什麼事?
[00:12:06.500 --> 00:12:10.300]  她複述了那幾位姊妹的說話給我聽
[00:12:10.300 --> 00:12:12.500]  大概意思是
[00:12:12.500 --> 00:12:14.100]  在這個疫情裡
[00:12:14.100 --> 00:12:16.300]  令他們很失望
[00:12:16.300 --> 00:12:18.300]  對神很失望
[00:12:18.300 --> 00:12:20.100]  神沒有回應他們
[00:12:20.100 --> 00:12:23.500]  沒有理會他們
[00:12:23.500 --> 00:12:25.500]  我不知道你聽到的時候
[00:12:25.500 --> 00:12:28.500]  你有什麼感受
[00:12:28.500 --> 00:12:31.900]  我覺得很可惜
[00:12:31.900 --> 00:12:33.700]  我不認識這幾位姊妹
[00:12:33.700 --> 00:12:35.300]  不知道他們一直以來
[00:12:35.300 --> 00:12:37.900]  和神的關係是怎樣
[00:12:37.900 --> 00:12:39.900]  或者他們經歷了什麼
[00:12:39.900 --> 00:12:44.500]  令他們有一種感受
[00:12:44.500 --> 00:12:47.700]  我感到很可惜的是
[00:12:47.700 --> 00:12:50.700]  這些姊妹帶著失望
[00:12:50.700 --> 00:12:54.300]  甚至帶著對神一個誤解
[00:12:54.300 --> 00:12:56.300]  黯然地離開神
[00:12:56.300 --> 00:12:59.500]  離開教會
[00:12:59.500 --> 00:13:01.100]  這個分享
[00:13:01.100 --> 00:13:02.500]  令我想起
[00:13:02.500 --> 00:13:03.500]  在Z裡面
[00:13:03.500 --> 00:13:06.500]  我認識一些弟兄姊妹
[00:13:06.500 --> 00:13:08.900]  他們離開教會的時候
[00:13:08.900 --> 00:13:12.500]  他們所提出的理由
[00:13:12.500 --> 00:13:14.100]  我發現
[00:13:14.100 --> 00:13:16.700]  似乎在這些姿態當中
[00:13:16.700 --> 00:13:18.300]  或多或少
[00:13:18.300 --> 00:13:21.300]  都帶著一些共通點
[00:13:21.300 --> 00:13:23.500]  就是在人際關係裡面
[00:13:23.500 --> 00:13:26.900]  在溝通裡面出現了一種狀況
[00:13:26.900 --> 00:13:29.700]  叫做「雙重束縛」
[00:13:29.700 --> 00:13:31.300]  什麼是雙重束縛
[00:13:31.300 --> 00:13:34.500]  就是雙重束縛的意思
[00:13:34.500 --> 00:13:35.700]  意思是
[00:13:35.700 --> 00:13:38.700]  一個人說一個訊息
[00:13:38.700 --> 00:13:40.700]  在這個訊息裡面
[00:13:40.700 --> 00:13:43.300]  同時包含著兩個
[00:13:43.300 --> 00:13:44.700]  互相衝突
[00:13:44.700 --> 00:13:46.900]  互相矛盾的訊息
[00:13:46.900 --> 00:13:50.300]  令聽的人無所適從
[00:13:50.300 --> 00:13:52.700]  舉個例子
[00:13:52.700 --> 00:13:56.300]  一個爸爸會對兒子說
[00:13:56.300 --> 00:13:57.700]  「你不要相信」
[00:13:57.700 --> 00:14:02.300]  「你不要聽成年人說的話」
[00:14:02.300 --> 00:14:03.100]  作為爸爸
[00:14:03.100 --> 00:14:04.900]  在一個成年人的身份
[00:14:04.900 --> 00:14:07.900]  對兒子這樣說的時候
[00:14:07.900 --> 00:14:10.100]  兒子應該相信
[00:14:10.100 --> 00:14:13.500]  還是不應該相信呢?
[00:14:13.500 --> 00:14:16.100]  又例如
[00:14:16.100 --> 00:14:18.900]  不知道在你們當中
[00:14:18.900 --> 00:14:19.900]  有沒有弟兄姊妹呢?
[00:14:19.900 --> 00:14:23.100]  是不是你們正在拍拖呢?
[00:14:23.100 --> 00:14:25.300]  我認識一位弟兄
[00:14:25.300 --> 00:14:31.900]  他很無助地去求助
[00:14:31.900 --> 00:14:32.500]  他很無奈
[00:14:32.500 --> 00:14:35.900]  因為他惹怒了他的女朋友
[00:14:35.900 --> 00:14:38.900]  他很想哄回女朋友
[00:14:38.900 --> 00:14:41.100]  他用盡各種方法
[00:14:41.100 --> 00:14:42.500]  出盡力氣
[00:14:42.500 --> 00:14:46.100]  他很想哄回女朋友
[00:14:46.100 --> 00:14:47.300]  事實上
[00:14:47.300 --> 00:14:49.300]  這個女孩被他惹怒的時候
[00:14:49.300 --> 00:14:51.100]  他也是比較高漲
[00:14:51.100 --> 00:14:52.900]  也是很生氣的
[00:14:52.900 --> 00:14:54.300]  當這個男孩
[00:14:54.300 --> 00:14:56.500]  去到這個女孩身邊的時候
[00:14:56.500 --> 00:14:59.300]  他很想哄她
[00:14:59.300 --> 00:15:01.900]  很想她不要再生氣
[00:15:01.900 --> 00:15:05.300]  這個女孩很生氣地對他說
[00:15:05.300 --> 00:15:09.500]  「走開呀!走呀!」
[00:15:09.500 --> 00:15:11.900]  男朋友很無奈
[00:15:11.900 --> 00:15:13.900]  他對著女朋友
[00:15:13.900 --> 00:15:17.100]  即是對著翁狀況
[00:15:17.100 --> 00:15:18.700]  他走開了
[00:15:18.700 --> 00:15:20.100]  他看見自己
[00:15:20.100 --> 00:15:22.700]  無論如何也不能哄回女朋友
[00:15:22.700 --> 00:15:24.900]  又被人叫他走
[00:15:24.900 --> 00:15:27.700]  當時他很想收拾袋子
[00:15:27.700 --> 00:15:29.700]  預備離開的時候
[00:15:29.700 --> 00:15:32.100]  想不到他女朋友在這個時候
[00:15:32.100 --> 00:15:34.100]  還哭得很厲害
[00:15:34.100 --> 00:15:36.700]  他女朋友大叫
[00:15:36.700 --> 00:15:38.300]  「你惹我生氣了」
[00:15:38.300 --> 00:15:39.900]  「你還想走?」
[00:15:39.900 --> 00:15:42.700]  「你不理我?」
[00:15:42.700 --> 00:15:45.100]  你覺得這個男孩
[00:15:45.100 --> 00:15:48.300]  是不是很慘?
[00:15:48.300 --> 00:15:52.500]  你有沒有經歷過這種狀況呢?
[00:15:52.500 --> 00:15:54.700]  其實在這個情景裡
[00:15:54.700 --> 00:15:56.300]  我們可以看到
[00:15:56.300 --> 00:15:58.900]  這個女孩所說的
[00:15:58.900 --> 00:16:00.100]  「走開」
[00:16:00.100 --> 00:16:01.900]  是同時包含著
[00:16:01.900 --> 00:16:04.900]  叫男孩「走開」
[00:16:04.900 --> 00:16:06.500]  同時叫男孩
[00:16:06.500 --> 00:16:10.300]  不要走開的雙重意思
[00:16:10.300 --> 00:16:11.900]  在這個時候
[00:16:11.900 --> 00:16:13.700]  無論這個男孩
[00:16:13.700 --> 00:16:14.900]  走開了
[00:16:14.900 --> 00:16:16.900]  或者沒有走開
[00:16:16.900 --> 00:16:21.500]  結局也會是一樣的
[00:16:21.500 --> 00:16:23.500]  關於人與人之間的溝通
[00:16:23.500 --> 00:16:25.100]  或者戀愛技巧
[00:16:25.100 --> 00:16:26.700]  日後如果教會有課程
[00:16:26.700 --> 00:16:31.100]  希望你能夠密切留意
[00:16:31.100 --> 00:16:32.500]  弟兄姊妹
[00:16:32.500 --> 00:16:33.900]  你知道嗎?
[00:16:33.900 --> 00:16:35.100]  這種狀況
[00:16:35.100 --> 00:16:36.100]  我們聽到的時候
[00:16:36.100 --> 00:16:39.500]  我們可能會在心裡
[00:16:39.500 --> 00:16:43.300]  發出一個會心的微笑
[00:16:43.300 --> 00:16:44.300]  但是你知不知道
[00:16:44.300 --> 00:16:47.700]  可能在我們的屬靈生命裡
[00:16:47.700 --> 00:16:51.100]  有時候我們是有意無意地
[00:16:51.100 --> 00:16:53.700]  強行將我們的神
[00:16:53.700 --> 00:16:56.700]  放在這個男孩的角色裡
[00:16:56.700 --> 00:16:57.900]  強行將我們的神
[00:16:57.900 --> 00:16:59.300]  將我們的主
[00:16:59.300 --> 00:17:03.500]  放在這個男孩的處境裡
[00:17:03.500 --> 00:17:05.100]  當上帝
[00:17:05.100 --> 00:17:07.300]  沒有按照我們的方式
[00:17:07.300 --> 00:17:10.300]  或者沒有按照我們的心意
[00:17:10.300 --> 00:17:11.500]  我們的時間
[00:17:11.500 --> 00:17:14.700]  來回應我們的祈禱的時候
[00:17:14.700 --> 00:17:16.500]  我們會誤會上帝
[00:17:16.500 --> 00:17:19.100]  我們甚至會生上帝的氣
[00:17:19.100 --> 00:17:21.900]  我們會推開上帝
[00:17:21.900 --> 00:17:23.100]  當我們自己的問題
[00:17:23.100 --> 00:17:25.100]  繼續解決不了的時候
[00:17:25.100 --> 00:17:26.900]  我們就會問
[00:17:26.900 --> 00:17:28.700]  上帝你在哪裡?
[00:17:28.700 --> 00:17:32.500]  為什麼你不幫我?
[00:17:32.500 --> 00:17:34.300]  這個情景對你來說
[00:17:34.300 --> 00:17:36.100]  是不是很熟悉呢?
[00:17:36.100 --> 00:17:38.100]  其實這種想法
[00:17:38.100 --> 00:17:39.500]  和這種做法
[00:17:39.500 --> 00:17:44.300]  是一種很自相矛盾的說法
[00:17:44.300 --> 00:17:45.300]  事實上
[00:17:45.300 --> 00:17:47.700]  在我們的生命裡
[00:17:47.700 --> 00:17:51.500]  是會有懷疑的時候
[00:17:51.500 --> 00:17:54.700]  當我們去懷疑人
[00:17:54.700 --> 00:17:56.900]  或者懷疑神的時候
[00:17:56.900 --> 00:18:00.300]  容讓我們給予機會
[00:18:00.300 --> 00:18:03.900]  讓對方有時間
[00:18:03.900 --> 00:18:05.300]  有一個機會
[00:18:05.300 --> 00:18:11.900]  來向我們去澄清或者去解釋
[00:18:11.900 --> 00:18:13.100]  懷疑
[00:18:13.100 --> 00:18:15.100]  特別是我們懷疑神的時候
[00:18:15.100 --> 00:18:18.500]  懷疑不一定會叫我們離開神
[00:18:18.500 --> 00:18:20.500]  遠離神
[00:18:20.500 --> 00:18:24.500]  有時候懷疑可以說是一個契機
[00:18:24.500 --> 00:18:26.700]  讓我們可以在這個時間
[00:18:26.700 --> 00:18:29.300]  我們花更多的時間去探索
[00:18:29.300 --> 00:18:30.900]  去求問
[00:18:30.900 --> 00:18:33.100]  當我們去尋求的時候
[00:18:33.100 --> 00:18:35.900]  懷疑是會讓我們更深的發現
[00:18:35.900 --> 00:18:38.900]  神在我們生命裡的那份恩典
[00:18:38.900 --> 00:18:40.700]  還有讓我們知道
[00:18:40.700 --> 00:18:42.500]  原來神和我們的關係
[00:18:42.500 --> 00:18:45.500]  對我們來說是多麼重要
[00:18:45.500 --> 00:18:47.300]  弟兄姊妹,你們知道嗎?
[00:18:47.300 --> 00:18:51.100]  聖靈保衛師是很樂意的引導我們
[00:18:51.100 --> 00:18:52.500]  幫助我們
[00:18:52.500 --> 00:18:55.100]  擦亮我們心靈的眼睛
[00:18:55.100 --> 00:18:57.300]  讓我們能夠明白
[00:18:57.300 --> 00:19:01.100]  主耶穌在我們生命裡的心意
[00:19:01.100 --> 00:19:04.700]  主耶穌在我們生命裡所做的事情
[00:19:04.700 --> 00:19:06.300]  聖靈是很樂意
[00:19:06.300 --> 00:19:08.700]  來幫助我們去明白聖經
[00:19:08.700 --> 00:19:11.300]  明白神的話語
[00:19:11.300 --> 00:19:14.500]  當我們對神有懷疑的時候
[00:19:14.500 --> 00:19:18.100]  我們要去到神的面前
[00:19:18.100 --> 00:19:19.700]  去取回答案
[00:19:19.700 --> 00:19:21.700]  我們要去到神的面前
[00:19:21.700 --> 00:19:27.100]  去尋求答案
[00:19:27.100 --> 00:19:29.900]  師弟約翰,他有沒有懷疑神?
[00:19:29.900 --> 00:19:32.700]  他和神有這麼好的關係
[00:19:32.700 --> 00:19:34.500]  他是一個在天國裡
[00:19:34.500 --> 00:19:36.900]  這麼偉大的屬靈的人
[00:19:36.900 --> 00:19:39.900]  他對神都會有懷疑
[00:19:39.900 --> 00:19:43.700]  更何況是你和我呢?
[00:19:43.700 --> 00:19:47.100]  師弟約翰,他對神是有懷疑
[00:19:47.100 --> 00:19:49.700]  但是他有沒有離開神呢?
[00:19:49.700 --> 00:19:51.900]  他沒有
[00:19:51.900 --> 00:19:54.300]  因為他自己坐在監獄裡
[00:19:54.300 --> 00:19:57.100]  所以他差派兩個門徒
[00:19:57.100 --> 00:20:02.100]  來向神,向耶穌尋求答案
[00:20:02.100 --> 00:20:08.500]  同樣,當你對你所信的神有懷疑的時候
[00:20:08.500 --> 00:20:12.500]  如果你願意花時間去親近神
[00:20:12.500 --> 00:20:16.700]  我相信你願意容讓神有機會
[00:20:16.700 --> 00:20:20.700]  在你的生命裡展明祂的心意的時候
[00:20:20.700 --> 00:20:24.100]  神是很樂意回應你的
[00:20:24.100 --> 00:20:30.100]  神是很樂意讓你能夠得到答案
[00:20:30.100 --> 00:20:34.300]  懷疑也不一定會帶來否定
[00:20:34.300 --> 00:20:36.100]  當我們藉著這個時機
[00:20:36.100 --> 00:20:40.100]  來更加去尋問神的時候
[00:20:40.100 --> 00:20:42.300]  我們能夠讓這個懷疑
[00:20:42.300 --> 00:20:44.500]  成為我們屬靈生命裡
[00:20:44.500 --> 00:20:46.900]  一個躍進的機會
[00:20:46.900 --> 00:20:49.700]  讓神的話語能夠在我們生命裡
