
[00:00:00.000 --> 00:00:02.400]  先請每一位聽眾與心同心投靠
[00:03:34.680 --> 00:03:36.000]  那就好像省了錢
[00:03:36.000 --> 00:03:38.400]  好像是節省了開支
[00:03:38.400 --> 00:03:40.880]  其中一個就是我的上司
[00:03:40.880 --> 00:03:42.760]  其中一個就是我的上司
[00:03:42.760 --> 00:03:46.080]  另一個就是還有一年退休的老人家
[00:03:46.080 --> 00:03:49.240]  另一個就是還有一年退休的老人家
[00:03:49.240 --> 00:03:51.440]  還有一個是人事部的總經理
[00:03:51.440 --> 00:03:53.240]  還有一個是人事部的總經理
[00:03:53.240 --> 00:03:56.440]  另外一個就是中心的管理
[00:03:56.440 --> 00:03:58.920]  另外一個就是中心的主管
[00:03:58.920 --> 00:04:04.440]  當被解僱後,第二天就請回所有人
[00:04:04.440 --> 00:04:05.960]  當被解僱後,第二天就請回所有人
[00:04:05.960 --> 00:04:08.120]  而且請的全部是他們自己的朋友
[00:04:08.120 --> 00:04:10.280]  而且請的全部是他們自己的朋友
[00:04:10.280 --> 00:04:11.960]  但節目裏就會說
[00:04:11.960 --> 00:04:13.760]  但節目裏就會說
[00:04:13.760 --> 00:04:15.440]  這樣也可以嗎?
[00:04:15.440 --> 00:04:17.640]  這樣也可以嗎?
[00:04:17.640 --> 00:04:20.760]  其實很多非牟利機構都是這樣做事的
[00:04:20.760 --> 00:04:23.600]  很多非牟利機構都是這樣做事的
[00:04:23.600 --> 00:04:25.360]  其實很多非牟利機構
[00:04:25.360 --> 00:04:28.120]  包括很多的教會
[00:04:28.120 --> 00:04:30.520]  包括很多非牟利機構
[00:04:30.520 --> 00:04:32.160]  包括很多教會
[00:04:32.160 --> 00:04:33.480]  都是這樣做法
[00:04:33.480 --> 00:04:35.120]  都是這樣做的
[00:04:35.120 --> 00:04:36.600]  益自己人嘛
[00:04:36.600 --> 00:04:39.800]  得當對自己人有益處
[00:04:39.800 --> 00:04:43.200]  美其名就是省錢
[00:04:43.200 --> 00:04:45.080]  美其名是節省開支
[00:04:45.080 --> 00:04:48.360]  實質就是為自己的朋友造就一個就業機會
[00:04:48.360 --> 00:04:52.880]  實質就是為自己的朋友造就一個就業機會
[00:04:52.880 --> 00:04:55.760]  穆斯林這樣的世界真的很不公平
[00:04:55.760 --> 00:04:58.960]  穆斯林這樣的世界真的很不公平
[00:04:58.960 --> 00:05:00.760]  但我們有什麼可以做得到呢?
[00:05:00.760 --> 00:05:02.320]  但我們有什麼可以做得到呢?
[00:05:02.320 --> 00:05:03.720]  好像很無能為力
[00:05:03.720 --> 00:05:05.080]  好像很無能為力
[00:05:05.080 --> 00:05:09.040]  我相信這些情況經常出現在大家第一時間會工作的地方
[00:05:09.040 --> 00:05:14.040]  我相信這樣的情況經常在你的工作當中會出現
[00:05:14.040 --> 00:05:17.600]  我們基督徒作為基督徒面對一個這樣的世界
[00:05:17.600 --> 00:05:20.440]  我們作為基督徒面對這樣的世界
[00:05:20.440 --> 00:05:21.920]  我們作為基督徒面對這樣的世界
[00:05:21.920 --> 00:05:23.040]  怎樣處理好呢?
[00:05:23.040 --> 00:05:25.600]  第一個正是今天的聖經要思想的題目
[00:05:25.600 --> 00:05:27.520]  第一個正是今天的聖經要思想的題目
[00:05:27.520 --> 00:05:30.640]  在一個這樣的時代時勢之下
[00:05:30.640 --> 00:05:32.760]  在這麼一個時代時勢之下
[00:05:32.760 --> 00:05:37.480]  我們不會被這個世界的觀念去污染我們的生命
[00:05:37.480 --> 00:05:41.480]  我們不會被這個世界的觀念去污染我們的生命
[00:05:41.480 --> 00:05:45.200]  所以今天的題目就是在末世中的智慧第二講
[00:05:45.200 --> 00:05:48.320]  所以今天的講題是末世中的智慧第二講
[00:05:48.320 --> 00:05:51.160]  行出聖經至末世之風
[00:05:51.160 --> 00:05:53.920]  行出聖經至末世之風
[00:05:53.920 --> 00:05:58.680]  在提摩太子後書第三章第十節至十三節的裏面
[00:05:58.680 --> 00:06:04.320]  在提摩太子後書第三章第十節至十三節的裏面
[00:06:04.320 --> 00:06:07.240]  我們看見一個我們很有共鳴的情況
[00:06:07.240 --> 00:06:08.680]  我們看見一個我們很有共鳴的情況
[00:06:08.680 --> 00:06:10.880]  我們看見一個我們很有共鳴的情況
[00:06:10.880 --> 00:06:13.720]  我們大家再讀一次看第十節
[00:06:13.720 --> 00:06:15.720]  我們一起讀第十節
[00:06:15.720 --> 00:06:19.360]  但您已經服從了我的教訓
[00:06:19.360 --> 00:06:25.240]  本行是向信心、寬容、愛心、忍耐
[00:06:25.240 --> 00:06:28.840]  以及我在安提阿二個年
[00:06:28.840 --> 00:06:33.000]  勞斯德所遭遇的逼迫、苦難
[00:06:33.000 --> 00:06:35.880]  我所忍受是何等的逼迫
[00:06:35.880 --> 00:06:41.280]  但從這一切苦難中主都把我救出來了
[00:06:41.280 --> 00:06:42.760]  不但如此
[00:06:42.760 --> 00:06:45.400]  凡納至在基督耶穌裏
[00:06:45.400 --> 00:06:48.920]  經前度日的也都要受逼迫
[00:06:48.920 --> 00:06:52.400]  使是作惡的和迷惑人的
[00:06:52.400 --> 00:06:54.400]  必越久越惡
[00:06:54.400 --> 00:06:57.760]  他欺控人也被人欺控
[00:06:57.760 --> 00:06:59.760]  我們讀到這裏便可以了
[00:07:00.840 --> 00:07:07.040]  其實基督徒在這個世界裏面不多不少
[00:07:07.040 --> 00:07:11.000]  已經在某程度上被很多不同的思維扭曲
[00:07:11.000 --> 00:07:13.000]  基督徒在這個世界上
[00:07:13.000 --> 00:07:15.000]  不多不少
[00:07:15.000 --> 00:07:18.360]  多多少少都會被世界觀所扭曲
[00:07:18.360 --> 00:07:23.320]  甚至被其他宗教的觀念去污染了基督的教訓
[00:07:23.320 --> 00:07:28.920]  甚至被其他宗教的觀念所污染了基督教的教訓
[00:07:28.920 --> 00:07:31.160]  不知道為何宗教都會說
[00:07:31.160 --> 00:07:34.760]  信他們的教可以得到脫離苦難
[00:07:34.760 --> 00:07:37.400]  很多時候你信他們的教
[00:07:37.400 --> 00:07:38.840]  你就會脫離苦難
[00:07:38.840 --> 00:07:41.200]  我不知道你們信主的時候
[00:07:41.200 --> 00:07:43.680]  是不是都聽這類的信息而信耶穌
[00:07:43.680 --> 00:07:45.240]  我不知道你們信主的時候
[00:07:45.240 --> 00:07:48.240]  是不是聽到類似的信息而信耶穌
[00:07:48.240 --> 00:07:50.880]  在我信主的年代裏面
[00:07:50.880 --> 00:07:52.320]  在我信主的年代裏面
[00:07:52.320 --> 00:07:54.320]  大部份的講員都是這樣講的
[00:07:54.320 --> 00:07:56.120]  大部份講員都是這樣講的
[00:07:56.120 --> 00:07:58.120]  台下有哪位想信耶穌
[00:07:58.120 --> 00:08:00.120]  台下有哪位想信耶穌
[00:08:00.120 --> 00:08:02.120]  今天可能你心靈憂傷
[00:08:02.120 --> 00:08:03.720]  今天可能你心靈憂傷
[00:08:03.720 --> 00:08:04.720]  工作不順
[00:08:04.720 --> 00:08:06.720]  家庭不和諧
[00:08:06.720 --> 00:08:08.120]  家庭不和
[00:08:08.120 --> 00:08:11.120]  各式各樣的問題在你身上
[00:08:11.120 --> 00:08:13.920]  如果你想耶穌幫助你的
[00:08:13.920 --> 00:08:15.120]  你就信他
[00:08:15.120 --> 00:08:17.720]  如果說你想耶穌幫助你的
[00:08:17.720 --> 00:08:18.720]  你就相信他
[00:08:18.720 --> 00:08:20.520]  因為耶穌驚訝過
[00:08:20.520 --> 00:08:22.320]  因為耶穌驚訝過
[00:08:22.320 --> 00:08:25.320]  煩惱負擔順擔的人可以到他裏來
[00:08:25.320 --> 00:08:28.120]  煩惱負擔順擔的人可以到他裏來
[00:08:28.120 --> 00:08:30.320]  你就可以得安息
[00:08:30.320 --> 00:08:31.520]  你就可以得安息
[00:08:31.520 --> 00:08:32.920]  他會為你解決問題
[00:08:32.920 --> 00:08:34.720]  他都會為你解決問題
[00:08:34.720 --> 00:08:38.320]  這種消災解難的信仰
[00:08:38.320 --> 00:08:40.920]  這種消災解難的信仰
[00:08:40.920 --> 00:08:45.720]  很多時在基督教裏面廣泛地流傳
[00:08:45.720 --> 00:08:48.120]  在基督教裏面廣泛地流傳
[00:08:48.120 --> 00:08:51.520]  其實實質上是一些其他宗教的思維
[00:08:51.520 --> 00:08:53.520]  實際上是一些其他宗教的思維
[00:08:53.520 --> 00:08:56.120]  滲透了到聖經的道理裏面
[00:08:56.120 --> 00:08:58.520]  滲透到聖經的道理裏面
[00:08:58.520 --> 00:09:00.920]  應該說基督徒將這些觀念
[00:09:00.920 --> 00:09:03.120]  滲透到聖經的解釋裏面
[00:09:03.120 --> 00:09:05.920]  應該說基督徒將這些概念
[00:09:05.920 --> 00:09:08.320]  滲透到聖經的解釋裏面
[00:09:08.320 --> 00:09:09.320]  他們信耶穌
[00:09:09.320 --> 00:09:10.720]  他們信耶穌
[00:09:10.720 --> 00:09:11.520]  為甚麼要信耶穌
[00:09:11.520 --> 00:09:12.720]  因為他厲害一點
[00:09:12.720 --> 00:09:13.920]  為甚麼要信耶穌
[00:09:13.920 --> 00:09:14.920]  因為他厲害一點
[00:09:14.920 --> 00:09:17.520]  我們的神力大無窮
[00:09:17.520 --> 00:09:19.120]  因為我們的神是力大無窮
[00:09:19.120 --> 00:09:20.120]  忠臣之手
[00:09:20.120 --> 00:09:21.720]  所以你就信他
[00:09:21.720 --> 00:09:22.720]  所以你就信他
[00:09:22.720 --> 00:09:25.720]  這些全部不是聖經裏面的教導
[00:09:25.720 --> 00:09:27.520]  這些全部不是聖經裏面的教導
[00:09:27.520 --> 00:09:31.920]  但實際上又很受世人的歡迎
[00:09:31.920 --> 00:09:35.320]  但實際上又很受世人的歡迎
[00:09:35.320 --> 00:09:38.320]  於是乎就廣泛流傳在教會裏面
[00:09:38.320 --> 00:09:40.520]  於是廣泛地流傳在教會裏面
[00:09:40.520 --> 00:09:42.720]  很多人都以為信耶穌就消災解難
[00:09:42.720 --> 00:09:45.320]  很多人都以為信耶穌就消災解難
[00:09:45.320 --> 00:09:47.520]  但如果當我們願意虛心一點
[00:09:47.520 --> 00:09:51.920]  在聖經裏面仔細揣摩聖經的教訓
[00:09:51.920 --> 00:09:55.720]  在聖經裏面仔細揣摩聖經的教訓
[00:09:55.720 --> 00:09:59.320]  聖經所介紹的世界和基督教的做法
[00:09:59.320 --> 00:10:01.120]  在遠處剛剛是這個相反
[00:10:01.120 --> 00:10:05.920]  在聖經裏面所教的教訓和教訓的作法
[00:10:05.920 --> 00:10:06.520]  在聖經裏面所教的教訓和教訓的作法
[00:10:06.520 --> 00:10:08.520]  剛剛您所讀的十二十三節
[00:10:08.520 --> 00:10:09.720]  剛剛您所讀的十二十三節
[00:10:09.720 --> 00:10:09.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:09.720 --> 00:10:09.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:09.720 --> 00:10:09.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:09.720 --> 00:10:09.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:09.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:29.720 --> 00:10:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:39.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:10:59.720 --> 00:10:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:09.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:29.720 --> 00:11:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:39.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:11:59.720 --> 00:11:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:09.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:29.720 --> 00:12:29.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:39.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:12:59.720 --> 00:12:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:13:09.720 --> 00:13:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:13:19.720 --> 00:13:39.720]  在聖經裏面所教的教訓和教訓的作法
[00:13:39.720 --> 00:13:59.720]  在聖經裏面所教的教訓和教訓的作法
[00:13:59.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:19.720 --> 00:14:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:29.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:49.720 --> 00:14:49.720]  在聖經裏面所教的教訓和教訓的作法
[00:14:59.720 --> 00:15:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教的教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:19.720]  在聖經裏面所教訓和教訓的作法
[00:15:19.720 --> 00:15:29.720]  在聖經裏面所教訓和教訓的作法
[00:15:29.720 --> 00:15:29.720]  在聖經裏面所教訓和教訓的作法
[00:15:29.720 --> 00:15:29.720]  在聖經裏面所教訓和教訓的作法
[00:15:29.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:49.720 --> 00:15:49.720]  在聖經裏面所教訓和教訓的作法
[00:15:59.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:19.720 --> 00:16:19.720]  在聖經裏面所教訓和教訓的作法
[00:16:29.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:49.720 --> 00:16:49.720]  在聖經裏面所教訓和教訓的作法
[00:16:59.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:19.720 --> 00:17:19.720]  在聖經裏面所教訓和教訓的作法
[00:17:29.720 --> 00:17:49.720]  在聖經裏面所教訓和教訓的作法
[00:17:49.720 --> 00:17:49.720]  在聖經裏面所教訓和教訓的作法
[00:17:49.720 --> 00:17:49.720]  在聖經裏面所教訓和教訓的作法
[00:17:49.720 --> 00:17:49.720]  在聖經裏面所教訓和教訓的作法
[00:17:49.720 --> 00:17:49.720]  在聖經裏面所教訓和教訓的作法
[00:17:49.720 --> 00:17:49.720]  在聖經裏面所教訓和教訓的作法
