
[00:00:00.000 --> 00:00:06.000]  今天我要用神對彝福所教會的褒貶
[00:03:35.000 --> 00:03:41.000]  勞底加的教會代表從20世紀開始
[00:03:41.000 --> 00:03:43.000]  一直往後算
[00:03:43.000 --> 00:03:46.000]  主耶穌要再來的時代
[00:03:46.000 --> 00:03:49.000]  七個教會一個完全的數字
[00:03:49.000 --> 00:03:53.000]  代表主的身體主的教會一路走來
[00:03:53.000 --> 00:03:58.000]  所經過的大大小小高高低低的事情
[00:03:58.000 --> 00:04:03.000]  當然了也是代表教會的光景
[00:04:03.000 --> 00:04:05.000]  已復佐教會
[00:04:05.000 --> 00:04:09.000]  它是代表說會有離棄了起初的愛心
[00:04:09.000 --> 00:04:12.000]  first love把它離棄
[00:04:12.000 --> 00:04:16.000]  斯美拉教會代表逼迫的時代
[00:04:16.000 --> 00:04:20.000]  別加摩教會代表與世聯合世俗的教會
[00:04:20.000 --> 00:04:22.000]  世俗化的教會
[00:04:22.000 --> 00:04:25.000]  教會跟世界沒有兩樣
[00:04:25.000 --> 00:04:28.000]  推亞推拉的教會是說教會腐敗了
[00:04:28.000 --> 00:04:32.000]  沙迪的教會是說有名無實
[00:04:32.000 --> 00:04:37.000]  菲拉鐵非教會是說我們要熱心傳福音的一個家庭
[00:04:37.000 --> 00:04:41.000]  老底加帶會代表不冷不熱
[00:04:41.000 --> 00:04:44.000]  誰要把我們吐出來了
[00:04:44.000 --> 00:04:46.000]  我們現在教會在什麼光景呢
[00:04:46.000 --> 00:04:51.000]  我們現在正好處在不冷不熱的時代
[00:04:51.000 --> 00:04:53.000]  在這個世界上面當我們傳福音的時候
[00:04:53.000 --> 00:04:55.000]  當我們要興起發光我們要做得勝者
[00:04:55.000 --> 00:04:58.000]  在許許多多人來做得勝者的時候
[00:04:58.000 --> 00:05:00.000]  以前我們傳福音我們可以說
[00:05:00.000 --> 00:05:03.000]  哎呀你的心裡面有好多空處
[00:05:03.000 --> 00:05:05.000]  好多空缺補給不了
[00:05:05.000 --> 00:05:09.000]  你去給他傳沒有一個人同意你的
[00:05:09.000 --> 00:05:11.000]  每一個人都忙得很了
[00:05:11.000 --> 00:05:14.000]  我們禮拜五在方村長家聚會的時候
[00:05:14.000 --> 00:05:18.000]  他說我這個Cable一百多台電視
[00:05:18.000 --> 00:05:19.000]  我有一百多台電視
[00:05:19.000 --> 00:05:23.000]  我還有時間幹其他的事情嗎
[00:05:23.000 --> 00:05:28.000]  這個時代已經沒有說太閒了或者是怎麼樣
[00:05:28.000 --> 00:05:32.000]  好像內心好像沒有空缺了
[00:05:32.000 --> 00:05:35.000]  但是我們深入的探討你就會發現
[00:05:35.000 --> 00:05:41.000]  真正每一個人內心都是不滿足
[00:05:41.000 --> 00:05:43.000]  都是沒有辦法填滿
[00:05:43.000 --> 00:05:47.000]  所以車子越買越多越買越大
[00:05:47.000 --> 00:05:49.000]  房子越住越大
[00:05:49.000 --> 00:05:52.000]  所以事情越來越忙所以錢就拼命賺
[00:05:52.000 --> 00:05:56.000]  總是有一個空缺要補是不是
[00:05:56.000 --> 00:05:58.000]  我們知道有一個團體叫做陸家團體
[00:05:58.000 --> 00:06:02.000]  他們都是一些很有成就的醫生
[00:06:02.000 --> 00:06:04.000]  他們事業做得很好
[00:06:04.000 --> 00:06:06.000]  他們對教會的奉獻也很多
[00:06:06.000 --> 00:06:08.000]  他們也是很認真的服事
[00:06:08.000 --> 00:06:10.000]  非常努力的傳福音
[00:06:10.000 --> 00:06:12.000]  但是仍然不滿足
[00:06:12.000 --> 00:06:14.000]  結果怎麼辦
[00:06:14.000 --> 00:06:16.000]  醫生不做了
[00:06:16.000 --> 00:06:19.000]  去讀神學院然後跑到非洲去
[00:06:19.000 --> 00:06:20.000]  到處去宣教
[00:06:20.000 --> 00:06:23.000]  去做那個最微小的工作
[00:06:23.000 --> 00:06:25.000]  他才得到滿足
[00:06:25.000 --> 00:06:28.000]  當我們被主所用的時候
[00:06:28.000 --> 00:06:31.000]  夫人怎樣看主人的手
[00:06:31.000 --> 00:06:34.000]  使女怎樣看主母的手
[00:06:34.000 --> 00:06:38.000]  我們也要怎樣看耶和華我們的神
[00:06:38.000 --> 00:06:40.000]  直到祂憐憫我們
[00:06:40.000 --> 00:06:44.000]  這是我們在神的殿中我們的服事
[00:06:44.000 --> 00:06:45.000]  我們要如何得到滿足
[00:06:45.000 --> 00:06:47.000]  祂滿足我們就滿足了
[00:06:47.000 --> 00:06:50.000]  祂憐憫我們我們就滿足了
[00:06:50.000 --> 00:06:52.000]  哈雷路亞讚美神
[00:06:52.000 --> 00:06:55.000]  所以這個與福祉的教會
[00:06:55.000 --> 00:06:57.000]  為什麼跟興起發光有關係呢
[00:06:57.000 --> 00:06:58.000]  因為你去看
[00:06:58.000 --> 00:07:00.000]  它對每一個教會
[00:07:00.000 --> 00:07:02.000]  它有飽有貶
[00:07:02.000 --> 00:07:04.000]  有兩間教會是完全是
[00:07:04.000 --> 00:07:07.000]  沒有無暇可及沒有過錯
[00:07:07.000 --> 00:07:10.000]  但是大部分教會都有好有壞
[00:07:10.000 --> 00:07:11.000]  但是不管怎麼樣
[00:07:11.000 --> 00:07:13.000]  這些教會都是
[00:07:13.000 --> 00:07:15.000]  不管它是什麼形態或者光景如何
[00:07:15.000 --> 00:07:18.000]  都是神所造
[00:07:18.000 --> 00:07:21.000]  都是用基督的名建立的
[00:07:21.000 --> 00:07:24.000]  以基督為方角的頭塊石
[00:07:24.000 --> 00:07:28.000]  使出先知為根基建造在磐石之上
[00:07:28.000 --> 00:07:33.000]  用基督為中心為頭建造起來
[00:07:33.000 --> 00:07:36.000]  所以這些教會
[00:07:36.000 --> 00:07:37.000]  耶穌講完了
[00:07:37.000 --> 00:07:38.000]  祂都說
[00:07:38.000 --> 00:07:40.000]  有耳的人都當聽得順的
[00:07:40.000 --> 00:07:42.000]  聽與福祉的教會
[00:07:42.000 --> 00:07:43.000]  祂就說
[00:07:43.000 --> 00:07:46.000]  我就要把生命樹的果子給你們
[00:07:46.000 --> 00:07:49.000]  嘗試給你們
[00:07:49.000 --> 00:07:52.000]  如果當初亞東夏娃沒吃到的
[00:07:52.000 --> 00:07:54.000]  今天我們可以吃到
[00:07:54.000 --> 00:07:57.000]  如果我們能夠照神所說的
[00:07:57.000 --> 00:08:00.000]  我們來有祂的憐憫
[00:08:00.000 --> 00:08:01.000]  得到祂的喜悅
[00:08:01.000 --> 00:08:04.000]  興起發光做得勝者
[00:08:04.000 --> 00:08:06.000]  如已不守的教會一般
[00:08:06.000 --> 00:08:09.000]  我們就可以吃到生命樹的果子
[00:08:09.000 --> 00:08:11.000]  這個果子就好像
[00:08:11.000 --> 00:08:13.000]  在儀點元的創世紀講的
[00:08:13.000 --> 00:08:15.000]  或者在啟示錄講說
[00:08:15.000 --> 00:08:18.000]  神的寶座有河流流出生命
[00:08:18.000 --> 00:08:20.000]  河兩旁有果樹
[00:08:20.000 --> 00:08:23.000]  每個月都有果子長出來
[00:08:23.000 --> 00:08:24.000]  這就是生命河
[00:08:24.000 --> 00:08:25.000]  生命樹
[00:08:25.000 --> 00:08:28.000]  生命樹的果子
[00:08:28.000 --> 00:08:29.000]  葉子可以一併
[00:08:29.000 --> 00:08:31.000]  果子能夠再一次
[00:08:31.000 --> 00:08:33.000]  讓我們的身體得到滿足
[00:08:33.000 --> 00:08:36.000]  讓我們的心靈得到保住
[00:08:36.000 --> 00:08:39.000]  讓我們跟神有更多的連結
[00:08:39.000 --> 00:08:40.000]  Hallelujah
[00:08:40.000 --> 00:08:42.000]  這幾府所教會
[00:08:42.000 --> 00:08:44.000]  如果您看使徒行傳
[00:08:44.000 --> 00:08:45.000]  你會發現
[00:08:45.000 --> 00:08:48.000]  保羅花了三年的時間
[00:08:48.000 --> 00:08:51.000]  建造起來的一個教會
[00:08:51.000 --> 00:08:54.000]  當時保羅離開他們的時候
[00:08:54.000 --> 00:08:56.000]  他哭著眼睛
[00:08:56.000 --> 00:08:59.000]  他跪著跟他們禱告說
[00:08:59.000 --> 00:09:03.000]  神的道我依然沒有不傳給你們
[00:09:03.000 --> 00:09:05.000]  哇 大家非常的感動
[00:09:05.000 --> 00:09:08.000]  這俗稱叫做海邊西別會
[00:09:08.000 --> 00:09:09.000]  呼聲一團
[00:09:09.000 --> 00:09:12.000]  因為神的僕人後來
[00:09:12.000 --> 00:09:14.000]  就再也沒有去與不守
[00:09:14.000 --> 00:09:15.000]  因為他就一路走
[00:09:15.000 --> 00:09:17.000]  後來關在監牢裡面
[00:09:17.000 --> 00:09:19.000]  後來被殺了
[00:09:19.000 --> 00:09:21.000]  殉道了
[00:09:21.000 --> 00:09:23.000]  感謝神 讚美神
[00:09:23.000 --> 00:09:24.000]  Hallelujah
[00:09:24.000 --> 00:09:27.000]  所以以夫所這個教會
[00:09:27.000 --> 00:09:28.000]  它的語言
[00:09:28.000 --> 00:09:29.000]  以夫所的意思是
[00:09:29.000 --> 00:09:31.000]  可愛 放鬆
[00:09:31.000 --> 00:09:33.000]  這就是他們的光景
[00:09:33.000 --> 00:09:34.000]  你知道嗎
[00:09:34.000 --> 00:09:35.000]  基本上
[00:09:35.000 --> 00:09:37.000]  以夫所教會創攤的元老
[00:09:37.000 --> 00:09:38.000]  有阿波羅
[00:09:38.000 --> 00:09:40.000]  有百吉拉 雅居拉
[00:09:40.000 --> 00:09:42.000]  還有保羅
[00:09:42.000 --> 00:09:45.000]  剛才說特別是保羅在那邊三年
[00:09:45.000 --> 00:09:48.000]  周月不至於流淚圈圈信徒們
[00:09:48.000 --> 00:09:50.000]  所以以夫所教會
[00:09:50.000 --> 00:09:52.000]  門徒 信徒
[00:09:52.000 --> 00:09:54.000]  信徒的人越來越多
[00:09:54.000 --> 00:09:56.000]  人數圈圈地加添給他們
[00:09:56.000 --> 00:10:00.000]  靈性日益地進步
[00:10:00.000 --> 00:10:03.000]  所以那是使徒時代的寫照
[00:10:03.000 --> 00:10:05.000]  同樣的哥羅西教會
[00:10:05.000 --> 00:10:08.000]  哥林多教會等等等等
[00:10:08.000 --> 00:10:10.000]  都是使徒時代的教會
[00:10:10.000 --> 00:10:13.000]  都是保羅帶出來
[00:10:13.000 --> 00:10:17.000]  都是許多的童宮流血流淚
[00:10:17.000 --> 00:10:19.000]  所成就 所結的果子
[00:10:19.000 --> 00:10:22.000]  感謝神 讚美神
[00:10:22.000 --> 00:10:24.000]  所以是可愛的教會
[00:10:24.000 --> 00:10:26.000]  但是保羅離開了他們
[00:10:26.000 --> 00:10:28.000]  就放鬆了
[00:10:28.000 --> 00:10:31.000]  所以以夫所可愛 放鬆兩個意思
[00:10:31.000 --> 00:10:33.000]  放鬆了就失去了
[00:10:33.000 --> 00:10:35.000]  起初的愛心
[00:10:35.000 --> 00:10:39.000]  那個愛主的心就失掉了
[00:10:39.000 --> 00:10:41.000]  我們現在這個禮拜
[00:10:41.000 --> 00:10:44.000]  各小組要恢復正常的聚會
[00:10:44.000 --> 00:10:46.000]  上個禮拜師母不在
[00:10:46.000 --> 00:10:47.000]  我忙不過來
[00:10:47.000 --> 00:10:49.000]  好幾個小組聯合
[00:10:49.000 --> 00:10:52.000]  那麼我們要開始查考以夫所書
[00:10:52.000 --> 00:10:55.000]  以夫所書你看他一開始一上來
[00:10:55.000 --> 00:10:58.000]  他就說以夫所的聖徒
[00:10:58.000 --> 00:11:01.000]  就是在基督耶穌裡有忠心的人
[00:11:01.000 --> 00:11:04.000]  所以保羅稱他們為聖徒
[00:11:04.000 --> 00:11:06.000]  有忠心的
[00:11:06.000 --> 00:11:10.000]  但是在啟示錄裡
[00:11:10.000 --> 00:11:12.000]  剛才我們講到以夫所這邊
[00:11:12.000 --> 00:11:14.000]  保羅說什麼
[00:11:14.000 --> 00:11:18.000]  說以夫所教會了使者
[00:11:18.000 --> 00:11:22.000]  從忠心的聖徒成為了一半的使者
[00:11:22.000 --> 00:11:23.000]  中間的差別
[00:11:23.000 --> 00:11:27.000]  因為離棄了起初的愛心
[00:11:27.000 --> 00:11:29.000]  跟神有了隔閡
[00:11:29.000 --> 00:11:30.000]  有了隔膜
[00:11:30.000 --> 00:11:33.000]  不像以前那樣子的與主親密
[00:11:33.000 --> 00:11:35.000]  失去了熱心
[00:11:35.000 --> 00:11:36.000]  你知道嗎
[00:11:36.000 --> 00:11:38.000]  所以有的時候我們講說
[00:11:38.000 --> 00:11:40.000]  老基督徒也不要什麼了不起
[00:11:40.000 --> 00:11:42.000]  剛信主的基督徒
[00:11:42.000 --> 00:11:45.000]  也不要覺得好像不如人
[00:11:45.000 --> 00:11:48.000]  我們用小組長還特別喜歡用
[00:11:48.000 --> 00:11:51.000]  信主剛剛一兩年兩三年的人
[00:11:51.000 --> 00:11:53.000]  特別是小組長最好的材料
[00:11:53.000 --> 00:11:54.000]  為什麼
[00:11:54.000 --> 00:11:56.000]  他熱心
[00:11:56.000 --> 00:11:58.000]  你家有困難我來帶你
[00:11:58.000 --> 00:12:01.000]  你今天在我家我開放我家聚會
[00:12:01.000 --> 00:12:02.000]  做好多菜
[00:12:02.000 --> 00:12:05.000]  像我們的小組長也都是如此
[00:12:05.000 --> 00:12:09.000]  做基督徒做了幾十年的時候
[00:12:09.000 --> 00:12:11.000]  火都熄了
[00:12:11.000 --> 00:12:13.000]  是不是
[00:12:13.000 --> 00:12:15.000]  反而不見得好
[00:12:15.000 --> 00:12:16.000]  當然了
[00:12:16.000 --> 00:12:18.000]  年紀也長了
[00:12:18.000 --> 00:12:19.000]  體力也差了
[00:12:19.000 --> 00:12:20.000]  也沒有辦法了
[00:12:20.000 --> 00:12:23.000]  但是讓我們再一次
[00:12:23.000 --> 00:12:24.000]  能夠行走不困險
[00:12:24.000 --> 00:12:25.000]  奔走不疲乏
[00:12:25.000 --> 00:12:28.000]  如影展翅上騰
[00:12:28.000 --> 00:12:33.000]  讓我們奔跑如魯的蹄穩行在高處
[00:12:33.000 --> 00:12:35.000]  不要停頓下來
[00:12:35.000 --> 00:12:36.000]  不要老大了
[00:12:36.000 --> 00:12:38.000]  不要老化了
[00:12:38.000 --> 00:12:40.000]  是不是
[00:12:40.000 --> 00:12:43.000]  其實當我們信主的心
[00:12:43.000 --> 00:12:46.000]  永遠保持一個赤字的心
[00:12:46.000 --> 00:12:48.000]  我們來到神的面前
[00:12:48.000 --> 00:12:49.000]  我們一大早起來就說
[00:12:49.000 --> 00:12:51.000]  神啊我真高興
[00:12:51.000 --> 00:12:54.000]  神啊我今天要去教會朝見我的神
[00:12:54.000 --> 00:12:56.000]  我心裡面好高興
[00:12:56.000 --> 00:13:02.000]  雖然世界上的情況不見得如此
[00:13:02.000 --> 00:13:05.000]  但是當我們想到神
[00:13:05.000 --> 00:13:06.000]  祂的恩典
[00:13:06.000 --> 00:13:07.000]  祂的偉大
[00:13:07.000 --> 00:13:09.000]  祂的憐憫
[00:13:09.000 --> 00:13:12.000]  想到祂在我們身上
[00:13:12.000 --> 00:13:15.000]  願意所擺下
[00:13:15.000 --> 00:13:17.000]  所賜給的
[00:13:17.000 --> 00:13:19.000]  我們說神謝謝你
[00:13:19.000 --> 00:13:21.000]  所以讓我們來做一個可愛的教會
[00:13:21.000 --> 00:13:24.000]  不要做一個放鬆的教會
[00:13:24.000 --> 00:13:28.000]  一不做一個教會就放鬆了
[00:13:28.000 --> 00:13:29.000]  是的
[00:13:29.000 --> 00:13:34.000]  保羅稱主耶穌為右手拿著七星
[00:13:34.000 --> 00:13:37.000]  在七個金燈台中行走的
[00:13:37.000 --> 00:13:41.000]  七星就代表那七個教會的使者
[00:13:41.000 --> 00:13:45.000]  稱為七星表示他們很重要
[00:13:45.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:49.000]  神很看重我們每一個人
[00:13:49.000 --> 00:13:51.000]  這個星是會發光的
[00:13:51.000 --> 00:13:53.000]  或者是反射光的
[00:13:53.000 --> 00:13:55.000]  閃閃發光
[00:13:55.000 --> 00:13:57.000]  星空月月
[00:13:57.000 --> 00:13:58.000]  不是嗎
[00:13:58.000 --> 00:13:59.000]  單一理書說
[00:13:59.000 --> 00:14:01.000]  智慧人必發光
[00:14:01.000 --> 00:14:04.000]  如同天上的光
[00:14:04.000 --> 00:14:06.000]  那使多人皈依的
[00:14:06.000 --> 00:14:08.000]  必發光如星
[00:14:08.000 --> 00:14:11.000]  直到永永遠遠
[00:14:11.000 --> 00:14:14.000]  所以這是我們所盼望
[00:14:14.000 --> 00:14:16.000]  我們不是發光體
[00:14:16.000 --> 00:14:20.000]  但是我們卻要來反射神的光
[00:14:20.000 --> 00:14:22.000]  我們要將一門鏡子
[00:14:22.000 --> 00:14:24.000]  你的鏡子如果灰暗了
[00:14:24.000 --> 00:14:25.000]  骯髒了
[00:14:25.000 --> 00:14:27.000]  不能夠反射光
[00:14:27.000 --> 00:14:29.000]  所以讓我們擦亮自己
[00:14:29.000 --> 00:14:32.000]  讓我們能夠反射出神的光來
[00:14:32.000 --> 00:14:33.000]  但是你說
[00:14:33.000 --> 00:14:37.000]  拿著七星在七燈台中間行走的
[00:14:37.000 --> 00:14:39.000]  你如果去看英文版看得出來
[00:14:39.000 --> 00:14:40.000]  中文看不出來
[00:14:40.000 --> 00:14:43.000]  他行走是用到現在式
[00:14:43.000 --> 00:14:44.000]  表示說
[00:14:44.000 --> 00:14:46.000]  神祂到了今天
[00:14:46.000 --> 00:14:48.000]  仍然拿著燈台
[00:14:48.000 --> 00:14:49.000]  金燈台
[00:14:49.000 --> 00:14:52.000]  在教會中間行走
[00:14:52.000 --> 00:14:54.000]  祂行走幹什麼
[00:14:54.000 --> 00:14:56.000]  祂看我們
[00:14:56.000 --> 00:14:57.000]  祂關心我們
[00:14:57.000 --> 00:14:59.000]  祂眷顧我們
[00:14:59.000 --> 00:15:02.000]  神從古老
[00:15:02.000 --> 00:15:04.000]  就一直這樣子下
[00:15:04.000 --> 00:15:07.000]  如果你去看《啟示錄》
[00:15:07.000 --> 00:15:08.000]  它說
[00:15:08.000 --> 00:15:10.000]  神在園中行走
[00:15:10.000 --> 00:15:12.000]  當亞當和夏娃娃犯了罪
[00:15:12.000 --> 00:15:13.000]  吃了禁果的時候
[00:15:13.000 --> 00:15:16.000]  他們就躲在樹叢裡面
[00:15:16.000 --> 00:15:18.000]  跟著說神在園中行走
[00:15:18.000 --> 00:15:20.000]  那個原文的意思是說
[00:15:20.000 --> 00:15:23.000]  神怎麼走啊
[00:15:23.000 --> 00:15:24.000]  意思是說亞當夏娃娃
[00:15:24.000 --> 00:15:27.000]  I'm here, I'm coming, 我來了
[00:15:27.000 --> 00:15:29.000]  祂不是sneak behind you
[00:15:29.000 --> 00:15:31.000]  祂不是偷偷的來
[00:15:31.000 --> 00:15:33.000]  神總是光明磊落的
[00:15:33.000 --> 00:15:36.000]  神總是迫不及待的要來看我們的
[00:15:36.000 --> 00:15:38.000]  神總是不會不好意思的
[00:15:38.000 --> 00:15:40.000]  祂要把我們抱得緊緊的
[00:15:40.000 --> 00:15:41.000]  神總是讓我們知道
[00:15:41.000 --> 00:15:44.000]  祂永遠眷顧關心我們的
[00:15:44.000 --> 00:15:45.000]  是不是
[00:15:45.000 --> 00:15:47.000]  所以這是行走
[00:15:47.000 --> 00:15:50.000]  主耶穌在我們中間行走
[00:15:50.000 --> 00:15:52.000]  你不感覺到嗎
[00:15:52.000 --> 00:15:53.000]  你不感覺到
[00:15:53.000 --> 00:15:55.000]  聖靈在我們中間自由的運行嗎
[00:15:55.000 --> 00:15:58.000]  神在我們中間行走嗎
[00:15:58.000 --> 00:15:59.000]  Hallelujah, 讚美神
[00:15:59.000 --> 00:16:02.000]  所以我們今天要當心啊
[00:16:02.000 --> 00:16:04.000]  哦
[00:16:04.000 --> 00:16:06.000]  神在我們中間行走
[00:16:06.000 --> 00:16:08.000]  祂看著我們每一個人
[00:16:08.000 --> 00:16:11.000]  所以讓我們興起發光
[00:16:11.000 --> 00:16:13.000]  做得勝者
[00:16:13.000 --> 00:16:15.000]  當然主耶穌對以膚所教會
[00:16:15.000 --> 00:16:18.000]  有褒揚有貶
[00:16:18.000 --> 00:16:21.000]  主知道他們的好行為
[00:16:21.000 --> 00:16:22.000]  我們興起發光
[00:16:22.000 --> 00:16:24.000]  做一個得勝的基督徒
[00:16:24.000 --> 00:16:26.000]  不是說只是做善事
[00:16:26.000 --> 00:16:28.000]  當然要做善事
[00:16:28.000 --> 00:16:29.000]  但是要按照神的旨意
[00:16:29.000 --> 00:16:32.000]  我們來成全祂的旨意
[00:16:32.000 --> 00:16:34.000]  來滿足祂的心
[00:16:34.000 --> 00:16:38.000]  然後不要做一個差不多的基督徒
[00:16:38.000 --> 00:16:39.000]  以膚所的教會
[00:16:39.000 --> 00:16:41.000]  神說你們不但有好行為
[00:16:41.000 --> 00:16:45.000]  並且勞碌忍耐不容忍惡人
[00:16:45.000 --> 00:16:46.000]  而且撕裂那些
[00:16:46.000 --> 00:16:51.000]  自稱為死徒的假使徒
[00:16:51.000 --> 00:16:52.000]  所以神也賜給他們
[00:16:52.000 --> 00:16:54.000]  辨別諸靈的恩情
[00:16:54.000 --> 00:16:55.000]  他們也知道
[00:16:55.000 --> 00:16:56.000]  什麼是對的
[00:16:56.000 --> 00:16:57.000]  什麼是錯的
[00:16:57.000 --> 00:16:59.000]  感謝神, 讚美神
[00:16:59.000 --> 00:17:02.000]  但是主耶穌則被他們說
[00:17:02.000 --> 00:17:06.000]  離棄了起初的愛心
[00:17:06.000 --> 00:17:09.000]  這起初這個字很有意思
[00:17:09.000 --> 00:17:11.000]  它的意思有兩個意思
[00:17:11.000 --> 00:17:15.000]  一個意思是說剛開始
[00:17:15.000 --> 00:17:19.000]  各位都應該有戀愛過吧
[00:17:19.000 --> 00:17:21.000]  那個起初的戀愛
[00:17:21.000 --> 00:17:24.000]  first love是最甜蜜的
[00:17:24.000 --> 00:17:25.000]  是不是
[00:17:25.000 --> 00:17:30.000]  我記得我們在十五二十年前
[00:17:30.000 --> 00:17:34.000]  甚至於在真光教會之前
[00:17:34.000 --> 00:17:37.000]  我們有一次就辦一個特會
[00:17:37.000 --> 00:17:40.000]  就是請喬叔叔喬宏
[00:17:40.000 --> 00:17:43.000]  來我們Plateau上面辦一個特會
[00:17:43.000 --> 00:17:44.000]  我記得那個時候
[00:17:44.000 --> 00:17:46.000]  我還在世界上面打滾呢
[00:17:46.000 --> 00:17:48.000]  還是一個弟兄中間
[00:17:48.000 --> 00:17:51.000]  最小的一個弟兄的
[00:17:51.000 --> 00:17:55.000]  那天下著毛毛細雨
[00:17:55.000 --> 00:17:59.000]  有許多的人來參加那個特會
[00:17:59.000 --> 00:18:01.000]  有一台車子呼嚕
[00:18:01.000 --> 00:18:03.000]  開到那個Ditch裡面去
[00:18:03.000 --> 00:18:05.000]  山溝裡面去
[00:18:05.000 --> 00:18:07.000]  他轉彎沒注意到的時候
