
[00:00:00.000 --> 00:00:02.400]  教會是一個屬靈的家
[00:11:46.400 --> 00:11:50.800]  為什麼逐個逐個提起名字去多謝
[00:11:50.800 --> 00:11:54.800]  當時自己真的是這樣
[00:11:54.800 --> 00:11:59.800]  我很誠實地跟你分享當時的心路歷程
[00:11:59.800 --> 00:12:01.800]  我之後有很大反省
[00:12:01.800 --> 00:12:03.800]  但當時我確實真的是這樣
[00:12:03.800 --> 00:12:05.800]  我就在那裡期待他起來
[00:12:05.800 --> 00:12:08.800]  說一句也好
[00:12:08.800 --> 00:12:19.800]  他說「很感謝今早布置花車和開花車的人」
[00:12:19.800 --> 00:12:22.800]  我馬上暈倒
[00:12:22.800 --> 00:12:26.800]  原來布置花車和開花車的人
[00:12:26.800 --> 00:12:27.800]  他也這麼記得
[00:12:27.800 --> 00:12:33.800]  原來牧師師母也忘記了
[00:12:33.800 --> 00:12:37.800]  當時他坐下來的時候
[00:12:37.800 --> 00:12:39.800]  我心裡有祈禱
[00:12:39.800 --> 00:12:41.800]  聖靈給我有責備
[00:12:41.800 --> 00:12:44.800]  「你這些服侍不是應當的嗎?」
[00:12:44.800 --> 00:12:50.800]  「你為什麼好像要等別人誇獎你一句半句」
[00:12:50.800 --> 00:12:53.800]  「你為什麼這麼緊張這些呢?」
[00:12:53.800 --> 00:12:56.800]  「啊 你所作的」
[00:12:56.800 --> 00:12:57.800]  「別人不記得」
[00:12:57.800 --> 00:12:59.800]  「或者別人看不見也不要緊」
[00:12:59.800 --> 00:13:01.800]  「最重要的是什麼?」
[00:13:01.800 --> 00:13:03.800]  「天父紀念」
[00:13:03.800 --> 00:13:06.800]  「在主裡面蒙紀念」
[00:13:06.800 --> 00:13:08.800]  「這是最蒙福的一個侍奉」
[00:13:08.800 --> 00:13:13.800]  「記住 你搞清楚你侍奉的對象」
[00:13:13.800 --> 00:13:15.800]  「你是在服侍別人」
[00:13:15.800 --> 00:13:16.800]  「但服侍別人的背後」
[00:13:16.800 --> 00:13:19.800]  「原來我是做在主的身上」
[00:13:19.800 --> 00:13:21.800]  「當你拿到這個觀念的時候」
[00:13:21.800 --> 00:13:24.800]  「你以後不要這麼介懷」
[00:13:24.800 --> 00:13:27.800]  「如果別人留下你的名字就算了」
[00:13:27.800 --> 00:13:29.800]  「不要這麼緊張這件事」
[00:13:29.800 --> 00:13:31.800]  「可以嗎?」
[00:13:31.800 --> 00:13:33.800]  「我覺得你們也不是很肯定」
[00:13:33.800 --> 00:13:35.800]  「因為你覺得很難的」
[00:13:35.800 --> 00:13:39.800]  「牧師你自己也說自己有這樣的掙扎」
[00:13:39.800 --> 00:13:42.800]  「其實這是人性」
[00:13:42.800 --> 00:13:44.800]  「我們每個人都有這樣的掙扎」
[00:13:44.800 --> 00:13:49.800]  「所以當時我祈禱求主赦免我」
[00:13:49.800 --> 00:13:51.800]  「我也求主不要緊」
[00:13:51.800 --> 00:13:53.800]  「最重要的是天父祢知道」
[00:13:53.800 --> 00:13:55.800]  「祢紀念就可以了」
[00:13:55.800 --> 00:13:57.800]  「而我做在弟兄姊妹的身上」
[00:13:57.800 --> 00:14:01.800]  「最重要是祂真的得到上帝的恩典」
[00:14:01.800 --> 00:14:04.800]  「後來再多吃幾道菜的時候」
[00:14:04.800 --> 00:14:06.800]  「那個新郎又出來了」
[00:14:06.800 --> 00:14:08.800]  「這次出來的時候」
[00:14:08.800 --> 00:14:10.800]  「各位不好意思」
[00:14:10.800 --> 00:14:12.800]  「今晚可能太忙了」
[00:14:12.800 --> 00:14:14.800]  「從今早忙到現在」
[00:14:14.800 --> 00:14:17.800]  「我忘記了我衷心要多謝」
[00:14:17.800 --> 00:14:22.800]  「牧師師母做在我身上的事」
[00:14:22.800 --> 00:14:25.800]  這就是主耶穌教我們
[00:14:25.800 --> 00:14:29.800]  去到筵席不要搶著坐高位
[00:14:29.800 --> 00:14:31.800]  坐最卑微的位置
[00:14:31.800 --> 00:14:35.800]  主人家要求你坐那裡
[00:14:35.800 --> 00:14:40.800]  你不要一去到就對著門口
[00:14:40.800 --> 00:14:42.800]  「我平時開會做主席」
[00:14:42.800 --> 00:14:44.800]  「我應該坐那個位置」
[00:14:44.800 --> 00:14:46.800]  到時別人說「對不起」
[00:14:46.800 --> 00:14:49.800]  「先生請你坐旁邊」
[00:14:49.800 --> 00:14:56.800]  如果你的動機和裡頭的心思念
[00:14:56.800 --> 00:15:01.800]  不教正和對不準神 很多問題會出現
[00:15:01.800 --> 00:15:04.800]  你自己也有很多問題
[00:15:04.800 --> 00:15:08.800]  你的服事帶出來就給其他人很多問題
[00:15:08.800 --> 00:15:10.800]  很多困擾
[00:15:10.800 --> 00:15:14.800]  第二樣是一個侍奉的三個範疇
[00:15:14.800 --> 00:15:16.800]  這是另一個角度
[00:15:16.800 --> 00:15:20.800]  參考夏宗堅牧師的這本書
[00:15:20.800 --> 00:15:23.800]  我知道以前的敬拜隊有看過
[00:15:23.800 --> 00:15:27.800]  是否每個人都有看過這本《侍奉人生》
[00:15:27.800 --> 00:15:30.800]  我覺得這本書的觀念
[00:15:30.800 --> 00:15:35.800]  和我剛才所說的三個層次很有關係
[00:15:35.800 --> 00:15:38.800]  但它是「進而之」
[00:15:38.800 --> 00:15:46.800]  好像我們由內在一直到教會
[00:15:46.800 --> 00:15:49.800]  它的聖數是指教會的服事
[00:15:49.800 --> 00:15:53.800]  而它的萬民是指全世界
[00:15:53.800 --> 00:15:58.800]  由你內心生命的侍奉
[00:15:58.800 --> 00:15:59.800]  你要搞清楚
[00:15:59.800 --> 00:16:02.800]  你侍奉是要對準神的
[00:16:02.800 --> 00:16:05.800]  由舊約的聖數觀念
[00:16:05.800 --> 00:16:08.800]  看祭司 看利美人的侍奉
[00:16:08.800 --> 00:16:11.800]  引領我們去看到
[00:16:11.800 --> 00:16:15.800]  新約的聖徒和祭司的觀念
[00:16:15.800 --> 00:16:20.800]  最後我們在整個世界不同層面的服事
[00:16:20.800 --> 00:16:23.800]  包括你今天在職場 你的家庭
[00:16:23.800 --> 00:16:27.800]  你接觸到的人
[00:16:27.800 --> 00:16:29.800]  你甚至去非洲
[00:16:29.800 --> 00:16:31.800]  你去做在一些很落後的國家
[00:16:31.800 --> 00:16:35.800]  所有這些所謂的社會關懷
[00:16:35.800 --> 00:16:37.800]  或者短孫等等
[00:16:37.800 --> 00:16:40.800]  所有這些是一個萬民的服事
[00:16:40.800 --> 00:16:44.800]  它就用一個你做在主身上
[00:16:44.800 --> 00:16:48.800]  耶穌說你沒有來探過監
[00:16:48.800 --> 00:16:51.800]  不是 耶穌說你來探過我
[00:16:51.800 --> 00:16:54.800]  我坐監的時候你來探過我
[00:16:54.800 --> 00:16:58.800]  耶穌說你坐監的時候我來探過你
[00:16:58.800 --> 00:17:00.800]  祂說你做在我小子身上
[00:17:00.800 --> 00:17:01.800]  就是做在我身上
[00:17:01.800 --> 00:17:04.800]  你給我一杯涼水喝
[00:17:04.800 --> 00:17:06.800]  沒有啊 主我沒有給你一杯涼水喝
[00:17:06.800 --> 00:17:08.800]  你做在一個小子身上
[00:17:08.800 --> 00:17:09.800]  你給他一杯涼水
[00:17:09.800 --> 00:17:11.800]  就是做在我身上
[00:17:11.800 --> 00:17:13.800]  當主耶穌這樣說的時候
[00:17:13.800 --> 00:17:15.800]  讓我們的眼光更加闊
[00:17:15.800 --> 00:17:18.800]  我們的生命要深
[00:17:18.800 --> 00:17:20.800]  要扎穩我們的根基
[00:17:20.800 --> 00:17:23.800]  在神的恩典話語裏面
[00:17:23.800 --> 00:17:26.800]  但我們的服事是可以很廣闊的
[00:17:26.800 --> 00:17:30.800]  當然聖所在教會裏面
[00:17:30.800 --> 00:17:32.800]  其實我們也要看重
[00:17:32.800 --> 00:17:34.800]  教會裏面的服事
[00:17:34.800 --> 00:17:37.800]  是要造就我們每一個信徒
[00:17:37.800 --> 00:17:39.800]  有一個真正侍奉主的生命
[00:17:39.800 --> 00:17:41.800]  這三個層次
[00:17:41.800 --> 00:17:43.800]  都是很重要的
[00:17:43.800 --> 00:17:45.800]  我們再看下一張圖片
[00:17:45.800 --> 00:17:46.800]  你可以看到
[00:17:46.800 --> 00:17:50.800]  生命的侍奉是有幾方面的
[00:17:50.800 --> 00:17:53.800]  第一 你真的尊神為神
[00:17:53.800 --> 00:17:55.800]  今天你對神的服事
[00:17:55.800 --> 00:17:57.800]  是不是有這份尊重
[00:17:57.800 --> 00:17:59.800]  我們讀一讀
[00:17:59.800 --> 00:18:01.800]  《生命紀錄》13-14
[00:18:01.800 --> 00:18:03.800]  你要敬畏耶和華你的神
[00:18:03.800 --> 00:18:06.800]  侍奉祂 指著祂的名起誓
[00:18:06.800 --> 00:18:08.800]  不可隨從別神
[00:18:08.800 --> 00:18:10.800]  就是你們四國民的神
[00:18:10.800 --> 00:18:14.800]  我們看這一段聖經
[00:18:14.800 --> 00:18:15.800]  請大家留意
[00:18:15.800 --> 00:18:18.800]  我們去侍奉上帝
[00:18:18.800 --> 00:18:20.800]  不要去隨從別神
[00:18:20.800 --> 00:18:21.800]  正如耶穌說
[00:18:21.800 --> 00:18:23.800]  撒旦退我後邊去吧
[00:18:23.800 --> 00:18:25.800]  因為經上記著說
[00:18:25.800 --> 00:18:27.800]  當拜主你的神
[00:18:27.800 --> 00:18:28.800]  單要侍奉他
[00:18:28.800 --> 00:18:31.800]  你要校正你那個侍奉的目標
[00:18:31.800 --> 00:18:33.800]  你真正的侍奉
[00:18:33.800 --> 00:18:38.800]  是為了在我們服事裏面
[00:18:38.800 --> 00:18:40.800]  看到上帝的自己
[00:18:40.800 --> 00:18:42.800]  你要尊神為神
[00:18:42.800 --> 00:18:45.800]  不是將你自己捧高
[00:18:45.800 --> 00:18:48.800]  你要看到你自己的服事
[00:18:48.800 --> 00:18:49.800]  只不過是一個戲名
[00:18:49.800 --> 00:18:50.800]  是一個雅戲
[00:18:50.800 --> 00:18:51.800]  第二方面
[00:18:51.800 --> 00:18:54.800]  我們要敬畏和信服上帝
[00:18:54.800 --> 00:18:56.800]  原來我們的服事
[00:18:56.800 --> 00:18:57.800]  生命的侍奉
[00:18:57.800 --> 00:19:00.800]  是包括我們要來信從神
[00:19:00.800 --> 00:19:03.800]  敬畏祂 謹守祂的誡命
[00:19:03.800 --> 00:19:04.800]  聽從祂的話
[00:19:04.800 --> 00:19:06.800]  《生命紀錄》13章4席所說
[00:19:06.800 --> 00:19:09.800]  而《生命紀錄》10章12節我們一起讀
[00:19:09.800 --> 00:19:12.800]  以色列 現在耶和華你神
[00:19:12.800 --> 00:19:14.800]  向你所要的是什麼呢
[00:19:14.800 --> 00:19:16.800]  只要你敬畏耶和華你的神
[00:19:16.800 --> 00:19:18.800]  遵行祂的道
[00:19:18.800 --> 00:19:21.800]  愛祂 盡心盡性侍奉祂
