
[00:00:00.000 --> 00:00:01.800]  網上的弟兄姊妹
[00:03:05.200 --> 00:03:08.640]  這個大大地懼怕
[00:03:08.640 --> 00:03:11.280]  懼怕什麼?
[00:03:11.280 --> 00:03:12.360]  大大地懼怕
[00:03:12.360 --> 00:03:15.160]  原來不是再怕那些風浪
[00:03:15.160 --> 00:03:17.760]  因為當時風浪已經止息了
[00:03:17.760 --> 00:03:21.880]  他們大大的懼怕是懼怕主
[00:03:21.880 --> 00:03:25.160]  他們從面對風浪的懼怕
[00:03:25.160 --> 00:03:27.240]  門徒非常害怕
[00:03:27.240 --> 00:03:29.000]  快要喪命了
[00:03:29.000 --> 00:03:30.720]  喊救命
[00:03:30.720 --> 00:03:32.360]  非常恐懼
[00:03:32.360 --> 00:03:33.360]  但到了最後
[00:03:33.360 --> 00:03:36.360]  當這件事平靜結束的時候
[00:03:36.360 --> 00:03:38.000]  他們的反應
[00:03:38.000 --> 00:03:40.400]  是從對於這個環境
[00:03:40.400 --> 00:03:42.080]  這些風浪的懼怕
[00:03:42.080 --> 00:03:49.320]  轉成向上帝、向主耶穌基督的敬畏的懼怕
[00:03:49.320 --> 00:03:55.040]  不不得我們今天能夠有這個得著
[00:03:55.040 --> 00:03:59.360]  我們知道這些風浪令我們懼怕
[00:03:59.360 --> 00:04:01.280]  聖經說不要懼怕
[00:04:01.280 --> 00:04:02.240]  但最重要的
[00:04:02.240 --> 00:04:05.400]  其實我們不只是怕這個環境
[00:04:05.400 --> 00:04:09.000]  怕這個威脅
[00:04:09.000 --> 00:04:11.080]  更重要的是我們能夠轉化
[00:04:11.080 --> 00:04:13.680]  成為對上帝的敬畏
[00:04:13.680 --> 00:04:14.960]  對上帝
[00:04:14.960 --> 00:04:18.760]  經歷祂、認識祂的一個懼怕
[00:04:18.760 --> 00:04:22.040]  這個懼怕就是好的懼怕
[00:04:22.040 --> 00:04:24.600]  在第四章的馬克福音
[00:04:24.600 --> 00:04:29.680]  耶穌用了很多自然界的事物和觀察
[00:04:29.680 --> 00:04:33.560]  在平靜風浪之前
[00:04:33.560 --> 00:04:34.400]  第四章開始
[00:04:34.400 --> 00:04:36.040]  因為這裡是三十五節
[00:04:36.040 --> 00:04:39.400]  所以由一到三十四節講了很多東西
[00:04:39.400 --> 00:04:40.480]  在前面那裡
[00:04:40.480 --> 00:04:45.040]  其實耶穌用了一些比喻
[00:04:45.040 --> 00:04:46.360]  這些比喻
[00:04:46.360 --> 00:04:49.240]  比如第一到二十節是講撒種的比喻
[00:04:49.240 --> 00:04:51.120]  這個我們很熟悉的
[00:04:51.120 --> 00:04:51.920]  撒種比喻
[00:04:51.920 --> 00:04:54.000]  我們知道有不同的土壤
[00:04:54.000 --> 00:04:56.720]  不同的結果
[00:04:56.720 --> 00:05:01.480]  但是講明自然界規律下落在乾地的就無法生根
[00:05:01.480 --> 00:05:06.360]  下落在淺土的根就不會生根等等
[00:05:06.360 --> 00:05:08.600]  然後到二十六到二十九節
[00:05:08.600 --> 00:05:12.760]  耶穌又講出五穀發芽漸長
[00:05:12.760 --> 00:05:20.640]  講明生命在自然成長當中的一些階段
[00:05:20.640 --> 00:05:26.160]  而最重要是因為有神的恩典來眷顧
[00:05:26.160 --> 00:05:28.280]  直到三十四節
[00:05:28.280 --> 00:05:31.360]  就是剛剛在平靜風浪之前
[00:05:31.360 --> 00:05:35.120]  耶穌又用了一個芥菜種的比喻
[00:05:35.120 --> 00:05:38.600]  這個芥菜種的比喻就是很小的一個種子
[00:05:38.600 --> 00:05:43.720]  但是可以變成很大很大的一個
[00:05:43.720 --> 00:05:46.520]  這些茂盛的成長
[00:05:46.520 --> 00:05:48.560]  從小變大
[00:05:48.560 --> 00:05:50.920]  這個是神創造的奇妙
[00:05:50.920 --> 00:05:55.800]  是生命成長的一個特別的地方
[00:05:55.800 --> 00:06:00.800]  當然這些講出大自然的一些事物和觀察
[00:06:00.800 --> 00:06:05.360]  是耶穌基督透過這些比喻來帶出信徒
[00:06:05.360 --> 00:06:09.160]  和我們靈命成長的關係
[00:06:09.160 --> 00:06:13.560]  耶穌是透過這些自然界的觀察和這些事物
[00:06:13.560 --> 00:06:15.840]  比喻出這種屬靈的意義
[00:06:15.840 --> 00:06:22.200]  這個時常都是我們主所用的方法
[00:06:22.200 --> 00:06:24.360]  所以耶穌講的那些東西
[00:06:24.360 --> 00:06:26.960]  雖然有時候是虛構
[00:06:26.960 --> 00:06:28.840]  未必是真實的
[00:06:28.840 --> 00:06:31.960]  但是是自然界當中發生的事
[00:06:31.960 --> 00:06:32.680]  是真實的
[00:06:32.680 --> 00:06:35.360]  所以耶穌講出來不是天方夜譚的那些東西
[00:06:35.360 --> 00:06:36.920]  有些人誤解了
[00:06:36.920 --> 00:06:40.760]  以為這些是小說或者是虛構
[00:06:40.760 --> 00:06:41.920]  其實不是的
[00:06:41.920 --> 00:06:44.960]  耶穌用這些比喻是真實的
[00:06:44.960 --> 00:06:48.280]  祂的真實性雖然有時候虛構
[00:06:48.280 --> 00:06:52.040]  但是要帶出的是那些屬靈的事物
[00:06:52.040 --> 00:06:54.840]  而這些事物發生發展的
[00:06:54.840 --> 00:06:56.120]  觀察的
[00:06:56.120 --> 00:07:02.200]  其實是自然界事實所有的事情
[00:07:02.200 --> 00:07:06.440]  絕對不是虛構或者是不存在的事
[00:07:06.440 --> 00:07:07.880]  所以我們要留意
[00:07:07.880 --> 00:07:10.280]  上帝是創造
[00:07:10.280 --> 00:07:12.960]  祂是掌管自然界
[00:07:12.960 --> 00:07:14.480]  我們發覺
[00:07:14.480 --> 00:07:15.680]  我們的神
[00:07:15.680 --> 00:07:17.040]  實在是奇妙的神
[00:07:17.040 --> 00:07:17.640]  大能的神
[00:07:17.640 --> 00:07:20.520]  因為祂創造宇宙萬物的時候就有這些定律
[00:07:20.520 --> 00:07:22.040]  如果今天沒有這些定律
[00:07:22.040 --> 00:07:24.000]  科學家研究就只有一個謊言
[00:07:24.000 --> 00:07:25.360]  因為經常變化的話
[00:07:25.360 --> 00:07:27.880]  怎樣來找到那些方法
[00:07:27.880 --> 00:07:29.120]  那些蛋白質
[00:07:29.120 --> 00:07:32.640]  能夠可以對應現在這些冠狀疫苗
[00:07:32.640 --> 00:07:34.240]  來去研製呢
[00:07:34.240 --> 00:07:35.240]  那沒辦法
[00:07:35.240 --> 00:07:37.080]  唯有這種定理在那裡
[00:07:37.080 --> 00:07:39.280]  我們又發現到原來祂是這樣的形狀
[00:07:39.280 --> 00:07:42.280]  我們的身體會產生某些抗體
[00:07:42.280 --> 00:07:43.440]  跟祂可以配合的
[00:07:43.440 --> 00:07:46.040]  祂這種形狀怎樣能夠
[00:07:46.040 --> 00:07:47.200]  去到我們的肺部
[00:07:47.200 --> 00:07:51.520]  跟我們的肺的細胞是很吻合的
[00:07:51.520 --> 00:07:53.320]  以致祂攻擊到肺
[00:07:53.320 --> 00:07:56.400]  這些全部都是自然定律
[00:07:56.400 --> 00:07:59.000]  是科學的發現
[00:07:59.000 --> 00:08:01.240]  然後我們在這些當中找到
[00:08:01.240 --> 00:08:04.000]  一些解決的方法
[00:08:04.000 --> 00:08:06.280]  所以我們實在需要
[00:08:06.280 --> 00:08:09.240]  今天不只是依賴科學
[00:08:09.240 --> 00:08:14.160]  我們需要依賴的是神賜智慧
[00:08:14.160 --> 00:08:16.640]  幫助我們了解祂的創造
[00:08:16.640 --> 00:08:19.320]  和在大自然當中的奇妙的作為
[00:08:19.320 --> 00:08:23.400]  所以是不是很需要祈禱呢
[00:08:23.400 --> 00:08:24.400]  不單止這樣
[00:08:24.400 --> 00:08:27.320]  接下來我們今天看到這個熟悉的故事
[00:08:27.320 --> 00:08:29.640]  讓我們去明白到
[00:08:29.640 --> 00:08:34.320]  神更加不單止是大自然掌管的主
[00:08:34.320 --> 00:08:38.200]  祂更加是超自然的上帝
[00:08:38.200 --> 00:08:42.720]  祂是超自然界的統管者
[00:08:42.720 --> 00:08:44.360]  在靈界那裡發生的事物
[00:08:44.360 --> 00:08:47.480]  在大自然界以外的
[00:08:47.480 --> 00:08:51.560]  祂可以來去介入
[00:08:51.560 --> 00:08:57.320]  甚至來將大自然界所發生的事情
[00:08:57.320 --> 00:09:00.520]  都要伏在祂的權能底下
[00:09:00.520 --> 00:09:01.840]  所以我們感謝讚美主
[00:09:01.840 --> 00:09:03.440]  我們所信的神
[00:09:03.440 --> 00:09:07.600]  祂不單止是管理宇宙萬物
[00:09:07.600 --> 00:09:09.200]  物質界的上帝
[00:09:09.200 --> 00:09:11.480]  祂更加是超自然的上帝
[00:09:11.480 --> 00:09:14.840]  而祂大能來可以改變事情
[00:09:14.840 --> 00:09:17.440]  甚至如果在祂的旨意容許
[00:09:17.440 --> 00:09:20.720]  在祂的安排容許底下
[00:09:20.720 --> 00:09:22.280]  祂可以介入
[00:09:22.280 --> 00:09:25.240]  讓這些大自然界都可以改變
[00:09:25.240 --> 00:09:27.480]  這是我們所信的上帝
[00:09:27.480 --> 00:09:29.720]  所以是不是更需要祈禱呢
[00:09:29.720 --> 00:09:31.480]  因為我們祈禱的時候
[00:09:31.480 --> 00:09:34.800]  不單止我們讓這些自然界的事情
[00:09:34.800 --> 00:09:36.360]  可以能夠了解
[00:09:36.360 --> 00:09:37.640]  更重要的就是
[00:09:37.640 --> 00:09:39.800]  神可以用祂超自然的能力
[00:09:39.800 --> 00:09:43.880]  來去止息一些在大自然界發生的事
[00:09:43.880 --> 00:09:46.400]  風浪大自然界的事
[00:09:46.400 --> 00:09:50.120]  但是祂可以用神職能力
[00:09:50.120 --> 00:09:51.680]  一下子之間
[00:09:51.680 --> 00:09:54.960]  止息平靜這些風浪
[00:09:54.960 --> 00:09:56.560]  所以今天我們在這段經文裏面
[00:09:56.560 --> 00:09:59.400]  我們思想有幾方面的信息
[00:09:59.400 --> 00:10:03.680]  讓我們一同得著免禮
[00:10:03.680 --> 00:10:06.640]  首先我們交代一下背景
[00:10:06.640 --> 00:10:09.720]  大家剛才讀聖經的時候
[00:10:09.720 --> 00:10:11.720]  馬福音沒有說到
[00:10:11.720 --> 00:10:14.280]  究竟他們當時是一個
[00:10:14.280 --> 00:10:15.280]  哪個地方來的
[00:10:15.280 --> 00:10:18.760]  他只是說我們可以到那邊去吧
[00:10:18.760 --> 00:10:20.760]  就交代這麼多了
[00:10:20.760 --> 00:10:22.840]  究竟這裡是哪個地方呢
[00:10:22.840 --> 00:10:24.680]  我們讀了聖經這麼久
[00:10:24.680 --> 00:10:26.040]  特別是科林書
[00:10:26.040 --> 00:10:27.720]  這麼久我們就知道了
[00:10:27.720 --> 00:10:29.800]  如果參考馬太福音
[00:10:29.800 --> 00:10:33.000]  和路加福音就很清楚地說明了
[00:10:33.000 --> 00:10:35.200]  當時耶穌過這個海
[00:10:35.200 --> 00:10:36.960]  是什麼海啊?知道嗎?
[00:10:36.960 --> 00:10:38.520]  加利利海
[00:10:38.520 --> 00:10:40.800]  我們知道原來這個就是加利利海
[00:10:40.800 --> 00:10:42.600]  加利利海是當時
[00:10:42.600 --> 00:10:46.400]  加利利省裏面最大的一個湖
[00:10:46.400 --> 00:10:47.600]  或者叫做海
[00:10:47.600 --> 00:10:49.480]  因為它有時候稱為加利沙
[00:10:49.480 --> 00:10:52.480]  湖有時候稱為加利利海
[00:10:52.480 --> 00:10:57.360]  是加利利省當中的一個水平
[00:10:57.360 --> 00:11:00.600]  低於周圍地中海
[00:11:00.600 --> 00:11:02.720]  682呎的一個地方
[00:11:02.720 --> 00:11:04.800]  所以它是低於地中海的一個地方
[00:11:04.800 --> 00:11:06.680]  所以它是偏低的
[00:11:06.680 --> 00:11:07.800]  偏低的意思就是說
[00:11:07.800 --> 00:11:11.080]  它周圍環繞的那些山
[00:11:11.080 --> 00:11:12.480]  因為它是一個湖
[00:11:12.480 --> 00:11:14.040]  所以周圍有山
[00:11:14.040 --> 00:11:15.720]  四周是山
[00:11:15.720 --> 00:11:16.440]  它又偏低
[00:11:16.440 --> 00:11:18.680]  所以如果風吹過來的時候
[00:11:18.680 --> 00:11:20.760]  它撞起那些山
[00:11:20.760 --> 00:11:22.840]  就會攪動整個湖
[00:11:22.840 --> 00:11:23.880]  或者這個海
[00:11:23.880 --> 00:11:25.600]  這個海不是很大的海
[00:11:25.600 --> 00:11:27.560]  其實可以叫做湖
[00:11:27.560 --> 00:11:30.360]  可能是尼他號的湖比它大
[00:11:30.360 --> 00:11:33.600]  它就攪動起來的時候
[00:11:33.600 --> 00:11:34.480]  所以
[00:11:34.480 --> 00:11:36.840]  忽然之間氣流轉變的時候
[00:11:36.840 --> 00:11:42.760]  它那些水勢就會忽然之間攪動起來
[00:11:42.760 --> 00:11:44.120]  如果有裂風
[00:11:44.120 --> 00:11:46.400]  那個浪是非常的大
[00:11:46.400 --> 00:11:50.320]  而且是忽然之間就可以淋到
[00:11:50.320 --> 00:11:52.680]  這個就是加利利海
[00:11:52.680 --> 00:11:54.040]  我給大家一張圖片
[00:11:54.040 --> 00:11:56.160]  這個是現代的
[00:11:56.160 --> 00:11:57.920]  這個是我們去年
[00:11:57.920 --> 00:11:59.800]  去聖地的時候
[00:11:59.800 --> 00:12:01.960]  去加利利海那裡
[00:12:01.960 --> 00:12:04.000]  親臨奇景的
[00:12:04.000 --> 00:12:05.200]  這個就是加利利海
[00:12:05.200 --> 00:12:06.680]  雖然那些山不是很高
[00:12:06.680 --> 00:12:08.520]  但是湖不是很大
[00:12:08.520 --> 00:12:10.440]  撞起風來的時候
[00:12:10.440 --> 00:12:12.240]  看看你在海的哪一部分
[00:12:12.240 --> 00:12:14.640]  它就會攪動
[00:12:14.640 --> 00:12:16.080]  風浪忽然間而來
[00:12:16.080 --> 00:12:18.160]  這個就是船
[00:12:18.160 --> 00:12:20.720]  不過不是耶穌時代的船
[00:12:20.720 --> 00:12:24.800]  是現代我們載遊客的船
[00:12:24.800 --> 00:12:27.760]  所以我們在船上面
[00:12:27.760 --> 00:12:30.200]  到加利利海
[00:12:30.200 --> 00:12:32.840]  你可以認得我們救那些弟兄姊妹
[00:12:32.840 --> 00:12:34.040]  在當中
[00:12:34.040 --> 00:12:40.120]  我們親臨加利利海的當中
[00:12:40.120 --> 00:12:45.360]  當天我們還有一個星期禮
[00:12:45.360 --> 00:12:47.600]  將美國國旗
[00:12:47.600 --> 00:12:51.520]  在以色列的地方拉起來
[00:12:51.520 --> 00:12:53.680]  非常有意思
[00:12:53.680 --> 00:12:57.240]  就代表我們這班美國的人
[00:12:57.240 --> 00:12:59.800]  去到以色列的地方
[00:12:59.800 --> 00:13:01.720]  親自在船上面
[00:13:01.720 --> 00:13:04.320]  所以今天我們所有邀請
[00:13:04.320 --> 00:13:06.440]  去過也好,沒去過也好
[00:13:06.440 --> 00:13:08.760]  在這個時候用想像力
[00:13:08.760 --> 00:13:11.360]  去想想我們現在在船上面
[00:13:11.360 --> 00:13:17.920]  我們現在親自來到加利利海的當中
[00:13:17.920 --> 00:13:21.320]  究竟這個經文給我們有什麼提醒呢
[00:13:21.320 --> 00:13:23.600]  今天跟大家思想了三方面的訊息
[00:13:23.600 --> 00:13:25.200]  第一個訊息是這裡的
[00:13:25.200 --> 00:13:26.720]  我們看見
[00:13:26.720 --> 00:13:32.280]  跟隨主仍然有風浪
[00:13:32.280 --> 00:13:33.400]  你留意聖經記載
[00:13:33.400 --> 00:13:36.120]  耶穌對門徒這樣說
[00:13:36.120 --> 00:13:40.360]  我們到那邊去吧
[00:13:40.360 --> 00:13:43.040]  所以這裡很明顯
[00:13:43.040 --> 00:13:47.240]  不是耶穌說你們到那邊去吧
[00:13:47.240 --> 00:13:49.120]  耶穌說我們現在一起上船
[00:13:49.120 --> 00:13:51.840]  我們一起到那邊去吧
[00:13:51.840 --> 00:13:55.920]  所以我們看見這班門徒跟隨耶穌的吩咐
[00:13:55.920 --> 00:13:57.760]  跟隨耶穌的吩咐
[00:13:57.760 --> 00:13:59.160]  沒有死
[00:13:59.160 --> 00:14:00.080]  一定平安
[00:14:00.080 --> 00:14:01.800]  一定順利
[00:14:01.800 --> 00:14:02.760]  不是的
[00:14:02.760 --> 00:14:06.760]  你發覺原來跟隨主會不會有風浪
[00:14:06.760 --> 00:14:08.520]  當然我們這裡看見
[00:14:08.520 --> 00:14:12.320]  跟隨主仍然會有風浪
[00:14:12.320 --> 00:14:15.520]  而且那個風浪是忽然起了風浪
[00:14:15.520 --> 00:14:17.440]  聖經裡面特別這個字眼
[00:14:17.440 --> 00:14:21.320]  就是他們想著跟隨耶穌沒有死
[00:14:21.320 --> 00:14:23.200]  到那邊去
[00:14:23.200 --> 00:14:25.640]  誰知道忽然而來
[00:14:25.640 --> 00:14:30.120]  就面對這個暴風大浪
[00:14:30.120 --> 00:14:32.920]  我們中國人都說得很好
[00:14:32.920 --> 00:14:34.720]  天有不測之什麼
[00:14:34.720 --> 00:14:36.600]  風雲嘛
[00:14:36.600 --> 00:14:37.760]  還有下一句
[00:14:37.760 --> 00:14:40.840]  人有煞時什麼
[00:14:40.840 --> 00:14:43.800]  不是一生恨
[00:14:43.800 --> 00:14:48.320]  人有煞時禍福
[00:14:48.320 --> 00:14:51.000]  這是古人對自然界的觀察
[00:14:51.000 --> 00:14:51.720]  的確是
[00:14:51.720 --> 00:14:53.880]  因為這是一個定理
[00:14:53.880 --> 00:14:58.000]  萬事萬物的一種恆常性
[00:14:58.000 --> 00:15:00.160]  也是變幻性
[00:15:00.160 --> 00:15:02.960]  在恆常當中時常有變幻
[00:15:02.960 --> 00:15:04.200]  如果以人的角度來看
[00:15:04.200 --> 00:15:05.920]  就是說人的遭遇
[00:15:05.920 --> 00:15:07.520]  人的際遇
[00:15:07.520 --> 00:15:14.320]  有時候我們是很難估計的
[00:15:14.320 --> 00:15:17.560]  我們面對這個疫症
[00:15:17.560 --> 00:15:19.280]  我們就真的覺得
[00:15:19.280 --> 00:15:21.920]  好像忽然而來
[00:15:21.920 --> 00:15:24.360]  如果幾個禮拜前
[00:15:24.360 --> 00:15:27.440]  我們會想到今天這樣的日子
[00:15:27.440 --> 00:15:29.840]  我想整個世界就不同了
[00:15:29.840 --> 00:15:31.800]  幾個禮拜前我們還說
[00:15:31.800 --> 00:15:34.280]  大陸慘了
[00:15:34.280 --> 00:15:37.480]  八萬多人
[00:15:37.480 --> 00:15:40.000]  我們沒有想到忽然之間
[00:15:40.000 --> 00:15:44.680]  原來就逼到眼眉
[00:15:44.680 --> 00:15:46.320]  就在我們門口
[00:15:46.320 --> 00:15:48.480]  幾個禮拜前我們不會想到
[00:15:48.480 --> 00:15:52.680]  竟然美國會成為全世界最多疫症的地方
[00:15:52.680 --> 00:15:57.840]  超過中國大陸九倍
[00:15:57.840 --> 00:16:00.080]  如果我們
[00:16:00.080 --> 00:16:01.400]  幾個禮拜前知道
[00:16:01.400 --> 00:16:05.000]  可能不需要現在物資又短缺
[00:16:05.000 --> 00:16:08.000]  又不夠醫務人員又缺少什麼
[00:16:08.000 --> 00:16:11.080]  有足夠時間預備的時候
[00:16:11.080 --> 00:16:13.960]  我們應變將會很不同
[00:16:13.960 --> 00:16:17.040]  因為當時物資會充足很多
[00:16:17.040 --> 00:16:19.640]  沒有人能夠預計
[00:16:19.640 --> 00:16:24.280]  忽然而來令你措手不及
[00:16:24.280 --> 00:16:26.400]  所以我們發覺
[00:16:26.400 --> 00:16:29.160]  在人世間我們不知道
[00:16:29.160 --> 00:16:31.360]  疾病、風險、患難
[00:16:31.360 --> 00:16:33.600]  這些世界的演變
[00:16:33.600 --> 00:16:34.800]  誰會想到
[00:16:34.800 --> 00:16:36.920]  竟然這個疫症
[00:16:36.920 --> 00:16:40.360]  影響了一百多二百個國家
[00:16:40.360 --> 00:16:42.000]  在短短的時間
[00:16:42.000 --> 00:16:44.840]  讓我們進入2020年
[00:16:44.840 --> 00:16:47.520]  這個二十一世紀這個年代裏面
[00:16:47.520 --> 00:16:50.800]  經歷可能這個世紀裏面未經歷過
[00:16:50.800 --> 00:16:53.040]  上一次是1918年
[00:16:53.040 --> 00:16:58.040]  這個我們想不到就會發生
[00:16:58.040 --> 00:16:59.240]  所以我們見到
[00:16:59.240 --> 00:17:01.760]  真是忽然之間而來
[00:17:01.760 --> 00:17:04.040]  問題就是這樣
[00:17:04.040 --> 00:17:06.880]  問題就是我們見到原來
[00:17:06.880 --> 00:17:10.000]  基督徒跟隨主
[00:17:10.000 --> 00:17:13.720]  仍然會面對同一樣的事
[00:17:13.720 --> 00:17:16.520]  我特別請大家留意
[00:17:16.520 --> 00:17:20.160]  當時不只是耶穌一條船
[00:17:20.160 --> 00:17:22.240]  還有其他的船
[00:17:22.240 --> 00:17:24.160]  所以其他船、其他人
[00:17:24.160 --> 00:17:28.360]  一起在加利利海的時候
[00:17:28.360 --> 00:17:32.120]  他們一起面對這個忽然而來的風浪
[00:17:32.120 --> 00:17:36.120]  一起面對這個措手不及的危險
[00:17:36.120 --> 00:17:39.080]  如果只是耶穌那條船
[00:17:39.080 --> 00:17:40.960]  可能有特別原因
[00:17:40.960 --> 00:17:44.280]  但是連同其他的船一起面對
[00:17:44.280 --> 00:17:45.560]  反過來說
[00:17:45.560 --> 00:17:47.960]  如果好像當時十災那樣
[00:17:47.960 --> 00:17:50.720]  有些災只是在埃及地有
[00:17:50.720 --> 00:17:52.240]  那些是埃及人
[00:17:52.240 --> 00:17:54.160]  以色列人是沒有事的
[00:17:54.160 --> 00:17:56.720]  看見周圍很多事發生
[00:17:56.720 --> 00:17:58.520]  我們很平安無事
[00:17:58.520 --> 00:18:00.080]  基督徒特別
[00:18:00.080 --> 00:18:02.400]  當然那一次是神特別的作為
[00:18:02.400 --> 00:18:04.320]  所以神可以做到
[00:18:04.320 --> 00:18:05.520]  但是這次不是
[00:18:05.520 --> 00:18:06.640]  這次很明顯
[00:18:06.640 --> 00:18:08.400]  不只是其他的船有事
[00:18:08.400 --> 00:18:11.360]  耶穌那條船一樣有事
[00:18:11.360 --> 00:18:13.800]  基督徒、門徒一樣面對
[00:18:13.800 --> 00:18:16.840]  一樣面對這個挑戰和困難
[00:18:16.840 --> 00:18:18.560]  不同的是甚麼呢?
[00:18:18.560 --> 00:18:20.200]  不同的就是
[00:18:20.200 --> 00:18:24.560]  我們原來知道神掌管的時候
[00:18:24.560 --> 00:18:27.520]  我們看回最後的結果就不同了
[00:18:27.520 --> 00:18:29.120]  原來在神掌管的當中
[00:18:29.120 --> 00:18:30.800]  正如我們很熟悉的經文
[00:18:30.800 --> 00:18:32.920]  羅馬書八章第28節
[00:18:32.920 --> 00:18:38.000]  因為神叫萬事互相效力
[00:18:38.000 --> 00:18:39.920]  然後還有一句說話
[00:18:39.920 --> 00:18:44.080]  我們曉得萬事互相效力
[00:18:44.080 --> 00:18:48.640]  叫愛神的人得益處
[00:18:48.640 --> 00:18:52.440]  就是那些按著他旨意被召的人
[00:18:52.440 --> 00:18:54.080]  所以原來
[00:18:54.080 --> 00:18:56.280]  神安排這一切
[00:18:56.280 --> 00:19:00.560]  叫萬事互相效力
[00:19:00.560 --> 00:19:07.880]  是有一個讓他屬神的人得到益處的結果
[00:19:07.880 --> 00:19:11.200]  門徒特別的地方就是和其他人不同
[00:19:11.200 --> 00:19:13.320]  他們經歷到的
[00:19:13.320 --> 00:19:15.360]  就是最後這些益處
[00:19:15.360 --> 00:19:17.600]  當然其他人都可能經歷到一點
[00:19:17.600 --> 00:19:20.480]  但最深刻的就是門徒自己
