
[00:00:00.000 --> 00:00:06.560]  讓我們先看看今天這個世代是怎樣去評審一件事情的成敗
[00:04:29.480 --> 00:04:31.600]  我可以百分之百地肯定
[00:04:31.600 --> 00:04:32.880]  我可以百分之百地肯定
[00:04:32.880 --> 00:04:34.320]  現在今天這種風氣
[00:04:34.320 --> 00:04:36.280]  簡直是斷定了這個世界
[00:04:36.280 --> 00:04:38.960]  差不多九成以上的一個人的思維
[00:04:38.960 --> 00:04:42.040]  就是說這種思維在斷定的時候
[00:04:42.040 --> 00:04:44.200]  實際上是九成人的這種思維
[00:04:44.200 --> 00:04:47.040]  並且廣泛地帶到教會裡面
[00:04:47.040 --> 00:04:48.240]  並且廣泛地帶到教會裡面
[00:04:48.240 --> 00:04:50.240]  就變成士工化
[00:04:50.240 --> 00:04:51.400]  就變成士工化
[00:04:51.400 --> 00:04:55.320]  教會你不要理究竟對那個信徒來參加的人
[00:04:55.320 --> 00:04:57.680]  他的屬靈生命有沒有幫助都好
[00:04:57.680 --> 00:05:00.360]  不要管這些信徒在教會裡面
[00:05:00.360 --> 00:05:01.120]  屬靈生命有沒有幫助
[00:05:01.120 --> 00:05:02.680]  士工的成功呢
[00:05:02.680 --> 00:05:03.280]  士工的成功
[00:05:03.280 --> 00:05:05.120]  就視乎有多少人來
[00:05:05.120 --> 00:05:05.880]  就視乎有多少人來
[00:05:05.880 --> 00:05:06.960]  人越多
[00:05:06.960 --> 00:05:07.520]  人越多
[00:05:07.520 --> 00:05:08.520]  就越成功
[00:05:08.520 --> 00:05:09.240]  就越成功
[00:05:09.240 --> 00:05:10.560]  最近我去一間教會
[00:05:10.560 --> 00:05:11.240]  這就有一間教會
[00:05:11.240 --> 00:05:15.280]  他用了二千多萬加幣建了一個新的教堂
[00:05:15.280 --> 00:05:17.160]  就花了兩千多萬
[00:05:17.160 --> 00:05:18.360]  建了一個新的教堂
[00:05:18.360 --> 00:05:19.160]  真是好美
[00:05:19.160 --> 00:05:20.000]  真是非常漂亮
[00:05:20.000 --> 00:05:21.440]  我去到都覺得好美
[00:05:21.440 --> 00:05:22.680]  我去到也覺得非常漂亮
[00:05:22.680 --> 00:05:23.840]  但是
[00:05:23.840 --> 00:05:24.680]  有很多人認為
[00:05:24.680 --> 00:05:25.640]  漂亮的教會
[00:05:25.640 --> 00:05:26.360]  漂亮的禮拜堂
[00:05:26.360 --> 00:05:27.800]  就是教會的成功
[00:05:27.800 --> 00:05:30.080]  只有漂亮的教會
[00:05:30.080 --> 00:05:31.200]  漂亮的禮拜堂
[00:05:31.200 --> 00:05:32.400]  就是教會的成功
[00:05:32.400 --> 00:05:35.080]  但我後來留意到一件事
[00:05:35.080 --> 00:05:36.120]  去了那個禮拜堂
[00:05:36.120 --> 00:05:39.560]  新的敬拜的禮拜堂的時候
[00:05:39.560 --> 00:05:41.360]  然後我去到這個新的禮拜堂的時候
[00:05:41.360 --> 00:05:43.400]  我就發現到
[00:05:43.400 --> 00:05:46.040]  原來那個十字架要放在旁邊
[00:05:46.040 --> 00:05:48.040]  那個十字架要放在旁邊
[00:05:48.040 --> 00:05:49.520]  正正中間的台前
[00:05:49.520 --> 00:05:50.400]  是放一個螢光幕
[00:05:50.400 --> 00:05:51.840]  給人看電影
[00:05:51.840 --> 00:05:52.840]  看投射
[00:05:52.840 --> 00:05:55.160]  原來正中間的地方
[00:05:55.160 --> 00:05:56.600]  要放上一個屏幕
[00:05:56.600 --> 00:05:57.880]  讓人去看電影
[00:05:57.880 --> 00:05:58.720]  女性朋友
[00:05:58.720 --> 00:05:59.800]  女性朋友
[00:05:59.800 --> 00:06:00.880]  很老實地說
[00:06:00.880 --> 00:06:01.920]  很老實地說
[00:06:01.920 --> 00:06:03.920]  近代的教會建築
[00:06:03.920 --> 00:06:05.520]  和以往的教會建築
[00:06:05.520 --> 00:06:07.680]  也都反映了信徒的生命的改變
[00:06:07.680 --> 00:06:09.640]  所以現在教會的建築
[00:06:09.640 --> 00:06:11.680]  和以往的教會的建築
[00:06:11.680 --> 00:06:14.200]  可以反映出信徒生命的改變
[00:06:14.200 --> 00:06:15.640]  以前的教會
[00:06:15.640 --> 00:06:17.880]  以前的教會放一個十字架
[00:06:17.880 --> 00:06:18.960]  放一個十字架
[00:06:18.960 --> 00:06:20.240]  其實不一定要放一個十字架
[00:06:20.240 --> 00:06:21.040]  不過放一個十字架
[00:06:21.040 --> 00:06:23.760]  象徵他對主耶穌的仰望
[00:06:23.760 --> 00:06:26.080]  就不一定要放十字架
[00:06:26.080 --> 00:06:27.640]  但十字架對主耶穌的仰望
[00:06:27.640 --> 00:06:30.320]  十字架要放在禮拜堂正中間
[00:06:30.320 --> 00:06:32.320]  十字架一定要放在禮拜堂正中間
[00:06:32.320 --> 00:06:33.760]  如果有十字架要放在屋頂
[00:06:33.760 --> 00:06:35.000]  要放在最高的
[00:06:35.000 --> 00:06:36.240]  因為如果要放在屋頂
[00:06:36.240 --> 00:06:37.360]  就一定要放在最高的
[00:06:37.360 --> 00:06:38.760]  讓人看見這個成為中心
[00:06:38.760 --> 00:06:39.800]  讓別人看到這個十字架
[00:06:39.800 --> 00:06:40.640]  今天不是了
[00:06:40.640 --> 00:06:42.680]  十字架要放在一邊
[00:06:42.680 --> 00:06:43.680]  現在十字架放在一邊
[00:06:43.680 --> 00:06:45.560]  最重要是看螢光幕那裡
[00:06:45.560 --> 00:06:46.560]  最清楚
[00:06:46.560 --> 00:06:48.960]  現在要確保這個平安
[00:06:48.960 --> 00:06:51.760]  這是什麼樣的時代
[00:06:51.760 --> 00:06:53.120]  教會不理會
[00:06:53.120 --> 00:06:54.920]  究竟事工的過程
[00:06:54.920 --> 00:06:56.480]  人是否得到造就
[00:06:56.480 --> 00:06:59.800]  教會不理會人的
[00:06:59.800 --> 00:07:01.480]  是否人得到造就
[00:07:01.480 --> 00:07:03.520]  最重要的結局是美麗
[00:07:03.520 --> 00:07:05.240]  是最重要的結局是美麗
[00:07:05.240 --> 00:07:08.480]  這種思維污染了今天的信徒很多
[00:07:08.480 --> 00:07:10.880]  這種思維污染了信徒很多
[00:07:10.880 --> 00:07:12.280]  甚至成為主流
[00:07:12.280 --> 00:07:12.880]  甚至成為主流
[00:07:12.880 --> 00:07:14.720]  今天大部分的信徒
[00:07:14.720 --> 00:07:16.040]  今天大部分的信徒
[00:07:16.040 --> 00:07:18.360]  認為這些才是成功的教會
[00:07:18.360 --> 00:07:20.560]  認為這些才是成功的教會
[00:07:20.560 --> 00:07:21.240]  但是知不知道
[00:07:21.240 --> 00:07:23.320]  原來這個正正在聖經裡面
[00:07:23.320 --> 00:07:25.720]  是完全是聖經不允許
[00:07:25.720 --> 00:07:28.240]  或者不是同意的一個看法呢
[00:07:28.240 --> 00:07:30.440]  而聖經不允許
[00:07:30.440 --> 00:07:31.640]  不同意這種看法
[00:07:31.640 --> 00:07:35.280]  今天就讓我們透過約書亞記
[00:07:35.280 --> 00:07:38.320]  第四章第一至十四節裡面
[00:07:38.320 --> 00:07:39.960]  今天我們透過約書亞記
[00:07:39.960 --> 00:07:42.320]  第四章一到十四節的教文
[00:07:42.320 --> 00:07:43.800]  讓我們一起去看一下
[00:07:43.800 --> 00:07:46.880]  讓我們一同去深思
[00:07:46.880 --> 00:07:51.160]  原來神希望祂的子民行事
[00:07:51.160 --> 00:07:54.320]  是不應該靠結局去斷定一切
[00:07:54.320 --> 00:07:57.560]  而不是靠結局來斷定一切
[00:07:57.560 --> 00:08:00.560]  反而聖經裡面很著重於信徒
[00:08:00.560 --> 00:08:02.600]  在整個過程裡面
[00:08:02.600 --> 00:08:07.240]  聖經很多的信徒在整個過程裡面
[00:08:07.240 --> 00:08:11.080]  怎樣去見證神
[00:08:11.080 --> 00:08:13.560]  在這裡我做個小小的備註
[00:08:13.560 --> 00:08:16.880]  聖經不是代表不看那個結果
[00:08:16.880 --> 00:08:18.400]  我在這裡做個小小的備註
[00:08:18.400 --> 00:08:20.400]  聖經不代表不看結局
[00:08:20.400 --> 00:08:23.720]  但結果只是整個過程的最後一點
[00:08:23.720 --> 00:08:26.560]  結局是整個過程中最後的一點
[00:08:26.560 --> 00:08:28.480]  但是看整個過程
[00:08:28.480 --> 00:08:30.360]  信徒
[00:08:30.360 --> 00:08:32.680]  有沒有對神更深的認識
[00:08:32.680 --> 00:08:33.800]  更深的學習
[00:08:33.800 --> 00:08:36.920]  對神有沒有更深的認識
[00:08:36.920 --> 00:08:38.040]  更深的學習
[00:08:38.040 --> 00:08:39.560]  我們去看一下這段聖經
[00:08:39.560 --> 00:08:40.800]  我們來看這段聖經
[00:08:40.800 --> 00:08:45.440]  這段聖經其實說真的
[00:08:45.440 --> 00:08:46.840]  沒什麼特別的
[00:08:46.840 --> 00:08:49.120]  這段聖經說起來也沒什麼特別
[00:08:49.120 --> 00:08:52.840]  如果同樣要過水的
[00:08:52.840 --> 00:08:54.320]  過去我們看過的
[00:08:54.320 --> 00:08:56.560]  有過過紅海的事情
[00:08:56.560 --> 00:08:58.760]  我們過去看過過紅海的事情
[00:08:58.760 --> 00:09:01.600]  或者挪威海
[00:09:01.600 --> 00:09:03.640]  摩西多麼的燦爛
[00:09:03.640 --> 00:09:08.080]  一叫差不多整個海分開了
[00:09:08.080 --> 00:09:12.240]  當時摩西是怎麼樣的非凡
[00:09:12.240 --> 00:09:14.440]  一聲就回調
[00:09:14.440 --> 00:09:15.480]  整個紅海分開了
[00:09:15.480 --> 00:09:17.160]  這段聖經是很不同的
[00:09:17.160 --> 00:09:18.960]  這段聖經很不一樣
[00:09:18.960 --> 00:09:20.560]  講得很低調
[00:09:20.560 --> 00:09:21.760]  講得非常低調
[00:09:21.760 --> 00:09:23.520]  讓我們去看一下這段聖經說什麼
[00:09:23.520 --> 00:09:24.640]  讓我們看看這段聖經說什麼
[00:09:24.640 --> 00:09:27.360]  我們一起去讀一至第九節
[00:09:27.360 --> 00:09:30.360]  讓我們一同來一到第九節
[00:09:30.360 --> 00:09:32.480]  讓我們看一下究竟發生什麼事
[00:09:32.480 --> 00:09:35.600]  讓我們一起讀到底發生什麼事情
[00:09:35.600 --> 00:09:37.120]  讓我們一同來讀
[00:09:37.120 --> 00:09:40.880]  國民盡都過了約旦河
[00:09:40.880 --> 00:09:43.840]  耶和華就對約書亞說
[00:09:43.840 --> 00:09:47.280]  你從民中要揀選十二個人
[00:09:47.280 --> 00:09:49.000]  每支派一人
[00:09:49.000 --> 00:09:50.680]  吩咐他們說
[00:09:50.680 --> 00:09:52.520]  你們從這裡
[00:09:52.520 --> 00:09:54.120]  從約旦河中
[00:09:54.120 --> 00:09:56.720]  祭司腳站定的地方
[00:09:56.720 --> 00:09:59.800]  取十二塊石頭帶過去
[00:09:59.800 --> 00:10:03.720]  放在你們今夜要住宿的地方
[00:10:03.720 --> 00:10:07.680]  於是約書亞將他從以色列人中
[00:10:07.680 --> 00:10:10.240]  所預備的那十二個人
[00:10:10.240 --> 00:10:13.280]  每支派一人都照料來
[00:10:13.280 --> 00:10:14.840]  對他們說
[00:10:14.840 --> 00:10:17.080]  你們下約旦河中
[00:10:17.080 --> 00:10:21.280]  過到耶和華你們神的約會前頭
[00:10:21.280 --> 00:10:24.920]  按照以色列人十二支派的數目
[00:10:24.920 --> 00:10:27.120]  每人取一塊石頭
[00:10:27.120 --> 00:10:29.160]  放在肩上
[00:10:29.160 --> 00:10:31.680]  這些石頭在你們中間
[00:10:31.680 --> 00:10:33.920]  可以作為證據
[00:10:33.920 --> 00:10:37.320]  日後你們的子孫問你們說
[00:10:37.320 --> 00:10:40.120]  這些石頭是什麼意思
[00:10:40.120 --> 00:10:42.320]  你們就對他們說
[00:10:42.320 --> 00:10:44.720]  這是因為約旦河的水
[00:10:44.720 --> 00:10:48.040]  在耶華的約會前斷絕
[00:10:48.040 --> 00:10:50.720]  在跪過約旦河的時候
[00:10:50.720 --> 00:10:53.640]  約旦河的水就斷絕了
[00:10:53.640 --> 00:10:59.120]  這些石頭要作以色列人永遠的紀念
[00:10:59.120 --> 00:11:02.600]  在之前我們已經說過
[00:11:02.600 --> 00:11:04.920]  約書亞帶領以色列人過約旦河
[00:11:04.920 --> 00:11:07.000]  其實我們已經講過
[00:11:07.000 --> 00:11:09.520]  約書亞帶領以色列人過約旦河
[00:11:09.520 --> 00:11:14.360]  而約旦河的水早在四十多公里以外
[00:11:14.360 --> 00:11:15.760]  以北的地方
[00:11:15.760 --> 00:11:17.800]  亞當城已經停了
[00:11:17.800 --> 00:11:20.720]  因為水找到四十公里以前的地方
[00:11:20.720 --> 00:11:21.640]  亞當城就已經停了
[00:11:21.640 --> 00:11:23.320]  於是他們就過河了
[00:11:23.320 --> 00:11:24.560]  於是他們就過河了
[00:11:24.560 --> 00:11:26.040]  在聖經開始說
[00:11:26.040 --> 00:11:29.600]  當所有國民都過了河之後
[00:11:29.600 --> 00:11:32.560]  當所有人民都過去之後
[00:11:32.560 --> 00:11:34.400]  這裡突然重提一件事
[00:11:34.400 --> 00:11:36.000]  這裡重提一件事
[00:11:36.000 --> 00:11:38.440]  如果我們看回三章十二節的時候
[00:11:38.440 --> 00:11:40.880]  我們在那裡就聽到約書亞
[00:11:40.880 --> 00:11:46.200]  去要求以色列每一個支派當中選一個人
[00:11:46.200 --> 00:11:48.240]  總共十二個人
[00:11:48.240 --> 00:11:51.720]  就是說當時在三章十二節的時候
[00:11:51.720 --> 00:11:54.240]  約書亞每個支派選一個人
[00:11:54.240 --> 00:11:56.440]  總共十二個人
[00:11:56.440 --> 00:11:57.360]  做什麼呢?
[00:11:57.360 --> 00:11:59.600]  做什麼呢?
[00:11:59.600 --> 00:12:00.800]  沒有人知道
[00:12:00.800 --> 00:12:02.640]  沒有人知道
[00:12:02.640 --> 00:12:05.280]  大英之妹如果我叫你去做一些事
[00:12:05.280 --> 00:12:08.160]  你通常會怎樣做?
[00:12:08.160 --> 00:12:10.480]  如果我要你去做一些事
[00:12:10.480 --> 00:12:11.520]  通常會怎麼做呢?
[00:12:11.520 --> 00:12:14.560]  譬如說衛東你現在準備和我做一些事
[00:12:14.560 --> 00:12:18.560]  譬如說衛東你現在準備和我做一些事
[00:12:18.560 --> 00:12:20.680]  一會兒我告訴你做什麼
[00:12:20.680 --> 00:12:22.280]  到時候我就告訴你做什麼
[00:12:22.280 --> 00:12:25.360]  那通常你第二句就會問了
[00:12:25.360 --> 00:12:26.600]  第二句就會問
[00:12:26.600 --> 00:12:28.280]  牧師你叫我做什麼?
[00:12:28.280 --> 00:12:29.720]  你叫我做什麼?
[00:12:29.720 --> 00:12:31.000]  你通常都會這樣問的
[00:12:31.000 --> 00:12:32.320]  通常你都會這麼問
[00:12:32.320 --> 00:12:33.400]  我不能說
[00:12:33.400 --> 00:12:34.480]  我不能告訴你
[00:12:34.480 --> 00:12:35.440]  不告訴你
[00:12:35.440 --> 00:12:37.440]  我不告訴你
[00:12:37.440 --> 00:12:38.520]  情況就是這樣
[00:12:38.520 --> 00:12:39.600]  情況就是這樣
[00:12:39.600 --> 00:12:41.480]  三章十二節未過河前
[00:12:41.480 --> 00:12:44.120]  已經叫他們選定每支派一個人
[00:12:44.120 --> 00:12:45.200]  十二個人
[00:12:45.200 --> 00:12:48.320]  三章十二節就是要每個支派選一個人
[00:12:48.320 --> 00:12:52.880]  要十二個支派每人一個
[00:12:52.880 --> 00:12:54.080]  做什麼不說
[00:12:54.080 --> 00:12:55.320]  做什麼不說
[00:12:55.320 --> 00:12:57.640]  這十二個人又跟著過河
[00:12:57.640 --> 00:13:00.200]  這十二個人又跟著過河
[00:13:00.200 --> 00:13:02.000]  你一路過河的心情是如何呢?
[00:13:02.000 --> 00:13:04.600]  你一路過河的心情是如何呢?
[00:13:04.600 --> 00:13:05.720]  又不知道做什麼
[00:13:05.720 --> 00:13:08.520]  那你就會在想
[00:13:08.520 --> 00:13:10.360]  一會兒做什麼好呢?
[00:13:10.360 --> 00:13:11.800]  一會兒做什麼好呢?
[00:13:11.800 --> 00:13:13.440]  現在直接告訴你
[00:13:13.440 --> 00:13:14.720]  直接告訴你
[00:13:14.720 --> 00:13:16.280]  但是叫你做的事
[00:13:16.280 --> 00:13:17.640]  嚇都嚇死你
[00:13:17.640 --> 00:13:18.720]  做你的事都嚇到你
[00:13:18.720 --> 00:13:20.720]  如果你是其中一個被選的人
[00:13:20.720 --> 00:13:23.240]  我想你這一刻真的很擔心
[00:13:23.240 --> 00:13:25.400]  這一刻你可能會很擔心
[00:13:25.400 --> 00:13:27.400]  我們就怕過不了河
[00:13:27.400 --> 00:13:28.400]  我們擔心過不了河
[00:13:28.400 --> 00:13:29.640]  現在都過了河
[00:13:29.640 --> 00:13:30.360]  現在已經過了
[00:13:30.360 --> 00:13:32.720]  過了河之後你才告訴我做什麼
[00:13:32.720 --> 00:13:33.720]  現在過了河你才告訴我做什麼
[00:13:33.720 --> 00:13:35.480]  哦 原來
[00:13:35.480 --> 00:13:37.640]  剛才不是選了這十二個人的
[00:13:37.640 --> 00:13:39.000]  前面不是已經寫了十二個人
[00:13:39.000 --> 00:13:41.560]  現在每一個支派這十二個人
[00:13:41.560 --> 00:13:42.600]  現在每一個支派這十二個人
[00:13:42.600 --> 00:13:43.720]  走出來
[00:13:43.720 --> 00:13:44.280]  出來
[00:13:44.280 --> 00:13:45.000]  我告訴你
[00:13:45.000 --> 00:13:46.840]  你現在回到約旦河裏面
[00:13:46.840 --> 00:13:48.520]  你現在回到約旦河裏面
[00:13:48.520 --> 00:13:49.400]  去哪裏?
[00:13:49.400 --> 00:13:50.280]  去什麼呢?
[00:13:50.280 --> 00:13:53.920]  去現在祭司還站在河中心的地方
[00:13:53.920 --> 00:13:56.520]  去現在祭司還站在河中心的地方
[00:13:56.520 --> 00:13:59.120]  在祭司站在那裏的面前
[00:13:59.120 --> 00:14:01.200]  在祭司所站的地方
[00:14:01.200 --> 00:14:02.520]  請你們在那裏
[00:14:02.520 --> 00:14:03.720]  請你們在那裏
[00:14:03.720 --> 00:14:05.640]  每人抬一塊大石
[00:14:05.640 --> 00:14:06.960]  每人抬一塊大石
[00:14:06.960 --> 00:14:08.840]  然後再上去外
[00:14:08.840 --> 00:14:10.360]  在哪裏?
[00:14:10.360 --> 00:14:13.880]  就是當晚以色列人紮營的耶利哥平原上面
[00:14:13.880 --> 00:14:19.320]  就是當晚以色列人紮營的耶利哥平原上面
[00:14:19.320 --> 00:14:20.800]  建成一個標誌
[00:14:20.800 --> 00:14:22.320]  建成一個標誌
[00:14:22.320 --> 00:14:23.560]  這是什麼樣的標誌呢?
[00:14:23.560 --> 00:14:25.160]  這是什麼樣的標誌呢?
[00:14:25.160 --> 00:14:26.880]  我簡單地把它分為兩類
[00:14:26.880 --> 00:14:29.040]  這個標誌有兩個作用
[00:14:29.040 --> 00:14:30.840]  一是屬靈生命的標誌
[00:14:30.840 --> 00:14:32.320]  一是屬靈生命的標誌
[00:14:32.320 --> 00:14:34.360]  第二是一個歷史的標誌
[00:14:34.360 --> 00:14:35.800]  第二是一個歷史的標誌
[00:14:35.800 --> 00:14:37.360]  這兩個標誌放在那裏
[00:14:37.360 --> 00:14:38.880]  這兩個標誌放在那裏
[00:14:38.880 --> 00:14:39.720]  你們去做吧
[00:14:39.720 --> 00:14:41.120]  你們去做
[00:14:41.120 --> 00:14:42.840]  你如果有十二個其中一個
[00:14:42.840 --> 00:14:43.640]  你會怎樣?
[00:14:43.640 --> 00:14:45.480]  你如果有十二個其中一個
