
[00:00:00.000 --> 00:00:02.000]  請我們再一次同心愛和同祈禱
[00:02:31.000 --> 00:02:33.000]  「為什麼要你自己釣?
[00:02:33.000 --> 00:02:36.000]  為什麼你不將一半時間訓練人去釣魚?」
[00:02:36.000 --> 00:02:38.000]  於是我就收了四十個釣魚的學生
[00:02:38.000 --> 00:02:42.000]  我就每天用半天時間教他們釣魚
[00:02:42.000 --> 00:02:45.000]  學生不能比蕭先生高
[00:02:45.000 --> 00:02:48.000]  所以每個釣魚只能釣到二十條魚
[00:02:48.000 --> 00:02:51.000]  我釣了四十條魚 他每天釣到二十條魚
[00:02:51.000 --> 00:02:53.000]  但是四十個人釣二十條魚
[00:02:53.000 --> 00:02:55.000]  已經有八百條魚了
[00:02:55.000 --> 00:02:57.000]  足夠教我們所有人食用
[00:02:57.000 --> 00:03:00.000]  你想一想 什麼方法會好一點?
[00:03:00.000 --> 00:03:03.000]  事實上我們看看
[00:03:03.000 --> 00:03:05.000]  很有趣的一件事
[00:03:05.000 --> 00:03:09.000]  如果我們將所有基督徒困在教堂裏
[00:03:09.000 --> 00:03:12.000]  所有活動在教堂裏
[00:03:12.000 --> 00:03:15.000]  所有基督徒都自己走在一起
[00:03:15.000 --> 00:03:18.000]  教會自然就會熄滅
[00:03:18.000 --> 00:03:23.000]  但如果你將這些教會裏面的教徒
[00:03:23.000 --> 00:03:25.000]  分散在所有人當中的時候
[00:03:25.000 --> 00:03:28.000]  在社會上 你會很不同
[00:03:28.000 --> 00:03:31.000]  所以耶穌都用很多的比喻形容教會
[00:03:31.000 --> 00:03:32.000]  形容了信徒
[00:03:32.000 --> 00:03:35.000]  你們是世上的鹽 世上的剛
[00:03:35.000 --> 00:03:37.000]  鹽和剛是有滲透的作用
[00:03:37.000 --> 00:03:40.000]  如果基督徒不是滲透在社區裏面
[00:03:40.000 --> 00:03:44.000]  基督徒不是滲透在所有的社會裏面的時候
[00:03:44.000 --> 00:03:48.000]  你基督徒的影響力只是在四塊牆裏面
[00:03:48.000 --> 00:03:51.000]  所以大家想一想
[00:03:51.000 --> 00:03:54.000]  假如這間倭福只是靠一個牧師
[00:03:54.000 --> 00:03:57.000]  或者只是靠姓蘇的牧師
[00:03:57.000 --> 00:03:58.000]  或者姓陳的牧師
[00:03:58.000 --> 00:04:00.000]  無論你怎樣努力都好
[00:04:00.000 --> 00:04:03.000]  他所牧養是一個有限的人數
[00:04:03.000 --> 00:04:08.000]  但如果我能夠用時間去訓練弟兄姊妹 平信徒
[00:04:08.000 --> 00:04:12.000]  去做一些牧養的工作的時候
[00:04:12.000 --> 00:04:14.000]  福音工作就會有興旺
[00:04:14.000 --> 00:04:16.000]  一個很簡單的道理
[00:04:16.000 --> 00:04:20.000]  1950年 毛澤東在天安門宣佈
[00:04:20.000 --> 00:04:22.000]  中華人民共和國成立
[00:04:22.000 --> 00:04:26.000]  沒多久就開始成立三自教會 打壓教會
[00:04:26.000 --> 00:04:29.000]  教會聚會人數越來越少
[00:04:29.000 --> 00:04:35.000]  到了文革的時代 教會幾乎是絕跡在整個中國的境內
[00:04:35.000 --> 00:04:41.000]  表面上看來 傳教士140年的功夫是毀於一旦
[00:04:41.000 --> 00:04:48.000]  就算那些仍然忠心的信徒都被抓去坐牢 死在獄中
[00:04:48.000 --> 00:04:55.000]  過往有不少的傳教士來到中國傳教 死在中國
[00:04:55.000 --> 00:05:00.000]  似乎140年的功夫 什麼都沒有了
[00:05:00.000 --> 00:05:05.000]  所以1950年離開中國的不少傳教士
[00:05:05.000 --> 00:05:09.000]  不住寫信或者寫文章 問一個問題
[00:05:09.000 --> 00:05:13.000]  究竟我們失敗 失敗在哪裡
[00:05:13.000 --> 00:05:17.000]  究竟我們錯 錯在哪裡
[00:05:17.000 --> 00:05:22.000]  當然 如果我們看中國教會史
[00:05:22.000 --> 00:05:26.000]  由1956年開始 中國的建制教會
[00:05:26.000 --> 00:05:29.000]  所謂建制教會就是有制度化的教會 有教堂的教會
[00:05:29.000 --> 00:05:33.000]  Institutional Church 是沒有了
[00:05:33.000 --> 00:05:36.000]  但不等於中國教會是被消滅
[00:05:36.000 --> 00:05:41.000]  教堂可能被封閉 牧師可能被抓去坐牢
[00:05:41.000 --> 00:05:48.000]  信徒可能沒有傳教的自由 《聖經》可能完全被收尾
[00:05:48.000 --> 00:05:53.000]  但不等於教會是失敗 不等於教會是消失
[00:05:53.000 --> 00:06:01.000]  在這個非常時期 神就用中國教會另外一種形式去出現
[00:06:01.000 --> 00:06:08.000]  一種沒有教堂 沒有牧師 沒有自由的情況下出現的教會
[00:06:08.000 --> 00:06:13.000]  從今天歷史的檔案和今天的文獻來看
[00:06:13.000 --> 00:06:20.000]  在50年至80年期間 是一個非常艱辛的
[00:06:20.000 --> 00:06:25.000]  英國的傳教士Leslie Lyles所說
[00:06:25.000 --> 00:06:29.000]  是come wind come weather 在這個階段裏面
[00:06:29.000 --> 00:06:33.000]  原來有千萬的基督徒
[00:06:33.000 --> 00:06:37.000]  他們三兩成群 最多不夠二三十人
[00:06:37.000 --> 00:06:41.000]  在山洞裏面 在家庭裏面 在墳場裏面
[00:06:41.000 --> 00:06:47.000]  在不同的地方裏面 仍然有查經 敬拜 傳福音
[00:06:47.000 --> 00:06:52.000]  1949年 中國的教會只有70萬人
[00:06:52.000 --> 00:06:55.000]  經歷過這30年來風風雨雨
[00:06:55.000 --> 00:07:02.000]  到1979年中國政府開始對教會稍為放鬆的時候
[00:07:02.000 --> 00:07:09.000]  教會裏面 竟然之間是超過200萬
[00:07:09.000 --> 00:07:14.000]  到現在 中國教會最保守的估計
[00:07:14.000 --> 00:07:17.000]  都有五千萬的信徒
[00:07:17.000 --> 00:07:22.000]  有些人甚至以為 相信是有七千萬的信徒
[00:07:22.000 --> 00:07:27.000]  比起共產黨的黨員重要多
[00:07:27.000 --> 00:07:31.000]  所以我們看到 無論是早期的教會
[00:07:31.000 --> 00:07:34.000]  或者是1950年的中國的教會
[00:07:34.000 --> 00:07:44.000]  教會存在和成長 不是一定要在教堂或制度下才能生存
[00:07:44.000 --> 00:07:51.000]  在制度以外一些門徒訓練的工作是更加重要
[00:07:51.000 --> 00:07:54.000]  你看到耶穌基督來到世上的時候
[00:07:54.000 --> 00:07:56.000]  奇怪的地方就在這裏
[00:07:56.000 --> 00:07:59.000]  沒錯 祂向五千人傳道
[00:07:59.000 --> 00:08:01.000]  祂五餅如魚 餵飽很多人
[00:08:01.000 --> 00:08:06.000]  但祂用大部份時間訓練12個人
[00:08:06.000 --> 00:08:08.000]  如果今天教會裏面聘請一個牧師
[00:08:08.000 --> 00:08:12.000]  牧師用大部份時間訓練12個人的時候
[00:08:12.000 --> 00:08:15.000]  執事會就會說 你是不是偷懶
[00:08:15.000 --> 00:08:20.000]  但耶穌不是 耶穌看到一個很不同的策略
[00:08:20.000 --> 00:08:24.000]  這個策略是生命去影響生命
[00:08:24.000 --> 00:08:27.000]  而不是一個mass production
[00:08:27.000 --> 00:08:32.000]  不只是靠一些教導去改變一些觀念
[00:08:32.000 --> 00:08:34.000]  是生命去影響生命
[00:08:34.000 --> 00:08:41.000]  早期來中國傳道的
[00:08:41.000 --> 00:08:44.000]  其中一個很出名的就是大德生
[00:08:44.000 --> 00:08:47.000]  大德生來到中國的時候
[00:08:47.000 --> 00:08:53.000]  他所用的策略 用今天的說話來說是神經病的策略
[00:08:53.000 --> 00:08:57.000]  他不去籌款 叫做faith mission
[00:08:57.000 --> 00:08:59.000]  上帝說他供應多少就多少
[00:08:59.000 --> 00:09:02.000]  過著非常貧窮的生活
[00:09:02.000 --> 00:09:06.000]  他像那些中國人一樣 剃光頭 拿條鞭
[00:09:06.000 --> 00:09:09.000]  穿起所有中國人的服裝
[00:09:09.000 --> 00:09:12.000]  他去到最內地的地方
[00:09:12.000 --> 00:09:18.000]  他八個兒子 不夠十歲就死了
[00:09:18.000 --> 00:09:22.000]  太太三十一歲就離開這個世界
[00:09:22.000 --> 00:09:26.000]  他自己也死在中國
[00:09:26.000 --> 00:09:30.000]  我們看到另外一個Eric Little
[00:09:30.000 --> 00:09:33.000]  Cherry Of Fire的主角
[00:09:33.000 --> 00:09:39.000]  奧林匹克運動裡拿金牌的得主
[00:09:39.000 --> 00:09:42.000]  拋棄了名譽來到中國
[00:09:42.000 --> 00:09:45.000]  過著最艱辛 簡樸的生活
[00:09:45.000 --> 00:09:49.000]  日本人來的時候更加被關到監獄裡
[00:09:49.000 --> 00:09:53.000]  最後死在監獄當中
[00:09:53.000 --> 00:09:58.000]  但是 當戴德生死的時候
[00:09:58.000 --> 00:10:02.000]  一些中國的信徒就說了一句話
[00:10:02.000 --> 00:10:04.000]  敬愛的目者
[00:10:04.000 --> 00:10:08.000]  你已經完成你人生的道路 走上了天堂
[00:10:08.000 --> 00:10:11.000]  我們不可以叫你再回來
[00:10:11.000 --> 00:10:13.000]  但有一樣東西我們可以做的
[00:10:13.000 --> 00:10:16.000]  因為你的生命影響了我們
[00:10:16.000 --> 00:10:22.000]  我們步你的後塵 走回你走的那條道路
[00:10:22.000 --> 00:10:24.000]  戴德生死了
[00:10:24.000 --> 00:10:27.000]  千千萬萬的戴德生就起來了
[00:10:27.000 --> 00:10:30.000]  生命影響了其他人的生命
[00:10:30.000 --> 00:10:33.000]  以至五零年代 幾多幾多的人
[00:10:33.000 --> 00:10:37.000]  是為了他的信仰而殉道
[00:10:37.000 --> 00:10:40.000]  保羅一樣看到這個很重要
[00:10:40.000 --> 00:10:44.000]  保羅看到耶穌基督的方法
[00:10:44.000 --> 00:10:46.000]  這個方法就是一個什麼方法
[00:10:46.000 --> 00:10:48.000]  不是當教會是企業
[00:10:48.000 --> 00:10:51.000]  不是當會友是顧客
[00:10:51.000 --> 00:10:55.000]  不是當牧師是炮製煎木的搞手
[00:10:55.000 --> 00:10:59.000]  這些是會令到人和人疏離
[00:10:59.000 --> 00:11:03.000]  事實上 有很多人來到教會
[00:11:03.000 --> 00:11:05.000]  來窩福聚會
[00:11:05.000 --> 00:11:08.000]  可能由他踏入這個門口到離開為止
[00:11:08.000 --> 00:11:11.000]  說多過五句話
[00:11:11.000 --> 00:11:15.000]  長士 雅門那些不算
[00:11:15.000 --> 00:11:18.000]  人和人疏離和看電影有什麼關係
[00:11:18.000 --> 00:11:20.000]  聖經不是說這樣的教會
[00:11:20.000 --> 00:11:22.000]  聖經所說的教會是什麼
[00:11:22.000 --> 00:11:25.000]  一個肢體受苦 整個身體受苦
[00:11:25.000 --> 00:11:27.000]  一個肢體得榮 要整個身體快樂
[00:11:27.000 --> 00:11:29.000]  教會是一個什麼
[00:11:29.000 --> 00:11:31.000]  教會是一個可以
[00:11:31.000 --> 00:11:36.000]  我不開心的時候 你可以借肩膀我去哭
[00:11:36.000 --> 00:11:39.000]  教會是一個能夠分擔分享
[00:11:39.000 --> 00:11:42.000]  尤其是在今天這麼疏離的社會裏面
[00:11:42.000 --> 00:11:48.000]  今天我們更加需要群體能夠彼此分擔
[00:11:48.000 --> 00:11:52.000]  但是 大多數很多時候在教會裏面
[00:11:52.000 --> 00:11:54.000]  我們不是這樣看法
[00:11:54.000 --> 00:11:57.000]  我們會當崇拜是一個秀
[00:11:57.000 --> 00:12:00.000]  牧師講道精彩的時候就拍拍手
[00:12:00.000 --> 00:12:02.000]  添下香油
[00:12:02.000 --> 00:12:05.000]  講得不好的時候就去第二間試下
[00:12:05.000 --> 00:12:06.000]  好像吃餐一樣
[00:12:06.000 --> 00:12:08.000]  這個餐館我取走了我就去第二間
[00:12:08.000 --> 00:12:10.000]  反正這麼多福
[00:12:10.000 --> 00:12:13.000]  這個福不行就去第二間
[00:12:13.000 --> 00:12:16.000]  我們會這樣看法
[00:12:16.000 --> 00:12:20.000]  這樣的教會一定有很多問題
[00:12:20.000 --> 00:12:22.000]  真正的教會是什麼
[00:12:22.000 --> 00:12:24.000]  或者我們今天在
[00:12:24.000 --> 00:12:27.000]  剛才我們讀這段經文裏面來看看
[00:12:27.000 --> 00:12:30.000]  究竟一個真正的教會是一個什麼教會
[00:12:30.000 --> 00:12:34.000]  首先我們來看看恩物相傳
[00:12:34.000 --> 00:12:36.000]  保羅在採取耶穌基督的方法
[00:12:36.000 --> 00:12:38.000]  是生命影響生命
[00:12:38.000 --> 00:12:41.000]  他提醒提摩泰
[00:12:41.000 --> 00:12:45.000]  提摩泰不單止是他的徒弟
[00:12:45.000 --> 00:12:47.000]  我們更加看到一樣東西
[00:12:47.000 --> 00:12:50.000]  他更加吩咐提摩泰要四代相傳
[00:12:50.000 --> 00:12:53.000]  所以在第二章第一至第二節說
[00:12:53.000 --> 00:12:57.000]  我兒啊 你要在基督耶穌的恩典中剛強起來
[00:12:57.000 --> 00:13:00.000]  你在許多見證人面前聽見我所教訓的
[00:13:00.000 --> 00:13:04.000]  也要教託能忠心能教導別人的人
[00:13:04.000 --> 00:13:06.000]  所謂四代 你們看看
[00:13:06.000 --> 00:13:08.000]  第一代就是保羅自己
[00:13:08.000 --> 00:13:12.000]  接著保羅收了一個徒弟提摩泰
[00:13:12.000 --> 00:13:15.000]  然後他就叫他的徒弟提摩泰
[00:13:15.000 --> 00:13:18.000]  去收一個能夠忠心教導別人的人
[00:13:18.000 --> 00:13:20.000]  忠心能教導別人的人
[00:13:20.000 --> 00:13:23.000]  又收另一個能夠被教導的人
[00:13:23.000 --> 00:13:27.000]  這個就叫做四代相傳
[00:13:27.000 --> 00:13:28.000]  不單止四代相傳
[00:13:28.000 --> 00:13:30.000]  繼續傳下去的時候
[00:13:30.000 --> 00:13:34.000]  外代相傳 生命影響生命
[00:13:34.000 --> 00:13:37.000]  但是這個策略是否成功
[00:13:37.000 --> 00:13:40.000]  就在乎那個人的生命
[00:13:40.000 --> 00:13:43.000]  他傳下去的生命是什麼
[00:13:43.000 --> 00:13:46.000]  我看過一篇文章
[00:13:46.000 --> 00:13:48.000]  這篇文章也挺有趣的
[00:13:48.000 --> 00:13:52.000]  有一次有一個商人去到紐約做生意
[00:13:52.000 --> 00:13:54.000]  有一個朋友來接機
[00:13:54.000 --> 00:13:57.000]  於是兩個人就坐的士去酒店
[00:13:57.000 --> 00:14:01.000]  坐完的士去酒店這個商人就給的士錢
[00:14:01.000 --> 00:14:03.000]  他給完的士錢的時候
[00:14:03.000 --> 00:14:05.000]  他就跟著跟這個的士司機說
[00:14:05.000 --> 00:14:07.000]  我沒來紐約之前
[00:14:07.000 --> 00:14:11.000]  我聽見很多人對紐約的士司機
[00:14:11.000 --> 00:14:14.000]  的士司機是認真
[00:14:14.000 --> 00:14:16.000]  不是很好感
[00:14:16.000 --> 00:14:19.000]  的士司機比香港的士司機差很多
[00:14:19.000 --> 00:14:21.000]  沒禮貌
[00:14:21.000 --> 00:14:23.000]  橫衝直撞
[00:14:23.000 --> 00:14:28.000]  不顧乘客的安全
[00:14:28.000 --> 00:14:30.000]  離譜
[00:14:30.000 --> 00:14:34.000]  但是我這次來坐你的車
[00:14:34.000 --> 00:14:36.000]  我就完全改變我的觀念
[00:14:36.000 --> 00:14:38.000]  你有禮貌
[00:14:38.000 --> 00:14:40.000]  開車又安全
[00:14:40.000 --> 00:14:42.000]  讓我坐在這裡很舒服
[00:14:42.000 --> 00:14:45.000]  我覺得你真是一個很好的的士司機
[00:14:45.000 --> 00:14:48.000]  改變了我對紐約的看法
[00:14:48.000 --> 00:14:51.000]  這裡有一點貼士交給你
[00:14:51.000 --> 00:14:53.000]  那個士司機臉都紅了
[00:14:53.000 --> 00:14:55.000]  就開車走了
[00:14:55.000 --> 00:14:57.000]  完了之後那個朋友就跟他說
[00:14:57.000 --> 00:14:58.000]  你有沒有搞錯啊
[00:14:58.000 --> 00:14:59.000]  他不是特別好
[00:14:59.000 --> 00:15:01.000]  跟其他都差不多
[00:15:01.000 --> 00:15:03.000]  這次幸好沒有意外
[00:15:03.000 --> 00:15:05.000]  為什麼你要這樣稱讚他
[00:15:05.000 --> 00:15:07.000]  這個商人就跟他說
[00:15:07.000 --> 00:15:09.000]  你知不知道我這次來紐約是什麼
[00:15:09.000 --> 00:15:10.000]  我不知道
[00:15:10.000 --> 00:15:14.000]  我來紐約就是搞革命
[00:15:14.000 --> 00:15:17.000]  搞革命?你怎麼搞革命
[00:15:17.000 --> 00:15:18.000]  你想一想
[00:15:18.000 --> 00:15:21.000]  我這樣對這個司機這麼好
[00:15:21.000 --> 00:15:22.000]  稱讚他一大輪
[00:15:22.000 --> 00:15:24.000]  下一個搭乘客的時候
[00:15:24.000 --> 00:15:27.000]  他為了要完成我稱讚他的說話
[00:15:27.000 --> 00:15:30.000]  他就一定很有禮貌對待搭乘客
[00:15:30.000 --> 00:15:31.000]  搭乘客看到
[00:15:31.000 --> 00:15:32.000]  哇 奇怪
[00:15:32.000 --> 00:15:33.000]  的士司機對他這麼好
[00:15:33.000 --> 00:15:36.000]  他回到家就會對太太很好
[00:15:36.000 --> 00:15:37.000]  太太說
[00:15:37.000 --> 00:15:39.000]  丈夫回到家不是板著臉對我這麼好
[00:15:39.000 --> 00:15:41.000]  他又對他的子女很好
[00:15:41.000 --> 00:15:42.000]  子女又想說
[00:15:42.000 --> 00:15:43.000]  媽媽對我這麼好
[00:15:43.000 --> 00:15:44.000]  於是他對菲傭又很好
[00:15:44.000 --> 00:15:45.000]  菲傭說
[00:15:45.000 --> 00:15:46.000]  哇 那些孩子對我這麼好
[00:15:46.000 --> 00:15:48.000]  到隔壁的印傭又很好
[00:15:48.000 --> 00:15:49.000]  印傭覺得很好的時候
[00:15:49.000 --> 00:15:50.000]  對他的主人又很好
[00:15:50.000 --> 00:15:51.000]  一個傳一個
[00:15:51.000 --> 00:15:52.000]  一個傳一個
[00:15:52.000 --> 00:15:53.000]  一個傳一個的時候
[00:15:53.000 --> 00:15:54.000]  整個紐約市就改變了
[00:15:54.000 --> 00:15:56.000]  我就來搞這個革命
[00:15:56.000 --> 00:15:58.000]  我看完這篇文章的時候
[00:15:58.000 --> 00:15:59.000]  有道理
[00:15:59.000 --> 00:16:00.000]  我都要嘗試一下
[00:16:00.000 --> 00:16:02.000]  在香港搞個革命
[00:16:02.000 --> 00:16:04.000]  八樂門喝茶
[00:16:04.000 --> 00:16:05.000]  很久之前
[00:16:05.000 --> 00:16:06.000]  它不是叫八樂門
[00:16:06.000 --> 00:16:08.000]  叫做豪華
[00:16:08.000 --> 00:16:10.000]  那個時候賣點心那些
[00:16:10.000 --> 00:16:12.000]  不是拿張紙剔的
[00:16:12.000 --> 00:16:13.000]  賣點心
[00:16:13.000 --> 00:16:15.000]  蝦餃 燒賣
[00:16:15.000 --> 00:16:17.000]  有個阿嬸就蝦餃 燒賣
[00:16:17.000 --> 00:16:19.000]  我就叫阿嬸你來你來
[00:16:19.000 --> 00:16:21.000]  她來到以為我拿什麼
[00:16:21.000 --> 00:16:23.000]  我就跟她說
[00:16:23.000 --> 00:16:25.000]  我喝茶很久沒見過一個人
[00:16:25.000 --> 00:16:27.000]  好像你蓮子容那樣的笑臉
[00:16:27.000 --> 00:16:31.000]  你又敬業
[00:16:31.000 --> 00:16:32.000]  又什麼的
[00:16:32.000 --> 00:16:33.000]  一讚一讚她臉都紅了
[00:16:33.000 --> 00:16:34.000]  接著
[00:16:34.000 --> 00:16:35.000]  這些又漂亮
[00:16:35.000 --> 00:16:36.000]  那些又漂亮
[00:16:36.000 --> 00:16:37.000]  都掉下來
[00:16:37.000 --> 00:16:39.000]  我又不好意思不收她
[00:16:39.000 --> 00:16:42.000]  結果要拿回去打包
[00:16:42.000 --> 00:16:44.000]  我以為可以改變香港
[00:16:44.000 --> 00:16:47.000]  但我發覺沒怎麼改變
[00:16:47.000 --> 00:16:48.000]  還是一樣
[00:16:48.000 --> 00:16:51.000]  我想想為什麼這個方法不對
[00:16:51.000 --> 00:16:52.000]  不是
[00:16:52.000 --> 00:16:54.000]  有另外一股勢力
[00:16:54.000 --> 00:16:56.000]  另外一股勢力比我更加厲害
[00:16:56.000 --> 00:16:58.000]  這股勢力在香港越來越厲害
[00:16:58.000 --> 00:17:00.000]  你惡死
[00:17:00.000 --> 00:17:02.000]  惡死的傳染病就去另外一個惡死
[00:17:02.000 --> 00:17:05.000]  這個阿巴斯阿叔就變成阿巴斯阿嬸
[00:17:05.000 --> 00:17:07.000]  這個阿巴斯阿嬸就變成阿巴斯阿侄
[00:17:07.000 --> 00:17:09.000]  於是一個傳一個傳一個的時候
[00:17:09.000 --> 00:17:11.000]  整個香港的社會
[00:17:11.000 --> 00:17:14.000]  就是怒氣昏天
[00:17:14.000 --> 00:17:18.000]  積怨埋怨
[00:17:18.000 --> 00:17:19.000]  所以我們時常有說
[00:17:19.000 --> 00:17:22.000]  香港怨氣的指數是多少
[00:17:22.000 --> 00:17:25.000]  一個傳一個
[00:17:25.000 --> 00:17:27.000]  所以問題就是
[00:17:27.000 --> 00:17:30.000]  你是什麼生命傳下去
[00:17:30.000 --> 00:17:32.000]  保羅在這裡告訴我們
[00:17:32.000 --> 00:17:36.000]  做師父一定有三個很重要的因素
[00:17:36.000 --> 00:17:38.000]  第一個因素是情
[00:17:38.000 --> 00:17:40.000]  第二個因素是心
[00:17:40.000 --> 00:17:42.000]  第三個因素是教
[00:17:42.000 --> 00:17:45.000]  首先來看看保羅對提摩太太的情
[00:17:45.000 --> 00:17:48.000]  在提摩太太傳書第一章第二節的時候
[00:17:48.000 --> 00:17:50.000]  保羅就寫信給提摩太太
[00:17:50.000 --> 00:17:51.000]  他就跟她說
[00:17:51.000 --> 00:17:54.000]  我寫信給我親愛的兒子
[00:17:54.000 --> 00:17:59.000]  保羅不單止是提摩太太的老師
[00:17:59.000 --> 00:18:00.000]  師父
[00:18:00.000 --> 00:18:03.000]  他更加他是屬靈的父親
[00:18:03.000 --> 00:18:07.000]  保羅將他的生命投資在提摩太太身上
[00:18:07.000 --> 00:18:11.000]  很重要
[00:18:11.000 --> 00:18:14.000]  如果我們傳道人
[00:18:14.000 --> 00:18:16.000]  或者在教會裡侍奉的弟兄姊妹
[00:18:16.000 --> 00:18:19.000]  好像我們的前任搭手說
[00:18:19.000 --> 00:18:22.000]  做一份打一份好工的時候
[00:18:22.000 --> 00:18:26.000]  沒有任何的感染力在裡面
[00:18:26.000 --> 00:18:28.000]  會有打電話給我
[00:18:28.000 --> 00:18:29.000]  蘇牧師
[00:18:29.000 --> 00:18:30.000]  有事想問你
[00:18:30.000 --> 00:18:32.000]  對不起
[00:18:32.000 --> 00:18:33.000]  九點鐘
[00:18:33.000 --> 00:18:34.000]  我放了工
[00:18:34.000 --> 00:18:35.000]  我不是你的牧師
[00:18:35.000 --> 00:18:37.000]  明天九點鐘才是你的牧師
[00:18:37.000 --> 00:18:39.000]  你明天才叫我
[00:18:39.000 --> 00:18:41.000]  不可以的
[00:18:41.000 --> 00:18:44.000]  我們有奉獻了鷹牌
[00:18:44.000 --> 00:18:45.000]  有人叫你
[00:18:45.000 --> 00:18:46.000]  爸爸我想跟你聊天
[00:18:46.000 --> 00:18:47.000]  兒子
[00:18:47.000 --> 00:18:48.000]  我放了工
[00:18:48.000 --> 00:18:50.000]  九點鐘以後我不是你爸爸
[00:18:50.000 --> 00:18:53.000]  明天九點鐘才叫你爸爸
[00:18:53.000 --> 00:18:55.000]  我做足你十二個小時的爸爸
[00:18:55.000 --> 00:18:57.000]  那十二個小時我不是你爸爸
[00:18:57.000 --> 00:18:58.000]  不會的
[00:18:58.000 --> 00:18:59.000]  是生命的關係
[00:18:59.000 --> 00:19:00.000]  你不是打工
[00:19:00.000 --> 00:19:03.000]  你是父子情
[00:19:03.000 --> 00:19:05.000]  我有個朋友
[00:19:05.000 --> 00:19:07.000]  在大學有個同學
[00:19:07.000 --> 00:19:09.000]  他是做醫生的
[00:19:09.000 --> 00:19:10.000]  他告訴我
[00:19:10.000 --> 00:19:13.000]  他初出來做行醫的時候
[00:19:13.000 --> 00:19:15.000]  見到巡房
[00:19:15.000 --> 00:19:17.000]  四人房你今天怎麼樣
[00:19:17.000 --> 00:19:20.000]  發覺那些反應非常的冷淡
[00:19:20.000 --> 00:19:22.000]  他發覺他自己不妥
[00:19:22.000 --> 00:19:23.000]  不可以這樣
[00:19:23.000 --> 00:19:25.000]  他巡房之前就看了牌板
[00:19:25.000 --> 00:19:26.000]  在哪裡住
[00:19:26.000 --> 00:19:27.000]  叫什麼名字
[00:19:27.000 --> 00:19:29.000]  一去到的時候拍了個頭
