
[00:00:00.000 --> 00:00:06.500]  我想說,其實我們每一天由睡醒到再次睡覺
[00:02:22.000 --> 00:02:28.000]  我們要經歷聖靈在我們生命裡的滿日、充滿
[00:02:28.000 --> 00:02:31.000]  以致我們的生命不再一樣
[00:02:31.000 --> 00:02:34.000]  我們說撒瑪利亞井旁的婦人
[00:02:34.000 --> 00:02:38.000]  在經歷耶穌的觸碰之後
[00:02:38.000 --> 00:02:40.000]  整個生命就不同了
[00:02:40.000 --> 00:02:43.000]  今天我想說的不是「活水」
[00:02:43.000 --> 00:02:47.000]  我想說的是跟「活」有生命有關
[00:02:47.000 --> 00:02:49.000]  所以我給的題目是什麼呢?
[00:02:49.000 --> 00:02:50.000]  就是「活神」
[00:02:50.000 --> 00:02:52.000]  「活話」
[00:02:52.000 --> 00:02:54.000]  就是活的說話
[00:02:54.000 --> 00:02:55.000]  還有什麼呢?
[00:02:55.000 --> 00:02:57.000]  「活的生命」
[00:02:57.000 --> 00:03:00.000]  我們會透過一個人物
[00:03:00.000 --> 00:03:02.000]  他生命的歷程
[00:03:02.000 --> 00:03:05.000]  一個很重大的生命改變
[00:03:05.000 --> 00:03:09.000]  去看我們如何跟「活神」
[00:03:09.000 --> 00:03:12.000]  他活的說話去互動
[00:03:12.000 --> 00:03:15.000]  以致我們進入那個活潑的生命裡
[00:03:15.000 --> 00:03:18.000]  我們看的人物就是「素羅」
[00:03:18.000 --> 00:03:21.000]  後來稱為「保羅」的使徒
[00:03:21.000 --> 00:03:24.000]  我們一起讀一段經文
[00:03:24.000 --> 00:03:27.000]  《使徒行傳》第九章
[00:03:27.000 --> 00:03:30.000]  一至十九節
[00:03:30.000 --> 00:03:32.000]  十九節很有趣
[00:03:32.000 --> 00:03:36.000]  某程度上是分開兩段的
[00:03:36.000 --> 00:03:38.000]  我們讀到十九節
[00:03:38.000 --> 00:03:40.000]  即是保羅吃飯
[00:03:40.000 --> 00:03:42.000]  那段就停了
[00:03:42.000 --> 00:03:44.000]  讀到吃飯就停了
[00:03:44.000 --> 00:03:45.000]  就不用讀了
[00:03:45.000 --> 00:03:50.000]  我想請弟兄讀一至九節
[00:03:50.000 --> 00:03:51.000]  可以嗎?
[00:03:51.000 --> 00:03:54.000]  讀到不吃不喝
[00:03:54.000 --> 00:03:59.000]  然後姐妹請你讀十到十九章
[00:03:59.000 --> 00:04:01.000]  讀到吃飯就停了
[00:04:01.000 --> 00:04:02.000]  可以吧?
[00:04:02.000 --> 00:04:04.000]  讀到吃飯就停了
[00:04:04.000 --> 00:04:05.000]  OK?
[00:04:05.000 --> 00:04:06.000]  弟兄預備了
[00:04:06.000 --> 00:04:08.000]  一、二、起
[00:04:08.000 --> 00:04:10.000]  弟兄:好,謝謝
[00:04:10.000 --> 00:04:16.000]  在整個經文的段落裡
[00:04:16.000 --> 00:04:19.000]  「素羅」的生命的改變
[00:04:19.000 --> 00:04:21.000]  是因為什麼原因呢?
[00:04:21.000 --> 00:04:23.000]  是他的遇見神
[00:04:23.000 --> 00:04:26.000]  耶穌親自顯現跟他說話
[00:04:26.000 --> 00:04:29.000]  所以將他整個生命
[00:04:29.000 --> 00:04:31.000]  來個180度的扭轉
[00:04:31.000 --> 00:04:34.000]  弟兄,從這裡你會看見
[00:04:34.000 --> 00:04:35.000]  我們的神
[00:04:35.000 --> 00:04:37.000]  我們所相信的神
[00:04:37.000 --> 00:04:38.000]  是一個什麼神呢?
[00:04:38.000 --> 00:04:41.000]  是一個很活潑的神
[00:04:41.000 --> 00:04:42.000]  是一個活神
[00:04:42.000 --> 00:04:44.000]  聖經也是這樣說的
[00:04:44.000 --> 00:04:45.000]  神是什麼呢?
[00:04:45.000 --> 00:04:47.000]  是永活的真神
[00:04:47.000 --> 00:04:49.000]  什麼叫永活呢?
[00:04:49.000 --> 00:04:50.000]  我們經常唱詩功
[00:04:50.000 --> 00:04:51.000]  我們也會唱的
[00:04:51.000 --> 00:04:52.000]  祂是什麼呢?
[00:04:52.000 --> 00:04:53.000]  色在
[00:04:53.000 --> 00:04:55.000]  金在
[00:04:55.000 --> 00:04:57.000]  更加重要的是什麼呢?
[00:04:57.000 --> 00:04:59.000]  永在的神
[00:04:59.000 --> 00:05:01.000]  而且這個永在的神
[00:05:01.000 --> 00:05:03.000]  祂不是一塊東西
[00:05:03.000 --> 00:05:05.000]  好像那些偶像那樣擺著
[00:05:05.000 --> 00:05:08.000]  擺一千年也不會動
[00:05:08.000 --> 00:05:12.000]  祂是跟人有互動的
[00:05:12.000 --> 00:05:16.000]  祂是會跟人建立關係的
[00:05:16.000 --> 00:05:18.000]  甚至我會說
[00:05:18.000 --> 00:05:21.000]  不單止是跟信徒建立關係
[00:05:21.000 --> 00:05:24.000]  就是那些未認識祂的人
[00:05:24.000 --> 00:05:28.000]  祂也會親自觸摸他
[00:05:28.000 --> 00:05:31.000]  你看見「素羅」在這裡
[00:05:31.000 --> 00:05:35.000]  在他遇見耶穌之前
[00:05:35.000 --> 00:05:37.000]  其實他不相信耶穌
[00:05:37.000 --> 00:05:39.000]  是那個理財
[00:05:39.000 --> 00:05:42.000]  甚至可以說他不認識耶穌
[00:05:42.000 --> 00:05:44.000]  他可能只聽過這個名字
[00:05:44.000 --> 00:05:45.000]  他可能只知道
[00:05:45.000 --> 00:05:47.000]  很多在耶路撒冷的人
[00:05:47.000 --> 00:05:51.000]  好像那段時間的最近
[00:05:51.000 --> 00:05:53.000]  去跟從了耶穌這個道
[00:05:53.000 --> 00:05:57.000]  他所知道的就是這麼多
[00:05:57.000 --> 00:05:58.000]  而他覺得
[00:05:58.000 --> 00:06:04.000]  這些做法按照他過往的信仰
[00:06:04.000 --> 00:06:07.000]  或宗教的訓練是錯的
[00:06:07.000 --> 00:06:09.000]  直到什麼時候呢?
[00:06:09.000 --> 00:06:12.000]  直到耶穌在他的生命裡顯現
[00:06:12.000 --> 00:06:14.000]  向他說話
[00:06:14.000 --> 00:06:19.000]  告訴他真正的信仰是怎樣的
[00:06:19.000 --> 00:06:21.000]  他的生命就會改變
[00:06:21.000 --> 00:06:24.000]  所以我想說的第一件事是什麼呢?
[00:06:24.000 --> 00:06:26.000]  我們的神是一個永活的真神
[00:06:26.000 --> 00:06:31.000]  祂願意和人互動
[00:06:31.000 --> 00:06:33.000]  因為祂愛我們
[00:06:33.000 --> 00:06:35.000]  祂愛我們
[00:06:35.000 --> 00:06:37.000]  你想想就知道
[00:06:37.000 --> 00:06:39.000]  如果你戀愛過
[00:06:39.000 --> 00:06:43.000]  如果你經歷過男女之間的愛
[00:06:43.000 --> 00:06:46.000]  你經歷過兩代之間的愛
[00:06:46.000 --> 00:06:51.000]  甚至你經歷過目者與羊的愛
[00:06:51.000 --> 00:06:53.000]  你會想起什麼呢?
[00:06:53.000 --> 00:06:57.000]  當大家有那種愛的關係的時候
[00:06:57.000 --> 00:07:00.000]  你是不是很想經常見那個人?
[00:07:00.000 --> 00:07:03.000]  你是不是很想和那個人說話?
[00:07:03.000 --> 00:07:06.000]  你是不是很想和那個人互動一下?
[00:07:06.000 --> 00:07:08.000]  如果你說我戀愛中
[00:07:08.000 --> 00:07:12.000]  但是我三十天都可以不用見面
[00:07:12.000 --> 00:07:15.000]  有時候都很難相信
[00:07:15.000 --> 00:07:19.000]  三十天都可以不用互動
[00:07:19.000 --> 00:07:26.000]  這其實不是很合那個關係的狀況
[00:07:26.000 --> 00:07:28.000]  所以神很愛我們
[00:07:28.000 --> 00:07:30.000]  很愛人
[00:07:30.000 --> 00:07:35.000]  祂會隨時隨地活現在我們的生命裡
[00:07:35.000 --> 00:07:36.000]  對我們說話
[00:07:36.000 --> 00:07:37.000]  和我們互動
[00:07:37.000 --> 00:07:39.000]  向我們顯現
[00:07:39.000 --> 00:07:41.000]  神是一個活神
[00:07:41.000 --> 00:07:44.000]  當祂顯現在我們生命裡的時候
[00:07:44.000 --> 00:07:46.000]  祂就會帶給我們生命裡
[00:07:46.000 --> 00:07:49.000]  很多的撞擊和感動
[00:07:49.000 --> 00:07:52.000]  讓我們的生命能夠更新改變
[00:07:52.000 --> 00:07:54.000]  我想說的是
[00:07:54.000 --> 00:07:56.000]  如果你看保羅或素羅
[00:07:56.000 --> 00:07:59.000]  素羅是祂起先的名字
[00:07:59.000 --> 00:08:02.000]  神幫祂改了一個名字叫做保羅
[00:08:02.000 --> 00:08:04.000]  無論說素羅還是保羅
[00:08:04.000 --> 00:08:05.000]  都是同一個人
[00:08:05.000 --> 00:08:10.000]  如果你看素羅的成長和背景
[00:08:10.000 --> 00:08:12.000]  你會看到一些東西
[00:08:12.000 --> 00:08:14.000]  他的成長和背景是怎樣的呢?
[00:08:14.000 --> 00:08:20.000]  我做了一個保羅簡單的個人檔案
[00:08:20.000 --> 00:08:26.000]  當然那個是憑想像畫出來的樣子
[00:08:26.000 --> 00:08:28.000]  他未必是這個樣子
[00:08:28.000 --> 00:08:33.000]  這是他的檔案
[00:08:33.000 --> 00:08:37.000]  保羅的前名是素羅
[00:08:37.000 --> 00:08:42.000]  他的籍貫是以色列的變夏文茲派
[00:08:42.000 --> 00:08:45.000]  他的家鄉在哪裡呢?
[00:08:45.000 --> 00:08:47.000]  在一個叫做基里加的地區
[00:08:47.000 --> 00:08:49.000]  一個城市叫做大素
[00:08:49.000 --> 00:08:52.000]  大素其實聖經也有說過
[00:08:52.000 --> 00:08:54.000]  當保羅自白的時候
[00:08:54.000 --> 00:08:58.000]  他說大素是一個有名的城市
[00:08:58.000 --> 00:09:01.000]  在當時的世代裡是有名的
[00:09:01.000 --> 00:09:06.000]  我再看一些聖經書的資料
[00:09:06.000 --> 00:09:09.000]  其中一個很出名的地方是什麼呢?
[00:09:09.000 --> 00:09:12.000]  原來他是一個學術的名城
[00:09:12.000 --> 00:09:14.000]  那裡有很多學院
[00:09:14.000 --> 00:09:16.000]  有很多出名的老師
[00:09:16.000 --> 00:09:19.000]  所以保羅自辯的時候
[00:09:19.000 --> 00:09:22.000]  他都說他出生在明門正邁
[00:09:22.000 --> 00:09:26.000]  他在一個很有名的老師的門下受教
[00:09:26.000 --> 00:09:28.000]  那個就是加瑪利拉
[00:09:28.000 --> 00:09:32.000]  所以他的家鄉在那裡成長
[00:09:32.000 --> 00:09:37.000]  其實是在一個很有名的學術城市成長
[00:09:37.000 --> 00:09:40.000]  他是受過高深的宗教訓練
[00:09:40.000 --> 00:09:42.000]  血統是什麼呢?
[00:09:42.000 --> 00:09:46.000]  他宣稱他是純正的希伯來人
[00:09:46.000 --> 00:09:50.000]  他是希伯來人所生的希伯來人
[00:09:50.000 --> 00:09:55.000]  因為以色列人是很講血統純正的
[00:09:55.000 --> 00:09:57.000]  所以他們這麼不滿意
[00:09:57.000 --> 00:10:01.000]  薩馬利亞人就覺得他們血統不純正
[00:10:01.000 --> 00:10:05.000]  所以保羅說我是純正的希伯來人
[00:10:05.000 --> 00:10:08.000]  人生目標是什麼呢?
[00:10:08.000 --> 00:10:10.000]  按他自己說的不是我說的
[00:10:10.000 --> 00:10:13.000]  是逼迫教會
[00:10:13.000 --> 00:10:17.000]  就是逼迫那些信耶穌的人
[00:10:17.000 --> 00:10:20.000]  職業在我們後期知道他去宣教的時候
[00:10:20.000 --> 00:10:22.000]  他的主要職業是什麼呢?
[00:10:22.000 --> 00:10:25.000]  織帳篷
[00:10:25.000 --> 00:10:26.000]  社會地位
[00:10:26.000 --> 00:10:28.000]  法理裁人
[00:10:28.000 --> 00:10:31.000]  這個是說他未信耶穌的意思
[00:10:31.000 --> 00:10:32.000]  法理裁人
[00:10:32.000 --> 00:10:34.000]  死亡原因
[00:10:34.000 --> 00:10:37.000]  按照教會的傳統告訴你
[00:10:37.000 --> 00:10:39.000]  他是信道的
[00:10:39.000 --> 00:10:41.000]  為主信道的
[00:10:41.000 --> 00:10:43.000]  他的即是在
[00:10:43.000 --> 00:10:45.000]  打漏了一個字
[00:10:45.000 --> 00:10:47.000]  即是和呼召
[00:10:47.000 --> 00:10:48.000]  應該是
[00:10:48.000 --> 00:10:50.000]  他在信耶穌的時候
[00:10:50.000 --> 00:10:52.000]  其實剛才那段經文也有說
[00:10:52.000 --> 00:10:58.000]  他是被神呼召成為外邦人信耶穌的使徒
[00:10:58.000 --> 00:11:01.000]  我們看一段經文說一下這些
[00:11:01.000 --> 00:11:04.000]  菲律賓書三章五至六節
[00:11:04.000 --> 00:11:09.000]  菲律賓書三章五至六節
[00:11:09.000 --> 00:11:10.000]  他終於出來了
[00:11:10.000 --> 00:11:11.000]  感謝主
[00:11:11.000 --> 00:11:13.000]  我們一起讀
[00:11:13.000 --> 00:11:15.000]  預備一二起
[00:11:15.000 --> 00:11:19.000]  你看這兩節聖經
[00:11:19.000 --> 00:11:22.000]  你大概會看到剛才我所說的情況
[00:11:22.000 --> 00:11:23.000]  即是說
[00:11:23.000 --> 00:11:27.000]  保羅在他的生命的自白裡面
[00:11:27.000 --> 00:11:30.000]  他說他自己從小到大
[00:11:30.000 --> 00:11:35.000]  他是怎樣竭力的遵守他的律法
[00:11:35.000 --> 00:11:41.000]  他是怎樣竭力的去維持他的生命
[00:11:41.000 --> 00:11:44.000]  甚至是他的血統的純正
[00:11:44.000 --> 00:11:49.000]  他受過高深的宗教訓練
[00:11:49.000 --> 00:11:52.000]  在明師底下出生
[00:11:52.000 --> 00:11:54.000]  我相信
[00:11:54.000 --> 00:11:56.000]  在他的生命裡面
[00:11:56.000 --> 00:11:59.000]  他在遇見耶穌之前
[00:11:59.000 --> 00:12:02.000]  他是非常清楚
[00:12:02.000 --> 00:12:05.000]  聖經的律法是說什麼的
[00:12:05.000 --> 00:12:08.000]  他是嚴守這些的律法
[00:12:08.000 --> 00:12:10.000]  他是覺得這樣
[00:12:10.000 --> 00:12:11.000]  在他的生命裡面
[00:12:11.000 --> 00:12:14.000]  才是人生最重要的東西
[00:12:14.000 --> 00:12:15.000]  甚至我相信
[00:12:15.000 --> 00:12:18.000]  他是很熟讀聖經的
[00:12:18.000 --> 00:12:22.000]  這裡當然是說舊約特別是律法的層面
[00:12:22.000 --> 00:12:25.000]  因為他說他是法理賽人
[00:12:25.000 --> 00:12:27.000]  法理賽人
[00:12:27.000 --> 00:12:30.000]  基本上他們是很要求自己
[00:12:30.000 --> 00:12:32.000]  將神的說話
[00:12:32.000 --> 00:12:34.000]  將聖經放在他們的身上
[00:12:34.000 --> 00:12:36.000]  放在他們的心上
[00:12:36.000 --> 00:12:39.000]  法理賽人的起源
[00:12:39.000 --> 00:12:43.000]  就是他們有一群異族裔人
[00:12:43.000 --> 00:12:46.000]  他們在他們的國家亡國的時候
[00:12:46.000 --> 00:12:51.000]  他們能夠回去耶路撒冷
[00:12:51.000 --> 00:12:53.000]  去重建那個國家的時候
[00:12:53.000 --> 00:12:59.000]  他們覺得過往那個國家的淪陷
[00:12:59.000 --> 00:13:00.000]  是因為什麼原因呢
[00:13:00.000 --> 00:13:02.000]  就是因為整個民族
[00:13:02.000 --> 00:13:07.000]  是不遵守神的律法、誡命
[00:13:07.000 --> 00:13:09.000]  所以他們就立志
[00:13:09.000 --> 00:13:12.000]  我要竭力地去遵守
[00:13:12.000 --> 00:13:14.000]  竭力地去跟隨
[00:13:14.000 --> 00:13:17.000]  竭力地去記住神的說話
[00:13:17.000 --> 00:13:19.000]  其實這個原意是好的
[00:13:19.000 --> 00:13:20.000]  原意是好的
[00:13:20.000 --> 00:13:23.000]  就是說對神的說話、對祂的誡命
[00:13:23.000 --> 00:13:27.000]  是非常的敬畏、尊崇和上心
[00:13:27.000 --> 00:13:29.000]  其實是好的
[00:13:29.000 --> 00:13:32.000]  不過一直發展下去的時候
[00:13:32.000 --> 00:13:35.000]  這些的行為、這些的舉動
[00:13:35.000 --> 00:13:37.000]  這些的心智就慢慢變了
[00:13:37.000 --> 00:13:39.000]  到了耶穌的年代
[00:13:39.000 --> 00:13:42.000]  法理賽人已經成為什麼呢
[00:13:42.000 --> 00:13:45.000]  大家讀聖經都會看到的
[00:13:45.000 --> 00:13:49.000]  他就成為所謂的律法主義、教條主義
[00:13:49.000 --> 00:13:52.000]  在一個僵化的過程裏面
[00:13:52.000 --> 00:13:57.000]  就成為一些這樣的無益的狀況
[00:13:57.000 --> 00:14:01.000]  甚至耶穌怎麼評法理賽人呢
[00:14:01.000 --> 00:14:03.000]  甚至耶穌說
[00:14:03.000 --> 00:14:06.000]  你們其實是一班假冒為善的人
[00:14:06.000 --> 00:14:08.000]  什麼叫假冒為善呢
[00:14:08.000 --> 00:14:12.000]  就是你講很多條文、很多規矩、很多法例
[00:14:12.000 --> 00:14:17.000]  很多所謂律法上的要求
[00:14:17.000 --> 00:14:20.000]  但其實是你自己不做的
[00:14:20.000 --> 00:14:22.000]  你自己不做的
[00:14:22.000 --> 00:14:24.000]  其實是假的
[00:14:24.000 --> 00:14:28.000]  或者是一個很形式上的做法
[00:14:28.000 --> 00:14:31.000]  所以耶穌說得他們很重要
[00:14:31.000 --> 00:14:32.000]  怎麼形容他們呢
[00:14:32.000 --> 00:14:34.000]  是粉色的墳墓
[00:14:34.000 --> 00:14:36.000]  外面很好看
[00:14:36.000 --> 00:14:42.000]  但裏面充滿了死亡的氣息
[00:14:42.000 --> 00:14:49.000]  保羅在遇見耶穌之前的整個狀況都是這樣
[00:14:49.000 --> 00:14:52.000]  所以他在遇見耶穌之前
[00:14:52.000 --> 00:14:53.000]  他做了什麼呢
[00:14:53.000 --> 00:14:57.000]  《死亡傳》第九章說
[00:14:57.000 --> 00:15:02.000]  當斯蒂反殉道之後
[00:15:02.000 --> 00:15:03.000]  耶路撒冷的信徒
[00:15:03.000 --> 00:15:05.000]  信耶穌的人大受逼迫
[00:15:05.000 --> 00:15:10.000]  其中一個很主力逼迫信徒去追殺信徒的
[00:15:10.000 --> 00:15:12.000]  就是保羅
[00:15:12.000 --> 00:15:13.000]  就是蘇羅
[00:15:13.000 --> 00:15:15.000]  所以這段是在說
[00:15:15.000 --> 00:15:19.000]  正正是在去大馬士革
[00:15:19.000 --> 00:15:21.000]  新的譯本就是大馬士革
[00:15:21.000 --> 00:15:23.000]  在這條路上
[00:15:23.000 --> 00:15:24.000]  他在做什麼呢
[00:15:24.000 --> 00:15:31.000]  他拿著大祭司給他的權柄
[00:15:31.000 --> 00:15:35.000]  去到大馬士革裏面的會堂
[00:15:35.000 --> 00:15:37.000]  去捉人
[00:15:37.000 --> 00:15:41.000]  去捉那些信耶穌的人
[00:15:41.000 --> 00:15:44.000]  要將他們綑綁帶回去受審
[00:15:44.000 --> 00:15:46.000]  他在做這件事
[00:15:46.000 --> 00:15:48.000]  因為我想說什麼呢
[00:15:48.000 --> 00:15:51.000]  其實就是當一個人
[00:15:51.000 --> 00:15:56.000]  他遇上永活的真神
[00:15:56.000 --> 00:15:57.000]  向他呈現
[00:15:57.000 --> 00:15:59.000]  並且和他互動
[00:15:59.000 --> 00:16:01.000]  向他說話
[00:16:01.000 --> 00:16:04.000]  這個人的生命就會改變
[00:16:04.000 --> 00:16:11.000]  即使他的背景是受過非常高深的宗教訓練
[00:16:11.000 --> 00:16:16.000]  即使他很熟悉聖經裏面的說話
[00:16:16.000 --> 00:16:20.000]  如果我們的生命沒有神進入我們裏面
[00:16:20.000 --> 00:16:23.000]  其實可能我們都認識不完全
[00:16:23.000 --> 00:16:26.000]  甚至我們會認識錯誤
[00:16:26.000 --> 00:16:27.000]  所以弟妹
[00:16:27.000 --> 00:16:28.000]  我不知道
[00:16:28.000 --> 00:16:29.000]  剛才我一直問大家
[00:16:29.000 --> 00:16:31.000]  其實我們每一天
[00:16:31.000 --> 00:16:35.000]  有多少時間和神互動呢
[00:16:35.000 --> 00:16:37.000]  我們有多少場合
[00:16:37.000 --> 00:16:40.000]  有多少機會去尋求一下
[00:16:40.000 --> 00:16:43.000]  神,你今天在我的生命裏面
[00:16:43.000 --> 00:16:45.000]  想和我說什麼呢
[00:16:45.000 --> 00:16:47.000]  究竟我們有沒有遇見神呢
[00:16:47.000 --> 00:16:49.000]  在我們的生命裏面
[00:16:49.000 --> 00:16:51.000]  當我們讀聖經的時候
[00:16:51.000 --> 00:16:55.000]  其實我們只是在讀裏面的字句
[00:16:55.000 --> 00:16:58.000]  還是我們真的在尋求主
[00:16:58.000 --> 00:17:00.000]  主啊,你今天透過這段聖經
[00:17:00.000 --> 00:17:03.000]  你想和我說什麼呢
[00:17:03.000 --> 00:17:04.000]  聖靈啊
[00:17:04.000 --> 00:17:06.000]  你有沒有什麼啟示
[00:17:06.000 --> 00:17:09.000]  是對我這個生命說的呢
[00:17:09.000 --> 00:17:10.000]  如果我們相信
[00:17:10.000 --> 00:17:13.000]  我們的神是一個活著的神
[00:17:13.000 --> 00:17:14.000]  是一個永遠活著的神
[00:17:14.000 --> 00:17:17.000]  祂又喜歡和我們互動
[00:17:17.000 --> 00:17:18.000]  弟妹
[00:17:18.000 --> 00:17:20.000]  祂怎麼會不和我們說話呢
[00:17:20.000 --> 00:17:23.000]  祂怎麼會不和我們說話呢
[00:17:23.000 --> 00:17:27.000]  祂怎麼會不告訴我們祂的心意呢
[00:17:27.000 --> 00:17:32.000]  不過究竟我們有沒有去尋求這件事呢
[00:17:32.000 --> 00:17:35.000]  我想說的是
[00:17:35.000 --> 00:17:37.000]  本來都很熟悉聖經的
[00:17:37.000 --> 00:17:39.000]  但是不代表他
[00:17:39.000 --> 00:17:41.000]  即是他很熟悉聖經
[00:17:41.000 --> 00:17:45.000]  就不代表他完全認識那個真理
[00:17:45.000 --> 00:17:46.000]  所以弟妹
[00:17:46.000 --> 00:17:48.000]  今天我們都在讀聖經
[00:17:48.000 --> 00:17:49.000]  我們都在說
[00:17:49.000 --> 00:17:53.000]  喂,叫大家一起讀什麼
[00:17:53.000 --> 00:17:57.000]  楊逸書你讀了沒有
[00:17:57.000 --> 00:17:58.000]  讀了是吧
[00:17:58.000 --> 00:17:59.000]  感謝主
[00:17:59.000 --> 00:18:00.000]  不過讀完可以再讀
[00:18:00.000 --> 00:18:03.000]  讀完中文可以讀英文
[00:18:03.000 --> 00:18:09.000]  讀完和學本可以讀新譯本
[00:18:09.000 --> 00:18:12.000]  很多版本可以讀
[00:18:12.000 --> 00:18:14.000]  不過我想說的是
[00:18:14.000 --> 00:18:16.000]  我們有時有些習慣
[00:18:16.000 --> 00:18:20.000]  可能我們需不需要改變一下呢
[00:18:20.000 --> 00:18:22.000]  我會這樣鼓勵弟妹
[00:18:22.000 --> 00:18:24.000]  我們真的讀聖經就讀聖經
[00:18:24.000 --> 00:18:26.000]  先讀聖經
[00:18:26.000 --> 00:18:27.000]  什麼意思呢
[00:18:27.000 --> 00:18:28.000]  有時我們很習慣
[00:18:28.000 --> 00:18:29.000]  我們其實
[00:18:29.000 --> 00:18:32.000]  不行,我要看聖經書
[00:18:32.000 --> 00:18:36.000]  我要看誰人講這段經文
[00:18:36.000 --> 00:18:37.000]  OK的
[00:18:37.000 --> 00:18:39.000]  那些都是有用的東西
[00:18:39.000 --> 00:18:41.000]  不過我會這樣說
[00:18:41.000 --> 00:18:43.000]  我真的會建議
[00:18:43.000 --> 00:18:46.000]  我們先很認真去讀聖經
[00:18:46.000 --> 00:18:47.000]  讀聖經
[00:18:47.000 --> 00:18:49.000]  從那個閱讀
[00:18:49.000 --> 00:18:52.000]  我們一路求問主
[00:18:52.000 --> 00:18:53.000]  主啊
[00:18:53.000 --> 00:18:55.000]  你今天想跟我說什麼
[00:18:55.000 --> 00:18:57.000]  究竟這段聖經
[00:18:57.000 --> 00:18:58.000]  當時是這樣說的
[00:18:58.000 --> 00:19:00.000]  來到今天這個世代
[00:19:00.000 --> 00:19:02.000]  我這個目前的狀況
[00:19:02.000 --> 00:19:03.000]  主啊
[00:19:03.000 --> 00:19:06.000]  你有什麼是透過這段聖經跟我說的呢
[00:19:06.000 --> 00:19:07.000]  以致到
[00:19:07.000 --> 00:19:11.000]  我真的有一個第一手的
[00:19:11.000 --> 00:19:14.000]  接觸和認識
[00:19:14.000 --> 00:19:16.000]  讀聖經書
[00:19:16.000 --> 00:19:19.000]  或者聽某些神學家說
[00:19:19.000 --> 00:19:20.000]  不是不好
[00:19:20.000 --> 00:19:23.000]  不過有時那些是他們消化了的東西
[00:19:23.000 --> 00:19:26.000]  是他們整合完的東西
[00:19:26.000 --> 00:19:28.000]  可能沒有錯的
[00:19:28.000 --> 00:19:30.000]  錯不錯我們都要分辨
[00:19:30.000 --> 00:19:32.000]  其實有時
[00:19:32.000 --> 00:19:34.000]  但是
[00:19:34.000 --> 00:19:36.000]  我相信
[00:19:36.000 --> 00:19:38.000]  當我們這樣去尋求主的心意
[00:19:38.000 --> 00:19:40.000]  然後我們去讀祂的話
[00:19:40.000 --> 00:19:42.000]  可能我們
[00:19:42.000 --> 00:19:44.000]  是會很直接經歷
[00:19:44.000 --> 00:19:46.000]  神跟我們去說話
