
[00:00:00.000 --> 00:00:03.000]  我們今天會繼續來帶大家去查考神的話語
[00:05:25.540 --> 00:05:26.820]  他們對信仰上
[00:05:26.820 --> 00:05:29.180]  應該是有很深刻的體會的
[00:05:29.180 --> 00:05:30.980]  在《老公的第九章》第四節
[00:05:30.980 --> 00:05:32.740]  就說到這幫人圍着
[00:05:32.740 --> 00:05:34.340]  就是來問耶穌
[00:05:34.340 --> 00:05:37.140]  因爲耶穌那時候是一個很觸目的人物
[00:05:37.140 --> 00:05:39.260]  那時候的門徒
[00:05:39.260 --> 00:05:41.500]  和我一樣是備受注視的
[00:05:41.500 --> 00:05:43.060]  好了,不要忘記
[00:05:43.060 --> 00:05:46.700]  門徒曾經領受了主的使命
[00:05:46.700 --> 00:05:50.020]  有能力去醫病趕鬼的
[00:05:50.020 --> 00:05:51.860]  好,我們看看《老公的第九章》
[00:05:51.860 --> 00:05:54.060]  第一到第二節,好不好?
[00:05:54.060 --> 00:05:56.260]  耶穌叫齊了十二個門徒
[00:05:56.260 --> 00:05:58.300]  給他們能力痊病
[00:05:58.300 --> 00:05:59.700]  祭服一切的鬼
[00:05:59.700 --> 00:06:01.260]  醫治各樣的病
[00:06:01.260 --> 00:06:04.180]  就差遣他們去宣傳神學的道
[00:06:04.180 --> 00:06:05.100]  醫治病人
[00:06:05.100 --> 00:06:05.740]  看到沒有?
[00:06:05.740 --> 00:06:09.700]  耶穌是給十二個門徒這種能力
[00:06:09.700 --> 00:06:10.740]  痊病
[00:06:10.740 --> 00:06:11.900]  這個能力痊病做什麼?
[00:06:11.900 --> 00:06:13.740]  是可以趕鬼的
[00:06:13.740 --> 00:06:15.460]  可以來醫病的
[00:06:15.460 --> 00:06:17.940]  但是當然不只是做這些
[00:06:17.940 --> 00:06:19.180]  要宣講神的角度
[00:06:19.180 --> 00:06:21.380]  如果我們繼續看這段經文的時候就知道
[00:06:21.380 --> 00:06:23.660]  是不是這些門徒回來很開心
[00:06:23.660 --> 00:06:25.940]  哇,夫妻真的很厲害
[00:06:25.940 --> 00:06:28.580]  我們真的可以醫病趕鬼
[00:06:28.580 --> 00:06:31.420]  耶穌說,是啊,你不要只是爲這些東西開心
[00:06:31.420 --> 00:06:33.140]  他說,我甚至看到
[00:06:33.140 --> 00:06:35.580]  殺大佬子從天上墜下來這樣
[00:06:35.580 --> 00:06:38.100]  耶穌說,最開心的是什麼呢?
[00:06:38.100 --> 00:06:39.740]  就是你侍奉的時候
[00:06:39.740 --> 00:06:42.140]  你得着這一個能力
[00:06:42.140 --> 00:06:44.820]  你所服侍的是神所紀念
[00:06:44.820 --> 00:06:47.140]  你是要爲這些東西來開心的
[00:06:47.140 --> 00:06:49.580]  所以我自己經常覺得
[00:06:49.580 --> 00:06:52.180]  有機會去服侍是一個祝福
[00:06:52.180 --> 00:06:53.860]  這裏很清楚說了
[00:06:53.860 --> 00:06:55.540]  門徒是有能力
[00:06:55.540 --> 00:06:57.500]  有權柄去趕鬼
[00:06:57.500 --> 00:06:59.980]  他是曾經成功過的
[00:06:59.980 --> 00:07:02.060]  而且不是一次兩次
[00:07:02.060 --> 00:07:05.780]  他曾經有很多次來帶去成功的
[00:07:05.780 --> 00:07:07.700]  但是這次
[00:07:07.700 --> 00:07:09.980]  他們不行
[00:07:09.980 --> 00:07:12.020]  趕不到這隻鬼的時候
[00:07:12.020 --> 00:07:14.100]  就馬上被人質疑
[00:07:14.100 --> 00:07:16.140]  被人帶去挑戰
[00:07:16.140 --> 00:07:19.300]  而挑戰他們最厲害的就是那些宗教人士
[00:07:19.300 --> 00:07:20.620]  就是那些民事
[00:07:20.620 --> 00:07:23.620]  就是來帶去和門徒辯論
[00:07:23.620 --> 00:07:27.180]  到這裏大家有沒有一個很大的感慨呢?
[00:07:27.180 --> 00:07:30.340]  你做了很多好的事
[00:07:30.340 --> 00:07:32.060]  但是你做錯了
[00:07:32.060 --> 00:07:35.060]  或者是做得一次沒那麼理想
[00:07:35.060 --> 00:07:37.060]  好像前面的東西就被否定了
[00:07:37.060 --> 00:07:38.580]  做太太的那些
[00:07:38.580 --> 00:07:41.020]  你每次煮飯都煮得很好喫的東西
[00:07:41.020 --> 00:07:42.780]  燒鴨又好喫
[00:07:42.780 --> 00:07:44.180]  但是怎麼知道
[00:07:44.180 --> 00:07:47.100]  有一次你煮的東西
[00:07:47.100 --> 00:07:49.060]  稍微鹹了一點
[00:07:49.060 --> 00:07:50.060]  可能你的丈夫就說
[00:07:50.060 --> 00:07:51.220]  哇,幹什麼?
[00:07:51.220 --> 00:07:52.940]  現在的鹽很便宜嗎?
[00:07:52.940 --> 00:07:54.460]  這麼鹹的?
[00:07:54.460 --> 00:07:55.540]  不是吧?
[00:07:55.540 --> 00:07:57.460]  你做得好他沒有贊你
[00:07:57.460 --> 00:07:59.660]  但是你做得差一點
[00:07:59.660 --> 00:08:02.220]  他就馬上來帶去說你
[00:08:02.220 --> 00:08:03.700]  其實是挺可憐的
[00:08:03.700 --> 00:08:05.940]  同樣今天我們做牧者
[00:08:05.940 --> 00:08:08.540]  或者我們去做一些工作也是這樣
[00:08:08.540 --> 00:08:10.060]  我們做了很多很好的事
[00:08:10.060 --> 00:08:11.620]  宣講了很好的信息
[00:08:11.620 --> 00:08:13.060]  但是可能你一句話
[00:08:13.060 --> 00:08:14.460]  那些人不是很合聽
[00:08:14.460 --> 00:08:15.900]  他就馬上否定你
[00:08:15.900 --> 00:08:18.340]  馬上來帶去對你不滿
[00:08:18.340 --> 00:08:21.100]  這是一個很大的無奈
[00:08:21.100 --> 00:08:22.460]  但是怎麼轉呢?
[00:08:22.460 --> 00:08:23.660]  你有沒有留意到呢?
[00:08:23.660 --> 00:08:26.300]  快要一年了
[00:08:26.300 --> 00:08:27.260]  新的一年
[00:08:27.260 --> 00:08:28.540]  其實已經不是了
[00:08:28.540 --> 00:08:30.340]  農曆8月15日之後
[00:08:30.340 --> 00:08:31.020]  在香港
[00:08:31.020 --> 00:08:32.420]  英國沒有這些東西
[00:08:32.420 --> 00:08:33.660]  但是在網上賣的
[00:08:33.660 --> 00:08:36.380]  那些什麼叫做
[00:08:36.380 --> 00:08:37.660]  運程書
[00:08:37.660 --> 00:08:39.100]  又說下一年會怎麼樣呢?
[00:08:39.100 --> 00:08:40.300]  說很多東西的
[00:08:40.300 --> 00:08:42.300]  喂,他們每一年都會說
[00:08:42.300 --> 00:08:43.100]  新的一年會怎麼樣?
[00:08:43.100 --> 00:08:44.500]  他說十樣東西
[00:08:44.500 --> 00:08:46.700]  其實有八樣東西不中的
[00:08:46.700 --> 00:08:49.380]  有兩樣東西其實是表面
[00:08:49.380 --> 00:08:50.620]  就是較爲闊一點的
[00:08:50.620 --> 00:08:51.620]  中了
[00:08:51.620 --> 00:08:52.660]  但是很有趣的
[00:08:52.660 --> 00:08:53.420]  不算是新的
[00:08:53.420 --> 00:08:55.180]  啊,多準啊
[00:08:55.180 --> 00:08:55.980]  中了
[00:08:55.980 --> 00:08:57.660]  他只是看中了那兩樣
[00:08:57.660 --> 00:08:59.860]  不看他那八樣東西是不中的
[00:08:59.860 --> 00:09:00.660]  這對我們來說
[00:09:00.660 --> 00:09:01.780]  真的很不公平
[00:09:01.780 --> 00:09:02.740]  是很無奈
[00:09:02.740 --> 00:09:05.220]  但是這是一個很無奈的現實
[00:09:05.220 --> 00:09:06.780]  我們要去接受
[00:09:06.780 --> 00:09:07.260]  好了
[00:09:07.260 --> 00:09:08.260]  我們有沒有想一想
[00:09:08.260 --> 00:09:10.300]  他們辯論的內容是什麼呢?
[00:09:10.300 --> 00:09:11.540]  或者他就說
[00:09:11.540 --> 00:09:14.700]  喂,你跟隨的耶穌
[00:09:14.700 --> 00:09:17.380]  是不是真的神來的?
[00:09:17.380 --> 00:09:19.780]  他說自己是神
[00:09:19.780 --> 00:09:21.220]  你們真的有能力?
[00:09:21.220 --> 00:09:23.660]  你真的有能力去趕鬼?
[00:09:23.660 --> 00:09:24.780]  如果你真的有能力
[00:09:24.780 --> 00:09:27.620]  喂,爲什麼現在這個小孩
[00:09:27.620 --> 00:09:30.140]  仍然被鬼附着
[00:09:30.140 --> 00:09:32.460]  怎麼都趕不走啊
[00:09:32.460 --> 00:09:33.820]  這樣的時候
[00:09:33.820 --> 00:09:35.140]  你留意一下
[00:09:35.140 --> 00:09:37.300]  他們真是怎麼辦呢?
[00:09:37.300 --> 00:09:38.900]  在那一刻裏面
[00:09:38.900 --> 00:09:41.100]  他們真是百詞莫辯的
[00:09:41.100 --> 00:09:42.620]  沒有東西可以說
[00:09:42.620 --> 00:09:44.380]  因爲事實擺在眼前
[00:09:44.380 --> 00:09:47.180]  他們曾經去趕這些鬼
[00:09:47.180 --> 00:09:49.020]  但是是趕不了
[00:09:49.020 --> 00:09:49.980]  所以這個時候
[00:09:49.980 --> 00:09:51.380]  真是啞口無言的
[00:09:51.380 --> 00:09:53.380]  怎麼辯論下去呢?
[00:09:53.380 --> 00:09:56.180]  都不能說服那些挑戰者
[00:09:56.180 --> 00:09:58.180]  這就是無奈
[00:09:58.180 --> 00:10:00.300]  有時候我們犯了錯
[00:10:00.300 --> 00:10:01.980]  說他是無心之身
[00:10:01.980 --> 00:10:03.660]  有時候我們做了一些
[00:10:03.660 --> 00:10:05.380]  不是很理想的事情
[00:10:05.380 --> 00:10:06.460]  於是那些人就說
[00:10:06.460 --> 00:10:09.940]  這些信耶穌的人搞成這樣
[00:10:09.940 --> 00:10:11.580]  不知所謂
[00:10:11.580 --> 00:10:14.340]  我們真是沒有辦法去辯論的
[00:10:14.340 --> 00:10:15.340]  很無奈
[00:10:15.340 --> 00:10:16.060]  好了
[00:10:16.060 --> 00:10:17.220]  在這個時候
[00:10:17.220 --> 00:10:18.620]  耶穌是怎樣呢?
[00:10:18.620 --> 00:10:21.900]  他是合時的出現
[00:10:21.900 --> 00:10:23.180]  你留意到
[00:10:23.180 --> 00:10:25.580]  我們指的是適當時間出現
[00:10:25.580 --> 00:10:27.580]  不是及時出現
[00:10:27.580 --> 00:10:28.500]  好了
[00:10:28.500 --> 00:10:30.140]  所以山上的時候
[00:10:30.140 --> 00:10:30.980]  門徒就說到
[00:10:30.980 --> 00:10:31.900]  記不記得了?
[00:10:31.900 --> 00:10:34.740]  再借雷震好
[00:10:34.740 --> 00:10:36.380]  這是事實的
[00:10:36.380 --> 00:10:38.980]  但是他仍然要下山
[00:10:38.980 --> 00:10:40.660]  正如我所說
[00:10:40.660 --> 00:10:44.780]  上山是爲了下山去侍奉的
[00:10:44.780 --> 00:10:46.380]  上山是爲了他們
[00:10:46.380 --> 00:10:48.580]  經歷到神那種的榮耀
[00:10:48.580 --> 00:10:50.100]  以致他們有信心
[00:10:50.100 --> 00:10:53.260]  下去面對不同的挑戰
[00:10:53.260 --> 00:10:54.860]  主耶穌同樣
[00:10:54.860 --> 00:10:55.740]  我很相信
[00:10:55.740 --> 00:10:56.820]  他是享受
[00:10:56.820 --> 00:10:59.780]  在山上那種寧靜的時刻
[00:10:59.780 --> 00:11:03.020]  與摩西尼亞的對談
[00:11:03.020 --> 00:11:05.900]  但是他卻是不會忘記
[00:11:05.900 --> 00:11:11.380]  門徒在山下所面對的困境
[00:11:11.380 --> 00:11:13.740]  更加是因爲魔鬼
[00:11:13.740 --> 00:11:17.860]  來壓制着小孩子
[00:11:17.860 --> 00:11:19.980]  而令到孩子受苦
[00:11:19.980 --> 00:11:22.420]  爸爸的心很痛
[00:11:22.420 --> 00:11:25.740]  所以耶穌到他們當中
[00:11:25.740 --> 00:11:28.340]  這裏又讓我們看到一件事
[00:11:28.340 --> 00:11:29.700]  我們現在可能是
[00:11:29.700 --> 00:11:31.860]  較爲活得自由一點
[00:11:31.860 --> 00:11:33.060]  開心一點
[00:11:33.060 --> 00:11:34.460]  這是沒錯的
[00:11:34.460 --> 00:11:35.700]  是祝福你
[00:11:35.700 --> 00:11:37.980]  但是我們不要忘記
[00:11:37.980 --> 00:11:39.940]  可能在遠方的人
[00:11:39.940 --> 00:11:41.780]  正在陷入一些困境
[00:11:41.780 --> 00:11:43.340]  壓力當中
[00:11:43.340 --> 00:11:45.580]  所以我們仍然要記掛着他們
[00:11:45.580 --> 00:11:47.300]  這是很重要的
[00:11:47.300 --> 00:11:48.540]  我們要爲他們祈禱
[00:11:48.540 --> 00:11:51.180]  甚至作出適當的回應
[00:11:51.180 --> 00:11:52.140]  好了
[00:11:52.140 --> 00:11:53.740]  昔日不要忘記
[00:11:53.740 --> 00:11:56.260]  摩西在山上四十祝夜
[00:11:56.260 --> 00:11:58.740]  與神交往領受誡命
[00:11:58.740 --> 00:12:00.580]  但是山下的人
[00:12:00.580 --> 00:12:01.860]  就是對神不忠
[00:12:01.860 --> 00:12:02.500]  記不記得
[00:12:02.500 --> 00:12:03.980]  他們來做金牛獨
[00:12:03.980 --> 00:12:06.020]  來拜偶像
[00:12:06.020 --> 00:12:07.060]  同樣
[00:12:07.060 --> 00:12:08.500]  主耶穌下山的時候
[00:12:08.500 --> 00:12:11.420]  都是碰到這樣的處境
[00:12:11.420 --> 00:12:13.100]  耶穌說到這是什麼
[00:12:13.100 --> 00:12:14.700]  又不信
[00:12:14.700 --> 00:12:18.020]  又勃謀的世代
[00:12:18.020 --> 00:12:21.180]  當時有很多人圍着耶穌
[00:12:21.180 --> 00:12:24.100]  來看熱鬧和門徒
[00:12:24.100 --> 00:12:25.660]  在《路透》第九章三十七節
[00:12:25.660 --> 00:12:28.020]  有許多人迎見耶穌
[00:12:28.020 --> 00:12:29.260]  但是不要忘記
[00:12:29.260 --> 00:12:30.820]  這些人只是什麼
[00:12:30.820 --> 00:12:32.740]  看熱鬧而已
[00:12:32.740 --> 00:12:35.260]  用現在的術語就是喫花生
[00:12:35.260 --> 00:12:38.500]  只是看神蹟歧視是怎樣
[00:12:38.500 --> 00:12:40.860]  但是他們卻只是看
[00:12:40.860 --> 00:12:43.060]  是不願意悔改
[00:12:43.060 --> 00:12:45.820]  不願意去違身
[00:12:45.820 --> 00:12:48.300]  在《路透》第十一章二十九章三十二節
[00:12:48.300 --> 00:12:49.620]  記載了這裏
[00:12:49.620 --> 00:12:51.300]  所以你也看到一樣東西
[00:12:51.300 --> 00:12:53.940]  多是未必有用的
[00:12:53.940 --> 00:12:55.140]  但是多
[00:12:55.140 --> 00:12:57.420]  但是產生不了作用的
[00:12:57.420 --> 00:12:59.500]  但是如果不是很多
[00:12:59.500 --> 00:13:01.700]  但是每個人都很精的時候
[00:13:01.700 --> 00:13:03.860]  你就會產生很多作用
[00:13:03.860 --> 00:13:05.860]  很簡單的舉個例子
[00:13:05.860 --> 00:13:09.900]  香港的立法會現在的議員
[00:13:09.900 --> 00:13:11.060]  人數多了很多
[00:13:11.060 --> 00:13:12.300]  現在有九十席
[00:13:12.300 --> 00:13:13.820]  以前沒那麼多
[00:13:13.820 --> 00:13:16.260]  但是是不是產生了監管作用
[00:13:16.260 --> 00:13:17.740]  大家就可以看到了
[00:13:17.740 --> 00:13:18.660]  所以很重要的
[00:13:18.660 --> 00:13:20.900]  這個就是人的生命的質素
[00:13:20.900 --> 00:13:23.300]  以及他違身程度是怎樣呢
[00:13:23.300 --> 00:13:24.580]  這個纔是最重要
[00:13:24.580 --> 00:13:26.740]  而不是多的問題
[00:13:26.740 --> 00:13:27.620]  好了
[00:13:27.620 --> 00:13:28.980]  主耶穌在門徒
[00:13:28.980 --> 00:13:32.540]  被人用最難堪的話來責備
[00:13:32.540 --> 00:13:36.380]  挑戰"蛙虎"冷嘲熱鋒底下
[00:13:36.380 --> 00:13:39.780]  他們不知道可以說些什麼
[00:13:39.780 --> 00:13:42.740]  但是在這個時候
[00:13:42.740 --> 00:13:44.540]  耶穌出現了
[00:13:44.540 --> 00:13:46.020]  耶穌出現的時候
[00:13:46.020 --> 00:13:48.220]  你有沒有留意到一句很特別的說話呢
[00:13:48.220 --> 00:13:51.860]  好 我們看《馬可風》第九章第十五節
[00:13:51.860 --> 00:13:53.420]  衆人一見耶穌
[00:13:53.420 --> 00:13:54.700]  蘇神稀奇
[00:13:54.700 --> 00:13:56.580]  就跑上去問哈迪安
[00:13:56.580 --> 00:13:58.140]  有沒有留意到這句話
[00:13:58.140 --> 00:14:00.620]  他們見到耶穌
[00:14:00.620 --> 00:14:02.500]  爲什麼祂會出現呢
[00:14:02.500 --> 00:14:05.820]  他們會感覺到很稀奇
[00:14:05.820 --> 00:14:09.180]  這句話是《馬可風音》獨特的記載
[00:14:09.180 --> 00:14:12.060]  其他那兩卷書是沒有記載的
[00:14:12.060 --> 00:14:15.860]  就是說他們是預計不了耶穌
[00:14:15.860 --> 00:14:17.940]  祂會突然之間出現
[00:14:17.940 --> 00:14:20.340]  所以覺得很意外
[00:14:20.340 --> 00:14:22.100]  好了 記住
[00:14:22.100 --> 00:14:25.580]  神永遠會在最適當的時間
[00:14:25.580 --> 00:14:28.460]  出現給我們援手的
[00:14:28.460 --> 00:14:31.820]  但是有時候這個時間不是我們所期望的
[00:14:31.820 --> 00:14:32.940]  有時候我們遇到困難
[00:14:32.940 --> 00:14:34.660]  我們很想神快點出現
[00:14:34.660 --> 00:14:36.700]  可以立刻來幫我們
[00:14:36.700 --> 00:14:39.940]  但是有時候神好像沒有理會
[00:14:39.940 --> 00:14:41.740]  但是我們記住
[00:14:41.740 --> 00:14:44.660]  神的時間是最好的
[00:14:44.660 --> 00:14:46.140]  記不記得我在《大家當中》說
[00:14:46.140 --> 00:14:47.700]  投奔怒海的時候
[00:14:47.700 --> 00:14:49.860]  都帶出過這個信息
[00:14:49.860 --> 00:14:53.620]  門徒很肯定有出乎意料之外的驚喜
[00:14:53.620 --> 00:14:55.500]  挑戰門徒的人
[00:14:55.500 --> 00:14:57.620]  有出乎意料之外的失望
[00:14:57.620 --> 00:15:00.420]  因爲他們很想繼續挖苦這幫門徒
[00:15:00.420 --> 00:15:02.380]  好了 但是無論怎麼樣
[00:15:02.380 --> 00:15:04.740]  這些人有不同的反應
[00:15:04.740 --> 00:15:07.540]  但是主耶穌有祂自己的時間
[00:15:07.540 --> 00:15:09.180]  請你記住
[00:15:09.180 --> 00:15:11.660]  很多人可能很歡迎主
[00:15:11.660 --> 00:15:14.180]  但是不能驅使主耶穌
[00:15:14.180 --> 00:15:16.100]  早一點出現
[00:15:16.100 --> 00:15:18.060]  正如那些人要擁戴耶穌爲王
[00:15:18.060 --> 00:15:19.500]  耶穌反而拒絕
[00:15:19.500 --> 00:15:21.380]  要跟他們分隔
[00:15:21.380 --> 00:15:24.660]  好多人拒絕主耶穌
[00:15:24.660 --> 00:15:26.700]  不想主耶穌出現
[00:15:26.700 --> 00:15:30.860]  但是不能夠阻延主耶穌的來臨
[00:15:30.860 --> 00:15:34.780]  記住 神的時間是最好的
[00:15:34.780 --> 00:15:36.780]  當我們感到焦慮
[00:15:36.780 --> 00:15:38.820]  當我們感到疑惑
[00:15:38.820 --> 00:15:40.220]  但是主往往
