
[00:00:00.000 --> 00:00:03.400]  保羅在爾忽所傳福音
[00:09:46.000 --> 00:09:48.000]  我們不可能我們傳福音
[00:09:48.000 --> 00:09:50.400]  社會是沒什麼改變的
[00:09:50.400 --> 00:09:52.000]  我們傳什麼?
[00:09:52.000 --> 00:09:54.200]  我們有時候很怕帶來改變
[00:09:54.200 --> 00:09:58.200]  因為改變一定會令某些人的利益受影響
[00:09:58.200 --> 00:10:00.600]  所以我們信耶穌就可以了
[00:10:00.600 --> 00:10:02.200]  什麼都不用改變
[00:10:02.200 --> 00:10:03.600]  大家都相安無事
[00:10:03.600 --> 00:10:05.200]  所有人都不會受影響
[00:10:05.200 --> 00:10:07.000]  但這樣不是真正傳福音
[00:10:07.000 --> 00:10:09.000]  傳福音我們就是想改變人
[00:10:09.000 --> 00:10:11.200]  就是想一個人信靠耶穌的時候
[00:10:11.200 --> 00:10:13.000]  跟從耶穌基督而行
[00:10:13.000 --> 00:10:14.800]  來成為門徒
[00:10:14.800 --> 00:10:16.400]  來跟隨主義種
[00:10:16.400 --> 00:10:18.800]  他就會有改變
[00:10:18.800 --> 00:10:21.200]  但我們重視的是什麼?
[00:10:21.200 --> 00:10:25.600]  教會重視幫助信耶穌的人改變
[00:10:25.600 --> 00:10:29.200]  保羅叫這些人回轉歸向神
[00:10:29.200 --> 00:10:35.000]  保羅不是要攻擊亞底米神廟
[00:10:35.000 --> 00:10:36.000]  這個神
[00:10:36.000 --> 00:10:37.800]  因為後來官員出來說
[00:10:37.800 --> 00:10:39.600]  他們沒有進神廟偷東西
[00:10:39.600 --> 00:10:41.800]  他們沒有特意去褻瀆這個神
[00:10:41.800 --> 00:10:43.000]  他只是告訴人
[00:10:43.000 --> 00:10:43.800]  你要信耶穌
[00:10:43.800 --> 00:10:46.000]  你信耶穌就離開這些偶像
[00:10:46.000 --> 00:10:47.800]  這就叫信耶穌
[00:10:47.800 --> 00:10:49.800]  那些信了耶穌的人
[00:10:49.800 --> 00:10:53.000]  他們才放棄拜偶像
[00:10:53.000 --> 00:10:53.800]  如果你不信耶穌
[00:10:53.800 --> 00:10:56.000]  你就繼續去拜亞底廟神像
[00:10:56.000 --> 00:10:58.200]  這是你的宗教自由
[00:10:58.200 --> 00:11:00.200]  我們教導基督徒
[00:11:00.200 --> 00:11:03.200]  我們幫助人做耶穌門徒
[00:11:03.200 --> 00:11:04.200]  他們願意信耶穌
[00:11:04.200 --> 00:11:06.200]  他們應該改變
[00:11:06.200 --> 00:11:07.800]  我們不是叫人
[00:11:07.800 --> 00:11:10.200]  你不是基督徒也要改變
[00:11:10.200 --> 00:11:11.200]  你不是基督徒
[00:11:11.200 --> 00:11:12.000]  你不信耶穌
[00:11:12.000 --> 00:11:13.600]  你就繼續拜亞底米神廟
[00:11:13.600 --> 00:11:15.600]  我相信保羅沒有說
[00:11:15.600 --> 00:11:16.600]  你不信耶穌
[00:11:16.600 --> 00:11:18.600]  你都不要去拜亞底米神
[00:11:18.600 --> 00:11:19.200]  沒有理由的
[00:11:19.200 --> 00:11:21.200]  這是干涉別人的宗教自由
[00:11:21.200 --> 00:11:23.400]  你叫人悔改信耶穌是對的
[00:11:23.400 --> 00:11:24.600]  你沒有理由叫人
[00:11:24.600 --> 00:11:27.000]  不信耶穌也不要去拜亞底米神
[00:11:27.000 --> 00:11:30.200]  擺明是去撩交打
[00:11:30.200 --> 00:11:31.800]  保羅沒有這樣做
[00:11:31.800 --> 00:11:35.800]  保羅叫人悔改
[00:11:35.800 --> 00:11:37.400]  我們叫人信耶穌
[00:11:37.400 --> 00:11:38.400]  我們叫人信耶穌
[00:11:38.400 --> 00:11:40.000]  這些人的生命會改變
[00:11:40.000 --> 00:11:41.400]  他們的價值觀會改變
[00:11:41.400 --> 00:11:42.400]  他們很多事情不會做
[00:11:42.400 --> 00:11:45.800]  他們很多事情能夠放棄
[00:11:45.800 --> 00:11:48.400]  但是是會有影響的
[00:11:48.400 --> 00:11:50.800]  是會有人受影響
[00:11:50.800 --> 00:11:53.400]  無論我們覺得那些事情多不對
[00:11:53.400 --> 00:11:55.600]  始終這個世界存在這些事情
[00:11:55.600 --> 00:11:58.800]  有很多人的利益在裏面
[00:11:58.800 --> 00:12:00.400]  我們要改變
[00:12:00.400 --> 00:12:02.600]  現在這個社會越來越難改變
[00:12:02.600 --> 00:12:04.600]  因為任何的改變
[00:12:04.600 --> 00:12:06.000]  無論多錯的事情
[00:12:06.000 --> 00:12:09.000]  都有很多人的利益在裏面
[00:12:09.000 --> 00:12:10.400]  昨天看新聞
[00:12:10.400 --> 00:12:12.400]  前兩天新聞說
[00:12:12.400 --> 00:12:14.800]  消委會發表了一個報告
[00:12:14.800 --> 00:12:16.800]  現在有很多運動飲品
[00:12:16.800 --> 00:12:18.000]  健康運動飲品
[00:12:18.000 --> 00:12:20.200]  含有很多咖啡因
[00:12:20.200 --> 00:12:22.400]  主張小朋友不要喝太多
[00:12:22.400 --> 00:12:24.000]  年輕人不要喝太多
[00:12:24.000 --> 00:12:26.000]  昨天的新聞
[00:12:26.000 --> 00:12:29.400]  立陶宛在波羅的海
[00:12:29.400 --> 00:12:31.000]  以前蘇聯的地方
[00:12:31.000 --> 00:12:32.600]  通了一條法例
[00:12:32.600 --> 00:12:34.800]  禁止18歲以下的人
[00:12:34.800 --> 00:12:36.000]  去喝那些東西
[00:12:36.000 --> 00:12:38.000]  喝那些有很高咖啡因的
[00:12:38.000 --> 00:12:40.400]  一些所謂運動飲品
[00:12:40.400 --> 00:12:44.200]  聽說是全世界第一個國家
[00:12:44.200 --> 00:12:46.000]  禁止這件事
[00:12:46.000 --> 00:12:47.400]  新聞又說
[00:12:47.400 --> 00:12:50.000]  美國有幾個州都想立這樣的法例
[00:12:50.000 --> 00:12:51.400]  但是通過不了
[00:12:51.400 --> 00:12:54.400]  因為這些飲品的生意很大
[00:12:54.400 --> 00:12:57.400]  這些飲品在去年的生意
[00:12:57.400 --> 00:12:59.600]  比前年多了4倍
[00:12:59.600 --> 00:13:01.800]  即是越來越多人喝這些東西
[00:13:01.800 --> 00:13:03.400]  我可能因為有咖啡因
[00:13:03.400 --> 00:13:06.200]  所以不停地在那裏喝
[00:13:06.200 --> 00:13:08.000]  所以你想禁止它是很難的
[00:13:08.000 --> 00:13:10.200]  以前我提過禁煙是很難的
[00:13:10.200 --> 00:13:13.600]  因為涉及很多人的生意
[00:13:13.600 --> 00:13:15.600]  雖然全世界都知道
[00:13:15.600 --> 00:13:17.000]  吸煙是不健康的
[00:13:17.000 --> 00:13:19.200]  吸煙是引起很多病的
[00:13:19.200 --> 00:13:21.600]  沒有什麼特別好處的
[00:13:21.600 --> 00:13:23.400]  但是這個世界
[00:13:23.400 --> 00:13:25.000]  我聽過有一個朋友
[00:13:25.000 --> 00:13:25.800]  有一個醫生
[00:13:25.800 --> 00:13:28.200]  他以前在香港幫忙搞禁煙條例
[00:13:28.200 --> 00:13:30.800]  我問他其實全世界有沒有一個地方
[00:13:30.800 --> 00:13:34.000]  是真的可以禁煙的
[00:13:34.000 --> 00:13:35.400]  他說有的
[00:13:35.400 --> 00:13:37.000]  有一個很小的國家
[00:13:37.000 --> 00:13:38.600]  好像是汶萊
[00:13:38.600 --> 00:13:39.400]  還是不知道
[00:13:39.400 --> 00:13:40.000]  我忘記了
[00:13:40.000 --> 00:13:42.000]  還是中東一個很小的國家
[00:13:42.000 --> 00:13:43.400]  是能夠禁煙的
[00:13:43.400 --> 00:13:45.200]  即是吸煙犯法的
[00:13:45.200 --> 00:13:46.600]  其他地方做不了
[00:13:46.600 --> 00:13:50.800]  因為煙草行業是一個很大的生意
[00:13:50.800 --> 00:13:52.800]  他們可以投很多錢
[00:13:52.800 --> 00:13:56.400]  去制止政府來訂立這樣的法例
[00:13:56.400 --> 00:14:00.000]  雖然大家都明知禁煙是有好處的
[00:14:00.000 --> 00:14:01.600]  但是沒有一個政府做得到的
[00:14:01.600 --> 00:14:03.400]  沒有一個地方做得到的
[00:14:03.400 --> 00:14:06.000]  因為很多人靠它來謀生
[00:14:06.000 --> 00:14:08.000]  靠它賺錢的
[00:14:08.000 --> 00:14:10.600]  雖然很多賣煙的人是不吸煙的
[00:14:10.600 --> 00:14:12.200]  但是他不會叫人不吸的
[00:14:12.200 --> 00:14:14.000]  因為別人不吸他就賣不了
[00:14:14.000 --> 00:14:15.200]  他就沒有生意賺的
[00:14:15.200 --> 00:14:16.800]  他就沒有生意做的
[00:14:16.800 --> 00:14:19.400]  所以改變是很難的
[00:14:19.400 --> 00:14:21.000]  我們知道信耶穌
[00:14:21.000 --> 00:14:22.000]  叫人信耶穌
[00:14:22.000 --> 00:14:23.600]  你說信耶穌很容易的
[00:14:23.600 --> 00:14:26.200]  你口裡承認心裡相信就可以了
[00:14:26.200 --> 00:14:28.000]  但是帶來的改變
[00:14:28.000 --> 00:14:30.800]  是這個世界很難適應的
[00:14:30.800 --> 00:14:34.000]  總是會有底米雕這些人出來
[00:14:34.000 --> 00:14:36.000]  他保障自己的利益
[00:14:36.000 --> 00:14:38.400]  在香港人的價值裡面來講
[00:14:38.400 --> 00:14:40.200]  他沒有做錯事的
[00:14:40.200 --> 00:14:42.400]  他不想他的生意受影響
[00:14:42.400 --> 00:14:44.800]  他做這一行也是正經行業
[00:14:44.800 --> 00:14:46.000]  他是銀匠
[00:14:46.000 --> 00:14:50.800]  當時銀製品最賣的就是底米神像
[00:14:50.800 --> 00:14:53.600]  或者那些重的
[00:14:53.600 --> 00:14:55.000]  一個箱製
[00:14:55.000 --> 00:14:58.000]  中國人就是一個神位
[00:14:58.000 --> 00:14:59.400]  他們就會用金屬做
[00:14:59.400 --> 00:15:00.400]  或者用銀做
[00:15:00.400 --> 00:15:01.600]  就矜貴很多
[00:15:01.600 --> 00:15:03.400]  來做這些
[00:15:03.400 --> 00:15:05.400]  我們叫藝術品
[00:15:05.400 --> 00:15:06.800]  做藝術品的
[00:15:06.800 --> 00:15:11.200]  但是他們雖然來爭取自己的利益
[00:15:11.200 --> 00:15:12.400]  但是我們要明白
[00:15:12.400 --> 00:15:15.000]  當我們要去遵行耶穌的命令
[00:15:15.000 --> 00:15:17.200]  又教導人這樣做的時候
[00:15:17.200 --> 00:15:22.000]  我們總是會令到很多人受損失的
[00:15:22.000 --> 00:15:24.200]  我們是要有這個準備的
[00:15:24.200 --> 00:15:27.200]  不是所有事都是令這個世界會越來越好的
[00:15:27.200 --> 00:15:30.200]  如果我們傳福音
[00:15:30.200 --> 00:15:31.800]  我們希望帶多人信耶穌
[00:15:31.800 --> 00:15:34.400]  我們不想令這個世界有什麼變動的話
[00:15:34.400 --> 00:15:35.600]  我們就做不到的
[00:15:35.600 --> 00:15:37.000]  我們是很難的
[00:15:37.000 --> 00:15:38.000]  我們要預了
[00:15:38.000 --> 00:15:39.400]  有些事可能會好了
[00:15:39.400 --> 00:15:40.800]  有些事可能會差了
[00:15:40.800 --> 00:15:42.400]  有些生意可能會多了
[00:15:42.400 --> 00:15:44.200]  有些生意可能會少了
[00:15:44.200 --> 00:15:48.000]  而那些人一定會對教會
[00:15:48.000 --> 00:15:49.600]  對我們的信仰
[00:15:49.600 --> 00:15:51.400]  是會有意見的
[00:15:51.400 --> 00:15:52.400]  有壓力的
[00:15:52.400 --> 00:15:54.200]  甚至會做一些事出來
[00:15:54.200 --> 00:15:56.800]  當然當這些人開始動亂的時候
[00:15:56.800 --> 00:15:57.600]  我們說
[00:15:57.600 --> 00:15:59.600]  講清楚就可以了
[00:15:59.600 --> 00:16:01.200]  現在不是針對你
[00:16:01.200 --> 00:16:03.200]  現在我們想那些人改變
[00:16:03.200 --> 00:16:05.200]  人有宗教自由的
[00:16:05.200 --> 00:16:06.800]  人可以選擇自己信的
[00:16:06.800 --> 00:16:09.000]  人有價值觀念自由的
[00:16:09.000 --> 00:16:12.000]  人可以選擇自己喜歡的東西
[00:16:12.000 --> 00:16:15.200]  現在我們經常說婚姻家庭問題
[00:16:15.200 --> 00:16:16.200]  有些人喜歡結婚
