
[00:00:00.000 --> 00:00:03.440]  白雪公主不夠白雪之外
[00:06:06.880 --> 00:06:08.880]  是什麼呢
[00:06:08.880 --> 00:06:10.880]  就是他們一班婦女
[00:06:10.880 --> 00:06:12.880]  幾個婦女在墳墓裏面逃跑出來
[00:06:12.880 --> 00:06:14.880]  他們很害怕
[00:06:14.880 --> 00:06:16.880]  很驚訝很驚奇
[00:06:16.880 --> 00:06:18.880]  什麼都不敢告訴別人
[00:06:18.880 --> 00:06:20.880]  告訴別人
[00:06:20.880 --> 00:06:22.880]  因為他們很害怕
[00:06:22.880 --> 00:06:26.880]  另外十六章九至十節
[00:06:26.880 --> 00:06:28.880]  有一個較長的版本
[00:06:28.880 --> 00:06:30.880]  也是我們聖經現在所收納的版本
[00:06:30.880 --> 00:06:32.880]  比較後期
[00:06:32.880 --> 00:06:36.880]  就是那些人加插進去的部分
[00:06:36.880 --> 00:06:38.880]  就比較圓滿了
[00:06:38.880 --> 00:06:40.880]  你看整幅圖畫就是這樣
[00:06:40.880 --> 00:06:42.880]  耶穌復活之後就在門道顯現
[00:06:42.880 --> 00:06:44.880]  就吩咐他去傳福音
[00:06:44.880 --> 00:06:46.880]  最後就升天
[00:06:46.880 --> 00:06:48.880]  這個就是我們一般人理解復活的原本故事
[00:06:48.880 --> 00:06:50.880]  第三就是少數其他的結尾
[00:06:50.880 --> 00:06:54.880]  就是剛才第八節和第二十節所加入
[00:06:54.880 --> 00:06:56.880]  就是說到不同的版本
[00:06:56.880 --> 00:06:58.880]  不同的補充的結尾
[00:06:58.880 --> 00:07:00.880]  這些結尾其實都有三四個流傳
[00:07:00.880 --> 00:07:02.880]  就是比較少
[00:07:02.880 --> 00:07:04.880]  但是都有這些的版本
[00:07:04.880 --> 00:07:06.880]  可能你會想
[00:07:06.880 --> 00:07:08.880]  哇原來這麼複雜
[00:07:08.880 --> 00:07:10.880]  原來這麼多的版本
[00:07:10.880 --> 00:07:12.880]  那我應該順便過一下
[00:07:12.880 --> 00:07:14.880]  我看哪個
[00:07:14.880 --> 00:07:16.880]  哪個才是真的呢
[00:07:16.880 --> 00:07:20.880]  我告訴大家不是真假的問題
[00:07:20.880 --> 00:07:24.880]  這是福音書作者選材的問題
[00:07:24.880 --> 00:07:26.880]  長短的結尾
[00:07:26.880 --> 00:07:30.880]  其實它都各有很獨特復活的訊息和意義
[00:07:30.880 --> 00:07:32.880]  今天長的我不說了
[00:07:32.880 --> 00:07:34.880]  我們選一個短的
[00:07:34.880 --> 00:07:36.880]  十六章一至八節
[00:07:36.880 --> 00:07:38.880]  這個短結尾的福音故事
[00:07:38.880 --> 00:07:40.880]  和大家分享復活節的訊息
[00:07:40.880 --> 00:07:44.880]  在《貓風》的故事裏面
[00:07:44.880 --> 00:07:46.880]  它是怎樣結束的呢
[00:07:46.880 --> 00:07:48.880]  它就是這一節了
[00:07:48.880 --> 00:07:52.880]  他們就是一班婦女在墳墓裏面
[00:07:52.880 --> 00:07:54.880]  他們就在墳墓裏面出來
[00:07:54.880 --> 00:07:56.880]  從墳墓那裏逃跑
[00:07:56.880 --> 00:07:58.880]  又發抖
[00:07:58.880 --> 00:08:00.880]  又驚奇
[00:08:00.880 --> 00:08:02.880]  什麼也不告訴人
[00:08:02.880 --> 00:08:04.880]  因為他們害怕
[00:08:04.880 --> 00:08:08.880]  這個結尾呢
[00:08:08.880 --> 00:08:10.880]  簡單來講就是什麼呢
[00:08:10.880 --> 00:08:12.880]  怕到顫抖
[00:08:12.880 --> 00:08:14.880]  不知道說什麼
[00:08:14.880 --> 00:08:16.880]  也不想說什麼
[00:08:16.880 --> 00:08:18.880]  最後他們就選擇
[00:08:18.880 --> 00:08:20.880]  閉嘴不再提耶穌復活的故事
[00:08:20.880 --> 00:08:24.880]  福音的故事可以這樣結束的嗎
[00:08:24.880 --> 00:08:26.880]  好像不是很圓滿
[00:08:26.880 --> 00:08:28.880]  可能即時都會打個凸
[00:08:28.880 --> 00:08:30.880]  其他的東西
[00:08:30.880 --> 00:08:32.880]  還有十字十節那些
[00:08:32.880 --> 00:08:34.880]  很重要的為什麼不說呢
[00:08:34.880 --> 00:08:38.880]  這個結束其實都是挺奇怪的
[00:08:38.880 --> 00:08:40.880]  這個短結尾的結局呢
[00:08:40.880 --> 00:08:42.880]  對於看慣電視的我們
[00:08:42.880 --> 00:08:46.880]  聽起來我們都會覺得
[00:08:46.880 --> 00:08:48.880]  結束得不是很圓滿
[00:08:48.880 --> 00:08:50.880]  為什麼呢
[00:08:50.880 --> 00:08:52.880]  我們以前看大台的
[00:08:52.880 --> 00:08:54.880]  電視節目通常是怎樣的
[00:08:54.880 --> 00:08:56.880]  最後那一集
[00:08:56.880 --> 00:08:58.880]  最後那一幕
[00:08:58.880 --> 00:09:00.880]  最後那一場
[00:09:00.880 --> 00:09:02.880]  BBQ的嘛
[00:09:02.880 --> 00:09:04.880]  這些才是適合我們口味的
[00:09:04.880 --> 00:09:06.880]  才是一個很大團圓的結局
[00:09:06.880 --> 00:09:08.880]  在復活之後
[00:09:08.880 --> 00:09:10.880]  約翰福音這樣說
[00:09:10.880 --> 00:09:12.880]  在復活之後
[00:09:12.880 --> 00:09:14.880]  耶穌就是做了一幕
[00:09:14.880 --> 00:09:16.880]  這樣的大團圓結局
[00:09:16.880 --> 00:09:18.880]  在提比利亞海邊
[00:09:18.880 --> 00:09:20.880]  約翰福音21章
[00:09:20.880 --> 00:09:22.880]  你記得耶穌為門徒
[00:09:22.880 --> 00:09:24.880]  預備什麼嗎
[00:09:24.880 --> 00:09:26.880]  弄了一場BBQ
[00:09:26.880 --> 00:09:28.880]  有燒魚
[00:09:28.880 --> 00:09:30.880]  有燒餅
[00:09:30.880 --> 00:09:32.880]  當然那時候沒有燒雞翼
[00:09:32.880 --> 00:09:34.880]  大家一起吃完
[00:09:34.880 --> 00:09:36.880]  很開心聊天
[00:09:36.880 --> 00:09:38.880]  就像電視節目的大結局
[00:09:38.880 --> 00:09:40.880]  雖然
[00:09:40.880 --> 00:09:42.880]  耶穌跟他們分享
[00:09:42.880 --> 00:09:44.880]  見到彼得問他
[00:09:44.880 --> 00:09:46.880]  你愛不愛我
[00:09:46.880 --> 00:09:48.880]  三次彼得說愛
[00:09:48.880 --> 00:09:50.880]  耶穌說不要養我的小羊
[00:09:50.880 --> 00:09:52.880]  一個差遣
[00:09:52.880 --> 00:09:54.880]  一個愛的宣告
[00:09:54.880 --> 00:09:56.880]  大結局多溫馨
[00:09:56.880 --> 00:09:58.880]  多圓滿
[00:09:58.880 --> 00:10:00.880]  我們都希望讀到這樣的故事
[00:10:00.880 --> 00:10:02.880]  馬可就真的很不同
[00:10:02.880 --> 00:10:04.880]  幾個婦女
[00:10:04.880 --> 00:10:06.880]  出來好像見鬼一樣
[00:10:06.880 --> 00:10:08.880]  不是很開心
[00:10:08.880 --> 00:10:10.880]  耶穌復活了
[00:10:10.880 --> 00:10:12.880]  衝出來驚恐逃走
[00:10:12.880 --> 00:10:14.880]  不敢跟別人說
[00:10:14.880 --> 00:10:16.880]  所發生過的事
[00:10:16.880 --> 00:10:18.880]  耶穌復活
[00:10:18.880 --> 00:10:20.880]  不是應該跟周圍的人說的嗎
[00:10:20.880 --> 00:10:22.880]  為什麼故事結束得這麼奇怪
[00:10:22.880 --> 00:10:24.880]  如果我們只看這一段
[00:10:24.880 --> 00:10:26.880]  我們都真的挺奇怪
[00:10:26.880 --> 00:10:28.880]  挺令人困惑
[00:10:28.880 --> 00:10:30.880]  但如果你從整個
[00:10:30.880 --> 00:10:32.880]  馬可福音的故事
[00:10:32.880 --> 00:10:34.880]  的發展去理解
[00:10:34.880 --> 00:10:36.880]  可能你會有另一種體會
[00:10:36.880 --> 00:10:38.880]  馬可福音所描寫的耶穌
[00:10:38.880 --> 00:10:40.880]  的門徒是怎樣的
[00:10:40.880 --> 00:10:44.880]  經常都很怕死
[00:10:44.880 --> 00:10:46.880]  經常都很不明白
[00:10:46.880 --> 00:10:48.880]  耶穌的教導
[00:10:48.880 --> 00:10:50.880]  每個人都爭著偉大
[00:10:50.880 --> 00:10:52.880]  有一次耶穌
[00:10:52.880 --> 00:10:58.880]  在馬可福音8章27-32
[00:10:58.880 --> 00:11:00.880]  有一次當彼得
[00:11:00.880 --> 00:11:02.880]  宣認耶穌是彼賽亞
[00:11:02.880 --> 00:11:04.880]  是救主的時候
[00:11:04.880 --> 00:11:06.880]  耶穌就預言自己將要
[00:11:06.880 --> 00:11:08.880]  受苦受死
[00:11:08.880 --> 00:11:10.880]  之後祂會復活
[00:11:10.880 --> 00:11:12.880]  彼得一聽到之後很不開心
[00:11:12.880 --> 00:11:14.880]  彼得認為
[00:11:14.880 --> 00:11:16.880]  耶穌這樣做
[00:11:16.880 --> 00:11:18.880]  其實不知道為什麼
[00:11:18.880 --> 00:11:20.880]  他還勸耶穌
[00:11:20.880 --> 00:11:22.880]  千萬不要送死
[00:11:22.880 --> 00:11:24.880]  彼得在32節說
[00:11:24.880 --> 00:11:26.880]  彼得坦白地說了
[00:11:26.880 --> 00:11:30.880]  彼得就把他拉到一旁
[00:11:30.880 --> 00:11:32.880]  責怪他
[00:11:32.880 --> 00:11:34.880]  耶穌這樣罵
[00:11:34.880 --> 00:11:36.880]  你看彼得那時候
[00:11:36.880 --> 00:11:38.880]  多麼亢奮
[00:11:38.880 --> 00:11:40.880]  當你看回這些音樂
[00:11:40.880 --> 00:11:42.880]  耶穌的門徒
[00:11:42.880 --> 00:11:44.880]  跟從耶穌的時候的表現
[00:11:44.880 --> 00:11:46.880]  你會發現馬可福音
[00:11:46.880 --> 00:11:48.880]  有這樣的結尾
[00:11:48.880 --> 00:11:50.880]  似乎很合理
[00:11:50.880 --> 00:11:52.880]  為什麼呢
[00:11:52.880 --> 00:11:54.880]  因為這班門徒
[00:11:54.880 --> 00:11:56.880]  一路一至十五章
[00:11:56.880 --> 00:11:58.880]  都是又害怕死
[00:11:58.880 --> 00:12:00.880]  又逃避又逃跑
[00:12:00.880 --> 00:12:02.880]  現在到了這裡
[00:12:02.880 --> 00:12:04.880]  都很一致
[00:12:04.880 --> 00:12:06.880]  突然之間很有信心
[00:12:06.880 --> 00:12:08.880]  其實有多合理
[00:12:08.880 --> 00:12:10.880]  他們說耶穌
[00:12:10.880 --> 00:12:12.880]  對耶穌有很多懷疑
[00:12:12.880 --> 00:12:14.880]  他們不相信
[00:12:14.880 --> 00:12:16.880]  耶穌受苦受難
[00:12:16.880 --> 00:12:18.880]  也是很正常
[00:12:18.880 --> 00:12:20.880]  因為之前他們一向都是這樣
[00:12:20.880 --> 00:12:22.880]  更加他們不會相信
[00:12:22.880 --> 00:12:24.880]  耶穌是可能
[00:12:24.880 --> 00:12:26.880]  可以死後復活
[00:12:26.880 --> 00:12:28.880]  作為讀者
[00:12:28.880 --> 00:12:30.880]  你看完整卷的福音書
[00:12:30.880 --> 00:12:32.880]  看到最後復活的結尾
[00:12:32.880 --> 00:12:34.880]  可能你就會有一個感覺
[00:12:34.880 --> 00:12:36.880]  拍桌子了
[00:12:36.880 --> 00:12:38.880]  為什麼會這樣
[00:12:38.880 --> 00:12:40.880]  有沒有搞錯
[00:12:40.880 --> 00:12:42.880]  跟耶穌朝夕相對這麼多年
[00:12:42.880 --> 00:12:44.880]  一起生活
[00:12:44.880 --> 00:12:46.880]  他們的道理都聽過了
[00:12:46.880 --> 00:12:48.880]  聽了很多
[00:12:48.880 --> 00:12:50.880]  神蹟見過很多
[00:12:50.880 --> 00:12:52.880]  神蹟歧視 醫病趕鬼
[00:12:52.880 --> 00:12:54.880]  受難復活
[00:12:54.880 --> 00:12:56.880]  的預言
[00:12:56.880 --> 00:12:58.880]  耶穌跟他們說過幾次了
[00:12:58.880 --> 00:13:00.880]  現在還已經
[00:13:00.880 --> 00:13:02.880]  應驗了
[00:13:02.880 --> 00:13:04.880]  耶穌已經在十字架
[00:13:04.880 --> 00:13:06.880]  復活了
[00:13:06.880 --> 00:13:08.880]  耶穌要做的事都做了
[00:13:08.880 --> 00:13:10.880]  要說的事都說了
[00:13:10.880 --> 00:13:12.880]  你看看這幫人
[00:13:12.880 --> 00:13:14.880]  當作為讀者的時候
[00:13:14.880 --> 00:13:16.880]  我們會想 不是吧
[00:13:16.880 --> 00:13:18.880]  這樣都還害怕
[00:13:18.880 --> 00:13:20.880]  那你也不相信嗎
[00:13:20.880 --> 00:13:24.880]  其實有時候我們看小說
[00:13:24.880 --> 00:13:26.880]  或者我們看電影
[00:13:26.880 --> 00:13:28.880]  到結局的時候
[00:13:28.880 --> 00:13:30.880]  都可能會有這樣的感覺
[00:13:30.880 --> 00:13:32.880]  有時候我們不知道為什麼
[00:13:32.880 --> 00:13:34.880]  故事突然之間
[00:13:34.880 --> 00:13:36.880]  會完結的
[00:13:36.880 --> 00:13:38.880]  有沒有試過 看電視劇
[00:13:38.880 --> 00:13:40.880]  看電影也好 看小說也好
[00:13:40.880 --> 00:13:42.880]  突然之間完結
[00:13:42.880 --> 00:13:44.880]  好像還有一些劇情
[00:13:44.880 --> 00:13:46.880]  還沒有交代清楚
[00:13:46.880 --> 00:13:48.880]  好像故事
[00:13:48.880 --> 00:13:50.880]  去到一個不是很完美的結局
[00:13:50.880 --> 00:13:52.880]  這個時候
[00:13:52.880 --> 00:13:54.880]  通常我們會有什麼反應呢
[00:13:54.880 --> 00:13:56.880]  我們的心裡面
[00:13:56.880 --> 00:13:58.880]  會有些回蕩在裡面
[00:13:58.880 --> 00:14:00.880]  好像不太完美
[00:14:00.880 --> 00:14:02.880]  這個結局
[00:14:02.880 --> 00:14:04.880]  好像還有一些事情會發生
[00:14:04.880 --> 00:14:06.880]  我們很自然可能會想
[00:14:06.880 --> 00:14:08.880]  那個劇裡面
[00:14:08.880 --> 00:14:10.880]  那個結局
[00:14:10.880 --> 00:14:12.880]  發展下去會是怎樣的呢
[00:14:12.880 --> 00:14:14.880]  我們會想
[00:14:14.880 --> 00:14:16.880]  那個女主角
[00:14:16.880 --> 00:14:18.880]  會不會等她回來呢
[00:14:18.880 --> 00:14:20.880]  那個掉進海裡
[00:14:20.880 --> 00:14:22.880]  那個男人
[00:14:22.880 --> 00:14:24.880]  究竟會不會
[00:14:24.880 --> 00:14:26.880]  沒有死而再回來呢
[00:14:26.880 --> 00:14:28.880]  我們會有很多聯想
[00:14:28.880 --> 00:14:30.880]  我們會有自己的故事
[00:14:30.880 --> 00:14:32.880]  在後面
[00:14:32.880 --> 00:14:34.880]  如果你投入去看故事的話
[00:14:34.880 --> 00:14:36.880]  我想一個突如其來
[00:14:36.880 --> 00:14:38.880]  的一個結尾
[00:14:38.880 --> 00:14:40.880]  很自然
[00:14:40.880 --> 00:14:42.880]  會引起我們很多的聯想
[00:14:42.880 --> 00:14:44.880]  很多的回響
[00:14:44.880 --> 00:14:46.880]  想一下這個故事
[00:14:46.880 --> 00:14:48.880]  是不是還有些事情要說的呢
[00:14:48.880 --> 00:14:50.880]  是不是還有一些深層的意義在後面呢
[00:14:50.880 --> 00:14:52.880]  你留意一下
[00:14:52.880 --> 00:14:54.880]  馬可科的結尾
[00:14:54.880 --> 00:14:56.880]  表面看來都是一個好像
[00:14:56.880 --> 00:14:58.880]  不是很完美的結局
[00:14:58.880 --> 00:15:00.880]  但是
[00:15:00.880 --> 00:15:02.880]  他其實把這個故事的重點
[00:15:02.880 --> 00:15:04.880]  就放在門徒
[00:15:04.880 --> 00:15:06.880]  對於復活故事的
[00:15:06.880 --> 00:15:08.880]  真實的感受裡面
[00:15:08.880 --> 00:15:10.880]  他們有恐懼
[00:15:10.880 --> 00:15:12.880]  他們有疑惑
[00:15:12.880 --> 00:15:14.880]  他們不信
[00:15:14.880 --> 00:15:16.880]  他們逃避
[00:15:16.880 --> 00:15:18.880]  馬可的短結尾劇情
[00:15:18.880 --> 00:15:20.880]  去到這裡就為止了
[00:15:20.880 --> 00:15:22.880]  這些是他們
[00:15:22.880 --> 00:15:24.880]  真實的感受
[00:15:24.880 --> 00:15:26.880]  馬可
[00:15:26.880 --> 00:15:28.880]  希望帶
[00:15:28.880 --> 00:15:30.880]  他的讀者
[00:15:30.880 --> 00:15:32.880]  看這個方故事去到第八節的時候
[00:15:32.880 --> 00:15:34.880]  看到門徒的
[00:15:34.880 --> 00:15:36.880]  驚慌恐懼失信
[00:15:36.880 --> 00:15:38.880]  希望我們都會有聯想
[00:15:38.880 --> 00:15:40.880]  去想像耶穌復活的故事
[00:15:40.880 --> 00:15:42.880]  帶給我們
[00:15:42.880 --> 00:15:44.880]  有什麼的意義
[00:15:44.880 --> 00:15:46.880]  我們帶著自己的經驗
[00:15:46.880 --> 00:15:48.880]  我們可以帶著自己的人生
[00:15:48.880 --> 00:15:50.880]  去讀入
[00:15:50.880 --> 00:15:52.880]  這個復活的故事裡面
[00:15:52.880 --> 00:15:54.880]  代入門徒這個
[00:15:54.880 --> 00:15:56.880]  當時這麼複雜的心情
[00:15:56.880 --> 00:15:58.880]  去回應
[00:15:58.880 --> 00:16:00.880]  耶穌復活的故事
[00:16:00.880 --> 00:16:02.880]  要去連戲
[00:16:02.880 --> 00:16:04.880]  我們就要
[00:16:04.880 --> 00:16:06.880]  去想想
[00:16:06.880 --> 00:16:08.880]  耶穌的門徒在受難之前
[00:16:08.880 --> 00:16:10.880]  究竟做過什麼
[00:16:10.880 --> 00:16:14.880]  耶穌被
[00:16:14.880 --> 00:16:18.880]  抓 被審訊
[00:16:18.880 --> 00:16:20.880]  被釘死之前
[00:16:20.880 --> 00:16:22.880]  其實門徒之間
[00:16:22.880 --> 00:16:24.880]  發生了很多的事
[00:16:24.880 --> 00:16:26.880]  有幾個
[00:16:26.880 --> 00:16:28.880]  有個自命得意的彼得
[00:16:28.880 --> 00:16:30.880]  世神批願
[00:16:30.880 --> 00:16:32.880]  跟耶穌說 就算
[00:16:32.880 --> 00:16:34.880]  個個都跌倒
[00:16:34.880 --> 00:16:36.880]  是我就不會了
[00:16:36.880 --> 00:16:38.880]  結果 就是一年
[00:16:38.880 --> 00:16:40.880]  三次的不認住
[00:16:40.880 --> 00:16:42.880]  還有一個
[00:16:42.880 --> 00:16:44.880]  貪財的猶大
[00:16:44.880 --> 00:16:46.880]  因為眼前的利益
[00:16:46.880 --> 00:16:48.880]  而出賣了耶穌
[00:16:48.880 --> 00:16:50.880]  還有
[00:16:50.880 --> 00:16:52.880]  當耶穌
[00:16:52.880 --> 00:16:54.880]  預言自己將要受難
[00:16:54.880 --> 00:16:56.880]  受死
[00:16:56.880 --> 00:16:58.880]  之後 兩個門徒
[00:16:58.880 --> 00:17:00.880]  不是關心耶穌 耶穌
[00:17:00.880 --> 00:17:02.880]  不要啦 耶穌你真的很辛苦
[00:17:02.880 --> 00:17:04.880]  不是
[00:17:04.880 --> 00:17:06.880]  兩個門徒 雅各
[00:17:06.880 --> 00:17:08.880]  和約翰 關心的是什麼
[00:17:08.880 --> 00:17:10.880]  是誰做大腦
[00:17:10.880 --> 00:17:12.880]  誰可以為大
[00:17:12.880 --> 00:17:14.880]  誰可以在你左邊
[00:17:14.880 --> 00:17:16.880]  誰在你右邊
[00:17:16.880 --> 00:17:18.880]  還有
[00:17:18.880 --> 00:17:20.880]  更加大群的
[00:17:20.880 --> 00:17:22.880]  離棄耶穌的門徒
[00:17:22.880 --> 00:17:24.880]  當耶穌被抓
[00:17:24.880 --> 00:17:26.880]  被審訊釘了十字架的時候
[00:17:26.880 --> 00:17:28.880]  門徒驚慌四散
[00:17:28.880 --> 00:17:30.880]  全部躲起來
[00:17:30.880 --> 00:17:32.880]  昔日門徒的軟弱
[00:17:32.880 --> 00:17:34.880]  問心那句
[00:17:34.880 --> 00:17:36.880]  如果你代入他們的處境
[00:17:36.880 --> 00:17:38.880]  其實
[00:17:38.880 --> 00:17:40.880]  可能我們都有同樣的反應
[00:17:40.880 --> 00:17:42.880]  其實很多時候
[00:17:42.880 --> 00:17:44.880]  我們不是跟祂一樣
[00:17:44.880 --> 00:17:46.880]  我們都會小信
[00:17:46.880 --> 00:17:48.880]  我們都會很驚慌
[00:17:48.880 --> 00:17:50.880]  害怕的時候
[00:17:50.880 --> 00:17:52.880]  我們會對耶穌講的東西
[00:17:52.880 --> 00:17:54.880]  猶疑不定
[00:17:54.880 --> 00:17:56.880]  我們會自以為是
[00:17:56.880 --> 00:17:58.880]  我們會誤解耶穌
