
[00:00:00.000 --> 00:00:06.800]  我不知道大家有沒有曾經落過一些很絕望的處境當中
[00:04:36.900 --> 00:04:38.500]  你有這樣的體會是越多的
[00:04:38.500 --> 00:04:40.300]  在人生某一個處境當中
[00:04:40.300 --> 00:04:43.500]  很多時候我們都覺得有些絕望的感覺
[00:04:43.500 --> 00:04:48.300]  那到底這個絕望是一個感覺
[00:04:48.300 --> 00:04:49.700]  一個情緒
[00:04:49.700 --> 00:04:50.900]  還是一個事實呢
[00:04:52.900 --> 00:04:55.100]  在我個人經驗當中很多時候
[00:04:55.100 --> 00:04:57.700]  我覺得中國感覺的情緒多於事實
[00:04:57.700 --> 00:05:01.100]  但是這種感覺是很真實的
[00:05:01.100 --> 00:05:03.100]  是很實在的
[00:05:03.100 --> 00:05:05.100]  當我們落在這樣的處境當中的時候
[00:05:05.100 --> 00:05:06.500]  我們什麼都不想做了
[00:05:06.500 --> 00:05:07.700]  我們不想繼續下去了
[00:05:07.700 --> 00:05:10.300]  我們發覺我們沒辦法
[00:05:10.300 --> 00:05:11.900]  繼續走上這條路
[00:05:11.900 --> 00:05:14.700]  甚至我們不想做任何的事
[00:05:14.700 --> 00:05:16.300]  甚至我們想死
[00:05:16.300 --> 00:05:17.700]  當然去到那個地步的時候
[00:05:17.700 --> 00:05:18.700]  已經是很糟糕了
[00:05:20.700 --> 00:05:23.700]  但是今天在這個時間
[00:05:23.700 --> 00:05:25.100]  我想和大家分享的就是說
[00:05:25.100 --> 00:05:26.500]  就算有時候我們落在一些
[00:05:26.500 --> 00:05:30.500]  似乎是完全沒有盼望的處境當中
[00:05:30.500 --> 00:05:32.900]  在基督耶穌裡面
[00:05:32.900 --> 00:05:37.100]  我們仍然是可以有盼望的
[00:05:37.100 --> 00:05:42.100]  所以今天和大家在這個以西結船
[00:05:42.100 --> 00:05:44.100]  第37章
[00:05:44.100 --> 00:05:45.300]  第一樣東西我相信
[00:05:45.300 --> 00:05:47.900]  我要和大家分享的就是說
[00:05:47.900 --> 00:05:49.300]  絕望
[00:05:49.300 --> 00:05:52.300]  我是說完全的絕望
[00:05:52.300 --> 00:05:53.300]  中國有一句話
[00:05:53.300 --> 00:05:55.900]  對酒當歌人生幾何
[00:05:55.900 --> 00:05:58.300]  絕望也是人生幾何的
[00:05:58.300 --> 00:06:00.100]  大家知不知道為什麼
[00:06:00.100 --> 00:06:02.300]  你不是經常有的
[00:06:02.300 --> 00:06:04.100]  絕望那種處境那種感覺
[00:06:04.100 --> 00:06:05.100]  你不是經常有的
[00:06:05.100 --> 00:06:07.300]  但是你必定會有的
[00:06:07.300 --> 00:06:08.500]  Sooner or later
[00:06:08.500 --> 00:06:10.900]  遲早在你人生當中
[00:06:10.900 --> 00:06:12.700]  都會遇到這樣的事件
[00:06:12.700 --> 00:06:17.900]  令你覺得是完全的絕望
[00:06:17.900 --> 00:06:20.100]  西結告訴我們以西結先知
[00:06:20.100 --> 00:06:24.300]  被神的靈帶到一個平原
[00:06:24.300 --> 00:06:27.100]  他看到的是一個相當恐怖的
[00:06:27.100 --> 00:06:28.700]  一個畫像來的
[00:06:28.700 --> 00:06:29.700]  一個景象來的
[00:06:29.700 --> 00:06:30.300]  為什麼呢
[00:06:30.300 --> 00:06:35.100]  這個平原很大大佈滿了骸骨
[00:06:35.100 --> 00:06:37.700]  找張圖畫給大家看一下
[00:06:37.700 --> 00:06:40.700]  當然這些是放進去的
[00:06:40.700 --> 00:06:42.300]  哇
[00:06:42.300 --> 00:06:46.300]  整個平原佈滿了骸骨
[00:06:46.300 --> 00:06:49.900]  相當令人覺得是恐懼
[00:06:49.900 --> 00:06:52.100]  很震驚的一個處面
[00:06:52.100 --> 00:06:56.700]  但是以西結不單是遠遠的看
[00:06:56.700 --> 00:06:59.300]  聖經說他在骸骨裡面經過
[00:06:59.300 --> 00:06:59.900]  哇
[00:06:59.900 --> 00:07:01.500]  他的骸骨很多很多
[00:07:01.500 --> 00:07:04.500]  然後他在骸骨當中走來走去
[00:07:04.500 --> 00:07:05.700]  大家可不可以想像
[00:07:05.700 --> 00:07:08.300]  當時那種處境是怎麼樣
[00:07:08.300 --> 00:07:10.300]  當我們走近這些骸骨的時候
[00:07:10.300 --> 00:07:12.700]  他看到的骸骨是怎麼樣
[00:07:12.700 --> 00:07:15.500]  極其富貴
[00:07:15.500 --> 00:07:18.300]  還有兩張給你們看
[00:07:18.300 --> 00:07:19.900]  極其富貴
[00:07:19.900 --> 00:07:22.100]  現在看上去也不是很乾
[00:07:22.100 --> 00:07:26.100]  大家有沒有看過那些很富貴的骸骨
[00:07:26.100 --> 00:07:27.500]  當然我們沒有機會去看
[00:07:27.500 --> 00:07:31.900]  以前我師母在殮房做的
[00:07:31.900 --> 00:07:33.700]  所以我有機會見過
[00:07:33.700 --> 00:07:35.300]  但也不是富貴的骸骨
[00:07:35.300 --> 00:07:36.700]  什麼叫做富貴的骸骨
[00:07:36.700 --> 00:07:42.100]  是乾到沒有任何血絲生機黏在上面
[00:07:42.100 --> 00:07:45.900]  大家有沒有去沙灘燒過東西吃
[00:07:45.900 --> 00:07:48.300]  你時不時會在沙灘裡面
[00:07:48.300 --> 00:07:53.500]  找到一些埋在那裡很久的雞骨
[00:07:53.500 --> 00:07:54.500]  骸骨就沒有了
[00:07:54.500 --> 00:07:55.900]  雞骨會有的
[00:07:55.900 --> 00:07:56.900]  有沒有見過
[00:07:56.900 --> 00:07:57.300]  哇
[00:07:57.300 --> 00:07:58.100]  乾到
[00:07:58.100 --> 00:08:00.100]  如果你夠膽拿回家去煲湯的話
[00:08:00.100 --> 00:08:01.700]  都沒有什麼營養了
[00:08:01.700 --> 00:08:03.700]  沒有什麼可以拿出來的
[00:08:03.700 --> 00:08:03.900]  哇
[00:08:03.900 --> 00:08:07.100]  乾到這樣的情況
[00:08:07.100 --> 00:08:09.700]  然後神問這個以西結的問題
[00:08:09.700 --> 00:08:17.500]  人子你覺得這些骸骨還可不可以復活
[00:08:17.500 --> 00:08:19.500]  弟兄姊妹
[00:08:19.500 --> 00:08:20.500]  很多時候
[00:08:20.500 --> 00:08:23.500]  當我們落在一個絕望的境況當中
[00:08:23.500 --> 00:08:26.300]  看下去真的沒有希望
[00:08:26.300 --> 00:08:28.700]  怎麼可能這樣的骨頭
[00:08:28.700 --> 00:08:33.700]  可以仍然有生命呢
[00:08:33.700 --> 00:08:36.500]  但是我們看回以西結先知
[00:08:36.500 --> 00:08:38.500]  他比我聰明得多
[00:08:38.500 --> 00:08:40.100]  如果神問我
[00:08:40.100 --> 00:08:41.300]  招世超
[00:08:41.300 --> 00:08:42.900]  你看看這些骸骨
[00:08:42.900 --> 00:08:44.900]  極其枯乾的骸骨
[00:08:44.900 --> 00:08:48.500]  他們可不可以再有生命呢
[00:08:48.500 --> 00:08:49.700]  我第一個答案是什麼
[00:08:49.700 --> 00:08:50.900]  我根本不用想了
[00:08:50.900 --> 00:08:52.900]  No
[00:08:52.900 --> 00:08:54.100]  你會不會
[00:08:54.100 --> 00:08:55.500]  是不可能的事
[00:08:55.500 --> 00:08:58.100]  因為神問我們的說話是什麼
[00:08:58.100 --> 00:09:00.300]  能不能夠
[00:09:00.300 --> 00:09:01.500]  我從人的角度去看
[00:09:01.500 --> 00:09:02.900]  就是能還是不能
[00:09:02.900 --> 00:09:04.500]  我看到就不能
[00:09:04.500 --> 00:09:11.500]  是不可能這些骨頭會再次復活的
[00:09:11.500 --> 00:09:14.100]  但是我剛才說的以西結先知
[00:09:14.100 --> 00:09:16.100]  比我聰明得多
[00:09:16.100 --> 00:09:17.900]  他怎麼回答
[00:09:17.900 --> 00:09:19.700]  主啊你是知道的
[00:09:19.700 --> 00:09:21.700]  Only God knows
[00:09:21.700 --> 00:09:22.500]  這個說話
[00:09:22.500 --> 00:09:23.300]  如果用英文來說
[00:09:23.300 --> 00:09:24.500]  不是很尊敬的
[00:09:24.500 --> 00:09:25.900]  Only God knows
[00:09:25.900 --> 00:09:28.900]  就是沒有人知道
[00:09:28.900 --> 00:09:30.100]  但是這個以西結先知
[00:09:30.100 --> 00:09:32.900]  其實是out of respect
[00:09:32.900 --> 00:09:35.100]  因為以西結先知知道
[00:09:35.100 --> 00:09:37.900]  問他問題那個是誰
[00:09:37.900 --> 00:09:40.100]  是誰問他的問題
[00:09:40.100 --> 00:09:41.900]  是耶和華神
[00:09:41.900 --> 00:09:43.700]  是天父上帝
[00:09:43.700 --> 00:09:46.700]  是創造宇宙萬物的主宰
[00:09:46.700 --> 00:09:47.900]  你問我的話
[00:09:47.900 --> 00:09:50.500]  我覺得是不可能的
[00:09:50.500 --> 00:09:52.100]  可能以西結心中都這樣想
[00:09:52.100 --> 00:09:53.300]  不過正如我說
[00:09:53.300 --> 00:09:54.300]  他比我聰明一點
[00:09:54.300 --> 00:09:55.900]  因為他記得
[00:09:55.900 --> 00:09:58.700]  問他問題那個是耶和華神
[00:09:58.700 --> 00:10:00.900]  你是神來的
[00:10:00.900 --> 00:10:02.500]  Only you knows
[00:10:02.500 --> 00:10:03.500]  只有你才知道
[00:10:03.500 --> 00:10:04.300]  你說可以
[00:10:04.300 --> 00:10:05.700]  那就可以了
[00:10:05.700 --> 00:10:06.700]  你說不可以
[00:10:06.700 --> 00:10:09.300]  那就不可以了
[00:10:09.300 --> 00:10:11.500]  以西結先知他深深相信
[00:10:11.500 --> 00:10:16.500]  耶和華神有這樣的力量
[00:10:16.500 --> 00:10:17.500]  但是今天很多時候
[00:10:17.500 --> 00:10:20.900]  我發覺就算我們做基督徒也好
[00:10:20.900 --> 00:10:22.300]  當我們落在一些
[00:10:22.300 --> 00:10:23.900]  這麼絕望的
[00:10:23.900 --> 00:10:27.700]  似乎沒有可能的處境當中的時候
[00:10:27.700 --> 00:10:29.900]  兩個的反應
[00:10:29.900 --> 00:10:31.100]  第一個反應是什麼呢
[00:10:31.100 --> 00:10:32.500]  認命
[00:10:32.500 --> 00:10:33.700]  你覺得不可能
[00:10:33.700 --> 00:10:34.900]  是這樣的
[00:10:34.900 --> 00:10:35.700]  於是你怎樣
[00:10:35.700 --> 00:10:37.500]  什麼都不做
[00:10:37.500 --> 00:10:38.100]  就這樣
[00:10:38.100 --> 00:10:40.500]  等死
[00:10:40.500 --> 00:10:42.900]  但是另外一個反應是什麼呢
[00:10:42.900 --> 00:10:45.100]  似乎在一個絕望的情況當中
[00:10:45.100 --> 00:10:47.500]  但是他仍然是堅持
[00:10:47.500 --> 00:10:49.300]  大不了就死了
[00:10:49.300 --> 00:10:51.500]  人能把我怎麼樣
[00:10:51.500 --> 00:10:53.100]  最多就死了
[00:10:53.100 --> 00:10:53.900]  是不是
[00:10:53.900 --> 00:10:55.100]  既然是這樣的時候
[00:10:55.100 --> 00:10:57.100]  我仍然有生機的話
[00:10:57.100 --> 00:11:00.700]  我就嘗試用我所有的時間
[00:11:00.700 --> 00:11:02.900]  和精力去面對
[00:11:02.900 --> 00:11:03.900]  去處理
[00:11:03.900 --> 00:11:06.500]  去克服這個處境
[00:11:06.500 --> 00:11:10.500]  我相信就是因為有些人
[00:11:10.500 --> 00:11:13.100]  他面對絕境都不放棄
[00:11:13.100 --> 00:11:15.700]  所以我們才要時不時聽到很多
[00:11:15.700 --> 00:11:20.700]  絕處逢生的故事
[00:11:20.700 --> 00:11:22.700]  弟兄姊妹
[00:11:22.700 --> 00:11:25.700]  我想大家留意一件事
[00:11:25.700 --> 00:11:27.300]  以西結先知
[00:11:27.300 --> 00:11:30.500]  為什麼會見到這麼多的富貴
[00:11:30.500 --> 00:11:32.700]  他自己走去的
[00:11:32.700 --> 00:11:33.900]  不是
[00:11:33.900 --> 00:11:36.100]  是神帶他去的
[00:11:36.100 --> 00:11:38.500]  神的靈帶他去到一個這樣的地方
[00:11:38.500 --> 00:11:40.900]  原來遍滿了這些富貴
[00:11:40.900 --> 00:11:42.900]  是神要讓他看到
[00:11:42.900 --> 00:11:44.900]  是神要讓他見到
[00:11:44.900 --> 00:11:45.900]  這樣的情況
[00:11:45.900 --> 00:11:48.300]  然後才這樣問問題
[00:11:48.300 --> 00:11:50.700]  他知不知道神為什麼要見到這樣的東西
[00:11:50.700 --> 00:11:51.900]  No
[00:11:51.900 --> 00:11:52.900]  不知道的
[00:11:52.900 --> 00:11:53.700]  那個神怎麼知道的
[00:11:53.700 --> 00:11:54.500]  不知道的
[00:11:54.500 --> 00:11:55.500]  你帶我去哪裏
[00:11:55.500 --> 00:11:56.500]  來吧,跟我來吧
[00:11:56.500 --> 00:12:02.100]  去到哇,這麼多富貴的吉他
[00:12:02.100 --> 00:12:04.100]  他不明白神為什麼要帶他去
[00:12:04.100 --> 00:12:05.500]  見到這麼多這些
[00:12:05.500 --> 00:12:07.500]  似乎是毫無生機
[00:12:07.500 --> 00:12:08.900]  毫無盼望的東西
[00:12:08.900 --> 00:12:12.500]  但是因為他知道是神帶他去的時候
[00:12:12.500 --> 00:12:14.100]  他明白
[00:12:14.100 --> 00:12:16.300]  背後一定有神的原因
[00:12:16.300 --> 00:12:17.300]  有神的計劃
[00:12:17.300 --> 00:12:19.500]  那個時候我們不知道
[00:12:19.500 --> 00:12:21.300]  你聽到我的意思嗎
[00:12:21.300 --> 00:12:22.300]  所以當他面對這些
[00:12:22.300 --> 00:12:24.700]  似乎是無望的處境的時候
[00:12:24.700 --> 00:12:27.500]  他心裏面仍然會有盼望
[00:12:27.500 --> 00:12:30.500]  因為是神容若這些事情發生
[00:12:30.500 --> 00:12:33.100]  是神帶你去到這樣的處境裏面
[00:12:33.100 --> 00:12:35.100]  讓他見到這樣的東西
[00:12:35.100 --> 00:12:37.700]  所以弟兄姊妹
[00:12:37.700 --> 00:12:40.100]  如果你明白了這個道理的時候
[00:12:40.100 --> 00:12:43.100]  可能你沒有遇過這樣的絕望的處境
[00:12:43.100 --> 00:12:44.500]  OK,可能你沒有遇到過
[00:12:44.500 --> 00:12:45.500]  但是我剛才也說了
[00:12:45.500 --> 00:12:49.100]  將來你會遇到
[00:12:49.100 --> 00:12:51.300]  首先你有這樣的心理準備
[00:12:51.300 --> 00:12:52.700]  如果我們相信神
[00:12:52.700 --> 00:12:53.900]  如果我們是基督徒
[00:12:53.900 --> 00:12:56.100]  我們知道神容若這些事情發生
[00:12:56.100 --> 00:13:00.100]  甚至是神帶我們去到這樣的境地裏面的時候
[00:13:00.100 --> 00:13:03.100]  我們就要存謙卑的心去尋問
[00:13:03.100 --> 00:13:04.300]  你可能會害怕
[00:13:04.300 --> 00:13:05.100]  正常的
[00:13:05.100 --> 00:13:07.100]  你會怕
[00:13:07.100 --> 00:13:07.900]  沒有問題
[00:13:07.900 --> 00:13:08.900]  每個人都會害怕
[00:13:08.900 --> 00:13:09.900]  都會怕
[00:13:09.900 --> 00:13:11.700]  你可能會情緒低落
[00:13:11.700 --> 00:13:14.100]  我們也會的
[00:13:14.100 --> 00:13:16.100]  但是我們信得過天父上帝
[00:13:16.100 --> 00:13:18.700]  他要用這樣的處境
[00:13:18.700 --> 00:13:22.300]  給我們一些特別的驚艷
[00:13:22.300 --> 00:13:24.500]  所以絕望
[00:13:24.500 --> 00:13:26.300]  完全沒有希望
[00:13:26.300 --> 00:13:28.500]  所以我打了一個交叉
[00:13:28.500 --> 00:13:30.700]  沒有希望
[00:13:30.700 --> 00:13:32.100]  但是在天父裏面
[00:13:32.100 --> 00:13:34.100]  我們明白的時候
[00:13:34.100 --> 00:13:36.700]  仍然是會有盼望
[00:13:36.700 --> 00:13:38.300]  當我們面對絕望處境的時候
[00:13:38.300 --> 00:13:40.900]  我們怎樣去面對呢?
[00:13:40.900 --> 00:13:43.700]  有絕才有望
[00:13:43.700 --> 00:13:44.900]  沒有絕就不會有望
[00:13:44.900 --> 00:13:46.500]  你在絕望的時候
[00:13:46.500 --> 00:13:48.500]  第一件事我們要學功課
[00:13:48.500 --> 00:13:51.500]  就是完全的信賴
[00:13:51.500 --> 00:13:53.900]  如果在一個似乎無望的處境當中
[00:13:53.900 --> 00:13:55.700]  你希望能夠看到盼望的時候
[00:13:55.700 --> 00:13:58.100]  你要完全的信賴
[00:13:58.100 --> 00:13:59.300]  信賴什麼呢?
[00:13:59.300 --> 00:14:05.700]  信賴神的說話
[00:14:05.700 --> 00:14:07.700]  與世傑先知
[00:14:07.700 --> 00:14:09.100]  聽到神的問題
[00:14:09.100 --> 00:14:10.900]  然後他就問神
[00:14:10.900 --> 00:14:11.700]  只有祢知道
[00:14:11.700 --> 00:14:13.700]  祢說行不行就不行
[00:14:13.700 --> 00:14:16.100]  然後神對與世傑先知說
[00:14:16.100 --> 00:14:18.500]  那你就向這些骸骨
[00:14:18.500 --> 00:14:20.100]  是完全枯乾的
[00:14:20.100 --> 00:14:22.300]  似乎一點生機都沒有的骸骨
[00:14:22.300 --> 00:14:28.300]  你去跟他發預言
[00:14:28.300 --> 00:14:29.500]  大家會不會覺得
[00:14:29.500 --> 00:14:34.300]  都幾滑稽幾好笑呢?
[00:14:34.300 --> 00:14:35.700]  如果聖經說
[00:14:35.700 --> 00:14:37.500]  與世傑我帶你去陰間
[00:14:37.500 --> 00:14:39.100]  死了的人的靈魂都在那裏
[00:14:39.100 --> 00:14:40.300]  你跟祂傳福音
[00:14:40.300 --> 00:14:42.100]  耶穌在陰間傳福音
[00:14:42.100 --> 00:14:44.100]  我覺得make more sense的
[00:14:44.100 --> 00:14:44.700]  都ok啦
[00:14:44.700 --> 00:14:46.700]  我對死的靈魂說話而已
[00:14:46.700 --> 00:14:49.100]  是不是?
[00:14:49.100 --> 00:14:50.100]  但是現在說
[00:14:50.100 --> 00:14:51.700]  這麼多的骸骨
[00:14:51.700 --> 00:14:52.900]  不單是骸骨
[00:14:52.900 --> 00:14:55.100]  是枯乾到絕的
[00:14:55.100 --> 00:14:56.300]  一些這樣的骨頭
[00:14:56.300 --> 00:14:59.700]  你向他們發預言吧
[00:14:59.700 --> 00:15:00.700]  第一很恐怖
[00:15:00.700 --> 00:15:03.100]  對著一群骷髏骨頭
[00:15:03.100 --> 00:15:04.900]  這樣在那裏講預言
[00:15:04.900 --> 00:15:05.700]  第二
[00:15:05.700 --> 00:15:08.700]  是不是神都開玩笑?
[00:15:08.700 --> 00:15:09.900]  譬如今晚我站在這裏
[00:15:09.900 --> 00:15:11.900]  跟大家講道
[00:15:11.900 --> 00:15:12.900]  不過坐在這裏的
[00:15:12.900 --> 00:15:14.900]  全部都是死人
[00:15:14.900 --> 00:15:15.500]  對不起
[00:15:15.500 --> 00:15:18.500]  我不是咒你死
[00:15:18.500 --> 00:15:20.100]  如果大家都是
[00:15:20.100 --> 00:15:21.500]  一些枯乾的骨頭
[00:15:21.500 --> 00:15:22.300]  或者是木偶
[00:15:22.300 --> 00:15:24.500]  我對著你們講道
[00:15:24.500 --> 00:15:26.900]  大家覺不覺得很滑稽?
[00:15:26.900 --> 00:15:29.100]  當然我在想
[00:15:29.100 --> 00:15:31.100]  今晚我們坐在這裏
[00:15:31.100 --> 00:15:32.500]  有沒有弟兄姊妹
[00:15:32.500 --> 00:15:35.100]  你們裏面真是很枯乾
[00:15:35.100 --> 00:15:39.300]  所以今晚你才坐在這裏
[00:15:39.300 --> 00:15:40.300]  如果是的話
[00:15:40.300 --> 00:15:42.300]  求天父的靈幫助你
[00:15:42.300 --> 00:15:43.900]  從聖經裏面
[00:15:43.900 --> 00:15:44.500]  得到啟示
[00:15:44.500 --> 00:15:45.900]  得到鼓勵和答案
[00:15:45.900 --> 00:15:47.100]  但anyway
[00:15:47.100 --> 00:15:49.500]  神吩咐以色列先知
[00:15:49.500 --> 00:15:51.300]  你就向著這群死人講道
[00:15:51.300 --> 00:15:52.100]  不對
[00:15:52.100 --> 00:15:53.300]  呼乾你的頭
[00:15:53.300 --> 00:15:56.500]  講吧
[00:15:56.500 --> 00:16:02.300]  你會不會這樣做?
[00:16:02.300 --> 00:16:05.100]  以色列先知
[00:16:05.100 --> 00:16:07.700]  聽到神這樣吩咐的時候
[00:16:07.700 --> 00:16:11.700]  他就真是向這些骷髏骨頭
[00:16:11.700 --> 00:16:15.500]  講預言
[00:16:15.500 --> 00:16:18.100]  no question asked
[00:16:18.100 --> 00:16:19.500]  沒有去challenge神
[00:16:19.500 --> 00:16:21.700]  沒有去問神任何一個問題
[00:16:21.700 --> 00:16:22.900]  不make sense的
[00:16:22.900 --> 00:16:23.700]  你有沒有搞錯?
[00:16:23.700 --> 00:16:25.500]  為什麼要做這麼無聊的事?
[00:16:25.500 --> 00:16:29.300]  向著這些骷髏骨頭講道
[00:16:29.300 --> 00:16:30.900]  一句問題都沒有
[00:16:30.900 --> 00:16:32.500]  神怎樣吩咐他
[00:16:32.500 --> 00:16:39.300]  他就馬上這樣去做
[00:16:39.300 --> 00:16:42.300]  第一次我想大家去想一想
[00:16:42.300 --> 00:16:44.100]  為什麼今天很多基督徒
[00:16:44.100 --> 00:16:45.500]  你覺得很admire他們
[00:16:45.500 --> 00:16:46.300]  很欣賞他們
[00:16:46.300 --> 00:16:46.900]  為什麼?
[00:16:46.900 --> 00:16:48.500]  他們的生命很有見證
[00:16:48.500 --> 00:16:50.500]  不單單是好人好者
[00:16:50.500 --> 00:16:53.500]  很多非基督徒都是好人好者
[00:16:53.500 --> 00:16:55.500]  但這些人經歷了神
[00:16:55.500 --> 00:16:57.100]  站出來講見證的時候
[00:16:57.100 --> 00:16:58.500]  神怎樣去使用他
[00:16:58.500 --> 00:16:59.300]  幫助他
[00:16:59.300 --> 00:17:03.300]  在他身邊行很多難以置信的神蹟奇事
[00:17:03.300 --> 00:17:04.500]  聽別人講
[00:17:04.500 --> 00:17:07.100]  講得很好
[00:17:07.100 --> 00:17:09.300]  但很多時候我從來沒有想過
[00:17:09.300 --> 00:17:10.900]  這些神蹟奇事
[00:17:10.900 --> 00:17:11.900]  神的恩典
[00:17:11.900 --> 00:17:12.500]  神的大典
[00:17:12.500 --> 00:17:13.300]  神的能力
[00:17:13.300 --> 00:17:16.300]  都可以發生在我們身上
[00:17:16.300 --> 00:17:17.300]  聽別人講很好
[00:17:17.300 --> 00:17:18.500]  很善忘
[00:17:18.500 --> 00:17:20.300]  但有時候不出現在我們身上
[00:17:20.300 --> 00:17:23.100]  大家知不知道為什麼?
[00:17:23.100 --> 00:17:24.900]  其實很簡單
[00:17:24.900 --> 00:17:26.100]  因為這些人
