
[00:00:00.000 --> 00:00:06.480]  這幾個月前教會的牧師曾經商討
[00:06:26.560 --> 00:06:28.640]  他其實最主要就是說
[00:06:28.640 --> 00:06:29.920]  弟兄姊妹們
[00:06:29.920 --> 00:06:32.480]  祈禱是很重要的
[00:06:32.480 --> 00:06:35.280]  為什麼米格林會這樣說呢?
[00:06:35.280 --> 00:06:37.920]  原因可能有三個
[00:06:37.920 --> 00:06:40.160]  第一個原因就是
[00:06:40.160 --> 00:06:41.760]  「我禱告故我在」
[00:06:41.760 --> 00:06:43.920]  因為一個祈禱的人
[00:06:43.920 --> 00:06:49.600]  他的生命是和神的生命連結的
[00:06:49.600 --> 00:06:50.880]  反過來說
[00:06:50.880 --> 00:06:53.600]  一個不祈禱的人
[00:06:53.600 --> 00:06:58.720]  他的生命是不和神的生命有連結
[00:06:58.720 --> 00:07:01.120]  假如我們這班被創造的人
[00:07:01.120 --> 00:07:05.120]  我們是不願意去親近這位創造主
[00:07:05.120 --> 00:07:07.040]  是不願意和他禱告的話
[00:07:07.040 --> 00:07:11.920]  這表明我們和這位創造主的關係都是遠的
[00:07:11.920 --> 00:07:14.160]  假如你從來不祈禱的話
[00:07:14.160 --> 00:07:17.760]  這表明你和神的關係都是遠的
[00:07:17.760 --> 00:07:20.560]  假如你說「我不祈禱的,我不祈禱的」
[00:07:20.560 --> 00:07:24.640]  這可能表明你和神的關係遠到一個地步
[00:07:24.640 --> 00:07:28.480]  可能是一個割斷的關係
[00:07:28.480 --> 00:07:32.320]  假如我們是不和神祈禱的時候
[00:07:32.320 --> 00:07:34.000]  假如我們的生命
[00:07:34.000 --> 00:07:36.320]  是和神的生命割斷的話
[00:07:36.320 --> 00:07:41.120]  我們就不能夠得到神給我們生命的養尿
[00:07:41.120 --> 00:07:43.520]  生命的能力
[00:07:43.520 --> 00:07:47.120]  這就好像一個嬰兒在媽媽的肚子裏面
[00:07:47.120 --> 00:07:50.320]  如果將那條磁帶剪斷下來
[00:07:50.320 --> 00:07:51.680]  剪斷了的話
[00:07:51.680 --> 00:07:55.200]  媽媽的血、媽媽的養尿、媽媽的氧氣
[00:07:55.200 --> 00:07:57.760]  是不能夠傳到嬰兒那裏
[00:07:57.760 --> 00:07:59.440]  嬰兒是不能夠成長
[00:07:59.440 --> 00:08:03.040]  嬰兒是會死亡的
[00:08:03.040 --> 00:08:07.360]  這就說明為何祈禱那麼重要
[00:08:07.360 --> 00:08:09.440]  但或者弟兄姊妹們
[00:08:09.440 --> 00:08:11.440]  如果你有讀過一些神學的話
[00:08:11.440 --> 00:08:17.280]  你會說「曹牧師,是不是祈禱那麼重要?」
[00:08:17.280 --> 00:08:22.400]  「是不是我們真的要抽時間去祈禱?」
[00:08:22.400 --> 00:08:26.000]  「作為一個成熟的基督徒,是不是真的要祈禱?」
[00:08:26.000 --> 00:08:30.480]  猶太書二十節說「在聖靈裏祈禱」
[00:08:30.480 --> 00:08:37.040]  「在聖靈裏祈禱」的意思是我們都不需要找時間去祈禱
[00:08:37.040 --> 00:08:37.600]  為甚麼?
[00:08:37.600 --> 00:08:40.320]  聖靈是無所不在的
[00:08:40.320 --> 00:08:43.600]  聖靈就像空氣一樣無所不在
[00:08:43.600 --> 00:08:46.000]  大家在吸空氣
[00:08:46.000 --> 00:08:48.800]  大家會否分時間出去吸空氣?
[00:08:48.800 --> 00:08:50.160]  不會的
[00:08:50.160 --> 00:08:51.840]  吃飯的時候吸空氣
[00:08:51.840 --> 00:08:54.080]  睡覺的時候吸空氣
[00:08:54.080 --> 00:08:56.720]  空氣是無所不在的
[00:08:56.720 --> 00:08:59.120]  我們做任何事都是在吸空氣
[00:08:59.120 --> 00:09:00.480]  不用那麼麻煩
[00:09:00.480 --> 00:09:03.440]  要分時間分出來去祈禱
[00:09:03.440 --> 00:09:05.200]  不需要的
[00:09:05.200 --> 00:09:09.360]  所以有些人說「吃飯不用祈禱」
[00:09:09.360 --> 00:09:11.280]  「工作不用祈禱」
[00:09:11.280 --> 00:09:14.080]  「醫病不需要禱告」
[00:09:14.080 --> 00:09:17.360]  「崇拜不需要專門找時間用心祈禱」
[00:09:17.360 --> 00:09:18.320]  不需要
[00:09:18.320 --> 00:09:20.880]  聖靈是無所不在的
[00:09:20.880 --> 00:09:23.840]  我們就算做不做、祈不祈禱
[00:09:23.840 --> 00:09:30.000]  我們都要在呼吸聖靈的同在
[00:09:30.000 --> 00:09:35.280]  這種說法是似是而非
[00:09:35.280 --> 00:09:37.840]  沒錯,神是個靈
[00:09:37.840 --> 00:09:40.160]  神是無所不在
[00:09:40.160 --> 00:09:42.560]  但是神不是物質
[00:09:42.560 --> 00:09:44.640]  神不是能量
[00:09:44.640 --> 00:09:46.640]  神不是一個電力
[00:09:46.640 --> 00:09:48.800]  你找個插頭插它就有電
[00:09:48.800 --> 00:09:50.080]  不是
[00:09:50.080 --> 00:09:53.520]  神不是隨意讓你去取用
[00:09:53.520 --> 00:09:55.760]  隨意讓你去吸收
[00:09:55.760 --> 00:09:57.840]  隨意讓你說不用
[00:09:57.840 --> 00:10:01.200]  隨意讓你說即棄
[00:10:01.200 --> 00:10:06.320]  因為神聖靈不是一個死物的「它」
[00:10:06.320 --> 00:10:10.320]  死物的「它」是英文「it」
[00:10:10.320 --> 00:10:14.000]  神聖靈是一個有慧格的「你」
[00:10:14.000 --> 00:10:17.280]  T H O U
[00:10:17.280 --> 00:10:20.720]  意思就是說神是一個有知情意的「你」
[00:10:20.720 --> 00:10:23.120]  是有思想、有感情
[00:10:23.120 --> 00:10:26.000]  神聖靈是一位尊榮的神
[00:10:26.000 --> 00:10:28.960]  是偉大的主
[00:10:28.960 --> 00:10:29.920]  在歷史當中
[00:10:29.920 --> 00:10:33.600]  神是道成肉身來找我們
[00:10:33.600 --> 00:10:36.400]  是要和我們去說話
[00:10:36.400 --> 00:10:40.800]  祂感動我們、拯救我們、改變我們、更新我們
[00:10:40.800 --> 00:10:44.400]  如今聖靈在我們當中
[00:10:44.400 --> 00:10:47.200]  聖靈在我們當中是邀請我們
[00:10:47.200 --> 00:10:51.920]  是和祂有團契要更新我們
[00:10:51.920 --> 00:10:54.480]  但是祂沒有強迫我們
[00:10:54.480 --> 00:10:57.600]  祂只是等待我們去回應
[00:10:57.600 --> 00:11:00.080]  去和祂團契、去愛祂
[00:11:00.080 --> 00:11:02.320]  祂不是一個像野蠻的君主
[00:11:02.320 --> 00:11:04.560]  就說命令你去團契就團契
[00:11:04.560 --> 00:11:08.880]  不是,祂是滿有慈愛的爸爸、媽媽
[00:11:08.880 --> 00:11:11.120]  祂是一個很好的朋友
[00:11:11.120 --> 00:11:14.800]  祂給我們有自由、給我們有空間
[00:11:14.800 --> 00:11:17.280]  讓大家去決定
[00:11:17.280 --> 00:11:22.720]  讓你們決定去不去和神有團契
[00:11:22.720 --> 00:11:29.120]  讓你們決定你們去不去愛神
[00:11:29.120 --> 00:11:30.480]  從另一個角度來說
[00:11:30.480 --> 00:11:32.480]  從人間的經驗來說
[00:11:32.480 --> 00:11:34.720]  我們都可以說說我們對神的心意
[00:11:34.720 --> 00:11:37.840]  或者神對我們這種的心意
[00:11:37.840 --> 00:11:39.040]  在我們經驗當中
[00:11:39.040 --> 00:11:40.800]  當我們喜歡一個人的時候
[00:11:40.800 --> 00:11:41.520]  我們會怎樣?
[00:11:41.520 --> 00:11:42.800]  我們會很喜歡見他
[00:11:42.800 --> 00:11:45.120]  找時間和他聊天
[00:11:45.120 --> 00:11:47.680]  多忙都要見面
[00:11:47.680 --> 00:11:52.640]  這個在戀愛當中的弟兄姊妹們
[00:11:52.640 --> 00:11:54.080]  是經歷得到的
[00:11:54.080 --> 00:11:56.480]  或者從爸爸媽媽經驗也是
[00:11:56.480 --> 00:11:58.400]  是很喜歡和子女在一起的
[00:11:58.400 --> 00:12:00.240]  多忙都要見面
[00:12:00.240 --> 00:12:02.160]  如果子女太忙的時候
[00:12:02.160 --> 00:12:03.280]  就不打擾他們
[00:12:03.280 --> 00:12:04.640]  不過能夠見一見
[00:12:04.640 --> 00:12:05.920]  坐在他們身邊
[00:12:05.920 --> 00:12:07.920]  都是很開心的
[00:12:07.920 --> 00:12:09.440]  我也是
[00:12:09.440 --> 00:12:11.840]  如果我兒子考試很忙
[00:12:11.840 --> 00:12:13.200]  我就不打擾他
[00:12:13.200 --> 00:12:15.200]  如果平時他找我聊天
[00:12:15.200 --> 00:12:17.280]  我當然會優先和他聊天
[00:12:17.280 --> 00:12:19.120]  如果他考試很忙的話
[00:12:19.120 --> 00:12:22.160]  他說爸爸你和我一起坐在他身邊
[00:12:22.160 --> 00:12:23.440]  他說你不准說話
[00:12:23.440 --> 00:12:25.200]  那我就不說話
[00:12:25.200 --> 00:12:28.400]  坐在他身邊就很開心
[00:12:28.400 --> 00:12:31.680]  我現在年紀都不輕
[00:12:31.680 --> 00:12:34.960]  我爸爸媽媽都很喜歡看著我
[00:12:34.960 --> 00:12:37.680]  所以有時候我要預備文章
[00:12:37.680 --> 00:12:39.680]  我想見爸爸媽媽
[00:12:39.680 --> 00:12:42.640]  我又沒有時間和他們聊天
[00:12:42.640 --> 00:12:43.680]  有時間和他們聊天也好
[00:12:43.680 --> 00:12:44.960]  但是忙著
[00:12:44.960 --> 00:12:47.120]  但是都想見爸爸媽媽
[00:12:47.120 --> 00:12:48.880]  爸爸媽媽也想見我
[00:12:48.880 --> 00:12:50.640]  於是爸爸媽媽
[00:12:50.640 --> 00:12:52.880]  我坐在你身邊
[00:12:52.880 --> 00:12:54.320]  我就工作了
[00:12:54.320 --> 00:12:56.640]  我爸爸媽媽見到我
[00:12:56.640 --> 00:12:58.960]  很開心的
[00:12:58.960 --> 00:13:02.960]  這個就是愛的連結
[00:13:02.960 --> 00:13:05.280]  當你愛一個人
[00:13:05.280 --> 00:13:07.280]  當你尊重一個人
[00:13:07.280 --> 00:13:11.760]  你會爭取時間去見他
[00:13:11.760 --> 00:13:16.000]  同樣,如果我們說我們愛天上的父
[00:13:16.000 --> 00:13:19.120]  我們很喜歡天上的父
[00:13:19.120 --> 00:13:21.680]  我們很尊敬天上的父
[00:13:21.680 --> 00:13:22.880]  我們會不會說
[00:13:22.880 --> 00:13:24.400]  我們沒有時間見祢
[00:13:24.400 --> 00:13:27.440]  沒有時間和祢溝通
[00:13:27.440 --> 00:13:30.720]  除非祢是不喜歡神
[00:13:30.720 --> 00:13:34.480]  除非祢是不愛神
[00:13:34.480 --> 00:13:38.400]  除非祢是不尊重這位神
[00:13:38.400 --> 00:13:39.760]  不然的話
[00:13:39.760 --> 00:13:41.760]  你很自然的,你會有時間
[00:13:41.760 --> 00:13:43.520]  心就要去
[00:13:43.520 --> 00:13:46.320]  去和神相交
[00:13:46.320 --> 00:13:48.240]  弟兄姊妹們,為什麼要祈禱
[00:13:48.240 --> 00:13:49.760]  祈禱不是被迫的
[00:13:49.760 --> 00:13:52.640]  祈禱就是因為這種愛的連結
[00:13:52.640 --> 00:13:54.000]  你很想念神
[00:13:54.000 --> 00:13:55.200]  你很想親近神
[00:13:55.200 --> 00:13:57.440]  你很尊重神
[00:13:57.440 --> 00:13:59.440]  你和神有連結
[00:13:59.440 --> 00:14:01.760]  所以如果你是有這樣的心的話
[00:14:01.760 --> 00:14:04.000]  你自然的早上會祈禱
[00:14:04.000 --> 00:14:05.040]  下午又會祈禱
[00:14:05.040 --> 00:14:06.400]  晚上又會祈禱
[00:14:06.400 --> 00:14:08.320]  有時間你會祈禱
[00:14:08.320 --> 00:14:10.880]  你治病的時候,治人的時候會祈禱
[00:14:10.880 --> 00:14:12.160]  你讀書又會祈禱
[00:14:12.160 --> 00:14:13.440]  你考試又會祈禱
[00:14:13.440 --> 00:14:14.480]  聊天又會祈禱
[00:14:14.480 --> 00:14:16.560]  和人聊完天之後都會去祈禱
[00:14:16.560 --> 00:14:17.840]  一起的祈禱
[00:14:17.840 --> 00:14:19.360]  上上的禱告
[00:14:19.360 --> 00:14:21.360]  你站在這裡又祈禱
[00:14:21.360 --> 00:14:24.160]  你跪在這裡是祈禱
[00:14:24.160 --> 00:14:29.440]  祈禱是我們和神生命的連結
[00:14:29.440 --> 00:14:33.120]  是愛的連結
[00:14:33.120 --> 00:14:35.040]  第二個原因
[00:14:35.040 --> 00:14:37.520]  我禱告故我在
[00:14:37.520 --> 00:14:40.400]  我們祈禱我們才能夠真正的存在
[00:14:40.400 --> 00:14:43.760]  我們祈禱我們才能夠成為真正的基督徒
[00:14:43.760 --> 00:14:47.360]  因為我們需要真光
[00:14:47.360 --> 00:14:52.240]  我們需要真光的導引
[00:14:52.240 --> 00:14:54.320]  我們都知道
[00:14:54.320 --> 00:14:59.280]  我們人生在這個大海洋當中
[00:14:59.280 --> 00:15:03.760]  甚至在一個黑暗的大海洋當中去漂泊
[00:15:03.760 --> 00:15:06.960]  只要是前面有光
[00:15:06.960 --> 00:15:08.480]  就好像一條船一樣
[00:15:08.480 --> 00:15:10.320]  看到光的話
[00:15:10.320 --> 00:15:11.520]  接著那個光
[00:15:11.520 --> 00:15:14.640]  那個光就算不是很光猛
[00:15:14.640 --> 00:15:18.960]  但是有一點點能夠引導你進入港口
[00:15:18.960 --> 00:15:21.520]  同樣人生是一個小船
[00:15:21.520 --> 00:15:22.960]  是需要光
[00:15:22.960 --> 00:15:27.680]  祈禱是幫助我們能夠見到真光
[00:15:27.680 --> 00:15:30.800]  祈禱是能夠打開我們的心眼
[00:15:30.800 --> 00:15:34.000]  可以見到耶穌基督的光
[00:15:34.000 --> 00:15:36.400]  這個是我們在剛剛信耶穌的時候
[00:15:36.400 --> 00:15:37.920]  我們所經歷的
[00:15:37.920 --> 00:15:39.760]  在我們剛剛信耶穌的時候
[00:15:39.760 --> 00:15:42.560]  我們常常見到那個光
[00:15:42.560 --> 00:15:44.320]  也喜歡見到那個光
[00:15:44.320 --> 00:15:45.360]  所以在那個時候
[00:15:45.360 --> 00:15:47.280]  我們剛剛信耶穌的時候
[00:15:47.280 --> 00:15:49.760]  我們是會求真光的指引
[00:15:49.760 --> 00:15:52.000]  我們會為我們的戀愛祈禱
[00:15:52.000 --> 00:15:53.280]  為我們會考祈禱
[00:15:53.280 --> 00:15:54.720]  為我們工作祈禱
[00:15:54.720 --> 00:15:56.000]  為我們結婚祈禱
[00:15:56.000 --> 00:15:57.680]  為我們生子女祈禱
[00:15:57.680 --> 00:15:59.040]  為我們侍奉祈禱
[00:15:59.040 --> 00:16:00.880]  為我們學五線譜祈禱
[00:16:00.880 --> 00:16:02.720]  為我們學唱歌祈禱
[00:16:02.720 --> 00:16:04.080]  為我們生意祈禱
[00:16:04.080 --> 00:16:06.000]  為我們所有的事會祈禱
[00:16:06.000 --> 00:16:09.040]  那個時候我們很喜歡祈禱
[00:16:09.040 --> 00:16:12.080]  當我們成長之後
[00:16:12.080 --> 00:16:15.440]  當我們事業有成的時候
[00:16:15.440 --> 00:16:18.160]  或者因為其他的原因
[00:16:18.160 --> 00:16:22.640]  我們是越來越不喜歡這個真光
[00:16:22.640 --> 00:16:25.120]  我們也不會去祈禱
[00:16:25.120 --> 00:16:28.400]  懇求真光的導引
[00:16:28.400 --> 00:16:30.000]  這個就好像弟弟一樣
[00:16:30.000 --> 00:16:31.200]  小時候出生的時候
[00:16:31.200 --> 00:16:32.240]  真的很喜歡光
[00:16:32.240 --> 00:16:35.040]  我們這個年代出生的人
[00:16:35.040 --> 00:16:37.360]  那時候眼睛沒那麼聰明
[00:16:37.360 --> 00:16:39.200]  眼睛沒那麼快打開
[00:16:39.200 --> 00:16:40.880]  用電筒照著
[00:16:40.880 --> 00:16:42.560]  嬰兒就看著
[00:16:42.560 --> 00:16:44.960]  看著光去移動
[00:16:44.960 --> 00:16:48.400]  如果一個人在家裡
[00:16:48.400 --> 00:16:49.600]  嬰兒很怕黑的
[00:16:49.600 --> 00:16:51.440]  要有一點點的光
[00:16:51.440 --> 00:16:54.080]  小孩子很喜歡光
[00:16:54.080 --> 00:16:56.560]  但當我們長大的時候
[00:16:56.560 --> 00:16:59.600]  我們是越來越不喜歡光
[00:16:59.600 --> 00:17:04.000]  因為光會照出我們裡面的真相
[00:17:04.000 --> 00:17:07.200]  光會照出我們裡面的黑暗
[00:17:07.200 --> 00:17:09.120]  裡面的慾念
[00:17:09.120 --> 00:17:14.000]  我們是不想人家看到我們內裡的情況
[00:17:14.000 --> 00:17:17.120]  另一方面我們不是很喜歡那個真光
[00:17:17.120 --> 00:17:20.160]  因為真光是會照到那個地方
[00:17:20.160 --> 00:17:23.600]  那個地方是一個窄的門
[00:17:23.600 --> 00:17:26.320]  照出來的路是一個側徑
[00:17:26.320 --> 00:17:30.160]  我們走在側徑能夠進入窄門的時候
[00:17:30.160 --> 00:17:32.560]  意表著我們要放棄很多的東西
[00:17:32.560 --> 00:17:35.200]  放棄我們所喜歡的東西
[00:17:35.200 --> 00:17:37.840]  放棄我們的命、我們的權
[00:17:37.840 --> 00:17:39.600]  控制人的權
[00:17:39.600 --> 00:17:43.600]  放棄我們世上所擁有的一些東西
[00:17:43.600 --> 00:17:44.640]  因為這樣的緣故
[00:17:44.640 --> 00:17:48.160]  我們是避免看到這個真光
[00:17:48.160 --> 00:17:49.600]  不是很想看到這個光
[00:17:49.600 --> 00:17:52.880]  我們寧可只是有一面厚厚的牆
[00:17:52.880 --> 00:17:54.560]  厚厚的牆將我們隔著
[00:17:54.560 --> 00:17:57.200]  將我們和神這個真光隔著
[00:17:57.200 --> 00:17:58.560]  我們隔著就好了
[00:17:58.560 --> 00:18:01.840]  隔著之後我們就可以逍遙自在
[00:18:01.840 --> 00:18:03.440]  可以自由自在
[00:18:03.440 --> 00:18:05.680]  可以做我們喜歡的事情
[00:18:05.680 --> 00:18:08.800]  所以弟兄姊妹們因為這樣的緣故
[00:18:08.800 --> 00:18:11.760]  我們不是很喜歡祈禱
[00:18:11.760 --> 00:18:17.760]  我們不喜歡看到這個真光
[00:18:17.760 --> 00:18:21.280]  如果我們是這樣選擇的話
[00:18:21.280 --> 00:18:23.120]  如果我們在我們一生當中
[00:18:23.120 --> 00:18:24.400]  我們都不喜歡祈禱
[00:18:24.400 --> 00:18:27.360]  都不喜歡見真光的話
[00:18:27.360 --> 00:18:31.120]  這個就代表你已經做出了選擇了
[00:18:31.120 --> 00:18:34.480]  你是在選擇黑暗
[00:18:34.480 --> 00:18:39.600]  選擇與這個光的源頭分開
[00:18:39.600 --> 00:18:41.600]  怪不得
[00:18:41.600 --> 00:18:44.080]  怪不得你信耶穌信這麼久
