
[00:00:00.000 --> 00:00:03.720]  羅馬書的五章十二至二十一節
[00:07:43.400 --> 00:07:46.720]  所有接受耶穌基督的人
[00:07:46.720 --> 00:07:48.560]  耶穌基督的義
[00:07:48.560 --> 00:07:50.800]  都能夠披在他們的身上
[00:07:50.800 --> 00:07:54.440]  以致他們是能夠成為
[00:07:54.440 --> 00:07:58.000]  而以致他們是能夠得到永生
[00:07:58.000 --> 00:08:00.920]  第五章很明顯
[00:08:00.920 --> 00:08:03.400]  保羅是將亞當和耶穌基督
[00:08:03.400 --> 00:08:05.920]  來比較 來對比
[00:08:05.920 --> 00:08:08.640]  這一點告訴我們什麼?
[00:08:08.640 --> 00:08:12.200]  亞當是一個真正的歷史人物
[00:08:12.200 --> 00:08:16.640]  因為保羅將亞當和耶穌基督來比較
[00:08:16.640 --> 00:08:18.360]  而耶穌基督我們知道
[00:08:18.360 --> 00:08:21.080]  是真真正正歷史的人物
[00:08:21.080 --> 00:08:23.440]  沒理由你會將一個人
[00:08:23.440 --> 00:08:25.280]  和一個卡通人物
[00:08:25.280 --> 00:08:29.080]  或者是一個神話東的人物來比較
[00:08:29.080 --> 00:08:33.360]  所以我們相信亞當是一個真真正正的人
[00:08:33.360 --> 00:08:35.040]  現在有很多人認為
[00:08:35.040 --> 00:08:38.920]  創世紀頭幾章只不過是神話
[00:08:38.920 --> 00:08:42.080]  其實是真正的歷史事實
[00:08:42.080 --> 00:08:44.440]  在羅馬書的五章十四節
[00:08:44.440 --> 00:08:48.960]  保羅說亞當就是耶穌基督的遇象
[00:08:48.960 --> 00:08:53.520]  但這個遇象我們要知道是相反的遇象
[00:08:53.520 --> 00:08:59.840]  亞當和耶穌基督所代表的是剛剛相反
[00:08:59.840 --> 00:09:03.160]  由亞當每個人都變成罪人
[00:09:03.160 --> 00:09:05.080]  每個人都被定罪
[00:09:05.080 --> 00:09:06.920]  每個人都會死亡
[00:09:06.920 --> 00:09:08.800]  但是耶穌基督呢?
[00:09:08.800 --> 00:09:10.000]  透過耶穌基督
[00:09:10.000 --> 00:09:12.480]  我們能夠被神稱為一個異人
[00:09:12.480 --> 00:09:13.760]  得到救贖
[00:09:13.760 --> 00:09:18.160]  能夠被賜有永生的盼望
[00:09:18.160 --> 00:09:23.240]  亞當和耶穌基督唯一相似的地方是什麼?
[00:09:23.240 --> 00:09:26.760]  就是兩個人都能夠影響很多人
[00:09:26.760 --> 00:09:29.920]  這個就是唯一相似的地方
[00:09:29.920 --> 00:09:33.280]  但是其他所有的事情都是相反的
[00:09:33.280 --> 00:09:37.320]  保羅說因為亞當的罪
[00:09:37.320 --> 00:09:40.200]  死亡就作了世界的王
[00:09:40.200 --> 00:09:41.520]  我們一起來看看
[00:09:41.520 --> 00:09:43.720]  一共是有四點
[00:09:43.720 --> 00:09:45.480]  第一點就是
[00:09:45.480 --> 00:09:48.440]  因為一個人的罪
[00:09:48.440 --> 00:09:52.720]  因為一個人所以罪就進入了這個世界
[00:09:52.720 --> 00:09:54.840]  注意經文不是說
[00:09:54.840 --> 00:09:57.560]  罪是由亞當開始的
[00:09:57.560 --> 00:09:59.200]  經文沒有這樣說
[00:09:59.200 --> 00:10:01.920]  在亞當之前已經有罪
[00:10:01.920 --> 00:10:05.800]  聖經告訴我們是魔鬼起初犯罪
[00:10:05.800 --> 00:10:08.160]  我們不知道魔鬼是何時犯罪
[00:10:08.160 --> 00:10:09.880]  撒旦是何時犯罪
[00:10:09.880 --> 00:10:12.960]  但是相信是神創造萬物之後
[00:10:12.960 --> 00:10:14.840]  人類墮落之前
[00:10:14.840 --> 00:10:20.080]  就是撒旦犯罪的時候
[00:10:20.080 --> 00:10:23.760]  所以罪不是由亞當開始
[00:10:23.760 --> 00:10:26.080]  所以我時時都說
[00:10:26.080 --> 00:10:30.600]  聖經說地獄不是為人類而設
[00:10:30.600 --> 00:10:35.040]  地獄是為魔鬼和祂墮落的天使而設
[00:10:35.040 --> 00:10:39.960]  但是如果任何人甘願拒絕接受耶穌基督
[00:10:39.960 --> 00:10:43.920]  他們都會一起被打落地獄
[00:10:43.920 --> 00:10:47.720]  亞當只不過是把罪帶到世界
[00:10:47.720 --> 00:10:50.480]  所以羅馬書的五章十二節
[00:10:50.480 --> 00:10:56.680]  說從一人罪就進入了這個世界
[00:10:56.680 --> 00:10:59.040]  亞當只不過是一個媒介
[00:10:59.040 --> 00:11:01.000]  是撒旦的代理人
[00:11:01.000 --> 00:11:05.040]  但他不是最初犯罪的那個
[00:11:05.040 --> 00:11:08.400]  在約翰一書的三章八節
[00:11:08.400 --> 00:11:12.960]  說犯罪的是屬魔鬼
[00:11:12.960 --> 00:11:15.760]  因為魔鬼從起初就犯罪
[00:11:15.760 --> 00:11:17.960]  神的兒子顯現出來
[00:11:17.960 --> 00:11:23.600]  以為要除滅魔鬼的作為
[00:11:23.600 --> 00:11:26.200]  所以亞當只不過是
[00:11:26.200 --> 00:11:30.040]  撒旦攻擊神的一顆棋子
[00:11:30.040 --> 00:11:36.760]  我們看到注意希臘文「罪」這個字
[00:11:36.760 --> 00:11:39.440]  是單數 不是複數
[00:11:39.440 --> 00:11:44.200]  不是說個別的罪 不是說某些罪
[00:11:44.200 --> 00:11:47.000]  而是說總括的罪
[00:11:47.000 --> 00:11:50.080]  神學家叫這個做原罪
[00:11:50.080 --> 00:11:52.360]  就是每個人的罪性
[00:11:52.360 --> 00:11:56.320]  就是亞當將他的遺傳恩子給了我們
[00:11:56.320 --> 00:11:59.960]  他也將他的罪性給了我們
[00:11:59.960 --> 00:12:02.640]  聖經告訴我們
[00:12:02.640 --> 00:12:04.320]  因為亞當的緣故
[00:12:04.320 --> 00:12:07.840]  我們每個人生出來都是罪人
[00:12:07.840 --> 00:12:09.720]  這也是原因
[00:12:09.720 --> 00:12:13.040]  為何耶穌基督要同侶懷孕
[00:12:13.040 --> 00:12:14.400]  因為如果耶穌基督
[00:12:14.400 --> 00:12:18.040]  都是透過男女交合而生出來的話
[00:12:18.040 --> 00:12:21.000]  他也一樣會有罪性
[00:12:21.000 --> 00:12:23.560]  所以耶穌基督因為他是無罪
[00:12:23.560 --> 00:12:27.120]  所以是由同侶懷孕而生
[00:12:27.120 --> 00:12:30.200]  在哥林多前書的十五章二十二節
[00:12:30.200 --> 00:12:32.640]  在亞當裡眾人都死了
[00:12:32.640 --> 00:12:37.960]  照樣在基督裡眾人也都要復活
[00:12:37.960 --> 00:12:42.040]  有人說為何聖經只講亞當的原罪
[00:12:42.040 --> 00:12:43.640]  沒有講到夏娃
[00:12:43.640 --> 00:12:45.640]  我們每個人的遺傳恩子
[00:12:45.640 --> 00:12:47.840]  都是由父母那裡來的
[00:12:47.840 --> 00:12:50.520]  為何聖經只講亞當而不講夏娃
[00:12:50.520 --> 00:12:52.880]  是否眾女輕男
[00:12:52.880 --> 00:12:54.440]  不是
[00:12:54.440 --> 00:12:55.760]  為何不講
[00:12:55.760 --> 00:12:57.880]  因為夏娃是從哪裡來的
[00:12:57.880 --> 00:13:00.920]  是亞當的肋骨而變成的
[00:13:00.920 --> 00:13:03.640]  在創世紀的二章二十二節
[00:13:03.640 --> 00:13:05.200]  所以亞當的原罪
[00:13:05.200 --> 00:13:09.480]  已經包括了夏娃的罪性在他裡面
[00:13:09.480 --> 00:13:12.760]  所以不需要講夏娃的罪
[00:13:12.760 --> 00:13:14.520]  第一點我們講了
[00:13:14.520 --> 00:13:17.760]  罪是透過一個人進入了這個世界
[00:13:17.760 --> 00:13:19.040]  第二點
[00:13:19.040 --> 00:13:21.240]  死亡就是透過罪
[00:13:21.240 --> 00:13:24.760]  也進入了這個世界
[00:13:24.760 --> 00:13:29.080]  人起初是照誰的形象而被創造的
[00:13:29.080 --> 00:13:30.680]  是神的形象
[00:13:30.680 --> 00:13:31.960]  神會不會死
[00:13:31.960 --> 00:13:33.000]  不會死
[00:13:33.000 --> 00:13:35.640]  所以人起初是不會死
[00:13:35.640 --> 00:13:37.440]  但是因為人犯了罪
[00:13:37.440 --> 00:13:40.480]  死亡就進入了這個世界
[00:13:40.480 --> 00:13:43.120]  這個在聖經裡面是很清楚
[00:13:43.120 --> 00:13:45.760]  很多經文都是這樣告訴我們
[00:13:45.760 --> 00:13:48.400]  在創世紀的二章十七節
[00:13:48.400 --> 00:13:52.200]  指示分別善惡樹上的果子你不可吃
[00:13:52.200 --> 00:13:53.920]  這條就是誡命
[00:13:53.920 --> 00:13:56.680]  如果你不遵守你就犯了罪
[00:13:56.680 --> 00:13:57.840]  吃了會怎樣
[00:13:57.840 --> 00:14:01.080]  因為你吃了日子必定死
[00:14:01.080 --> 00:14:04.520]  還有羅馬書的六章二十三節
[00:14:04.520 --> 00:14:07.240]  罪的公嫁乃是死
[00:14:07.240 --> 00:14:08.520]  很清楚
[00:14:08.520 --> 00:14:11.080]  以西結書的十八章四節
[00:14:11.080 --> 00:14:14.080]  犯罪的他必死亡
[00:14:14.080 --> 00:14:16.760]  在書與聖經裡面很清楚
[00:14:16.760 --> 00:14:19.760]  死亡是對罪的懲罰
[00:14:19.760 --> 00:14:21.840]  但是聽清楚
[00:14:21.840 --> 00:14:25.000]  死亡不是因為人犯罪
[00:14:25.000 --> 00:14:27.560]  我說得很清楚
[00:14:27.560 --> 00:14:31.560]  死亡是罪的懲罰
[00:14:31.560 --> 00:14:35.560]  但是死亡不是因為人犯罪
[00:14:35.560 --> 00:14:38.360]  而是因為他們有原罪
[00:14:38.360 --> 00:14:41.800]  有罪性在他們身上
[00:14:41.800 --> 00:14:43.880]  你說有什麼證明
[00:14:43.880 --> 00:14:47.760]  剛剛生出來的嬰兒都會夭折
[00:14:47.760 --> 00:14:49.880]  他們什麼都沒有做 沒有犯罪
[00:14:49.880 --> 00:14:51.160]  但是他們會死亡
[00:14:51.160 --> 00:14:52.960]  這一點就是讓我們看到
[00:14:52.960 --> 00:14:55.000]  死亡不是因為我們犯罪
[00:14:55.000 --> 00:14:58.440]  而是因為我們有罪性在我們身上
[00:14:58.440 --> 00:15:01.720]  神學稱這個為墮落
[00:15:01.720 --> 00:15:04.560]  人類是徹底的墮落
[00:15:04.560 --> 00:15:08.120]  所以我們每個人生出來的
[00:15:08.120 --> 00:15:10.840]  都是承繼了亞當的原罪
[00:15:10.840 --> 00:15:12.840]  承繼了亞當的罪性
[00:15:12.840 --> 00:15:15.920]  也都是承繼了對罪的懲罰
[00:15:15.920 --> 00:15:17.160]  就是死亡
[00:15:17.160 --> 00:15:20.600]  所以每個人生出來都會死
[00:15:20.600 --> 00:15:22.480]  羅馬書的五章十九節說
[00:15:22.480 --> 00:15:26.080]  「若因一人的撥疫 眾人成為罪人」
[00:15:26.080 --> 00:15:28.280]  羅馬書的五章十七節說
[00:15:28.280 --> 00:15:33.680]  「若因一人的過犯 死就因者一人作遼亡」
[00:15:33.680 --> 00:15:38.640]  保羅講得很清楚在這一點
[00:15:38.640 --> 00:15:40.480]  你說死亡
[00:15:40.480 --> 00:15:41.840]  究竟什麼死亡
[00:15:41.840 --> 00:15:43.560]  是不是我剛才所說的
[00:15:43.560 --> 00:15:46.840]  司馬遷所說的人故有一死
[00:15:46.840 --> 00:15:48.080]  其實在聖經裡面
[00:15:48.080 --> 00:15:50.640]  是一共有三種的死亡
[00:15:50.640 --> 00:15:53.760]  第一種的死亡是靈裡面的死亡
[00:15:53.760 --> 00:15:56.880]  第二種的死亡是肉體的死亡
[00:15:56.880 --> 00:16:00.920]  第三種的死亡是永恆的死亡
[00:16:00.920 --> 00:16:03.360]  我們先看看第一種的死亡
[00:16:03.360 --> 00:16:05.560]  就是靈裡面的死亡
[00:16:05.560 --> 00:16:09.320]  靈裡面的死亡就是與神隔絕
[00:16:09.320 --> 00:16:11.680]  這個就是靈裡面的死亡
[00:16:11.680 --> 00:16:14.480]  有兩節經文在爾忽所書
[00:16:14.480 --> 00:16:16.080]  我們可以來看看
[00:16:16.080 --> 00:16:19.320]  一個靈裡面的死亡的人會怎樣
[00:16:19.320 --> 00:16:21.440]  爾忽所書的二章二節
[00:16:21.440 --> 00:16:24.960]  「或那時你們在其中行事為人
[00:16:24.960 --> 00:16:27.080]  隨從今世的風俗
[00:16:27.080 --> 00:16:29.920]  順從空中掌權者的手令
[00:16:29.920 --> 00:16:35.160]  就是現今在博弈之子心中運行的邪靈」
[00:16:35.160 --> 00:16:37.760]  爾忽所書的四章十八節
[00:16:37.760 --> 00:16:40.120]  「他們心地分媒
[00:16:40.120 --> 00:16:43.160]  與神所賜的生命隔絕了
[00:16:43.160 --> 00:16:48.600]  都因他們自己無知心裡剛硬」
[00:16:48.600 --> 00:16:53.520]  所以所有不接受神的人
[00:16:53.520 --> 00:16:55.560]  對世人來說
[00:16:55.560 --> 00:17:00.740]  這個人是個活人
[00:17:00.740 --> 00:17:04.680]  經文說他們「隨從今世的風俗」
[00:17:04.680 --> 00:17:07.400]  在樹爾忽所書的二章二節
[00:17:07.400 --> 00:17:08.760]  在世俗的人來看
[00:17:08.760 --> 00:17:10.780]  一個未接受耶穌基督的人
[00:17:10.780 --> 00:17:13.440]  也是個活人而已
[00:17:13.440 --> 00:17:15.920]  他們對魔鬼的事又怎樣
[00:17:15.920 --> 00:17:19.240]  是「順從空中掌權者」
[00:17:19.240 --> 00:17:21.400]  爾忽所書的二章二節
[00:17:21.400 --> 00:17:22.680]  對魔鬼的事
[00:17:22.680 --> 00:17:25.080]  他們都好像一個活人一樣
[00:17:25.080 --> 00:17:26.800]  但是對神的事呢
[00:17:26.800 --> 00:17:29.120]  你看看爾忽所書的四章十八節
[00:17:29.120 --> 00:17:33.760]  「與神所賜的生命隔絕」
[00:17:33.760 --> 00:17:37.200]  在樹一個未接受耶穌基督的人
[00:17:37.200 --> 00:17:38.480]  世人來看
[00:17:38.480 --> 00:17:39.840]  在鬼魔來看
[00:17:39.840 --> 00:17:41.480]  他都是活著的
[00:17:41.480 --> 00:17:45.160]  但是對神屬神的事
[00:17:45.160 --> 00:17:48.920]  完全對他是無關的
[00:17:48.920 --> 00:17:52.120]  每一個生出來的世人
[00:17:52.120 --> 00:17:54.320]  都是與神隔絕
[00:17:54.320 --> 00:17:57.440]  直到我們接受耶穌基督為止
[00:17:57.440 --> 00:18:00.920]  這是聖經的教導
[00:18:00.920 --> 00:18:03.200]  還有第二個死亡
[00:18:03.200 --> 00:18:04.840]  是肉體的死亡
[00:18:04.840 --> 00:18:07.200]  這個就是我們剛才所說的
[00:18:07.200 --> 00:18:10.280]  每一個人都要經歷死亡
[00:18:10.280 --> 00:18:12.160]  就是肉體的死亡
[00:18:12.160 --> 00:18:14.200]  肉體的死亡是甚麼
[00:18:14.200 --> 00:18:18.400]  與所有有生命氣息的東西分開
[00:18:18.400 --> 00:18:19.560]  一個死了的人
[00:18:19.560 --> 00:18:21.640]  你可以哭到咀咀聲
[00:18:21.640 --> 00:18:24.880]  但是他已經與有生命氣息的人分開
[00:18:24.880 --> 00:18:27.320]  他都不會再知道
[00:18:27.320 --> 00:18:30.440]  所以這個就是肉體的死亡
[00:18:30.440 --> 00:18:32.920]  希伯來書的第二章十五節
[00:18:32.920 --> 00:18:38.920]  說那些一生因怕死而為盧伏的人
[00:18:38.920 --> 00:18:42.120]  很可惜 非常奇怪
[00:18:42.120 --> 00:18:44.680]  世人都怕肉體的死
[00:18:44.680 --> 00:18:47.240]  但是不怕靈裡面的死亡
[00:18:47.240 --> 00:18:49.680]  這個我們要很注意
[00:18:49.680 --> 00:18:52.480]  耶穌基督在世的時候他怎樣說
[00:18:52.480 --> 00:18:56.160]  他說 殺死身體不能殺靈魂的
[00:18:56.160 --> 00:18:58.000]  你不要怕他們
[00:18:58.000 --> 00:19:02.320]  唯有能把身體和靈魂都滅在地獄裡的
[00:19:02.320 --> 00:19:04.280]  你正要怕他
[00:19:04.280 --> 00:19:09.840]  在馬太福音的十章第二十八節
[00:19:09.840 --> 00:19:13.040]  所以我們不要怕那些
[00:19:13.040 --> 00:19:15.360]  只不過會傷害我們肉體的
[00:19:15.360 --> 00:19:20.200]  我們要怕那個能使我們靈魂和肉體都滅在陰間的
[00:19:20.200 --> 00:19:22.280]  那位就是神
[00:19:22.280 --> 00:19:24.400]  你說 但是我是基督徒
[00:19:24.400 --> 00:19:27.200]  我也很怕死
[00:19:27.200 --> 00:19:32.920]  基督徒當然有可能怕死亡帶來的痛苦
[00:19:32.920 --> 00:19:36.240]  也可能因為死亡而帶來
[00:19:36.240 --> 00:19:41.440]  和他心愛的人有暫時和永遠的隔別
[00:19:41.440 --> 00:19:44.040]  為什麼我說暫時的隔別
[00:19:44.040 --> 00:19:46.560]  如果你心愛的人都是一個基督徒
[00:19:46.560 --> 00:19:48.400]  你和他有暫時的隔別
[00:19:48.400 --> 00:19:51.280]  你將來會在天堂再見
[00:19:51.280 --> 00:19:53.440]  但是如果你心愛的人
[00:19:53.440 --> 00:19:55.280]  不是一個基督徒
[00:19:55.280 --> 00:19:57.920]  你將會永遠和他分開
[00:19:57.920 --> 00:19:59.760]  所以這個是很恐怖的
[00:19:59.760 --> 00:20:02.040]  所以如果有心愛的人
