
[00:00:00.000 --> 00:00:04.680]  有一天有兩個探險家
[00:11:23.000 --> 00:11:24.880]  避無可避
[00:11:24.880 --> 00:11:26.440]  因為第五節說
[00:11:26.440 --> 00:11:29.080]  柏拉第五次打發僕人來見我
[00:11:29.080 --> 00:11:31.480]  手裡拿著微風的信
[00:11:31.480 --> 00:11:33.880]  這次帶了封信來
[00:11:33.880 --> 00:11:36.920]  這裡形容是微風的信
[00:11:36.920 --> 00:11:42.240]  以前的人怎樣能夠保持信件的機密
[00:11:42.240 --> 00:11:44.720]  就是加封印上去
[00:11:44.720 --> 00:11:46.640]  這裡說沒有封印
[00:11:46.640 --> 00:11:50.000]  在傳遞的過程中
[00:11:50.000 --> 00:11:53.000]  人可以拿出來看
[00:11:53.000 --> 00:11:57.600]  沿途甚至可以跟別人宣讀
[00:11:57.600 --> 00:12:02.840]  這樣做就變成了一封公開信
[00:12:02.840 --> 00:12:04.240]  參巴拉的目的
[00:12:04.240 --> 00:12:06.960]  就是當這封信讀出來的時候
[00:12:06.960 --> 00:12:12.600]  能夠在猶太人中間製造謠言
[00:12:12.600 --> 00:12:15.040]  第六至第七節
[00:12:15.040 --> 00:12:18.600]  就告訴我們封信內容說什麼
[00:12:18.600 --> 00:12:19.840]  信上寫著
[00:12:19.840 --> 00:12:21.800]  「外邦人中有封聖」
[00:12:21.800 --> 00:12:23.280]  加斯姆也說
[00:12:23.280 --> 00:12:26.440]  「你和猶太人謀反修造城牆」
[00:12:26.440 --> 00:12:28.040]  「你要作他們的王」
[00:12:28.040 --> 00:12:30.080]  「你猶派先知在耶路撒冷」
[00:12:30.080 --> 00:12:31.760]  「指著你孫講說」
[00:12:31.760 --> 00:12:33.040]  「在猶太有王」
[00:12:33.040 --> 00:12:35.480]  「現在這話必傳與王之」
[00:12:35.480 --> 00:12:39.800]  「所以請你來與我們彼此商議」
[00:12:39.800 --> 00:12:44.920]  這封信是誣衊尼熙米有兩個罪作
[00:12:44.920 --> 00:12:46.640]  第一個罪狀
[00:12:46.640 --> 00:12:49.400]  第六節說他謀反
[00:12:49.400 --> 00:12:52.720]  參巴拉提出的證據是
[00:12:52.720 --> 00:12:58.480]  「你叫這些猶太人來建造城牆」
[00:12:58.480 --> 00:13:01.200]  但其實這個建造城牆的工程
[00:13:01.200 --> 00:13:05.680]  早在以色列的年代
[00:13:05.680 --> 00:13:11.040]  阿達薩西王頒下詔書時已經批准
[00:13:11.040 --> 00:13:12.760]  但似乎
[00:13:12.760 --> 00:13:16.560]  參巴拉一是他不知道這件事
[00:13:16.560 --> 00:13:18.040]  不可能的
[00:13:18.040 --> 00:13:19.720]  又或者
[00:13:19.720 --> 00:13:22.560]  他當他沒有發生
[00:13:22.560 --> 00:13:24.920]  視而不見
[00:13:24.920 --> 00:13:28.320]  說一些謠言
[00:13:28.320 --> 00:13:31.320]  他的論點是
[00:13:31.320 --> 00:13:36.160]  「你們這些以色列人已經亡國了」
[00:13:36.160 --> 00:13:39.640]  「耶路撒冷不是政治中心」
[00:13:39.640 --> 00:13:44.480]  「你們要建造城牆幹甚麼?」
[00:13:44.480 --> 00:13:45.720]  更甚的是
[00:13:45.720 --> 00:13:48.480]  第七節更說
[00:13:48.480 --> 00:13:52.520]  「你們要作他們的王」
[00:13:52.520 --> 00:13:54.040]  大件事了
[00:13:54.040 --> 00:13:56.920]  不僅是別人說
[00:13:56.920 --> 00:14:00.520]  還說「你們要派先知到耶路撒冷」
[00:14:00.520 --> 00:14:02.280]  「指著你們的孫子說」
[00:14:02.280 --> 00:14:05.400]  「說猶太人有王」
[00:14:05.400 --> 00:14:09.520]  他叫先知說自己是王
[00:14:09.520 --> 00:14:12.360]  謀朝篡位
[00:14:12.360 --> 00:14:15.360]  對每一個朝代來說
[00:14:15.360 --> 00:14:17.360]  都是殺頭的
[00:14:17.360 --> 00:14:21.040]  罪無可恕
[00:14:21.040 --> 00:14:23.600]  但如果大家想清楚
[00:14:23.600 --> 00:14:25.880]  尼西米是甚麼人
[00:14:25.880 --> 00:14:29.800]  他不是大衛的後裔
[00:14:29.800 --> 00:14:31.560]  即是說
[00:14:31.560 --> 00:14:37.280]  以色列人不可能擁戴他做王
[00:14:37.280 --> 00:14:43.120]  更加不可能先知說這個人是王
[00:14:43.120 --> 00:14:48.720]  所以這件事一定不是假的
[00:14:48.720 --> 00:14:53.680]  但所謂「欲加之罪,何患無辭」
[00:14:53.680 --> 00:14:57.680]  尼西米就是這樣被人說閒話
[00:14:57.680 --> 00:15:05.360]  被人捲入一個非常險峻的政治漩渦
[00:15:05.360 --> 00:15:08.160]  我們在日常生活裏
[00:15:08.160 --> 00:15:15.800]  未必會這樣令我們有生命危險
[00:15:15.800 --> 00:15:18.000]  不過我想告訴大家
[00:15:18.000 --> 00:15:24.720]  其實我們生活上的確會遇到類似的情況
[00:15:24.720 --> 00:15:28.680]  例如在你的工作間
[00:15:28.680 --> 00:15:31.800]  有人形容我們工作間
[00:15:31.800 --> 00:15:39.600]  做事的地方是非多到好像殺戮戰場
[00:15:39.600 --> 00:15:42.000]  背後說閒話
[00:15:42.000 --> 00:15:44.280]  打小報告
[00:15:44.280 --> 00:15:49.720]  有些人在人前人後是兩個樣子
[00:15:49.720 --> 00:15:51.440]  對不對
[00:15:51.440 --> 00:15:54.720]  人言可畏
[00:15:54.720 --> 00:15:58.240]  但面對這些處境
[00:15:58.240 --> 00:16:00.800]  究竟我們可以怎樣回應
[00:16:00.800 --> 00:16:03.400]  你看看尼西米怎樣回應
[00:16:03.400 --> 00:16:05.720]  第八至第九節
[00:16:05.720 --> 00:16:08.080]  「我就差遠人去見他說
[00:16:08.080 --> 00:16:10.160]  你所說的者是一概沒有
[00:16:10.160 --> 00:16:11.800]  是你心裏捏造的
[00:16:11.800 --> 00:16:13.720]  他們都要使我們懼怕
[00:16:13.720 --> 00:16:16.320]  意思說他們的手必軟弱
[00:16:16.320 --> 00:16:18.240]  以至工作不能成就
[00:16:18.240 --> 00:16:21.480]  神呀求你堅固我的手」
[00:16:21.480 --> 00:16:25.600]  尼西米沒有做到鵪鶉
[00:16:25.600 --> 00:16:30.560]  為了自己的誠信和人格
[00:16:30.560 --> 00:16:35.360]  他就選擇願意正面交鋒
[00:16:35.360 --> 00:16:36.800]  撐到底
[00:16:36.800 --> 00:16:38.760]  他要直接指出
[00:16:38.760 --> 00:16:42.240]  這一切都是參巴拉作出來的
[00:16:42.240 --> 00:16:44.840]  沒有這樣的事
[00:16:44.840 --> 00:16:47.520]  其實參巴拉的目的
[00:16:47.520 --> 00:16:51.880]  就是要使我們懼怕
[00:16:51.880 --> 00:16:53.680]  我不能否認
[00:16:53.680 --> 00:16:57.640]  懼怕有些時候是有一定的作用
[00:16:57.640 --> 00:17:02.400]  能夠保護我們的生命安全
[00:17:02.400 --> 00:17:05.800]  就好像如果發生火警
[00:17:05.800 --> 00:17:07.600]  你有兩個選擇
[00:17:07.600 --> 00:17:12.200]  一是馬上離開火警現場
[00:17:12.200 --> 00:17:16.240]  又或者你發覺原來你逃生的路徑
[00:17:16.240 --> 00:17:17.600]  很大煙
[00:17:17.600 --> 00:17:20.280]  甚至有火頭
[00:17:20.280 --> 00:17:21.360]  那你怎樣做?
[00:17:21.360 --> 00:17:22.680]  回到屋裏
[00:17:22.680 --> 00:17:25.320]  用毛巾把縫隙塞好
[00:17:25.320 --> 00:17:27.240]  濃煙不要走進來
[00:17:27.240 --> 00:17:31.560]  然後等消防員來救你
[00:17:31.560 --> 00:17:37.200]  這個都是我們的常識
[00:17:37.200 --> 00:17:40.160]  無論定鏡動也不動
[00:17:40.160 --> 00:17:42.640]  又或者馬上逃跑
[00:17:42.640 --> 00:17:45.560]  Freeze or flee
[00:17:45.560 --> 00:17:47.240]  其實背後
[00:17:47.240 --> 00:17:48.280]  老實說
[00:17:48.280 --> 00:17:50.720]  走也好,不走也好
[00:17:50.720 --> 00:17:55.040]  最終為我們提供保護的
[00:17:55.040 --> 00:17:59.920]  其實都是來自上帝
[00:17:59.920 --> 00:18:02.520]  無論我們在工作間
[00:18:02.520 --> 00:18:05.440]  生活裏每一個範疇也好
[00:18:05.440 --> 00:18:06.760]  我要問的就是
[00:18:06.760 --> 00:18:09.920]  究竟我們信不信得過神
[00:18:09.920 --> 00:18:12.360]  祂不單止有能力
[00:18:12.360 --> 00:18:16.800]  祂也願意去保護我們
[00:18:16.800 --> 00:18:20.040]  賜給我們足夠的智慧力量
[00:18:20.040 --> 00:18:24.200]  去面對不同的危難處境
[00:18:24.200 --> 00:18:26.920]  以致我們不需要害怕
[00:18:26.920 --> 00:18:30.960]  甚至害怕到亂七八糟
[00:18:30.960 --> 00:18:35.400]  正因為尼西米認定上帝
[00:18:35.400 --> 00:18:39.360]  所以他在第九節尾那裏
[00:18:39.360 --> 00:18:44.440]  做了一個很簡單很直接的祈禱一句
[00:18:44.440 --> 00:18:48.400]  「神啊,求祢兼顧我的手」
[00:18:48.400 --> 00:18:53.840]  他做出這樣的自我申辯
[00:18:53.840 --> 00:18:56.200]  和祈禱之後
[00:18:56.200 --> 00:19:01.200]  他就將結果交回給神
[00:19:01.200 --> 00:19:02.360]  我們一路讀下去
[00:19:02.360 --> 00:19:06.360]  就會發現事情的發展是怎樣
[00:19:06.360 --> 00:19:09.600]  這個謠言煲不起
[00:19:09.600 --> 00:19:11.200]  無論怎樣說
[00:19:11.200 --> 00:19:13.160]  沒有事發生
[00:19:13.160 --> 00:19:17.200]  起不了打擊尼西米的作用
[00:19:17.200 --> 00:19:19.800]  城牆的建造
[00:19:19.800 --> 00:19:22.120]  門扇的安裝
[00:19:22.120 --> 00:19:23.880]  繼續下去
[00:19:23.880 --> 00:19:27.240]  沒有問題
[00:19:27.240 --> 00:19:33.920]  這班人在試圖去打擊尼西米的誠信
[00:19:33.920 --> 00:19:36.440]  想暗殺他之後
[00:19:36.440 --> 00:19:38.440]  第六章接著
[00:19:38.440 --> 00:19:42.720]  講到他們的難阻的第三道板斧
[00:19:42.720 --> 00:19:45.160]  就在第十至第十四節
[00:19:45.160 --> 00:19:46.160]  我們一起讀
[00:19:46.160 --> 00:19:47.680]  預備起
[00:19:47.680 --> 00:19:50.120]  「我到了米希大別的孫子
[00:19:50.120 --> 00:19:53.120]  蒂萊瓦的兒子 斯瑪瓦加雷
[00:19:53.120 --> 00:19:54.920]  那時他閉門不出
[00:19:54.920 --> 00:19:58.200]  他說:我們不如在神的殿裡會面
[00:19:58.200 --> 00:20:00.080]  將殿門關鎖
[00:20:00.080 --> 00:20:02.080]  因為他們要來殺你
[00:20:02.080 --> 00:20:04.080]  就像夜裡來殺你
[00:20:04.080 --> 00:20:06.040]  我說:像我這樣的人
[00:20:06.040 --> 00:20:07.600]  豈要逃跑呢?
[00:20:07.600 --> 00:20:08.920]  像我這樣的人
[00:20:08.920 --> 00:20:12.000]  豈能進入殿裡保存生命呢?
[00:20:12.000 --> 00:20:13.240]  我不進去
[00:20:13.240 --> 00:20:15.800]  我看明神沒有差遣他
[00:20:15.800 --> 00:20:18.400]  是他自己說這話攻擊我
[00:20:18.400 --> 00:20:21.600]  是多比亞和參巴拉賄賣了他
[00:20:21.600 --> 00:20:23.000]  賄賣他的緣故
[00:20:23.000 --> 00:20:24.760]  是要叫我懼怕
[00:20:24.760 --> 00:20:26.400]  依從他犯罪
[00:20:26.400 --> 00:20:28.160]  他們好傳揚惡言
[00:20:28.160 --> 00:20:29.400]  毀謗我
[00:20:29.400 --> 00:20:30.400]  我的神
[00:20:30.400 --> 00:20:33.960]  多比亞、參巴拉、呂仙之、挪亞底
[00:20:33.960 --> 00:20:35.560]  和其餘的仙之
[00:20:35.560 --> 00:20:37.040]  要叫我懼怕
[00:20:37.040 --> 00:20:41.360]  求祢紀念他們所行的這些事」
[00:20:41.360 --> 00:20:43.200]  這裡在第十節
[00:20:43.200 --> 00:20:44.800]  一開始的時候
[00:20:44.800 --> 00:20:48.040]  提到有一個人叫做斯瑪瓦
[00:20:48.040 --> 00:20:50.400]  這個是什麼人呢?
[00:20:50.400 --> 00:20:51.560]  這個名字
[00:20:51.560 --> 00:20:54.160]  在當時是很普通的
[00:20:54.160 --> 00:20:57.840]  經文只提到他和其他人的親戚關係
[00:20:57.840 --> 00:21:00.840]  沒有提到他究竟在
[00:21:00.840 --> 00:21:03.560]  神的殿裡扮演什麼角色
[00:21:03.560 --> 00:21:05.720]  做什麼的
[00:21:05.720 --> 00:21:09.560]  為什麼他閉門不出呢?
[00:21:09.560 --> 00:21:11.560]  有聖經學者推測
[00:21:11.560 --> 00:21:14.200]  這個斯瑪瓦可能是被軟禁
[00:21:14.200 --> 00:21:16.320]  所以不能出來
[00:21:16.320 --> 00:21:19.000]  但因為沒有其他證據去支持
[00:21:19.000 --> 00:21:21.920]  其實只有個「古」字
[00:21:21.920 --> 00:21:23.880]  另外其他聖經學者就說
[00:21:23.880 --> 00:21:27.760]  他可能因為他曾經在禮儀上
[00:21:27.760 --> 00:21:29.760]  有些不潔症
[00:21:29.760 --> 00:21:33.040]  又或者他在上帝面前曾經許願
[00:21:33.040 --> 00:21:35.920]  所以就不出來
[00:21:35.920 --> 00:21:38.240]  但當我們繼續讀下去
[00:21:38.240 --> 00:21:40.360]  那句很清楚
[00:21:40.360 --> 00:21:45.360]  「他說我們不如在神的殿裡會面」
[00:21:45.360 --> 00:21:47.800]  他自己提出說
[00:21:47.800 --> 00:21:51.600]  「我們要去神的殿裡」
[00:21:51.600 --> 00:21:56.960]  所以這些說什麼在禮儀上不潔症
[00:21:56.960 --> 00:21:59.040]  又或者許過願
[00:21:59.040 --> 00:22:02.640]  這些原因似乎都成立不了
[00:22:02.640 --> 00:22:05.920]  所以究竟為什麼他閉門不出呢?
[00:22:05.920 --> 00:22:08.200]  真的不太清楚
[00:22:08.200 --> 00:22:10.360]  但他接著在第十節
[00:22:10.360 --> 00:22:12.440]  下半節和第十一節
[00:22:12.440 --> 00:22:14.280]  他就和李希敏說
[00:22:14.280 --> 00:22:17.280]  「將殿門關鎖,因為他們要來殺你」
[00:22:17.280 --> 00:22:19.040]  「就是夜女來殺你」
[00:22:19.040 --> 00:22:21.800]  「我說,像我這樣的人豈要逃跑呢?」
[00:22:21.800 --> 00:22:25.560]  「像我這樣的人豈能進入殿裡保存生命呢?」
[00:22:25.560 --> 00:22:27.280]  「我不進去」
[00:22:27.280 --> 00:22:29.120]  他躲在神的殿裡
[00:22:29.120 --> 00:22:31.560]  其實真的挺安全的
[00:22:31.560 --> 00:22:32.600]  為什麼?
[00:22:32.600 --> 00:22:34.280]  就算他被人追殺
[00:22:34.280 --> 00:22:38.680]  都沒有人膽敢在神的殿裡殺人
[00:22:38.680 --> 00:22:40.960]  所以那裡OK的
[00:22:40.960 --> 00:22:43.200]  應該沒問題的
[00:22:43.200 --> 00:22:46.800]  聽起來這個建議有多好
[00:22:46.800 --> 00:22:52.520]  但其實這個建議有兩個很大的問題
[00:22:52.520 --> 00:22:53.600]  第一
