
[00:00:00.000 --> 00:00:09.600]  我相信每個人都很願意得著福氣、財富、豐裕、身體健康、家庭幸福、生活快樂
[00:02:27.200 --> 00:02:30.200]  Seed Faith Theology
[00:02:30.200 --> 00:02:35.700]  在今天北美教會裏面
[00:02:35.700 --> 00:02:39.200]  這些信息是大行其道
[00:02:39.200 --> 00:02:43.200]  因為它正正開正我們人的範
[00:02:43.200 --> 00:02:46.700]  我們符合了我們人內心的私慾
[00:02:46.700 --> 00:02:49.700]  它鼓勵信徒追求物質的豐裕
[00:02:49.700 --> 00:02:54.700]  身體健康,個人的幸福,名利雙收
[00:02:54.700 --> 00:02:56.200]  這種福音說給人聽
[00:02:56.200 --> 00:03:00.700]  信靠神就能得到世上的富足和平安
[00:03:00.700 --> 00:03:04.700]  就會家庭和睦,事業有成
[00:03:04.700 --> 00:03:11.200]  一切不如意的事都會云消霧散
[00:03:11.200 --> 00:03:16.200]  一切的災難都不會在你的身上
[00:03:16.200 --> 00:03:18.200]  你的豬是不會死的
[00:03:18.200 --> 00:03:20.200]  你的太太是不會流產的
[00:03:20.200 --> 00:03:23.200]  你的手上一定會戴到戒指的
[00:03:23.200 --> 00:03:27.200]  身上你一定會穿到皮草的
[00:03:27.200 --> 00:03:30.200]  這個不單止在北美大行其道
[00:03:30.200 --> 00:03:32.200]  原來在一些國家
[00:03:32.200 --> 00:03:37.200]  譬如成功神學在西非,在南美
[00:03:37.200 --> 00:03:39.200]  是非常之流行
[00:03:39.200 --> 00:03:43.200]  它的信息對貧窮的人,落後地區的人
[00:03:43.200 --> 00:03:46.200]  希望能夠生活可以升級
[00:03:46.200 --> 00:03:56.200]  特別是吸引一些很想得到這些東西的人
[00:03:56.200 --> 00:04:01.200]  其實在南韓也有這樣的教會,這樣的情況
[00:04:01.200 --> 00:04:05.200]  也非常之興盛
[00:04:05.200 --> 00:04:09.200]  所以它正正就是開正人那一塊
[00:04:09.200 --> 00:04:13.200]  人就是很想有這方面的慾望
[00:04:13.200 --> 00:04:15.200]  所以它就說中了
[00:04:15.200 --> 00:04:20.200]  所以很多人湧到成功神學
[00:04:20.200 --> 00:04:26.200]  健康與財富福音的教會當中
[00:04:26.200 --> 00:04:33.200]  威斯敏斯特神學院的一位教授何頓
[00:04:33.200 --> 00:04:35.200]  最近這幾年出了一本書
[00:04:35.200 --> 00:04:38.200]  叫做《沒有基督的基督教》
[00:04:38.200 --> 00:04:42.200]  何頓教授是護教學的神學教授
[00:04:42.200 --> 00:04:46.200]  他說有些教會,甚至很多的教會
[00:04:46.200 --> 00:04:51.200]  已經將基督丟出教堂
[00:04:51.200 --> 00:04:54.200]  沒有它,教會一樣可以運作
[00:04:54.200 --> 00:05:00.200]  沒有基督,一樣可以運作基督的教會
[00:05:00.200 --> 00:05:03.200]  是很危險的事情
[00:05:03.200 --> 00:05:06.200]  是很令人擔心的事情
[00:05:06.200 --> 00:05:11.200]  我們很容易迷失在這些似是而非的
[00:05:11.200 --> 00:05:14.200]  福音或者福氣裡面
[00:05:14.200 --> 00:05:18.200]  而其實受傷害最大的是什麼呢?
[00:05:18.200 --> 00:05:21.200]  是人對神的誤解
[00:05:21.200 --> 00:05:24.200]  以為神就像廟裡的菩薩一樣
[00:05:24.200 --> 00:05:27.200]  偏袒捐錢的人不公正
[00:05:27.200 --> 00:05:30.200]  看不起窮人,不了解人類的苦難
[00:05:30.200 --> 00:05:32.200]  總括而言都是什麼呢?
[00:05:32.200 --> 00:05:35.200]  自我為中心
[00:05:35.200 --> 00:05:38.200]  信仰似乎變成了一種金錢的交易
[00:05:38.200 --> 00:05:40.200]  很在意今生的安樂
[00:05:40.200 --> 00:05:43.200]  很在意地上的豐足
[00:05:43.200 --> 00:05:49.200]  很在意地上很多的享受
[00:05:49.200 --> 00:05:53.200]  信仰似乎如果是這樣的時候
[00:05:53.200 --> 00:05:58.200]  就已經走歪路了
[00:05:58.200 --> 00:06:00.200]  他們很少注重十字架
[00:06:00.200 --> 00:06:02.200]  很少注重贖罪
[00:06:02.200 --> 00:06:05.200]  很少注重捨己這些信息
[00:06:05.200 --> 00:06:08.200]  有些牧師為了不要得罪人
[00:06:08.200 --> 00:06:12.200]  甚至迴避講到罪的問題
[00:06:12.200 --> 00:06:14.200]  在羅馬書十六章裡面
[00:06:14.200 --> 00:06:19.200]  其實保羅已經在說給受眾聽
[00:06:19.200 --> 00:06:21.200]  要提防這些花言巧語
[00:06:21.200 --> 00:06:24.200]  他說這樣的人不是服侍我們的主基督
[00:06:24.200 --> 00:06:27.200]  只是服侍自己的土福
[00:06:27.200 --> 00:06:33.200]  用花言巧語誘惑那些老實人的心
[00:06:33.200 --> 00:06:35.200]  究竟真正的福氣是什麼呢?
[00:06:35.200 --> 00:06:41.200]  這星期將會開始《已忽所書》講道系列
[00:06:41.200 --> 00:06:43.200]  讓我們重溫救恩的框架
[00:06:43.200 --> 00:06:50.200]  今早我們認識天上各樣屬靈的福氣的特性、內容
[00:06:50.200 --> 00:06:53.200]  以致我們能夠以眾讚的生命
[00:06:53.200 --> 00:06:54.200]  敬虔的生命
[00:06:54.200 --> 00:06:56.200]  與蒙恩相稱的生命
[00:06:56.200 --> 00:06:59.200]  來回應我們這位三一神
[00:06:59.200 --> 00:07:04.200]  《已忽所書》大家可能很多都看過了
[00:07:04.200 --> 00:07:07.200]  不過我想大家都打開這本書好不好
[00:07:07.200 --> 00:07:11.200]  我們教會的聖經越來越沒有人打開
[00:07:11.200 --> 00:07:13.200]  上一堂我叫你打開
[00:07:13.200 --> 00:07:16.200]  可能那條紅繩已經在那裡了
[00:07:16.200 --> 00:07:21.200]  第二百五十一頁
[00:07:21.200 --> 00:07:25.200]  這本書當我們拿起聖經的時候
[00:07:25.200 --> 00:07:27.200]  我們看到原來《已忽所書》
[00:07:27.200 --> 00:07:29.200]  揭下有多少章
[00:07:29.200 --> 00:07:31.200]  有六章的聖經
[00:07:31.200 --> 00:07:39.200]  這六章的聖經是保羅在被軟禁的時候
[00:07:39.200 --> 00:07:46.200]  大約在主後的六十至六十二年在羅馬寫的
[00:07:46.200 --> 00:07:55.200]  而保羅寫給亞細亞一帶地方的宗教會的基督徒
[00:07:55.200 --> 00:08:00.200]  是一封傳閱的書信
[00:08:00.200 --> 00:08:07.200]  讓我們看到這個地方其實有很多地方
[00:08:07.200 --> 00:08:12.200]  已忽所是當時一個國際的城市
[00:08:12.200 --> 00:08:17.200]  和埃及的阿歷山大
[00:08:17.200 --> 00:08:20.200]  或者是敘利亞的安提阿
[00:08:20.200 --> 00:08:24.200]  下面那個就是埃及的安提阿
[00:08:24.200 --> 00:08:31.200]  另外這邊就是敘利亞的安提阿
[00:08:31.200 --> 00:08:33.200]  下面那個就是埃及的阿歷山大
[00:08:33.200 --> 00:08:37.200]  以及已忽所是三大國際的貿易中心
[00:08:37.200 --> 00:08:41.200]  就好像今天的香港、倫敦或者紐約
[00:08:41.200 --> 00:08:46.200]  當時有很多哲學家、詩人、藝術家、演講家
[00:08:46.200 --> 00:08:50.200]  長期居住在已忽所這個地方
[00:08:50.200 --> 00:08:54.200]  它很著名的一個圖書館
[00:08:54.200 --> 00:08:59.200]  大家都見過圖書館的遺跡在已忽所
[00:08:59.200 --> 00:09:06.200]  另外有一個可以容納二萬四千人的歌劇院
[00:09:06.200 --> 00:09:09.200]  當然大過我們紅館
[00:09:09.200 --> 00:09:13.200]  紅館都是萬幾人的歌劇院
[00:09:13.200 --> 00:09:17.200]  而當時這些在已忽所的人
[00:09:17.200 --> 00:09:20.200]  他們都是拜很多神的
[00:09:20.200 --> 00:09:24.200]  而最著名的就是亞底米神廟
[00:09:24.200 --> 00:09:30.200]  這個遺跡供奉女神亞底米
[00:09:30.200 --> 00:09:33.200]  那些人還參與海薩帝王的崇拜
[00:09:33.200 --> 00:09:37.200]  以及各種邪術有關的活動
[00:09:37.200 --> 00:09:39.200]  所以大家看了
[00:09:39.200 --> 00:09:41.200]  打開了已忽所書
[00:09:41.200 --> 00:09:43.200]  當我們看已忽所書的時候
[00:09:43.200 --> 00:09:46.200]  這六章的聖經我們很快看
[00:09:46.200 --> 00:09:48.200]  第一章至第三章
[00:09:48.200 --> 00:09:55.200]  其實是保羅寫有關教義 有關神學的陳述
[00:09:55.200 --> 00:09:58.200]  然後第四章至第六章
[00:09:58.200 --> 00:10:01.200]  第四章至第六章 即是後面那三章
[00:10:01.200 --> 00:10:05.200]  就講到道德實踐的渲染
[00:10:05.200 --> 00:10:10.200]  其實兩者是相當有關係的
[00:10:10.200 --> 00:10:14.200]  教義的材料和道德的渲染
[00:10:14.200 --> 00:10:18.200]  上上都會很緊密的在一起
[00:10:18.200 --> 00:10:22.200]  當我們明白神學 當我們明白教義的時候
[00:10:22.200 --> 00:10:27.200]  我們就要活出實踐的生活
[00:10:27.200 --> 00:10:29.200]  而我今天要和大家去看的
[00:10:29.200 --> 00:10:32.200]  就是第三節至第十四節
[00:10:32.200 --> 00:10:36.200]  剛才在啟認經文的時候已經讀了
[00:10:36.200 --> 00:10:38.200]  待會我們有機會再讀這一段
[00:10:38.200 --> 00:10:43.200]  不過我們打開第一章的第三節至第十四節
[00:10:43.200 --> 00:10:45.200]  你看那篇幅好像很長
[00:10:45.200 --> 00:10:48.200]  原來希臘文是一句說話
[00:10:48.200 --> 00:10:49.200]  一句說話
[00:10:49.200 --> 00:10:52.200]  是一個很完整的複合長句
[00:10:52.200 --> 00:10:55.200]  一共有202個字
[00:10:55.200 --> 00:11:01.200]  真的併發出一篇好像榮耀頌的讚美頌詞
[00:11:01.200 --> 00:11:03.200]  所以你去看的時候
[00:11:03.200 --> 00:11:04.200]  剛才一直讀的時候
[00:11:04.200 --> 00:11:08.200]  你都會發現很多讚美神的說話
[00:11:08.200 --> 00:11:10.200]  去榮耀神的說話
[00:11:10.200 --> 00:11:13.200]  他有一個結構的形式
[00:11:13.200 --> 00:11:16.200]  他一來就是
[00:11:16.200 --> 00:11:19.200]  這裏可能看不到
[00:11:19.200 --> 00:11:25.200]  他讚美父神 讚美耶穌基督 讚美聖靈
[00:11:25.200 --> 00:11:32.200]  然後時間是涉及過去 現在 未來
[00:11:32.200 --> 00:11:34.200]  而每一段都以
[00:11:34.200 --> 00:11:39.200]  「使他的榮耀得著重讚」做結束
[00:11:39.200 --> 00:11:42.200]  大家看一看第六節
[00:11:42.200 --> 00:11:46.200]  第十二節 第十四節
[00:11:46.200 --> 00:11:49.200]  都是說到「使他的榮耀得著重讚」
[00:11:49.200 --> 00:11:52.200]  而當中都說了很多屬靈的福氣
[00:11:52.200 --> 00:11:55.200]  讓我們看看這個福氣有什麼特性
[00:11:55.200 --> 00:11:58.200]  福氣究竟是從何而來呢
[00:11:58.200 --> 00:12:01.200]  今天我們香港人都會很想得到福氣
[00:12:01.200 --> 00:12:05.200]  我們可能用很多途徑去找福氣
[00:12:05.200 --> 00:12:07.200]  其實不需要找
[00:12:07.200 --> 00:12:09.200]  福氣就是從神而來
[00:12:09.200 --> 00:12:13.200]  福氣的源頭是三位一體的神而來
[00:12:13.200 --> 00:12:15.200]  所以你們要認識神
[00:12:15.200 --> 00:12:18.200]  因為福氣會臨到我們
[00:12:18.200 --> 00:12:20.200]  當我們認識神
[00:12:20.200 --> 00:12:22.200]  福氣的受惠人是誰呢
[00:12:22.200 --> 00:12:24.200]  就是我們
[00:12:24.200 --> 00:12:29.200]  在這一句經文裏
[00:12:29.200 --> 00:12:31.200]  「我們」「你們」
[00:12:31.200 --> 00:12:33.200]  是重複出現了十四次
[00:12:33.200 --> 00:12:35.200]  就是神的百姓
[00:12:35.200 --> 00:12:38.200]  包括個人和全體
[00:12:38.200 --> 00:12:41.200]  福氣臨到的一個管道
[00:12:41.200 --> 00:12:43.200]  唯一的管道
[00:12:43.200 --> 00:12:45.200]  是耶穌基督裏面
[00:12:45.200 --> 00:12:49.200]  不是在耶穌基督裏面
[00:12:49.200 --> 00:12:54.200]  那種福氣不是從神而來的福氣
[00:12:54.200 --> 00:12:56.200]  福氣的性質這裏很清楚說到
[00:12:56.200 --> 00:12:58.200]  不是屬地上的物質
[00:12:58.200 --> 00:13:00.200]  是天上屬靈的
[00:13:00.200 --> 00:13:02.200]  永恆不變的福氣
[00:13:02.200 --> 00:13:05.200]  神的世界是真實的
[00:13:05.200 --> 00:13:07.200]  正因為它是真實
[00:13:07.200 --> 00:13:10.200]  所以信徒我們要
[00:13:10.200 --> 00:13:12.200]  在現今的生活裏
[00:13:12.200 --> 00:13:15.200]  不論你是上班
[00:13:15.200 --> 00:13:18.200]  還是在照顧孩子
[00:13:18.200 --> 00:13:19.200]  或者去買菜
[00:13:19.200 --> 00:13:21.200]  或者在煮飯
[00:13:21.200 --> 00:13:23.200]  或者在我們的生活裏
[00:13:23.200 --> 00:13:25.200]  我們要經常和神一起
[00:13:25.200 --> 00:13:28.200]  我們要經常在耶穌基督裏
[00:13:28.200 --> 00:13:31.200]  所以在新約聖經裏
[00:13:31.200 --> 00:13:33.200]  上天堂
[00:13:33.200 --> 00:13:37.200]  其實不是一個最重要的關注點
[00:13:37.200 --> 00:13:39.200]  反而是在耶穌基督裏
[00:13:39.200 --> 00:13:41.200]  與主聯合
[00:13:41.200 --> 00:13:43.200]  上上的與神同在
[00:13:43.200 --> 00:13:45.200]  這才是重要的關注點
[00:13:45.200 --> 00:13:47.200]  福氣的種類是什麼呢?
[00:13:47.200 --> 00:13:50.200]  我們天上各樣屬靈的福氣
[00:13:50.200 --> 00:13:52.200]  各樣就是說
[00:13:52.200 --> 00:13:53.200]  每一樣
[00:13:53.200 --> 00:13:56.200]  神真的對我們很好
[00:13:56.200 --> 00:13:58.200]  神真的很好
[00:13:58.200 --> 00:14:01.200]  祂沒有保留任何的東西
[00:14:01.200 --> 00:14:02.200]  沒有保留一樣好處
[00:14:02.200 --> 00:14:04.200]  是不給我們的
[00:14:04.200 --> 00:14:06.200]  凡我們所需要的
[00:14:06.200 --> 00:14:08.200]  在屬靈生活所需要的
[00:14:08.200 --> 00:14:10.200]  祂都很豐富地供應
[00:14:10.200 --> 00:14:12.200]  什麼時候賜福呢?
[00:14:12.200 --> 00:14:14.200]  原來已經賜了
[00:14:14.200 --> 00:14:18.200]  是耶穌基督在十字架上已經作成了
[00:14:18.200 --> 00:14:19.200]  弟兄姊妹
[00:14:19.200 --> 00:14:22.200]  神已經將豐盛的福氣賜給我們
[00:14:22.200 --> 00:14:24.200]  而且每天繼續地
[00:14:24.200 --> 00:14:26.200]  不斷地賜給我們
[00:14:26.200 --> 00:14:30.200]  今天我們不需要站在櫥窗外
[00:14:30.200 --> 00:14:32.200]  看看我好想要福氣
[00:14:32.200 --> 00:14:34.200]  我很想得到
[00:14:34.200 --> 00:14:36.200]  你已經得到了
[00:14:36.200 --> 00:14:38.200]  每一個在耶穌基督裏的人
[00:14:38.200 --> 00:14:43.200]  他已經得著福氣
[00:14:43.200 --> 00:14:45.200]  所以我不知道今天在座
[00:14:45.200 --> 00:14:48.200]  有沒有一些未信的朋友在當中
[00:14:48.200 --> 00:14:51.200]  如果你今天很想能夠
[00:14:51.200 --> 00:14:55.200]  去得著這一份天上的福氣
[00:14:55.200 --> 00:14:57.200]  其實神已經賜給我們
[00:14:57.200 --> 00:15:00.200]  你不需要在櫥窗的門外去看
[00:15:00.200 --> 00:15:03.200]  或者去羨慕
[00:15:03.200 --> 00:15:07.200]  你現在就可以接受耶穌基督
[00:15:07.200 --> 00:15:09.200]  在耶穌基督的裏面
[00:15:09.200 --> 00:15:11.200]  你就可以得著這一份福氣
[00:15:11.200 --> 00:15:15.200]  讓我們來看第四節和十四節
[00:15:15.200 --> 00:15:17.200]  講到福氣是什麼
[00:15:17.200 --> 00:15:19.200]  剛才那個第三節
[00:15:19.200 --> 00:15:20.200]  這個福氣
[00:15:20.200 --> 00:15:22.200]  這個第三節
[00:15:22.200 --> 00:15:24.200]  其實用了這個福氣
[00:15:24.200 --> 00:15:26.200]  重複了三次
[00:15:26.200 --> 00:15:28.200]  神是應當稱頌的
[00:15:28.200 --> 00:15:31.200]  祂曾以各樣屬靈的福氣
[00:15:31.200 --> 00:15:33.200]  賜福了我們
[00:15:33.200 --> 00:15:35.200]  有什麼福氣呢
[00:15:35.200 --> 00:15:36.200]  第一個福氣
[00:15:36.200 --> 00:15:39.200]  就是夢揀選的福氣
[00:15:39.200 --> 00:15:40.200]  我們在耶穌基督裏面
[00:15:40.200 --> 00:15:44.200]  夢揀選的福氣
[00:15:44.200 --> 00:15:47.200]  這個是關乎過去的福氣
[00:15:47.200 --> 00:15:48.200]  夢揀選
[00:15:48.200 --> 00:15:50.200]  什麼時候揀呢
[00:15:50.200 --> 00:15:52.200]  創立世界
[00:15:52.200 --> 00:15:53.200]  以前已經揀了
[00:15:53.200 --> 00:15:55.200]  就是說神早有計劃
[00:15:55.200 --> 00:15:56.200]  另外就是表示
[00:15:56.200 --> 00:15:58.200]  神的揀選完全是出於
[00:15:58.200 --> 00:16:03.200]  祂自己的自由決擇和大愛
[00:16:03.200 --> 00:16:07.200]  不取決於我們有什麼優點
[00:16:07.200 --> 00:16:08.200]  不取決於
[00:16:08.200 --> 00:16:11.200]  這段時間發生了什麼事
[00:16:11.200 --> 00:16:15.200]  原來祂早就已經有計劃
[00:16:15.200 --> 00:16:16.200]  所以弟兄姊妹
[00:16:16.200 --> 00:16:18.200]  只是在這一點上
[00:16:18.200 --> 00:16:23.200]  我們就已經可以讚歎神
[00:16:23.200 --> 00:16:24.200]  世界創立
[00:16:24.200 --> 00:16:27.200]  以前你和我在哪裏
[00:16:27.200 --> 00:16:29.200]  都不知道在哪裏
[00:16:29.200 --> 00:16:31.200]  但是神已經在耶穌基督裏面
[00:16:31.200 --> 00:16:33.200]  揀選了我們
[00:16:33.200 --> 00:16:34.200]  神揀選的範圍
[00:16:34.200 --> 00:16:35.200]  是在耶穌基督裏面
[00:16:35.200 --> 00:16:38.200]  神藉著耶穌基督在十字架上
[00:16:38.200 --> 00:16:40.200]  付上莫大的代價
[00:16:40.200 --> 00:16:41.200]  救贖了我們
[00:16:41.200 --> 00:16:44.200]  完全是因為神領養的恩寵
[00:16:44.200 --> 00:16:47.200]  我們本身並無可取的地方
[00:16:47.200 --> 00:16:50.200]  揀選的動機是什麼呢
[00:16:50.200 --> 00:16:53.200]  是因為祂的大愛
[00:16:53.200 --> 00:16:57.200]  是神對人測不透的大愛
[00:16:57.200 --> 00:16:59.200]  神揀選我們的目的
[00:16:59.200 --> 00:17:03.200]  是否叫我們得到這些福氣
[00:17:03.200 --> 00:17:06.200]  我們就可以繼續生活
[00:17:06.200 --> 00:17:08.200]  渾渾噩噩生活
[00:17:08.200 --> 00:17:10.200]  今朝有酒今朝醉
[00:17:10.200 --> 00:17:12.200]  或者不負責任的生命
[00:17:12.200 --> 00:17:13.200]  不是的
[00:17:13.200 --> 00:17:14.200]  這裏很清楚說到
[00:17:14.200 --> 00:17:17.200]  使我們在祂面前成為聖潔
[00:17:17.200 --> 00:17:18.200]  無有瑕疵
[00:17:18.200 --> 00:17:21.200]  是過一個聖潔的生活
[00:17:21.200 --> 00:17:22.200]  過一個在神的面前
[00:17:22.200 --> 00:17:24.200]  分別為聖的生活
[00:17:24.200 --> 00:17:26.200]  有完美的品格
[00:17:26.200 --> 00:17:27.200]  所以基督徒的目標
[00:17:27.200 --> 00:17:31.200]  應該是追求完全
[00:17:31.200 --> 00:17:33.200]  所以有些神學家
[00:17:33.200 --> 00:17:34.200]  他這樣說
[00:17:34.200 --> 00:17:36.200]  神學的終點或者目的
[00:17:36.200 --> 00:17:39.200]  是要重讚的開始
[00:17:39.200 --> 00:17:42.200]  當我們越是認識神
[00:17:42.200 --> 00:17:47.200]  越是明白神自己的救恩的時候
[00:17:47.200 --> 00:17:52.200]  我們就更多的來重讚神
[00:17:52.200 --> 00:17:54.200]  更多的榮耀神
[00:17:54.200 --> 00:17:55.200]  今日我們的生命
[00:17:55.200 --> 00:18:01.200]  有沒有使神的榮耀得著稱讚呢
[00:18:01.200 --> 00:18:02.200]  第二個福分
[00:18:02.200 --> 00:18:04.200]  就是得兒子的名分
[00:18:04.200 --> 00:18:06.200]  第五至六節
[00:18:06.200 --> 00:18:07.200]  我們一起讀吧
[00:18:07.200 --> 00:18:12.200]  由因愛我們就按著自己的意旨所喜悅的
[00:18:12.200 --> 00:18:16.200]  預定我們藉著耶穌基督得兒子的名分
[00:18:16.200 --> 00:18:20.200]  使他榮耀的恩典得著稱讚
[00:18:20.200 --> 00:18:25.200]  這恩典是他在愛子女所賜給我們的
[00:18:25.200 --> 00:18:28.200]  這是關乎現在的福分
[00:18:28.200 --> 00:18:30.200]  得兒子的名分
[00:18:30.200 --> 00:18:33.200]  成為至子或者叫做養子
[00:18:33.200 --> 00:18:35.200]  在希臘羅馬的法律裏面
[00:18:35.200 --> 00:18:39.200]  養子和親生兒子是享有同等的權利的
[00:18:39.200 --> 00:18:42.200]  包括財產的繼承權
[00:18:42.200 --> 00:18:44.200]  神領養了我們
[00:18:44.200 --> 00:18:46.200]  進入他家裏
[00:18:46.200 --> 00:18:48.200]  成為他家裏的人
[00:18:48.200 --> 00:18:50.200]  成為他的兒女
[00:18:50.200 --> 00:18:51.200]  弟兄姊妹
[00:18:51.200 --> 00:18:53.200]  這實在是了不起的特權
[00:18:53.200 --> 00:18:55.200]  了不起的身份
[00:18:55.200 --> 00:18:57.200]  了不起的地位
[00:18:57.200 --> 00:18:59.200]  過去我們是搏逆之子
[00:18:59.200 --> 00:19:01.200]  過去我們是可怒之子
[00:19:01.200 --> 00:19:07.200]  現在我們每一個跟神有一個特殊的新關係
[00:19:07.200 --> 00:19:09.200]  管道在哪裏呢
[00:19:09.200 --> 00:19:13.200]  已經因基督耶穌的救贖
[00:19:13.200 --> 00:19:16.200]  有神兒子的身份
[00:19:16.200 --> 00:19:21.200]  我記得以前一位瞞訓的老師是一位美國人
[00:19:21.200 --> 00:19:23.200]  他有六個子女
[00:19:23.200 --> 00:19:25.200]  可能我都分享過這個見證
[00:19:25.200 --> 00:19:30.200]  但他又領養多兩個香港的男孩子
[00:19:30.200 --> 00:19:32.200]  然後一段時間
[00:19:32.200 --> 00:19:36.200]  他又領養一些殘疾
[00:19:36.200 --> 00:19:40.200]  或者一些軟弱的嬰兒
[00:19:40.200 --> 00:19:44.200]  我們每年的年初三的三點鐘
[00:19:44.200 --> 00:19:47.200]  我們都會去瞞訓老師那裏聚集
[00:19:47.200 --> 00:19:51.200]  一起見練
[00:19:51.200 --> 00:19:53.200]  每一年去到的時候
[00:19:53.200 --> 00:19:57.200]  我見到他太太都是抱著一個嬰兒
[00:19:57.200 --> 00:19:59.200]  抱很久的
[00:19:59.200 --> 00:20:03.200]  另外他真的很疼愛這個嬰兒
[00:20:03.200 --> 00:20:05.200]  所以我們想一下
[00:20:05.200 --> 00:20:07.200]  這個美國人的家庭
[00:20:07.200 --> 00:20:11.200]  有兩個亞洲人或者兩個香港人
[00:20:11.200 --> 00:20:16.200]  經常有一些香港的嬰兒來照顧
[00:20:16.200 --> 00:20:20.200]  他真的很引以為榮
[00:20:20.200 --> 00:20:22.200]  他很疼愛他們
[00:20:22.200 --> 00:20:24.200]  跟他的子女是一模一樣
[00:20:24.200 --> 00:20:26.200]  是沒有分別的
[00:20:26.200 --> 00:20:29.200]  他的老師是加拿大人
[00:20:29.200 --> 00:20:31.200]  他沒有生子女
[00:20:31.200 --> 00:20:35.200]  但他又領養了兩個香港的男孩子
[00:20:35.200 --> 00:20:37.200]  而這兩個香港的男孩子
[00:20:37.200 --> 00:20:40.200]  其實已經長大成人了
[00:20:40.200 --> 00:20:42.200]  現在還結了婚
[00:20:42.200 --> 00:20:46.200]  還抱著孫子
[00:20:46.200 --> 00:20:48.200]  最近他回到加拿大
[00:20:48.200 --> 00:20:50.200]  因為他的大兒子結婚
[00:20:50.200 --> 00:20:55.200]  另外小兒子就生第二個嬰兒
[00:20:55.200 --> 00:20:59.200]  他經常給我們看照片
[00:20:59.200 --> 00:21:01.200]  他很引以為榮
[00:21:01.200 --> 00:21:03.200]  他很疼愛他們
[00:21:03.200 --> 00:21:05.200]  經常說他的孫子怎麼樣
[00:21:05.200 --> 00:21:07.200]  他的兒子又怎麼樣
[00:21:07.200 --> 00:21:09.200]  他說他和他太太是加拿大人
[00:21:09.200 --> 00:21:14.200]  但現在整個家庭都是黃皮膚的亞洲人
[00:21:14.200 --> 00:21:18.200]  因為他兩個兒子是亞洲人
[00:21:18.200 --> 00:21:20.200]  然後他的媳婦也是亞洲人
[00:21:20.200 --> 00:21:22.200]  生的嬰兒也是亞洲人
[00:21:22.200 --> 00:21:25.200]  兒子、媳婦、孫子全部都是亞洲人
[00:21:25.200 --> 00:21:27.200]  只有他們兩個是加拿大人
[00:21:27.200 --> 00:21:29.200]  他很疼愛他們
[00:21:29.200 --> 00:21:34.200]  很看他們為他的兒子
[00:21:34.200 --> 00:21:38.200]  所以我們真的讚美、稱頌我們神榮耀的恩典
[00:21:38.200 --> 00:21:39.200]  神在他愛子的裏面
