
[00:00:00.000 --> 00:00:05.200]  (主持人:請你讀一次我們今年的教會主題好嗎)
[00:03:28.000 --> 00:03:31.000]  (主持人:就是他會使用暴力的)
[00:03:31.000 --> 00:03:34.500]  (主持人:最後 你見到來自野心的擴張境界)
[00:03:34.500 --> 00:03:38.000]  (主持人:是會殘害別人 令自己得益處的)
[00:03:38.000 --> 00:03:41.000]  (主持人:如果我們要舉例 在人類歷史裡面)
[00:03:41.000 --> 00:03:44.500]  (主持人:我們見到的希特勒)
[00:03:44.500 --> 00:03:49.000]  (主持人:就很明顯是一個充滿野心的政治和軍人)
[00:03:49.000 --> 00:03:51.500]  (主持人:他要佔領整個歐洲)
[00:03:51.500 --> 00:03:54.500]  (主持人:統一這個萬國)
[00:03:54.500 --> 00:03:59.000]  (主持人:適逢其時 東方的大軍就是日本)
[00:03:59.000 --> 00:04:01.500]  (主持人:日本怎樣去侵華)
[00:04:01.500 --> 00:04:04.000]  (主持人:去在整個東南亞的戰役裡面)
[00:04:04.000 --> 00:04:05.500]  (主持人:希望可以大一統)
[00:04:05.500 --> 00:04:08.000]  (主持人:這種都是來自野心的)
[00:04:08.000 --> 00:04:10.500]  (主持人:因為整個過程是暴力的)
[00:04:10.500 --> 00:04:13.000]  (主持人:整個過程是要殘害別人)
[00:04:13.000 --> 00:04:15.000]  (主持人:令到自己得益處的)
[00:04:15.000 --> 00:04:17.500]  (主持人:但在耶穌的整個擴張境界裡面)
[00:04:17.500 --> 00:04:20.000]  (主持人:就不是一種暴力)
[00:04:20.000 --> 00:04:21.500]  (主持人:而是一種非暴力)
[00:04:21.500 --> 00:04:24.000]  (主持人:甚至是要帶來和平的)
[00:04:24.000 --> 00:04:28.000]  (主持人:這個是很不一樣的過程和手段)
[00:04:28.000 --> 00:04:30.000]  (主持人:如果這樣的話 我們看看)
[00:04:30.000 --> 00:04:32.500]  (主持人:聖經裡面怎樣去講整件事情)
[00:04:32.500 --> 00:04:36.000]  (主持人:由創世紀第一章 上帝創造人類的時候)
[00:04:36.000 --> 00:04:40.000]  (主持人:如果你問 上帝創造人類的目的是什麼呢)
[00:04:40.000 --> 00:04:44.500]  (主持人:你在其他經文可以找到很多的可能性)
[00:04:44.500 --> 00:04:47.500]  (主持人:但是創世紀就只有這段經文)
[00:04:47.500 --> 00:04:50.000]  (主持人:去解釋上帝創造人類的目的)
[00:04:50.000 --> 00:04:52.500]  (主持人:最少有兩個 一章28節)
[00:04:52.500 --> 00:04:56.500]  (主持人:上帝對他們說 要生養眾多片滿者地)
[00:04:56.500 --> 00:05:00.000]  (主持人:治理他 要管理海裡的魚 天空的鳥)
[00:05:00.000 --> 00:05:03.000]  (主持人:和各樣活動的生物)
[00:05:03.000 --> 00:05:08.500]  (主持人:管理大地是上帝創造人類的目的)
[00:05:08.500 --> 00:05:12.000]  (主持人:人類在這個地球上的角色)
[00:05:12.000 --> 00:05:15.500]  (主持人:不是主人 是管理人)
[00:05:15.500 --> 00:05:17.000]  (主持人:來 搞清楚)
[00:05:17.000 --> 00:05:19.000]  (主持人:因為人類沒了上帝之後)
[00:05:19.000 --> 00:05:21.000]  (主持人:我們認為我們是主人)
[00:05:21.000 --> 00:05:25.500]  (主持人:所以我們可以殘害地上所有的東西)
[00:05:25.500 --> 00:05:27.500]  (主持人:包括生物)
[00:05:27.500 --> 00:05:33.000]  (主持人:我們可以用山埃去捕捉龍躉)
[00:05:33.000 --> 00:05:34.500]  (主持人:我們可以捕捉一條鯊魚)
[00:05:34.500 --> 00:05:39.000]  (主持人:拿魚刺把魚丟進海裡)
[00:05:39.000 --> 00:05:43.000]  (主持人:這是不斷殘害大地的過程)
[00:05:43.000 --> 00:05:48.000]  (主持人:我們在不斷污染土地)
[00:05:48.000 --> 00:05:51.500]  (主持人:甚至不能再種植)
[00:05:51.500 --> 00:05:53.500]  (主持人:這不是管理)
[00:05:53.500 --> 00:05:57.000]  (主持人:當我們以為我們是主人的時候)
[00:05:57.000 --> 00:06:01.500]  (主持人:我們就可以肆意殘害大地)
[00:06:01.500 --> 00:06:05.500]  (主持人:但是上帝創造人類的目的是要管治大地)
[00:06:05.500 --> 00:06:07.500]  (主持人:我們是一個管理人)
[00:06:07.500 --> 00:06:09.500]  (主持人:你想清楚)
[00:06:09.500 --> 00:06:13.000]  (主持人:如果你買房子和你租房子)
[00:06:13.000 --> 00:06:16.500]  (主持人:你對那間房子的態度是不一樣的)
[00:06:16.500 --> 00:06:17.500]  (主持人:是吧)
[00:06:17.500 --> 00:06:19.000]  (主持人:有兩種可能性)
[00:06:19.000 --> 00:06:21.500]  (主持人:租房子的人覺得那間房子不是屬於自己)
[00:06:21.500 --> 00:06:24.000]  (主持人:殘害了就算了就離開了)
[00:06:24.000 --> 00:06:26.000]  (主持人:但是買房子的人覺得那間房子是屬於自己的)
[00:06:26.000 --> 00:06:30.000]  (主持人:要好好去打理和保養)
[00:06:30.000 --> 00:06:32.000]  (主持人:但剛好有時倒過來)
[00:06:32.000 --> 00:06:34.000]  (主持人:有些人租房子就是那間房子不是屬於自己的)
[00:06:34.000 --> 00:06:36.000]  (主持人:不要花那麼多錢裝修)
[00:06:36.000 --> 00:06:38.500]  (主持人:到時租完就算了)
[00:06:38.500 --> 00:06:40.000]  (主持人:但是如果屬於自己的)
[00:06:40.000 --> 00:06:42.000]  (主持人:殘害了就再修一修)
[00:06:42.000 --> 00:06:43.000]  (主持人:是吧)
[00:06:43.000 --> 00:06:47.000]  (主持人:管理人和主人的感覺是不一樣的)
[00:06:47.000 --> 00:06:50.000]  (主持人:但是上帝要人類管治大地)
[00:06:50.000 --> 00:06:52.000]  (主持人:但是有第二個目的)
[00:06:52.000 --> 00:06:56.000]  (主持人:是要他們生養眾多)
[00:06:56.000 --> 00:06:58.000]  (主持人:我不太想回應這篇文章)
[00:06:58.000 --> 00:07:00.000]  (主持人:所以我覺得實在需要回應)
[00:07:00.000 --> 00:07:02.000]  (主持人:最近有人寫了一篇文章)
[00:07:02.000 --> 00:07:06.000]  (主持人:他說聖經沒有禁止同性婚姻)
[00:07:06.000 --> 00:07:08.000]  (主持人:上帝創造了一男一女)
[00:07:08.000 --> 00:07:10.000]  (主持人:但是沒有禁止同性婚姻)
[00:07:10.000 --> 00:07:14.000]  (主持人:所以同性婚姻是沒有違背聖經的)
[00:07:14.000 --> 00:07:17.000]  (主持人:這個邏輯是很不通的)
[00:07:17.000 --> 00:07:19.000]  (主持人:邏輯不通在哪裡呢)
[00:07:19.000 --> 00:07:22.000]  (主持人:聖經是說不可殺人)
[00:07:22.000 --> 00:07:26.000]  (主持人:但是聖經從來沒有告訴我們)
[00:07:26.000 --> 00:07:28.000]  (主持人:不可以殺人)
[00:07:28.000 --> 00:07:30.000]  (主持人:那是不是我們可以殺人呢)
[00:07:30.000 --> 00:07:33.000]  (主持人:這個邏輯總是一個壞思想)
[00:07:33.000 --> 00:07:36.000]  (主持人:第二,要生養眾多)
[00:07:36.000 --> 00:07:39.000]  (主持人:是甚麼人才做得出來的)
[00:07:39.000 --> 00:07:41.000]  (主持人:是一男一女)
[00:07:41.000 --> 00:07:43.000]  (主持人:同性婚姻只是領養眾多)
[00:07:43.000 --> 00:07:45.000]  (主持人:這個不是上帝創造的)
[00:07:45.000 --> 00:07:47.000]  (主持人:我對基督徒說的)
[00:07:47.000 --> 00:07:49.000]  (主持人:這一個很清晰的經文)
[00:07:49.000 --> 00:07:51.000]  (主持人:除非你扭曲這一個經文)
[00:07:51.000 --> 00:07:53.000]  (主持人:否則的話)
[00:07:53.000 --> 00:07:55.000]  (主持人:我得不到這個答案)
[00:07:55.000 --> 00:07:57.000]  (主持人:當然我明白了)
[00:07:57.000 --> 00:07:59.000]  (主持人:今時今日的香港)
[00:07:59.000 --> 00:08:01.000]  (主持人:如果你跟姊妹說)
[00:08:01.000 --> 00:08:03.000]  (主持人:如果坐在你旁邊的是姊妹的話)
[00:08:03.000 --> 00:08:04.000]  (主持人:你跟她說)
[00:08:04.000 --> 00:08:05.000]  (主持人:你要生養眾多)
[00:08:05.000 --> 00:08:06.000]  (主持人:你跟她說)
[00:08:06.000 --> 00:08:07.000]  (主持人:你生養眾多旺角的)
[00:08:07.000 --> 00:08:08.000]  (主持人:突然之間你跟旁邊那個說)
[00:08:08.000 --> 00:08:09.000]  (主持人:你要生養眾多)
[00:08:09.000 --> 00:08:11.000]  (主持人:她簡直反彈)
[00:08:11.000 --> 00:08:14.000]  (主持人:生養眾多是不能接受的)
[00:08:14.000 --> 00:08:16.000]  (主持人:生是容易的)
[00:08:16.000 --> 00:08:18.000]  (主持人:怎樣養?你養嗎?)
[00:08:18.000 --> 00:08:25.000]  (主持人:所以去到新約的時候耶穌沒有結婚)
[00:08:25.000 --> 00:08:27.000]  (主持人:33歲左右就離開這個世界)
[00:08:27.000 --> 00:08:29.000]  (主持人:耶穌想生養眾多)
[00:08:29.000 --> 00:08:31.000]  (主持人:耶穌沒有否定)
[00:08:31.000 --> 00:08:35.000]  (主持人:也沒有廢去舊約生養眾多這個觀念)
[00:08:35.000 --> 00:08:39.000]  (主持人:祂只是再加一個觀念上去)
[00:08:39.000 --> 00:08:41.000]  (主持人:是屬靈的意義)
[00:08:41.000 --> 00:08:43.000]  (主持人:祂說看我母親我兄弟)
[00:08:43.000 --> 00:08:47.000]  (主持人:凡遵行上帝旨的人就是我的兄弟姊妹和母親)
[00:08:47.000 --> 00:08:49.000]  (主持人:所以今天坐在我旁邊的弟兄姊妹)
[00:08:49.000 --> 00:08:51.000]  (主持人:我們沒有血緣的關係)
[00:08:51.000 --> 00:08:53.000]  (主持人:所以我們會稱祂做什麼?)
[00:08:53.000 --> 00:08:54.000]  (主持人:跟你旁邊的弟兄姊妹說)
[00:08:54.000 --> 00:08:56.000]  (主持人:你是我的弟兄姊妹)
[00:08:56.000 --> 00:09:00.000]  (主持人:是建基在耶穌這句話上)
[00:09:00.000 --> 00:09:03.000]  (主持人:到了保羅他有獨生的恩賜)
[00:09:03.000 --> 00:09:05.000]  (主持人:在新約裡面才產生了這種恩賜出來)
[00:09:05.000 --> 00:09:08.000]  (主持人:就是有人是可以不結婚的)
[00:09:08.000 --> 00:09:11.000]  (主持人:有獨生恩賜的人他就沒有兒女)
[00:09:11.000 --> 00:09:15.000]  (主持人:甚至以賽亞書是預言大衛的後裔)
[00:09:15.000 --> 00:09:20.000]  (主持人:或是受苦僕人耶穌的時候的預言)
[00:09:20.000 --> 00:09:22.000]  (主持人:都說他後裔繁多)
[00:09:22.000 --> 00:09:25.000]  (主持人:但我們看到耶穌出世沒有結過婚)
[00:09:25.000 --> 00:09:27.000]  (主持人:怎樣可以去應驗這件經文呢?)
[00:09:27.000 --> 00:09:31.000]  (主持人:是從屬靈的意義去應驗的)
[00:09:31.000 --> 00:09:32.000]  (主持人:換句話說)
[00:09:32.000 --> 00:09:33.000]  (主持人:今天弟兄姊妹)
[00:09:33.000 --> 00:09:36.000]  (主持人:你和我今天就有雙重的責任在這裡)
[00:09:36.000 --> 00:09:37.000]  (主持人:第一)
[00:09:37.000 --> 00:09:40.000]  (主持人:可能在肉身上我們要生養眾多)
[00:09:40.000 --> 00:09:42.000]  (主持人:但如果肉身上不可能的話)
[00:09:42.000 --> 00:09:46.000]  (主持人:我們屬靈上卻要做這件事情)
[00:09:46.000 --> 00:09:47.000]  (主持人:我們看到)
[00:09:47.000 --> 00:09:50.000]  (主持人:上帝不單止和亞當夏娃這樣說)
[00:09:50.000 --> 00:09:52.000]  (主持人:在《創世紀》裡面)
[00:09:52.000 --> 00:09:55.000]  (主持人:和祂所揀選的阿不拉罕也是這樣說)
[00:09:55.000 --> 00:09:57.000]  (主持人:在《創世紀》十二章一到二節)
[00:09:57.000 --> 00:09:59.000]  (主持人:耶穌說對阿不拉罕說)
[00:09:59.000 --> 00:10:01.000]  (主持人:阿不拉罕未改名之前的原名叫阿不拉)
[00:10:01.000 --> 00:10:04.000]  (主持人:你要離開本地本族父家庭)
[00:10:04.000 --> 00:10:06.000]  (主持人:往我所要指示你的地方去)
[00:10:06.000 --> 00:10:08.000]  (主持人:我必使你成為大國)
[00:10:08.000 --> 00:10:12.000]  (主持人:我必致福給你 使你名為大 你要使別人得福)
[00:10:12.000 --> 00:10:16.000]  (主持人:地上的萬族都必因你得福)
[00:10:16.000 --> 00:10:20.000]  (主持人:原文是說你要成為一個有福氣的人)
[00:10:20.000 --> 00:10:23.000]  (主持人:當時翻譯不敢寫的原因是什麼呢?)
[00:10:23.000 --> 00:10:26.000]  (主持人:似乎一直這樣直接去看文字)
[00:10:26.000 --> 00:10:28.000]  (主持人:就很容易產生了)
[00:10:28.000 --> 00:10:30.000]  (主持人:感覺好像很迷信的感覺)
[00:10:30.000 --> 00:10:32.000]  (主持人:但是這個才是正正的)
[00:10:32.000 --> 00:10:34.000]  (主持人:是經文的原意)
[00:10:34.000 --> 00:10:37.000]  (主持人:這樣說你就開始理解了 弟兄姊妹)
[00:10:37.000 --> 00:10:39.000]  (主持人:今天坐在你旁邊的人)
[00:10:39.000 --> 00:10:41.000]  (主持人:你可以認識他 不認識他)
[00:10:41.000 --> 00:10:44.000]  (主持人:但是你感受到他有一種氣)
[00:10:44.000 --> 00:10:47.000]  (主持人:這個氣可能是怨氣)
[00:10:47.000 --> 00:10:49.000]  (主持人:一塊怨氣坐在你旁邊)
[00:10:49.000 --> 00:10:51.000]  (主持人:又或者你覺得這個人)
[00:10:51.000 --> 00:10:54.000]  (主持人:走進來已經有殺氣)
[00:10:54.000 --> 00:10:56.000]  (主持人:有一道氣場)
[00:10:56.000 --> 00:11:00.000]  (主持人:他的氣場反映了他今天的情緒和浪漫世界)
[00:11:00.000 --> 00:11:04.000]  (主持人:如果我們說這個人充滿怨氣 充滿殺氣)
[00:11:04.000 --> 00:11:06.000]  (主持人:我不覺得是迷信)
[00:11:06.000 --> 00:11:11.000]  (主持人:人就要成為一個充滿了福氣的人)
[00:11:11.000 --> 00:11:14.000]  (主持人:我們上一代很常常說的)
[00:11:14.000 --> 00:11:15.000]  (主持人:會見到有人跟他說)
[00:11:15.000 --> 00:11:18.000]  (主持人:你真的很有福氣)
[00:11:18.000 --> 00:11:20.000]  (主持人:這個說法不是迷信的)
[00:11:20.000 --> 00:11:22.000]  (主持人:福氣是很難定義的)
[00:11:22.000 --> 00:11:26.000]  (主持人:總之你覺得這個人很幸福 很快樂)
[00:11:26.000 --> 00:11:28.000]  (主持人:每天都很開心)
[00:11:28.000 --> 00:11:30.000]  (主持人:每件事都很順利)
[00:11:30.000 --> 00:11:31.000]  (主持人:那就有福氣)
[00:11:31.000 --> 00:11:34.000]  (主持人:老公又疼愛他 兒女又乖)
[00:11:34.000 --> 00:11:37.000]  (主持人:孫子又可愛 養隻狗都比別人胖)
[00:11:37.000 --> 00:11:39.000]  (主持人:那就有福氣)
[00:11:39.000 --> 00:11:43.000]  (主持人:上帝要亞伯拉罕成為一個有福氣的人)
[00:11:43.000 --> 00:11:45.000]  (主持人:以至他接觸的人)
[00:11:45.000 --> 00:11:48.000]  (主持人:都能夠感受到這些福氣)
[00:11:48.000 --> 00:11:50.000]  (主持人:成為蒙福)
[00:11:50.000 --> 00:11:53.000]  (主持人:這不是一個迷信的說法)
[00:11:53.000 --> 00:11:56.000]  (主持人:如果旁邊的人充滿怨氣)
[00:11:56.000 --> 00:11:59.000]  (主持人:你會感受到怨氣)
[00:11:59.000 --> 00:12:01.000]  (主持人:你會被他感染到)
[00:12:01.000 --> 00:12:04.000]  (主持人:如果旁邊的人充滿殺氣)
[00:12:04.000 --> 00:12:05.000]  (主持人:你會被感染到)
[00:12:05.000 --> 00:12:07.000]  (主持人:如果旁邊的人充滿悶氣)
[00:12:07.000 --> 00:12:09.000]  (主持人:你會窒息)
[00:12:09.000 --> 00:12:13.000]  (主持人:這個人悶到嘔吐)
[00:12:13.000 --> 00:12:14.000]  (主持人:悶氣)
[00:12:14.000 --> 00:12:16.000]  (主持人:或者他充滿廢氣)
[00:12:16.000 --> 00:12:18.000]  (主持人:即是每次講都是廢話)
[00:12:18.000 --> 00:12:20.000]  (主持人:你沒有心機再應酬他)
[00:12:20.000 --> 00:12:24.000]  (主持人:但你見到這個人充滿福氣的話)
[00:12:24.000 --> 00:12:27.000]  (主持人:你真的想多些接近他)
[00:12:27.000 --> 00:12:29.000]  (主持人:這就是上帝和亞伯拉罕的說法)
[00:12:29.000 --> 00:12:31.000]  (主持人:要他成為一個有福氣的人)
[00:12:31.000 --> 00:12:33.000]  (主持人:令別人都蒙福)
[00:12:33.000 --> 00:12:38.000]  (主持人:而且他的國家是擴展出去成為大的國)
[00:12:38.000 --> 00:12:40.000]  (主持人:有人就說)
[00:12:40.000 --> 00:12:42.000]  (主持人:這個對亞伯拉罕的說法)
[00:12:42.000 --> 00:12:46.000]  (主持人:不能夠應驗在我們每一個信徒的身上)
[00:12:46.000 --> 00:12:47.000]  (主持人:如果這樣說)
[00:12:47.000 --> 00:12:49.000]  (主持人:你的《釋經》就出現了問題)
[00:12:49.000 --> 00:12:51.000]  (主持人:在新約裏面)
[00:12:51.000 --> 00:12:53.000]  (主持人:我們稱為亞伯拉罕的後裔)
[00:12:53.000 --> 00:12:55.000]  (主持人:是屬靈的意義)
[00:12:55.000 --> 00:12:58.000]  (主持人:猶太人屬肉體的意義是屬於亞伯拉罕的後裔)
[00:12:58.000 --> 00:12:59.000]  (主持人:我們凡是信主的人)
[00:12:59.000 --> 00:13:01.000]  (主持人:都在屬靈上稱為亞伯拉罕的後裔)
[00:13:01.000 --> 00:13:04.000]  (主持人:都是一個蒙福的後裔)
[00:13:04.000 --> 00:13:06.000]  (主持人:而且第二個原因)
[00:13:06.000 --> 00:13:08.000]  (主持人:我們看上去在《聖經》裏面)
[00:13:08.000 --> 00:13:12.000]  (主持人:整個《聖經》都是很貫徹地說這個主題)
[00:13:12.000 --> 00:13:14.000]  (主持人:一會兒我講下去的時候)
[00:13:14.000 --> 00:13:16.000]  (主持人:突然之間你會有點驚訝)
[00:13:16.000 --> 00:13:17.000]  (主持人:甚至你會覺得)
[00:13:17.000 --> 00:13:19.000]  (主持人:怎麼會這樣)
[00:13:19.000 --> 00:13:22.000]  (主持人:上帝用很大的力)
[00:13:22.000 --> 00:13:24.000]  (主持人:我說我下半年)
[00:13:24.000 --> 00:13:26.000]  (主持人:這個系列的講道)
[00:13:26.000 --> 00:13:28.000]  (主持人:很艱難的原因是這樣)
[00:13:28.000 --> 00:13:31.000]  (主持人:連上帝都會用很大的力)
[00:13:31.000 --> 00:13:33.000]  (主持人:去講這個主題)
[00:13:33.000 --> 00:13:34.000]  (主持人:何況我呢)
[00:13:34.000 --> 00:13:36.000]  (主持人:我們看到的)
[00:13:36.000 --> 00:13:40.000]  (主持人:在皇上八章42到43節)
[00:13:40.000 --> 00:13:42.000]  (主持人:所羅門起了聖殿)
[00:13:42.000 --> 00:13:44.000]  (主持人:不要忘記)
[00:13:44.000 --> 00:13:46.000]  (主持人:起聖殿的動議)
[00:13:46.000 --> 00:13:49.000]  (主持人:是所羅門的父親大衛)
[00:13:49.000 --> 00:13:51.000]  (主持人:大衛起聖殿的原因)
[00:13:51.000 --> 00:13:53.000]  (主持人:和所羅門這個土文的內容)
[00:13:53.000 --> 00:13:55.000]  (主持人:是不吻合的)
[00:13:55.000 --> 00:13:56.000]  (主持人:換句話說)
[00:13:56.000 --> 00:13:58.000]  (主持人:大衛想起聖殿的動機)
[00:13:58.000 --> 00:14:02.000]  (主持人:和所羅門起聖殿之後的體會)
[00:14:02.000 --> 00:14:04.000]  (主持人:是兩個層面來的)
[00:14:04.000 --> 00:14:05.000]  (主持人:大衛很簡單)
[00:14:05.000 --> 00:14:07.000]  (主持人:大衛覺得我身為皇帝)
[00:14:07.000 --> 00:14:10.000]  (主持人:我竟然住在一個華麗的皇宮裡面)
[00:14:10.000 --> 00:14:12.000]  (主持人:上帝呢)
[00:14:12.000 --> 00:14:13.000]  (主持人:這麼偉大)
[00:14:13.000 --> 00:14:15.000]  (主持人:竟然住在)
[00:14:15.000 --> 00:14:17.000]  (主持人:帳幕當中)
[00:14:17.000 --> 00:14:19.000]  (主持人:上帝天天在露營)
[00:14:19.000 --> 00:14:20.000]  (主持人:可憐)
[00:14:20.000 --> 00:14:22.000]  (主持人:我住豪宅)
[00:14:22.000 --> 00:14:25.000]  (主持人:我不能接受大衛的心意)
[00:14:25.000 --> 00:14:26.000]  (主持人:所以不行了)
[00:14:26.000 --> 00:14:30.000]  (主持人:我要幫上帝建一個更華麗的地方)
[00:14:30.000 --> 00:14:32.000]  (主持人:比我的皇宮更漂亮的)
[00:14:32.000 --> 00:14:35.000]  (主持人:稱之為聖殿)
[00:14:35.000 --> 00:14:38.000]  (主持人:它只是一個這麼簡單的動機)
[00:14:38.000 --> 00:14:41.000]  (主持人:但當所羅門建好聖殿之後的圖文)
[00:14:41.000 --> 00:14:45.000]  (主持人:就超越了大衛的思維)
[00:14:45.000 --> 00:14:47.000]  (主持人:你覺得很難想像)
[00:14:47.000 --> 00:14:51.000]  (主持人:所羅門可以有一個這麼突破性的圖文)
[00:14:51.000 --> 00:14:52.000]  (主持人:他說什麼呢?)
[00:14:52.000 --> 00:14:53.000]  (主持人:他說)
[00:14:53.000 --> 00:14:55.000]  (主持人:論道不屬於百姓以色列的愛邦人)
[00:14:55.000 --> 00:14:58.000]  (主持人:若果為你的名從遠方而來)
[00:14:58.000 --> 00:15:01.000]  (主持人:他們因聽見你的大名和大能的手)
[00:15:01.000 --> 00:15:03.000]  (主持人:以及新出來的蚌臂)
[00:15:03.000 --> 00:15:05.000]  (主持人:來向這殿禱告)
[00:15:05.000 --> 00:15:08.000]  (主持人:求你在天上的居所是誰聽)
[00:15:08.000 --> 00:15:11.000]  (主持人:照著愛邦人向你所求的一切而行)
[00:15:11.000 --> 00:15:13.000]  (主持人:使地上萬民都認識你的名)
[00:15:13.000 --> 00:15:16.000]  (主持人:敬畏你 像你百姓以色列一樣)
[00:15:16.000 --> 00:15:17.000]  (主持人:又使他們知道)
[00:15:17.000 --> 00:15:21.000]  (主持人:我所建造的是敬畏你名下的殿)
[00:15:21.000 --> 00:15:25.000]  (主持人:你看,所羅門的心胸廣闊到一個地步)
[00:15:25.000 --> 00:15:27.000]  (主持人:你無謂想像)
[00:15:27.000 --> 00:15:34.000]  (主持人:聖殿不是猶太人獨有獨享的)
[00:15:34.000 --> 00:15:38.000]  (主持人:在舊約裏面很難想像這種觀念)
[00:15:38.000 --> 00:15:44.000]  (主持人:聖殿這位上帝不是猶太人獨享的)
