
[00:00:00.000 --> 00:00:05.360]  戴英姿們,我不知道你們有沒有玩過這個遊戲
[00:03:42.760 --> 00:03:51.000]  彼得聽完耶穌這樣說,其實他也不知道究竟發生了甚麼事
[00:03:51.000 --> 00:03:55.800]  所以他就問清楚了,耶穌有回答他
[00:03:55.800 --> 00:04:01.240]  不過耶穌回答完,他仍然覺得一頭霧水
[00:04:01.240 --> 00:04:10.200]  然後主耶穌還說,沒多久之後,你就要三次不認我
[00:04:11.000 --> 00:04:16.200]  如果你是彼得,又或者是那班門徒
[00:04:16.200 --> 00:04:21.960]  你聽完耶穌這樣說,你的心情會是怎樣
[00:04:21.960 --> 00:04:25.160]  我相信你都可以想像得到
[00:04:25.160 --> 00:04:31.080]  因為這樣的緣故,來到第14章一開頭
[00:04:31.080 --> 00:04:36.040]  主耶穌就說,你們心裡不要憂愁
[00:04:37.000 --> 00:04:45.960]  我剛剛大致上,很簡單地解釋了第13章是發生甚麼事的背景
[00:04:45.960 --> 00:04:54.680]  所以這裏所說的憂愁,並不是在內心很憂傷、很失落
[00:04:54.680 --> 00:04:58.760]  而是他們覺得很困惑、很懊惱
[00:04:58.760 --> 00:05:05.000]  究竟前面會發生甚麼事,這位主耶穌要走了
[00:05:05.560 --> 00:05:11.160]  甚至可能是害怕自己的生命受到威脅,會死的
[00:05:11.160 --> 00:05:17.720]  在這樣的情況下,的確是很混亂
[00:05:17.720 --> 00:05:27.160]  我形容有點像我們將一些髒衣服,丟進洗衣機洗
[00:05:27.160 --> 00:05:32.600]  可能你加一些洗衣粉、洗衣珠,我不知道是甚麼
[00:05:32.920 --> 00:05:38.840]  然後放進水裏,然後在洗衣機裏不斷晃動
[00:05:38.840 --> 00:05:46.040]  我不知道我們今天的生命狀態是否差不多
[00:05:46.040 --> 00:05:49.240]  好像亂七八糟的樣子
[00:05:49.240 --> 00:05:57.320]  現實告訴我們,雖然我們相信了耶穌已經一段時間
[00:05:57.880 --> 00:06:08.920]  不過,我們實際上是很難每時每刻都停留在良好的狀態下
[00:06:08.920 --> 00:06:14.680]  是嗎?總是有時會好一點,有時就沒那麼好
[00:06:14.680 --> 00:06:25.400]  主耶穌不想這些門徒在惡劣的處境下逗逗轉
[00:06:26.200 --> 00:06:35.160]  所以祂希望他們知道,沒錯,幾個小時之後的確是會發生大事
[00:06:35.160 --> 00:06:46.520]  不過這是上帝拯救救贖,叫人生命改變的一個必須經過的過程
[00:06:46.520 --> 00:06:48.200]  一個組成的部份
[00:06:49.080 --> 00:06:56.440]  面對憂愁,其實最有效的貼藥就是「信」
[00:06:56.440 --> 00:07:01.720]  就是在這個處境就是要「信」
[00:07:01.720 --> 00:07:05.160]  那你就會問,那「信」怎樣來的?
[00:07:05.160 --> 00:07:11.480]  主耶穌在第14章第1節下半節就說:
[00:07:11.480 --> 00:07:17.960]  「你們信神,也當信我。」重複了兩個「信」字
[00:07:18.120 --> 00:07:25.640]  這兩個「信」字都是命令來的,用一個命令的語態來說出來
[00:07:25.640 --> 00:07:36.600]  所以,耶穌第一樣要求門徒去做的就是請他們先認定他們信心的對象
[00:07:36.600 --> 00:07:43.000]  究竟你信什麼?究竟我信什麼?
[00:07:43.560 --> 00:07:52.120]  我們必須將信心的焦點放在這裏說「乎臣」和放在耶穌的身上
[00:07:52.120 --> 00:08:01.320]  當一個人在生命裏面遇到很大的難處,甚至是翻天覆地的時候
[00:08:01.320 --> 00:08:05.960]  這個說法我不知道你有沒有覺得有點「堅離地」
[00:08:05.960 --> 00:08:11.160]  哪裏行的?就是信不了的,有什麼意義呢?
[00:08:12.840 --> 00:08:19.480]  但是在我們的信仰路上,如果我們要走得穩妥
[00:08:19.480 --> 00:08:24.680]  我們必須要對神有足夠的認識(Facts)
[00:08:24.680 --> 00:08:29.240]  我們要有經歷和體會(Feeling)
[00:08:29.240 --> 00:08:33.320]  還有我們需要有信心(Faith)
[00:08:33.320 --> 00:08:38.200]  三樣東西同樣重要,小感一樣都不行
[00:08:38.920 --> 00:08:46.840]  我仍然很記得二十年之前,當年我仍然在神學院的時候
[00:08:46.840 --> 00:08:50.600]  我的老師和我們一班神學生說
[00:08:50.600 --> 00:09:02.920]  他說:如果有一天,我們面對的環境惡劣到跟我們所認識的神都不是這樣的
[00:09:03.720 --> 00:09:13.480]  又或者我們覺得這位神離自己太遠了,感受不到他是否忘記了我
[00:09:13.480 --> 00:09:23.560]  如果在這樣的情況下,剝除剝剩,剩下來的就只有信心
[00:09:23.560 --> 00:09:31.160]  有一位近代蘇格蘭的新藥學者叫做威廉巴克,他這樣說
[00:09:31.480 --> 00:09:41.880]  總有一天,我們必須相信我們無法證明的地方,並且接受我們無法理解的地方
[00:09:41.880 --> 00:09:54.200]  意思就是說,那個時候,我們需要很模糊地相信,就是這麼模糊
[00:09:55.480 --> 00:10:06.360]  在我們這個這麼艱難的日子,我們需要將我們的信心放在父神和耶穌身上
[00:10:06.360 --> 00:10:11.480]  堅持下去走過這些艱難的日子
[00:10:11.480 --> 00:10:20.600]  正如剛才所說,可能你會覺得神離你很遠,你身邊的弟兄姊妹又幫不到你
[00:10:20.920 --> 00:10:29.880]  老實說,到了這樣的處境,身邊的人想幫,身邊的人跟你說些什麼
[00:10:29.880 --> 00:10:37.880]  很多時候,我們都不願意接受幫忙,甚至是聽不入耳的
[00:10:37.880 --> 00:10:48.760]  不過,我仍然想鼓勵弟兄姊妹,如果在這些時候,或者在過往一段的日子
[00:10:48.760 --> 00:10:59.080]  我和我身邊的弟兄姊妹維持良好的關係,當有什麼事情發生在我身上的時候
[00:10:59.080 --> 00:11:03.640]  我身邊的弟兄姊妹一定知道,對不對?
[00:11:03.640 --> 00:11:09.640]  但是如果你說,我一向都是獨來獨往,獨行俠
[00:11:09.640 --> 00:11:17.320]  我就會說,其實發生了什麼事情,弟兄姊妹是不會知道的
[00:11:17.960 --> 00:11:27.560]  如果她知道在我們生命當中發生了什麼事情,就算在實務上她們未必幫到也好
[00:11:27.560 --> 00:11:39.080]  我很肯定,她們是會為我們祈禱,在當中她會用禱告托住我們
[00:11:39.560 --> 00:11:56.040]  因為她跟我們說,我們聽不進去,以致她為我們去求,求上帝幫助我們走過一個好像掉進洗衣機,不斷晃動的時間
[00:11:56.040 --> 00:12:06.760]  除了認定對象,另外一個認定目標,也是同樣重要
[00:12:06.760 --> 00:12:15.080]  所以,楊方十四章第二節就這樣說,上半節,經文說
[00:12:15.080 --> 00:12:22.520]  「在我父的家裡有許多住處,若是沒有,我就早已告訴你們了」
[00:12:22.520 --> 00:12:31.560]  讀到這裡,我們必然會問的問題就是「我父的家裡」,這裡即是在說什麼呢?
[00:12:31.560 --> 00:12:44.360]  雖然《舊約聖經》沒有很系統地去解釋天堂和地獄的神學課題,不是說得很清楚的
[00:12:44.360 --> 00:12:56.760]  不過,就算《舊約》沒有說到今天我們的生活,其實無論是什麼年代,無論是什麼膚色,種族
[00:12:56.760 --> 00:13:08.280]  人總是會不斷地去想,有這個想法,究竟離開世界之後會是怎樣的呢?
[00:13:08.280 --> 00:13:16.200]  所有人都會這樣想,中國人當然不會例外
[00:13:16.200 --> 00:13:34.600]  趁著剛剛過了重陽,所以我想插開一點點,畢竟在教會裡面都沒有什麼機會可以這樣去說關於祭祖這個課題
[00:13:34.600 --> 00:13:46.120]  但是這個課題又很多時候對於已經信了主的大英姊妹,甚至還沒信的朋友都有點氣憤
[00:13:46.120 --> 00:13:55.080]  所以剛剛說到「我父的家裡」,說到離開世界之後究竟會是什麼事呢?
[00:13:55.080 --> 00:14:02.120]  我就插開一點點,解釋關於祭祖這個課題
[00:14:02.120 --> 00:14:09.160]  說到祭祖,我相信大家都會明白,一定涉及禮儀,對吧?
[00:14:09.160 --> 00:14:13.400]  我們就會問,哎呀,哪些事情要做,哪些事情不能夠做
[00:14:13.400 --> 00:14:22.120]  但事實上又不是那麼簡單的,因為在祭祖除了禮儀之外,還涉及教義
[00:14:22.120 --> 00:14:34.920]  就是說,在我做這些禮儀背後其實代表什麼呢?有些什麼的想法呢?或者甚至有些什麼有系統的想法呢?
[00:14:34.920 --> 00:14:42.600]  還有第三,就是組織了,組織的意思就是說人脈的關係
[00:14:42.600 --> 00:14:54.120]  即是透過祭祖這件事,其實表達我跟哪些人的關係是怎樣,對於中國人來說
[00:14:54.120 --> 00:15:02.120]  祭祖其實是屬於一個普及化的宗教,什麼叫普及化的宗教?
[00:15:02.120 --> 00:15:13.000]  普及化的宗教的定義就是說,我們會懷有若干神秘的敬畏感
[00:15:13.000 --> 00:15:23.560]  我行這些禮儀的時候,我要很尊重敬畏的內容,你好像知道一點不知道一點這樣
[00:15:23.560 --> 00:15:36.360]  然後呢,我是需要反覆地去做,就算我不是很完全理解背後這些傳統的做法是什麼
[00:15:36.360 --> 00:15:54.280]  總之我就要跟著去做,那在當中,如果我們做了之後呢,就會相信我們在這個傳統的禮儀裡面
[00:15:54.280 --> 00:16:00.680]  我們是會冥冥中得到什麼的福祐
[00:16:00.680 --> 00:16:17.320]  不過呢,如果我違背了這些傳統,總是有些不太好的結果的,心裡面不太舒服,覺得可能有災難臨頭
[00:16:17.320 --> 00:16:26.280]  普遍中國人都是這樣的想法,所以呢,就必須很嚴格地去遵守這些禮儀
[00:16:26.280 --> 00:16:35.240]  禮儀叫我做什麼就做什麼,據世無遺,甚至是一些很小的環節都不要放過的
[00:16:35.240 --> 00:16:45.480]  當我們反覆地去做的時候呢,其實就是在鞏固自己所信的內容和身份
[00:16:45.480 --> 00:16:58.280]  而且呢,這樣的做法是一代傳一代再一代,總之就傳了下去,你不是很理解也好,都是這樣傳下去
[00:16:58.280 --> 00:17:08.520]  但是對於基督信仰來說呢,其實我們怎樣看離世的人呢
[00:17:08.520 --> 00:17:20.040]  對於信耶穌的,人生只是活一次而已,而在生命之後的生命究竟發生了什麼事呢
[00:17:20.040 --> 00:17:31.800]  就是視乎我們仍然在世的時候,我們有沒有在找救恩,這個就是基督徒所相信的
[00:17:31.800 --> 00:17:49.960]  但是呢,對於一般華人來說呢,就不是這樣的,華人傳統的想法呢,就會是死後的世界,是現世的另外一種形式的延續
[00:17:49.960 --> 00:18:05.080]  覺得呢,現在是這樣,之後都要是這樣,這個延續呢,就是想延續現在領受的那種今生的福樂
[00:18:05.080 --> 00:18:16.840]  希望呢,去到來生,他們覺得有來生,雖然基督徒不是這樣信,都會原封不動地來投射
[00:18:16.840 --> 00:18:36.360]  構想一下離開世界之後的情景,所以呢,因為有這樣延續的想法,所以已經離世的親人就需要受到現世的人去供奉了
[00:18:36.360 --> 00:18:53.240]  因為要延續嘛,透過某一些儀式,使得他生前所領受的,所做的事情,那個的社會身份地位諸如此類,能夠保持下去
[00:18:53.240 --> 00:19:13.720]  所以呢,你會見到在祭祖供奉祖先的時候,總是會透過某一些的儀式,例如會燒一些東西給他,有些都很現代化的,會指責燒一個平板電腦給他
[00:19:13.720 --> 00:19:35.480]  經常都會有人,這樣都可以的,可能你要燒一個更新版,如果他有更新版,又或者你去預備一些祭品,你都不是亂來的
[00:19:35.480 --> 00:19:53.000]  都是很多的中國人家庭,傳統信仰,他會買一些他的先人喜歡吃的東西,對不對?為什麼?因為是代表著對於離世親人那種的尊重
[00:19:53.000 --> 00:20:13.960]  所以呢,拜祖先這個拜字有很多的詮釋,當然其中一個詮釋就是好像一個偶像崇拜那樣,但是另一方面這個拜字也有尊敬的意思
[00:20:13.960 --> 00:20:36.360]  有些時候我們會聽到有些人這樣說的,你這麼誠心拜祖先,都是希望祂保佑你,沒有錯,可能有些人有這樣的想法,但其實不是每個人都這麼功利的,我想說
[00:20:36.360 --> 00:21:03.240]  因為我們真的不要一觸高打一旋人,很簡單的,如果我們向我們的祖先祈求福佑,願望落空,自己的祖先不靈,那你會不會拜旁邊那個?對不對?不會,為什麼?
[00:21:03.240 --> 00:21:32.040]  因為這個是代表著一份的尊重,所以我們,沒錯,認定祂在彼岸另一邊存在,祂會和我們有一個關係在其中,不過同時間我又期望祂好像有些義務,去照顧一下在生的人,對不對?
[00:21:32.040 --> 00:22:01.960]  這個就是傳統信仰的一個想法,所以有些時候可能是偶像這樣拜,但是另一方面也都可能是一份的尊敬,不同的人有不同的想法,可能不少人都有他自己既定的想法,都不一定來向祖先獻祭
[00:22:01.960 --> 00:22:30.120]  所以我說一般華人對於祭祖,對於逝去親人那份的供奉,是在表達一份的聯繫,他們覺得自己和離開了世界的親人,無論在感情社會關係上面,都仍然是享受的,沒有斷過的
[00:22:30.120 --> 00:22:46.760]  這個也是維繫他們家庭,甚至是宗族的一個很重要的社會功能,所以當中有一個的公眾性,這個公眾性對於某些人來說,甚至是大過私人性
[00:22:46.760 --> 00:23:05.320]  就是說到了某一些節期,中國人就會有清明有重陽,在這些節期裏面就會有一些集體性的祭祀活動,和家人一起來掃墓
[00:23:05.320 --> 00:23:17.800]  所以這個對於家庭成員來說,是一個義務,同時間也是一個權利,因為是一家人
[00:23:17.800 --> 00:23:31.800]  如果有些人拒絕參加的話,其實有些時候就會被那些不明白的其他的家庭成員
[00:23:31.800 --> 00:23:52.280]  假如之前沒有一個很清楚的溝通的話,你只是說我不參與,我是基督徒,這樣可能就會引來一些所謂違反倫理,覺得為甚麼你這麼不孝
[00:23:52.280 --> 00:24:00.280]  甚至其他的家庭成員就會指責,甚至排斥你
[00:24:00.280 --> 00:24:07.240]  究竟聖經怎樣說「孝心」呢?
[00:24:07.240 --> 00:24:15.240]  我相信大家都會記得舊約,十誡第五誡,教導我們要孝敬父母
[00:24:15.240 --> 00:24:34.200]  到新約,馬大福音十五章五至六節,其實耶穌在那裏正在責備一些法律賽人,用了傳統作為藉口廢除孝敬父母的責任
[00:24:34.200 --> 00:24:48.200]  主耶穌怎樣孝敬父母呢?約翰福音十九章二十七節,當時他已經在十字架上了,他仍然將他所愛的媽媽交給使徒約翰
[00:24:48.200 --> 00:25:08.200]  所以聖經裏面其實也有講關於怎樣「孝心」,這個「孝心」當然就是在當事人仍然在世的日子,聖經主要是講這一點
[00:25:08.200 --> 00:25:22.200]  儒家其實在講以人為本的孝道,仍然講孝道,不過以人為本,聖經所講的孝道是以神為本
[00:25:22.200 --> 00:25:38.200]  就是說因為我們是被神所愛,所以我們需要去愛,需要去表達對我們父母親那種的孝心
[00:25:38.200 --> 00:26:00.200]  基督徒的心信仰是不能夠討價還價的,但是那些跟信仰沒有直接關係的社會和倫理範疇,我們就需要想一想究竟我們怎樣做一些調節
[00:26:00.200 --> 00:26:24.200]  其實當我們面對一個這樣的處境的時候,我們是可以嘗試去更換一些祭祖的符號,一些做的方式,但是仍然保留祭祖的意義,就是表達那份孝親的想法
[00:26:24.200 --> 00:26:48.200]  例如我們可以擺離開世界,已經離開了的家人的照片,代替祖先牌位,又或者我們用獻花的方式來代替供奉食物和上香
[00:26:48.200 --> 00:27:12.200]  盼望這些改變符號,但是仍然表達這個孝親的意義,不會令到我們身邊的人覺得我們不孝,但是與此同時又不會違背聖經,禁止偶像崇拜這個教導
[00:27:12.200 --> 00:27:29.200]  剛才我說過,普及化的宗教其實對於教義方面,或者你做這一套儀式背後究竟代表什麼,為什麼可以這樣代表
[00:27:29.200 --> 00:27:52.200]  其實不是很多提及的,所以如果你要問,多數都會告訴你沒有解釋,是這樣做的,所以當基督徒我們面對著家庭重大的壓力的時候,要求我們去參與一些祭祖活動
[00:27:52.200 --> 00:28:07.200]  第一方面,我想鼓勵電影姊妹,你不需要害怕得不得了,好像我做了一些很大的錯事,你先不要帶著這麼害怕的心態
[00:28:07.200 --> 00:28:30.200]  有一些明顯與佛教、道教、偶像崇拜直接相關的儀式是應該清楚拒絕的,這裡我寫下的就是例如超渡亡靈齋照的儀式,我們是應該拒絕的
[00:28:30.200 --> 00:28:49.200]  其他的就視乎你怎樣變通,有人問我怎樣變通,我昨晚沒有提及關於莊香的事,所以我今天決定講得比較清楚
[00:28:49.200 --> 00:29:08.200]  莊香背後其實是供奉鬼神,讓他們吸食,這個如果你上網看是一個很普遍的理解,當然理解不止這個
[00:29:08.200 --> 00:29:32.200]  不過傳統信仰都是一般性或者概括性,很多人的想法,所以作為基督徒我們就不要掉進一般人以為的偶像崇拜的方式
[00:29:32.200 --> 00:29:46.200]  這個方式怎樣來的呢?你從歷史考究很久很久了,慢慢演化下來,好像約定俗成那樣,總之現在就是這樣做
[00:29:46.200 --> 00:30:04.200]  當你這樣做的時候,其實人們就會有這樣的理解,所以第一,這個做法這個理解是基督徒不認同的,如果我們跟著去做的話
[00:30:04.200 --> 00:30:21.200]  我們又跌去另外一個困難,就是我們會叛倒人,當身邊的人會看到什麼基督徒都莊香的,你可以解釋的,不過你要很長時間解釋
[00:30:21.200 --> 00:30:38.200]  甚至你這個解釋其實人家已經先入為主不是這樣想的了,所以都是不要參與了,希望很清楚這樣去表達這個想法
[00:30:38.200 --> 00:31:02.200]  我相信我們是必須在平日的時候,跟我們身邊的未信的人去建立一個互信的關係,我們才能夠去到這些處境,然後我們解釋可以被認同
[00:31:02.200 --> 00:31:26.200]  例如事先講明,我們去掃墓的時候,莊香我就不參與了,為什麼?不過我仍然很懷念我的先人,所以我會用另外一個方式,帶一束花來表達我的孝心
[00:31:26.200 --> 00:31:35.200]  希望你能夠理解和接納,這個是溝通來的,是一個事前的溝通
[00:31:35.200 --> 00:32:01.200]  因為我們跟未信的家人原本有一份信任,有一個關係,你去講的時候,人家才會收貨的,如果不是,我們一味堅持某一些觀點,然後又不解釋,我是這樣的了
[00:32:01.200 --> 00:32:26.200]  結果只會造成很多衝突,這些衝突對於彼此的關係會有負面影響,若然我們希望他能夠有機會接觸信仰,明白多一點,這個都會是一個難阻
[00:32:26.200 --> 00:32:41.200]  回來又人福音14章第2節,這裏的教導其實就是講到我父的家裏有許多住處
[00:32:41.200 --> 00:32:59.200]  大家記不記得主耶穌在潔淨聖殿的時候,他都曾經表達過聖殿是他家裏,但是這裏的智慧行間其實不是在講聖殿
[00:32:59.200 --> 00:33:24.200]  因為我們看完之後那句有許多住處,我們就需要了解一下這個住處究竟是什麼意思,住處,新譯本是譯做住的地方,真是一個地方,一間房,一個寓所,英文聖經都是這樣翻譯的,rooms, dwelling places
[00:33:24.200 --> 00:33:47.200]  在耶穌的年代,當兒子成家立室了,他就會在父親的房子旁邊建另一間,然後兩個家庭一起住,在同一個環境地方
[00:33:47.200 --> 00:34:06.200]  到了第二個兒子又結婚了,又再建一間房子,有點像中國人的四合院,整個大家族就住在一起,耶穌就用了這個方式向門徒表達未來的願景
[00:34:06.200 --> 00:34:24.200]  那是不是指這個家,你可以說笑地說,叫做耶穌大宅,又或者叫做耶穌屋苑,越來越大,究竟有多大我就不知道,不過這裏有一個字叫許多
[00:34:24.200 --> 00:34:37.200]  其實這裏很清楚要告訴我們,神所預備的是很充足,很豐富,而且永遠長存
[00:34:37.200 --> 00:34:54.200]  因為當我們在地上的生活,生命完結了之後,我們作為神的兒女是可以回到這裏所說的我父的家裏,通生通災,同他同住
[00:34:54.200 --> 00:35:08.200]  這個才是我們整個人生離開世界之後最終極的目標,就是所謂的天家或者天堂
[00:35:08.200 --> 00:35:25.200]  舉個例給大家聽,我相信在座每一個弟兄姊妹,你都曾經去過超級市場買東西,如果那間超市你是很熟悉的話
[00:35:25.200 --> 00:35:41.200]  無論它多大都好,你都知道你要買的東西是放在哪個位置,同不同意,因為你去慣去熟,不過如果你要買東西,突然去到另外一間你不熟悉的超級市場
[00:35:41.200 --> 00:36:02.200]  如果它很大的話,有些時候都要找很久,我通常都找東西不是很厲害,我就會問那裏的職員,我要買那樣東西究竟放在哪裏
[00:36:02.200 --> 00:36:29.200]  因為當時通常那些職員,現在人手緊絕,很忙的,可能正在整理貨物,還在忙的,我就不會勞煩他們,我只會說我現在要買這東西,你指給我看看哪個方向,我自己去找,我通常都這樣說的
[00:36:29.200 --> 00:36:58.200]  這些職員有幾款,第一款就是不太熟悉自己的場,他不知道,請我問另一個,都會有這樣的,有些可能做得久一點,熟悉一點,他就會指給我看那裏第幾行,你走到尾,右手邊下面那裏,那裏你就找到了
[00:36:58.200 --> 00:37:23.200]  這樣都不錯,他都會指給你哪一個方向,我試過間中有一些職員是非常好的,為什麼呢?他會扔下自己手上的東西,然後你跟我來,我就不知道他轉去哪裏,總之你跟著他,他就去到貨架,就指給你看在這裏
[00:37:23.200 --> 00:37:43.200]  這種職員真是不得了,中文有一句說話叫做賓至如歸,英文就是feel at home,回家,好像回到家裏那樣,有這樣的感受
[00:37:43.200 --> 00:38:02.200]  上個月我就跟幾位的電影姐妹上去雲南仿宣,我們只有幾個人,所以整程我們去到不同的地方,主要都是有一兩位的木姐開車帶我們去
[00:38:02.200 --> 00:38:21.200]  我們這班電影姐妹提醒我,你上去之前不如下載這個高德地圖,香港就是Google,高德,好,下載了
[00:38:21.200 --> 00:38:42.200]  不過我想說,其實這些指示在高速公路,在大城市就ok,你去到村落就不ok了,門牌都沒有,怎麽高德?
[00:38:42.200 --> 00:38:59.200]  所以怎麽去得到?就是因為開車的熟路,是不是?他去慣,他熟,他知道在哪裏,你都不知道他怎麽左轉右轉,到了,就是這樣
[00:38:59.200 --> 00:39:18.200]  我深信這個都是主耶穌的心腸,主耶穌不是在我們的生命歷程當中,只是那邊,給一個普遍性的建議,指示給門徒,不是
[00:39:18.200 --> 00:39:31.200]  而是牽著他們的手,很溫柔地引導他們一步一步向前走,去到經歷這個救恩
[00:39:31.200 --> 00:39:41.200]  你想想你自己怎麽信耶穌的?是不是一指,那裏有教會,你自己回去吧,然後就信了主
[00:39:41.200 --> 00:39:57.200]  有沒有人是這樣的?我想都難一點了,又或者你第一次聽福音你就缺子?我相信都不是這樣,是不是?就算是的,我想告訴你是因典
[00:39:57.200 --> 00:40:10.200]  絕大部分的人都不是這樣,當你信了主之後,這位的耶穌都是透過很多的生命經歷,一步一步地帶你走的
[00:40:10.200 --> 00:40:25.200]  因為祂就是我們的道路,祂也引導我們明白真理,讓我們得著救贖,賜給我們新的生命,那位的主
[00:40:25.200 --> 00:40:48.200]  接著我們再到第二節的下半節,到第三節了,經文這樣說的,我去原節為你們預備地方去,我若去為你們預備了地方,就必再來接你們到我那裏去,我在那裏,叫你們也在那裏
[00:40:48.200 --> 00:41:08.200]  正因為主耶穌所說的,祂去哪裏?去天堂,是不是?所以自然去,其實就是在說死亡,在祂差不多要面對死亡的時候,祂就和門徒說這番話
[00:41:08.200 --> 00:41:24.200]  除了叫他們認定這個真正終極的目標之外,祂還要向他們應許,他說我就必再來接你們到我那裏去
[00:41:24.200 --> 00:41:40.200]  那你就要問,究竟這個「來」這個字,「我必再來」這個字,究竟是指什麼呢?可能有兩個可能性,第一就是主耶穌復活之後,祂真的再來了,是不是?
[00:41:40.200 --> 00:42:00.200]  祂向門徒顯現,還是這裏是說祂第二次回來呢?如果你說第一次,即是說祂復活了,向門徒顯現,似乎又不是很正確,因為祂沒有接他們走
[00:42:00.200 --> 00:42:12.200]  所以這裏既然「來」字和「接」字放在一起,所以很明顯,這裏是說主的再來
[00:42:12.200 --> 00:42:29.200]  這段經文很熟悉的了,不過我鼓勵鄧櫻姊妹請你謹謹記住這段經文,為什麼呢?其實在新約聖經裏面,很多地方曾經提過主耶穌會回來的
[00:42:29.200 --> 00:42:41.200]  不過即使有提及主耶穌,很多時候都會用第三身,即是「人」字就什麼什麼什麼什麼什麼,是不是?有印象了
[00:42:41.200 --> 00:42:50.200]  又或者祂說得很婉轉的,例如你可以回去看看,楊芳十六章,十六、十七、十九節,十六章
[00:42:50.200 --> 00:42:59.200]  那裏講到說「門徒,你們不得見我,遲些還要見我」,講得嚴嚴樣樣
[00:42:59.200 --> 00:43:13.200]  這裏是整個福音書唯一一次,唯一一次而已,很清楚耶穌是用第一身「我」表明自己是會離世
[00:43:13.200 --> 00:43:24.200]  這裏說「我去,然後我就必再來」,表明祂會離世,表明祂會第二次再回來
[00:43:24.200 --> 00:43:36.200]  聖本聖經只有這裏,祂要永遠和願意接受祂所賜的救恩的人同在
[00:43:36.200 --> 00:43:46.200]  在座都不少爸爸媽媽,可能今天你的孩子已經長大了
[00:43:46.200 --> 00:43:53.200]  不過我不知道你還記不記得,當你們的小朋友還是嬰兒的時候
[00:43:53.200 --> 00:44:06.200]  當他們剛剛學會走,沒多久,他們要找爸爸媽媽,很多時候都會貼身膏藥黏著你
[00:44:06.200 --> 00:44:15.200]  就算你們去洗手間,嬰兒都跟著你,所以當你在洗手間裏面
[00:44:15.200 --> 00:44:30.200]  他就會在外面不斷拍門,不斷拍門,嬰兒就是這樣
