
[00:00:00.000 --> 00:00:02.000]  各位老兄姊妹早晨
[00:02:45.000 --> 00:02:51.000]  他讓我們知道這位神就是創造天地萬物那一位的神
[00:02:51.000 --> 00:02:53.000]  既然他是創造天地萬物那一位神
[00:02:53.000 --> 00:02:56.000]  他就是創造天地萬物那一位的主
[00:02:56.000 --> 00:02:57.000]  是不是
[00:02:57.000 --> 00:02:59.000]  如果你生了個兒子
[00:02:59.000 --> 00:03:00.000]  兒子就是你的兒子
[00:03:00.000 --> 00:03:01.000]  生了個女兒
[00:03:01.000 --> 00:03:02.000]  女兒就是你的女兒
[00:03:02.000 --> 00:03:05.000]  他是屬於你的兒子
[00:03:05.000 --> 00:03:06.000]  你的女兒
[00:03:06.000 --> 00:03:09.000]  不是屬於隔壁屋的太太的兒子女兒
[00:03:09.000 --> 00:03:12.000]  他是屬於你的兒子女兒
[00:03:12.000 --> 00:03:15.000]  當然我們從一個屬靈的角度
[00:03:15.000 --> 00:03:19.000]  是神將這個兒子女兒交託給你
[00:03:19.000 --> 00:03:20.000]  給你教導他
[00:03:20.000 --> 00:03:23.000]  讓他能夠可以長大成人
[00:03:23.000 --> 00:03:24.000]  學習神的話語
[00:03:24.000 --> 00:03:26.000]  得著拯救的生命
[00:03:26.000 --> 00:03:28.000]  得著救恩認識神
[00:03:28.000 --> 00:03:36.000]  亦是能夠可以永生益人和自己得著眾神而來的各樣的恩典
[00:03:36.000 --> 00:03:39.000]  所以開封明義這個很重要的訊息就是說
[00:03:39.000 --> 00:03:40.000]  神造萬物
[00:03:40.000 --> 00:03:42.000]  但是神創造的時候
[00:03:42.000 --> 00:03:45.000]  是叫做各按其事而成為美好
[00:03:45.000 --> 00:03:47.000]  就是說在神的時間表裡面
[00:03:47.000 --> 00:03:50.000]  是有他自己的幾時做幾時不做
[00:03:50.000 --> 00:03:52.000]  幾時做什麼幾時不做什麼
[00:03:52.000 --> 00:03:54.000]  所以在傳道書第三章之前是說什麼
[00:03:54.000 --> 00:03:56.000]  我們很熟悉的
[00:03:56.000 --> 00:03:59.000]  就是什麼有時什麼有時記不記得
[00:03:59.000 --> 00:04:01.000]  讀書時讀書遊戲時遊戲
[00:04:01.000 --> 00:04:03.000]  我們從小到大小朋友都是這樣
[00:04:03.000 --> 00:04:08.000]  不要說經常讀書經常遊戲這樣是不行的
[00:04:08.000 --> 00:04:11.000]  還有睡覺有時起床都要有事
[00:04:11.000 --> 00:04:12.000]  經常睡又不行
[00:04:12.000 --> 00:04:14.000]  經常起床又不行
[00:04:14.000 --> 00:04:17.000]  所以在傳道書第三章一至到前面那大段落
[00:04:17.000 --> 00:04:19.000]  我們曾經兩次讀過
[00:04:19.000 --> 00:04:23.000]  就是讓我們知道原來一切都有時間
[00:04:23.000 --> 00:04:26.000]  而這個時間是由神去統管萬有
[00:04:26.000 --> 00:04:28.000]  祂去作出這個設計
[00:04:28.000 --> 00:04:30.000]  去到第十一章
[00:04:30.000 --> 00:04:33.000]  神造萬物各按其事成為美好
[00:04:33.000 --> 00:04:36.000]  然後又將永恆放在世人的心裡
[00:04:36.000 --> 00:04:38.000]  這個就是很重要的一個訊息
[00:04:38.000 --> 00:04:42.000]  又將永恆放在世人的心裡
[00:04:42.000 --> 00:04:43.000]  在這個和諧本的翻譯
[00:04:43.000 --> 00:04:45.000]  又將永生放在人的心裡
[00:04:45.000 --> 00:04:47.000]  這個是不正確的翻譯
[00:04:47.000 --> 00:04:49.000]  差點說是錯的翻譯
[00:04:49.000 --> 00:04:52.000]  不過錯好像太強了
[00:04:52.000 --> 00:04:55.000]  是不正確就是錯了
[00:04:55.000 --> 00:04:58.000]  因為這個字的原文和第十四字同一個字
[00:04:58.000 --> 00:05:01.000]  就是我知道神所做的都必傳到永遠
[00:05:01.000 --> 00:05:04.000]  這個永遠和這裡的永恆
[00:05:04.000 --> 00:05:06.000]  永遠永恆是一樣的
[00:05:06.000 --> 00:05:09.000]  永遠永遠永遠恆恆都是一樣的
[00:05:09.000 --> 00:05:10.000]  都是同一個字
[00:05:10.000 --> 00:05:11.000]  希伯來文是olam
[00:05:11.000 --> 00:05:14.000]  olam這個字不是翻譯做永生的
[00:05:14.000 --> 00:05:17.000]  但不知為何當時和本將這個翻譯做永生的時候
[00:05:17.000 --> 00:05:18.000]  很多人就會發覺
[00:05:18.000 --> 00:05:20.000]  原來我們裡面有永生的嗎
[00:05:20.000 --> 00:05:22.000]  其實不是的
[00:05:22.000 --> 00:05:25.000]  永生不是說每一個人與生俱來的
[00:05:25.000 --> 00:05:27.000]  我們會永遠存活
[00:05:27.000 --> 00:05:28.000]  這個是真的
[00:05:28.000 --> 00:05:30.000]  神創造我們有靈有魂有體
[00:05:30.000 --> 00:05:32.000]  如果我用這個分法來說
[00:05:32.000 --> 00:05:34.000]  我們有身體肉身的身體
[00:05:34.000 --> 00:05:36.000]  我們有那個心靈
[00:05:36.000 --> 00:05:38.000]  我們講情緒的部份
[00:05:38.000 --> 00:05:40.000]  但我們有那個靈性
[00:05:40.000 --> 00:05:42.000]  神所創造的動物裡面
[00:05:42.000 --> 00:05:43.000]  不要講死物
[00:05:43.000 --> 00:05:46.000]  如果你說石頭都有情感的
[00:05:46.000 --> 00:05:50.000]  不要講了我等你和他談情說愛
[00:05:50.000 --> 00:05:52.000]  如果石頭都會敬拜神
[00:05:52.000 --> 00:05:54.000]  等你自己去聽他怎樣敬拜神
[00:05:54.000 --> 00:05:57.000]  現在有些人說植物都會聽音樂
[00:05:57.000 --> 00:06:00.000]  我不知道是有多真實
[00:06:00.000 --> 00:06:01.000]  可能是真也不一定
[00:06:01.000 --> 00:06:04.000]  不過這個將來有機會再和你說
[00:06:04.000 --> 00:06:06.000]  但是當神創造人的時候
[00:06:06.000 --> 00:06:10.000]  聖經告訴人將人成為一個有靈的活人
[00:06:10.000 --> 00:06:12.000]  有靈的活人
[00:06:12.000 --> 00:06:20.000]  不僅僅是一個超級無敵的機械人
[00:06:20.000 --> 00:06:22.000]  是有靈的活人
[00:06:22.000 --> 00:06:26.000]  而人是唯一一個神所創造的
[00:06:26.000 --> 00:06:30.000]  當中是按他的形象和樣式被創造的
[00:06:30.000 --> 00:06:31.000]  天使也不是
[00:06:31.000 --> 00:06:34.000]  天使不是按神的形象樣式創造的
[00:06:34.000 --> 00:06:37.000]  天使聖經說是一個縮翼的靈
[00:06:37.000 --> 00:06:39.000]  他是靈的
[00:06:39.000 --> 00:06:42.000]  但是他的被創造是有他的作用
[00:06:42.000 --> 00:06:45.000]  神創造天使說他是伏翼的靈
[00:06:45.000 --> 00:06:46.000]  是伏翼的靈
[00:06:46.000 --> 00:06:48.000]  伏斯神伏斯人
[00:06:48.000 --> 00:06:50.000]  唯獨人是最獨有
[00:06:50.000 --> 00:06:53.000]  是神按他的形象和樣式被創造出來的
[00:06:53.000 --> 00:06:55.000]  所以人是有靈
[00:06:55.000 --> 00:06:59.000]  有些人喜歡用一個雲字
[00:06:59.000 --> 00:07:01.000]  但是你喜不喜歡用一個雲字不要緊
[00:07:01.000 --> 00:07:03.000]  總之我們知道會有情緒
[00:07:03.000 --> 00:07:04.000]  有emotion
[00:07:04.000 --> 00:07:06.000]  英文叫有emotion
[00:07:06.000 --> 00:07:07.000]  有spirit有emotion
[00:07:07.000 --> 00:07:10.000]  還有body physical的部分
[00:07:10.000 --> 00:07:13.000]  我們的身體我們的肉體的部分
[00:07:13.000 --> 00:07:14.000]  每一部分
[00:07:14.000 --> 00:07:17.000]  但是人因為是神創造我們的時候
[00:07:17.000 --> 00:07:18.000]  給了我們什麼呢
[00:07:18.000 --> 00:07:20.000]  給了我們有永恆在我們裡面
[00:07:20.000 --> 00:07:21.000]  什麼叫永恆在我們裡面
[00:07:21.000 --> 00:07:24.000]  就是說我們是有那個永恆的認識
[00:07:24.000 --> 00:07:27.000]  永恆的意識在我們裡面
[00:07:27.000 --> 00:07:29.000]  人的靈是永恆的
[00:07:29.000 --> 00:07:31.000]  永恆不是說他沒有開始
[00:07:31.000 --> 00:07:33.000]  因為所有的除了神之外
[00:07:33.000 --> 00:07:34.000]  所有都是被造的
[00:07:34.000 --> 00:07:35.000]  人都是被創造的
[00:07:35.000 --> 00:07:37.000]  人的靈都是被創造的
[00:07:37.000 --> 00:07:39.000]  但是這個被創造的靈
[00:07:39.000 --> 00:07:41.000]  不是說到了那個地步就會沒有了
[00:07:41.000 --> 00:07:42.000]  他是永永遠遠的
[00:07:42.000 --> 00:07:45.000]  這個就是神擺永恆在我們裡面的意思
[00:07:45.000 --> 00:07:47.000]  所以又是永永遠遠
[00:07:47.000 --> 00:07:48.000]  反正問題就是
[00:07:48.000 --> 00:07:50.000]  永永遠遠是跟神同在
[00:07:50.000 --> 00:07:52.000]  還是永永遠遠離開神
[00:07:52.000 --> 00:07:55.000]  這個就是一個很大的分別
[00:07:55.000 --> 00:07:58.000]  神給我們有一個很特別的
[00:07:58.000 --> 00:08:01.000]  一個很特別的方面是什麼
[00:08:01.000 --> 00:08:04.000]  這個是神將他自己限制了自己
[00:08:04.000 --> 00:08:07.000]  神給我們有一個自由意志選擇
[00:08:07.000 --> 00:08:09.000]  所以每一個信耶穌的人
[00:08:09.000 --> 00:08:10.000]  沒有一個告訴別人
[00:08:10.000 --> 00:08:14.000]  我信耶穌是因為神代我信他自己
[00:08:14.000 --> 00:08:15.000]  所以我現在就做了基督徒
[00:08:15.000 --> 00:08:16.000]  不是的
[00:08:16.000 --> 00:08:17.000]  根本不是這樣
[00:08:17.000 --> 00:08:20.000]  是每一個人他自己要作出一個決志
[00:08:20.000 --> 00:08:23.000]  每一個人要作出一個決定
[00:08:23.000 --> 00:08:25.000]  我願意接受耶穌成為我的救主
[00:08:25.000 --> 00:08:28.000]  或者我不願意接受耶穌成為我的救主
[00:08:28.000 --> 00:08:30.000]  是每一個人自己作出的決定
[00:08:30.000 --> 00:08:32.000]  神將他自己制限了
[00:08:32.000 --> 00:08:33.000]  意思是什麼
[00:08:33.000 --> 00:08:34.000]  神根本可以
[00:08:34.000 --> 00:08:37.000]  萬有都服在他自己的權定底下
[00:08:37.000 --> 00:08:39.000]  但是唯獨當他創造人的時候
[00:08:39.000 --> 00:08:41.000]  他要跟人發生一個愛的關係
[00:08:41.000 --> 00:08:43.000]  愛的關係裡面一定要有一個元素
[00:08:43.000 --> 00:08:45.000]  給他自由的意志選擇
[00:08:45.000 --> 00:08:47.000]  是不是
[00:08:47.000 --> 00:08:50.000]  所以神制限了自己
[00:08:50.000 --> 00:08:53.000]  就算神的兒子耶穌基督
[00:08:53.000 --> 00:08:55.000]  道成肉身來到這個世界
[00:08:55.000 --> 00:08:58.000]  跟耶穌這位是三位一體
[00:08:58.000 --> 00:08:59.000]  聖父、聖子、聖靈
[00:08:59.000 --> 00:09:02.000]  三位一體的神
[00:09:02.000 --> 00:09:03.000]  的第二位
[00:09:03.000 --> 00:09:04.000]  來到這個世界的時候
[00:09:04.000 --> 00:09:06.000]  他有沒有制限自己呢
[00:09:06.000 --> 00:09:07.000]  有沒有
[00:09:07.000 --> 00:09:09.000]  是有的
[00:09:09.000 --> 00:09:11.000]  他有一個人的身體
[00:09:11.000 --> 00:09:13.000]  有一個人的肉體
[00:09:13.000 --> 00:09:15.000]  只是沒有人的罪性
[00:09:15.000 --> 00:09:17.000]  他沒有人的罪性
[00:09:17.000 --> 00:09:18.000]  但是身體就限制了他
[00:09:18.000 --> 00:09:20.000]  對不對
[00:09:20.000 --> 00:09:21.000]  是不是
[00:09:21.000 --> 00:09:23.000]  他都會有疲倦的時間
[00:09:23.000 --> 00:09:24.000]  身體疲倦
[00:09:24.000 --> 00:09:26.000]  他都有頸渴、肚餓的時間
[00:09:26.000 --> 00:09:28.000]  聖經就這樣說
[00:09:28.000 --> 00:09:31.000]  所以其實這位創造宇宙萬物的神的兒子
[00:09:31.000 --> 00:09:35.000]  他願意將他的無限
[00:09:35.000 --> 00:09:40.000]  放在一個有限的肉身的身體裡面
[00:09:40.000 --> 00:09:42.000]  為了什麼呢
[00:09:42.000 --> 00:09:44.000]  為了能夠可以死
[00:09:44.000 --> 00:09:48.000]  為了他的身體能夠可以被釘死在十字架上
[00:09:48.000 --> 00:09:50.000]  因為神是不會死的
[00:09:50.000 --> 00:09:53.000]  神是不可能被殺的
[00:09:53.000 --> 00:09:55.000]  神是不可以殺的
[00:09:55.000 --> 00:09:58.000]  唯有神才可以取別人的性命
[00:09:58.000 --> 00:09:59.000]  取別人的靈魂
[00:09:59.000 --> 00:10:00.000]  所以耶穌基督說
[00:10:00.000 --> 00:10:03.000]  殺身體不能夠殺靈魂的
[00:10:03.000 --> 00:10:04.000]  你不用怕他
[00:10:04.000 --> 00:10:07.000]  誰能夠殺身體誰能夠殺靈魂
[00:10:07.000 --> 00:10:09.000]  只有神仙才能夠做到
[00:10:09.000 --> 00:10:11.000]  魔鬼是做不到
[00:10:11.000 --> 00:10:13.000]  所以耶穌基督有一個身體
[00:10:13.000 --> 00:10:14.000]  為了要死
[00:10:14.000 --> 00:10:15.000]  為什麼要死
[00:10:15.000 --> 00:10:16.000]  因為聖經告訴你
[00:10:16.000 --> 00:10:18.000]  罪的功架就是死
[00:10:18.000 --> 00:10:19.000]  如果不是
[00:10:19.000 --> 00:10:21.000]  「若不流血,罪不得赦」
[00:10:21.000 --> 00:10:24.000]  所以他要為他的兒子耶穌
[00:10:24.000 --> 00:10:25.000]  預備一個身體
[00:10:25.000 --> 00:10:27.000]  以至到他能夠經歷死亡
[00:10:27.000 --> 00:10:29.000]  以至到人的罪
[00:10:29.000 --> 00:10:30.000]  可以擔當在這位
[00:10:30.000 --> 00:10:32.000]  主耶穌基督的身上
[00:10:32.000 --> 00:10:33.000]  神愛我們
[00:10:33.000 --> 00:10:35.000]  讓我們有一個永恆在裡面
[00:10:35.000 --> 00:10:36.000]  所以當一個人
[00:10:36.000 --> 00:10:38.000]  未認識神的時候
[00:10:38.000 --> 00:10:41.000]  在這個世界裡面去尋找快樂開心
[00:10:41.000 --> 00:10:42.000]  可以告訴你
[00:10:42.000 --> 00:10:43.000]  他得到的
[00:10:43.000 --> 00:10:44.000]  可以得到的
[00:10:44.000 --> 00:10:45.000]  是不是
[00:10:45.000 --> 00:10:47.000]  不過那些只不過是滿足到
[00:10:47.000 --> 00:10:49.000]  你的身體的需要
[00:10:49.000 --> 00:10:50.000]  你問我
[00:10:50.000 --> 00:10:54.000]  選擇喜歡吃麥當勞的魚柳包
[00:10:54.000 --> 00:10:56.000]  還是喜歡吃
[00:10:56.000 --> 00:10:58.000]  有什麼好吃的
[00:10:59.000 --> 00:11:03.000]  BB開心棧的牛腩飯
[00:11:03.000 --> 00:11:04.000]  牛筋牛腩飯
[00:11:04.000 --> 00:11:05.000]  有間叫BB開心棧
[00:11:05.000 --> 00:11:06.000]  有沒有去過
[00:11:06.000 --> 00:11:07.000]  有沒有聽過這間
[00:11:07.000 --> 00:11:08.000]  我沒有份的
[00:11:08.000 --> 00:11:09.000]  所以我可以宣傳一下
[00:11:09.000 --> 00:11:13.000]  牛筋牛腩是非常非常好吃的
[00:11:13.000 --> 00:11:15.000]  你叫我選擇的時候
[00:11:15.000 --> 00:11:18.000]  我當然想吃牛筋腩飯
[00:11:18.000 --> 00:11:21.000]  好過走去吃魚柳包
[00:11:21.000 --> 00:11:23.000]  還要加那些不是很想吃的薯條
[00:11:23.000 --> 00:11:25.000]  是不是
[00:11:27.000 --> 00:11:29.000]  所以人的身體
[00:11:29.000 --> 00:11:32.000]  肉體是很容易滿足到的
[00:11:32.000 --> 00:11:34.000]  你去聽一個
[00:11:34.000 --> 00:11:36.000]  昨晚我在家裡
[00:11:36.000 --> 00:11:38.000]  師傅和我一起看電視
[00:11:38.000 --> 00:11:39.000]  看誰
[00:11:39.000 --> 00:11:40.000]  看李雲迪
[00:11:40.000 --> 00:11:41.000]  是不是叫李雲迪
[00:11:41.000 --> 00:11:43.000]  我真的不太記得他們的名字
[00:11:43.000 --> 00:11:44.000]  李雲迪
[00:11:44.000 --> 00:11:45.000]  在彈琴
[00:11:45.000 --> 00:11:46.000]  在彈琴
[00:11:46.000 --> 00:11:48.000]  還有他的老師在這裡說
[00:11:48.000 --> 00:11:50.000]  教了他三年
[00:11:50.000 --> 00:11:51.000]  老師有分享
[00:11:51.000 --> 00:11:54.000]  還有昨晚我看到一個古年樂團
[00:11:54.000 --> 00:11:56.000]  那個指揮叫做Perry So
[00:11:56.000 --> 00:11:58.000]  有沒有人看過古年樂
[00:11:58.000 --> 00:12:00.000]  我以為他完了
[00:12:00.000 --> 00:12:01.000]  我和我太太說
[00:12:01.000 --> 00:12:02.000]  完了完了完了
[00:12:02.000 --> 00:12:03.000]  又來了
[00:12:03.000 --> 00:12:04.000]  剛剛又來了
[00:12:04.000 --> 00:12:05.000]  完了完了完了
[00:12:05.000 --> 00:12:06.000]  又來了
[00:12:06.000 --> 00:12:07.000]  這個Perry So
[00:12:07.000 --> 00:12:09.000]  是我們教弟兄的兒子
[00:12:09.000 --> 00:12:10.000]  他拿到世界冠軍
[00:12:10.000 --> 00:12:11.000]  早幾年前
[00:12:11.000 --> 00:12:12.000]  他現在在香港
[00:12:12.000 --> 00:12:15.000]  做一個古年樂團的第二把交椅
[00:12:15.000 --> 00:12:18.000]  昨晚在電視上突然看到他
[00:12:18.000 --> 00:12:20.000]  他真的很厲害
[00:12:20.000 --> 00:12:22.000]  我看著他從小就長大的
[00:12:22.000 --> 00:12:24.000]  很厲害
[00:12:24.000 --> 00:12:27.000]  所以叫聽出耳猶
[00:12:27.000 --> 00:12:30.000]  我們是喜歡有這種的享受
[00:12:30.000 --> 00:12:32.000]  音樂是可以令人開心的
[00:12:32.000 --> 00:12:33.000]  對不對
[00:12:33.000 --> 00:12:36.000]  音樂可以令人振奮的
[00:12:36.000 --> 00:12:37.000]  當打仗的時候
[00:12:37.000 --> 00:12:40.000]  那個叫做什麼進行曲
[00:12:40.000 --> 00:12:42.000]  義勇軍進行曲
[00:12:42.000 --> 00:12:44.000]  義勇軍進行曲
[00:12:44.000 --> 00:12:45.000]  是不是
[00:12:45.000 --> 00:12:47.000]  如果播完之後
[00:12:47.000 --> 00:12:48.000]  那些人垂頭喪氣
[00:12:48.000 --> 00:12:49.000]  這樣不行的
[00:12:49.000 --> 00:12:50.000]  播完之後
[00:12:50.000 --> 00:12:52.000]  他們真的自己不夠人打
[00:12:52.000 --> 00:12:54.000]  都覺得自己很好打
[00:12:54.000 --> 00:12:56.000]  很有振奮人心的
[00:12:56.000 --> 00:12:58.000]  但是音樂可以讓你睡覺的
[00:12:58.000 --> 00:13:00.000]  那些就叫催眠曲
[00:13:00.000 --> 00:13:01.000]  對不對
[00:13:01.000 --> 00:13:03.000]  它能夠平靜你的
[00:13:03.000 --> 00:13:06.000]  那個李雲迪
[00:13:06.000 --> 00:13:08.000]  李雲迪是不是
[00:13:08.000 --> 00:13:09.000]  是李雲迪
[00:13:09.000 --> 00:13:11.000]  他是蕭邦彈的那些
[00:13:11.000 --> 00:13:12.000]  我不懂音樂
[00:13:12.000 --> 00:13:13.000]  不懂彈琴
[00:13:13.000 --> 00:13:14.000]  他是彈蕭邦的
[00:13:14.000 --> 00:13:17.000]  原來他從小就聽蕭邦那些Cassette帶
[00:13:17.000 --> 00:13:19.000]  聽到睡覺為止
[00:13:19.000 --> 00:13:21.000]  聽著聽著就會睡著
[00:13:21.000 --> 00:13:22.000]  不是很激的那些
[00:13:22.000 --> 00:13:23.000]  如果很激的那些
[00:13:23.000 --> 00:13:25.000]  肯定睡不著
[00:13:25.000 --> 00:13:27.000]  聽著聽著他小朋友又睡著
[00:13:27.000 --> 00:13:29.000]  父母原來用這個來栽培他
[00:13:29.000 --> 00:13:33.000]  所以看到他滿腦子都是蕭邦的音樂
[00:13:33.000 --> 00:13:35.000]  到他長大他開始學琴的時候
[00:13:35.000 --> 00:13:36.000]  他彈蕭邦的音樂
[00:13:36.000 --> 00:13:39.000]  所以他又拿到最高的榮譽
[00:13:39.000 --> 00:13:40.000]  金獎
[00:13:40.000 --> 00:13:41.000]  拿到金獎
[00:13:41.000 --> 00:13:43.000]  沒有人有的
[00:13:43.000 --> 00:13:44.000]  看到嗎
[00:13:44.000 --> 00:13:47.000]  所以我們人是很多可以滿足到我們
[00:13:47.000 --> 00:13:49.000]  平常日常的需要的
[00:13:49.000 --> 00:13:52.000]  有些人就說那人獨高不可
[00:13:52.000 --> 00:13:54.000]  所以為他有個配偶
[00:13:54.000 --> 00:13:56.000]  有些人是選擇
[00:13:56.000 --> 00:13:58.000]  選擇獨生的也有
[00:13:58.000 --> 00:14:00.000]  選擇結婚的也有
[00:14:00.000 --> 00:14:01.000]  哪樣比較好呢
[00:14:01.000 --> 00:14:03.000]  你自己問一下他們
[00:14:03.000 --> 00:14:05.000]  結了婚的未必一定開心
[00:14:05.000 --> 00:14:08.000]  沒有結婚的也未必一定不開心
[00:14:08.000 --> 00:14:09.000]  這是一個選擇
[00:14:09.000 --> 00:14:11.000]  當然有些人沒得選擇
[00:14:11.000 --> 00:14:14.000]  但很多都是一個選擇
[00:14:14.000 --> 00:14:16.000]  那是開心的
[00:14:16.000 --> 00:14:17.000]  有個家庭
[00:14:17.000 --> 00:14:19.000]  有兒女
[00:14:19.000 --> 00:14:22.000]  原來多些小朋友是挺開心的
[00:14:22.000 --> 00:14:23.000]  有些小朋友
[00:14:23.000 --> 00:14:25.000]  因為我兩個女兒長大了
[00:14:25.000 --> 00:14:26.000]  去了外國讀書
[00:14:26.000 --> 00:14:27.000]  一個還結了婚
[00:14:27.000 --> 00:14:28.000]  他就開始想
[00:14:28.000 --> 00:14:30.000]  其實有小朋友挺開心的
[00:14:30.000 --> 00:14:31.000]  我也很開心的
[00:14:31.000 --> 00:14:32.000]  我經常跟人說
[00:14:32.000 --> 00:14:33.000]  我是牧師
[00:14:33.000 --> 00:14:35.000]  我教會有三百個小朋友
[00:14:35.000 --> 00:14:37.000]  我旁邊那兩個小朋友
[00:14:37.000 --> 00:14:38.000]  小小個
[00:14:38.000 --> 00:14:39.000]  很小個
[00:14:39.000 --> 00:14:40.000]  都沒讀小一
[00:14:40.000 --> 00:14:42.000]  應該好像這個哥哥這麼大
[00:14:42.000 --> 00:14:44.000]  你知不知道我叫他叫我做什麼
[00:14:44.000 --> 00:14:46.000]  由他第一天搬進來
[00:14:46.000 --> 00:14:48.000]  兩年前我已經見到我
[00:14:48.000 --> 00:14:50.000]  叫我哥哥
[00:14:50.000 --> 00:14:52.000]  他一早就看著我
[00:14:52.000 --> 00:14:55.000]  從來都沒見過這樣的人叫哥哥
[00:14:55.000 --> 00:14:56.000]  叫我哥哥
[00:14:56.000 --> 00:14:57.000]  他就叫我哥哥
[00:14:57.000 --> 00:14:59.000]  現在每天早上八點
[00:14:59.000 --> 00:15:00.000]  半至八點多
[00:15:00.000 --> 00:15:02.000]  這段時間他們就上學了
[00:15:02.000 --> 00:15:03.000]  我那時候就湊巧
[00:15:03.000 --> 00:15:05.000]  我就看他們上學
[00:15:05.000 --> 00:15:07.000]  在街上碰到他們
[00:15:07.000 --> 00:15:08.000]  我就說
[00:15:08.000 --> 00:15:09.000]  叫我哥哥
[00:15:09.000 --> 00:15:10.000]  哥哥
[00:15:10.000 --> 00:15:11.000]  他自動叫我哥哥
[00:15:11.000 --> 00:15:13.000]  哥哥來
[00:15:13.000 --> 00:15:14.000]  有時候我就假裝
[00:15:14.000 --> 00:15:15.000]  我說哥哥病了
[00:15:15.000 --> 00:15:16.000]  很辛苦
[00:15:16.000 --> 00:15:17.000]  我給他一隻手
[00:15:17.000 --> 00:15:18.000]  放在洗衣機上
[00:15:18.000 --> 00:15:19.000]  你幫我把脈
[00:15:19.000 --> 00:15:20.000]  他們就不知道
[00:15:20.000 --> 00:15:21.000]  他就把脈
[00:15:21.000 --> 00:15:22.000]  我說哥哥是不是病了
[00:15:22.000 --> 00:15:23.000]  他就看著我
[00:15:23.000 --> 00:15:24.000]  不知道怎麼說好
[00:15:24.000 --> 00:15:26.000]  他就不知道怎麼說好
[00:15:26.000 --> 00:15:28.000]  其實
[00:15:28.000 --> 00:15:29.000]  情
[00:15:29.000 --> 00:15:30.000]  關係
[00:15:30.000 --> 00:15:32.000]  是可以令到你開心的
[00:15:32.000 --> 00:15:34.000]  但是今天我想和大家所說的
[00:15:34.000 --> 00:15:36.000]  是超越這兩方面的
[00:15:36.000 --> 00:15:37.000]  甚至到
[00:15:37.000 --> 00:15:39.000]  你是沒有很好的東西吃
[00:15:39.000 --> 00:15:40.000]  甚至到
[00:15:40.000 --> 00:15:41.000]  你已經是一個人
[00:15:41.000 --> 00:15:42.000]  什麼人都沒有了
