
[00:00:00.000 --> 00:00:26.000]  今天晚上我們一起來繼續研究舊月生經的信息
[00:14:33.000 --> 00:14:34.000]  弟兄姊妹
[00:14:34.000 --> 00:14:35.000]  我們特別留意
[00:14:35.000 --> 00:14:38.000]  《以下亞書》裏面提醒我們
[00:14:38.000 --> 00:14:40.000]  這個護照的相同性
[00:14:40.000 --> 00:14:43.000]  這個相同性是什麼意思
[00:14:43.000 --> 00:14:44.000]  相同性就是
[00:14:44.000 --> 00:14:45.000]  很多弟兄姊妹
[00:14:45.000 --> 00:14:47.000]  很多人特別留意
[00:14:47.000 --> 00:14:50.000]  因爲我們太記得
[00:14:50.000 --> 00:14:52.000]  六章八節這句話
[00:14:52.000 --> 00:14:55.000]  所以很多時候我們都相信
[00:14:55.000 --> 00:14:56.000]  而且記得
[00:14:56.000 --> 00:14:59.000]  並且以爲向帝的護照
[00:14:59.000 --> 00:15:02.000]  就是他透過很特別的意向
[00:15:02.000 --> 00:15:06.000]  向某一個他所護照的人顯現
[00:15:06.000 --> 00:15:08.000]  就好像《以下亞書》一樣
[00:15:08.000 --> 00:15:11.000]  突然間那個很突特的顯現以後
[00:15:11.000 --> 00:15:13.000]  人就說那麼我怎麼辦
[00:15:13.000 --> 00:15:15.000]  然後就聽見向帝說
[00:15:15.000 --> 00:15:16.000]  我要護照你
[00:15:16.000 --> 00:15:18.000]  然後那些願以馴父的人
[00:15:18.000 --> 00:15:19.000]  就對向帝說
[00:15:19.000 --> 00:15:21.000]  我在這裏
[00:15:21.000 --> 00:15:23.000]  是向帝護照人
[00:15:23.000 --> 00:15:28.000]  在意向當中很突特的一個信息當中
[00:15:28.000 --> 00:15:29.000]  護照人
[00:15:29.000 --> 00:15:30.000]  然後人就回應
[00:15:30.000 --> 00:15:31.000]  對不對
[00:15:31.000 --> 00:15:33.000]  當然對
[00:15:33.000 --> 00:15:35.000]  不過不全是這樣
[00:15:35.000 --> 00:15:37.000]  有些弟兄姊妹以爲
[00:15:37.000 --> 00:15:38.000]  向帝沒有這樣
[00:15:38.000 --> 00:15:41.000]  給我一個很特別的一種經歷
[00:15:41.000 --> 00:15:44.000]  沒有給我一個很特別的護照
[00:15:44.000 --> 00:15:46.000]  所以向帝沒有特別護照我
[00:15:46.000 --> 00:15:48.000]  你看那些宣教士
[00:15:48.000 --> 00:15:50.000]  都有見經長的對不對
[00:15:50.000 --> 00:15:53.000]  在他什麼哪一天哪一次
[00:15:53.000 --> 00:15:57.000]  聽到向帝在他的禱告當中對他說
[00:15:57.000 --> 00:16:00.000]  我要差遣你去什麼什麼的地方
[00:16:00.000 --> 00:16:01.000]  或者他要
[00:16:01.000 --> 00:16:04.000]  就聽到牧師在一個聚會里面
[00:16:04.000 --> 00:16:06.000]  一個宣教年會里面
[00:16:06.000 --> 00:16:08.000]  有一種看到那個圖畫
[00:16:08.000 --> 00:16:10.000]  然後就聽到向帝對他感動
[00:16:10.000 --> 00:16:12.000]  哇心裏面好詐心
[00:16:12.000 --> 00:16:13.000]  對不對
[00:16:13.000 --> 00:16:14.000]  就對向帝說
[00:16:14.000 --> 00:16:15.000]  哇
[00:16:15.000 --> 00:16:17.000]  你要我幹什麼
[00:16:17.000 --> 00:16:19.000]  向帝說我要差遣你去那個地方
[00:16:19.000 --> 00:16:21.000]  然後他就掙扎裏面
[00:16:21.000 --> 00:16:24.000]  就有說我在這裏請差遣我
[00:16:24.000 --> 00:16:26.000]  這個都是對的
[00:16:26.000 --> 00:16:27.000]  都是對的
[00:16:27.000 --> 00:16:29.000]  但是有個可能的錯誤
[00:16:29.000 --> 00:16:30.000]  就是有些弟兄姊妹說
[00:16:30.000 --> 00:16:32.000]  我沒有這樣的經歷
[00:16:32.000 --> 00:16:35.000]  所以向帝沒有護照我
[00:16:35.000 --> 00:16:36.000]  我都沒有經歷這樣的
[00:16:36.000 --> 00:16:37.000]  好像其他人
[00:16:37.000 --> 00:16:38.000]  好像以下啊
[00:16:38.000 --> 00:16:40.000]  先知看到異象
[00:16:40.000 --> 00:16:42.000]  你看我沒有
[00:16:42.000 --> 00:16:44.000]  就沒有護照我
[00:16:44.000 --> 00:16:46.000]  是不是真的呢
[00:16:46.000 --> 00:16:47.000]  這裏我們就特別留意
[00:16:47.000 --> 00:16:49.000]  你在以下的書裏面
[00:16:49.000 --> 00:16:51.000]  就相同的護照
[00:16:51.000 --> 00:16:54.000]  相同的護照是什麼
[00:16:54.000 --> 00:16:56.000]  相同的護照就是
[00:16:56.000 --> 00:16:59.000]  當下我們說是向帝護照你
[00:16:59.000 --> 00:17:01.000]  但是還有另外一種的護照
[00:17:01.000 --> 00:17:08.000]  是你看到這個世界所需要的
[00:17:08.000 --> 00:17:09.000]  然後你心裏說
[00:17:09.000 --> 00:17:12.000]  我可以爲他們做什麼
[00:17:12.000 --> 00:17:15.000]  然後你就聽見向帝對你說
[00:17:15.000 --> 00:17:17.000]  我在這裏
[00:17:17.000 --> 00:17:19.000]  不是你請你差遣我
[00:17:19.000 --> 00:17:22.000]  而是說我在這裏
[00:17:22.000 --> 00:17:25.000]  所以你要去
[00:17:25.000 --> 00:17:26.000]  你要去
[00:17:26.000 --> 00:17:28.000]  爲了我的名的緣故
[00:17:28.000 --> 00:17:29.000]  你要去
[00:17:29.000 --> 00:17:34.000]  然後你知道我與你一起去
[00:17:34.000 --> 00:17:36.000]  我在過去的人生當中
[00:17:36.000 --> 00:17:38.000]  屬齡的生命當中
[00:17:38.000 --> 00:17:40.000]  有一個屬齡的長者
[00:17:40.000 --> 00:17:42.000]  影響我很大的
[00:17:42.000 --> 00:17:44.000]  他的名字叫做盧雲
[00:17:44.000 --> 00:17:46.000]  Henry Nolven
[00:17:46.000 --> 00:17:48.000]  我在加拿大的時候
[00:17:48.000 --> 00:17:49.000]  有很長的時間
[00:17:49.000 --> 00:17:50.000]  大概要好幾年的時間
[00:17:50.000 --> 00:17:54.000]  他每個禮拜都在他的房間下面
[00:17:54.000 --> 00:17:57.000]  地庫有一個禱告師
[00:17:57.000 --> 00:18:01.000]  我每個禮拜都到他的地庫裏面
[00:18:01.000 --> 00:18:02.000]  做禱告
[00:18:02.000 --> 00:18:05.000]  然後把我禱告裏面的經歷
[00:18:05.000 --> 00:18:08.000]  一些掙扎的事情寫下來
[00:18:08.000 --> 00:18:10.000]  或者是跑上去跟他談
[00:18:10.000 --> 00:18:11.000]  如果他不在
[00:18:11.000 --> 00:18:14.000]  我就寫個信放到他的房間裏面
[00:18:14.000 --> 00:18:16.000]  然後第二個禮拜
[00:18:16.000 --> 00:18:18.000]  他有時候見我再談
[00:18:18.000 --> 00:18:20.000]  有時候如果他沒時間
[00:18:20.000 --> 00:18:21.000]  出了外
[00:18:21.000 --> 00:18:23.000]  那麼他就寫個信給我
[00:18:23.000 --> 00:18:24.000]  就是這樣的話
[00:18:24.000 --> 00:18:26.000]  他影響我的生命很大
[00:18:26.000 --> 00:18:29.000]  那麼這個盧雲的神父
[00:18:29.000 --> 00:18:32.000]  他是一個很特別的一個人
[00:18:32.000 --> 00:18:35.000]  他是個非常要學問的人
[00:18:35.000 --> 00:18:37.000]  如果你知道他的生平
[00:18:37.000 --> 00:18:41.000]  他也是蠻多基礎準備喜歡看他的書了
[00:18:41.000 --> 00:18:43.000]  也很多翻了中文
[00:18:43.000 --> 00:18:47.000]  那麼他是一個哈佛大學的教授
[00:18:47.000 --> 00:18:49.000]  他也是耶魯大學的教授不得了
[00:18:49.000 --> 00:18:50.000]  他是神學家
[00:18:50.000 --> 00:18:51.000]  他是心理學家
[00:18:51.000 --> 00:18:55.000]  他是心理輔導的學家
[00:18:55.000 --> 00:18:57.000]  那麼他這個學問很高
[00:18:57.000 --> 00:18:59.000]  但是他放棄了所有的
[00:18:59.000 --> 00:19:02.000]  然後就跑到南美洲
[00:19:02.000 --> 00:19:08.000]  到南美洲的一些很落後的地方
[00:19:08.000 --> 00:19:10.000]  做宣教的工作
[00:19:10.000 --> 00:19:16.000]  那麼他對我的感動很大
[00:19:16.000 --> 00:19:19.000]  這樣的高低貴的人
[00:19:19.000 --> 00:19:20.000]  放棄了一切
[00:19:20.000 --> 00:19:22.000]  去了南美洲
[00:19:22.000 --> 00:19:24.000]  但是如果你看他的生平
[00:19:24.000 --> 00:19:27.000]  你知道他去了南美洲幾年以後
[00:19:27.000 --> 00:19:30.000]  又跑回了北美
[00:19:30.000 --> 00:19:33.000]  然後停留在多倫多
[00:19:33.000 --> 00:19:35.000]  就是那個時候我住的地方
[00:19:35.000 --> 00:19:37.000]  也不是附近
[00:19:37.000 --> 00:19:40.000]  開車還有大概半個小時的地方
[00:19:40.000 --> 00:19:44.000]  北面就不是那些嚴重智障
[00:19:44.000 --> 00:19:46.000]  嚴重殘障的人
[00:19:46.000 --> 00:19:50.000]  那麼我覺得都是很偉大的工作
[00:19:50.000 --> 00:19:53.000]  不過我因爲很多時間跟他談
[00:19:53.000 --> 00:19:55.000]  跟他什麼都談
[00:19:55.000 --> 00:19:58.000]  所以有一次我就忍不住問他一個問題
[00:19:58.000 --> 00:20:00.000]  他的書裏面沒有寫的
[00:20:00.000 --> 00:20:02.000]  是很私人的一個問題
[00:20:02.000 --> 00:20:05.000]  我比較大膽的問他說
[00:20:05.000 --> 00:20:08.000]  我說你那個時候
[00:20:08.000 --> 00:20:11.000]  放棄了所有的最高的
[00:20:11.000 --> 00:20:13.000]  在美國那些的地位
[00:20:13.000 --> 00:20:14.000]  跑到南美洲
[00:20:14.000 --> 00:20:16.000]  大家都很佩服你
[00:20:16.000 --> 00:20:18.000]  包括我很佩服你
[00:20:18.000 --> 00:20:20.000]  放棄了什麼都沒有
[00:20:20.000 --> 00:20:21.000]  最貧窮的地方
[00:20:21.000 --> 00:20:24.000]  服侍那些最貧窮的人
[00:20:24.000 --> 00:20:26.000]  但是我請你不要介意
[00:20:26.000 --> 00:20:27.000]  我想問你
[00:20:27.000 --> 00:20:30.000]  爲什麼過了幾年沒有走
[00:20:30.000 --> 00:20:31.000]  對不對
[00:20:31.000 --> 00:20:32.000]  你不是說你很清楚
[00:20:32.000 --> 00:20:34.000]  相繼附照你去那邊
[00:20:34.000 --> 00:20:35.000]  對不對
[00:20:35.000 --> 00:20:37.000]  然後你去到那邊
[00:20:37.000 --> 00:20:38.000]  我的意思是說
[00:20:38.000 --> 00:20:40.000]  有點暗示說是不是受不了
[00:20:40.000 --> 00:20:41.000]  對吧
[00:20:41.000 --> 00:20:42.000]  太辛苦了
[00:20:42.000 --> 00:20:44.000]  最後又跑到了北美
[00:20:44.000 --> 00:20:46.000]  還是回到北美
[00:20:46.000 --> 00:20:48.000]  我說爲什麼你那麼清楚
[00:20:48.000 --> 00:20:50.000]  相繼附照你去南美洲
[00:20:50.000 --> 00:20:53.000]  去了幾年以後又走了
[00:20:53.000 --> 00:20:56.000]  是不是你有點後悔
[00:20:56.000 --> 00:20:58.000]  那麼他很有意思
[00:20:58.000 --> 00:21:00.000]  我還記得他望着我
[00:21:00.000 --> 00:21:02.000]  就回答說
[00:21:02.000 --> 00:21:04.000]  他說我相信
[00:21:04.000 --> 00:21:06.000]  相繼的附照有兩面
[00:21:06.000 --> 00:21:08.000]  就是剛纔我們看到
[00:21:08.000 --> 00:21:10.000]  那個時候沒有談到以下
[00:21:10.000 --> 00:21:11.000]  後來我再看以下
[00:21:11.000 --> 00:21:13.000]  就發覺真的是這樣的
[00:21:13.000 --> 00:21:15.000]  他沒有用這個經文
[00:21:15.000 --> 00:21:16.000]  但是他告訴我
[00:21:16.000 --> 00:21:17.000]  他說我相信
[00:21:17.000 --> 00:21:19.000]  相繼的附照有兩面的
[00:21:19.000 --> 00:21:23.000]  第一就是相繼附照我去
[00:21:23.000 --> 00:21:27.000]  第二就是相繼附照那裏
[00:21:27.000 --> 00:21:30.000]  需要我的人去他們那邊
[00:21:30.000 --> 00:21:32.000]  就是說人的附照
[00:21:32.000 --> 00:21:34.000]  跟相繼的附照
[00:21:34.000 --> 00:21:35.000]  相繼說你要去
[00:21:35.000 --> 00:21:38.000]  然後第二就是那裏的人說
[00:21:38.000 --> 00:21:39.000]  我需要你啊
[00:21:39.000 --> 00:21:42.000]  我們需要你請你過來
[00:21:42.000 --> 00:21:44.000]  大家記得這個也是不陌生
[00:21:44.000 --> 00:21:45.000]  對不對
[00:21:45.000 --> 00:21:46.000]  記得嗎
[00:21:46.000 --> 00:21:47.000]  保羅也是這樣
