
[00:00:00.000 --> 00:00:02.500]  很光榮大家能夠一齊來到《勁拜》
[00:04:11.000 --> 00:04:15.000]  這裡當然基督這樣去介紹自己的時候
[00:04:15.000 --> 00:04:18.200]  他就說我才是son of god
[00:04:18.200 --> 00:04:20.600]  那位眼睛如火焰
[00:04:20.600 --> 00:04:23.000]  眼睛如火焰這個
[00:04:23.000 --> 00:04:27.000]  在先知書裡面可能會有這樣的印象給大家
[00:04:27.000 --> 00:04:29.000]  上帝是眼睛有火焰
[00:04:29.000 --> 00:04:30.800]  或者他有火焰
[00:04:30.800 --> 00:04:34.500]  就是說上帝通透的看到你
[00:04:34.500 --> 00:04:36.800]  有沒有照過X光
[00:04:36.800 --> 00:04:38.300]  比X光更厲害
[00:04:38.300 --> 00:04:42.200]  上帝知道你在想什麼
[00:04:42.200 --> 00:04:46.800]  上帝知道你裡面每一個思念
[00:04:46.800 --> 00:04:48.900]  每一個思想
[00:04:48.900 --> 00:04:51.800]  這個介紹
[00:04:51.800 --> 00:04:56.000]  包括他是眼睛如火焰
[00:04:56.000 --> 00:04:59.700]  雙腳如發亮的銅
[00:04:59.700 --> 00:05:02.100]  這也是啟示錄第一章
[00:05:02.100 --> 00:05:06.600]  出現基督的時候他這樣介紹自己
[00:05:06.600 --> 00:05:10.800]  到這裡,他說雙腳如發亮的銅
[00:05:10.800 --> 00:05:13.200]  就是他有沒有穿鞋
[00:05:13.200 --> 00:05:16.700]  是赤腳的,是嗎?赤腳
[00:05:16.700 --> 00:05:19.600]  你知道以前羅馬的神像
[00:05:19.600 --> 00:05:22.700]  或者那些人像
[00:05:22.700 --> 00:05:24.100]  好像這張照片一樣
[00:05:24.100 --> 00:05:27.600]  這個就是大名鼎鼎的奧古士多
[00:05:27.600 --> 00:05:29.700]  Augustus
[00:05:29.700 --> 00:05:33.000]  耶穌出生的時候就是他執政
[00:05:33.000 --> 00:05:37.600]  那些神像和羅馬王的神像
[00:05:37.600 --> 00:05:41.600]  很多時候他的腳是不穿鞋的
[00:05:41.600 --> 00:05:45.300]  為什麼?為什麼不穿鞋?
[00:05:45.300 --> 00:05:50.100]  因為在他們的神話裡面
[00:05:50.100 --> 00:05:53.700]  能夠踏入神聖領域的
[00:05:53.700 --> 00:05:55.500]  就是不需要穿鞋
[00:05:55.500 --> 00:05:57.100]  因為你踏入神聖領域
[00:05:57.100 --> 00:05:59.300]  就一定要脫鞋,是嗎?
[00:05:59.300 --> 00:06:05.700]  有這樣一個宗教上的理解
[00:06:05.700 --> 00:06:12.100]  基督說他是雙腳如發亮的銅
[00:06:12.100 --> 00:06:15.200]  不是因為他本身有鞋要脫鞋
[00:06:15.200 --> 00:06:19.000]  而是他本身就是有神聖
[00:06:19.000 --> 00:06:24.100]  表明他就是在神聖的領域而來
[00:06:24.100 --> 00:06:28.200]  這位神的兒子是對教會說話
[00:06:28.200 --> 00:06:31.500]  不知道對教會說話會說些什麼
[00:06:31.500 --> 00:06:34.900]  或者想想對我們教會會說些什麼
[00:06:34.900 --> 00:06:38.300]  這封書信繼續,他說十九節
[00:06:38.300 --> 00:06:44.200]  我知道你的行為、愛心、信心、勤勞、忍耐
[00:06:44.200 --> 00:06:47.800]  又知道你沒後所行的善事
[00:06:47.800 --> 00:06:52.600]  比起初所行的更多
[00:06:52.600 --> 00:06:57.500]  這就是讚還是彈?是讚的
[00:06:57.500 --> 00:07:01.100]  居然這個推呀推拉教會
[00:07:01.100 --> 00:07:02.500]  耶穌見到的時候
[00:07:02.500 --> 00:07:04.300]  他說我讚你
[00:07:04.300 --> 00:07:05.800]  看見你們做的事
[00:07:05.800 --> 00:07:06.900]  四件事
[00:07:06.900 --> 00:07:07.900]  你想想這四件事
[00:07:07.900 --> 00:07:09.800]  其實就是我們基督徒生活
[00:07:09.800 --> 00:07:12.500]  教會生活應該有的表現
[00:07:12.500 --> 00:07:15.900]  愛,出於對上帝的愛
[00:07:15.900 --> 00:07:17.700]  對其他人的愛
[00:07:17.700 --> 00:07:20.900]  信心,我們對上帝的信靠
[00:07:20.900 --> 00:07:22.600]  對上帝的投資
[00:07:22.600 --> 00:07:24.300]  對上帝國度的投資
[00:07:24.300 --> 00:07:26.500]  我們信得過他、信任過他
[00:07:26.500 --> 00:07:28.500]  所以我們跟隨他,對不對?
[00:07:28.500 --> 00:07:30.500]  服侍,用我們的才幹
[00:07:30.500 --> 00:07:32.600]  用我們等等不同的東西
[00:07:32.600 --> 00:07:34.800]  推進上帝自己的工作
[00:07:34.800 --> 00:07:37.500]  也都有毅力
[00:07:37.500 --> 00:07:40.900]  是能夠經得起苦難的
[00:07:40.900 --> 00:07:43.000]  能夠捱得到苦的
[00:07:43.000 --> 00:07:46.600]  這四樣東西幾乎就是我們基督徒應該有的
[00:07:46.600 --> 00:07:49.400]  所謂的「果子」(fruits)
[00:07:49.400 --> 00:07:52.100]  或者應該我們有的「character」(character)
[00:07:52.100 --> 00:07:53.500]  對嗎?
[00:07:53.500 --> 00:07:55.500]  如果我們做了基督徒這麼久的時候
[00:07:55.500 --> 00:07:57.700]  我們就檢查一下這四樣東西
[00:07:57.700 --> 00:07:58.500]  我們就想一下
[00:07:58.500 --> 00:08:02.900]  究竟我們在哪方面需要學習
[00:08:02.900 --> 00:08:03.800]  推下推下教會
[00:08:03.800 --> 00:08:06.200]  他說這四樣東西我都看到
[00:08:06.200 --> 00:08:08.700]  並且知道什麼?
[00:08:08.700 --> 00:08:11.900]  你現在走的東西比以往的東西更多
[00:08:11.900 --> 00:08:14.700]  就是說他們不斷有進步,對不對?
[00:08:14.700 --> 00:08:18.200]  對嗎?不斷有進步
[00:08:18.200 --> 00:08:19.400]  見完耶穌的時候
[00:08:19.400 --> 00:08:21.700]  他說我知道你們的行為
[00:08:21.700 --> 00:08:23.600]  我知道你們好的行為
[00:08:23.600 --> 00:08:25.800]  這裡就說你們要持守你們的好行為
[00:08:25.800 --> 00:08:30.300]  並且知道你們現在做的比以往的更多
[00:08:30.300 --> 00:08:32.400]  這是一個好的教會,對不對?
[00:08:32.400 --> 00:08:34.700]  但我們教會都是這樣
[00:08:34.700 --> 00:08:36.500]  二十節
[00:08:36.500 --> 00:08:37.300]  二.二
[00:08:37.300 --> 00:08:40.200]  有一件事我要責備你
[00:08:40.200 --> 00:08:42.100]  開始要罵了
[00:08:42.100 --> 00:08:43.900]  並且這封書信
[00:08:43.900 --> 00:08:45.800]  其中一封比較長的書信
[00:08:45.800 --> 00:08:50.000]  說了很多這個教會是需要被警告的東西
[00:08:50.000 --> 00:08:51.500]  他說有一件事我需要責備你
[00:08:51.500 --> 00:08:53.900]  就是你容忍那自稱
[00:08:53.900 --> 00:09:00.000]  為先知婦人耶穌別教唆我的僕人
[00:09:00.000 --> 00:09:03.100]  引誘他們犯淫亂
[00:09:03.100 --> 00:09:06.800]  以及吃祭過偶像之物
[00:09:06.800 --> 00:09:08.700]  在這裡我有少許勾頭
[00:09:08.700 --> 00:09:11.700]  這個阿水
[00:09:11.700 --> 00:09:13.800]  他說耶穌別
[00:09:13.800 --> 00:09:17.000]  耶穌別,傑西伯
[00:09:17.000 --> 00:09:18.800]  你知道我們教會有些夫婦
[00:09:18.800 --> 00:09:21.800]  有時候他們生孩子的時候就想
[00:09:21.800 --> 00:09:26.500]  跟他們聊天改什麼名字
[00:09:26.500 --> 00:09:29.900]  因為最近都是兒子出生
[00:09:29.900 --> 00:09:31.900]  我們很多兒子
[00:09:31.900 --> 00:09:33.500]  都是想男孩子的名字
[00:09:33.500 --> 00:09:36.600]  有一次跟夫婦吃飯的時候就想起
[00:09:36.600 --> 00:09:38.200]  如果女兒有什麼名字
[00:09:38.200 --> 00:09:41.300]  因為大家在聊天
[00:09:41.300 --> 00:09:42.700]  不知道有什麼名字好
[00:09:42.700 --> 00:09:44.600]  有什麼名字不好的
[00:09:44.600 --> 00:09:46.500]  大家肯定知道
[00:09:46.500 --> 00:09:49.800]  特別在講英文的世界
[00:09:49.800 --> 00:09:52.800]  你絕對不會改你女兒的名字
[00:09:52.800 --> 00:09:54.500]  是耶穌別
[00:09:54.500 --> 00:09:57.800]  傑西伯,傑西伯好不好聽
[00:09:57.800 --> 00:10:00.500]  OK,其實挺酷的
[00:10:00.500 --> 00:10:03.600]  但是在這個英語的世界裡面
[00:10:03.600 --> 00:10:05.900]  特別有基督教背景的世界
[00:10:05.900 --> 00:10:09.400]  這個名字是一個臭名
[00:10:09.400 --> 00:10:12.200]  臭名怪得不得了的名字
[00:10:12.200 --> 00:10:15.700]  不要以為聖經是針對女人
[00:10:15.700 --> 00:10:17.800]  所以將她罵壞
[00:10:17.800 --> 00:10:19.100]  不是這個意思
[00:10:19.100 --> 00:10:21.200]  而是有一段故事
[00:10:21.200 --> 00:10:23.200]  一聽到耶穌別的時候
[00:10:23.200 --> 00:10:25.700]  對一些比較熟悉聖經
[00:10:25.700 --> 00:10:27.300]  或者熟悉聖經故事的
[00:10:27.300 --> 00:10:31.100]  有時候是聽到一些聖經的故事的
[00:10:31.100 --> 00:10:34.200]  他們就聽到耶穌別是一個怎樣的人
[00:10:34.200 --> 00:10:36.300]  耶穌別是哪個時代的人
[00:10:36.300 --> 00:10:39.700]  當時的以色列國已經是分了南北國
[00:10:39.700 --> 00:10:42.200]  北國就在上面,就是紅色那一塊
[00:10:42.200 --> 00:10:43.800]  下面南國是小一點的
[00:10:43.800 --> 00:10:45.500]  就是黃色線那一塊
[00:10:45.500 --> 00:10:47.700]  下面南國就是猶大國
[00:10:47.700 --> 00:10:50.800]  他的首都就是耶路撒冷
[00:10:50.800 --> 00:10:53.400]  上面那一塊很大一塊的
[00:10:53.400 --> 00:10:54.700]  橙色那一塊
[00:10:54.700 --> 00:10:55.800]  紅色那一塊
[00:10:55.800 --> 00:10:58.300]  就是以色列
[00:10:58.300 --> 00:11:00.100]  因為頭十個支派就走了上去
[00:11:00.100 --> 00:11:03.300]  然後大家就分裂了南北分裂的時代
[00:11:03.300 --> 00:11:05.200]  他們的京都就不是耶路撒冷
[00:11:05.200 --> 00:11:08.300]  因為猶大國的京都就是耶路撒冷
[00:11:08.300 --> 00:11:10.100]  北國的京都在哪裡
[00:11:10.100 --> 00:11:12.300]  就是撒馬尼亞聖馬利亞
[00:11:12.300 --> 00:11:14.000]  撒馬尼亞
[00:11:14.000 --> 00:11:15.400]  當時發生什麼事呢
[00:11:15.400 --> 00:11:18.200]  特別在這個背景底下
[00:11:18.200 --> 00:11:21.900]  當時最重要的一個王
[00:11:21.900 --> 00:11:23.400]  就叫做阿哈王
[00:11:23.400 --> 00:11:25.300]  King Ahab
[00:11:25.300 --> 00:11:27.300]  阿哈王
[00:11:27.300 --> 00:11:28.500]  剛才講到改名
[00:11:28.500 --> 00:11:31.600]  你都不會改你的兒子的名字是Ahab的
[00:11:31.600 --> 00:11:34.800]  因為Ahab是一個很臭的名字
[00:11:34.800 --> 00:11:38.900]  Ahab和Jasper都是臭名
[00:11:38.900 --> 00:11:39.800]  所以大家知道
[00:11:39.800 --> 00:11:41.700]  如果你真是上帝又祝福你
[00:11:41.700 --> 00:11:42.800]  你又生多幾個的時候
[00:11:42.800 --> 00:11:45.000]  你問清楚不要亂改名
[00:11:45.000 --> 00:11:48.800]  不要想著好聽就去改
[00:11:48.800 --> 00:11:49.600]  發生什麼事
[00:11:49.600 --> 00:11:51.000]  在舊約列王裡面
[00:11:51.000 --> 00:11:53.600]  南國是猶大國
[00:11:53.600 --> 00:11:55.700]  北國就是以色列國
[00:11:55.700 --> 00:11:57.500]  在阿哈執政的時候
[00:11:57.500 --> 00:12:00.900]  就是紅色那一塊
[00:12:00.900 --> 00:12:02.400]  你要知道
[00:12:02.400 --> 00:12:06.100]  這個是我們怎麼看地圖
[00:12:06.100 --> 00:12:08.600]  在以色列國
[00:12:08.600 --> 00:12:10.800]  你要賺錢的話
[00:12:10.800 --> 00:12:13.900]  你就要最多的錢是什麼地方
[00:12:13.900 --> 00:12:15.200]  就是沿海那條路線
[00:12:15.200 --> 00:12:17.000]  藍色那條路線
[00:12:17.000 --> 00:12:18.000]  以及在內陸
[00:12:18.000 --> 00:12:19.900]  在今天的約旦王國
[00:12:19.900 --> 00:12:21.900]  Transjordan Highland
[00:12:21.900 --> 00:12:23.400]  黃色那條路線
[00:12:23.400 --> 00:12:25.300]  這兩條路線都是當時的功勞
[00:12:25.300 --> 00:12:28.600]  九十九十四
[00:12:28.600 --> 00:12:29.900]  怎麼賺錢
[00:12:29.900 --> 00:12:31.700]  如果你陸路要賺錢的話
[00:12:31.700 --> 00:12:36.700]  你一定要起碼在那裡收錢
[00:12:36.700 --> 00:12:38.700]  在那裡經商
[00:12:38.700 --> 00:12:40.400]  然後世界各地不同的人
[00:12:40.400 --> 00:12:42.900]  由大馬市到中東不同的地方
[00:12:42.900 --> 00:12:44.800]  一路南下去到哪裡
[00:12:44.800 --> 00:12:48.400]  下面埃及 三角洲
[00:12:48.400 --> 00:12:50.600]  這個就是沿海的路線
[00:12:50.600 --> 00:12:53.800]  這條公路如果你想有錢的話
[00:12:53.800 --> 00:12:58.400]  你一定要霸佔那條線路
[00:12:58.400 --> 00:13:01.200]  以致你可以能夠收錢
[00:13:01.200 --> 00:13:02.100]  代代平安
[00:13:02.100 --> 00:13:07.000]  我記得我們以前芝加哥
[00:13:07.000 --> 00:13:08.400]  大概二十年左右
[00:13:08.400 --> 00:13:09.600]  十幾二十年前
[00:13:09.600 --> 00:13:12.600]  還是要扔銀幣過公路
[00:13:12.600 --> 00:13:14.900]  你記得Toro扔錢進去
[00:13:14.900 --> 00:13:17.500]  然後扔又跌了
[00:13:17.500 --> 00:13:18.700]  然後又不知道撿好
[00:13:18.700 --> 00:13:21.200]  還是再給多一點好
[00:13:21.200 --> 00:13:23.700]  你想在以色列賺錢
[00:13:23.700 --> 00:13:26.800]  你就是需要霸佔這兩條的道路
[00:13:26.800 --> 00:13:28.100]  一條是沿海的
[00:13:28.100 --> 00:13:30.600]  一條是約旦河東的
[00:13:30.600 --> 00:13:32.900]  有了這兩條線的時候
[00:13:32.900 --> 00:13:37.800]  就是能夠讓你國家能夠強大
[00:13:37.800 --> 00:13:38.800]  國家能夠強大
[00:13:38.800 --> 00:13:39.800]  為什麼能夠競爭
[00:13:39.800 --> 00:13:42.000]  你見到紅色一帶是很大一帶
[00:13:42.000 --> 00:13:43.300]  在阿哈時代
[00:13:43.300 --> 00:13:47.400]  其實你只是熟悉地看
[00:13:47.400 --> 00:13:52.700]  阿哈其實是一個最興旺的一段時間
[00:13:52.700 --> 00:13:53.700]  興旺到一個地步
[00:13:53.700 --> 00:13:55.300]  當時的帝國
[00:13:55.300 --> 00:13:57.400]  阿蜀帝國
[00:13:57.400 --> 00:14:00.300]  在他的石板
[00:14:00.300 --> 00:14:01.800]  記載他的歷史的時候
[00:14:01.800 --> 00:14:04.300]  阿蜀帝國打到來的時候
[00:14:04.300 --> 00:14:06.900]  他都記載阿哈王
[00:14:06.900 --> 00:14:08.400]  厲不厲害
[00:14:08.400 --> 00:14:10.600]  你想想白宮有沒有你的名字
[00:14:10.600 --> 00:14:16.100]  白宮總統大官會不會提到你的名字
[00:14:16.100 --> 00:14:18.100]  提都沒有提到你
[00:14:18.100 --> 00:14:21.900]  居然當時的帝國就提到阿蜀
[00:14:21.900 --> 00:14:23.000]  還有他父親
[00:14:23.000 --> 00:14:24.100]  安徽
[00:14:24.100 --> 00:14:25.200]  暗利
[00:14:25.200 --> 00:14:27.200]  他們的皇朝是一個很大的皇朝
[00:14:27.200 --> 00:14:29.600]  當時以色列歷史裡面最鼎盛
[00:14:29.600 --> 00:14:30.900]  最興旺的時候
[00:14:30.900 --> 00:14:31.700]  為什麼
[00:14:31.700 --> 00:14:34.300]  因為他們一邊擴展向左
[00:14:34.300 --> 00:14:37.300]  一邊擴展是向右的
[00:14:37.300 --> 00:14:39.500]  他們打殘其他民族
[00:14:39.500 --> 00:14:42.500]  然後霸佔了沿海和約旦河東
[00:14:42.500 --> 00:14:45.700]  掌握住這兩個脈絡
[00:14:45.700 --> 00:14:47.100]  所以有錢
[00:14:47.100 --> 00:14:48.700]  好不好
[00:14:48.700 --> 00:14:50.700]  國家非常鼎盛
[00:14:50.700 --> 00:14:52.000]  我告訴你
[00:14:52.000 --> 00:14:53.600]  怎麼罵阿哈都好
[00:14:53.600 --> 00:14:55.900]  阿哈都是一個
[00:14:55.900 --> 00:14:57.000]  俗世來講
[00:14:57.000 --> 00:14:59.100]  很好
[00:14:59.100 --> 00:15:00.500]  有錢是好
[00:15:00.500 --> 00:15:03.600]  有更多錢好不好
[00:15:03.600 --> 00:15:05.000]  當然好
[00:15:05.000 --> 00:15:07.900]  誰會嫌錢多
[00:15:07.900 --> 00:15:09.500]  留意一下那個地圖
[00:15:09.500 --> 00:15:11.800]  即是那些沿海
[00:15:11.800 --> 00:15:13.100]  沿海的路線
[00:15:13.100 --> 00:15:15.100]  你發現以色列國
[00:15:15.100 --> 00:15:16.000]  左邊
[00:15:16.000 --> 00:15:17.600]  地中海的海平
[00:15:17.600 --> 00:15:19.600]  是很滑的
[00:15:19.600 --> 00:15:20.900]  看到嗎
[00:15:20.900 --> 00:15:23.400]  一條線很滑
[00:15:23.400 --> 00:15:24.400]  因為這麼滑的沿途
[00:15:24.400 --> 00:15:26.300]  就沒有什麼深的海灣
[00:15:26.300 --> 00:15:27.500]  漂亮的沙灘就很多
[00:15:27.500 --> 00:15:28.700]  所以你今天去TV
[00:15:28.700 --> 00:15:30.700]  有很多漂亮的沙灘
[00:15:30.700 --> 00:15:33.500]  但是當時漂亮的沙灘有什麼用
[00:15:33.500 --> 00:15:35.300]  深的海為什麼
[00:15:35.300 --> 00:15:36.300]  因為
[00:15:36.300 --> 00:15:38.500]  地中海的海洋的貿易
[00:15:38.500 --> 00:15:40.400]  是要靠這些大的海灣
[00:15:40.400 --> 00:15:42.400]  才能夠吸收進來
[00:15:42.400 --> 00:15:44.400]  你看到由下面一路上去
[00:15:44.400 --> 00:15:45.600]  去到加密山島
[00:15:45.600 --> 00:15:46.500]  都是很滑的
[00:15:46.500 --> 00:15:49.300]  這個一向都是以色列國的歷史
[00:15:49.300 --> 00:15:52.800]  他們賺錢最多是賺綠路
[00:15:52.800 --> 00:15:55.300]  怎樣可以把那些海洋的貿易的錢
[00:15:55.300 --> 00:15:56.800]  吸收進來
[00:15:56.800 --> 00:15:58.700]  怎樣可以拿到進來
[00:15:58.700 --> 00:15:59.500]  你就需要什麼
[00:15:59.500 --> 00:16:01.300]  你需要深的海港
[00:16:01.300 --> 00:16:03.300]  即是今天的新加坡
[00:16:03.300 --> 00:16:04.500]  或者香港
[00:16:04.500 --> 00:16:05.700]  這些深的海港
[00:16:05.700 --> 00:16:06.700]  這些深的海港在哪裡
[00:16:06.700 --> 00:16:09.300]  在以色列的境外
[00:16:09.300 --> 00:16:11.100]  你看到上面藍色那塊
[00:16:11.100 --> 00:16:12.600]  長長的那塊
[00:16:12.600 --> 00:16:15.300]  那裡就是所謂西盾的地方
[00:16:15.300 --> 00:16:16.600]  就是菲律基的地方
[00:16:16.600 --> 00:16:18.300]  或者推羅等等的地方
[00:16:18.300 --> 00:16:20.700]  這些都是當時的新加坡
[00:16:20.700 --> 00:16:23.700]  當時的大貨運的碼頭
[00:16:23.700 --> 00:16:24.600]  你要賺錢的話
[00:16:24.600 --> 00:16:26.400]  你就要跟它結交
[00:16:26.400 --> 00:16:27.800]  夜洗別在哪裡
[00:16:27.800 --> 00:16:31.700]  夜洗別就是西盾王的公主
[00:16:31.700 --> 00:16:33.300]  所以他就跟夜洗別
[00:16:33.300 --> 00:16:34.700]  西盾王的公主
[00:16:34.700 --> 00:16:36.300]  來結交
[00:16:36.300 --> 00:16:38.100]  夜洗別美不美我不知道
[00:16:38.100 --> 00:16:40.300]  因為傳統裡面覺得夜洗別很美
[00:16:40.300 --> 00:16:42.900]  因為聖經裡面有一節說他很會打扮
[00:16:42.900 --> 00:16:44.600]  所以你看到有一幅畫
[00:16:44.600 --> 00:16:45.200]  美不美
[00:16:45.200 --> 00:16:46.100]  不知道它美不美
[00:16:46.100 --> 00:16:47.900]  美不美也好
[00:16:47.900 --> 00:16:49.700]  總之就要找夜洗別
[00:16:49.700 --> 00:16:52.100]  然後阿哈和夜洗別就結親
[00:16:52.100 --> 00:16:53.200]  結親的話
[00:16:53.200 --> 00:16:55.600]  大家兩國就有邦交
[00:16:55.600 --> 00:16:58.800]  有這個diplomacy
[00:16:58.800 --> 00:16:59.600]  有diplomacy
[00:16:59.600 --> 00:17:03.200]  我們就能夠將錢倒進來
[00:17:03.200 --> 00:17:05.300]  將那些貨櫃碼頭的錢
[00:17:05.300 --> 00:17:07.200]  能夠suck it in
[00:17:07.200 --> 00:17:10.100]  所以不是因為它美的緣故
[00:17:10.100 --> 00:17:12.900]  而是因為經濟的緣故
[00:17:12.900 --> 00:17:14.500]  要賺更多的錢
[00:17:14.500 --> 00:17:16.400]  能夠囤積更多的錢
[00:17:16.400 --> 00:17:18.100]  能夠更加富強
[00:17:18.100 --> 00:17:19.600]  所以為什麼要跟夜洗別
[00:17:19.600 --> 00:17:22.600]  西盾的公主來結交
[00:17:22.600 --> 00:17:24.200]  所以為什麼將夜洗別
[00:17:24.200 --> 00:17:26.100]  帶進來以色列
[00:17:26.100 --> 00:17:29.900]  帶進來宮廷做最大的皇后
[00:17:29.900 --> 00:17:31.300]  因為這樣的緣故
[00:17:31.300 --> 00:17:36.400]  阿哈的國度就會富庶更加多錢
[00:17:36.400 --> 00:17:38.100]  但是帶進來的時候
[00:17:38.100 --> 00:17:40.400]  又帶了他的宗教進來
[00:17:40.400 --> 00:17:41.800]  因為西盾這個地方
[00:17:41.800 --> 00:17:44.000]  剛剛圓海皮的
[00:17:44.000 --> 00:17:45.400]  拜的是什麼神呢
[00:17:45.400 --> 00:17:46.700]  是巴力
[00:17:46.700 --> 00:17:48.300]  巴力是誰呢
[00:17:48.300 --> 00:17:51.700]  巴力這傢伙
[00:17:51.700 --> 00:17:52.700]  其實巴力這個字
[00:17:52.700 --> 00:17:57.000]  bail 其實就是主的意思
[00:17:57.000 --> 00:17:58.700]  主宰的意思
