
[00:00:00.000 --> 00:00:02.600]  願恩惠平安 助我們天父上帝
[00:03:47.500 --> 00:03:53.500]  你怎樣做見證都可能不奏效
[00:03:53.500 --> 00:03:56.500]  因為我們每一天
[00:03:56.500 --> 00:04:00.500]  有多少多少不應做的事
[00:04:00.500 --> 00:04:03.500]  反倒做了呢?
[00:04:03.500 --> 00:04:09.500]  我們有多少生活是錯誤的呢?
[00:04:09.500 --> 00:04:12.500]  我們有多少我們說過的話
[00:04:12.500 --> 00:04:16.500]  我們會後悔的呢?
[00:04:16.500 --> 00:04:20.500]  或者我自己分享一下
[00:04:20.500 --> 00:04:25.500]  在之前我有一個很親的親戚
[00:04:25.500 --> 00:04:30.500]  他生我的氣十年不跟我講話
[00:04:30.500 --> 00:04:34.500]  大家見面都沒有打招呼
[00:04:34.500 --> 00:04:40.500]  你就會看到原來家家真的有本難念的經
[00:04:40.500 --> 00:04:44.500]  我們都面對很多很多這些困難
[00:04:44.500 --> 00:04:49.500]  不過今天救恩到了你家
[00:04:49.500 --> 00:04:53.500]  在這短短的十節當中
[00:04:53.500 --> 00:04:56.500]  我怎樣理解這個題目
[00:04:56.500 --> 00:04:59.500]  首先我們看這段經文的時候
[00:04:59.500 --> 00:05:05.500]  我們會發現第一個準備救恩臨到這個家
[00:05:05.500 --> 00:05:11.500]  就是有渴慕見主的心
[00:05:11.500 --> 00:05:14.500]  在這個事蹟當中
[00:05:14.500 --> 00:05:18.500]  福音臨到的第一個條件
[00:05:18.500 --> 00:05:22.500]  是殺該渴慕見耶穌
[00:05:22.500 --> 00:05:25.500]  聖經裡面沒有講過他為什麼要見耶穌
[00:05:25.500 --> 00:05:28.500]  從聖經的技術當中
[00:05:28.500 --> 00:05:31.500]  我們只能夠去想像一下
[00:05:31.500 --> 00:05:34.500]  他是一個稅吏長
[00:05:34.500 --> 00:05:36.500]  他是一個財主
[00:05:36.500 --> 00:05:38.500]  不過他不開心
[00:05:38.500 --> 00:05:40.500]  他不滿足
[00:05:40.500 --> 00:05:42.500]  為什麼呢?
[00:05:42.500 --> 00:05:45.500]  因為稅吏在巴勒斯坦
[00:05:45.500 --> 00:05:48.500]  在猶太人的地方當中
[00:05:48.500 --> 00:05:51.500]  並不是為本地政府工作
[00:05:51.500 --> 00:05:56.500]  他是為敵人羅馬政府工作
[00:05:56.500 --> 00:06:00.500]  稅吏被視為賣國賊
[00:06:00.500 --> 00:06:03.500]  而殺該是稅吏長
[00:06:03.500 --> 00:06:07.500]  你可以說是賣國賊的頭子
[00:06:07.500 --> 00:06:09.500]  可想而知
[00:06:09.500 --> 00:06:13.500]  他可能在稅吏的眼中
[00:06:13.500 --> 00:06:18.500]  是稅吏奉承的人
[00:06:18.500 --> 00:06:22.500]  不過他可能在這些人當中
[00:06:22.500 --> 00:06:28.500]  本身都是各懷鬼胎,沒有真心相待
[00:06:28.500 --> 00:06:31.500]  在自己的社群當中
[00:06:31.500 --> 00:06:38.500]  他是一個非常不受歡迎的人
[00:06:38.500 --> 00:06:40.500]  我們是不是這樣?
[00:06:40.500 --> 00:06:44.500]  我們在家裡會不會是受歡迎的人?
[00:06:44.500 --> 00:06:48.500]  在今天可能有一些公僕
[00:06:48.500 --> 00:06:53.500]  面對著像殺該一樣的同樣問題
[00:06:53.500 --> 00:06:55.500]  不受歡迎
[00:06:55.500 --> 00:06:57.500]  聖經描述
[00:06:57.500 --> 00:07:00.500]  他是一個矮小的人
[00:07:00.500 --> 00:07:05.500]  當群眾都要圍著去見耶穌的時候
[00:07:05.500 --> 00:07:08.500]  如果他是一個受尊重的人
[00:07:08.500 --> 00:07:09.500]  他一來到
[00:07:09.500 --> 00:07:12.500]  當然應該讓路給他進去
[00:07:12.500 --> 00:07:16.500]  他就無需要自己爬上桑樹去看耶穌
[00:07:16.500 --> 00:07:20.500]  不過他想見耶穌深切
[00:07:20.500 --> 00:07:25.500]  他不惜可能在他的屬下面前放下尊嚴
[00:07:25.500 --> 00:07:29.500]  爬上桑樹為要見主一面
[00:07:29.500 --> 00:07:32.500]  他這種渴慕見主的心
[00:07:32.500 --> 00:07:37.500]  使他成為福音到他家裡的第一個條件
[00:07:37.500 --> 00:07:43.500]  使耶穌說今天救恩臨到這個家的條件
[00:07:43.500 --> 00:07:46.500]  渴慕見主的心
[00:07:46.500 --> 00:07:49.500]  這是殺該他的心
[00:07:49.500 --> 00:07:52.500]  故事的結尾也提到
[00:07:52.500 --> 00:07:57.500]  耶穌來是要尋找我們
[00:07:57.500 --> 00:07:59.500]  在第三節
[00:07:59.500 --> 00:08:00.500]  如果我們看
[00:08:00.500 --> 00:08:03.500]  在中文的翻譯裡面
[00:08:03.500 --> 00:08:08.500]  就是要看看耶穌是怎樣的人
[00:08:08.500 --> 00:08:14.500]  看看當然是表達
[00:08:14.500 --> 00:08:16.500]  不過這個要看看
[00:08:16.500 --> 00:08:21.500]  其實就是尋求去看耶穌
[00:08:21.500 --> 00:08:25.500]  首先有個尋求的動詞
[00:08:25.500 --> 00:08:27.500]  而在第十節裡面
[00:08:27.500 --> 00:08:31.500]  同樣也都同一個字再出現
[00:08:31.500 --> 00:08:34.500]  就是尋找失喪的人
[00:08:34.500 --> 00:08:36.500]  同一個字
[00:08:36.500 --> 00:08:39.500]  作者在這裡提醒我們
[00:08:39.500 --> 00:08:42.500]  我們渴慕見主的時候
[00:08:42.500 --> 00:08:49.500]  主耶穌一定會讓我們的渴慕得到滿足
[00:08:49.500 --> 00:08:51.500]  渴慕見主
[00:08:51.500 --> 00:08:53.500]  其實實在的意思就是
[00:08:53.500 --> 00:08:57.500]  我們可以天天去親近主耶穌
[00:08:57.500 --> 00:09:00.500]  我們可以天天跟祂交往
[00:09:00.500 --> 00:09:02.500]  我們每天的讀經
[00:09:02.500 --> 00:09:03.500]  我們的禱告
[00:09:03.500 --> 00:09:05.500]  我們的靈修
[00:09:05.500 --> 00:09:10.500]  其實就是我們學主的行動
[00:09:10.500 --> 00:09:14.500]  我們可以跟主有這個交往
[00:09:14.500 --> 00:09:18.500]  當今天我們這個香港的局勢
[00:09:18.500 --> 00:09:24.500]  每天都面對同樣令人心碎的事的時候
[00:09:24.500 --> 00:09:28.500]  我希望我們弟兄姊妹多尋求主
[00:09:28.500 --> 00:09:32.500]  多渴慕的主在我們當中
[00:09:32.500 --> 00:09:35.500]  因為祂在我們當中
[00:09:35.500 --> 00:09:37.500]  就是救恩的臨在
[00:09:37.500 --> 00:09:39.500]  福音的到臨
[00:09:39.500 --> 00:09:41.500]  安慰的到臨
[00:09:41.500 --> 00:09:43.500]  或許我們說
[00:09:43.500 --> 00:09:47.500]  你根本就是不理這個世界的事了
[00:09:47.500 --> 00:09:49.500]  我的意思不是這樣
[00:09:49.500 --> 00:09:50.500]  我的意思是
[00:09:50.500 --> 00:09:52.500]  在這個時刻當中
[00:09:52.500 --> 00:09:59.500]  我們更加需要在主的裡面得著安慰
[00:09:59.500 --> 00:10:03.500]  這段經文除了我渴慕見主之外
[00:10:03.500 --> 00:10:07.500]  我們怎樣救恩臨到我們這個家呢?
[00:10:07.500 --> 00:10:13.500]  我說第二是接待救主
[00:10:13.500 --> 00:10:16.500]  撒該渴慕見主的心得到回應
[00:10:16.500 --> 00:10:18.500]  主耶穌叫他快下來
[00:10:18.500 --> 00:10:21.500]  並且要到他的家裡住宿
[00:10:21.500 --> 00:10:25.500]  撒該的反應是怎樣的呢?
[00:10:25.500 --> 00:10:26.500]  第六節他說
[00:10:26.500 --> 00:10:31.500]  他急忙下來歡歡喜喜的接待耶穌
[00:10:31.500 --> 00:10:35.500]  福音怎樣到我們家呢?
[00:10:35.500 --> 00:10:37.500]  這個故事提醒我們
[00:10:37.500 --> 00:10:38.500]  好像撒該一樣
[00:10:38.500 --> 00:10:44.500]  福音是藉著我們接主到我們的家臨到的
[00:10:44.500 --> 00:10:46.500]  想到這裡
[00:10:46.500 --> 00:10:49.500]  我認為我們每一個人
[00:10:49.500 --> 00:10:52.500]  都希望我們全家歸主
[00:10:52.500 --> 00:10:54.500]  但是很多時候
[00:10:54.500 --> 00:10:59.500]  我們可能就成為我們家人的絆腳石
[00:10:59.500 --> 00:11:01.500]  因為我們的言行
[00:11:01.500 --> 00:11:05.500]  很多時候都成為家人對信仰的誤會
[00:11:05.500 --> 00:11:08.500]  甚至拒絕
[00:11:08.500 --> 00:11:10.500]  我們都蒙恩
[00:11:10.500 --> 00:11:13.500]  不過我們仍然是罪人
[00:11:13.500 --> 00:11:18.500]  路德有句很出名的講話
[00:11:18.500 --> 00:11:25.500]  這個用拉丁文就是
[00:11:25.500 --> 00:11:30.500]  痛是醫人,痛是罪人
[00:11:30.500 --> 00:11:33.500]  在一天裡面
[00:11:33.500 --> 00:11:36.500]  我們可能自省
[00:11:36.500 --> 00:11:40.500]  我們怎樣得罪我們的家人
[00:11:40.500 --> 00:11:43.500]  我們可能都不希望是這樣
[00:11:43.500 --> 00:11:45.500]  不過單靠我們自己
[00:11:45.500 --> 00:11:49.500]  我們只能夠為福音做懷見證
[00:11:49.500 --> 00:11:53.500]  如果耶穌不到我們的家
[00:11:53.500 --> 00:11:56.500]  我們的家是沒有福音的
[00:11:56.500 --> 00:11:59.500]  我們的家是沒有救恩的
[00:11:59.500 --> 00:12:02.500]  那究竟耶穌怎樣到我們家呢?
[00:12:02.500 --> 00:12:05.500]  我怎樣接待耶穌呢?
[00:12:05.500 --> 00:12:08.500]  這個接待耶穌到我們家的第一步
[00:12:08.500 --> 00:12:10.500]  我覺得應該的
[00:12:10.500 --> 00:12:12.500]  就是我們上上禱告
[00:12:12.500 --> 00:12:15.500]  請耶穌藉著聖靈
[00:12:15.500 --> 00:12:17.500]  能夠在我們家裡工作
[00:12:17.500 --> 00:12:18.500]  充滿我們
[00:12:18.500 --> 00:12:20.500]  使我們行事為人
[00:12:20.500 --> 00:12:22.500]  好像耶穌一樣
[00:12:22.500 --> 00:12:24.500]  以致人看見我們
[00:12:24.500 --> 00:12:27.500]  就看見耶穌
[00:12:27.500 --> 00:12:31.500]  另外我會覺得
[00:12:31.500 --> 00:12:34.500]  如果我們在這個群體當中
[00:12:34.500 --> 00:12:38.500]  我們有熟悉的弟兄姊妹
[00:12:38.500 --> 00:12:41.500]  我們可以請基督的身體
[00:12:41.500 --> 00:12:43.500]  到我們的家
[00:12:43.500 --> 00:12:45.500]  意思就是我們的肢體
[00:12:45.500 --> 00:12:48.500]  我們彼此屬靈的家的肢體
[00:12:48.500 --> 00:12:50.500]  能夠到我們的家
[00:12:50.500 --> 00:12:51.500]  讓我們的家人
[00:12:51.500 --> 00:12:56.500]  可以認識我們屬靈的肢體
[00:12:56.500 --> 00:12:58.500]  讓我們的屬靈肢體
[00:12:58.500 --> 00:13:02.500]  可以分享他們的信仰
[00:13:02.500 --> 00:13:04.500]  讓他們在我們的家中
[00:13:04.500 --> 00:13:07.500]  能夠宣講耶穌
[00:13:07.500 --> 00:13:08.500]  當然
[00:13:08.500 --> 00:13:13.500]  這不是放棄我們在家中的好榜樣
[00:13:13.500 --> 00:13:15.500]  而是第三者
[00:13:15.500 --> 00:13:19.500]  在不受家人的偏見影響之下
[00:13:19.500 --> 00:13:22.500]  基督徒的愛心臨在家中
[00:13:22.500 --> 00:13:25.500]  是一件好事
[00:13:25.500 --> 00:13:27.500]  讓我們的弟兄姊妹
[00:13:27.500 --> 00:13:31.500]  也成為我們家人的弟兄姊妹
[00:13:31.500 --> 00:13:32.500]  換言之
[00:13:32.500 --> 00:13:33.500]  基督的身體
[00:13:33.500 --> 00:13:35.500]  其實就在我們的家中
[00:13:35.500 --> 00:13:37.500]  得到接觸
[00:13:37.500 --> 00:13:39.500]  在這樣的時候
[00:13:39.500 --> 00:13:43.500]  信仰可能就是慢慢的紮根
[00:13:43.500 --> 00:13:46.500]  最後會結果
[00:13:46.500 --> 00:13:47.500]  撒該
[00:13:47.500 --> 00:13:49.500]  他歡歡喜喜的
[00:13:49.500 --> 00:13:50.500]  接待耶穌
[00:13:50.500 --> 00:13:53.500]  讓我們也歡歡喜喜的
[00:13:53.500 --> 00:13:55.500]  接待我們主內的弟兄姊妹
[00:13:55.500 --> 00:13:57.500]  到我們的家
[00:13:57.500 --> 00:13:59.500]  這樣也不知不覺地
[00:13:59.500 --> 00:14:00.500]  將舊恩
[00:14:00.500 --> 00:14:02.500]  將福音
[00:14:02.500 --> 00:14:06.500]  帶到我們的家裡
[00:14:06.500 --> 00:14:07.500]  我們說
[00:14:07.500 --> 00:14:10.500]  今天福音臨到這個家
[00:14:10.500 --> 00:14:13.500]  我們首先有渴慕主
[00:14:13.500 --> 00:14:15.500]  我們有接待主
[00:14:15.500 --> 00:14:16.500]  第三
[00:14:16.500 --> 00:14:19.500]  我們是決心悔改
[00:14:19.500 --> 00:14:21.500]  救恩到這個家
[00:14:21.500 --> 00:14:22.500]  第三個條件是
[00:14:22.500 --> 00:14:24.500]  決心悔改
[00:14:24.500 --> 00:14:26.500]  這個故事有一個特別的地方
[00:14:26.500 --> 00:14:27.500]  就是群眾
[00:14:27.500 --> 00:14:30.500]  其實是兩次將耶穌
[00:14:30.500 --> 00:14:32.500]  和撒該分開的
[00:14:32.500 --> 00:14:33.500]  第一次
[00:14:33.500 --> 00:14:37.500]  我們說是肉體上的
[00:14:37.500 --> 00:14:40.500]  第二次是心靈上的
[00:14:40.500 --> 00:14:42.500]  所謂肉體上的就是群眾
[00:14:42.500 --> 00:14:44.500]  好像沒有機會
[00:14:44.500 --> 00:14:46.500]  給撒該這個矮小的人
[00:14:46.500 --> 00:14:48.500]  有機會去看耶穌
[00:14:48.500 --> 00:14:50.500]  他們好像捉成人牆一樣
[00:14:50.500 --> 00:14:51.500]  踢球就可以
[00:14:51.500 --> 00:14:53.500]  但是原來是擋住
[00:14:53.500 --> 00:14:55.500]  這個撒該的視線
[00:14:55.500 --> 00:14:57.500]  第二次
[00:14:57.500 --> 00:15:00.500]  是第七節
[00:15:00.500 --> 00:15:01.500]  當耶穌說
[00:15:01.500 --> 00:15:04.500]  我要進你的家投宿的時候
[00:15:04.500 --> 00:15:06.500]  他們都私下議論
[00:15:06.500 --> 00:15:08.500]  進行用言語來阻止
[00:15:08.500 --> 00:15:11.500]  耶穌進入這個家
[00:15:11.500 --> 00:15:13.500]  換句話來說
[00:15:13.500 --> 00:15:14.500]  這一群人
[00:15:14.500 --> 00:15:19.500]  繼續阻擋耶穌和撒該的關係
[00:15:19.500 --> 00:15:21.500]  一個財主
[00:15:21.500 --> 00:15:24.500]  如果他正當的得財
[00:15:24.500 --> 00:15:27.500]  又過著行律法的生活
[00:15:27.500 --> 00:15:31.500]  相信一定是受人家的歡迎
[00:15:31.500 --> 00:15:34.500]  撒該是個財主
[00:15:34.500 --> 00:15:36.500]  但是他不受歡迎
[00:15:36.500 --> 00:15:38.500]  他是稅利長
[00:15:38.500 --> 00:15:42.500]  是一個殘害同胞的人
[00:15:42.500 --> 00:15:46.500]  他又怎樣得到同胞的接納呢?
[00:15:46.500 --> 00:15:48.500]  不過
[00:15:48.500 --> 00:15:50.500]  這些阻隔
[00:15:50.500 --> 00:15:53.500]  是可以打破的
[00:15:53.500 --> 00:15:58.500]  這就是撒該真心悔改的心
[00:15:58.500 --> 00:16:02.500]  撒該要將一半所有的給窮人
[00:16:02.500 --> 00:16:04.500]  凡他訛詐過的人
[00:16:04.500 --> 00:16:07.500]  他要還他四倍
[00:16:07.500 --> 00:16:08.500]  所謂悔改
[00:16:08.500 --> 00:16:12.500]  就是從從前的路迴轉過來
[00:16:12.500 --> 00:16:16.500]  印著和上帝在耶穌基督裡的好的緣故
[00:16:16.500 --> 00:16:21.500]  和上帝和好、復和
[00:16:21.500 --> 00:16:24.500]  按撒該來說
[00:16:24.500 --> 00:16:26.500]  他是真正悔改了
[00:16:26.500 --> 00:16:32.500]  他首先將阻礙他和耶穌的障礙清除
[00:16:32.500 --> 00:16:34.500]  就是他們的群眾
[00:16:34.500 --> 00:16:37.500]  藉著他表達愛心
[00:16:37.500 --> 00:16:42.500]  他分一半給窮人
[00:16:42.500 --> 00:16:44.500]  訛詐哪一個的
[00:16:44.500 --> 00:16:46.500]  還他四倍
[00:16:46.500 --> 00:16:50.500]  我們可以簡單地用一個數字去想
[00:16:50.500 --> 00:16:53.500]  如果他的家財是十元的話
[00:16:53.500 --> 00:16:59.500]  他首先五元是給了窮人
[00:16:59.500 --> 00:17:02.500]  如果他真的有訛詐某人
[00:17:02.500 --> 00:17:04.500]  只怕是一元
[00:17:04.500 --> 00:17:06.500]  他就要還四元
[00:17:06.500 --> 00:17:10.500]  他只能夠剩下的是一元
[00:17:10.500 --> 00:17:16.500]  如果他是還訛詐人兩元的話
[00:17:16.500 --> 00:17:20.500]  他根本就沒有身家
[00:17:20.500 --> 00:17:24.500]  你想想一個瑞麗
[00:17:24.500 --> 00:17:27.500]  在一個當時的世界當中
[00:17:27.500 --> 00:17:32.500]  他的意思是家財已經不重要
[00:17:32.500 --> 00:17:36.500]  撒該決心悔改給我們的有什麼提醒呢?
[00:17:36.500 --> 00:17:41.500]  我認為最重要的就是撒該這種的心
[00:17:41.500 --> 00:17:46.500]  這種是什麼心? 清除隔膜的心
[00:17:46.500 --> 00:17:50.500]  和耶穌的關係
[00:17:50.500 --> 00:17:53.500]  如果我們今天還有很多的隔膜
[00:17:53.500 --> 00:17:56.500]  是需要清除的
[00:17:56.500 --> 00:17:58.500]  很多時候我們要苦心自問
[00:17:58.500 --> 00:18:03.500]  我們有什麼和人間已經有隔膜的呢?
[00:18:03.500 --> 00:18:06.500]  家人不肯信主
[00:18:06.500 --> 00:18:10.500]  很多時候都不是家人的問題
[00:18:10.500 --> 00:18:14.500]  而是我們使得他們不肯信主
[00:18:14.500 --> 00:18:19.500]  不肯信我們所相信的又活又真的神
[00:18:19.500 --> 00:18:22.500]  認為在我們的生命裡面
[00:18:22.500 --> 00:18:27.500]  並沒有表現出那種又活又真的信仰
[00:18:27.500 --> 00:18:30.500]  基督徒和其他人
[00:18:30.500 --> 00:18:33.500]  他的分別在哪裡?
[00:18:33.500 --> 00:18:35.500]  既然大家都是罪人
[00:18:35.500 --> 00:18:41.500]  他的分別只是他能夠反省悔改
[00:18:41.500 --> 00:18:46.500]  這是和我們罪性的生命相反的
[00:18:46.500 --> 00:18:50.500]  我們的罪性的生命是不知悔改的
[00:18:50.500 --> 00:18:57.500]  我們的罪性生命是不會跟別人說對不起的
[00:18:57.500 --> 00:18:58.500]  我開始的時候
[00:18:58.500 --> 00:19:09.500]  我和我一個很親的親戚有十年沒有說一句話
[00:19:09.500 --> 00:19:16.500]  當然大家有很多的嫌隙在裡面
[00:19:16.500 --> 00:19:22.500]  有些人說你沒有做錯,是他錯
[00:19:22.500 --> 00:19:24.500]  很多時候我們都是這樣
[00:19:24.500 --> 00:19:28.500]  都會覺得我自己沒有錯,是他錯
[00:19:28.500 --> 00:19:30.500]  不過就算是這樣
[00:19:30.500 --> 00:19:32.500]  我能不能夠說出
[00:19:32.500 --> 00:19:36.500]  當人去不開心、生氣的時候
[00:19:36.500 --> 00:19:39.500]  其實都有我們的份
[00:19:39.500 --> 00:19:43.500]  一隻手拍不響的
[00:19:43.500 --> 00:19:45.500]  是雙手才可以的
[00:19:45.500 --> 00:19:48.500]  換句話來說
[00:19:48.500 --> 00:19:56.500]  我們的不好的關係始終有我們自己的份
[00:19:56.500 --> 00:20:00.500]  在我們今天聽這個福音的時候
[00:20:00.500 --> 00:20:04.500]  有時候都仍然是忠言逆耳
[00:20:04.500 --> 00:20:06.500]  忠言逆耳是什麼呢?
[00:20:06.500 --> 00:20:11.500]  我的話是我們仍然覺得我們自己對
[00:20:11.500 --> 00:20:13.500]  他人不對
[00:20:13.500 --> 00:20:19.500]  今天社會到了這個地步都是這樣
[00:20:19.500 --> 00:20:23.500]  他錯,我對
[00:20:23.500 --> 00:20:28.500]  於是我們永遠不能夠彼此復和
[00:20:28.500 --> 00:20:31.500]  彼此寬恕,彼此接納
[00:20:31.500 --> 00:20:36.500]  於是很多的機制是一錯再錯
[00:20:36.500 --> 00:20:37.500]  各位大兄姊妹
[00:20:37.500 --> 00:20:41.500]  福音臨到我們第三個條件是
[00:20:41.500 --> 00:20:45.500]  我們能夠天天反省悔改
[00:20:45.500 --> 00:20:49.500]  其實我們最重要的是
[00:20:49.500 --> 00:20:52.500]  我們勝過我們昨日的惡
[00:20:52.500 --> 00:20:56.500]  而不是我們鬥爭獲勝
[00:20:56.500 --> 00:21:01.500]  我們的爭甚至我們和家人的爭獲勝
[00:21:01.500 --> 00:21:03.500]  我們贏我們的朋友
[00:21:03.500 --> 00:21:07.500]  贏了他,輸了什麼?
[00:21:07.500 --> 00:21:09.500]  輸了國家
[00:21:09.500 --> 00:21:11.500]  殺該得著耶穌
[00:21:11.500 --> 00:21:13.500]  洗,好像保羅一樣
[00:21:13.500 --> 00:21:16.500]  將萬事看作糞土
[00:21:16.500 --> 00:21:19.500]  我為要得著耶穌
[00:21:19.500 --> 00:21:21.500]  換句話來說
[00:21:21.500 --> 00:21:23.500]  如果萬事看作糞土的話
[00:21:23.500 --> 00:21:27.500]  包不包括我個人的自尊
[00:21:27.500 --> 00:21:29.500]  我個人的看法
[00:21:29.500 --> 00:21:31.500]  以致到我可以說一句
[00:21:31.500 --> 00:21:35.500]  饒恕的話或者對不起的話
[00:21:35.500 --> 00:21:39.500]  如果我認為耶穌是我的至寶的話
[00:21:39.500 --> 00:21:43.500]  這個就可以從我的口中出來
[00:21:43.500 --> 00:21:47.500]  最後我先向祂道歉
[00:21:47.500 --> 00:21:51.500]  然後大家彼此認罪
[00:21:51.500 --> 00:21:56.500]  最後大家成為親密的親戚
[00:21:56.500 --> 00:22:01.500]  這個經歷是十年的時間
[00:22:01.500 --> 00:22:07.500]  當然這些都是要很多很多的禱告和機會
[00:22:07.500 --> 00:22:10.500]  當我們思考到這裡的時候
[00:22:10.500 --> 00:22:14.500]  我們可能看到福音到這個家
[00:22:14.500 --> 00:22:16.500]  或者救恩到這個家
[00:22:16.500 --> 00:22:21.500]  大牧師,你說了哪裡有福音呢?
[00:22:21.500 --> 00:22:23.500]  你剛才說學務主
[00:22:23.500 --> 00:22:26.500]  接待救主,決心闊改
[00:22:26.500 --> 00:22:30.500]  這些其實都是人回應福音的
[00:22:30.500 --> 00:22:33.500]  不是福音的本身
[00:22:33.500 --> 00:22:37.500]  這個都是行為
[00:22:37.500 --> 00:22:38.500]  沒錯
[00:22:38.500 --> 00:22:42.500]  我們迎接救恩到我們的家
[00:22:42.500 --> 00:22:44.500]  是帶有行動的
[00:22:44.500 --> 00:22:48.500]  而這個救恩,耶穌基督的福音
[00:22:48.500 --> 00:22:53.500]  其實是在耶穌基督兩個的宣告裡面
[00:22:53.500 --> 00:22:55.500]  耶穌說什麼?
[00:22:55.500 --> 00:23:00.500]  撒該其實他都是阿伯拉罕的子孫
[00:23:00.500 --> 00:23:02.500]  換句話來說
[00:23:02.500 --> 00:23:04.500]  耶穌肯定了
[00:23:04.500 --> 00:23:09.500]  撒該的信心是得救
[00:23:09.500 --> 00:23:12.500]  撒該他好像阿伯拉罕
[00:23:12.500 --> 00:23:15.500]  直信得著清議
[00:23:15.500 --> 00:23:17.500]  第二個福音是什麼?
[00:23:17.500 --> 00:23:19.500]  耶穌的宣告是
[00:23:19.500 --> 00:23:26.500]  人子來是要尋找拯救失索的人
[00:23:26.500 --> 00:23:28.500]  我們感謝主
[00:23:28.500 --> 00:23:31.500]  因為主耶穌已經尋找
[00:23:31.500 --> 00:23:33.500]  拯救了我們
[00:23:33.500 --> 00:23:38.500]  我也深信主耶穌會繼續尋找
[00:23:38.500 --> 00:23:43.500]  拯救我們每一個人的朋友、家人
[00:23:43.500 --> 00:23:46.500]  讓我們藉著我們的信仰
[00:23:46.500 --> 00:23:48.500]  我們的生活
