
[00:00:00.000 --> 00:00:05.760]  當我知道被委派了要講阿當的時候
[00:03:12.240 --> 00:03:14.240]  那棵分別獻我樹的果子
[00:03:14.240 --> 00:03:16.240]  而夏娃真的傻乎乎
[00:03:16.240 --> 00:03:18.240]  就去喫了
[00:03:18.240 --> 00:03:20.240]  還給她老公一起喫
[00:03:20.240 --> 00:03:22.240]  最後這兩個人
[00:03:22.240 --> 00:03:24.240]  因爲這件事
[00:03:24.240 --> 00:03:26.240]  他們沒有聽到神的吩咐
[00:03:26.240 --> 00:03:28.240]  就被神懲罰
[00:03:28.240 --> 00:03:30.240]  女的就被懲罰了
[00:03:30.240 --> 00:03:32.240]  沒有了那個無痛分娩的能力
[00:03:32.240 --> 00:03:34.240]  而亦都是
[00:03:34.240 --> 00:03:36.240]  之後的日子裏面
[00:03:36.240 --> 00:03:38.240]  是需要被男士去管載的
[00:03:38.240 --> 00:03:40.240]  而男士
[00:03:40.240 --> 00:03:42.240]  又被懲罰什麼呢
[00:03:42.240 --> 00:03:44.240]  本身他們住在伊甸園
[00:03:44.240 --> 00:03:46.240]  就應該無憂無愁
[00:03:46.240 --> 00:03:48.240]  但現在不是了
[00:03:48.240 --> 00:03:50.240]  因爲做錯事
[00:03:50.240 --> 00:03:52.240]  他們要勞苦耕種纔有食物喫
[00:03:52.240 --> 00:03:54.240]  還要說
[00:03:54.240 --> 00:03:56.240]  就算他很努力耕作
[00:03:56.240 --> 00:03:58.240]  不過
[00:03:58.240 --> 00:04:00.240]  那塊他在種的地
[00:04:00.240 --> 00:04:02.240]  是會不斷地和他作對的
[00:04:02.240 --> 00:04:04.240]  是會不斷地生出一些
[00:04:04.240 --> 00:04:06.240]  荊棘
[00:04:06.240 --> 00:04:08.240]  泥泥
[00:04:08.240 --> 00:04:10.240]  沒錯
[00:04:10.240 --> 00:04:12.240]  讓他在他的耕種裏面
[00:04:12.240 --> 00:04:14.240]  收成裏面
[00:04:14.240 --> 00:04:16.240]  受一定的影響
[00:04:16.240 --> 00:04:18.240]  而最後神還將
[00:04:18.240 --> 00:04:20.240]  阿當和夏娃兩個人
[00:04:20.240 --> 00:04:22.240]  趕出了伊甸園
[00:04:22.240 --> 00:04:24.240]  那可能你會想
[00:04:24.240 --> 00:04:26.240]  上帝其實都挺恨的
[00:04:26.240 --> 00:04:28.240]  都已經罰了都不夠
[00:04:28.240 --> 00:04:30.240]  還要將他們兩個
[00:04:30.240 --> 00:04:32.240]  由一出世就住的
[00:04:32.240 --> 00:04:34.240]  伊甸園
[00:04:34.240 --> 00:04:36.240]  上帝都說要收起他們的房子
[00:04:36.240 --> 00:04:38.240]  讓他們沒得住
[00:04:38.240 --> 00:04:40.240]  要趕他們走
[00:04:40.240 --> 00:04:42.240]  聖經其實有解釋爲什麼上帝要這樣做的
[00:04:42.240 --> 00:04:44.240]  上帝要這樣做是爲了
[00:04:44.240 --> 00:04:46.240]  避免阿當和夏娃
[00:04:46.240 --> 00:04:48.240]  繼續在伊甸園生活的時候
[00:04:48.240 --> 00:04:50.240]  他們可以喫到生命
[00:04:50.240 --> 00:04:52.240]  樹上的果子
[00:04:52.240 --> 00:04:54.240]  就永遠這樣活着
[00:04:54.240 --> 00:04:56.240]  有些色經學者的
[00:04:56.240 --> 00:04:58.240]  認爲神要這樣做
[00:04:58.240 --> 00:05:00.240]  是因爲
[00:05:00.240 --> 00:05:02.240]  他們兩個若然
[00:05:02.240 --> 00:05:04.240]  不斷地永遠活着
[00:05:04.240 --> 00:05:06.240]  這種的活着不是我們
[00:05:06.240 --> 00:05:08.240]  對於基督徒信主
[00:05:08.240 --> 00:05:10.240]  對於那個永生
[00:05:10.240 --> 00:05:12.240]  有那個很幸福快樂
[00:05:12.240 --> 00:05:14.240]  從此幸福快樂生活的那種
[00:05:14.240 --> 00:05:16.240]  那種活着不是這種
[00:05:16.240 --> 00:05:18.240]  而是說他們要一直
[00:05:18.240 --> 00:05:20.240]  受着一個因爲
[00:05:20.240 --> 00:05:22.240]  犯罪
[00:05:22.240 --> 00:05:24.240]  所帶來的他們的痛苦
[00:05:24.240 --> 00:05:26.240]  他們的內疚
[00:05:26.240 --> 00:05:28.240]  他們要一直這樣活着
[00:05:28.240 --> 00:05:30.240]  所以某種情況他們這樣活着
[00:05:30.240 --> 00:05:32.240]  是一個永遠的刑罰
[00:05:32.240 --> 00:05:34.240]  所以神出於愛他們的
[00:05:34.240 --> 00:05:36.240]  緣故而將他們趕來
[00:05:36.240 --> 00:05:38.240]  這個伊甸園
[00:05:38.240 --> 00:05:40.240]  他們要受這個永遠的痛苦
[00:05:40.240 --> 00:05:42.240]  我不知道大家
[00:05:42.240 --> 00:05:44.240]  是否認同這個學者的看法
[00:05:44.240 --> 00:05:46.240]  但是估物論大家怎麼看
[00:05:46.240 --> 00:05:48.240]  聖經對阿當的
[00:05:48.240 --> 00:05:50.240]  故事大概
[00:05:50.240 --> 00:05:52.240]  就是這樣記載了
[00:05:52.240 --> 00:05:54.240]  當我們看阿當的故事
[00:05:54.240 --> 00:05:56.240]  其實很多人都會有一個疑問
[00:05:56.240 --> 00:05:58.240]  就是神
[00:05:58.240 --> 00:06:00.240]  爲什麼不直接創造
[00:06:00.240 --> 00:06:02.240]  一個完美無瑕的世界
[00:06:02.240 --> 00:06:04.240]  那人就不會犯罪
[00:06:04.240 --> 00:06:06.240]  爲什麼要
[00:06:06.240 --> 00:06:08.240]  特意將一棵分別
[00:06:08.240 --> 00:06:10.240]  善惡樹留在這個伊甸園裏面
[00:06:10.240 --> 00:06:12.240]  去陰人呢
[00:06:12.240 --> 00:06:14.240]  大家有沒有人
[00:06:14.240 --> 00:06:16.240]  問過這個問題
[00:06:16.240 --> 00:06:18.240]  也有的
[00:06:18.240 --> 00:06:20.240]  也會想這些東西
[00:06:20.240 --> 00:06:22.240]  我怎麼看呢
[00:06:22.240 --> 00:06:24.240]  我不說了,我先把關子賣了
[00:06:24.240 --> 00:06:26.240]  我後面會再說
[00:06:26.240 --> 00:06:28.240]  想先和大家看看故事
[00:06:28.240 --> 00:06:30.240]  的一些細節
[00:06:30.240 --> 00:06:32.240]  在故事裏面
[00:06:32.240 --> 00:06:34.240]  我想大家其實都很明顯
[00:06:34.240 --> 00:06:36.240]  看到的就是阿當和夏娃
[00:06:36.240 --> 00:06:38.240]  他們人生的轉捩點
[00:06:38.240 --> 00:06:40.240]  就是
[00:06:40.240 --> 00:06:42.240]  偷喫了分別善惡樹果
[00:06:42.240 --> 00:06:44.240]  自己這件事
[00:06:44.240 --> 00:06:46.240]  這兩件事令到兩個
[00:06:46.240 --> 00:06:48.240]  本身按着神形象
[00:06:48.240 --> 00:06:50.240]  而被造出來
[00:06:50.240 --> 00:06:52.240]  本身要爲神做事去管理
[00:06:52.240 --> 00:06:54.240]  大地的兩個人類
[00:06:54.240 --> 00:06:56.240]  遲早變成了
[00:06:56.240 --> 00:06:58.240]  將罪引入了世界的
[00:06:58.240 --> 00:07:00.240]  一個千古罪人
[00:07:00.240 --> 00:07:02.240]  這件事不是我說的
[00:07:02.240 --> 00:07:04.240]  是保羅說的
[00:07:04.240 --> 00:07:06.240]  保羅在羅馬書
[00:07:06.240 --> 00:07:08.240]  五章十二節說
[00:07:08.240 --> 00:07:10.240]  這就如罪是從一人入了世界
[00:07:10.240 --> 00:07:12.240]  死又是從罪來的
[00:07:12.240 --> 00:07:14.240]  於是死就臨到衆人
[00:07:14.240 --> 00:07:16.240]  因爲衆人都犯了罪
[00:07:16.240 --> 00:07:18.240]  這裏說的一人
[00:07:18.240 --> 00:07:20.240]  就是說阿當
[00:07:20.240 --> 00:07:22.240]  他因爲犯罪
[00:07:22.240 --> 00:07:24.240]  將死亡帶來這個世界
[00:07:24.240 --> 00:07:26.240]  也是因爲這樣
[00:07:26.240 --> 00:07:28.240]  阿當和夏娃
[00:07:28.240 --> 00:07:30.240]  他們不再
[00:07:30.240 --> 00:07:32.240]  可以按着上帝
[00:07:32.240 --> 00:07:34.240]  本身的原有計劃
[00:07:34.240 --> 00:07:36.240]  繼續這樣住在伊甸園
[00:07:36.240 --> 00:07:38.240]  繼續這樣爲主做事
[00:07:38.240 --> 00:07:40.240]  繼續這樣爲主發光
[00:07:40.240 --> 00:07:42.240]  上星期我們說
[00:07:42.240 --> 00:07:44.240]  要爲主興起
[00:07:44.240 --> 00:07:46.240]  發光就要認識真光
[00:07:46.240 --> 00:07:48.240]  今天我要說的
[00:07:48.240 --> 00:07:50.240]  就是一個反面的例子
[00:07:50.240 --> 00:07:52.240]  我們很想的就是
[00:07:52.240 --> 00:07:54.240]  藉着阿當和夏娃
[00:07:54.240 --> 00:07:56.240]  他未能夠爲主發光的
[00:07:56.240 --> 00:07:58.240]  這個故事去看看
[00:07:58.240 --> 00:08:00.240]  去提醒我們去反思一下
[00:08:00.240 --> 00:08:02.240]  究竟我們自己
[00:08:02.240 --> 00:08:04.240]  或者我們整個教會
[00:08:04.240 --> 00:08:06.240]  如果我們做不到
[00:08:06.240 --> 00:08:08.240]  真正這樣爲主發光的話
[00:08:08.240 --> 00:08:10.240]  究竟我們有沒有什麼原因
[00:08:10.240 --> 00:08:12.240]  是在阻撓我們的呢?
[00:08:12.240 --> 00:08:14.240]  或者
[00:08:14.240 --> 00:08:16.240]  阿當和夏娃
[00:08:16.240 --> 00:08:18.240]  他們的原因
[00:08:18.240 --> 00:08:20.240]  同樣有機會是我們的原因
[00:08:20.240 --> 00:08:22.240]  讓我們先看回
[00:08:22.240 --> 00:08:24.240]  阿當夏娃被引誘的那部分
[00:08:26.240 --> 00:08:28.240]  大家看到經文了
[00:08:28.240 --> 00:08:30.240]  因着時間所限
[00:08:30.240 --> 00:08:32.240]  我是不會跟大家逐節
[00:08:32.240 --> 00:08:34.240]  經文去解釋的
[00:08:34.240 --> 00:08:36.240]  大家可以細心看那個屏幕
[00:08:36.240 --> 00:08:38.240]  這部分的故事其實大概就是說
[00:08:38.240 --> 00:08:40.240]  蛇和夏娃之間
[00:08:40.240 --> 00:08:42.240]  展開了一個對話
[00:08:42.240 --> 00:08:44.240]  最後夏娃
[00:08:44.240 --> 00:08:46.240]  就是被蛇的說話
[00:08:46.240 --> 00:08:48.240]  成功地引誘了
[00:08:48.240 --> 00:08:50.240]  而真的去喫了那顆
[00:08:50.240 --> 00:08:52.240]  分別線落樹上的果子
[00:08:52.240 --> 00:08:54.240]  繼續最後還將那個果子
[00:08:54.240 --> 00:08:56.240]  遞給了阿當
[00:08:56.240 --> 00:08:58.240]  阿當就照着喫
[00:08:58.240 --> 00:09:00.240]  通常我們看這部分的經文
[00:09:00.240 --> 00:09:02.240]  我們很多時候會留意的
[00:09:02.240 --> 00:09:04.240]  究竟那條蛇
[00:09:04.240 --> 00:09:06.240]  是怎麼引誘人墮落的那部分
[00:09:06.240 --> 00:09:08.240]  我們可能會看的是
[00:09:08.240 --> 00:09:10.240]  蛇引誘人的
[00:09:10.240 --> 00:09:12.240]  他的說話技巧其實是怎麼
[00:09:12.240 --> 00:09:14.240]  一步一步地將人類
[00:09:14.240 --> 00:09:16.240]  帶離開了神的心意呢?
[00:09:16.240 --> 00:09:20.240]  而不知道是不是因爲
[00:09:20.240 --> 00:09:22.240]  吸引力法則裏面的
[00:09:22.240 --> 00:09:24.240]  同類相吸的緣故
[00:09:24.240 --> 00:09:26.240]  我們很多時候都會
[00:09:26.240 --> 00:09:28.240]  站在阿當、夏娃的
[00:09:28.240 --> 00:09:30.240]  旁邊,我們很同情他們
[00:09:30.240 --> 00:09:32.240]  我們會將他們放在一個
[00:09:32.240 --> 00:09:34.240]  受害者的角色
[00:09:34.240 --> 00:09:36.240]  而蛇就是這個故事裏面的
[00:09:36.240 --> 00:09:38.240]  終極大魔頭
[00:09:38.240 --> 00:09:40.240]  是的
[00:09:40.240 --> 00:09:42.240]  我不會否認蛇的說話
[00:09:42.240 --> 00:09:44.240]  是有一定的影響力
[00:09:44.240 --> 00:09:46.240]  但我們同樣不可以
[00:09:46.240 --> 00:09:48.240]  否認的是其實
[00:09:48.240 --> 00:09:50.240]  阿當和夏娃
[00:09:50.240 --> 00:09:52.240]  他們都有他們自己的責任
[00:09:52.240 --> 00:09:54.240]  所以今天很想和大家提一下
[00:09:54.240 --> 00:09:56.240]  就是這一部分
[00:09:56.240 --> 00:09:58.240]  大家見到我highlight了
[00:09:58.240 --> 00:10:00.240]  第六節
[00:10:00.240 --> 00:10:02.240]  是的,這裏其實是說
[00:10:02.240 --> 00:10:04.240]  夏娃最終
[00:10:04.240 --> 00:10:06.240]  決定要扎
[00:10:06.240 --> 00:10:08.240]  那個分別線落樹果子
[00:10:08.240 --> 00:10:10.240]  落來喫的那個原因
[00:10:10.240 --> 00:10:12.240]  原因有三個
[00:10:12.240 --> 00:10:14.240]  第一個,他是見到那棵樹的果子
[00:10:14.240 --> 00:10:16.240]  很作食物
[00:10:18.240 --> 00:10:20.240]  他有這個想法
[00:10:20.240 --> 00:10:22.240]  或許可能是因爲
[00:10:22.240 --> 00:10:24.240]  蛇的說話,蛇的圈套
[00:10:24.240 --> 00:10:26.240]  令到他自己
[00:10:26.240 --> 00:10:28.240]  由最初
[00:10:28.240 --> 00:10:30.240]  是一個單單聽從神吩咐的人
[00:10:30.240 --> 00:10:32.240]  只是會喫除了
[00:10:32.240 --> 00:10:34.240]  這棵分別線落樹
[00:10:34.240 --> 00:10:36.240]  以外其他樹上的果子
[00:10:36.240 --> 00:10:38.240]  的一個人
[00:10:38.240 --> 00:10:40.240]  變成了他開始自己
[00:10:40.240 --> 00:10:42.240]  判斷什麼叫做好
[00:10:42.240 --> 00:10:44.240]  什麼叫做不好
[00:10:46.240 --> 00:10:48.240]  上帝其實很清楚地說了
[00:10:48.240 --> 00:10:50.240]  這棵樹其實不是給你喫
[00:10:50.240 --> 00:10:52.240]  但是到了這裏,他覺得
[00:10:52.240 --> 00:10:54.240]  這一樣東西是可以很作食物
[00:10:54.240 --> 00:10:58.240]  第二個原因是
[00:10:58.240 --> 00:11:00.240]  他說這個果子
[00:11:00.240 --> 00:11:02.240]  其實是有悅人的
[00:11:02.240 --> 00:11:04.240]  眼目和是可喜愛
[00:11:04.240 --> 00:11:06.240]  可能說的是
[00:11:06.240 --> 00:11:08.240]  這棵分別線落樹
[00:11:08.240 --> 00:11:10.240]  的果子,它的外形
[00:11:10.240 --> 00:11:12.240]  的確是一件非常吸引的
[00:11:12.240 --> 00:11:14.240]  叫人一看就知道
[00:11:14.240 --> 00:11:16.240]  這裏是正的,是好味的
[00:11:16.240 --> 00:11:18.240]  就好像我們逛超市
[00:11:18.240 --> 00:11:20.240]  路過看到這個
[00:11:20.240 --> 00:11:22.240]  日本溫室栽種
[00:11:22.240 --> 00:11:24.240]  的什麼蘋果提子的時候
[00:11:24.240 --> 00:11:26.240]  你都應該不用喫的時候
[00:11:26.240 --> 00:11:28.240]  你就已經覺得,啊,看它的外形
[00:11:28.240 --> 00:11:30.240]  就覺得它多汁了,又好味了
[00:11:30.240 --> 00:11:32.240]  我們都會有類似
[00:11:32.240 --> 00:11:34.240]  大概就是這樣的意思
[00:11:34.240 --> 00:11:36.240]  而經文裏面說的這個
[00:11:36.240 --> 00:11:38.240]  悅人和這個可喜愛的
[00:11:38.240 --> 00:11:40.240]  圓紋
[00:11:40.240 --> 00:11:42.240]  其實都有一個貪戀的含義
[00:11:42.240 --> 00:11:44.240]  說的是
[00:11:44.240 --> 00:11:46.240]  這一樣東西是會
[00:11:46.240 --> 00:11:48.240]  讓人覺得因爲它好看
[00:11:48.240 --> 00:11:50.240]  而很想佔有
[00:11:50.240 --> 00:11:52.240]  的意思
[00:11:52.240 --> 00:11:54.240]  而最後一個原因
[00:11:54.240 --> 00:11:56.240]  是說這個果子是會
[00:11:56.240 --> 00:11:58.240]  使人有智慧
[00:11:58.240 --> 00:12:00.240]  這個我相信是這個
[00:12:00.240 --> 00:12:02.240]  分別線落樹果子的
[00:12:02.240 --> 00:12:04.240]  一個最吸引人的地方
[00:12:04.240 --> 00:12:06.240]  我相信同樣也是夏娃
[00:12:06.240 --> 00:12:08.240]  最終決定要喫這個果子的
[00:12:08.240 --> 00:12:10.240]  原因,因爲喫了它
[00:12:10.240 --> 00:12:12.240]  就有智慧,就可以
[00:12:12.240 --> 00:12:14.240]  分別線落
[00:12:14.240 --> 00:12:16.240]  對於夏娃而言
[00:12:16.240 --> 00:12:18.240]  能夠分別線落,其實是有
[00:12:18.240 --> 00:12:20.240]  很多好處的
[00:12:20.240 --> 00:12:22.240]  他們能夠知道
[00:12:22.240 --> 00:12:24.240]  線落,他們就可以
[00:12:24.240 --> 00:12:26.240]  好像神一樣
[00:12:26.240 --> 00:12:28.240]  可以很獨立地思考
[00:12:28.240 --> 00:12:30.240]  可以很獨立地
[00:12:30.240 --> 00:12:32.240]  自己去判斷一切
[00:12:32.240 --> 00:12:34.240]  自己決定什麼叫好
[00:12:34.240 --> 00:12:36.240]  什麼叫不好,什麼叫
[00:12:36.240 --> 00:12:38.240]  有益,什麼叫有害
[00:12:38.240 --> 00:12:40.240]  但是
[00:12:40.240 --> 00:12:42.240]  也是因爲這樣
[00:12:42.240 --> 00:12:44.240]  變相,他們也是因爲
[00:12:44.240 --> 00:12:46.240]  這麼厲害
[00:12:46.240 --> 00:12:48.240]  他們變得不再需要
[00:12:48.240 --> 00:12:50.240]  那麼依靠上帝
[00:12:50.240 --> 00:12:52.240]  所以那條蛇引有夏娃的時候
[00:12:52.240 --> 00:12:54.240]  他纔會說
[00:12:54.240 --> 00:12:56.240]  你們喫的日子
[00:12:56.240 --> 00:12:58.240]  眼睛就會明亮
[00:12:58.240 --> 00:13:00.240]  就會好像上帝知道了
[00:13:00.240 --> 00:13:02.240]  好像上帝那樣
[00:13:02.240 --> 00:13:04.240]  這件事對夏娃來說
[00:13:04.240 --> 00:13:06.240]  甚至對阿當來說
[00:13:06.240 --> 00:13:08.240]  是一件夢寐以求的事
[00:13:08.240 --> 00:13:12.240]  而知道善惡
[00:13:12.240 --> 00:13:14.240]  同樣說的是,他們就好像
[00:13:14.240 --> 00:13:16.240]  神一樣,擁有一個最高
[00:13:16.240 --> 00:13:18.240]  的智慧,知道這個世界
[00:13:18.240 --> 00:13:20.240]  一切的事物
[00:13:20.240 --> 00:13:22.240]  在The Message的
[00:13:22.240 --> 00:13:24.240]  版本
[00:13:24.240 --> 00:13:26.240]  這裏說的是,他們就
[00:13:26.240 --> 00:13:28.240]  能夠知道,they know everything
[00:13:28.240 --> 00:13:30.240]  他們知道一切的東西
[00:13:30.240 --> 00:13:32.240]  而都因爲這樣
[00:13:32.240 --> 00:13:34.240]  他們已經知道一切了
[00:13:34.240 --> 00:13:36.240]  他們就會得到一個更大的能力
[00:13:36.240 --> 00:13:38.240]  我相信
[00:13:38.240 --> 00:13:40.240]  大家都聽過知識就是力量
[00:13:40.240 --> 00:13:42.240]  這件事,對不對?
[00:13:42.240 --> 00:13:44.240]  他們知道更多的東西的時候
[00:13:44.240 --> 00:13:46.240]  他們就會有更多的方法
[00:13:46.240 --> 00:13:48.240]  更多的能力去解決他們
[00:13:48.240 --> 00:13:50.240]  需要做的事
[00:13:50.240 --> 00:13:52.240]  他們可以按照他們的心意
[00:13:52.240 --> 00:13:54.240]  做更多的東西,甚至
[00:13:54.240 --> 00:13:56.240]  可能有一部分
[00:13:56.240 --> 00:13:58.240]  是當初其實是神做的
[00:13:58.240 --> 00:14:00.240]  他們到今天
[00:14:00.240 --> 00:14:02.240]  可以有能力去達成
[00:14:02.240 --> 00:14:04.240]  所以喫了這個果子
[00:14:04.240 --> 00:14:06.240]  他們能夠的是
[00:14:06.240 --> 00:14:08.240]  起碼第一樣
[00:14:08.240 --> 00:14:10.240]  就是比現在更好
[00:14:10.240 --> 00:14:12.240]  比現在變得更加
[00:14:12.240 --> 00:14:14.240]  完美,更加似神
[00:14:14.240 --> 00:14:16.240]  對夏娃來說
[00:14:16.240 --> 00:14:18.240]  非常吸引
[00:14:18.240 --> 00:14:20.240]  先停一停
[00:14:20.240 --> 00:14:22.240]  夏娃的部分,我們再說阿當
[00:14:22.240 --> 00:14:24.240]  阿當在這個段落
[00:14:24.240 --> 00:14:26.240]  其實他做過什麼呢?
[00:14:26.240 --> 00:14:28.240]  根據
[00:14:28.240 --> 00:14:30.240]  聖經看,他在整個過程
[00:14:30.240 --> 00:14:32.240]  裏面,其實
[00:14:32.240 --> 00:14:34.240]  他負責的就是喫了那個
[00:14:34.240 --> 00:14:36.240]  由他自己老婆帶過來的
[00:14:36.240 --> 00:14:38.240]  果子
[00:14:38.240 --> 00:14:40.240]  可能你會想
[00:14:40.240 --> 00:14:42.240]  阿當其實也挺無辜的
[00:14:42.240 --> 00:14:44.240]  整件事又不是他主導
[00:14:44.240 --> 00:14:46.240]  對不對?他都不過是
[00:14:46.240 --> 00:14:48.240]  老婆帶過來
[00:14:48.240 --> 00:14:50.240]  他就喫了
[00:14:50.240 --> 00:14:52.240]  怎麼會想到最終要
[00:14:52.240 --> 00:14:54.240]  一起受罰呢?
[00:14:54.240 --> 00:14:56.240]  我可以嘗試在現場
[00:14:56.240 --> 00:14:58.240]  做一個調查
[00:14:58.240 --> 00:15:00.240]  當中我們有太太的弟兄
[00:15:00.240 --> 00:15:02.240]  如果你太太今天
[00:15:02.240 --> 00:15:04.240]  第一個食物過來的時候
[00:15:04.240 --> 00:15:06.240]  你們有多少個人
[00:15:06.240 --> 00:15:08.240]  是會堅決不喫的
[00:15:08.240 --> 00:15:10.240]  甚或
[00:15:10.240 --> 00:15:12.240]  你會問長問短
[00:15:12.240 --> 00:15:14.240]  之後纔會喫的
[00:15:14.240 --> 00:15:16.240]  請舉手
[00:15:16.240 --> 00:15:18.240]  請舉手
[00:15:18.240 --> 00:15:20.240]  或者老婆帶去舉手都行
[00:15:20.240 --> 00:15:22.240]  我看到那邊有人舉手了
[00:15:22.240 --> 00:15:24.240]  所以這樣就
[00:15:24.240 --> 00:15:26.240]  其實
[00:15:26.240 --> 00:15:28.240]  其實
[00:15:28.240 --> 00:15:30.240]  不多
[00:15:30.240 --> 00:15:32.240]  所以當我們
