
[00:00:00.000 --> 00:00:06.500]  大家好,今天又再和大家分享主的信息
[00:02:36.300 --> 00:02:41.300]  我可以為你們搭三座棚,一座是為你,一座是為摩西
[00:02:41.300 --> 00:02:43.300]  一座是為以利亞的
[00:02:43.300 --> 00:02:49.300]  彼得不知道有什麼好說,所以他又害怕,口口聲聲亂說話
[00:02:49.300 --> 00:02:53.300]  然後有雲彩來蓋著他們,有聲音在雲彩裡說
[00:02:53.300 --> 00:02:55.300]  你者是我的愛子,你們要聽他
[00:02:55.300 --> 00:03:01.300]  然後門徒忽然一看就沒有那些人了,就剩下耶穌在他們當中
[00:03:01.300 --> 00:03:07.300]  下山的時候耶穌吩咐他們,如果耶穌還沒有從死裡復活之前
[00:03:07.300 --> 00:03:09.300]  就不要將這些事情跟別人說
[00:03:09.300 --> 00:03:12.300]  門徒記在心裡,和彼此去討論
[00:03:12.300 --> 00:03:15.300]  特別死裡復活是什麼意思
[00:03:15.300 --> 00:03:19.300]  這段經文除了在《馬可福音》的9章2到10節
[00:03:19.300 --> 00:03:26.300]  還有在《馬太福音》17章1至9節和《路加福音》9章28至36節有記載
[00:03:26.300 --> 00:03:31.300]  《馬太福音》和《馬可福音》的版本,大概的內容沒有什麼差異
[00:03:31.300 --> 00:03:34.300]  無論在事情的順序上,都差不多是一模一樣的
[00:03:34.300 --> 00:03:38.300]  而《路加》有少少多了一些補充的內容在裡面
[00:03:38.300 --> 00:03:42.300]  不過我們一會兒都會看《路加》補充了什麼
[00:03:42.300 --> 00:03:48.300]  我們先解決一個比較次要的問題,再回到主軸
[00:03:48.300 --> 00:03:52.300]  可能有些人都會問,為什麼無緣無故要搭三座棚
[00:03:52.300 --> 00:03:54.300]  棚有什麼意義呢
[00:03:54.300 --> 00:04:01.300]  其實棚除了解象幕之外,也曾經指到耶和華的會幕
[00:04:01.300 --> 00:04:07.300]  在舊約的時候,會幕只是亞倫的子孫和摩西可以進入的地方
[00:04:07.300 --> 00:04:13.300]  他們認為是跟神直接對話、相遇的地方
[00:04:13.300 --> 00:04:18.300]  也有天上的象棚,象徵著我們未來的住處
[00:04:18.300 --> 00:04:29.300]  所以象棚除了象幕之外,也有一些神聖的意味在舊約裡面
[00:04:29.300 --> 00:04:33.300]  不過為什麼我在前面開始跟大家解釋呢
[00:04:33.300 --> 00:04:38.300]  其實在《路加》的角度補充
[00:04:38.300 --> 00:04:42.300]  彼得和當時的門徒其實是睡著了,然後突然醒了
[00:04:42.300 --> 00:04:46.300]  再加上彼得很害怕,不知道自己在說什麼
[00:04:46.300 --> 00:04:48.300]  所以就說我們搭三座棚
[00:04:48.300 --> 00:04:52.300]  我想搭三座棚為什麼要說他不知道自己在說什麼呢
[00:04:52.300 --> 00:04:55.300]  第一就是這件事是實際做不到的
[00:04:55.300 --> 00:05:00.300]  他說出來的時候,第一他們在高山,他們沒有搭棚的材料
[00:05:00.300 --> 00:05:03.300]  所以不知道在哪裏找材料真的去做這件事
[00:05:03.300 --> 00:05:12.300]  所以說出來的時候,無論是彼得自己寫《馬可福音》的作者去轉述
[00:05:12.300 --> 00:05:16.300]  或者《路加》甚至補充他們不單止害怕不知道說什麼
[00:05:16.300 --> 00:05:20.300]  甚至他們睡著了,然後人迷迷糊糊的時候就說搭三座棚
[00:05:20.300 --> 00:05:24.300]  所以我不會太多著墨,究竟要怎麼去詮釋呢
[00:05:24.300 --> 00:05:26.300]  彼得為什麼要說搭三座棚
[00:05:26.300 --> 00:05:31.300]  因為其實《聖經》的作者也給了一個觀點,就是其實他不知道自己在說什麼
[00:05:31.300 --> 00:05:37.300]  我們處理完這個我覺得在支線上可能大家會有的疑問
[00:05:37.300 --> 00:05:41.300]  我們就回到我今天想表達的主線訊息那裏
[00:05:41.300 --> 00:05:47.300]  《聖經》文一開始已經說了,首先他們是登上了高山
[00:05:47.300 --> 00:05:51.300]  然後耶穌在他們的面前轉了形象
[00:05:51.300 --> 00:05:55.300]  這個處境似乎是我們不陌生的
[00:05:55.300 --> 00:06:01.300]  每逢可能在高山,然後有些特別的景象發生的時候
[00:06:01.300 --> 00:06:05.300]  都是象徵著背後上帝要開始說話
[00:06:05.300 --> 00:06:13.300]  我們看到摩西他看到燒不盡的火在荊棘上高
[00:06:13.300 --> 00:06:18.300]  然後就是背後上帝有重要的命令要交託給摩西
[00:06:18.300 --> 00:06:23.300]  所以這些場景其實已經告訴我們上帝要說話了
[00:06:23.300 --> 00:06:27.300]  如果我們熟悉讀開舊約的話
[00:06:27.300 --> 00:06:31.300]  這些的意象就是代表神要說話
[00:06:31.300 --> 00:06:39.300]  接著我們看到經文第四節開始就是有以利亞和摩西向他們顯現
[00:06:39.300 --> 00:06:43.300]  然後彼得就是剛才說的三座棚
[00:06:43.300 --> 00:06:47.300]  一座是為耶穌,一座是為摩西,一座是為以利亞
[00:06:47.300 --> 00:06:51.300]  我們傳統的解經在這段經文裏面
[00:06:51.300 --> 00:06:56.300]  我們都會特別著墨究竟以利亞和摩西是代表什麼
[00:06:56.300 --> 00:07:00.300]  用什麼身份,為什麼要他們放在耶穌的旁邊呢
[00:07:00.300 --> 00:07:04.300]  這是很傳統的解經書都會很著墨在這裏
[00:07:04.300 --> 00:07:10.300]  會說摩西就是律法的代表,以利亞就是先知的代表
[00:07:10.300 --> 00:07:14.300]  的確是的,很多時候在新約裏面他們用先知的代表
[00:07:14.300 --> 00:07:17.300]  通常是會用以利亞作為先知的代表
[00:07:17.300 --> 00:07:21.300]  提到摩西的名稱通常都會是和律法有相關
[00:07:21.300 --> 00:07:26.300]  但是如果律法和先知要放在一起
[00:07:26.300 --> 00:07:29.300]  在新約出現最多通常是在形容聖經
[00:07:29.300 --> 00:07:36.300]  聖經以前因為舊約的正典未在耶穌的時間立正典
[00:07:36.300 --> 00:07:42.300]  通常會用摩西的律法,先知的書和詩篇去形容聖經
[00:07:42.300 --> 00:07:48.300]  很概括地形容聖經,因為那時候未有一本正典走出來
[00:07:48.300 --> 00:07:55.300]  如果是這樣的話,究竟以利亞和摩西是否象徵聖經的話語呢
[00:07:55.300 --> 00:08:00.300]  所以在這裏我發現我們很難去特別去貫穿
[00:08:00.300 --> 00:08:07.300]  究竟以利亞、摩西和耶穌之間究竟合邏輯的關聯在哪裏
[00:08:07.300 --> 00:08:10.300]  我曾經問過為什麼是這三個人呢
[00:08:10.300 --> 00:08:14.300]  其實摩西也可以是先知,雖然他是律法的代表
[00:08:14.300 --> 00:08:16.300]  但是他也可以是先知的
[00:08:16.300 --> 00:08:19.300]  那為什麼是以利亞、耶穌和摩西
[00:08:19.300 --> 00:08:21.300]  這三個人究竟有什麼共通點
[00:08:21.300 --> 00:08:23.300]  為什麼要選擇這三個人呢
[00:08:23.300 --> 00:08:25.300]  然後我特地很專心地去尋找
[00:08:25.300 --> 00:08:29.300]  原來有一件事只是這三個人做過的
[00:08:29.300 --> 00:08:31.300]  不知道大家知不知道
[00:08:31.300 --> 00:08:35.300]  聖經裏面有一件事只是這三個人做過的
[00:08:35.300 --> 00:08:39.300]  大家有沒有心裏面想起一些事情呢
[00:08:39.300 --> 00:08:41.300]  不知道不要緊的
[00:08:41.300 --> 00:08:44.300]  就是四十天不吃東西
[00:08:44.300 --> 00:08:48.300]  聖經裏面只有這三個人曾經做過
[00:08:48.300 --> 00:08:50.300]  沒有其他人做過
[00:08:50.300 --> 00:08:53.300]  耶穌在曠野壽司坦四十天不吃東西
[00:08:53.300 --> 00:08:57.300]  以利亞逃走的時候跑了四十天沒有東西吃
[00:08:57.300 --> 00:08:59.300]  然後摩西也試過
[00:08:59.300 --> 00:09:01.300]  是唯一只有這幾個人試過
[00:09:01.300 --> 00:09:04.300]  當時摩西在山上高有四十天
[00:09:04.300 --> 00:09:08.300]  就是等候上帝的話語和上帝去聊天
[00:09:08.300 --> 00:09:12.300]  所以只有這三個人有四十天不吃東西
[00:09:12.300 --> 00:09:14.300]  那是不是因為這個神蹟
[00:09:14.300 --> 00:09:16.300]  或者他這個獨特的經歷
[00:09:16.300 --> 00:09:19.300]  來導致他可以在登山變象裏面出現呢
[00:09:19.300 --> 00:09:22.300]  我覺得不是很合邏輯
[00:09:22.300 --> 00:09:24.300]  接著我問一個問題就是
[00:09:24.300 --> 00:09:31.300]  究竟彼得怎樣知道他是以利亞和摩西呢
[00:09:31.300 --> 00:09:33.300]  彼得沒有見過摩西
[00:09:33.300 --> 00:09:36.300]  彼得又沒有見過以利亞
[00:09:36.300 --> 00:09:40.300]  經文也不是說摩西一走出來的時候
[00:09:40.300 --> 00:09:44.300]  跟其他三個門徒說我是摩西
[00:09:44.300 --> 00:09:47.300]  以利亞又走出來說我是以利亞
[00:09:47.300 --> 00:09:49.300]  不是這樣吧
[00:09:49.300 --> 00:09:53.300]  還要說其實彼得當時都睡到迷迷糊糊
[00:09:53.300 --> 00:09:54.300]  突然間醒了
[00:09:54.300 --> 00:09:58.300]  究竟彼得怎樣知道那個是以利亞和摩西呢
[00:09:58.300 --> 00:10:00.300]  他又不會像我們這樣
[00:10:00.300 --> 00:10:03.300]  好像工作人員掛個名牌在這裏
[00:10:03.300 --> 00:10:05.300]  寫著以利亞三個字在胸口
[00:10:05.300 --> 00:10:07.300]  一看我就知道這個叫以利亞
[00:10:07.300 --> 00:10:08.300]  這個叫摩西
[00:10:08.300 --> 00:10:10.300]  究竟彼得怎樣知道
[00:10:10.300 --> 00:10:12.300]  或者其餘兩個門徒怎樣知道
[00:10:12.300 --> 00:10:15.300]  這個是以利亞和摩西呢
[00:10:15.300 --> 00:10:19.300]  我們這三個門徒是有點特別的
[00:10:19.300 --> 00:10:21.300]  為什麼又不是四個門徒呢
[00:10:21.300 --> 00:10:26.300]  我們很多時候都會兩兄弟兩兄弟四個出場
[00:10:26.300 --> 00:10:30.300]  特別選了約翰、彼得和雅各
[00:10:30.300 --> 00:10:32.300]  雅各最早殉道的
[00:10:32.300 --> 00:10:33.300]  在福音書寫的時候
[00:10:33.300 --> 00:10:36.300]  基本上他是第一個使徒殉道的
[00:10:36.300 --> 00:10:39.300]  所以在寫福音書的過程裏面
[00:10:39.300 --> 00:10:43.300]  可能他都沒有什麼參與在這個故事的講述裏面
[00:10:43.300 --> 00:10:45.300]  剩下兩個人去見證這件事的
[00:10:45.300 --> 00:10:47.300]  第一個就是彼得
[00:10:47.300 --> 00:10:48.300]  第二個就是約翰
[00:10:48.300 --> 00:10:52.300]  約翰福音自己就沒有寫過登山遍上的任何事情
[00:10:52.300 --> 00:10:55.300]  我們很有可能估計
[00:10:55.300 --> 00:11:00.300]  應該整個登山遍上的故事就是從彼得而來的
[00:11:00.300 --> 00:11:06.300]  所以馬可福音的版本應該是比較完全是彼得的願意
[00:11:06.300 --> 00:11:10.300]  因為馬可福音是根據彼得的教導寫出來的
[00:11:10.300 --> 00:11:16.300]  馬太和路加都可能是根據馬可寫的版本來的
[00:11:16.300 --> 00:11:18.300]  那我就很難處理的就是
[00:11:18.300 --> 00:11:21.300]  究竟彼得 我就當是彼得講這個故事
[00:11:21.300 --> 00:11:27.300]  彼得究竟怎樣知道他們是以利亞和摩西的身份呢
[00:11:27.300 --> 00:11:30.300]  會不會有其他的可能
[00:11:30.300 --> 00:11:34.300]  他們不是以利亞或者不是摩西呢
[00:11:34.300 --> 00:11:36.300]  我為什麼會這樣講呢
[00:11:36.300 --> 00:11:41.300]  如果我假設彼得根本就沒有辦法知道他是以利亞和摩西
[00:11:41.300 --> 00:11:43.300]  而他這樣去講的時候
[00:11:43.300 --> 00:11:48.300]  其實是反映著他對耶穌的身份某一些的特徵
[00:11:48.300 --> 00:11:51.300]  之後他配了兩個人的身份
[00:11:51.300 --> 00:11:54.300]  去襯托了耶穌基督的身份
[00:11:54.300 --> 00:11:58.300]  我舉一個實際的例子
[00:11:58.300 --> 00:12:02.300]  我出席很多猜傳的場合
[00:12:02.300 --> 00:12:06.300]  那些什麼大會 什麼猜會 交流會
[00:12:06.300 --> 00:12:09.300]  很多人走過來不是說認識我
[00:12:09.300 --> 00:12:12.300]  因為我是報導會 猜會的總幹事
[00:12:12.300 --> 00:12:16.300]  他跟我說 你是不是英雅船的老公
[00:12:16.300 --> 00:12:18.300]  我是英雅船的老公
[00:12:18.300 --> 00:12:20.300]  每個人走過來都是這樣的
[00:12:20.300 --> 00:12:24.300]  都是在宣教上做本地的跨文化事工
[00:12:24.300 --> 00:12:28.300]  有很多同工其實是因為他在前線很活躍
[00:12:28.300 --> 00:12:30.300]  其他的同工就會認識他
[00:12:30.300 --> 00:12:31.300]  所以從而認識我
[00:12:31.300 --> 00:12:34.300]  因為我其實大部分時間可能坐在辦公室
[00:12:34.300 --> 00:12:37.300]  很多時候宣教的同工其實都不知道我是誰
[00:12:37.300 --> 00:12:40.300]  反而就是我是英雅船的老公
[00:12:40.300 --> 00:12:43.300]  所以你旁邊有什麼人
[00:12:43.300 --> 00:12:47.300]  其實也都相對會改變了你的身份
[00:12:47.300 --> 00:12:51.300]  所以我在這個場合雖然我是猜會的總幹事
[00:12:51.300 --> 00:12:54.300]  但其實其他人對我的認知是英雅船的老公
[00:12:54.300 --> 00:12:57.300]  而不是報導猜會的總幹事
[00:12:57.300 --> 00:13:00.300]  耶穌身旁擺了哪兩個人呢
[00:13:00.300 --> 00:13:04.300]  其實是很影響 反映著耶穌基督究竟是什麼身份
[00:13:04.300 --> 00:13:07.300]  如果假設我們大家都不知道
[00:13:07.300 --> 00:13:09.300]  當彼得沒有說過話
[00:13:09.300 --> 00:13:12.300]  我們不知道旁邊那兩個是什麼人
[00:13:12.300 --> 00:13:16.300]  你會將你對耶穌基督的認識的身份
[00:13:16.300 --> 00:13:18.300]  擺放什麼人在旁邊呢
[00:13:18.300 --> 00:13:21.300]  如果讓你選擇的話
[00:13:21.300 --> 00:13:23.300]  我舉一些例子給大家
[00:13:23.300 --> 00:13:26.300]  是可以有機會擺放什麼人在旁邊呢
[00:13:26.300 --> 00:13:31.300]  會導致你對耶穌基督的身份有一個完全不同的理解
[00:13:31.300 --> 00:13:35.300]  如果我擺放大衛和所羅門在旁邊
[00:13:35.300 --> 00:13:40.300]  你會覺得耶穌基督現在的身份是什麼
[00:13:40.300 --> 00:13:44.300]  是君王是嗎 是以色列的王是嗎
[00:13:44.300 --> 00:13:49.300]  如果我擺放馬尼亞和約瑟在旁邊
[00:13:49.300 --> 00:13:52.300]  你會記得他是人質是嗎
[00:13:52.300 --> 00:13:56.300]  如果我擺放兩個罪犯在旁邊
[00:13:56.300 --> 00:14:00.300]  你會記得耶穌的身份是什麼
[00:14:00.300 --> 00:14:02.300]  他是釘在十字架 他是那個卸罪
[00:14:02.300 --> 00:14:07.300]  他是那個用補血流出洗淨我們的罪的那位耶穌是嗎
[00:14:07.300 --> 00:14:11.300]  如果我擺放亞倫和麥基西德在耶穌的旁邊
[00:14:11.300 --> 00:14:14.300]  你會記得他是祭司是嗎
[00:14:14.300 --> 00:14:18.300]  如果我擺放聖父和聖靈在耶穌基督的旁邊
[00:14:18.300 --> 00:14:21.300]  你會記得他是三為一體的真神是嗎
[00:14:21.300 --> 00:14:25.300]  所以擺放在旁邊的兩個人是會影響到
[00:14:25.300 --> 00:14:28.300]  我們怎樣去詮釋耶穌基督的身份的
[00:14:28.300 --> 00:14:31.300]  而因為彼得是一個模模糊糊的狀態
[00:14:31.300 --> 00:14:34.300]  我們不可以拿彼得那一刻定義了
[00:14:34.300 --> 00:14:36.300]  這個是摩西和伊利亞
[00:14:36.300 --> 00:14:41.300]  我們就憑著這樣的方向直接詮釋經文
[00:14:41.300 --> 00:14:45.300]  我有些證據去證明我這個詮釋的
[00:14:45.300 --> 00:14:49.300]  首先就是證據一看馬可福音
[00:14:49.300 --> 00:14:52.300]  其實聖父的衛格是有出現的
[00:14:52.300 --> 00:14:54.300]  而且是有說話的
[00:14:54.300 --> 00:14:58.300]  聖父是說者是我的愛子 你們要聽他
[00:14:58.300 --> 00:15:03.300]  所以父的衛格在這段經文裡是有出現
[00:15:03.300 --> 00:15:06.300]  而且界定耶穌基督的身份
[00:15:06.300 --> 00:15:10.300]  我們慢慢開始明白這個經文製作的圖畫就是
[00:15:10.300 --> 00:15:14.300]  其實原來門徒對耶穌基督的身份
[00:15:14.300 --> 00:15:17.300]  有一個既有的想法在裡面
[00:15:17.300 --> 00:15:19.300]  當見到這個異象的時候
[00:15:19.300 --> 00:15:22.300]  門徒就將他對耶穌基督的身份既有的想法
[00:15:22.300 --> 00:15:24.300]  就套在身邊那兩個人
[00:15:24.300 --> 00:15:28.300]  之後就定義耶穌基督其實是先知
[00:15:28.300 --> 00:15:30.300]  所以門徒最深刻的
[00:15:30.300 --> 00:15:32.300]  不是當時我們很印象深刻的
[00:15:32.300 --> 00:15:36.300]  就是彼得有一個經文就是基督問
[00:15:36.300 --> 00:15:37.300]  我是哪一個
[00:15:37.300 --> 00:15:40.300]  接著彼得就說你是基督你是神的兒子
[00:15:40.300 --> 00:15:43.300]  但這經文裡反映的是彼得不是在想這樣的事情
[00:15:43.300 --> 00:15:46.300]  如果他記得耶穌是基督是神的兒子的話
[00:15:46.300 --> 00:15:50.300]  可能他聯想到旁邊那兩個就是聖父和聖靈
[00:15:50.300 --> 00:15:52.300]  當然當時他不認識聖靈
[00:15:52.300 --> 00:15:57.300]  在彼得在登山變相這個事情的時候
[00:15:57.300 --> 00:16:01.300]  他們也不太理解三個衛格的真神究竟是什麼
[00:16:01.300 --> 00:16:04.300]  要到他們到使徒行轉他們領受聖靈
[00:16:04.300 --> 00:16:07.300]  他們才慢慢明白到三維一體的真神究竟是什麼
[00:16:07.300 --> 00:16:09.300]  但是在彼得的眼中
[00:16:09.300 --> 00:16:14.300]  他就是很強調記得耶穌那個夫子的身份教導
[00:16:14.300 --> 00:16:15.300]  所以他擺了摩西在旁邊
[00:16:15.300 --> 00:16:17.300]  他也很記得耶穌是先知的身份
[00:16:17.300 --> 00:16:19.300]  所以他擺了伊利亞在那裡
[00:16:19.300 --> 00:16:23.300]  但是上帝聖父講者是我的愛子
[00:16:23.300 --> 00:16:28.300]  他重新和門徒去界定一次耶穌基督的身份
[00:16:28.300 --> 00:16:31.300]  所以搞了一場這樣的大龍鳳出來
[00:16:31.300 --> 00:16:33.300]  或者這麼神奇的事情
[00:16:33.300 --> 00:16:38.300]  第一件事神是想界定耶穌基督的身份
[00:16:38.300 --> 00:16:41.300]  接著就是要一個執行
[00:16:41.300 --> 00:16:44.300]  就是你們要聽他的
[00:16:44.300 --> 00:16:48.300]  第二個證據就是在《路加福音》九章三十一節
[00:16:48.300 --> 00:16:51.300]  講到這個就是馬可福音沒有的部分
[00:16:51.300 --> 00:16:54.300]  就是他們在榮光裡顯現
[00:16:54.300 --> 00:16:56.300]  談論耶穌去世的事情
[00:16:56.300 --> 00:16:59.300]  就是他在耶路撒冷張耀成的事
[00:16:59.300 --> 00:17:02.300]  為什麼我會說那兩個人
[00:17:02.300 --> 00:17:06.300]  旁邊耶穌基督旁邊有機會就是父和聖靈呢
[00:17:06.300 --> 00:17:09.300]  第一我就不覺得父神要差派
[00:17:09.300 --> 00:17:14.300]  伊利亞和摩西去預言耶穌去世這件事情
[00:17:14.300 --> 00:17:16.300]  沒理由有東西是摩西和伊利亞知道
[00:17:16.300 --> 00:17:18.300]  而耶穌不知道的
[00:17:18.300 --> 00:17:21.300]  所以這件事我們一直都是理解到
[00:17:21.300 --> 00:17:26.300]  其實耶穌基督在地上要執行的所有事情
[00:17:26.300 --> 00:17:30.300]  都是按著父差派他的旨意去做的
[00:17:30.300 --> 00:17:32.300]  所以無論他未來要去受死
[00:17:32.300 --> 00:17:34.300]  未來他要做任何的事情
[00:17:34.300 --> 00:17:37.300]  應該是父去跟他說的
[00:17:37.300 --> 00:17:40.300]  不應該是伊利亞和摩西跟他說的
[00:17:40.300 --> 00:17:42.300]  所以在這兩個證據之下
[00:17:42.300 --> 00:17:45.300]  我認為可能會不會有機會
[00:17:45.300 --> 00:17:48.300]  彼得只是憑他的眼光
[00:17:48.300 --> 00:17:51.300]  代入了那兩個人的身份
[00:17:51.300 --> 00:17:53.300]  而那兩個人的身份並不是真的
[00:17:53.300 --> 00:17:56.300]  伊利亞和摩西會不會呢
[00:17:56.300 --> 00:17:57.300]  我不敢說
[00:17:57.300 --> 00:17:59.300]  我只是合理的繼續去推測這件事
[00:17:59.300 --> 00:18:01.300]  如果以這樣的進路去看的話
[00:18:01.300 --> 00:18:04.300]  我們就會先去處理了
[00:18:04.300 --> 00:18:09.300]  究竟經文上半部分說到耶穌基督的身份
[00:18:09.300 --> 00:18:11.300]  究竟是要凸顯什麼
[00:18:11.300 --> 00:18:14.300]  就是要凸顯門徒其實還不是很清楚
[00:18:14.300 --> 00:18:16.300]  耶穌基督的身份
[00:18:16.300 --> 00:18:18.300]  而透過登上面上
[00:18:18.300 --> 00:18:20.300]  父直接再去重申一次
[00:18:20.300 --> 00:18:23.300]  我現在耶穌基督是我的愛子
[00:18:23.300 --> 00:18:28.300]  接著你們要聽他
[00:18:28.300 --> 00:18:32.300]  當說到關鍵就是界定了耶穌基督的身份
[00:18:32.300 --> 00:18:34.300]  之後的執行就是門徒
[00:18:34.300 --> 00:18:37.300]  你們要聽耶穌基督的話
[00:18:37.300 --> 00:18:40.300]  即是反映著其實過去耶穌基督說的話
[00:18:40.300 --> 00:18:43.300]  可能門徒都不是聽得很清楚
[00:18:43.300 --> 00:18:45.300]  或者理解得不是很準確
[00:18:45.300 --> 00:18:48.300]  所以父就要透過這個景象
[00:18:48.300 --> 00:18:51.300]  重申你們要聽耶穌基督說話
[00:18:51.300 --> 00:18:54.300]  聽可以有很多不同層次的聽
[00:18:54.300 --> 00:18:56.300]  聽完可以不做事
[00:18:56.300 --> 00:18:59.300]  也叫做聽了入腦
[00:18:59.300 --> 00:19:01.300]  或者不同人跟我們說
[00:19:01.300 --> 00:19:03.300]  要我們聽其實可以
[00:19:03.300 --> 00:19:05.300]  我們理解很不一樣
[00:19:05.300 --> 00:19:09.300]  這些說話不知道大家有沒有覺得似曾相識
[00:19:09.300 --> 00:19:11.300]  要別人聽你說話容易嗎
[00:19:11.300 --> 00:19:14.300]  譬如你請大家聽我說
[00:19:14.300 --> 00:19:16.300]  哪個哪個
[00:19:16.300 --> 00:19:18.300]  如果你再不聽我說
[00:19:18.300 --> 00:19:20.300]  我以後不理你了
[00:19:20.300 --> 00:19:22.300]  這個對白有沒有似曾相識
[00:19:22.300 --> 00:19:25.300]  在哪些情況會聽過
[00:19:25.300 --> 00:19:28.300]  是不是媽媽教兒子的時候
[00:19:28.300 --> 00:19:29.300]  你再不聽我說
[00:19:29.300 --> 00:19:30.300]  我不理你了
[00:19:30.300 --> 00:19:32.300]  你再不聽我說
[00:19:32.300 --> 00:19:33.300]  我砍你出門了
[00:19:33.300 --> 00:19:35.300]  我們有些恐嚇
[00:19:35.300 --> 00:19:38.300]  希望小朋友聽話
[00:19:38.300 --> 00:19:41.300]  有一種是馬口炮
[00:19:41.300 --> 00:19:44.300]  都說了你又不聽我說
[00:19:44.300 --> 00:19:47.300]  所以要讓人去聆聽我們說的話
[00:19:47.300 --> 00:19:49.300]  其實不是很容易
[00:19:49.300 --> 00:19:51.300]  如果我們出去報道
[00:19:51.300 --> 00:19:53.300]  出去傳福音
[00:19:53.300 --> 00:19:55.300]  我們就明白到其實那些人拒絕我們
[00:19:55.300 --> 00:19:58.300]  不想聽我們說話的經驗
[00:19:58.300 --> 00:20:01.300]  是多過那些人想聽我們說話
[00:20:01.300 --> 00:20:02.300]  就算是我們的親人
[00:20:02.300 --> 00:20:04.300]  就算是我們的朋友
[00:20:04.300 --> 00:20:06.300]  很多時候我們出於好意
[00:20:06.300 --> 00:20:07.300]  可能給他們一些建議
[00:20:07.300 --> 00:20:09.300]  給他們一些勸喻
[00:20:09.300 --> 00:20:12.300]  其實他們都未必一定去接受
[00:20:12.300 --> 00:20:16.300]  所以要讓人去聆聽你說話
[00:20:16.300 --> 00:20:19.300]  其實是需要花氣力的
[00:20:19.300 --> 00:20:21.300]  你就會明白到為什麼
[00:20:21.300 --> 00:20:25.300]  要有一場具體的畫面的登山變相
[00:20:25.300 --> 00:20:28.300]  讓門徒聆聽耶穌說話
[00:20:28.300 --> 00:20:29.300]  而不是耶穌就這樣說
[00:20:29.300 --> 00:20:30.300]  你聆聽我說話
[00:20:30.300 --> 00:20:32.300]  你聆聽我說話
[00:20:32.300 --> 00:20:33.300]  沒用的
[00:20:33.300 --> 00:20:36.300]  那幫人的心依然都聽不到進去
[00:20:36.300 --> 00:20:39.300]  我目會的時候我就很感受到
[00:20:39.300 --> 00:20:41.300]  其實我好像說到
[00:20:41.300 --> 00:20:42.300]  每一年這樣
[00:20:42.300 --> 00:20:46.300]  可能以前教會就排得再多一點
[00:20:46.300 --> 00:20:48.300]  可能我一年講大概十五場
[00:20:48.300 --> 00:20:49.300]  在同一間教會
[00:20:49.300 --> 00:20:51.300]  一年講十五次度
[00:20:51.300 --> 00:20:53.300]  我發覺講完十五次
[00:20:53.300 --> 00:20:55.300]  年復年
[00:20:55.300 --> 00:20:57.300]  其實弟兄姊妹沒怎麼變
