
[00:00:00.000 --> 00:00:03.480]  好,很開心可以在一個這麼特別的晚上
[00:02:12.000 --> 00:02:14.000]  我最重要的是禱告
[00:02:14.000 --> 00:02:16.000]  所以今天
[00:02:16.000 --> 00:02:19.000]  我說侍奉人員來帶她去參加
[00:02:19.000 --> 00:02:21.000]  即是每一個你已經相信的人
[00:02:21.000 --> 00:02:23.000]  你都可以參加的
[00:02:23.000 --> 00:02:25.000]  但是禱告就是一個侍奉
[00:02:25.000 --> 00:02:27.000]  希望大家記得
[00:02:27.000 --> 00:02:30.000]  有時候有些人很有限的能力
[00:02:30.000 --> 00:02:32.000]  但是你的禱告是可以
[00:02:32.000 --> 00:02:35.000]  去到一個無限的境況當中
[00:02:35.000 --> 00:02:38.000]  當然我們在侍奉的過程當中
[00:02:38.000 --> 00:02:39.000]  有些人真的在教會裡面
[00:02:39.000 --> 00:02:41.000]  背著一些不同的工作
[00:02:41.000 --> 00:02:44.000]  可能有時候你是做執事
[00:02:44.000 --> 00:02:47.000]  可能你是會做團契或者組長
[00:02:47.000 --> 00:02:49.000]  又或者只是可能在崇拜裡面
[00:02:49.000 --> 00:02:51.000]  參與一些事情
[00:02:51.000 --> 00:02:53.000]  但是過程當中
[00:02:53.000 --> 00:02:55.000]  其實會不會有時候我們做得多
[00:02:55.000 --> 00:02:56.000]  做得久
[00:02:56.000 --> 00:02:59.000]  有時候我們會慢慢機械化
[00:02:59.000 --> 00:03:01.000]  又或者整個過程當中
[00:03:01.000 --> 00:03:03.000]  你會有時候遇到的不是讚賞
[00:03:03.000 --> 00:03:05.000]  是一些
[00:03:05.000 --> 00:03:07.000]  對你的批評、謾罵
[00:03:07.000 --> 00:03:09.000]  那你會怎樣呢?
[00:03:09.000 --> 00:03:11.000]  我們今天就會透過一段
[00:03:11.000 --> 00:03:13.000]  我們很熟悉的經文
[00:03:13.000 --> 00:03:15.000]  如果你基督徒你是很熟悉的經文
[00:03:15.000 --> 00:03:17.000]  你帶她去看侍奉那個
[00:03:17.000 --> 00:03:19.000]  需要裝備些什麼
[00:03:19.000 --> 00:03:21.000]  我們一起來帶她去讀
[00:03:21.000 --> 00:03:25.000]  《約翰福音》第十二章的第一到第八節
[00:03:25.000 --> 00:03:26.000]  大家都很熟悉這段經文
[00:03:26.000 --> 00:03:27.000]  很簡單
[00:03:27.000 --> 00:03:29.000]  就是瑪利亞蘊香高
[00:03:29.000 --> 00:03:31.000]  高耶穌的腳
[00:03:31.000 --> 00:03:34.000]  但是她就被猶大去裝備她
[00:03:34.000 --> 00:03:36.000]  但是無論怎樣
[00:03:36.000 --> 00:03:39.000]  瑪利亞繼續來帶她去擦耶穌的腳
[00:03:39.000 --> 00:03:40.000]  很簡單的經文
[00:03:40.000 --> 00:03:42.000]  但是其實裡面包含了很重要
[00:03:42.000 --> 00:03:45.000]  我們侍奉需要的是些什麼
[00:03:45.000 --> 00:03:47.000]  我們先想一想
[00:03:47.000 --> 00:03:50.000]  侍奉那個動力是些什麼呢?
[00:03:50.000 --> 00:03:52.000]  不要忘記
[00:03:52.000 --> 00:03:55.000]  三十兩銀子
[00:03:55.000 --> 00:03:59.000]  其實是一個絕對不是小的數目
[00:03:59.000 --> 00:04:01.000]  等於多少錢呢?
[00:04:01.000 --> 00:04:03.000]  這樣你去問的時候其實是沒有意思的
[00:04:03.000 --> 00:04:05.000]  千萬不要這樣想
[00:04:05.000 --> 00:04:06.000]  因為
[00:04:06.000 --> 00:04:09.000]  那個錢幣值是不斷浮動的
[00:04:09.000 --> 00:04:12.000]  今天好像說英鎊都跌得挺厲害的
[00:04:12.000 --> 00:04:14.000]  去到不知道十個四
[00:04:14.000 --> 00:04:15.000]  要快點入了
[00:04:15.000 --> 00:04:18.000]  早兩天都不知道十個六
[00:04:18.000 --> 00:04:21.000]  所以你早兩天那三十兩銀子
[00:04:21.000 --> 00:04:23.000]  如果對照現在等於多少英鎊呢?
[00:04:23.000 --> 00:04:26.000]  是沒有用的
[00:04:26.000 --> 00:04:28.000]  但是我們至少知道兩件事
[00:04:28.000 --> 00:04:30.000]  原來當時的文獻就是
[00:04:30.000 --> 00:04:32.000]  原來三十兩銀子
[00:04:32.000 --> 00:04:35.000]  可以買一個奴隸
[00:04:35.000 --> 00:04:36.000]  記住是奴隸
[00:04:36.000 --> 00:04:38.000]  你也是去服侍你
[00:04:38.000 --> 00:04:39.000]  是買斷的
[00:04:39.000 --> 00:04:41.000]  就是一生都要服侍你的
[00:04:41.000 --> 00:04:44.000]  所以三十兩銀子絕對不是一個小的數目
[00:04:44.000 --> 00:04:46.000]  第二就是
[00:04:46.000 --> 00:04:48.000]  大家都記得耶穌是被賣的時候
[00:04:48.000 --> 00:04:50.000]  猶大是收多少錢呢?
[00:04:50.000 --> 00:04:52.000]  三十兩銀子
[00:04:52.000 --> 00:04:55.000]  如果這個數目是小的話
[00:04:55.000 --> 00:04:58.000]  也不會叫猶大去動心
[00:04:58.000 --> 00:05:00.000]  以致出賣耶穌
[00:05:00.000 --> 00:05:03.000]  就是說這三十兩銀子是一個很大的數目
[00:05:03.000 --> 00:05:05.000]  好了,我們要想了
[00:05:05.000 --> 00:05:07.000]  當時的婦女
[00:05:07.000 --> 00:05:09.000]  是怎樣呢?
[00:05:09.000 --> 00:05:11.000]  你不要忘記
[00:05:11.000 --> 00:05:13.000]  男女是不平等的
[00:05:13.000 --> 00:05:15.000]  大家懂不懂?
[00:05:15.000 --> 00:05:17.000]  在現在這個世代裡
[00:05:17.000 --> 00:05:18.000]  都是男女不平等的
[00:05:18.000 --> 00:05:20.000]  女性的地位是比我們高的
[00:05:20.000 --> 00:05:22.000]  我們男性外表風光
[00:05:22.000 --> 00:05:24.000]  內裡滄桑
[00:05:24.000 --> 00:05:26.000]  回到家裡我們就可以了
[00:05:26.000 --> 00:05:28.000]  但是在那個年代裡
[00:05:28.000 --> 00:05:30.000]  女性真的沒有地位
[00:05:30.000 --> 00:05:32.000]  如果你留意到的時候
[00:05:32.000 --> 00:05:35.000]  猶太人可以為了什麼原因離婚呢?
[00:05:35.000 --> 00:05:36.000]  很簡單
[00:05:36.000 --> 00:05:38.000]  如果和丈夫一起走路的時候
[00:05:38.000 --> 00:05:40.000]  和丈夫平排走路
[00:05:40.000 --> 00:05:42.000]  也可以為了這個原因離婚
[00:05:42.000 --> 00:05:44.000]  要走在後面的
[00:05:44.000 --> 00:05:45.000]  說話大聲一點
[00:05:45.000 --> 00:05:47.000]  旁邊的人聽到都可以用這個藉口
[00:05:47.000 --> 00:05:49.000]  我想我們當中很多弟兄都很想
[00:05:49.000 --> 00:05:51.000]  活在當時的年代裡
[00:05:51.000 --> 00:05:53.000]  好了,我們知道原來
[00:05:53.000 --> 00:05:55.000]  瑪麗亞在那個年代裡
[00:05:55.000 --> 00:05:56.000]  你記住
[00:05:56.000 --> 00:05:58.000]  她不是很有錢
[00:05:58.000 --> 00:06:00.000]  她沒有做生意
[00:06:00.000 --> 00:06:02.000]  如果在《仕途行傳》裡記載了
[00:06:02.000 --> 00:06:04.000]  有一個女士
[00:06:04.000 --> 00:06:06.000]  她帶她去賣紫色布
[00:06:06.000 --> 00:06:08.000]  都要特別寫明她的名字
[00:06:08.000 --> 00:06:11.000]  還有就是他們家裡也不是大富之家
[00:06:11.000 --> 00:06:12.000]  因為很清楚記載過
[00:06:12.000 --> 00:06:15.000]  曾經耶穌去他們家吃飯的時候
[00:06:15.000 --> 00:06:18.000]  馬大不是做到踢腳嗎?
[00:06:18.000 --> 00:06:20.000]  就是嘩!滿頭煙
[00:06:20.000 --> 00:06:22.000]  但是瑪麗亞在聽耶穌講道
[00:06:22.000 --> 00:06:23.000]  姐姐都說
[00:06:23.000 --> 00:06:24.000]  有沒有搞錯?
[00:06:24.000 --> 00:06:25.000]  我們做得這麼辛苦
[00:06:25.000 --> 00:06:26.000]  你現在不用做了,是不是?
[00:06:26.000 --> 00:06:27.000]  如果有工人的時候
[00:06:27.000 --> 00:06:29.000]  就不用去做了
[00:06:29.000 --> 00:06:31.000]  我們可以推敲到
[00:06:31.000 --> 00:06:32.000]  就是說
[00:06:32.000 --> 00:06:35.000]  瑪麗亞其實絕對不是一個有錢的人
[00:06:35.000 --> 00:06:38.000]  但是三十兩銀子
[00:06:38.000 --> 00:06:40.000]  一筆不小的數
[00:06:40.000 --> 00:06:42.000]  買香膏去告耶穌
[00:06:42.000 --> 00:06:45.000]  告完之後就沒有了
[00:06:45.000 --> 00:06:47.000]  一鋪過的
[00:06:47.000 --> 00:06:48.000]  我想特別是
[00:06:48.000 --> 00:06:50.000]  如果是剛剛來英國的人
[00:06:50.000 --> 00:06:52.000]  都會算得很清楚
[00:06:52.000 --> 00:06:55.000]  用錢都要用得很小心
[00:06:55.000 --> 00:06:56.000]  如果不是的話
[00:06:56.000 --> 00:06:57.000]  錢就越來越少了
[00:06:57.000 --> 00:07:00.000]  還是查完就沒有的時候
[00:07:00.000 --> 00:07:05.000]  那怎麼會去做這些事情呢?
[00:07:05.000 --> 00:07:08.000]  什麼動力來去推動她呢?
[00:07:08.000 --> 00:07:11.000]  我想一個很重要的就是
[00:07:11.000 --> 00:07:14.000]  你用愛作為動力
[00:07:14.000 --> 00:07:16.000]  其實這段經文裡面
[00:07:16.000 --> 00:07:18.000]  第一節
[00:07:18.000 --> 00:07:20.000]  給了一些提示我們
[00:07:20.000 --> 00:07:22.000]  第一節怎麼說呢?
[00:07:22.000 --> 00:07:25.000]  「預知前六日耶穌來到伯大利」
[00:07:25.000 --> 00:07:27.000]  下面那句是什麼呢?
[00:07:27.000 --> 00:07:29.000]  是叫什麼呢?
[00:07:29.000 --> 00:07:33.000]  「拉薩路從死裡復活的地方」
[00:07:33.000 --> 00:07:35.000]  為什麼這句話呢?
[00:07:35.000 --> 00:07:38.000]  這句話其實已經在引申一個原則
[00:07:38.000 --> 00:07:39.000]  或者一個原因
[00:07:39.000 --> 00:07:45.000]  為什麼瑪利亞可以這麼慷慨地
[00:07:45.000 --> 00:07:47.000]  拿香膏來告耶穌
[00:07:47.000 --> 00:07:49.000]  因為在聖經裡面
[00:07:49.000 --> 00:07:52.000]  原來拉薩路是瑪利亞的兄弟
[00:07:52.000 --> 00:07:55.000]  拉薩路曾經病重
[00:07:55.000 --> 00:07:59.000]  所以馬大瑪利亞就差派人去找耶穌
[00:07:59.000 --> 00:08:01.000]  其實已經很好了
[00:08:01.000 --> 00:08:03.000]  他沒有指令耶穌一定要來
[00:08:03.000 --> 00:08:05.000]  他只是叫別人跟他說
[00:08:05.000 --> 00:08:08.000]  「你所愛的人病了」
[00:08:08.000 --> 00:08:11.000]  你想想如果你愛的人病的時候
[00:08:11.000 --> 00:08:13.000]  你有什麼體會呢?
[00:08:13.000 --> 00:08:16.000]  如果昨天有出席
[00:08:16.000 --> 00:08:20.000]  我們說關於移民所面對的壓力
[00:08:20.000 --> 00:08:21.000]  很不幸地
[00:08:21.000 --> 00:08:23.000]  我不是帶了一張 PowerPoint 出來嗎?
[00:08:23.000 --> 00:08:27.000]  我說有一個人因為媽媽的健康出了問題
[00:08:27.000 --> 00:08:28.000]  就是病
[00:08:28.000 --> 00:08:31.000]  於是要馬上趕回香港看媽媽
[00:08:31.000 --> 00:08:34.000]  因為是一個多兩個月前的 PowerPoint
[00:08:34.000 --> 00:08:36.000]  但是昨天
[00:08:36.000 --> 00:08:38.000]  我就收到他的消息
[00:08:38.000 --> 00:08:41.000]  他媽媽在昨天離開了世界
[00:08:41.000 --> 00:08:45.000]  所以當他一知道自己所愛的人
[00:08:45.000 --> 00:08:47.000]  他媽媽病的時候
[00:08:47.000 --> 00:08:49.000]  他馬上就要飛回香港
[00:08:49.000 --> 00:08:52.000]  所以他說「主啊!你所愛的人病了」
[00:08:52.000 --> 00:08:56.000]  他就預了耶穌會來看他的
[00:08:56.000 --> 00:08:58.000]  誰知道耶穌呢
[00:08:58.000 --> 00:09:00.000]  竟然沒有馬上去看他
[00:09:00.000 --> 00:09:02.000]  後來拉撒路怎麼樣呢?
[00:09:02.000 --> 00:09:03.000]  死了
[00:09:03.000 --> 00:09:05.000]  還死了幾天呢?
[00:09:05.000 --> 00:09:07.000]  四天
[00:09:07.000 --> 00:09:08.000]  死了四天
[00:09:08.000 --> 00:09:10.000]  耶穌去的時候
[00:09:10.000 --> 00:09:13.000]  後來就叫開棺
[00:09:13.000 --> 00:09:15.000]  就是移開那個石
[00:09:15.000 --> 00:09:17.000]  要叫拉撒路復活
[00:09:17.000 --> 00:09:19.000]  他說不行啊!他死了四天
[00:09:19.000 --> 00:09:20.000]  請你記住
[00:09:20.000 --> 00:09:23.000]  在過去有沒有死人復活呢?
[00:09:23.000 --> 00:09:25.000]  有沒有試過?
[00:09:25.000 --> 00:09:27.000]  有沒有?
[00:09:27.000 --> 00:09:28.000]  是有的
[00:09:28.000 --> 00:09:31.000]  你記不記得舊約、先知、以利亞
[00:09:31.000 --> 00:09:36.000]  都可以叫寡婦的兒子去復活
[00:09:36.000 --> 00:09:39.000]  但是從來沒有一個人死了四天
[00:09:39.000 --> 00:09:40.000]  可以復活的
[00:09:40.000 --> 00:09:42.000]  這個就很重要了
[00:09:42.000 --> 00:09:45.000]  因為猶太人有一個思維
[00:09:45.000 --> 00:09:47.000]  就是如果死了的時候
[00:09:47.000 --> 00:09:49.000]  那個人的靈魂還是黏在身體上
[00:09:49.000 --> 00:09:51.000]  黏三天
[00:09:51.000 --> 00:09:53.000]  但是第四天
[00:09:53.000 --> 00:09:55.000]  就真的
[00:09:55.000 --> 00:09:57.000]  是沒得救了
[00:09:57.000 --> 00:10:00.000]  所以有機會我去說拉撒路復活的時候
[00:10:00.000 --> 00:10:02.000]  我的題目就會很簡單
[00:10:02.000 --> 00:10:04.000]  就是英文的
[00:10:04.000 --> 00:10:07.000]  就叫「呆黑4.0」
[00:10:07.000 --> 00:10:09.000]  大家知不知道Bruce Willis
[00:10:09.000 --> 00:10:10.000]  就是布什維尼斯
[00:10:10.000 --> 00:10:12.000]  「虎膽龍威」
[00:10:12.000 --> 00:10:13.000]  有很多集的
[00:10:13.000 --> 00:10:16.000]  最後那集就叫「呆黑4.0」
[00:10:16.000 --> 00:10:18.000]  「呆黑」就是死硬的意思
[00:10:18.000 --> 00:10:20.000]  我不知道為什麼會「4.0」
[00:10:20.000 --> 00:10:21.000]  但是如果我說拉撒路復活
[00:10:21.000 --> 00:10:22.000]  真的是「呆黑4.0」
[00:10:22.000 --> 00:10:24.000]  因為死硬了
[00:10:24.000 --> 00:10:26.000]  但是耶穌竟然叫拉撒路
[00:10:26.000 --> 00:10:28.000]  從死裡面復活
[00:10:28.000 --> 00:10:29.000]  所以他很深體會到
[00:10:29.000 --> 00:10:32.000]  耶穌那種的尊貴榮耀和能力
[00:10:32.000 --> 00:10:33.000]  但是最重要
[00:10:33.000 --> 00:10:36.000]  他是感受到耶穌的愛
[00:10:36.000 --> 00:10:38.000]  他也很愛自己的弟弟
[00:10:38.000 --> 00:10:40.000]  如果你記得的時候
[00:10:40.000 --> 00:10:42.000]  耶穌來到的時候
[00:10:42.000 --> 00:10:45.000]  瑪大利亞是一個行動型的人
[00:10:45.000 --> 00:10:46.000]  雖然很不開心
[00:10:46.000 --> 00:10:48.000]  也走到外面歡迎耶穌
[00:10:48.000 --> 00:10:50.000]  但是瑪利亞是怎樣呢?
[00:10:50.000 --> 00:10:51.000]  留在家裡
[00:10:51.000 --> 00:10:52.000]  沒有出去
[00:10:52.000 --> 00:10:54.000]  哭得很難受
[00:10:54.000 --> 00:10:56.000]  後來見到耶穌就有埋怨耶穌
[00:10:56.000 --> 00:10:57.000]  是不是?
[00:10:57.000 --> 00:11:00.000]  所以你看到他一定是姐弟情深
[00:11:00.000 --> 00:11:04.000]  但是耶穌竟然可以叫死了四天的拉撒路復活
[00:11:04.000 --> 00:11:08.000]  他深深感受到耶穌那份的愛和能力
[00:11:08.000 --> 00:11:12.000]  他更加感受到耶穌很關心他
[00:11:12.000 --> 00:11:14.000]  去他家裡吃飯
[00:11:14.000 --> 00:11:16.000]  很簡單舉個例子
[00:11:16.000 --> 00:11:17.000]  如果你很喜歡一個人
[00:11:17.000 --> 00:11:19.000]  他來你家裡吃飯
[00:11:19.000 --> 00:11:21.000]  你開不開心?
[00:11:21.000 --> 00:11:22.000]  雖然有很多東西要收拾
[00:11:22.000 --> 00:11:24.000]  桌上的東西一定要收起來
[00:11:24.000 --> 00:11:26.000]  我每次有人來我家裡吃飯
[00:11:26.000 --> 00:11:27.000]  我都不見了東西
[00:11:27.000 --> 00:11:29.000]  因為那些東西不知道收到哪裡了
[00:11:29.000 --> 00:11:31.000]  但是你仍然很開心
[00:11:31.000 --> 00:11:33.000]  但是如果你不喜歡
[00:11:33.000 --> 00:11:34.000]  有人來你家裡吃飯
[00:11:34.000 --> 00:11:35.000]  你就不用客氣了
[00:11:35.000 --> 00:11:36.000]  慢慢來
[00:11:36.000 --> 00:11:38.000]  所以他是很享受
[00:11:38.000 --> 00:11:40.000]  正正因為這份愛
[00:11:40.000 --> 00:11:44.000]  所以令到他成為一個很大的動力
[00:11:44.000 --> 00:11:46.000]  很簡單舉個例子
[00:11:46.000 --> 00:11:48.000]  如果你看到的時候
[00:11:48.000 --> 00:11:50.000]  香港每一年七月的時候
[00:11:50.000 --> 00:11:52.000]  都有動漫節
[00:11:52.000 --> 00:11:56.000]  有限量版發行的遊戲
[00:11:56.000 --> 00:11:59.000]  你不要說香港的年輕人沒有鬥志
[00:11:59.000 --> 00:12:01.000]  他們很有鬥志
[00:12:01.000 --> 00:12:07.000]  在場館外面睡兩三天
[00:12:07.000 --> 00:12:09.000]  還要做足功課
[00:12:09.000 --> 00:12:11.000]  一開門就衝進去
[00:12:11.000 --> 00:12:14.000]  然後去搶限量版發行的東西
[00:12:14.000 --> 00:12:16.000]  以前香港公展會
[00:12:16.000 --> 00:12:17.000]  一進去的時候
[00:12:17.000 --> 00:12:20.000]  可能有一塊錢可以買到很多鮑魚
[00:12:20.000 --> 00:12:22.000]  那些老伯都繼續衝進去
[00:12:22.000 --> 00:12:23.000]  對不對?
[00:12:23.000 --> 00:12:25.000]  就是你喜歡的時候
[00:12:25.000 --> 00:12:27.000]  你就有一個很大的動力
[00:12:27.000 --> 00:12:28.000]  又或者
[00:12:28.000 --> 00:12:30.000]  我不知道你會不會有這樣的感受
[00:12:30.000 --> 00:12:32.000]  就是吃拉麵
[00:12:32.000 --> 00:12:33.000]  我想問一下大家
[00:12:33.000 --> 00:12:35.000]  我不知道英國應該沒有的
[00:12:35.000 --> 00:12:37.000]  有沒有人吃過一蘭拉麵?
[00:12:37.000 --> 00:12:39.000]  一個
[00:12:39.000 --> 00:12:40.000]  兩個
[00:12:40.000 --> 00:12:41.000]  不一定是英國的
[00:12:41.000 --> 00:12:43.000]  在香港或者日本
[00:12:43.000 --> 00:12:44.000]  吃一蘭拉麵
[00:12:44.000 --> 00:12:46.000]  有四個人吃過一蘭拉麵
[00:12:46.000 --> 00:12:48.000]  其實我告訴你
[00:12:48.000 --> 00:12:50.000]  吃一蘭拉麵
[00:12:50.000 --> 00:12:52.000]  跟在監獄吃東西是差不多的
[00:12:52.000 --> 00:12:54.000]  很特別的
[00:12:54.000 --> 00:12:55.000]  那個一蘭拉麵
[00:12:55.000 --> 00:12:57.000]  就好像現在你們坐這些椅子那樣
[00:12:57.000 --> 00:12:58.000]  打牆的
[00:12:58.000 --> 00:13:00.000]  就是沒有圓桌的
[00:13:00.000 --> 00:13:01.000]  一格格的
[00:13:01.000 --> 00:13:02.000]  前面呢
[00:13:02.000 --> 00:13:04.000]  就是有塊板的
[00:13:04.000 --> 00:13:06.000]  那你就去剔車仔麵那樣
[00:13:06.000 --> 00:13:08.000]  你要剔那些麵的硬度
[00:13:08.000 --> 00:13:09.000]  軟度是怎樣
[00:13:09.000 --> 00:13:10.000]  湯要濃還是怎樣
[00:13:10.000 --> 00:13:11.000]  那你想想看
[00:13:11.000 --> 00:13:12.000]  他弄好之後
[00:13:12.000 --> 00:13:13.000]  一塊板
[00:13:13.000 --> 00:13:15.000]  弄麵出來
[00:13:15.000 --> 00:13:16.000]  放下來
[00:13:16.000 --> 00:13:17.000]  你就這樣吃
[00:13:17.000 --> 00:13:18.000]  你聊不了天的
[00:13:18.000 --> 00:13:19.000]  隔幾個
[00:13:19.000 --> 00:13:20.000]  好不好吃
[00:13:20.000 --> 00:13:22.000]  但是你有沒有留意到這個新聞
[00:13:22.000 --> 00:13:25.000]  竟然人們可以三十度高溫
[00:13:25.000 --> 00:13:27.000]  等四個小時吃一碗拉麵
[00:13:27.000 --> 00:13:29.000]  而且是很貴的
[00:13:29.000 --> 00:13:31.000]  但是我發現原來到處都是一樣的
[00:13:31.000 --> 00:13:35.000]  我住的地方
[00:13:35.000 --> 00:13:37.000]  是有全英國第一間的
[00:13:37.000 --> 00:13:41.000]  Wendy的漢堡包
[00:13:41.000 --> 00:13:43.000]  在Lublin有沒有Wendy?
[00:13:43.000 --> 00:13:44.000]  沒有
[00:13:44.000 --> 00:13:46.000]  在我那裡有
[00:13:46.000 --> 00:13:47.000]  第一天開幕的時候
[00:13:47.000 --> 00:13:50.000]  那些人可以排四五個小時隊
[00:13:50.000 --> 00:13:52.000]  或者吃一個漢堡包
[00:13:52.000 --> 00:13:54.000]  但是他斜對面是麥當勞
[00:13:54.000 --> 00:13:56.000]  但是那些人可以這樣排
[00:13:56.000 --> 00:13:57.000]  現在呢
[00:13:57.000 --> 00:13:59.000]  就很慘了
[00:13:59.000 --> 00:14:00.000]  Miller呢
[00:14:00.000 --> 00:14:02.000]  他開演唱會
[00:14:02.000 --> 00:14:03.000]  那些前夫
[00:14:03.000 --> 00:14:04.000]  真是可憐
[00:14:04.000 --> 00:14:06.000]  我看過我自己的會友寫的
[00:14:06.000 --> 00:14:08.000]  他老婆就逼他去排隊
[00:14:08.000 --> 00:14:09.000]  買票
[00:14:09.000 --> 00:14:10.000]  他們稱自己為前夫
[00:14:10.000 --> 00:14:11.000]  可憐
[00:14:11.000 --> 00:14:13.000]  因為他重視自己的丈夫
[00:14:13.000 --> 00:14:15.000]  就要去買票
[00:14:15.000 --> 00:14:16.000]  所以你留意到的時候
[00:14:16.000 --> 00:14:18.000]  如果你有這份愛的時候
[00:14:18.000 --> 00:14:21.000]  你就不再介意你付出
[00:14:21.000 --> 00:14:25.000]  所以為什麼瑪麗亞肯這樣做呢?
[00:14:25.000 --> 00:14:27.000]  就是第十二章的第一節
[00:14:27.000 --> 00:14:28.000]  就是說
[00:14:28.000 --> 00:14:29.000]  我再讀一次好嗎?
[00:14:29.000 --> 00:14:30.000]  預備
[00:14:30.000 --> 00:14:31.000]  一、二、三
[00:14:31.000 --> 00:14:33.000]  這裡很清楚地告訴你
[00:14:33.000 --> 00:14:37.000]  就是拉薩路從死裡復活
[00:14:37.000 --> 00:14:40.000]  他很深體會到神的愛
[00:14:40.000 --> 00:14:43.000]  今天侍奉很重要
[00:14:43.000 --> 00:14:46.000]  是你有沒有感受到神的愛
[00:14:46.000 --> 00:14:48.000]  成為一個動力呢?
[00:14:48.000 --> 00:14:49.000]  好了
[00:14:49.000 --> 00:14:51.000]  而愛呢
[00:14:51.000 --> 00:14:55.000]  不是去計較你付出有多少
[00:14:55.000 --> 00:14:59.000]  是要計你付出了很多
[00:14:59.000 --> 00:15:02.000]  都不夠的
[00:15:02.000 --> 00:15:04.000]  很多很多年之前
[00:15:04.000 --> 00:15:06.000]  我教會開始
[00:15:06.000 --> 00:15:07.000]  就是頭幾年
[00:15:07.000 --> 00:15:10.000]  終於有一個女生拍拖
[00:15:10.000 --> 00:15:11.000]  沒趣的是拍拖
[00:15:11.000 --> 00:15:13.000]  有些問題才會找我
[00:15:13.000 --> 00:15:14.000]  她就問
[00:15:14.000 --> 00:15:15.000]  牧師啊
