
[00:00:00.000 --> 00:00:04.440]  好,大家看看,這些是很基本的東西
[00:05:42.520 --> 00:05:44.520]  第二就是你休克呢
[00:05:44.520 --> 00:05:46.520]  你都不會掉到地上
[00:05:46.520 --> 00:05:48.520]  因為你昏迷了的時候
[00:05:48.520 --> 00:05:50.520]  都是站在那裡
[00:05:50.520 --> 00:05:51.520]  我不是開玩笑
[00:05:51.520 --> 00:05:54.520]  我冥恩堂很多年前
[00:05:54.520 --> 00:05:55.520]  我有一個很大的感受
[00:05:55.520 --> 00:05:57.520]  差不多30年前
[00:05:57.520 --> 00:05:58.520]  有一個婆婆
[00:05:58.520 --> 00:06:01.520]  她有一個女兒
[00:06:01.520 --> 00:06:02.520]  女兒要上班
[00:06:02.520 --> 00:06:03.520]  但是女兒經常說
[00:06:03.520 --> 00:06:05.520]  媽媽我經常照顧不到你
[00:06:05.520 --> 00:06:07.520]  但是送她去老人院
[00:06:07.520 --> 00:06:08.520]  她不肯去住老人院
[00:06:08.520 --> 00:06:11.520]  誰知道有一天女兒8點多放工
[00:06:11.520 --> 00:06:12.520]  在大埔
[00:06:12.520 --> 00:06:13.520]  回到家的時候
[00:06:13.520 --> 00:06:15.520]  媽媽是躲在公館村
[00:06:15.520 --> 00:06:17.520]  躲在地上
[00:06:17.520 --> 00:06:19.520]  水龍頭還開著
[00:06:19.520 --> 00:06:21.520]  原來是匆匆阿良昏迷了
[00:06:21.520 --> 00:06:23.520]  結果送到醫院之後
[00:06:23.520 --> 00:06:25.520]  其實救不回來
[00:06:25.520 --> 00:06:28.520]  因為吸了一些地氣
[00:06:28.520 --> 00:06:30.520]  所以你想想納米樓
[00:06:30.520 --> 00:06:32.520]  其實有時候有一個好處
[00:06:32.520 --> 00:06:34.520]  就是安全很多
[00:06:34.520 --> 00:06:36.520]  第二大家的關係很密切
[00:06:36.520 --> 00:06:37.520]  是不能走的
[00:06:37.520 --> 00:06:39.520]  兩夫婦的關係一定好
[00:06:39.520 --> 00:06:41.520]  出去睡
[00:06:41.520 --> 00:06:43.520]  那裡已經在了
[00:06:43.520 --> 00:06:46.520]  很多年前移民了過去
[00:06:46.520 --> 00:06:48.520]  我們一個會友
[00:06:48.520 --> 00:06:50.520]  平時有來的
[00:06:50.520 --> 00:06:53.520]  他來幫忙
[00:06:53.520 --> 00:06:55.520]  他的女兒結了婚
[00:06:55.520 --> 00:06:57.520]  那時候我去探望她為她祈禱
[00:06:57.520 --> 00:07:01.520]  在油麻地旺角街市後面
[00:07:01.520 --> 00:07:03.520]  那些樓
[00:07:03.520 --> 00:07:04.520]  我去探望她的時候
[00:07:04.520 --> 00:07:06.520]  她夢想那個地方很小
[00:07:06.520 --> 00:07:08.520]  只有一間房
[00:07:08.520 --> 00:07:12.520]  所以那個床是分上格的
[00:07:12.520 --> 00:07:14.520]  中間是用來做衣櫃的
[00:07:14.520 --> 00:07:16.520]  外面有梳化椅
[00:07:16.520 --> 00:07:18.520]  是兩個位置
[00:07:18.520 --> 00:07:20.520]  你睡不到梳化的
[00:07:20.520 --> 00:07:22.520]  她有些感慨
[00:07:22.520 --> 00:07:23.520]  不好意思木屍很小
[00:07:23.520 --> 00:07:25.520]  不是呀你們夫婦關係一定好的
[00:07:25.520 --> 00:07:27.520]  為什麼出去連梳化椅都睡不到
[00:07:27.520 --> 00:07:29.520]  咬半個身的
[00:07:29.520 --> 00:07:31.520]  你想一下
[00:07:31.520 --> 00:07:33.520]  有時候我們苦中作樂
[00:07:33.520 --> 00:07:34.520]  這個是很重要的
[00:07:34.520 --> 00:07:35.520]  好了
[00:07:35.520 --> 00:07:37.520]  還有一件事是什麼呢
[00:07:37.520 --> 00:07:39.520]  現在我們新一代
[00:07:39.520 --> 00:07:42.520]  大家都對電腦非常熟悉
[00:07:42.520 --> 00:07:45.520]  但是我剛剛才打電話去銀行
[00:07:45.520 --> 00:07:46.520]  去追一些聲明
[00:07:46.520 --> 00:07:47.520]  去了外地
[00:07:47.520 --> 00:07:49.520]  我發現收不到聲明
[00:07:49.520 --> 00:07:51.520]  他說你可以在網上下載
[00:07:51.520 --> 00:07:54.520]  我根本不會上網搞銀行的東西
[00:07:54.520 --> 00:07:56.520]  我真的不會搞這些
[00:07:56.520 --> 00:07:57.520]  你可不可以再寄一張給我
[00:07:57.520 --> 00:07:58.520]  他說可以
[00:07:58.520 --> 00:07:59.520]  不過你要來簽紙
[00:07:59.520 --> 00:08:01.520]  簽了紙再寄一張聲明給你
[00:08:01.520 --> 00:08:03.520]  我明天才來簽
[00:08:03.520 --> 00:08:04.520]  我不是很懂電腦
[00:08:04.520 --> 00:08:07.520]  但是現在的細蚊仔很厲害
[00:08:07.520 --> 00:08:11.520]  三四歲已經很厲害
[00:08:11.520 --> 00:08:12.520]  選擇YouTube來看
[00:08:12.520 --> 00:08:13.520]  真的很多人害怕
[00:08:13.520 --> 00:08:15.520]  我甚至見過一個細蚊仔
[00:08:15.520 --> 00:08:17.520]  在電視機上
[00:08:17.520 --> 00:08:19.520]  不停地用手指甩來甩去
[00:08:19.520 --> 00:08:21.520]  甩來甩去都沒有畫面
[00:08:21.520 --> 00:08:23.520]  可能他習慣甩iPad
[00:08:23.520 --> 00:08:24.520]  你明白我的意思嗎
[00:08:24.520 --> 00:08:26.520]  我以為家裡的電視機都可以甩
[00:08:26.520 --> 00:08:28.520]  不停地畫都沒有
[00:08:28.520 --> 00:08:30.520]  很多的細蚊仔
[00:08:30.520 --> 00:08:34.520]  他們就會來玩電腦
[00:08:34.520 --> 00:08:37.520]  其實電腦真的幫助到很多人
[00:08:37.520 --> 00:08:41.520]  我自己說水能載舟也能覆舟
[00:08:41.520 --> 00:08:44.520]  問題是你怎樣去善用那些資源
[00:08:44.520 --> 00:08:45.520]  很簡單舉個例子
[00:08:45.520 --> 00:08:48.520]  我上星期一才從紐西蘭回來
[00:08:48.520 --> 00:08:49.520]  但是回來之前
[00:08:49.520 --> 00:08:51.520]  我收到一個消息
[00:08:51.520 --> 00:08:53.520]  其實人生很短暫
[00:08:53.520 --> 00:08:54.520]  我們有一個會友
[00:08:54.520 --> 00:08:56.520]  很難得是四代堂堂
[00:08:56.520 --> 00:08:57.520]  在我大埔那裡
[00:08:57.520 --> 00:08:58.520]  兒子28歲
[00:08:58.520 --> 00:09:00.520]  在澳洲讀完書回來
[00:09:00.520 --> 00:09:01.520]  突然跌倒
[00:09:01.520 --> 00:09:03.520]  原來他的心臟有事
[00:09:03.520 --> 00:09:05.520]  發大了80%
[00:09:05.520 --> 00:09:08.520]  但是那些血
[00:09:08.520 --> 00:09:10.520]  我不是很清楚
[00:09:10.520 --> 00:09:12.520]  他說什麼上壓只有30%
[00:09:12.520 --> 00:09:14.520]  我想應該很嚴重
[00:09:14.520 --> 00:09:16.520]  送去仁安醫院
[00:09:16.520 --> 00:09:18.520]  他爸爸媽媽剛剛在英國
[00:09:18.520 --> 00:09:20.520]  做完一個展覽
[00:09:20.520 --> 00:09:21.520]  趕回來
[00:09:21.520 --> 00:09:22.520]  回來的時候一收到消息
[00:09:22.520 --> 00:09:24.520]  馬上回到仁安醫院
[00:09:24.520 --> 00:09:26.520]  醫生叫他做什麼呢
[00:09:26.520 --> 00:09:28.520]  準備他的身後事
[00:09:28.520 --> 00:09:29.520]  他應該不行
[00:09:29.520 --> 00:09:31.520]  很傷
[00:09:31.520 --> 00:09:33.520]  我今天早上見到他媽媽
[00:09:33.520 --> 00:09:35.520]  很感恩
[00:09:35.520 --> 00:09:37.520]  後來仁安醫院都不敢揹
[00:09:37.520 --> 00:09:39.520]  轉去威爾斯
[00:09:39.520 --> 00:09:41.520]  打算也不行
[00:09:41.520 --> 00:09:43.520]  誰知道真是神有憐憫
[00:09:43.520 --> 00:09:45.520]  慢慢康復
[00:09:45.520 --> 00:09:47.520]  重新站起來
[00:09:47.520 --> 00:09:50.520]  但現在心臟裡還有些東西要插住
[00:09:50.520 --> 00:09:52.520]  要遲些才拔出來
[00:09:52.520 --> 00:09:54.520]  那時候我一收到這個消息
[00:09:54.520 --> 00:09:56.520]  真的很好
[00:09:56.520 --> 00:09:58.520]  大家知道現在不用打IDD
[00:09:58.520 --> 00:10:00.520]  WhatsApp馬上可以打電話
[00:10:00.520 --> 00:10:02.520]  我身在紐西蘭
[00:10:02.520 --> 00:10:04.520]  但我馬上打回香港
[00:10:04.520 --> 00:10:06.520]  和我的會友
[00:10:06.520 --> 00:10:08.520]  前會友葉冥堂的目姐
[00:10:08.520 --> 00:10:10.520]  去祈禱
[00:10:10.520 --> 00:10:12.520]  去安慰去鼓勵
[00:10:12.520 --> 00:10:14.520]  所以可以很善用那些
[00:10:14.520 --> 00:10:16.520]  媒體
[00:10:16.520 --> 00:10:18.520]  但也不幸地
[00:10:18.520 --> 00:10:20.520]  特別有些傳道人
[00:10:20.520 --> 00:10:22.520]  可能迷失在
[00:10:22.520 --> 00:10:24.520]  電腦的網絡裡
[00:10:24.520 --> 00:10:26.520]  經常只是看電腦
[00:10:26.520 --> 00:10:28.520]  但不是看聖經
[00:10:28.520 --> 00:10:30.520]  可能原本看聖經但太多東西
[00:10:30.520 --> 00:10:32.520]  迷失了我們
[00:10:32.520 --> 00:10:34.520]  甚至有些人會在網上
[00:10:34.520 --> 00:10:36.520]  抄別人的講道
[00:10:36.520 --> 00:10:38.520]  甚至在某個海外的地方
[00:10:38.520 --> 00:10:40.520]  那個主任牧師打來給我
[00:10:40.520 --> 00:10:42.520]  他問我牧師你是不是說過一句話
[00:10:42.520 --> 00:10:44.520]  就是我的講章被人抄
[00:10:44.520 --> 00:10:46.520]  是無所謂的
[00:10:46.520 --> 00:10:48.520]  我說是的
[00:10:48.520 --> 00:10:50.520]  如果你上過冥堂
[00:10:50.520 --> 00:10:52.520]  我會放在網上
[00:10:52.520 --> 00:10:54.520]  大家有興趣可以隨便用
[00:10:54.520 --> 00:10:56.520]  no copyright, copy is right
[00:10:56.520 --> 00:10:58.520]  我這樣說
[00:10:58.520 --> 00:11:00.520]  他發現教會的傳道人
[00:11:00.520 --> 00:11:02.520]  全部是一般字過字
[00:11:02.520 --> 00:11:04.520]  把我的講章當成自己的講章
[00:11:04.520 --> 00:11:06.520]  來講道
[00:11:06.520 --> 00:11:08.520]  但他說梁牧師說過
[00:11:08.520 --> 00:11:10.520]  我意思不是叫那些人全部照抄
[00:11:10.520 --> 00:11:12.520]  你明白我的意思嗎
[00:11:12.520 --> 00:11:14.520]  這個就是我昨晚做的事情
[00:11:14.520 --> 00:11:16.520]  昨晚我要講一篇文章
[00:11:16.520 --> 00:11:18.520]  是給醫院
[00:11:18.520 --> 00:11:20.520]  阮牧師公
[00:11:20.520 --> 00:11:22.520]  我到今天都不會寫中文字
[00:11:22.520 --> 00:11:24.520]  我就會找一些
[00:11:24.520 --> 00:11:26.520]  寫文章來寫文
[00:11:26.520 --> 00:11:28.520]  然後拍了照
[00:11:28.520 --> 00:11:30.520]  然後找一些人
[00:11:30.520 --> 00:11:32.520]  那些叫打手,因為有一個墓碑書
[00:11:32.520 --> 00:11:34.520]  有些人幫我打文
[00:11:34.520 --> 00:11:36.520]  我比別人辛苦很多
[00:11:36.520 --> 00:11:38.520]  我有一些書,你記住我所有的書
[00:11:38.520 --> 00:11:40.520]  我全部用手寫的
[00:11:40.520 --> 00:11:42.520]  但有時候有一個好處
[00:11:42.520 --> 00:11:44.520]  就是逼你
[00:11:44.520 --> 00:11:46.520]  去面對你自己
[00:11:46.520 --> 00:11:48.520]  我是比別人差很多
[00:11:48.520 --> 00:11:50.520]  在電腦上,但我真的要去看書
[00:11:50.520 --> 00:11:52.520]  我真的要很認真的去寫
[00:11:52.520 --> 00:11:54.520]  反而我可能
[00:11:54.520 --> 00:11:56.520]  花的時間是會多一些
[00:11:56.520 --> 00:11:58.520]  但對我是一個祝福
[00:11:58.520 --> 00:12:00.520]  要經過自己的思考,而不是
[00:12:00.520 --> 00:12:02.520]  隨便寫
[00:12:02.520 --> 00:12:04.520]  有些人說很有錢就好了
[00:12:04.520 --> 00:12:06.520]  有錢是好的,我們不甘於平凡
[00:12:06.520 --> 00:12:08.520]  我們絕對不否定
[00:12:08.520 --> 00:12:10.520]  錢是有用的
[00:12:10.520 --> 00:12:12.520]  請你記住這個禮拜
[00:12:12.520 --> 00:12:14.520]  不鼓勵大家
[00:12:14.520 --> 00:12:16.520]  出席我們一個福音聖聚會
[00:12:16.520 --> 00:12:18.520]  就是說
[00:12:18.520 --> 00:12:20.520]  誰主明天
[00:12:20.520 --> 00:12:22.520]  有錢不是錯的
[00:12:22.520 --> 00:12:24.520]  基督徒也很有錢,我也很有錢
[00:12:24.520 --> 00:12:26.520]  神絕對不會不祝福我們
[00:12:26.520 --> 00:12:28.520]  不過要看你個人定的
[00:12:28.520 --> 00:12:30.520]  有錢是怎樣
[00:12:30.520 --> 00:12:32.520]  但如果有時候
[00:12:32.520 --> 00:12:34.520]  有錢沒有親情就糟糕了
[00:12:34.520 --> 00:12:36.520]  大家知道
[00:12:36.520 --> 00:12:38.520]  在威靈頓街很出名的燒鵝
[00:12:38.520 --> 00:12:40.520]  容忌燒鵝
[00:12:40.520 --> 00:12:42.520]  那時候他們
[00:12:42.520 --> 00:12:44.520]  三個兄弟
[00:12:44.520 --> 00:12:46.520]  爸爸死了之後搶了股權
[00:12:46.520 --> 00:12:48.520]  結果是怎樣呢
[00:12:48.520 --> 00:12:50.520]  真是一模一樣
[00:12:50.520 --> 00:12:52.520]  那個大佬
[00:12:52.520 --> 00:12:54.520]  其實是搶輸了
[00:12:54.520 --> 00:12:56.520]  法庭就判案
[00:12:56.520 --> 00:12:58.520]  法庭的判案很奇妙的
[00:12:58.520 --> 00:13:00.520]  如果你記得那個法官就說
[00:13:00.520 --> 00:13:02.520]  那個弟弟是奸的
[00:13:02.520 --> 00:13:04.520]  不誠實的
[00:13:04.520 --> 00:13:06.520]  但那個大佬是誠實的
[00:13:06.520 --> 00:13:08.520]  不過判那個大佬輸了
[00:13:08.520 --> 00:13:10.520]  那為什麼呢
[00:13:10.520 --> 00:13:12.520]  因為有些不知什麼人
[00:13:12.520 --> 00:13:14.520]  譬如簽一些文件
[00:13:14.520 --> 00:13:16.520]  你知道法庭是看文件的
[00:13:16.520 --> 00:13:18.520]  所以就說那個弟弟贏了
[00:13:18.520 --> 00:13:20.520]  但法官也說那個弟弟其實是一個奇妙的人
[00:13:20.520 --> 00:13:22.520]  但最差的問題
[00:13:22.520 --> 00:13:24.520]  就是那個官司還沒完的時候
[00:13:24.520 --> 00:13:26.520]  但結果是怎樣呢
[00:13:26.520 --> 00:13:28.520]  他就死了
[00:13:28.520 --> 00:13:30.520]  那時候
[00:13:30.520 --> 00:13:32.520]  那個弟弟雖然贏了
[00:13:32.520 --> 00:13:34.520]  但他說我贏了官司
[00:13:34.520 --> 00:13:36.520]  但我失去了什麼呢
[00:13:36.520 --> 00:13:38.520]  就是親情
[00:13:38.520 --> 00:13:40.520]  上星期城中有一個人很出名的
[00:13:40.520 --> 00:13:42.520]  星期五晚都會說的
[00:13:42.520 --> 00:13:44.520]  就是郭炳光
[00:13:44.520 --> 00:13:46.520]  他剛剛出監
[00:13:46.520 --> 00:13:48.520]  但他的大佬是誰呢
[00:13:48.520 --> 00:13:50.520]  他自己也說
[00:13:50.520 --> 00:13:52.520]  他出了監之後回家第一件事要做什麼
[00:13:52.520 --> 00:13:54.520]  大家知道要做什麼嗎
[00:13:54.520 --> 00:13:56.520]  染黑頭髮
[00:13:56.520 --> 00:13:58.520]  染黑頭髮
[00:13:58.520 --> 00:14:00.520]  他去探望媽媽
[00:14:00.520 --> 00:14:02.520]  然後去調製他哥哥
[00:14:02.520 --> 00:14:04.520]  郭炳霜
[00:14:04.520 --> 00:14:06.520]  郭炳霜不是死了嗎
[00:14:06.520 --> 00:14:08.520]  他還沒死之前在做什麼
[00:14:08.520 --> 00:14:11.520]  是在安排英國御用大律師
[00:14:11.520 --> 00:14:13.520]  告自己的家人
[00:14:13.520 --> 00:14:15.520]  要重新再分配他的資產
[00:14:15.520 --> 00:14:17.520]  這個星期五我會說這件事
[00:14:17.520 --> 00:14:19.520]  但其實那些事情還沒做完
[00:14:19.520 --> 00:14:21.520]  你就已經死了
[00:14:21.520 --> 00:14:23.520]  越有錢就越麻煩
[00:14:23.520 --> 00:14:25.520]  大家知道英軍
[00:14:25.520 --> 00:14:27.520]  羅氏家族
[00:14:27.520 --> 00:14:29.520]  羅康瑞那些人
[00:14:29.520 --> 00:14:31.520]  大家搶媽媽的
[00:14:31.520 --> 00:14:33.520]  那時候
[00:14:33.520 --> 00:14:35.520]  羅老太也說我活得很不開心
[00:14:35.520 --> 00:14:37.520]  容姬燒我的媽媽也說
[00:14:37.520 --> 00:14:39.520]  我也活得很不開心
[00:14:39.520 --> 00:14:41.520]  新鴻基的媽媽
[00:14:41.520 --> 00:14:43.520]  就是
[00:14:43.520 --> 00:14:45.520]  郭老太也是很不開心
[00:14:45.520 --> 00:14:47.520]  為什麼呢
[00:14:47.520 --> 00:14:49.520]  自己三個兒子竟然互相對峙
[00:14:49.520 --> 00:14:51.520]  如果你記得的時候
[00:14:51.520 --> 00:14:53.520]  ICAC
[00:14:53.520 --> 00:14:55.520]  不是有個執行主任退休了嗎
[00:14:55.520 --> 00:14:57.520]  上個月的事
[00:14:57.520 --> 00:14:59.520]  記者訪問他
[00:14:59.520 --> 00:15:01.520]  你覺得最難去破的是什麼案
[00:15:01.520 --> 00:15:03.520]  他就說到
[00:15:03.520 --> 00:15:05.520]  許仕仁的案是最難破的
[00:15:05.520 --> 00:15:07.520]  不過他說了一句
[00:15:07.520 --> 00:15:09.520]  如果不是有一個人告密
[00:15:09.520 --> 00:15:11.520]  我們是查不到這案子
[00:15:11.520 --> 00:15:13.520]  究竟是誰告密呢
[00:15:13.520 --> 00:15:15.520]  大家心中有數
[00:15:15.520 --> 00:15:17.520]  是不是
[00:15:17.520 --> 00:15:19.520]  所以做媽媽的會很傷
[00:15:19.520 --> 00:15:21.520]  看到兄弟大家不和的時候
[00:15:21.520 --> 00:15:23.520]  所以有錢是不是最好呢
[00:15:23.520 --> 00:15:25.520]  有錢是好的
[00:15:25.520 --> 00:15:27.520]  我再說有錢是好的
[00:15:27.520 --> 00:15:29.520]  但耶穌說到
[00:15:29.520 --> 00:15:31.520]  豐富的財富不等於豐盛的生命
[00:15:31.520 --> 00:15:33.520]  我剛剛
[00:15:33.520 --> 00:15:35.520]  上個禮拜五
[00:15:35.520 --> 00:15:37.520]  前幾天才去漢文田
[00:15:37.520 --> 00:15:39.520]  漢文田已經沒有冬菇亭了
[00:15:39.520 --> 00:15:41.520]  漢文田的餐廳很漂亮
[00:15:41.520 --> 00:15:43.520]  很高級的
