
[00:00:00.000 --> 00:00:03.000]  早晨,吃了早餐沒有?
[00:05:03.000 --> 00:05:09.000]  去找一個沒有痛苦,沒有眼淚,沒有不平,沒有剝削的地方
[00:05:09.000 --> 00:05:14.000]  幾天之後,她又去到另外一條村
[00:05:14.000 --> 00:05:17.000]  她同樣想在這裡休息
[00:05:18.000 --> 00:05:25.000]  忽然她又發覺,有一個年輕的婦人抱著一個嬰兒在那裡飲泣
[00:05:25.000 --> 00:05:30.000]  她又動了慈心,去看看究竟發生什麼事
[00:05:30.000 --> 00:05:34.000]  原來這個女人抱著一個嬰兒
[00:05:34.000 --> 00:05:38.000]  正是彌留之際,在死亡裡掙扎
[00:05:38.000 --> 00:05:42.000]  這個啞的拉比
[00:05:43.000 --> 00:05:48.000]  她也決定陪這個年輕的媽媽
[00:05:48.000 --> 00:05:54.000]  和她剛出生的小孩,走她人生最後的一程
[00:05:54.000 --> 00:05:58.000]  但因為她是啞的,所以不說話
[00:05:58.000 --> 00:06:02.000]  這個年輕的婦女就問拉比
[00:06:02.000 --> 00:06:07.000]  先生,你可不可以告訴我上帝去了哪裡?
[00:06:07.000 --> 00:06:10.000]  上帝搞什麼鬼?
[00:06:11.000 --> 00:06:15.000]  為什麼他要生一個這樣的嬰兒,養這個嬰兒出生在裡面
[00:06:15.000 --> 00:06:18.000]  只是痛苦,然後就離開?
[00:06:18.000 --> 00:06:21.000]  人生為了什麼?
[00:06:21.000 --> 00:06:24.000]  上帝去了哪裡?
[00:06:24.000 --> 00:06:27.000]  拉比聽了之後很痛苦
[00:06:27.000 --> 00:06:30.000]  但她是啞的,她不說話
[00:06:30.000 --> 00:06:33.000]  當這個少女不停不停地問她的時候
[00:06:33.000 --> 00:06:39.000]  拉比最後,轉過頭來,流了兩滴眼淚
[00:06:41.000 --> 00:06:44.000]  這個少女好像得到安慰
[00:06:44.000 --> 00:06:51.000]  他們兩個人合力挖掘墳墓,葬了嬰兒
[00:06:51.000 --> 00:06:55.000]  當拉比離開的時候,她很痛苦
[00:06:55.000 --> 00:07:01.000]  她是想找一個沒有眼淚,沒有痛苦,沒有不平的地方
[00:07:01.000 --> 00:07:06.000]  但是,她不能夠
[00:07:06.000 --> 00:07:10.000]  於是,她就很痛苦地跟自己說
[00:07:11.000 --> 00:07:17.000]  從今天開始,我不僅是啞的,我也是聾的
[00:07:17.000 --> 00:07:20.000]  我聽不到任何東西
[00:07:20.000 --> 00:07:26.000]  於是,這個又聾又啞的拉比,繼續她的旅程
[00:07:26.000 --> 00:07:30.000]  終於去到山上,找到一個山洞
[00:07:30.000 --> 00:07:33.000]  她就住在那個山洞裡
[00:07:33.000 --> 00:07:36.000]  在那裡,不再有人
[00:07:36.000 --> 00:07:39.000]  不再見到有人需要她安慰
[00:07:40.000 --> 00:07:43.000]  不再有剝削,不再有壓迫
[00:07:43.000 --> 00:07:48.000]  她說,我終於可以透一口氣
[00:07:48.000 --> 00:07:54.000]  有一天,她在山洞出來的時候,見到一隻小鳥受了傷
[00:07:54.000 --> 00:07:57.000]  拉比就動了慈心
[00:07:57.000 --> 00:08:03.000]  用了草藥來幫助這隻小鳥醫治她
[00:08:03.000 --> 00:08:08.000]  自此之後,這隻小鳥就不住飛到山洞前
[00:08:09.000 --> 00:08:11.000]  拉比和大家一起去玩
[00:08:11.000 --> 00:08:15.000]  有一天,正是開心之際的時候
[00:08:15.000 --> 00:08:18.000]  不知在哪裡有一塊石頭從天而降
[00:08:18.000 --> 00:08:21.000]  砸死了這隻小鳥
[00:08:21.000 --> 00:08:27.000]  拉比很傷心,就挖了一個墳墓,葬了這隻小鳥
[00:08:27.000 --> 00:08:30.000]  她很痛苦地跟自己說
[00:08:30.000 --> 00:08:35.000]  她說,我不僅是聾,不僅是啞,我也是盲的
[00:08:36.000 --> 00:08:39.000]  我沒有眼睛看,不再去看任何東西
[00:08:39.000 --> 00:08:45.000]  反正上帝也看不到,我閉上眼睛也無所謂
[00:08:45.000 --> 00:08:50.000]  這個又聾,又啞,又盲的拉比
[00:08:50.000 --> 00:08:57.000]  又死不了,在山洞裡又不知道在做什麼
[00:08:57.000 --> 00:09:01.000]  打了幾天,她決定重開她的耳朵
[00:09:01.000 --> 00:09:04.000]  重開她的嘴巴,重開她的眼睛
[00:09:05.000 --> 00:09:08.000]  回到會堂裡,繼續做牧養的工作
[00:09:08.000 --> 00:09:17.000]  韋素是一個經歷過第二次世界大戰
[00:09:17.000 --> 00:09:20.000]  是猶太人被拉去集中營
[00:09:20.000 --> 00:09:25.000]  眼見很多很多的痛楚的一個作家
[00:09:25.000 --> 00:09:28.000]  我想如果是一個猶太人
[00:09:28.000 --> 00:09:31.000]  面對著很多很多的痛楚
[00:09:31.000 --> 00:09:34.000]  特別是第二次世界大戰六百萬的猶太人
[00:09:35.000 --> 00:09:38.000]  被希特勒帶到梅希盧裡面的時候
[00:09:38.000 --> 00:09:45.000]  我想作為一個拉比,是一件很痛苦的事
[00:09:45.000 --> 00:09:50.000]  尤其是當你見到自己最親的人
[00:09:50.000 --> 00:10:00.000]  最愛的人,是被憂慮,被欺壓,被殺害的
[00:10:01.000 --> 00:10:07.000]  你又是那麼無助,又是那麼無奈,你能夠說什麼呢?
[00:10:07.000 --> 00:10:15.000]  我們做傳道人,看完韋素這個故事的時候
[00:10:15.000 --> 00:10:18.000]  心裡面有很多的共鳴
[00:10:18.000 --> 00:10:25.000]  我探一個患重病的姐妹,心裡面很難過
[00:10:27.000 --> 00:10:31.000]  我去探一個垂死的病人,心裡面很無奈
[00:10:31.000 --> 00:10:35.000]  有時候我會覺得上帝是找我們笨
[00:10:35.000 --> 00:10:40.000]  他叫我做一件事,去安慰一些受痛楚的人
[00:10:40.000 --> 00:10:45.000]  但又叫我無言安慰
[00:10:45.000 --> 00:10:51.000]  就好像一個醫生不准用藥,一個士兵不准開槍
[00:10:53.000 --> 00:10:57.000]  那怎麼去行醫,怎麼去打仗呢?
[00:10:57.000 --> 00:11:02.000]  我多渴望我有點石成金的能力
[00:11:02.000 --> 00:11:06.000]  我一祈禱,那些癌症就馬上消失了
[00:11:06.000 --> 00:11:15.000]  我一祈禱,壓迫我們的壞人馬上煙消雲散
[00:11:15.000 --> 00:11:19.000]  我一祈禱,那些窮的人馬上有錢
[00:11:20.000 --> 00:11:25.000]  我一祈禱,那些餓的人馬上有飯吃,多麼好
[00:11:25.000 --> 00:11:29.000]  但沒有,沒有
[00:11:29.000 --> 00:11:35.000]  有時候我會想,假如我有耶穌的能力
[00:11:35.000 --> 00:11:41.000]  能夠在海面行走,叫死人復活
[00:11:41.000 --> 00:11:45.000]  叫患病的人立即得到醫治
[00:11:46.000 --> 00:11:50.000]  用五個漢堡包,兩包薯條就吃飽五千個男人
[00:11:50.000 --> 00:11:54.000]  如果我有這樣的能力的時候,我來到香港
[00:11:54.000 --> 00:11:57.000]  我會做些什麼呢?
[00:11:57.000 --> 00:12:02.000]  不用佔領中環,整個香港就已經改變了
[00:12:02.000 --> 00:12:08.000]  不用顧著我的錢包,不用帶兩罐奶粉
[00:12:08.000 --> 00:12:11.000]  所有人都會變了
[00:12:13.000 --> 00:12:17.000]  但奇怪,當我看新約聖經的時候
[00:12:17.000 --> 00:12:22.000]  耶穌沒有這樣做,耶穌沒有坐下來到世間
[00:12:22.000 --> 00:12:27.000]  聖經記載大概有三十九個神蹟
[00:12:27.000 --> 00:12:34.000]  他來到世間裡面,猶太人依然是被剝削的亡國奴
[00:12:34.000 --> 00:12:42.000]  窮人依然是貧窮,奴隸仍然是奴隸被剝削
[00:12:43.000 --> 00:12:50.000]  壞的政府仍然是壞的政府,仍然是不公平
[00:12:50.000 --> 00:12:54.000]  甚至他的表親約翰坐牢
[00:12:54.000 --> 00:13:00.000]  他也沒有使用他的權柄,也沒有使用他的大能去拯救約翰
[00:13:00.000 --> 00:13:05.000]  不像Rambo那樣,所有無辜的人仍然是無辜
[00:13:05.000 --> 00:13:09.000]  我們不禁會問為什麼
[00:13:10.000 --> 00:13:14.000]  不僅是我們問為什麼,連坐牢的約翰也會問
[00:13:14.000 --> 00:13:18.000]  究竟你是否就是上帝差來的那個?
[00:13:18.000 --> 00:13:24.000]  如果不是,為什麼你可以熟視無睹呢?
[00:13:24.000 --> 00:13:31.000]  但我心想了一會兒,耶穌來的使命是什麼?
[00:13:31.000 --> 00:13:37.000]  不是叫人吃得飽,不是叫人穿得暖
[00:13:38.000 --> 00:13:47.000]  不是去改變政制,也不是去大搞革命
[00:13:47.000 --> 00:13:51.000]  也不是叫人物質富裕那些
[00:13:51.000 --> 00:13:59.000]  耶穌說,人活著不是單靠食物,乃是靠神考慮一切的話
[00:13:59.000 --> 00:14:03.000]  魔鬼試探耶穌,耶穌出來傳道的時候
[00:14:04.000 --> 00:14:08.000]  假如你不去做一個派麵包的人,將石頭變成食物去派他
[00:14:08.000 --> 00:14:15.000]  耶穌就回答他,人活著不是單靠食物,乃是靠神考慮一切的話
[00:14:15.000 --> 00:14:26.000]  耶穌行這些神蹟,沒錯,是動了慈心,滿有憐憫
[00:14:26.000 --> 00:14:31.000]  但如果我們只是從一個人道的立場來看耶穌的事蹟的時候
[00:14:32.000 --> 00:14:41.000]  我們就大錯特錯,吃完之後會再肚子餓
[00:14:41.000 --> 00:14:53.000]  復活之後會再死,政制改變之後又會再來一個腐敗
[00:14:53.000 --> 00:14:59.000]  什麼才能給人真正的永恆?
[00:15:00.000 --> 00:15:06.000]  在聖經中,尤其是約翰,他用到神蹟這個字的時候
[00:15:06.000 --> 00:15:12.000]  神蹟是一個很創的翻譯,希臘文的字叫semeon
[00:15:12.000 --> 00:15:21.000]  semeon英文也叫sign,是一個標記,是有一個真理的標記
[00:15:21.000 --> 00:15:28.000]  就好像一個比喻一樣,比喻不只是一個故事,故事後面有一個真理在裡面
[00:15:29.000 --> 00:15:35.000]  耶穌行神蹟就不是去表現他的quality,讓人看他多威風
[00:15:35.000 --> 00:15:39.000]  如果我們這樣看耶穌的時候,我們就大錯特錯
[00:15:39.000 --> 00:15:47.000]  而是神蹟只不過是一個比喻,後面有一個很重要的訊息告訴我們
[00:15:47.000 --> 00:15:53.000]  今天我們看五餅二魚這個神蹟,就是這個意思
[00:15:54.000 --> 00:15:59.000]  耶穌的重點,沒錯,他是連摔人,肚子餓的時候給他吃
[00:15:59.000 --> 00:16:05.000]  但是聖經記載,他只走過兩次,為什麼走過兩次呢?
[00:16:05.000 --> 00:16:09.000]  一次是五千人,另外一次是四千人,而且是隔了很久
[00:16:09.000 --> 00:16:12.000]  為什麼隔了很久呢?因為這段聖經告訴我們
[00:16:12.000 --> 00:16:21.000]  他叫眾人坐在草地,什麼時候有草地?巴勒斯坦的地方就是雨季的時候才有草地
[00:16:22.000 --> 00:16:28.000]  但是到了餵四千人的時候,就沒有了草地,是乾地
[00:16:28.000 --> 00:16:31.000]  就是說最低限度是隔了半年的時間
[00:16:31.000 --> 00:16:41.000]  耶穌,你想一下,一年吃兩餐,五餅二魚不死也很難
[00:16:41.000 --> 00:16:48.000]  所以重點不是餵飽,如果我們看重點是餵飽的時候,就完全不make sense
[00:16:49.000 --> 00:16:55.000]  但是我們知道五餅二魚下面是一個很重要的訊息
[00:16:55.000 --> 00:16:58.000]  我們今天來看看這是什麼訊息
[00:16:58.000 --> 00:17:04.000]  首先我們看看第一節到第三節,我們一起來讀讀第一節到第三節,有東西看
[00:17:05.000 --> 00:17:22.000]  這些時以後,耶穌渡過加利利海,就是提比利亞海,有一大群人因為看見祂在病人身上所行的神蹟,就跟隨祂。耶穌上了山,黃門徒一同坐在那裡。
[00:17:22.000 --> 00:17:33.000]  因為我告訴你,耶穌的名聲就越來越響了,因為祂在病人身上所行的神蹟,就有很多人開始跟隨祂了
[00:17:34.000 --> 00:17:43.000]  我們留意,約翰兩次提到一個字,有一大群人跟隨祂
[00:17:43.000 --> 00:17:56.000]  和合本叫許多,和修本稍微有進步,叫一大群,但是都表達不到意思
[00:17:57.000 --> 00:18:11.000]  用什麼字去表達這個意思呢?在希臘文裡面,群已經是很多的,但是還要加上一個很大群的,很多很多的群
[00:18:11.000 --> 00:18:18.000]  如果我們用中文去翻譯,就是人山人海,這樣來跟著耶穌
[00:18:19.000 --> 00:18:31.000]  所以在這裡說有五千個男人,通常,你看看我們周圍看一下就知道,男人通常佔小部分,在教會裡面,最多是35%至40%
[00:18:31.000 --> 00:18:41.000]  大多數是女人,如果有五千個男人,最低限度有一萬五千人,一萬多人跟隨,你想一想,一萬多人跟隨
[00:18:42.000 --> 00:18:50.000]  還有,所謂跟隨的字,在原文有一個imperfect tense,所以imperfect tense是不住的,continuous的
[00:18:50.000 --> 00:18:59.000]  就是說這一大群人,一萬多人,是不住的跟隨耶穌,要聽耶穌的話
[00:18:59.000 --> 00:19:05.000]  就好像路加福音第十四章二十五節,也提到有一大群人和耶穌同行
[00:19:06.000 --> 00:19:15.000]  留意,他們去跟隨耶穌,只是和耶穌同行,為什麼他們找耶穌呢?
[00:19:15.000 --> 00:19:26.000]  聖經就告訴你,因為耶穌的明星大錯,病人身上得到醫治,有東西看
[00:19:27.000 --> 00:19:36.000]  這一群人的心態是什麼?去看東西,好像去看打球,去看show,有東西看
[00:19:36.000 --> 00:19:42.000]  哇,最近有東西看,南海十三郎,你去看看,於是很多人去了,撲飛了
[00:19:42.000 --> 00:19:53.000]  哇,英超,現在曼聯來香港打球,和黃馬在香港打,撲飛了,去了
[00:19:54.000 --> 00:20:04.000]  有東西看,心情就是看打球,看show,不是靠近的,是對我有好處,我就有東西看
[00:20:04.000 --> 00:20:14.000]  在今天也有很多人是這樣,今天很多人來到禮拜堂,不是跟隨主,不是毀身給他
[00:20:14.000 --> 00:20:22.000]  而是有東西看,有東西聽,哪個牧師說的都生動的,就去聽聽
[00:20:23.000 --> 00:20:28.000]  如果是悶悶的,都不是我聽過的,都不是我的粉絲的,那就再見了
[00:20:28.000 --> 00:20:43.000]  今天很多人都是這樣,不少人所謂的跟隨,只不過是埋堆,只不過是去看東西
[00:20:43.000 --> 00:20:50.000]  是遠遠的跟隨,而不是貼身的跟隨,對生命是沒有影響的
[00:20:51.000 --> 00:20:54.000]  他只是一個顧客的態度,好像去shopping一樣
[00:20:54.000 --> 00:20:59.000]  香港這麼多間教會,多好shop,你喜歡聽哪個,任你選
[00:20:59.000 --> 00:21:06.000]  有些位置比較漂亮,有些位置沒那麼漂亮,有些比較短,有些比較長
[00:21:06.000 --> 00:21:09.000]  有些早長,有些中長,有些午長,任你去
[00:21:10.000 --> 00:21:22.000]  所以你要發覺,今天在這個世界裡面,就像耶穌的時代一樣,很多人走來跟隨耶穌,只不過是看東西
[00:21:22.000 --> 00:21:27.000]  耶穌不是看到很多人跟隨他,明星大錯,他就心花怒放
[00:21:27.000 --> 00:21:34.000]  於是就開始寫文章,開workshop,如何吸引更多顧客來光顧
[00:21:35.000 --> 00:21:41.000]  如何令教會增長,數目愈多,耶穌沒有不搞這一套
[00:21:41.000 --> 00:21:46.000]  聖經記載,耶穌上了山,坐在那裡,緩緩淘在一起
[00:21:46.000 --> 00:21:56.000]  耶穌為什麼這麼做?不是遠足,不是旅行,是獨處,跟神親近
[00:21:57.000 --> 00:22:05.000]  愈是明星大錯的時候,愈是需要安靜,等候與神親近的時間
[00:22:05.000 --> 00:22:08.000]  因為通常那個時候是最危險的
[00:22:08.000 --> 00:22:14.000]  或者我們看看他去了哪裡,看看地理形勢,我們更加明白
[00:22:15.000 --> 00:22:31.000]  耶穌本來是在加伯隆,從加伯隆到加利利的對岸,坐船大概四英里
[00:22:31.000 --> 00:22:40.000]  很明顯耶穌和門徒到另外一邊坐船去,群眾又想跟隨耶穌
[00:22:41.000 --> 00:22:45.000]  但他們沒有船,於是只好走路,耳朵裡死根,不放過
[00:22:45.000 --> 00:22:56.000]  我們知道如果你看地理地圖,約旦河的水流入在加利利海的北邊
[00:22:56.000 --> 00:23:03.000]  沿著加利利海的北邊,跟著約旦河走大概兩英里
[00:23:04.000 --> 00:23:12.000]  還有一個叫伯塞達的地方,伯塞達就是耶穌和門徒安息的地方
[00:23:12.000 --> 00:23:20.000]  如果是由加伯隆走路去伯塞達,大概是九英里
[00:23:20.000 --> 00:23:24.000]  九英里是多大呢?就是從這裡走到中文大學
[00:23:24.000 --> 00:23:31.000]  從這裡走到中文大學,走到馬鞍山,大概是九英里
[00:23:32.000 --> 00:23:42.000]  耶穌和門徒坐船去了,接著這一群人就死根了
[00:23:42.000 --> 00:23:46.000]  走了九英里去到這個伯塞達的地方
[00:23:46.000 --> 00:23:51.000]  約翰怕死我們不知道,於是就加多一句
[00:23:51.000 --> 00:23:56.000]  時間是什麼呢?是如意節靠近的日子,第四節
[00:23:57.000 --> 00:24:03.000]  如意節是一個大的節日,猶太人三大節日,其中一個大節日就是如意節
[00:24:03.000 --> 00:24:08.000]  如意節是紀念摩西大明以色列人出埃及
[00:24:08.000 --> 00:24:15.000]  就是上帝要殺這個長子的時候,他們殺了一個羔羊,貼在門尾
[00:24:15.000 --> 00:24:19.000]  天使就會跳過,所謂如意節,Passover
[00:24:19.000 --> 00:24:26.000]  每逢如意節的時候,成千上萬的猶太人就湧入耶路撒冷
[00:24:27.000 --> 00:24:34.000]  我們相信大多數這些是屬於外地來的猶太人,無家可歸
[00:24:34.000 --> 00:24:39.000]  現在就走去見耶穌,情景就是一個這樣的情景
[00:24:39.000 --> 00:24:45.000]  我們再來看看第五節至十三節,有東西吃
[00:24:45.000 --> 00:24:53.000]  我們一起讀第四節至十三節,我們一起讀好不好?
[00:24:54.000 --> 00:25:00.000]  那時猶太人的禹節近了,耶穌舉目看見一大群人來,就對腓力說
[00:25:00.000 --> 00:25:03.000]  我們到哪裡去買餅給這些人吃呢?
[00:25:03.000 --> 00:25:08.000]  他說者說是要考驗腓力,他自己原知道要怎麼做
[00:25:08.000 --> 00:25:15.000]  腓力回答他,就是兩百個銀幣的餅也不夠給他們每人吃一點點
[00:25:15.000 --> 00:25:20.000]  有一個門徒就是西門彼得的弟弟安德烈,對耶穌說
[00:25:21.000 --> 00:25:28.000]  他有一個孩子,帶著五個大麥餅和兩條丸子,但是分給這麼多人還算什麼呢?
[00:25:28.000 --> 00:25:36.000]  耶穌說你們叫大家坐下,那地方的草多,人們就坐下,男人的數目約有五千
[00:25:36.000 --> 00:25:45.000]  耶穌拿起餅來,竹謝了,就分給坐著的人,也同樣分了乳,也照他們所要的來分
[00:25:46.000 --> 00:25:52.000]  他們吃飽後,耶穌對門徒說,把剩下的碎屑收拾起來,免得糟蹋了
[00:25:52.000 --> 00:26:02.000]  他們就把那五個大麥餅的碎屑,就是大家吃剩的,收拾起來,裝滿了十二個籃子
[00:26:02.000 --> 00:26:11.000]  耶穌見到很多很多人,路加福音又更加加數,日已平西,黃昏到了
[00:26:12.000 --> 00:26:18.000]  走了這麼久路,又聽了耶穌說話,肚子餓了
[00:26:18.000 --> 00:26:26.000]  於是耶穌對肥力說,我們從哪裡買餅去餵飽這十萬多人呢?
[00:26:26.000 --> 00:26:33.000]  耶穌問肥力不是沒有理由的,根據約翰福音第一章四十四節說
[00:26:33.000 --> 00:26:41.000]  肥力是八塞大人,地頭蟲來的,他是知道所有的地理形勢
[00:26:42.000 --> 00:26:45.000]  知道哪裡有東西賣,哪裡沒有東西賣
[00:26:45.000 --> 00:26:53.000]  正如你問我,蘇慕斯,去哪裡喝茶,我就會告訴你,哪間好,哪間不好,哪些點心好,哪些不好
[00:26:53.000 --> 00:26:59.000]  全部都沒有道父買的,我會說清楚,因為我是地頭蟲,在這裡很久了
[00:26:59.000 --> 00:27:03.000]  如果你叫我去別的地方,我就不知道去哪裡了
[00:27:03.000 --> 00:27:08.000]  所以耶穌就問肥力,因為他是地頭蟲,肥力是一個很實際的人
[00:27:09.000 --> 00:27:20.000]  他就說,就是你用兩百個銀幣的餅買給人,每人就吃得一點點
[00:27:20.000 --> 00:27:26.000]  於是我們會問,兩百銀幣的餅,兩百銀幣即是多少錢呢?
[00:27:26.000 --> 00:27:34.000]  兩百銀幣大概是美金六百元,也是當時的工資,半年的工資
[00:27:35.000 --> 00:27:45.000]  即是說,你做工做了半年,我請大家吃東西,我用了半年薪水,大家也吃了一點點
[00:27:45.000 --> 00:27:57.000]  或者我們用廣東話的語氣,肥力是怎樣跟耶穌說話的
[00:27:58.000 --> 00:28:07.000]  有沒有搞錯啊,你瘋瘋癲癲的,用半年的薪水買餅,即是吃得雞碎那麼多
[00:28:07.000 --> 00:28:13.000]  你叫我去買,你不是腦袋有些瘋瘋癲癲的嗎?
[00:28:13.000 --> 00:28:19.000]  肥力的語氣就是這樣,我想我講的語氣可能已經溫和了
[00:28:20.000 --> 00:28:28.000]  就是瘋瘋癲癲的,所以肥力就懶得跟耶穌說話
[00:28:28.000 --> 00:28:36.000]  門徒當中有一個叫安德烈,他瘋得很可愛,這個人瘋得很可愛
[00:28:36.000 --> 00:28:45.000]  他為什麼瘋得很可愛呢?我想他有一點跟耶穌開玩笑
[00:28:46.000 --> 00:28:54.000]  這個有一個小孩,他有五個餅,兩條魚,然後再加一句
[00:28:54.000 --> 00:29:00.000]  不過那麼少,吃得多少?連一個小孩也吃不飽,五餅二魚
[00:29:00.000 --> 00:29:10.000]  大麥餅是什麼呢?不是Big Mac,大麥餅是非常粗陋的餅,是窮人吃的
[00:29:11.000 --> 00:29:20.000]  魚是什麼呢?不是泥鯭魚,也不是石狗公,是煮熟的小魚,是用來送麵包的
[00:29:20.000 --> 00:29:31.000]  類似現在的渣甸魚用來送麵包的,是很粗的東西
[00:29:32.000 --> 00:29:41.000]  很有趣,安德烈不喜歡瘋,就找耶穌來開玩笑
[00:29:41.000 --> 00:29:52.000]  現在有個親戚問我,我不夠錢,我欠了人家六千萬
[00:29:53.000 --> 00:30:03.000]  我找個抽屜,我找到兩個半人的錢,你想一下他的意思是什麼?
[00:30:03.000 --> 00:30:10.000]  現在耶穌就是這樣,但是耶穌叫他坐在那裡
[00:30:10.000 --> 00:30:22.000]  坐在那裡,他就捉著麥開的餅分給他,奇蹟就出現了
[00:30:23.000 --> 00:30:28.000]  全部繼續有,而且吃得飽
[00:30:28.000 --> 00:30:32.000]  很有趣,約翰在這裡特別要留意這個字
[00:30:32.000 --> 00:30:40.000]  他說分給他們,他們第十二節,他們吃飽後
[00:30:40.000 --> 00:30:50.000]  吃飽這個字,通常在希臘文吃飽這個字是用一個accusative case
[00:30:51.000 --> 00:30:56.000]  你吃飽了嗎?吃飽了,但是在這裡不是用一個accusative case
[00:30:56.000 --> 00:30:59.000]  而是用一個genitive case,什麼意思呢?
[00:30:59.000 --> 00:31:09.000]  吃到飽到像你今天請我吃飯,每樣都是豆腐
[00:31:09.000 --> 00:31:19.000]  吃到飽到滿載而歸,拍拍肚子
[00:31:20.000 --> 00:31:22.000]  在這樣的情形下,你就用一個genitive case
[00:31:22.000 --> 00:31:29.000]  耶穌說這些人飽得很厲害,不只是飽得很厲害
