
[00:00:00.000 --> 00:00:03.000]  今個月是我們猜拳月
[00:05:50.400 --> 00:05:53.600]  把教會變成一棟棟建築物
[00:05:53.600 --> 00:05:56.400]  然後從信徒的生命裏面
[00:05:56.400 --> 00:05:59.000]  把教會偷走了
[00:05:59.000 --> 00:06:00.600]  他說什麼呢?
[00:06:00.600 --> 00:06:03.200]  他說我們日積月累的傳統
[00:06:03.200 --> 00:06:05.000]  教會的傳統
[00:06:05.000 --> 00:06:09.200]  教會變成一棟棟的建築物
[00:06:09.200 --> 00:06:11.000]  教會是什麼呢?
[00:06:11.000 --> 00:06:12.200]  教會
[00:06:12.200 --> 00:06:14.800]  我們很多時候一想到教會
[00:06:14.800 --> 00:06:17.000]  其實就想到這座建築物
[00:06:17.000 --> 00:06:20.200]  我們在這裏有個教會
[00:06:20.200 --> 00:06:22.800]  我們沒有想到教會是什麼
[00:06:22.800 --> 00:06:25.800]  教會真正的目、意義
[00:06:25.800 --> 00:06:28.200]  教會的本質
[00:06:28.200 --> 00:06:30.600]  原來就是你和我
[00:06:30.600 --> 00:06:33.000]  教會其實就是信徒
[00:06:33.000 --> 00:06:35.400]  教會就是我們這班的基督徒
[00:06:35.400 --> 00:06:37.800]  這個才是教會
[00:06:37.800 --> 00:06:40.200]  但是在我們現在腦裏面
[00:06:40.200 --> 00:06:41.800]  教會不是這樣
[00:06:41.800 --> 00:06:43.000]  在我們腦裏面
[00:06:43.000 --> 00:06:47.800]  這個地方才叫做教會
[00:06:47.800 --> 00:06:53.400]  難怪教會變成我們星期日聽到的地方
[00:06:53.400 --> 00:06:55.400]  所以我們說回教會做什麼?
[00:06:55.400 --> 00:06:56.800]  去聽到
[00:06:56.800 --> 00:07:00.000]  週一至二、三、四、五、六日
[00:07:00.000 --> 00:07:02.600]  我們沒有回教會
[00:07:02.600 --> 00:07:05.000]  所以我們喜歡做什麼就做什麼
[00:07:05.000 --> 00:07:07.800]  你會不會這樣想教會呢?
[00:07:07.800 --> 00:07:09.400]  當你想教會的時候
[00:07:09.400 --> 00:07:11.400]  你其實是在想聽徒
[00:07:11.400 --> 00:07:16.400]  你沒有想到教會原來就是你和我的本身
[00:07:16.400 --> 00:07:19.200]  而我們就是教會
[00:07:19.200 --> 00:07:23.000]  我們就是要將耶穌基督
[00:07:23.000 --> 00:07:24.600]  在我們生命裏面
[00:07:24.600 --> 00:07:27.200]  來表達出來
[00:07:27.200 --> 00:07:31.200]  教會變成一間有限公司
[00:07:31.200 --> 00:07:34.400]  你知不知道我們大部份香港的教會
[00:07:34.400 --> 00:07:37.400]  都是註冊成有限公司
[00:07:37.400 --> 00:07:39.400]  可能大家不知道
[00:07:39.400 --> 00:07:42.200]  原來我們是一間有限公司
[00:07:42.200 --> 00:07:45.400]  可能你會覺得很奇怪
[00:07:45.400 --> 00:07:49.000]  本來這個是社會對我們的要求
[00:07:49.000 --> 00:07:53.000]  或者這樣來管理教會
[00:07:53.000 --> 00:07:56.400]  但是教會真的慢慢變成一間有限公司
[00:07:56.400 --> 00:07:58.800]  教會不是一間有限公司
[00:07:58.800 --> 00:08:02.400]  教會有屬靈管理的原則
[00:08:02.400 --> 00:08:07.600]  不是受著這個有限公司的原則所規範
[00:08:07.600 --> 00:08:09.000]  當然我們要滿足
[00:08:09.000 --> 00:08:12.000]  但是我們要超越這個原則
[00:08:12.000 --> 00:08:17.400]  更加成為一個屬靈的有機體
[00:08:17.400 --> 00:08:21.000]  我們將很多屬靈的原則改變了
[00:08:21.000 --> 00:08:26.600]  我們變成一間地地道道的有限公司
[00:08:26.600 --> 00:08:28.200]  教會做什麼?
[00:08:28.200 --> 00:08:31.600]  這個累積的傳統
[00:08:31.600 --> 00:08:33.200]  很重要
[00:08:33.200 --> 00:08:37.800]  將教唆你和我
[00:08:37.800 --> 00:08:42.200]  將教會的責任交給牧師
[00:08:42.200 --> 00:08:44.600]  交給牧師
[00:08:44.600 --> 00:08:51.000]  很多時候我們以為牧師就來到講道
[00:08:51.000 --> 00:08:53.800]  牧師就來到傳道
[00:08:53.800 --> 00:08:59.000]  沒想到原來這個責任不是牧師的獨有
[00:08:59.000 --> 00:09:03.200]  這個責任是你和我都要做的
[00:09:03.200 --> 00:09:07.400]  並且更加講到猜拳
[00:09:07.400 --> 00:09:12.200]  我們以為我們做信徒的不需要猜拳的
[00:09:12.200 --> 00:09:16.200]  只要我們將責任交給那些專職的宣教士
[00:09:16.200 --> 00:09:18.200]  他們做猜拳就可以了
[00:09:18.200 --> 00:09:24.400]  很多時候我們就讓這些宣教士來完成
[00:09:24.400 --> 00:09:28.800]  然後教會我們各位信徒
[00:09:28.800 --> 00:09:35.600]  我們就不需要在這個猜拳的使命裏面來承擔
[00:09:35.600 --> 00:09:40.400]  這位李慧良先生
[00:09:40.400 --> 00:09:45.200]  他不單止提到這一方面教會的問題
[00:09:45.200 --> 00:09:50.600]  他提到在這個猜拳的發展裏面
[00:09:50.600 --> 00:09:55.600]  他來到透過他的閱讀
[00:09:55.600 --> 00:09:59.800]  他來到發現一個很重要的觀察
[00:09:59.800 --> 00:10:01.800]  在第十六世紀
[00:10:01.800 --> 00:10:05.200]  是教會一個很大的改變
[00:10:05.200 --> 00:10:10.000]  從一個很多問題的教會
[00:10:10.000 --> 00:10:14.800]  回到聖經所建立的教會模式那裏
[00:10:14.800 --> 00:10:17.400]  所以我們說基督教新教
[00:10:17.400 --> 00:10:20.000]  在第十六世紀買了路德的時候
[00:10:20.000 --> 00:10:21.600]  來復原
[00:10:21.600 --> 00:10:24.200]  將教會的本質來復原
[00:10:24.200 --> 00:10:25.600]  不過呢
[00:10:25.600 --> 00:10:29.200]  由第十六世紀到第八十八世紀
[00:10:29.200 --> 00:10:32.000]  教會缺乏做一件事
[00:10:32.000 --> 00:10:36.800]  就是來到海外宣教
[00:10:36.800 --> 00:10:39.200]  在這二百多年裏面
[00:10:39.200 --> 00:10:46.400]  教會很少將福音傳給其他人來認識
[00:10:46.400 --> 00:10:52.200]  教會只是在歐洲的地方來發展
[00:10:52.200 --> 00:10:55.400]  沒有離開歐洲
[00:10:55.400 --> 00:10:58.400]  這是一個大的趨勢
[00:10:58.400 --> 00:11:01.400]  不過在第十八、第十九世紀
[00:11:01.400 --> 00:11:03.800]  教會有一個大的轉變
[00:11:03.800 --> 00:11:06.000]  這個轉變是什麼呢?
[00:11:06.000 --> 00:11:09.200]  平順圖的興起
[00:11:09.200 --> 00:11:10.600]  你發現
[00:11:10.600 --> 00:11:13.400]  在第十八世紀
[00:11:13.400 --> 00:11:15.000]  有幾個
[00:11:15.000 --> 00:11:17.400]  十八十幾世紀有幾個
[00:11:17.400 --> 00:11:20.800]  猜拳的人物
[00:11:20.800 --> 00:11:23.800]  都想大家來認識
[00:11:23.800 --> 00:11:27.600]  近代我們說宣教之父是誰呢?
[00:11:27.600 --> 00:11:29.400]  叫做克里威廉
[00:11:29.400 --> 00:11:31.400]  他一七九三年
[00:11:31.400 --> 00:11:34.000]  去印度十八世紀的時候
[00:11:34.000 --> 00:11:38.000]  去印度傳福音
[00:11:38.000 --> 00:11:40.400]  你想想
[00:11:40.400 --> 00:11:45.000]  當時沒有人會去印度
[00:11:45.000 --> 00:11:46.600]  這個克里威廉
[00:11:46.600 --> 00:11:49.600]  其實他大部份的時間
[00:11:49.600 --> 00:11:52.000]  在他未去印度傳福音
[00:11:52.000 --> 00:11:55.600]  大部份時間他是做寶鞋的
[00:11:55.600 --> 00:11:59.000]  他好像未曾進入過神學院
[00:11:59.000 --> 00:12:01.200]  受什麼正式的訓練
[00:12:01.200 --> 00:12:04.200]  他很多的東西特別是語文
[00:12:04.200 --> 00:12:07.600]  都是自學來的
[00:12:07.600 --> 00:12:12.400]  他在一七九三年
[00:12:12.400 --> 00:12:17.800]  去印度傳福音
[00:12:17.800 --> 00:12:22.200]  第一位來中國傳道
[00:12:22.200 --> 00:12:23.400]  不是第一位
[00:12:23.400 --> 00:12:26.400]  第一位是另一個人
[00:12:26.400 --> 00:12:27.400]  戴德生
[00:12:27.400 --> 00:12:29.800]  在第十九世紀
[00:12:29.800 --> 00:12:32.400]  他來到中國傳道
[00:12:32.400 --> 00:12:34.600]  當時他未來中國之前
[00:12:34.600 --> 00:12:38.000]  他是一位醫生的助理
[00:12:38.000 --> 00:12:40.000]  但是他受感動
[00:12:40.000 --> 00:12:43.000]  他願意來中國傳福音
[00:12:43.000 --> 00:12:44.800]  劍橋七傑
[00:12:44.800 --> 00:12:48.000]  十一世紀的末
[00:12:48.000 --> 00:12:49.800]  來到中國傳道
[00:12:49.800 --> 00:12:52.000]  他們大學畢業沒多久
[00:12:52.000 --> 00:12:53.800]  他們就來中國了
[00:12:53.800 --> 00:12:55.400]  你想一想
[00:12:55.400 --> 00:12:57.600]  他們不是
[00:12:57.600 --> 00:13:01.400]  一開始是全職的傳道人
[00:13:01.400 --> 00:13:03.800]  他們好像都是一個
[00:13:03.800 --> 00:13:07.400]  好像大部份的大家
[00:13:07.400 --> 00:13:09.600]  是一個平信徒
[00:13:09.600 --> 00:13:11.200]  但是他們受感動
[00:13:11.200 --> 00:13:13.400]  他們願意裝備自己
[00:13:13.400 --> 00:13:15.200]  來到海外
[00:13:15.200 --> 00:13:18.600]  來做宣教的工作
[00:13:18.600 --> 00:13:20.200]  今天我們教會很多時候
[00:13:20.200 --> 00:13:22.400]  有一個錯誤的想法
[00:13:22.400 --> 00:13:25.000]  宣教都是宣教士
[00:13:25.000 --> 00:13:26.600]  交給他
[00:13:26.600 --> 00:13:28.600]  你有沒有想過
[00:13:28.600 --> 00:13:30.400]  你要被裝備
[00:13:30.400 --> 00:13:35.000]  成為一個傳福音的使者
[00:13:35.000 --> 00:13:39.000]  在舊約聖經一開始
[00:13:39.000 --> 00:13:43.400]  神就將這個
[00:13:43.400 --> 00:13:46.400]  吩咐人一個使命
[00:13:46.400 --> 00:13:47.600]  這個是什麼使命
[00:13:47.600 --> 00:13:50.200]  我一會兒來講
[00:13:50.200 --> 00:13:52.000]  在創世紀
[00:13:52.000 --> 00:13:55.400]  不單止是來講到
[00:13:55.400 --> 00:13:57.800]  創世人類的歷史
[00:13:57.800 --> 00:14:00.800]  有些人當它是一本歷史的書來看
[00:14:00.800 --> 00:14:03.800]  有些人當創世紀是一本自然科學書
[00:14:03.800 --> 00:14:04.800]  經常問
[00:14:04.800 --> 00:14:07.600]  究竟創世紀創造和科學
[00:14:07.600 --> 00:14:08.800]  有沒有根據
[00:14:08.800 --> 00:14:10.800]  有沒有關聯
[00:14:10.800 --> 00:14:14.200]  不過創世紀最基本的
[00:14:14.200 --> 00:14:17.400]  是講到人類和神
[00:14:17.400 --> 00:14:18.800]  那個屬靈的關係
[00:14:18.800 --> 00:14:22.600]  那個關係的一個書
[00:14:22.600 --> 00:14:26.800]  來表達人和神之間的關係
[00:14:26.800 --> 00:14:29.200]  怎樣受破壞
[00:14:29.200 --> 00:14:31.800]  創世紀第一章到第十一章
[00:14:31.800 --> 00:14:33.200]  一個很重要的主題
[00:14:33.200 --> 00:14:35.200]  神創造這個世界
[00:14:35.200 --> 00:14:37.600]  人將它破壞
[00:14:37.600 --> 00:14:40.600]  神怎樣再重建這個世界
[00:14:40.600 --> 00:14:44.200]  重建人類和他們的關係
[00:14:44.200 --> 00:14:46.400]  所以當你這樣看的時候
[00:14:46.400 --> 00:14:47.200]  你會看到
[00:14:47.200 --> 00:14:49.200]  原來這個世界
[00:14:49.200 --> 00:14:55.400]  人類屬靈的歷史的發展是怎樣
[00:14:55.400 --> 00:14:57.400]  第十一章
[00:14:57.400 --> 00:14:59.400]  我們很多時候說
[00:14:59.400 --> 00:15:01.400]  巴別伯
[00:15:01.400 --> 00:15:10.400]  神來將巴別的人
[00:15:10.400 --> 00:15:13.600]  來變亂他的口音
[00:15:13.600 --> 00:15:16.400]  巴別的危機
[00:15:16.400 --> 00:15:19.000]  是一個甚麼危機呢
[00:15:19.000 --> 00:15:22.400]  在第十一章第一到第四節
[00:15:22.400 --> 00:15:24.000]  《聖經》有沒有說
[00:15:24.000 --> 00:15:27.600]  它說哪時天下人的口音
[00:15:27.600 --> 00:15:29.600]  言語到時一樣
[00:15:29.600 --> 00:15:30.800]  這個天下人
[00:15:30.800 --> 00:15:32.600]  不是等於現在的天下人
[00:15:32.600 --> 00:15:35.000]  有美國、有澳洲、有甚麼
[00:15:35.000 --> 00:15:36.800]  其實你沒有想到
[00:15:36.800 --> 00:15:39.600]  其實當時可能寫《聖經》的人
[00:15:39.600 --> 00:15:40.800]  他講天下人
[00:15:40.800 --> 00:15:44.800]  可能知道中東一帶的那些人
[00:15:44.800 --> 00:15:49.200]  他說他們原本是同一個口音
[00:15:49.200 --> 00:15:51.200]  一個言語
[00:15:51.200 --> 00:15:56.400]  他們慢慢遷移到這個士那
[00:15:56.400 --> 00:15:58.400]  這個士那是哪裏呢
[00:15:58.400 --> 00:16:01.200]  據一些解釋學者
[00:16:01.200 --> 00:16:04.600]  是現在伊拉克附近的地方
[00:16:04.600 --> 00:16:05.800]  他們做甚麼
[00:16:05.800 --> 00:16:08.800]  他們在那裏建立一個城和一個塔
[00:16:08.800 --> 00:16:12.800]  他們用一個很昂貴的程序
[00:16:12.800 --> 00:16:14.800]  他們要燒個磚
[00:16:14.800 --> 00:16:17.800]  並且在這些磚上面
[00:16:17.800 --> 00:16:19.400]  塗上石漆
[00:16:19.400 --> 00:16:22.000]  這些是用來做防水的
[00:16:22.000 --> 00:16:26.200]  他做一個這麼特別的城和塔做甚麼呢
[00:16:26.200 --> 00:16:29.400]  這個城
[00:16:29.400 --> 00:16:32.600]  代表一個城市化的一個期
[00:16:32.600 --> 00:16:34.200]  當你見到這個城
[00:16:34.200 --> 00:16:36.800]  就吸引人來城居住
[00:16:36.800 --> 00:16:41.400]  如果大家有回國內的
[00:16:41.400 --> 00:16:43.000]  就知道農村
[00:16:43.000 --> 00:16:45.400]  農村最多是老人家
[00:16:45.400 --> 00:16:48.800]  年輕人全部湧去哪裏
[00:16:48.800 --> 00:16:51.600]  湧去城市
[00:16:51.600 --> 00:16:57.200]  所以城市是吸引人來那裏定居
[00:16:57.200 --> 00:16:59.600]  反而鄉村越來越沒有人
[00:16:59.600 --> 00:17:01.600]  鄉村越來越沒有人
[00:17:01.600 --> 00:17:05.200]  這個是一個這樣的過程
[00:17:05.200 --> 00:17:09.200]  究竟他們做這個塔做甚麼呢
[00:17:09.200 --> 00:17:13.000]  這個塔是甚麼呢
[00:17:13.000 --> 00:17:15.000]  有些考過家
[00:17:15.000 --> 00:17:22.000]  發現在中東地帶有很多這些所謂的塔
[00:17:22.000 --> 00:17:25.400]  其實是一個神廟
[00:17:25.400 --> 00:17:29.000]  又不是傳統的廟
[00:17:29.000 --> 00:17:37.000]  他們做一個這樣高聳的建築物
[00:17:37.000 --> 00:17:43.600]  類似一個山博營
[00:17:43.600 --> 00:17:47.400]  或者一個這樣的模型
[00:17:47.400 --> 00:17:50.600]  這個用來做甚麼呢
[00:17:50.600 --> 00:17:55.600]  他們覺得為他們所敬拜的神靈
[00:17:55.600 --> 00:17:59.800]  預備一個地方讓這個神靈可以住在那裏
[00:17:59.800 --> 00:18:03.800]  讓這個神靈從天來到這個地方
[00:18:03.800 --> 00:18:07.800]  以至他們能夠祝福那個城市的人
[00:18:07.800 --> 00:18:12.200]  這個是他們這樣的想法
[00:18:12.200 --> 00:18:17.200]  有些畫家畫了這個巴比塔是這樣
[00:18:17.200 --> 00:18:20.400]  有人做一個模型
[00:18:20.400 --> 00:18:22.400]  即是一個大的模型
[00:18:22.400 --> 00:18:24.800]  一個塔高聳到天
[00:18:24.800 --> 00:18:30.800]  一個現代人要憑空想像一個這樣的形狀
[00:18:30.800 --> 00:18:32.400]  一個這樣的塔
[00:18:32.400 --> 00:18:38.000]  當時為甚麼人要做這個塔呢
[00:18:38.000 --> 00:18:47.000]  聖經就說他們做這個塔的一個目的
[00:18:47.000 --> 00:18:49.000]  是表達甚麼呢
[00:18:49.000 --> 00:18:52.200]  他說要塔頂通天
[00:18:52.200 --> 00:18:56.000]  並且要傳揚他的名
[00:18:56.000 --> 00:18:59.600]  傳統對這個巴比塔有兩個解釋
[00:18:59.600 --> 00:19:00.800]  第一個解釋
[00:19:00.800 --> 00:19:04.200]  說人呀,當時的人很驕傲
[00:19:04.200 --> 00:19:07.200]  好像以創下書所講的
[00:19:07.200 --> 00:19:10.000]  好像以創下書所講的
[00:19:10.000 --> 00:19:13.600]  那個聖經裏面
[00:19:13.600 --> 00:19:16.800]  形容一個的巴比倫
[00:19:16.800 --> 00:19:21.600]  他們那個心態要去到天上
[00:19:21.600 --> 00:19:26.600]  所以有人要解釋這個巴比塔的問題
[00:19:26.600 --> 00:19:29.400]  他們的危機就是這些人很驕傲
[00:19:29.400 --> 00:19:31.800]  要傳揚自己的名
[00:19:31.800 --> 00:19:33.800]  這是其中一個解釋
[00:19:33.800 --> 00:19:35.400]  第二個解釋
[00:19:35.400 --> 00:19:39.600]  是比較多人認為比較合理一點
[00:19:39.600 --> 00:19:43.600]  就是巴比塔的危機就是人
[00:19:43.600 --> 00:19:46.600]  他違反了神的吩咐
[00:19:46.600 --> 00:19:50.200]  而他們不願意聽從神的吩咐
[00:19:50.200 --> 00:19:52.200]  在那個地方建造一個城
[00:19:52.200 --> 00:19:53.600]  建造一個塔
[00:19:53.600 --> 00:19:55.400]  為了甚麼呢
[00:19:55.400 --> 00:20:00.800]  很重要的是要不分散他們在地上
[00:20:00.800 --> 00:20:03.400]  原來神對人的心意
[00:20:03.400 --> 00:20:07.200]  在創世紀就是要他們生養眾多
[00:20:07.200 --> 00:20:10.400]  遍滿全地
[00:20:10.400 --> 00:20:14.400]  但是人抗拒這個神期望他們
[00:20:14.400 --> 00:20:16.600]  為甚麼神要遍滿全地
[00:20:16.600 --> 00:20:20.600]  神要他們來到這個世界的地方
[00:20:20.600 --> 00:20:23.400]  來管理這個世界
[00:20:23.400 --> 00:20:27.400]  來代表他們來管理這個世界
[00:20:27.400 --> 00:20:30.000]  但聖經說這些人是怎樣
[00:20:30.000 --> 00:20:32.400]  他們去到平原就住在那裏
[00:20:32.400 --> 00:20:33.800]  就定居了
[00:20:33.800 --> 00:20:36.600]  他們就不再想去遷徙
[00:20:36.600 --> 00:20:38.200]  並且做一個城
[00:20:38.200 --> 00:20:42.800]  更吸引更多人在那裏居住
[00:20:42.800 --> 00:20:44.400]  最重要的
[00:20:44.400 --> 00:20:47.400]  不是要驕傲
[00:20:47.400 --> 00:20:51.000]  聖經說要傳揚他們的名
[00:20:51.000 --> 00:20:53.400]  傳揚他們的名是為了甚麼
[00:20:53.400 --> 00:20:58.000]  免得我們分散在全地
[00:20:58.000 --> 00:21:00.400]  原來他們不想分散
[00:21:00.400 --> 00:21:03.600]  所以他們要做這個城
[00:21:03.600 --> 00:21:07.400]  所以很多時候說巴別塔
[00:21:07.400 --> 00:21:12.400]  其實聖經說這是一個巴別的城
[00:21:12.400 --> 00:21:16.200]  神的原意就是要去分散
[00:21:16.200 --> 00:21:19.800]  代表神去管理這個世界
[00:21:19.800 --> 00:21:25.000]  弟兄姊妹,神對教會的心意是怎樣
[00:21:25.000 --> 00:21:26.200]  剛才我們說
[00:21:26.200 --> 00:21:28.600]  神想我們每個基督徒
[00:21:28.600 --> 00:21:31.600]  不只是走過來第一城
[00:21:31.600 --> 00:21:34.600]  其實最重要就是
[00:21:34.600 --> 00:21:37.400]  離開這個地方
[00:21:37.400 --> 00:21:40.600]  在大家工作的地點
[00:21:40.600 --> 00:21:44.000]  成為神的見證人
[00:21:44.000 --> 00:21:45.400]  弟兄姊妹
[00:21:45.400 --> 00:21:51.400]  你有沒有來聽到這樣的呼聲
[00:21:51.400 --> 00:21:53.000]  結果怎樣
[00:21:53.000 --> 00:21:57.000]  結果雖然他們不想分散
[00:21:57.000 --> 00:22:01.600]  但是神卻要來讓他們分散
[00:22:01.600 --> 00:22:03.600]  神怎樣讓他們分散
[00:22:03.600 --> 00:22:07.200]  他們要改變他們的言語
[00:22:07.200 --> 00:22:10.000]  叫他們彼此不通
[00:22:10.000 --> 00:22:11.600]  在第七節那裏
[00:22:11.600 --> 00:22:15.600]  以致他們停了他們要做的城
[00:22:15.600 --> 00:22:19.400]  以致他們要分散在全地上
[00:22:19.400 --> 00:22:20.800]  神怎樣阻止
[00:22:20.800 --> 00:22:24.000]  就變亂他們的言語
[00:22:24.000 --> 00:22:26.000]  叫他們彼此不通
[00:22:26.000 --> 00:22:32.200]  這個彼此不通可以有一個
[00:22:32.200 --> 00:22:35.200]  兩個的翻譯
[00:22:35.200 --> 00:22:40.200]  這個不通是因為他們不明白對方的文字
[00:22:40.200 --> 00:22:42.400]  不明白對方的說話
[00:22:42.400 --> 00:22:44.600]  所以彼此不通
[00:22:44.600 --> 00:22:47.600]  不過大家有沒有想過
[00:22:47.600 --> 00:22:52.200]  溝通不只是說話
[00:22:52.200 --> 00:22:56.200]  大家在家裏有沒有養狗
[00:22:56.200 --> 00:23:00.400]  你們和狗溝通到嗎
[00:23:00.400 --> 00:23:01.800]  溝通到嗎
[00:23:01.800 --> 00:23:03.000]  溝通到
[00:23:03.000 --> 00:23:04.200]  是不是
[00:23:04.200 --> 00:23:06.200]  你懂不懂狗話
[00:23:06.200 --> 00:23:08.000]  你不懂狗話
[00:23:08.000 --> 00:23:09.800]  狗懂不懂你話
