
[00:00:00.000 --> 00:00:01.680]  記得我小時候
[00:04:46.040 --> 00:04:47.920]  阿們
[00:04:47.920 --> 00:04:50.600]  光可以說是和黑暗是對立的
[00:04:50.600 --> 00:04:52.000]  有光的地方
[00:04:52.000 --> 00:04:53.680]  黑暗就會消失
[00:04:53.680 --> 00:04:55.520]  當你進到一間屋裏面
[00:04:55.520 --> 00:04:58.600]  我記得一年去這個營會
[00:04:58.600 --> 00:05:00.360]  我們租了一間度假屋
[00:05:00.360 --> 00:05:02.720]  當我們去到開門一亮燈
[00:05:02.720 --> 00:05:05.200]  那間屋裏面就有很多的小強
[00:05:05.200 --> 00:05:07.440]  馬上
[00:05:07.440 --> 00:05:10.520]  從牆那裏標了梳化底
[00:05:10.520 --> 00:05:12.960]  嚇到那位弟兄姐走了到我後面
[00:05:12.960 --> 00:05:13.800]  然後我就告訴他
[00:05:13.800 --> 00:05:15.240]  嘩 你是男生來的
[00:05:15.240 --> 00:05:17.440]  為甚麼你見到小強都害怕了呢
[00:05:17.440 --> 00:05:19.680]  其實是那些小強害怕了我們
[00:05:19.680 --> 00:05:21.360]  當光一出現的時候
[00:05:21.360 --> 00:05:23.960]  所有這些動物就馬上躲走了
[00:05:23.960 --> 00:05:26.080]  當一間房間一有光的時候
[00:05:26.080 --> 00:05:28.320]  這間房裏面所有黑暗
[00:05:28.320 --> 00:05:31.600]  和生活黑暗裏面的動物都消失了
[00:05:31.600 --> 00:05:33.640]  黑暗的意思是甚麼呢
[00:05:33.640 --> 00:05:36.400]  黑暗的意思其實就是沒有光
[00:05:36.400 --> 00:05:38.120]  所以天文學家告訴我們
[00:05:38.120 --> 00:05:41.120]  在太空裏面有一個天體叫黑洞
[00:05:41.120 --> 00:05:43.040]  這些地方是人看不到的
[00:05:43.040 --> 00:05:44.400]  因為那裏沒有光
[00:05:44.400 --> 00:05:47.800]  那裏黑洞的地方吸引力太強
[00:05:47.800 --> 00:05:49.560]  光都被吸引了去
[00:05:49.560 --> 00:05:51.480]  那裏成為了黑暗的地方
[00:05:51.480 --> 00:05:53.680]  人根本看不到那個地方
[00:05:53.680 --> 00:05:54.960]  所以沒有光
[00:05:54.960 --> 00:05:57.240]  人看不到任何的東西
[00:05:57.240 --> 00:05:58.360]  聖經裏面告訴我們
[00:05:58.360 --> 00:06:00.400]  當神創造萬物的時候
[00:06:00.400 --> 00:06:02.800]  神創造的第一樣是甚麼呢
[00:06:02.800 --> 00:06:04.200]  是甚麼呢
[00:06:04.200 --> 00:06:08.200]  沒錯 神創造的第一樣就是光
[00:06:08.200 --> 00:06:11.160]  聖經裏面有用光來形容神
[00:06:11.160 --> 00:06:14.560]  《約翰一書》裏面這樣說 神就是光
[00:06:14.560 --> 00:06:17.040]  在他毫無黑暗
[00:06:17.040 --> 00:06:20.160]  耶穌基督同樣用光來形容自己
[00:06:20.160 --> 00:06:21.360]  祂告訴我們知道
[00:06:21.360 --> 00:06:22.960]  我是世上的光
[00:06:22.960 --> 00:06:25.600]  跟從我的不是黑暗裏面走
[00:06:25.600 --> 00:06:28.360]  必定要得著生命的光
[00:06:28.360 --> 00:06:31.040]  同樣耶穌基督用光來形容
[00:06:31.040 --> 00:06:32.760]  每一個跟從祂的人
[00:06:32.760 --> 00:06:35.000]  就好像剛才我們所讀的那段聖經
[00:06:35.000 --> 00:06:38.480]  祂說你們是世上的光
[00:06:38.480 --> 00:06:40.400]  光有這個照明的作用
[00:06:40.400 --> 00:06:41.840]  相信我們很明白
[00:06:41.840 --> 00:06:44.760]  因為我們每天都需要光來照明
[00:06:44.760 --> 00:06:47.960]  當黑夜裏面只需要少少的光
[00:06:47.960 --> 00:06:50.120]  就能夠讓人看見前路
[00:06:50.120 --> 00:06:51.880]  讓人能夠找到方向
[00:06:51.880 --> 00:06:54.960]  讓人行在安全的路上
[00:06:54.960 --> 00:06:57.160]  記得有一年我帶聖地團
[00:06:57.160 --> 00:06:59.600]  當我帶聖地團去到聖地的時候
[00:06:59.600 --> 00:07:04.600]  其中的行程就是來穿過希西加水道
[00:07:04.600 --> 00:07:06.800]  希西加水道就是希西加王
[00:07:06.800 --> 00:07:09.480]  為了面對著亞述王的入侵
[00:07:09.480 --> 00:07:11.080]  他做了準備
[00:07:11.080 --> 00:07:14.640]  他將城外的基分泉的泉水切斷
[00:07:14.640 --> 00:07:16.560]  用石封了那個泉
[00:07:16.560 --> 00:07:19.000]  然後在地底那裏挖了一條水道
[00:07:19.000 --> 00:07:20.400]  將水引入城裏面
[00:07:20.400 --> 00:07:22.520]  去到西羅亞池那裏
[00:07:22.520 --> 00:07:25.120]  那次行程裏面我沒有帶電筒
[00:07:25.120 --> 00:07:28.200]  所以要穿過西羅亞水道的時候
[00:07:28.200 --> 00:07:30.040]  在希西加水道的時候
[00:07:30.040 --> 00:07:32.480]  就有一些危險
[00:07:32.480 --> 00:07:35.120]  不過我有這個手提電話
[00:07:35.120 --> 00:07:37.520]  於是乎我只是開了手提電話
[00:07:37.520 --> 00:07:43.320]  用螢幕的光在原本黑暗的水道裏面
[00:07:43.320 --> 00:07:47.320]  就足以讓我平安地走過那條水道
[00:07:47.320 --> 00:07:50.560]  小小的光在完全黑暗裏面
[00:07:50.560 --> 00:07:53.200]  原來發揮的功效是這麼大的
[00:07:53.200 --> 00:07:56.520]  當一點光穿透黑暗的時候
[00:07:56.520 --> 00:08:01.720]  就能夠讓人看見方向指明前路
[00:08:01.720 --> 00:08:04.480]  宗教改革的一個很出名的人物
[00:08:04.480 --> 00:08:06.480]  馬丁路德他這樣說
[00:08:06.480 --> 00:08:09.840]  他說一個基督徒如果不能成為一座燈塔
[00:08:09.840 --> 00:08:12.520]  他都應該成為一支蠟燭
[00:08:12.520 --> 00:08:14.240]  意思就是說提醒我們
[00:08:14.240 --> 00:08:17.160]  我們的光無論是大或者小
[00:08:17.160 --> 00:08:19.400]  即使是很小的燭光
[00:08:19.400 --> 00:08:21.880]  但是當我們願意為主發光的時候
[00:08:21.880 --> 00:08:23.760]  就能夠照亮黑暗
[00:08:23.760 --> 00:08:25.960]  在這個世代裏面指引人
[00:08:25.960 --> 00:08:28.800]  讓人能夠回到神的樹
[00:08:28.800 --> 00:08:31.760]  光是指導聖經裏面的真理
[00:08:31.760 --> 00:08:34.480]  發光是提醒著每一個屬主的人
[00:08:34.480 --> 00:08:36.960]  要將這個真理傳遞給人
[00:08:36.960 --> 00:08:38.960]  讓人能夠認識真理
[00:08:38.960 --> 00:08:41.040]  讓人能夠認識本身的神
[00:08:41.040 --> 00:08:44.080]  讓人能夠回到生命之源的樹
[00:08:44.080 --> 00:08:46.400]  這個世界裏面有很多的黑暗
[00:08:46.400 --> 00:08:49.800]  很多人不能夠分辨到對與錯
[00:08:49.800 --> 00:08:51.280]  是與非
[00:08:51.280 --> 00:08:54.440]  在這個世代裏面很多人迷路
[00:08:54.440 --> 00:08:55.640]  光來到了
[00:08:55.640 --> 00:08:57.800]  就能夠指示人真理是甚麼
[00:08:57.800 --> 00:08:59.040]  生命是甚麼
[00:08:59.040 --> 00:09:03.600]  亦都能夠將人帶到這個生命之源的樹
[00:09:03.600 --> 00:09:05.720]  光除了能夠照明之外
[00:09:05.720 --> 00:09:09.120]  光亦都賦予人有一種安全感
[00:09:09.120 --> 00:09:12.520]  能夠給人一種溫暖的感覺
[00:09:12.520 --> 00:09:15.040]  很多家長都有一種經驗
[00:09:15.040 --> 00:09:17.320]  這個經驗就是當小朋友
[00:09:17.320 --> 00:09:18.760]  即是小時候
[00:09:18.760 --> 00:09:20.040]  他會鬧彆扭
[00:09:20.040 --> 00:09:22.280]  他會想和家長一起睡覺
[00:09:22.280 --> 00:09:23.720]  因為晚一點的時候
[00:09:23.720 --> 00:09:26.920]  即是和爸爸媽媽一起睡是比較開心的
[00:09:26.920 --> 00:09:28.080]  所以當有一天
[00:09:28.080 --> 00:09:32.040]  當你要來教他自己睡覺
[00:09:32.040 --> 00:09:35.000]  那個過程相當之痛苦
[00:09:35.000 --> 00:09:37.240]  我有兩次這種經驗
[00:09:37.240 --> 00:09:39.720]  我記得我第一次的時候失敗了
[00:09:39.720 --> 00:09:43.680]  雖然第一晚兒子很能夠成功地自己睡覺
[00:09:43.680 --> 00:09:45.840]  第二晚他走回來告訴我
[00:09:45.840 --> 00:09:47.000]  很害怕
[00:09:47.000 --> 00:09:48.360]  於是就鬧彆扭
[00:09:48.360 --> 00:09:49.800]  結果我們心軟
[00:09:49.800 --> 00:09:51.760]  所以他又和我們一起睡
[00:09:51.760 --> 00:09:55.120]  結果因此又痛苦了一個很長的時間
[00:09:55.120 --> 00:09:56.960]  終於在另一次機會裏面
[00:09:56.960 --> 00:09:58.720]  讓他可以自己睡
[00:09:58.720 --> 00:10:00.560]  在自己的房裏睡覺
[00:10:00.560 --> 00:10:02.440]  所以當我有第二次經驗的時候
[00:10:02.440 --> 00:10:04.000]  即是有第二個小朋友的時候
[00:10:04.000 --> 00:10:05.520]  我就下定決心
[00:10:05.520 --> 00:10:07.480]  寧願他痛苦
[00:10:07.480 --> 00:10:08.760]  不要我痛苦
[00:10:08.760 --> 00:10:13.440]  讓他可以過這個自己來自己睡的經驗
[00:10:13.440 --> 00:10:15.360]  當小朋友要來自己睡的時候
[00:10:15.360 --> 00:10:17.120]  他經常都告訴家長知道
[00:10:17.120 --> 00:10:17.880]  很黑啊
[00:10:17.880 --> 00:10:18.520]  很害怕
[00:10:18.520 --> 00:10:19.440]  很怕黑啊
[00:10:19.440 --> 00:10:21.400]  我見到很多家長都笑了
[00:10:21.400 --> 00:10:23.000]  你都有這個經驗
[00:10:23.000 --> 00:10:25.800]  那你會怎樣鼓勵他安慰他呢?
[00:10:25.800 --> 00:10:27.160]  最簡單就是為他祈禱
[00:10:27.160 --> 00:10:27.760]  主耶穌啊
[00:10:27.760 --> 00:10:31.080]  求祢差輕天使來保護他 阿們
[00:10:31.080 --> 00:10:31.960]  那就告訴他
[00:10:31.960 --> 00:10:34.240]  天使保護你啊
[00:10:34.240 --> 00:10:36.360]  他會怎樣呢?
[00:10:36.360 --> 00:10:37.360]  他會睡覺的
[00:10:37.360 --> 00:10:38.920]  不過過一會兒就告訴他
[00:10:38.920 --> 00:10:40.400]  我還是很害怕
[00:10:40.400 --> 00:10:41.760]  最好有一個看得見
[00:10:41.760 --> 00:10:42.960]  看得到的天使在旁邊
[00:10:42.960 --> 00:10:44.560]  爸爸你就過來做天使吧
[00:10:44.560 --> 00:10:47.240]  媽媽你就做天使吧
[00:10:47.240 --> 00:10:49.920]  於是我們就找一個看得到的天使給他
[00:10:49.920 --> 00:10:53.120]  於是就拿了這個HelloXX出來
[00:10:53.120 --> 00:10:54.760]  他陪著你啊
[00:10:54.760 --> 00:10:55.600]  挺可愛的
[00:10:55.600 --> 00:10:57.920]  他有翅膀的
[00:10:57.920 --> 00:11:00.840]  有些公仔後面有翅膀
[00:11:00.840 --> 00:11:02.040]  於是就告訴他
[00:11:02.040 --> 00:11:04.160]  這個天使可以陪著你
[00:11:04.160 --> 00:11:06.240]  但他又不太理睬我們
[00:11:06.240 --> 00:11:07.880]  不過亮了夜光燈之後
[00:11:07.880 --> 00:11:09.200]  情況就很不同了
[00:11:09.200 --> 00:11:10.560]  有了夜光燈
[00:11:10.560 --> 00:11:12.160]  黑暗驅走了
[00:11:12.160 --> 00:11:14.280]  於是有一種安全感
[00:11:14.280 --> 00:11:15.720]  在他心靈裡面
[00:11:15.720 --> 00:11:18.640]  這樣就容易睡得著
[00:11:18.640 --> 00:11:21.240]  有一年我在以前的教會侍奉的時候
[00:11:21.240 --> 00:11:23.040]  跟一些年輕人一起
[00:11:23.040 --> 00:11:26.520]  回到國內去農村做探訪
[00:11:26.520 --> 00:11:30.160]  當時我們晚間住在農民的家裡面
[00:11:30.160 --> 00:11:31.040]  第一晚
[00:11:31.040 --> 00:11:32.600]  當晚間睡覺的時候
[00:11:32.600 --> 00:11:33.120]  關了燈
[00:11:33.120 --> 00:11:33.880]  我睡覺了
[00:11:33.880 --> 00:11:35.480]  準備睡覺的時候
[00:11:35.480 --> 00:11:37.800]  沒多久就有一些嘈吵的聲音
[00:11:37.800 --> 00:11:42.600]  有信徒來我住的農民的家裡面找我
[00:11:42.600 --> 00:11:43.320]  他告訴我
[00:11:43.320 --> 00:11:49.720]  那邊的弟兄住的那個農民家裡面發生了事情
[00:11:49.720 --> 00:11:51.600]  於是我就過去了解一下
[00:11:51.600 --> 00:11:53.840]  了解發生了什麼事情
[00:11:53.840 --> 00:11:55.680]  原來那個年輕人
[00:11:55.680 --> 00:11:57.960]  當晚關了燈之後
[00:11:57.960 --> 00:11:59.400]  他太害怕了
[00:11:59.400 --> 00:12:01.720]  於是他大吵大鬧
[00:12:01.720 --> 00:12:03.040]  要求亮燈
[00:12:03.040 --> 00:12:04.400]  不可以來關燈
[00:12:04.400 --> 00:12:06.720]  整晚在這裡亮燈睡覺
[00:12:06.720 --> 00:12:07.440]  我們可以想像
[00:12:07.440 --> 00:12:11.120]  原來今天的年輕人多麼脆弱
[00:12:11.120 --> 00:12:12.040]  關了燈而已
[00:12:12.040 --> 00:12:14.920]  他就已經害怕得不敢睡了
[00:12:14.920 --> 00:12:15.880]  當然了
[00:12:15.880 --> 00:12:17.880]  在那些農村裡面
[00:12:17.880 --> 00:12:20.240]  窗外面是沒有街燈的
[00:12:20.240 --> 00:12:21.240]  所以關了燈的時候
[00:12:21.240 --> 00:12:22.800]  不會有光照進來
[00:12:22.800 --> 00:12:24.960]  而室內就只有那盞燈而已
[00:12:24.960 --> 00:12:26.080]  關了燈之後
[00:12:26.080 --> 00:12:33.000]  電視機那裡就有一個代機的紅燈亮了
[00:12:33.000 --> 00:12:36.800]  這邊的插頭裡面有一個黃燈亮了
[00:12:36.800 --> 00:12:38.200]  沒有燈的
[00:12:38.200 --> 00:12:39.800]  所以關了燈之後
[00:12:39.800 --> 00:12:42.360]  那種黑暗是黑得很厲害
[00:12:42.360 --> 00:12:44.040]  而這個從來沒有經歷過
[00:12:44.040 --> 00:12:47.920]  我們年輕年代停電的那種經驗的年輕人
[00:12:47.920 --> 00:12:49.160]  關了燈之後
[00:12:49.160 --> 00:12:51.640]  他害怕得竟然大吵大鬧
[00:12:51.640 --> 00:12:53.080]  要求亮燈
[00:12:53.080 --> 00:12:54.360]  所以沒有了光
[00:12:54.360 --> 00:12:56.600]  其實帶來的是一種恐懼
[00:12:56.600 --> 00:12:58.240]  但是當有了光之後
[00:12:58.240 --> 00:13:00.720]  人就有了安全感
[00:13:00.720 --> 00:13:02.520]  從前有一套的電視節目
[00:13:02.520 --> 00:13:04.040]  叫做《人在野》
[00:13:04.040 --> 00:13:05.280]  你有沒有看過
[00:13:05.280 --> 00:13:06.280]  我很喜歡看的
[00:13:06.280 --> 00:13:07.440]  經常都錄影
[00:13:07.440 --> 00:13:08.240]  看完就看
[00:13:08.240 --> 00:13:09.440]  我很開心看的
[00:13:09.440 --> 00:13:10.560]  看你剝蛇
[00:13:10.560 --> 00:13:12.560]  看你怎樣把老鼠吞進嘴裡
[00:13:12.560 --> 00:13:14.480]  把蟑螂吞進嘴裡
[00:13:14.480 --> 00:13:16.840]  然後就喝小便
[00:13:16.840 --> 00:13:19.480]  你會看到很精彩
[00:13:19.480 --> 00:13:25.040]  這個主持人原本是一個特種部隊的成員
[00:13:25.040 --> 00:13:28.560]  他退役之後就來做電視節目
[00:13:28.560 --> 00:13:29.760]  來賺錢
[00:13:29.760 --> 00:13:34.040]  同時分享教人在荒野裡面怎樣求生
[00:13:34.040 --> 00:13:36.840]  這個主持人教大家在荒野裡面求生
[00:13:36.840 --> 00:13:38.640]  最重要的一招是什麼呢
[00:13:38.640 --> 00:13:40.000]  就是生火
[00:13:40.000 --> 00:13:41.600]  當你生了火之後
[00:13:41.600 --> 00:13:45.600]  就能夠帶給你在野外裡面獨宿的人
[00:13:45.600 --> 00:13:47.240]  一種溫暖
[00:13:47.240 --> 00:13:48.880]  而當有了火之後
[00:13:48.880 --> 00:13:50.440]  蟑螂、野獸
[00:13:50.440 --> 00:13:51.840]  亦都因為看到火
[00:13:51.840 --> 00:13:53.720]  懼怕就止暴
[00:13:53.720 --> 00:13:54.760]  有了火
[00:13:54.760 --> 00:13:57.560]  就讓這些在荒野裡面的旅人
[00:13:57.560 --> 00:14:00.160]  能夠有了一份的安全
[00:14:00.160 --> 00:14:02.920]  有了一份平安的感覺
[00:14:02.920 --> 00:14:05.440]  幾年前我參加這個「毅行者」
[00:14:05.440 --> 00:14:06.800]  其中一個晚上
[00:14:06.800 --> 00:14:08.600]  當我去到一個山腳的樹
[00:14:08.600 --> 00:14:10.000]  準備登山
[00:14:10.000 --> 00:14:12.360]  不過我其他的隊友還沒來到
[00:14:12.360 --> 00:14:14.920]  於是我就停下來等他們
[00:14:14.920 --> 00:14:18.160]  為了折散頭燈上面的電源
[00:14:18.160 --> 00:14:21.760]  我就關掉了頭燈的燈光
[00:14:21.760 --> 00:14:23.560]  當我關掉了燈之後
[00:14:23.560 --> 00:14:25.600]  世界突然間黑暗了很多
[00:14:25.600 --> 00:14:26.520]  黑暗到一個地步
[00:14:26.520 --> 00:14:28.400]  嘩 原來這麼黑
[00:14:28.400 --> 00:14:29.560]  為什麼這麼黑呢
[00:14:29.560 --> 00:14:31.120]  因為當時下雨
[00:14:31.120 --> 00:14:33.720]  所以整個天都是霧雲
[00:14:33.720 --> 00:14:36.400]  所以沒有任何月光和燈光
[00:14:36.400 --> 00:14:37.200]  另一方面
[00:14:37.200 --> 00:14:39.960]  山腳那裡基本上是一個樹林
[00:14:39.960 --> 00:14:42.480]  所以我們在樹林那裡停下來
[00:14:42.480 --> 00:14:43.640]  關掉燈之後
[00:14:43.640 --> 00:14:45.840]  也沒有任何光在那裡出現
[00:14:45.840 --> 00:14:47.320]  既沒有光在天上
[00:14:47.320 --> 00:14:50.040]  也沒有光能夠穿透樹林進來
[00:14:50.040 --> 00:14:51.440]  所以關掉燈之後
[00:14:51.440 --> 00:14:53.560]  整個地方包圍著我的
[00:14:53.560 --> 00:14:55.920]  完全都是黑暗
[00:14:55.920 --> 00:14:57.240]  在黑暗裡面
[00:14:57.240 --> 00:14:59.160]  人種有很多的思緒
[00:14:59.160 --> 00:15:00.640]  這些思緒會想起
[00:15:00.640 --> 00:15:02.280]  小時候的過去的經驗
[00:15:02.280 --> 00:15:03.760]  過去的情況
[00:15:03.760 --> 00:15:04.880]  同時也會想一下
[00:15:04.880 --> 00:15:07.280]  這個四周的情況是怎樣的呢
[00:15:07.280 --> 00:15:09.120]  這裡會不會有野生的動物呢
[00:15:09.120 --> 00:15:10.920]  這些樹有沒有危險呢
[00:15:10.920 --> 00:15:12.120]  當然身為在香港
[00:15:12.120 --> 00:15:14.720]  我們也知道香港也沒有什麼野生動物
[00:15:14.720 --> 00:15:16.040]  也沒有什麼野生危險
[00:15:16.040 --> 00:15:17.080]  除了有蛇
[00:15:17.080 --> 00:15:18.120]  野狗
[00:15:18.120 --> 00:15:22.280]  不過有野狗你也應該聽到狗吠聲
[00:15:22.280 --> 00:15:25.000]  直到當我們的其他隊員來到
[00:15:25.000 --> 00:15:26.840]  我再一次亮起頭燈
[00:15:26.840 --> 00:15:29.080]  再一次能夠看到四周的林木
[00:15:29.080 --> 00:15:30.960]  看到四周的情景
[00:15:30.960 --> 00:15:31.920]  在那裡
