
[00:00:00.000 --> 00:00:05.240]  彼得前書這一卷書它的一個背景是這樣子
[00:02:13.880 --> 00:02:16.480]  跟弟兄姊妹分兩方面來思想
[00:02:16.480 --> 00:02:18.920]  第一方面這個無與倫比
[00:02:18.920 --> 00:02:23.720]  到底它的特別在什麼地方
[00:02:23.720 --> 00:02:25.200]  特別的地方是什麼
[00:02:25.200 --> 00:02:28.840]  第六這個無與倫比的目的是什麼
[00:02:28.840 --> 00:02:30.400]  上帝檢選我們
[00:02:30.400 --> 00:02:32.160]  上帝呼召我們
[00:02:32.160 --> 00:02:33.680]  我們成為一個群體
[00:02:33.680 --> 00:02:36.520]  我們成為一起敬拜上帝的兒女
[00:02:36.520 --> 00:02:39.440]  我想對今天的教會來說我們都明白
[00:02:39.440 --> 00:02:41.400]  但是今天我們從這段經文
[00:02:41.400 --> 00:02:45.280]  我們可以至少看見兩方面
[00:02:45.280 --> 00:02:50.760]  第一就是這個無與倫比群體的一些的尊貴的身份
[00:02:50.760 --> 00:02:52.120]  一個尊貴的身份
[00:02:52.120 --> 00:02:55.240]  第二就是這個尊貴的身份背後
[00:02:55.240 --> 00:02:59.800]  所帶出來一個很特殊的使命是什麼
[00:02:59.800 --> 00:03:02.040]  所以我想今天從這兩方面
[00:03:02.040 --> 00:03:05.480]  因為時間的關係我們就一起來思想
[00:03:05.480 --> 00:03:07.560]  好我們回到聖經
[00:03:07.560 --> 00:03:10.120]  彼得在這裡講到四方面
[00:03:10.120 --> 00:03:13.560]  你留意到他說然而你們是什麼
[00:03:13.560 --> 00:03:17.480]  你看聖經 你們是什麼
[00:03:17.480 --> 00:03:19.600]  蒙檢選的什麼
[00:03:19.600 --> 00:03:21.720]  第一我們是蒙檢選的
[00:03:21.720 --> 00:03:24.040]  第二呢
[00:03:24.040 --> 00:03:26.360]  君尊的祭司
[00:03:26.360 --> 00:03:28.120]  第三呢
[00:03:28.120 --> 00:03:29.800]  聖潔的國民
[00:03:29.800 --> 00:03:31.480]  第四呢
[00:03:31.480 --> 00:03:32.440]  屬神的子民
[00:03:32.440 --> 00:03:33.240]  你看見沒有
[00:03:33.240 --> 00:03:35.160]  哇 你說我有這麼好嗎
[00:03:35.160 --> 00:03:37.600]  我有這麼有價值嗎
[00:03:37.600 --> 00:03:39.960]  今天這個世代的人一直在尋找
[00:03:39.960 --> 00:03:42.760]  究竟人的價值是什麼
[00:03:42.760 --> 00:03:45.400]  有的時候我們去看一些文章也好
[00:03:45.400 --> 00:03:47.880]  或聽一些演講也好
[00:03:47.880 --> 00:03:49.280]  一直在標榜就是
[00:03:49.280 --> 00:03:52.000]  人要找到你的自我價值
[00:03:52.000 --> 00:03:56.680]  所謂的自我肯定 自我實現等等
[00:03:56.680 --> 00:03:59.280]  那基督徒我們要問一個問題了
[00:03:59.280 --> 00:04:01.920]  基督徒跟今天世界上的人有什麼不一樣
[00:04:01.920 --> 00:04:04.000]  我們一樣兩個眼睛 一個鼻子
[00:04:04.000 --> 00:04:05.680]  一個嘴巴 兩個耳朵
[00:04:05.680 --> 00:04:07.480]  我們長相也一般般
[00:04:07.480 --> 00:04:10.040]  我們也並沒有跟別人有什麼不一樣
[00:04:10.040 --> 00:04:12.320]  但是有一點我們是基督徒
[00:04:12.320 --> 00:04:14.680]  那基督徒跟外面的人有什麼不一樣呢
[00:04:14.680 --> 00:04:17.800]  或者我們再問教會這個群體
[00:04:17.800 --> 00:04:20.280]  跟外面的社團有什麼不一樣
[00:04:20.280 --> 00:04:22.200]  香港有很多的社團對不對
[00:04:22.200 --> 00:04:25.720]  有很多的中青會 有很多的群體對不對
[00:04:25.720 --> 00:04:27.520]  那教會也是一個群體
[00:04:27.520 --> 00:04:30.000]  但這個群體跟外面的群體有什麼不一樣
[00:04:30.000 --> 00:04:31.640]  你每個禮拜天你來教會
[00:04:31.640 --> 00:04:33.120]  或者你來教會聚會的時候
[00:04:33.120 --> 00:04:35.920]  你有沒有想過在這個群體裡面
[00:04:35.920 --> 00:04:38.480]  你跟別人有什麼不一樣的地方
[00:04:38.480 --> 00:04:40.160]  彼得講到四個
[00:04:40.160 --> 00:04:44.440]  第一 我們是被檢選的
[00:04:44.440 --> 00:04:47.600]  原來講到什麼叫檢選
[00:04:47.600 --> 00:04:51.480]  不是你選的 是別人選你的懂嗎
[00:04:51.480 --> 00:04:53.600]  有的時候是我們自己選的對不對
[00:04:53.600 --> 00:04:57.800]  好像參加一些比賽 參加一些選拔
[00:04:57.800 --> 00:04:59.600]  你有一些條件
[00:04:59.600 --> 00:05:01.240]  比方你要選模特兒
[00:05:01.240 --> 00:05:04.120]  那第一先決條件你的身高要夠對不對
[00:05:04.120 --> 00:05:06.560]  你的長相要過得去對不對
[00:05:06.560 --> 00:05:08.280]  你才可以報名參加
[00:05:08.280 --> 00:05:10.600]  才夠膽報名參加對不對
[00:05:10.600 --> 00:05:13.240]  或者現在中國很流行的
[00:05:13.240 --> 00:05:16.080]  這個中國好聲音對不對
[00:05:16.080 --> 00:05:19.480]  很多年輕人很想報名參加對不對
[00:05:19.480 --> 00:05:22.120]  有所謂的海選 什麼叫海選
[00:05:22.120 --> 00:05:25.280]  就你先唱一下 你說你要唱
[00:05:25.280 --> 00:05:27.640]  你唱兩句來聽聽看
[00:05:27.640 --> 00:05:30.480]  你的歌聲很棒 你有機會怎麼樣
[00:05:30.480 --> 00:05:34.320]  讓評審怎麼樣 得到評審的青睞來選
[00:05:34.320 --> 00:05:35.360]  評審看不見你
[00:05:35.360 --> 00:05:37.720]  我不曉得你有沒有看這個中國好聲音
[00:05:37.720 --> 00:05:38.960]  這個評選看不見你的
[00:05:38.960 --> 00:05:41.560]  所以他對你這個人完全沒有任何的
[00:05:41.560 --> 00:05:42.440]  他不認識你的
[00:05:42.440 --> 00:05:46.680]  他完全沒有任何的成見
[00:05:46.680 --> 00:05:48.360]  他聽見這個聲音
[00:05:48.360 --> 00:05:50.000]  好 他就怎麼樣
[00:05:50.000 --> 00:05:52.320]  轉過來了對不對
[00:05:52.320 --> 00:05:55.040]  他選你了 這個叫選
[00:05:55.040 --> 00:05:57.960]  所以換句話說 你不一定會選
[00:05:57.960 --> 00:06:00.800]  你不一定被選得上對不對
[00:06:00.800 --> 00:06:04.000]  很多人選 但是不一定是選你喔
[00:06:04.000 --> 00:06:06.400]  意思就是說我們的身分
[00:06:06.400 --> 00:06:08.480]  原來教會啊 弟兄姊妹
[00:06:08.480 --> 00:06:10.000]  基督徒有一個身分是什麼
[00:06:10.000 --> 00:06:12.080]  我們是被揀選的
[00:06:12.080 --> 00:06:15.120]  如果你看出埃及記第19章
[00:06:15.120 --> 00:06:16.560]  第5到第6節
[00:06:16.560 --> 00:06:19.480]  當然我不曉得你手邊有沒有聖經
[00:06:19.480 --> 00:06:21.640]  這是有一個舊約的背景的
[00:06:21.640 --> 00:06:23.760]  原來上帝對以色列的百姓
[00:06:23.760 --> 00:06:26.640]  這個背景是當以色列人出埃及以後
[00:06:26.640 --> 00:06:29.040]  他們要到西奈山的時候
[00:06:29.040 --> 00:06:32.160]  要領受上帝律法以先
[00:06:32.160 --> 00:06:33.920]  上帝告訴這些以色列的百姓
[00:06:33.920 --> 00:06:37.000]  藉著摩西告訴以色列的百姓
[00:06:37.000 --> 00:06:38.440]  他說你們這些人
[00:06:38.440 --> 00:06:42.600]  是我特特從埃及怎麼樣 選出來
[00:06:42.600 --> 00:06:45.320]  帶領你們出來 就把你們出來
[00:06:45.320 --> 00:06:48.120]  你們是被揀選的族類
[00:06:48.120 --> 00:06:51.560]  什麼叫族類 我們很明白
[00:06:51.560 --> 00:06:54.520]  我們很喜歡誇耀我們是中華民族
[00:06:54.520 --> 00:06:57.760]  對不對 四海都有什麼 中國人
[00:06:57.760 --> 00:07:00.120]  不一定是在中國啦 在香港啦
[00:07:00.120 --> 00:07:03.560]  在臺灣啦 在新加坡啦 在馬來西亞
[00:07:03.560 --> 00:07:05.960]  甚至我們可以說世界各個角落
[00:07:05.960 --> 00:07:08.160]  只要有人的地方就有怎麼樣
[00:07:08.160 --> 00:07:11.160]  就有中國人 我們非常自豪
[00:07:11.160 --> 00:07:13.120]  我們是中華民族
[00:07:13.120 --> 00:07:14.400]  猶太人也是一樣
[00:07:14.400 --> 00:07:18.160]  猶太人從種族來說他是猶太人
[00:07:18.160 --> 00:07:19.920]  但是他有一個很特別的
[00:07:19.920 --> 00:07:23.400]  他們是上帝的選民
[00:07:23.400 --> 00:07:26.040]  所以在這樣講 再講的時候你發覺
[00:07:26.040 --> 00:07:27.920]  原來我是很重要的
[00:07:27.920 --> 00:07:29.000]  原來我是怎麼樣
[00:07:29.000 --> 00:07:31.120]  我是很尊貴的 明白我的意思嗎
[00:07:31.120 --> 00:07:33.280]  但是在這個重要尊貴的背後
[00:07:33.280 --> 00:07:34.680]  有一個很重要的
[00:07:34.680 --> 00:07:36.560]  上帝告訴以色列的百姓
[00:07:36.560 --> 00:07:38.320]  你們是我選出來的
[00:07:38.320 --> 00:07:43.920]  是在千萬人中間我特特檢選你們的
[00:07:43.920 --> 00:07:46.240]  明白我的意思嗎 檢選
[00:07:46.240 --> 00:07:50.000]  所以基督徒啊 我們不是比別人好
[00:07:50.000 --> 00:07:51.040]  明白我的意思嗎
[00:07:51.040 --> 00:07:52.480]  很多時候基督徒我們會覺得
[00:07:52.480 --> 00:07:55.920]  我是基督徒 我跟不信主的人不一樣
[00:07:55.920 --> 00:07:58.040]  我們的道德標準比較高
[00:07:58.040 --> 00:08:00.680]  我們禮拜天去教會 我們看聖經
[00:08:00.680 --> 00:08:04.400]  有的時候我們會覺得我們比別人好
[00:08:04.400 --> 00:08:07.400]  原諒我用一個詞
[00:08:07.400 --> 00:08:11.080]  我們很不喜歡有些人有所謂的優越感
[00:08:11.080 --> 00:08:13.480]  你明白什麼叫優越感嗎
[00:08:13.480 --> 00:08:15.320]  優越感這種東西很奇怪
[00:08:15.320 --> 00:08:17.840]  就是我怎麼樣看你就怎麼樣
[00:08:17.840 --> 00:08:20.760]  我覺得我比你怎麼樣 高一等
[00:08:20.760 --> 00:08:24.760]  我穿襯衫 我打領帶 我跟你們不一樣
[00:08:24.760 --> 00:08:27.640]  心裡有一種莫名的優越感
[00:08:27.640 --> 00:08:29.240]  這種優越感從哪裡來
[00:08:29.240 --> 00:08:32.600]  從驕傲來的 我覺得我比你好
[00:08:32.600 --> 00:08:35.320]  但是上帝先要這些以色列的百姓
[00:08:35.320 --> 00:08:36.960]  先要教會的弟兄姐妹
[00:08:36.960 --> 00:08:39.120]  對彼得前書的弟兄姐妹說
[00:08:39.120 --> 00:08:42.240]  你們是什麼 你們是檢選的族類
[00:08:42.240 --> 00:08:45.720]  意思就是說你們是蒙受上帝的恩典
[00:08:45.720 --> 00:08:47.080]  一個群體
[00:08:47.080 --> 00:08:48.960]  所以既然是蒙檢選的
[00:08:48.960 --> 00:08:51.080]  既然是上帝的恩典
[00:08:51.080 --> 00:08:53.240]  弟兄姐妹讓我們學習怎麼樣
[00:08:53.240 --> 00:08:56.080]  更加的謙卑在上帝的面前
[00:08:56.080 --> 00:08:59.160]  是 基督徒 我們真的
[00:08:59.160 --> 00:09:02.680]  也許你在某方面比別人優秀
[00:09:02.680 --> 00:09:05.240]  但是請你記住這一切都是什麼
[00:09:05.240 --> 00:09:06.560]  上帝的恩典
[00:09:06.560 --> 00:09:08.360]  如果不是上帝檢選我們
[00:09:08.360 --> 00:09:11.720]  我們沒有辦法享受上帝的救恩 是不是
[00:09:11.720 --> 00:09:13.880]  單單得救這件事上
[00:09:13.880 --> 00:09:15.640]  單單我們能夠享受
[00:09:15.640 --> 00:09:18.840]  耶穌基督在十字架上救贖的恩典
[00:09:18.840 --> 00:09:22.960]  單單這件事上 我們人是做不到的
[00:09:22.960 --> 00:09:24.120]  明白我的意思嗎
[00:09:24.120 --> 00:09:27.200]  我們沒有辦法靠自己的功勞
[00:09:27.200 --> 00:09:29.240]  換取上帝的恩典
[00:09:29.240 --> 00:09:32.080]  所以保羅在以弗所述那邊講說什麼
[00:09:32.080 --> 00:09:37.000]  他說你們得救是本乎恩 也因著信
[00:09:37.000 --> 00:09:39.320]  所以今天我們能夠成為基督徒
[00:09:39.320 --> 00:09:41.200]  不管你是信主多少年
[00:09:41.200 --> 00:09:43.240]  甚至我今天成為一個牧師
[00:09:43.240 --> 00:09:45.720]  我知道這一切都是什麼
[00:09:45.720 --> 00:09:47.960]  都是上帝的恩典
[00:09:47.960 --> 00:09:49.480]  如果不是祂的恩典
[00:09:49.480 --> 00:09:52.080]  如果不是祂的檢選
[00:09:52.080 --> 00:09:53.280]  我什麼都不是
[00:09:53.280 --> 00:09:55.600]  明白我的意思嗎
[00:09:55.600 --> 00:09:59.000]  這個讓我們可以更謙卑的在上帝的面前
[00:09:59.000 --> 00:10:00.640]  被檢選的族類
[00:10:00.640 --> 00:10:03.120]  接下來呢 君尊的祭司
[00:10:03.120 --> 00:10:07.640]  這個君尊的祭司可以更好的翻譯是王家的祭司
[00:10:07.640 --> 00:10:10.240]  因為原來在當時
[00:10:10.240 --> 00:10:12.800]  希臘時代有很多的這些祭司
[00:10:12.800 --> 00:10:15.000]  他們有一些特別的目的的
[00:10:15.000 --> 00:10:18.600]  有的是在廟裡獻祭 給偶像獻祭的
[00:10:18.600 --> 00:10:21.360]  但是有一群的祭司是不一樣的
[00:10:21.360 --> 00:10:22.560]  這些祭司是什麼
[00:10:22.560 --> 00:10:27.120]  是專門服侍皇上 服侍君王的
[00:10:27.120 --> 00:10:28.400]  明白我的意思嗎
[00:10:28.400 --> 00:10:32.640]  這個君尊的祭司原來是王家的祭司
[00:10:32.640 --> 00:10:35.320]  所以換句話說 他們跟一般的祭司不一樣
[00:10:35.320 --> 00:10:39.080]  出去都是祭司 但是不一樣 對不對
[00:10:39.080 --> 00:10:42.720]  好像中國有很多的軍人
[00:10:42.720 --> 00:10:45.600]  但是有一些軍人 他們的身分是特別的
[00:10:45.600 --> 00:10:46.640]  他是什麼
[00:10:46.640 --> 00:10:49.080]  他是保護國家領導人的
[00:10:49.080 --> 00:10:50.280]  明白我的意思嗎
[00:10:50.280 --> 00:10:51.880]  他是一種特種部隊
[00:10:51.880 --> 00:10:53.760]  他是專門被訓練起來
[00:10:53.760 --> 00:10:56.000]  要保護國家領導人的
[00:10:56.000 --> 00:10:57.680]  當國家領導人要出去的時候
[00:10:57.680 --> 00:10:58.760]  他有一個責任
[00:10:58.760 --> 00:11:01.200]  他要去保護國家領導人的什麼
[00:11:01.200 --> 00:11:02.560]  安全的
[00:11:02.560 --> 00:11:04.080]  他跟一般的軍人不一樣
[00:11:04.080 --> 00:11:06.480]  他受的訓練怎麼樣 肯定也不一樣
[00:11:06.480 --> 00:11:09.280]  他的待遇怎麼樣 肯定是不一樣的
[00:11:09.280 --> 00:11:10.240]  明白我的意思嗎
[00:11:10.240 --> 00:11:12.080]  是有區別的
[00:11:12.080 --> 00:11:15.440]  君尊的祭司 王的祭司
[00:11:15.440 --> 00:11:18.080]  原來基督徒我們有一個身分
[00:11:18.080 --> 00:11:20.240]  我們不單單是被檢選的
[00:11:20.240 --> 00:11:24.000]  我們是什麼 是王的祭司
[00:11:24.000 --> 00:11:26.440]  當然這個王不是世上的君王
[00:11:26.440 --> 00:11:28.960]  這個王是什麼 天國的君王
[00:11:28.960 --> 00:11:30.600]  所以原來我們有一個身分
[00:11:30.600 --> 00:11:31.960]  是我們可以怎麼樣
[00:11:31.960 --> 00:11:36.160]  我們可以侍奉這位萬王之王
[00:11:36.160 --> 00:11:39.800]  萬主之主 君尊的祭司
[00:11:39.800 --> 00:11:42.200]  這個祭司還有一個很特別的意思
[00:11:42.200 --> 00:11:43.680]  這個祭司在舊約時代
[00:11:43.680 --> 00:11:45.760]  我們都了解初埃及記的背景
[00:11:45.760 --> 00:11:47.320]  如果你去讀初埃及記
[00:11:47.320 --> 00:11:49.080]  你去讀這個立位記
[00:11:49.080 --> 00:11:53.480]  你明白這個祭司有一個很特別的身分
[00:11:53.480 --> 00:11:56.320]  這個祭司不是一般人可以做的
[00:11:56.320 --> 00:11:59.200]  在立位人中間才可以有祭司的
[00:11:59.200 --> 00:12:01.520]  而這個祭司有一個重要的責任
[00:12:01.520 --> 00:12:06.320]  是代替百姓向上帝來獻祭的
[00:12:06.320 --> 00:12:08.000]  所以我們也聽過有祭司
[00:12:08.000 --> 00:12:12.400]  還有什麼 在祭司裡面還有大祭司
[00:12:12.400 --> 00:12:14.320]  這個祭司有一個責任
[00:12:14.320 --> 00:12:19.680]  是代替百姓向上帝來獻祭
[00:12:19.680 --> 00:12:22.240]  對今天基督徒來說
[00:12:22.240 --> 00:12:24.560]  我們有一個身分 我們是什麼
[00:12:24.560 --> 00:12:25.800]  我們是祭司
[00:12:25.800 --> 00:12:27.480]  當然今天我們不必去獻祭
[00:12:27.480 --> 00:12:29.360]  不必跑到耶路撒冷的聖殿
[00:12:29.360 --> 00:12:31.240]  也沒有聖殿 去獻祭
[00:12:31.240 --> 00:12:33.920]  這個獻祭表示一件什麼事情呢
[00:12:33.920 --> 00:12:35.120]  表示一件事情就是
[00:12:35.120 --> 00:12:38.800]  我們可以把人的需要帶到上帝的面前
[00:12:38.800 --> 00:12:40.280]  怎麼帶
[00:12:40.280 --> 00:12:44.160]  我們常常說我們可以接著禱告
[00:12:44.160 --> 00:12:46.080]  我們可以接著禱告
[00:12:46.080 --> 00:12:49.320]  把人的需要帶到上帝的面前
[00:12:49.320 --> 00:12:51.640]  你有沒有替別人禱告過
[00:12:51.640 --> 00:12:54.040]  有 你可能有替別人禱告過 對不對
[00:12:54.040 --> 00:12:56.280]  或者教會有人來找你
[00:12:56.280 --> 00:12:57.640]  某某弟兄 某某姐妹
[00:12:57.640 --> 00:13:01.040]  請你為我的需要來禱告
[00:13:01.040 --> 00:13:02.400]  當你為別人禱告的時候
[00:13:02.400 --> 00:13:04.360]  其實你在做什麼
[00:13:04.360 --> 00:13:07.280]  你在執行這個祭司的工作
[00:13:07.280 --> 00:13:08.520]  明白我的意思嗎
[00:13:08.520 --> 00:13:10.920]  所以你不要輕看你自己基督徒的身分
[00:13:10.920 --> 00:13:12.160]  你說我只是基督徒
[00:13:12.160 --> 00:13:13.920]  我只是一個小小的基督徒
[00:13:13.920 --> 00:13:16.080]  有時候我們在教會裡面
[00:13:16.080 --> 00:13:18.960]  我不曉得你有沒有聽過這個詞
[00:13:18.960 --> 00:13:22.000]  很多基督徒說我只是平信徒
[00:13:22.000 --> 00:13:25.440]  我只是一個很平凡的信徒
[00:13:25.440 --> 00:13:27.640]  但是你去查聖經
[00:13:27.640 --> 00:13:32.800]  從頭到尾聖經沒有一個平信徒這個詞
[00:13:32.800 --> 00:13:33.680]  明白我的意思嗎
[00:13:33.680 --> 00:13:34.960]  因為這個從哪裡來的
[00:13:34.960 --> 00:13:36.720]  這個是從天主教那個時代
[00:13:36.720 --> 00:13:39.000]  這些聖品階級下來的
[00:13:39.000 --> 00:13:40.760]  我們覺得只有那些神父
[00:13:40.760 --> 00:13:42.280]  只有那些神職人員
[00:13:42.280 --> 00:13:43.760]  包括基督教也是一樣
[00:13:43.760 --> 00:13:45.720]  很多基督徒都有一個錯誤的觀念
[00:13:45.720 --> 00:13:47.040]  以為只有牧師
[00:13:47.040 --> 00:13:48.280]  只有教會的童工
[00:13:48.280 --> 00:13:49.880]  只有教會的長職
[00:13:49.880 --> 00:13:51.760]  只有那些信主二三十年的人
[00:13:51.760 --> 00:13:53.000]  他們老資格
[00:13:53.000 --> 00:13:54.640]  他們年資比較深
[00:13:54.640 --> 00:13:55.960]  他們比較屬靈
[00:13:55.960 --> 00:13:57.800]  上帝比較會聽他們的禱告
[00:13:57.800 --> 00:13:58.960]  那我呢
[00:13:58.960 --> 00:14:02.040]  我剛信主才兩個月
[00:14:02.040 --> 00:14:03.240]  才一個禮拜
[00:14:03.240 --> 00:14:04.880]  上帝大概不會理我
[00:14:04.880 --> 00:14:05.600]  上帝很忙
[00:14:05.600 --> 00:14:07.720]  上帝不會理我的對不對
[00:14:07.720 --> 00:14:09.240]  錯了
[00:14:09.240 --> 00:14:10.720]  當你成為基督徒的時候
[00:14:10.720 --> 00:14:11.920]  請你記住
[00:14:11.920 --> 00:14:12.960]  你是什麼
[00:14:12.960 --> 00:14:15.160]  你是君尊的祭司
[00:14:15.160 --> 00:14:16.240]  明白我的意思嗎
[00:14:16.240 --> 00:14:17.640]  接下來講到說什麼
[00:14:17.640 --> 00:14:19.320]  是屬神的
[00:14:19.320 --> 00:14:22.280]  是聖潔的國民
[00:14:22.280 --> 00:14:25.000]  這個聖潔的國民很特別的
[00:14:25.000 --> 00:14:26.800]  我們是中國人對不對
[00:14:26.800 --> 00:14:29.120]  這個國
[00:14:29.120 --> 00:14:30.760]  我們講到國籍
[00:14:30.760 --> 00:14:32.120]  屬神的子民
[00:14:32.120 --> 00:14:34.880]  聖潔的國民
[00:14:34.880 --> 00:14:36.920]  這個國民跟一般的國民不一樣
[00:14:36.920 --> 00:14:38.520]  這個聖潔不是講到
[00:14:38.520 --> 00:14:40.080]  我們好像完美無
[00:14:40.080 --> 00:14:41.120]  沒有瑕疵
[00:14:41.120 --> 00:14:42.440]  我們十全十美
[00:14:42.440 --> 00:14:45.360]  很多時候我們對基督徒也有一個
[00:14:45.360 --> 00:14:46.640]  包括我們基督徒對自己
[00:14:46.640 --> 00:14:48.120]  也有一個錯誤的認知
[00:14:48.120 --> 00:14:49.320]  我們以為基督徒
[00:14:49.320 --> 00:14:50.000]  我要做基督徒
[00:14:50.000 --> 00:14:51.760]  我一定要做到十全十美
[00:14:51.760 --> 00:14:54.080]  但是我告訴你
[00:14:54.080 --> 00:14:56.320]  沒有一個基督徒可以做到怎麼樣
[00:14:56.320 --> 00:14:57.520]  十全十美
[00:14:57.520 --> 00:14:59.720]  基督徒會不會犯錯
[00:14:59.720 --> 00:15:00.240]  會啊
[00:15:00.240 --> 00:15:02.120]  基督徒會不會發脾氣
[00:15:02.120 --> 00:15:02.440]  對不對
[00:15:02.440 --> 00:15:04.920]  基督徒會不會犯罪
[00:15:04.920 --> 00:15:07.360]  哪裡有十全十美的基督徒
[00:15:07.360 --> 00:15:08.600]  很多人到教會說
[00:15:08.600 --> 00:15:10.800]  教會一定是像天堂一樣
[00:15:10.800 --> 00:15:12.600]  他教會很好
[00:15:12.600 --> 00:15:13.600]  結果到教會又發現
[00:15:13.600 --> 00:15:14.920]  哇 糟糕
[00:15:14.920 --> 00:15:16.840]  教會很多怎麼樣
[00:15:16.840 --> 00:15:20.200]  很多很不完全的基督徒對不對
[00:15:20.200 --> 00:15:21.520]  但是在這裡所說的
[00:15:21.520 --> 00:15:24.080]  聖潔的國度是什麼意思呢
[00:15:24.080 --> 00:15:25.400]  聖潔的國民呢
[00:15:25.400 --> 00:15:26.480]  我們是這個國是
[00:15:26.480 --> 00:15:28.760]  特別是講到上帝的國度
[00:15:28.760 --> 00:15:31.600]  後面會講到屬神的子民
[00:15:31.600 --> 00:15:33.040]  這個其實這兩個
[00:15:33.040 --> 00:15:34.040]  聖潔的國民
[00:15:34.040 --> 00:15:36.200]  屬神的子民是同樣一個詞
[00:15:36.200 --> 00:15:37.120]  意思就是說
[00:15:37.120 --> 00:15:38.320]  我們是聖潔的
[00:15:38.320 --> 00:15:40.840]  這個聖潔不是因為我們自己
[00:15:40.840 --> 00:15:42.880]  好像很聖潔
[00:15:42.880 --> 00:15:46.160]  這個聖潔是被上帝分別出來的
[00:15:46.160 --> 00:15:47.320]  上帝把我們
[00:15:47.320 --> 00:15:49.680]  我們聽過一個詞叫分別為聖
[00:15:49.680 --> 00:15:52.160]  上帝把我們分別出來
[00:15:52.160 --> 00:15:53.680]  所以我們是什麼
[00:15:53.680 --> 00:15:54.600]  聖潔的國民
[00:15:54.600 --> 00:15:55.880]  明白我的意思嗎
[00:15:55.880 --> 00:15:57.200]  不是我們好
[00:15:57.200 --> 00:16:00.280]  不是因為我道德高準比較高
[00:16:00.280 --> 00:16:02.160]  不是因為我不犯錯
[00:16:02.160 --> 00:16:04.160]  所以我是聖潔的
[00:16:04.160 --> 00:16:06.200]  聽眾姐妹我們沒有一個人
[00:16:06.200 --> 00:16:08.680]  聖經講一句話很真實
[00:16:08.680 --> 00:16:10.920]  它說我們人的義
[00:16:10.920 --> 00:16:12.560]  以賽亞書那裡告訴我們
[00:16:12.560 --> 00:16:14.800]  人的義就是人的好行為
[00:16:14.800 --> 00:16:16.280]  好像什麼你知道嗎
[00:16:16.280 --> 00:16:18.920]  好像那個破爛的衣服
[00:16:18.920 --> 00:16:19.960]  破爛的衣服
[00:16:19.960 --> 00:16:21.680]  我們以為我們很好
[00:16:21.680 --> 00:16:23.400]  可是在上帝的標準
