
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 聖誕快樂
[00:03:11.880 --> 00:03:16.220]  但是求神這件事在今天我們基督徒之間
[00:03:16.220 --> 00:03:18.680]  就廣泛地去流傳
[00:03:18.680 --> 00:03:22.440]  很多的基督徒在這些大是大非的時間
[00:03:22.440 --> 00:03:25.600]  就不斷去直著禱告祈求神
[00:03:25.600 --> 00:03:27.400]  祈求神什麼呢?
[00:03:27.400 --> 00:03:30.120]  祈求神去降下一些神蹟
[00:03:30.120 --> 00:03:35.440]  祈求神可以施下祂的拯救大能之手
[00:03:35.440 --> 00:03:40.200]  甚至祈求神去阻止這個疫症的蔓延
[00:03:40.200 --> 00:03:42.440]  並且希望上帝能夠
[00:03:42.440 --> 00:03:47.040]  祂的醫治大能的手能夠去施恩觸摸
[00:03:47.040 --> 00:03:51.440]  這些已經被疫症所折騰的病人
[00:03:51.440 --> 00:03:53.440]  但是弟兄姊妹
[00:03:53.440 --> 00:03:56.260]  一般的信徒有這樣的想法
[00:03:56.260 --> 00:03:58.100]  無可否定的是
[00:03:58.100 --> 00:04:03.060]  他們帶著一片的善心去善待其他人
[00:04:03.060 --> 00:04:04.560]  但是另一方面來算
[00:04:04.560 --> 00:04:09.320]  我們也都很值得在這個節期的時候去思想一下
[00:04:09.320 --> 00:04:11.680]  究竟我們這種的思維
[00:04:11.680 --> 00:04:14.900]  和其他宗教信仰的人
[00:04:14.900 --> 00:04:17.920]  其實是不是真的等同於一樣?
[00:04:17.920 --> 00:04:19.200]  如果是這樣的話
[00:04:19.200 --> 00:04:22.880]  基督教的信仰和其他宗教
[00:04:22.880 --> 00:04:25.320]  都是祈求我們自己本身
[00:04:25.320 --> 00:04:26.880]  或者其他人的
[00:04:26.880 --> 00:04:30.880]  我們期盼、我們自己的願景的時候
[00:04:30.880 --> 00:04:32.400]  如果在這樣的情況之下
[00:04:32.400 --> 00:04:34.720]  我們的信其實和其他沒有分別
[00:04:34.720 --> 00:04:38.220]  那又何必一定要去相信基督呢?
[00:04:38.220 --> 00:04:43.280]  所以今天我們藉著這個聖誕的節期
[00:04:43.280 --> 00:04:45.200]  我們在這個主日崇拜的裏面
[00:04:45.200 --> 00:04:48.720]  我很希望和大家一起去重新思想一下
[00:04:48.720 --> 00:04:54.760]  神為什麼要將祂的獨生兒子耶穌基督
[00:04:54.760 --> 00:04:58.300]  在這個在二千多年的時間
[00:04:58.300 --> 00:05:00.400]  這個時段裏面
[00:05:00.400 --> 00:05:04.740]  帶祂、猜測祂來到這個世界的上面
[00:05:04.740 --> 00:05:09.660]  祂要成立的一個信是什麼樣的信呢?
[00:05:09.660 --> 00:05:12.060]  而基督的整個信仰
[00:05:12.060 --> 00:05:14.340]  也都建基於什麼呢?
[00:05:14.340 --> 00:05:17.280]  這個正正就是今天我想藉著
[00:05:17.280 --> 00:05:21.140]  聖誕這個節期的時候的信息
[00:05:21.140 --> 00:05:24.260]  重新幫助我們所有的弟兄姊妹
[00:05:24.260 --> 00:05:29.120]  能夠歸回到原初基督信仰的核心
[00:05:29.120 --> 00:05:35.240]  好叫我們縱使在一個現在我們所處的逆境當前的時間
[00:05:35.240 --> 00:05:37.560]  我們仍然不會信錯
[00:05:37.560 --> 00:05:39.980]  不會用錯誤的信仰方法
[00:05:39.980 --> 00:05:43.660]  好像借用其他宗教那種信仰方法
[00:05:43.660 --> 00:05:45.380]  好像其他的那些說
[00:05:45.380 --> 00:05:49.080]  消災解難啊、排除這些邪靈啊
[00:05:49.080 --> 00:05:52.240]  這些等等的思維去相信耶穌
[00:05:52.240 --> 00:05:55.280]  因為這是一個很根本性的問題
[00:05:55.280 --> 00:05:57.940]  我覺得聖誕是一個最好的時機
[00:05:57.940 --> 00:05:59.760]  讓我們重新掌握
[00:05:59.760 --> 00:06:05.040]  基督來這個世界的原初目的是什麼
[00:06:05.040 --> 00:06:08.640]  今天我會和大家一起思想好幾段經文
[00:06:08.640 --> 00:06:10.560]  但是這幾段經文
[00:06:10.560 --> 00:06:15.740]  都是連貫於在一卷書卷裡面的信息
[00:06:15.740 --> 00:06:18.520]  就是《馬可福音》第一章
[00:06:18.520 --> 00:06:20.420]  第一至第三節
[00:06:20.420 --> 00:06:22.600]  如果弟兄姊妹你們有聖經的
[00:06:22.600 --> 00:06:24.860]  也可以跟著我一起去讀
[00:06:24.860 --> 00:06:26.700]  我會先讀中文一次
[00:06:26.700 --> 00:06:30.320]  然後我會為大家讀出NET的版本
[00:06:30.320 --> 00:06:32.160]  英文聖經的版本
[00:06:32.160 --> 00:06:34.800]  如果大家有聖經的可以一起打開
[00:06:34.800 --> 00:06:36.420]  今天也很鼓勵大家
[00:06:36.420 --> 00:06:38.520]  能夠真的一直跟隨著
[00:06:38.520 --> 00:06:40.660]  我會去看幾段的經文
[00:06:40.660 --> 00:06:44.620]  特別是之後會看的以賽亞書第四十章
[00:06:44.620 --> 00:06:49.280]  如果你有時間可以設定一張bookmark
[00:06:49.280 --> 00:06:51.380]  一張書籤放在那裡
[00:06:51.380 --> 00:06:54.100]  一會兒我們會掀去那裡看的
[00:06:54.100 --> 00:06:57.500]  好 我們先去讀《馬可福音》第一章
[00:06:57.500 --> 00:07:01.700]  第一至第三節
[00:07:01.700 --> 00:07:06.800]  「神的兒子耶穌基督福音的起頭
[00:07:06.800 --> 00:07:11.520]  正如先知以賽亞書上記著說
[00:07:11.520 --> 00:07:17.000]  看!我要差遣我的使者在你前面
[00:07:17.000 --> 00:07:18.920]  預備道路
[00:07:18.920 --> 00:07:22.800]  在曠野有人聲喊著說
[00:07:22.800 --> 00:07:25.100]  預備主的道
[00:07:25.100 --> 00:07:27.600]  修正他的路」
[00:07:27.600 --> 00:07:30.000]  New English Translation
[00:07:30.000 --> 00:07:33.400]  The beginning of the gospel of Jesus Christ
[00:07:33.400 --> 00:07:35.100]  the Son of God
[00:07:35.100 --> 00:07:40.000]  as it is written in Isaiah the prophet
[00:07:40.000 --> 00:07:44.700]  Look! I am sending my messenger ahead of you
[00:07:44.700 --> 00:07:46.900]  who will prepare your way
[00:07:46.900 --> 00:07:50.700]  the voice of the one shouting in the wilderness
[00:07:50.700 --> 00:07:53.000]  prepare the way for the Lord
[00:07:53.000 --> 00:07:57.000]  make his path straight」
[00:07:57.000 --> 00:08:01.600]  在這裏福音書最開頭的第三節裏面
[00:08:01.600 --> 00:08:07.400]  勾畫了這位門徒馬可
[00:08:07.400 --> 00:08:13.800]  希望將基督的福音的原始介紹出來
[00:08:13.800 --> 00:08:16.300]  原來在這裏他清楚告訴我們
[00:08:16.300 --> 00:08:21.400]  原來基督的整個福音核心
[00:08:21.400 --> 00:08:27.400]  原來是源自於舊約聖經的先知的說話
[00:08:27.400 --> 00:08:30.400]  在這裏我先拆口講一講
[00:08:30.400 --> 00:08:35.100]  因為原來在原文聖經希臘文版本裏面
[00:08:35.100 --> 00:08:39.900]  一開始說「神的兒子耶穌基督福音的起頭
[00:08:39.900 --> 00:08:43.900]  正如先知以賽亞書上記著說」
[00:08:43.900 --> 00:08:51.700]  這一節聖經原本所謂以賽亞書的陳述
[00:08:51.700 --> 00:08:54.200]  可以有另一個首抄本
[00:08:54.200 --> 00:08:56.400]  亦是一個很主要的首抄本
[00:08:56.400 --> 00:09:03.400]  是指在眾多先知書上記著說
[00:09:03.400 --> 00:09:07.800]  為何我們今天所選用的抄本
[00:09:07.800 --> 00:09:12.300]  要著名在以賽亞書上抄本呢?
[00:09:12.300 --> 00:09:14.700]  其實是有一個原因的
[00:09:14.700 --> 00:09:17.500]  首先我們看看這段聖經裏面
[00:09:17.500 --> 00:09:19.400]  從第二節下半節一直說
[00:09:19.400 --> 00:09:21.100]  這裏所引用的一些
[00:09:21.100 --> 00:09:25.200]  說原本是以賽亞書裏面的記載
[00:09:25.200 --> 00:09:26.800]  我們發現原來說
[00:09:26.800 --> 00:09:30.600]  「看!我要差遣我的使者在你面前
[00:09:30.600 --> 00:09:32.000]  預備道路」
[00:09:32.000 --> 00:09:35.300]  單單這兩句
[00:09:35.300 --> 00:09:38.300]  原來是引至於已經兩卷書
[00:09:38.300 --> 00:09:44.200]  一方面是引至於《出埃及記》第23章第20節
[00:09:44.200 --> 00:09:48.800]  以及《馬拉基書》第3章第1節
[00:09:48.800 --> 00:09:50.300]  然後第三節所說
[00:09:50.300 --> 00:09:53.300]  「曠野有人聲喊著說
[00:09:53.300 --> 00:09:57.100]  預備主的路 修直他的路」
[00:09:57.100 --> 00:09:59.900]  這一節的經文
[00:09:59.900 --> 00:10:06.300]  真的引至於以賽亞書第40章第3節
[00:10:06.300 --> 00:10:09.900]  但是作者馬可在這裏
[00:10:09.900 --> 00:10:11.900]  通風告訴我們
[00:10:11.900 --> 00:10:14.700]  無論抄本是種仙子也好
[00:10:14.700 --> 00:10:17.100]  或者以賽亞書也好
[00:10:17.100 --> 00:10:22.300]  似乎馬可要將所有這些講話
[00:10:22.300 --> 00:10:25.100]  包括《出埃及記》
[00:10:25.100 --> 00:10:27.100]  《馬拉基書》的講話
[00:10:27.100 --> 00:10:32.200]  都歸入到以賽亞仙子所說的話裏面
[00:10:32.200 --> 00:10:33.300]  那你就會問
[00:10:33.300 --> 00:10:35.300]  牧師為何會這樣呢?
[00:10:35.300 --> 00:10:37.500]  首先有一個原因就是
[00:10:37.500 --> 00:10:39.500]  這一節的經文
[00:10:39.500 --> 00:10:41.500]  第二節的下半節
[00:10:41.500 --> 00:10:42.300]  兩節的經文
[00:10:42.300 --> 00:10:43.900]  如果你細心去看
[00:10:43.900 --> 00:10:48.700]  不難發現跟第三節以賽亞書裏面所說的內容
[00:10:48.700 --> 00:10:52.100]  根本可以說是類同的說話
[00:10:52.100 --> 00:10:53.700]  都同樣說到
[00:10:53.700 --> 00:10:56.500]  神原來是差遣一個人
[00:10:56.500 --> 00:10:58.300]  一個他的使者
[00:10:58.300 --> 00:11:02.700]  要在神來到的面前之前
[00:11:02.700 --> 00:11:07.500]  當然舊約裏面未必直接指的是耶穌基督
[00:11:07.500 --> 00:11:10.100]  但是我們從這段聖經裏面
[00:11:10.100 --> 00:11:13.700]  我們知道肯定是神來臨的時候
[00:11:13.700 --> 00:11:14.900]  來臨的時候
[00:11:14.900 --> 00:11:17.300]  神先差派原來有一個人
[00:11:17.300 --> 00:11:18.900]  來做一些宣告
[00:11:18.900 --> 00:11:20.500]  而他的宣告無獨有偶
[00:11:20.500 --> 00:11:23.900]  都是說預備主的道路
[00:11:23.900 --> 00:11:29.500]  所以從馬可的記載裏面
[00:11:29.500 --> 00:11:32.900]  我們知道馬可就將它全部歸入到
[00:11:32.900 --> 00:11:35.900]  以賽亞書第四十章
[00:11:35.900 --> 00:11:38.700]  特別第三節的經文的記載
[00:11:38.700 --> 00:11:39.300]  為什麼?
[00:11:39.300 --> 00:11:40.700]  因為內容類似
[00:11:40.700 --> 00:11:41.300]  第二
[00:11:41.300 --> 00:11:45.700]  原來這兩個部分都是屬於先知的啟示
[00:11:45.700 --> 00:11:47.500]  你說先知?
[00:11:47.500 --> 00:11:48.900]  牧師我就明白了
[00:11:48.900 --> 00:11:50.300]  馬拉基書
[00:11:50.300 --> 00:11:56.300]  馬拉基是十二位小先知的其中一位
[00:11:56.300 --> 00:12:00.500]  寫十二小先知書的最後那個
[00:12:00.500 --> 00:12:05.100]  但是出埃及記又是先知?
[00:12:05.100 --> 00:12:05.700]  沒錯
[00:12:05.700 --> 00:12:07.900]  如果大家知道
[00:12:07.900 --> 00:12:14.500]  原來出埃及記所既定的傳話者就是摩西
[00:12:14.500 --> 00:12:18.500]  原來摩西也是先知的入位
[00:12:18.500 --> 00:12:22.500]  所以從單單頭的三節
[00:12:22.500 --> 00:12:25.700]  馬可福音一至三節
[00:12:25.700 --> 00:12:30.900]  我們看見原來作者司徒馬可
[00:12:30.900 --> 00:12:32.300]  或者門徒馬可
[00:12:32.300 --> 00:12:35.100]  他老早已經掌握到
[00:12:35.100 --> 00:12:40.100]  原來這些說話都可以歸納為先知的講話
[00:12:40.100 --> 00:12:43.300]  所以他就將它歸納在裏面
[00:12:43.300 --> 00:12:46.900]  都說是以賽亞書裏面的記載
[00:12:46.900 --> 00:12:50.500]  所以有一些很重要的手抄本
[00:12:50.500 --> 00:12:57.100]  就直接將以賽亞書這個名字放在經文裏面
[00:12:57.100 --> 00:13:00.500]  不過我們首先已經解決了這個問題
[00:13:00.500 --> 00:13:03.700]  就是說原來耶穌基督的福音
[00:13:03.700 --> 00:13:07.300]  是源自於舊約聖經的啟示
[00:13:07.300 --> 00:13:10.100]  是先知的啟示
[00:13:10.100 --> 00:13:14.300]  我們就看看這個啟示裏面的內容是說些甚麼呢?
[00:13:14.300 --> 00:13:16.300]  分為兩個部份
[00:13:16.300 --> 00:13:17.300]  第一個部份
[00:13:17.300 --> 00:13:23.100]  有被差演的使者在神的面前面
[00:13:23.100 --> 00:13:24.900]  就是神未來之前
[00:13:24.900 --> 00:13:29.900]  原來就已經有一個人物來猜傳了出來
[00:13:29.900 --> 00:13:33.900]  去宣告預備主的道路
[00:13:33.900 --> 00:13:36.900]  並且這個人第二有一個特色
[00:13:36.900 --> 00:13:40.300]  他在哪裏叫這個訊息呢?
[00:13:40.300 --> 00:13:41.900]  是否大街大巷呢?
[00:13:41.900 --> 00:13:42.700]  不是哦
[00:13:42.700 --> 00:13:44.900]  原來在這裏所講的我們都知道
[00:13:44.900 --> 00:13:48.700]  就是曠野有人聲喊著說
[00:13:48.700 --> 00:13:52.900]  預備主的道收直他的路
[00:13:52.900 --> 00:13:56.300]  原來他不是在大街大巷呼喊
[00:13:56.300 --> 00:13:58.500]  他不是做街頭報道
[00:13:58.500 --> 00:14:04.700]  不是在街上隨意呼喚叫人來到去到
[00:14:04.700 --> 00:14:06.500]  聽他的說話
[00:14:06.500 --> 00:14:12.100]  他是在曠野的地方去傳講這個訊息
[00:14:12.100 --> 00:14:14.500]  那你就會覺得很奇怪了
[00:14:14.500 --> 00:14:15.900]  牧師
[00:14:15.900 --> 00:14:18.900]  門徒馬可你剛剛才說
[00:14:18.900 --> 00:14:24.500]  他明明是說要介紹耶穌基督的福音的開始
[00:14:24.500 --> 00:14:27.300]  為甚麼他不好像其他的福音書一樣
[00:14:27.300 --> 00:14:29.300]  好像很多傳道人一樣
[00:14:29.300 --> 00:14:32.100]  在聖誕節很喜歡講其他書卷
[00:14:32.100 --> 00:14:33.300]  馬太
[00:14:33.300 --> 00:14:34.300]  或者路加
[00:14:34.300 --> 00:14:36.100]  甚至約翰福音
[00:14:36.100 --> 00:14:39.900]  在那裏講有關於耶穌基督誕生的故事
[00:14:39.900 --> 00:14:44.500]  耶穌的父母怎樣去到伯利恆的地方
[00:14:44.500 --> 00:14:47.100]  然後找不到地方住
[00:14:47.100 --> 00:14:49.100]  客店已經住滿人了
[00:14:49.100 --> 00:14:53.500]  最後只能夠找到馬槽去在那裏居住
[00:14:53.500 --> 00:14:54.500]  但是在那個時候
[00:14:54.500 --> 00:15:00.300]  耶穌的媽媽瑪利亞又作動去生耶穌出來
[00:15:00.300 --> 00:15:03.700]  為甚麼不介紹這麼溫馨的場面
[00:15:03.700 --> 00:15:04.500]  那就好了
[00:15:04.500 --> 00:15:09.500]  為甚麼有這麼不同的開頭作為福音的開始呢?
[00:15:09.500 --> 00:15:12.900]  這正正可能就是你讀到這個時候
[00:15:12.900 --> 00:15:15.100]  其中一個主要的問題
[00:15:15.100 --> 00:15:18.100]  似乎他這裏所陳述的內容
[00:15:18.100 --> 00:15:23.100]  有點兒牛頭不搭馬嘴
[00:15:23.100 --> 00:15:27.900]  這正正就是今天我想講的主題
[00:15:27.900 --> 00:15:31.900]  耶穌基督降生所引起的思潮
[00:15:31.900 --> 00:15:37.300]  lingering remembrance through the birth of Jesus Christ
[00:15:37.300 --> 00:15:41.100]  原來馬可福音的作者
[00:15:41.100 --> 00:15:42.300]  門徒馬可
[00:15:42.300 --> 00:15:45.300]  他有一個很重要的特點
[00:15:45.300 --> 00:15:47.300]  他不是直接告訴你
[00:15:47.300 --> 00:15:51.500]  耶穌基督誕生那一刻的環境是甚麼
[00:15:51.500 --> 00:15:52.700]  而是告訴你
[00:15:52.700 --> 00:15:56.100]  因著耶穌基督的來臨
[00:15:56.100 --> 00:16:01.500]  而所誘發起一連串的思想
[00:16:01.500 --> 00:16:06.700]  不是去塑造一個場景使大家覺得很溫馨
[00:16:06.700 --> 00:16:11.100]  而是要讓大家進入到深層的意義裏面
[00:16:11.100 --> 00:16:16.100]  去重新思想到在耶穌基督降臨的時候
[00:16:16.100 --> 00:16:18.700]  那個真正要帶起我們
[00:16:18.700 --> 00:16:21.500]  誘發應該在宿命生命
[00:16:21.500 --> 00:16:23.100]  在靈性上面
[00:16:23.100 --> 00:16:24.700]  思想層面上面
[00:16:24.700 --> 00:16:30.500]  我們要作一個甚麼的掌握和了解
[00:16:30.500 --> 00:16:33.700]  其實這個剛才你的問題
[00:16:33.700 --> 00:16:35.900]  不難回答的
[00:16:35.900 --> 00:16:39.900]  只要我們微微回到我們剛才所說的
[00:16:39.900 --> 00:16:42.900]  就是馬可福音所直接指導的
[00:16:42.900 --> 00:16:45.500]  以賽亞書第四十章
[00:16:45.500 --> 00:16:47.900]  我們就不難發現到
[00:16:47.900 --> 00:16:52.300]  究竟為甚麼馬可要這樣開始
[00:16:52.300 --> 00:16:54.100]  他這卷福音書
[00:16:54.100 --> 00:16:56.900]  而用這樣去引起
[00:16:56.900 --> 00:17:01.300]  所有人的思想耶穌基督降生的意義
[00:17:01.300 --> 00:17:03.700]  我們回到以賽亞書裏面
[00:17:03.700 --> 00:17:09.500]  我們直接去看看第四十章的經文
[00:17:09.500 --> 00:17:12.900]  如果大家去看見第四十章的經文
[00:17:12.900 --> 00:17:14.100]  第四十章第三節
[00:17:14.100 --> 00:17:18.100]  剛才我們已經透過馬可的一章三節
[00:17:18.100 --> 00:17:19.900]  已經看到他講甚麼
[00:17:19.900 --> 00:17:22.100]  就說「在曠野有人聲喊著說
[00:17:22.100 --> 00:17:25.700]  預備主的道收植他的路」
[00:17:25.700 --> 00:17:29.700]  但如果當我們再看前一點
[00:17:29.700 --> 00:17:32.500]  四十章的頭一、兩節
[00:17:32.500 --> 00:17:36.100]  講甚麼?我們看看吧
[00:17:36.100 --> 00:17:39.100]  我先讀出中文版本
[00:17:39.100 --> 00:17:40.900]  然後再讀一次英文版本
[00:17:40.900 --> 00:17:43.900]  以賽亞書第四十章第一至第二節
[00:17:43.900 --> 00:17:45.100]  是這樣寫的
[00:17:45.100 --> 00:17:47.700]  「你們的上帝說
[00:17:47.700 --> 00:17:51.700]  你們要安慰安慰我的百姓
[00:17:51.700 --> 00:17:55.500]  要對耶路撒冷說安慰的話
[00:17:55.500 --> 00:17:57.500]  又向他宣告說
[00:17:57.500 --> 00:18:00.100]  他征戰的日子已滿了
[00:18:00.100 --> 00:18:03.700]  他的罪孽赦免了
[00:18:03.700 --> 00:18:06.100]  他為自己的一切罪
[00:18:06.100 --> 00:18:09.500]  從耶和華手中加倍受罰」
[00:18:09.500 --> 00:18:11.100]  英文版本
[00:18:11.100 --> 00:18:13.500]  「安慰安慰我的百姓
[00:18:13.500 --> 00:18:15.900]  說你的上帝
[00:18:15.900 --> 00:18:18.100]  要對耶路撒冷說安慰的話
[00:18:18.100 --> 00:18:19.700]  又向他宣告說
[00:18:19.700 --> 00:18:23.500]  他的戰爭的日子已滿了
[00:18:23.500 --> 00:18:26.500]  他的罪孽赦免了
[00:18:26.500 --> 00:18:30.300]  他的上帝為自己的一切罪
[00:18:30.300 --> 00:18:33.300]  從耶和華手中加倍受罰」
[00:18:33.300 --> 00:18:37.100]  原來當有人在曠野
[00:18:37.100 --> 00:18:39.700]  有人聲喊著說
[00:18:39.700 --> 00:18:41.700]  預備主的道
[00:18:41.700 --> 00:18:44.900]  修直他的路之前
[00:18:44.900 --> 00:18:51.300]  原來神是藉著先知向他的百姓
[00:18:51.300 --> 00:18:53.700]  在這裏甚至從經文裏面
[00:18:53.700 --> 00:18:56.500]  是借用了耶路撒冷城
[00:18:56.500 --> 00:18:59.100]  以一種擬人法的方式
[00:18:59.100 --> 00:19:01.700]  去代表神的子民
[00:19:01.700 --> 00:19:04.500]  去說明原來神
[00:19:04.500 --> 00:19:10.700]  將要來傳講一個安慰的信息
[00:19:10.700 --> 00:19:15.900]  甚至可以說是帶來安慰給神的子民
[00:19:15.900 --> 00:19:17.100]  留意一下
[00:19:17.100 --> 00:19:18.700]  原來在愚民聖經裏面
[00:19:18.700 --> 00:19:21.300]  「安慰安慰我的百姓」這句說話
[00:19:21.300 --> 00:19:26.900]  不是放在「你們的上帝說」之後
[00:19:26.900 --> 00:19:29.300]  原來一開始這句說話就是
[00:19:29.300 --> 00:19:31.900]  「安慰安慰我的民」
[00:19:31.900 --> 00:19:34.100]  「臣是這樣說的」
[00:19:34.100 --> 00:19:38.500]  這句重疊地使用「安慰」這個字詞
[00:19:38.500 --> 00:19:39.500]  意思就是說
[00:19:39.500 --> 00:19:42.700]  上帝要很肯定
[00:19:42.700 --> 00:19:44.300]  逢生之字重複說
[00:19:44.300 --> 00:19:46.100]  就是說一些很重要的信息
[00:19:46.100 --> 00:19:48.300]  上帝要很肯定地
[00:19:48.300 --> 00:19:51.700]  告訴所有他的子民
[00:19:51.700 --> 00:19:53.900]  要一個人宣告
[00:19:53.900 --> 00:19:55.100]  祂會來的了
[00:19:55.100 --> 00:19:56.100]  神會來的了
[00:19:56.100 --> 00:19:59.300]  祂是來做甚麼的呢?
[00:19:59.300 --> 00:20:00.300]  來請你喝茶?
[00:20:00.300 --> 00:20:01.500]  不是
[00:20:01.500 --> 00:20:02.300]  來陪你玩?
[00:20:02.300 --> 00:20:03.500]  不是
[00:20:03.500 --> 00:20:05.300]  來陪你滿足你的慾望?
[00:20:05.300 --> 00:20:06.900]  不是
[00:20:06.900 --> 00:20:10.700]  而是來帶一個安慰給你
[00:20:10.700 --> 00:20:13.700]  而這個安慰是從上帝而來的
[00:20:13.700 --> 00:20:16.700]  馬可福音的作者
[00:20:16.700 --> 00:20:18.300]  正正就是要告訴我們
[00:20:18.300 --> 00:20:19.700]  耶穌基督降生
[00:20:19.700 --> 00:20:22.100]  其實就是要帶來一個安慰
[00:20:22.100 --> 00:20:24.100]  神肯定的安慰
[00:20:24.100 --> 00:20:27.900]  而這個安慰現在就是實現的時間
[00:20:27.900 --> 00:20:32.300]  所以這種重複使用「安慰」的主調
[00:20:32.300 --> 00:20:34.900]  是要讓所有以色列民
[00:20:34.900 --> 00:20:37.900]  或者今天我們作為信上帝的人
[00:20:37.900 --> 00:20:39.000]  藉著耶穌基督
[00:20:39.000 --> 00:20:40.500]  鬼身在上帝裡面的人
[00:20:40.500 --> 00:20:41.300]  要明白到
[00:20:41.300 --> 00:20:46.500]  耶穌來到其實要帶我們一個安慰
[00:20:46.500 --> 00:20:50.300]  但這個安慰原來是有一個前設的
[00:20:50.300 --> 00:20:51.500]  看回這段經文
[00:20:51.500 --> 00:20:55.500]  在何時神才帶這個安慰來到我們當中?
[00:20:55.500 --> 00:20:58.100]  是否我們求祂就來?
[00:20:58.100 --> 00:20:59.700]  不是
[00:20:59.700 --> 00:21:02.900]  是上帝原來有一個時間祂才來的
[00:21:02.900 --> 00:21:04.300]  甚麼時間?
[00:21:04.300 --> 00:21:06.100]  看回剛才那句經文
[00:21:06.100 --> 00:21:08.300]  向祂宣告說
[00:21:08.300 --> 00:21:11.100]  祂徵戰的日子已滿了
