
[00:00:00.000 --> 00:00:01.440]  多謝天父的恩典
[00:03:31.960 --> 00:03:34.960]  都不斷會面對這個挑戰
[00:03:34.960 --> 00:03:37.560]  到底我們的盼望在哪裡
[00:03:37.560 --> 00:03:39.960]  或者我們每一個人的生命
[00:03:39.960 --> 00:03:42.960]  一直向前邁進的時候
[00:03:42.960 --> 00:03:46.160]  到底是越來越低沉嗎
[00:03:46.160 --> 00:03:49.360]  還是越來越有盼望
[00:03:49.360 --> 00:03:52.360]  如果問自己你的盼望在哪裡
[00:03:52.360 --> 00:03:58.160]  我希望我們都能夠好像約翰這樣說
[00:03:58.160 --> 00:04:01.360]  我看見一個新天新地
[00:04:01.360 --> 00:04:04.360]  因為先前的天地已經過去了
[00:04:04.360 --> 00:04:07.760]  海也不再有了
[00:04:07.760 --> 00:04:15.760]  新天新地是這個人類歷史終極的盼望
[00:04:15.760 --> 00:04:22.560]  新天新地是基督耶穌的福音的巔峰
[00:04:22.560 --> 00:04:27.160]  我想大家聽我這一兩年的訊息
[00:04:27.160 --> 00:04:29.760]  可能有些人聽著聽著不是很習慣
[00:04:29.760 --> 00:04:32.360]  不是很舒服
[00:04:32.360 --> 00:04:38.560]  原因就是跟固有的習慣 固有的信念
[00:04:38.560 --> 00:04:43.960]  可能有些 你覺得焦點好像不太一樣
[00:04:43.960 --> 00:04:46.360]  以前經常說我們個人怎樣
[00:04:46.360 --> 00:04:48.160]  我們個人死後怎樣
[00:04:48.160 --> 00:04:50.960]  我們個人與神的關係怎樣
[00:04:50.960 --> 00:04:57.360]  為甚麼現在好像不是只是這樣的焦點呢
[00:04:57.360 --> 00:05:00.560]  如果你真的覺得是這樣的話
[00:05:00.560 --> 00:05:02.960]  其實是對的
[00:05:02.960 --> 00:05:10.960]  我真的不想我們將新天新地的盼望
[00:05:10.960 --> 00:05:14.360]  整個宇宙恢復秩序
[00:05:14.360 --> 00:05:18.160]  整個宇宙恢復上主的榮耀
[00:05:18.160 --> 00:05:21.760]  那一個信仰的焦點
[00:05:21.760 --> 00:05:29.160]  來被我們狹窄的思想掩蓋了
[00:05:29.160 --> 00:05:33.560]  我希望我繼續學習
[00:05:33.560 --> 00:05:43.960]  將聖經重要的焦點 重要的訊息 重要的教訓
[00:05:43.960 --> 00:05:48.560]  來傳遞給聽我講道的弟兄姊妹
[00:05:48.560 --> 00:05:51.360]  我看見一個新天新地
[00:05:51.360 --> 00:05:56.960]  新天新地 舊的過去了 海都沒有了
[00:05:56.960 --> 00:06:02.760]  當然我們聽這些說話都要有多一點解釋
[00:06:02.760 --> 00:06:07.960]  我很喜歡海 我很喜歡滑浪
[00:06:07.960 --> 00:06:11.960]  我很喜歡潛水 我很喜歡游泳
[00:06:11.960 --> 00:06:15.760]  沒有了海 那不就是沒有人生樂趣
[00:06:15.760 --> 00:06:19.160]  那你就要明白寫這些說話的時候
[00:06:19.160 --> 00:06:24.560]  他們對海的看法是怎樣
[00:06:24.560 --> 00:06:29.360]  我試過在澳洲坐船出海
[00:06:29.360 --> 00:06:35.760]  應該是2014年聖誕節之後
[00:06:35.760 --> 00:06:38.560]  不是太久的日子
[00:06:38.560 --> 00:06:43.360]  2014年?是不是2014年?還是2004年?
[00:06:43.360 --> 00:06:45.560]  真的不記得了
[00:06:45.560 --> 00:06:50.360]  就是那個海嘯
[00:06:50.360 --> 00:06:54.760]  2014年到2004年
[00:06:54.760 --> 00:06:56.960]  時間過得真的很快
[00:06:56.960 --> 00:07:00.360]  不過總之那一次的一幕
[00:07:00.360 --> 00:07:04.160]  因為剛剛有這麼可怕的海嘯
[00:07:04.160 --> 00:07:06.560]  然後你下到海裡
[00:07:06.560 --> 00:07:10.360]  你是想到那個海嘯的可怕
[00:07:10.360 --> 00:07:11.760]  然後我這麼大的兒子
[00:07:11.760 --> 00:07:15.960]  沒有試過在這麼闊的海洋裡面
[00:07:15.960 --> 00:07:19.760]  面對這麼高的浪
[00:07:19.760 --> 00:07:24.160]  真的像一面牆一樣的海浪
[00:07:24.160 --> 00:07:31.960]  然後你在小艇上 海可以很恐怖的
[00:07:31.960 --> 00:07:37.360]  而且海 如果你是住那些屋
[00:07:37.360 --> 00:07:40.360]  叫做背山面海
[00:07:40.360 --> 00:07:43.360]  你以為風景很好
[00:07:43.360 --> 00:07:48.760]  等到晚上 你看出去是什麼都看不到的
[00:07:48.760 --> 00:07:52.360]  黑漆漆的 好恐怖的
[00:07:52.360 --> 00:07:54.360]  而且在古代
[00:07:54.360 --> 00:07:59.960]  海就是藏起那些死了的人恐怖的地方
[00:07:59.960 --> 00:08:02.160]  其實他說海沒有了
[00:08:02.160 --> 00:08:06.560]  就是將這個內心最黑暗最恐懼的東西
[00:08:06.560 --> 00:08:09.960]  掃走了 一掃而空
[00:08:09.960 --> 00:08:13.960]  人類是需要一種這樣的盼望
[00:08:13.960 --> 00:08:18.960]  還有 我看見這個聖城新耶路撒冷
[00:08:18.960 --> 00:08:21.160]  正在下來
[00:08:21.160 --> 00:08:23.760]  已經準備好了
[00:08:23.760 --> 00:08:27.360]  好像那個漂亮的新娘
[00:08:27.360 --> 00:08:31.960]  是預備好跟她的丈夫見面
[00:08:31.960 --> 00:08:35.160]  那你也原諒我今天說這句經文
[00:08:35.160 --> 00:08:38.560]  沒有理由不提一提那個新娘的
[00:08:38.560 --> 00:08:43.160]  四十年前的今天是我接新娘的時候
[00:08:43.160 --> 00:08:48.160]  所以很甜蜜
[00:08:48.160 --> 00:08:51.760]  這個也是我們終極的盼望
[00:08:51.760 --> 00:08:54.560]  如果我們人生最後是
[00:08:54.560 --> 00:08:59.160]  人與主在一個美好的契合
[00:08:59.160 --> 00:09:01.960]  完美的天人合一
[00:09:01.960 --> 00:09:06.160]  中國人那種哲學的理想
[00:09:06.160 --> 00:09:10.160]  其實只有在基督耶穌裡才能夠完成
[00:09:10.160 --> 00:09:12.760]  然後我聽見有大聲音
[00:09:12.760 --> 00:09:14.760]  從寶座那裡出來說
[00:09:14.760 --> 00:09:18.760]  看啊 神的障目在人間
[00:09:18.760 --> 00:09:21.160]  神做人的神
[00:09:21.160 --> 00:09:23.360]  人做神的人
[00:09:23.360 --> 00:09:25.160]  聽到這個嗎?
[00:09:25.160 --> 00:09:29.160]  神做人的神
[00:09:29.160 --> 00:09:32.560]  人做神的人
[00:09:32.560 --> 00:09:35.960]  那個神的障目在人間
[00:09:35.960 --> 00:09:40.160]  就是以晚來的完整的成就
[00:09:40.160 --> 00:09:42.360]  永遠與人同在
[00:09:42.360 --> 00:09:45.760]  那你也很熟悉這個回眸這個字
[00:09:45.760 --> 00:09:48.960]  障目是那個回眸在人間
[00:09:48.960 --> 00:09:51.760]  就是永遠的同在
[00:09:51.760 --> 00:09:54.960]  當主耶穌第一次來的時候
[00:09:54.960 --> 00:09:59.160]  聖經已經用了這個回眸在人間
[00:09:59.160 --> 00:10:02.760]  來描寫耶穌基督的親自臨到這個世界
[00:10:02.760 --> 00:10:04.760]  祂第一次來了
[00:10:04.760 --> 00:10:10.160]  我們的盼望就是祂一定會第二次再回來
[00:10:10.160 --> 00:10:12.360]  祂回來做什麼?
[00:10:12.360 --> 00:10:16.360]  祂回來就是將這個新天新地實踐出來
[00:10:16.360 --> 00:10:20.360]  將祂完美的主權、完全的統治來臨在
[00:10:20.360 --> 00:10:24.360]  這個就是我們現在所處的環境
[00:10:24.360 --> 00:10:27.760]  無論多可怕、多惡劣
[00:10:27.760 --> 00:10:29.760]  我們都要有盼望
[00:10:29.760 --> 00:10:30.960]  OK?
[00:10:30.960 --> 00:10:32.560]  親愛的兄姊妹
[00:10:32.560 --> 00:10:35.360]  我們要成為有盼望的人
[00:10:35.360 --> 00:10:38.360]  並且成為能夠傳遞盼望
[00:10:38.360 --> 00:10:40.760]  能夠活出盼望的人
[00:10:40.760 --> 00:10:42.560]  好不好?
[00:10:42.560 --> 00:10:44.160]  給點反應來
[00:10:44.160 --> 00:10:46.160]  我們是要有盼望
[00:10:46.160 --> 00:10:47.760]  無論疫情是怎樣
[00:10:47.760 --> 00:10:49.760]  無論世情是怎樣
[00:10:49.760 --> 00:10:52.160]  我們都要有盼望
[00:10:52.160 --> 00:10:54.160]  因為我們的主耶穌
[00:10:54.160 --> 00:10:56.760]  並未放棄祂所創造的世界
[00:10:56.760 --> 00:10:59.360]  並未放棄祂所愛的人
[00:10:59.360 --> 00:11:02.960]  祂一定會將這個完美的盼望
[00:11:02.960 --> 00:11:04.960]  新天新地來實踐出來
[00:11:04.960 --> 00:11:06.560]  怎樣實踐出來?
[00:11:06.560 --> 00:11:11.560]  神要擦乾他們一切的眼淚
[00:11:11.560 --> 00:11:13.960]  不再有死亡
[00:11:13.960 --> 00:11:16.360]  不再有悲哀
[00:11:16.360 --> 00:11:20.360]  哭哭疼痛
[00:11:20.360 --> 00:11:22.560]  經歷死亡
[00:11:22.560 --> 00:11:24.560]  始終我們會
[00:11:24.560 --> 00:11:26.560]  經歷死亡
[00:11:26.560 --> 00:11:30.360]  其實過去這十幾個月
[00:11:30.360 --> 00:11:31.960]  我們都有人經歷了
[00:11:31.960 --> 00:11:37.360]  我們的親人都經歷了
[00:11:37.360 --> 00:11:39.760]  眼淚
[00:11:39.760 --> 00:11:43.560]  你流過多少?
[00:11:43.560 --> 00:11:44.960]  活在這個人世間
[00:11:44.960 --> 00:11:51.360]  其實沒有眼淚幾乎是不可能的事
[00:11:51.360 --> 00:11:53.560]  其實如果你說是可以沒有眼淚
[00:11:53.560 --> 00:11:56.760]  我都覺得你的人生多悲哀
[00:11:56.760 --> 00:11:59.160]  沒有眼淚原來是最悲哀的
[00:11:59.160 --> 00:12:00.960]  欲哭無淚是很淒涼的
[00:12:00.960 --> 00:12:05.160]  應哭不哭是淒涼的
[00:12:05.160 --> 00:12:07.560]  夠膽流眼淚
[00:12:07.560 --> 00:12:09.960]  連耶穌都哭了
[00:12:09.960 --> 00:12:12.560]  我們為何不哭?
[00:12:12.560 --> 00:12:14.160]  受屈辱為何不哭?
[00:12:14.160 --> 00:12:16.360]  受痛苦為何不哭?
[00:12:16.360 --> 00:12:18.760]  灰心失望為何不哭?
[00:12:18.760 --> 00:12:20.760]  受凌辱為何不哭?
[00:12:20.760 --> 00:12:22.760]  受打壓為何不哭?
[00:12:22.760 --> 00:12:25.560]  不過哭完如果哭完沒用
[00:12:25.560 --> 00:12:27.560]  我就覺得很可憐
[00:12:27.560 --> 00:12:29.360]  但感謝上主
[00:12:29.360 --> 00:12:33.760]  祂是一位會紀念人眼淚的上主
[00:12:33.760 --> 00:12:36.160]  我將你的眼淚裝在皮袋裏面
[00:12:36.160 --> 00:12:48.560]  這是聖經的說話
[00:12:48.560 --> 00:12:52.360]  你有沒有幫人擦過眼淚?
[00:12:52.360 --> 00:12:56.160]  有人幫你擦過眼淚?
[00:12:56.160 --> 00:12:59.560]  有一個人就享受過我幫他擦眼淚
[00:12:59.560 --> 00:13:02.360]  我的孫兒
[00:13:02.360 --> 00:13:04.560]  他不想我擦的
[00:13:04.560 --> 00:13:05.960]  不過我見到他
[00:13:05.960 --> 00:13:08.760]  黏著一滴眼淚在這裏
[00:13:08.760 --> 00:13:11.560]  我都是盡我爺爺的本份
[00:13:11.560 --> 00:13:14.160]  幫他擦了
[00:13:14.160 --> 00:13:15.560]  我就想到
[00:13:15.560 --> 00:13:17.760]  其實我們無論多淒涼
[00:13:17.760 --> 00:13:19.160]  無論多可憐
[00:13:19.160 --> 00:13:20.760]  無論多悲哀
[00:13:20.760 --> 00:13:23.360]  我們的悲哀不是永遠的
[00:13:23.360 --> 00:13:27.160]  我們的悲哀不是被遺忘的
[00:13:27.160 --> 00:13:28.960]  讀這句說話
[00:13:28.960 --> 00:13:31.160]  我就想告訴你
[00:13:31.160 --> 00:13:34.560]  神要擦乾一切的眼淚
[00:13:34.560 --> 00:13:40.560]  死亡、哭耗、疼痛
[00:13:40.560 --> 00:13:43.960]  這一切的事是折磨人的
[00:13:43.960 --> 00:13:48.360]  這一切的事是不正常的
[00:13:48.360 --> 00:13:50.160]  而那個的呼喊
[00:13:50.160 --> 00:13:55.560]  那個淒慘、痛苦的喊叫
[00:13:55.560 --> 00:13:59.560]  有時候真是叫天不應,叫地不聞
[00:13:59.560 --> 00:14:03.160]  但這裏是在告訴我們
[00:14:03.160 --> 00:14:04.960]  在當時的教會
[00:14:04.960 --> 00:14:07.360]  無論受多少的痛苦流
[00:14:07.360 --> 00:14:08.360]  多少的眼淚
[00:14:08.360 --> 00:14:09.960]  死了多少人
[00:14:09.960 --> 00:14:11.560]  多少被欺壓
[00:14:11.560 --> 00:14:14.760]  多少受盡酷刑的時候
[00:14:14.760 --> 00:14:20.760]  那種的呼喊會成為過去
[00:14:20.760 --> 00:14:23.560]  因為神要擦乾眼淚
[00:14:23.560 --> 00:14:27.760]  因為這一些的悲哀、哭耗、疼痛
[00:14:27.760 --> 00:14:30.160]  以前的事是會過去
[00:14:30.160 --> 00:14:33.360]  因為坐寶座那一位說
[00:14:33.360 --> 00:14:38.160]  他說我將一切都更新了
[00:14:38.160 --> 00:14:46.960]  我將一切都更新了
[00:14:46.960 --> 00:14:50.560]  將它新造
[00:14:50.560 --> 00:14:55.160]  看啊,若有人在基督裏新的創造
[00:14:55.160 --> 00:14:57.360]  我是信創造的人
[00:14:57.360 --> 00:15:00.560]  我更加是信新創造的人
[00:15:00.560 --> 00:15:05.560]  今日新的創造已經在基督耶穌裏展開了
[00:15:05.560 --> 00:15:07.760]  而且這個新的創造
[00:15:07.760 --> 00:15:09.360]  親愛的弟兄姊妹
[00:15:09.360 --> 00:15:12.560]  容許你和我都這樣相信
[00:15:12.560 --> 00:15:17.760]  不是只是一種靈性上的救贖
[00:15:17.760 --> 00:15:21.760]  而是一個徹底完美的救贖
[00:15:21.760 --> 00:15:25.560]  基督信仰從來不是聖俗而分
[00:15:25.560 --> 00:15:28.760]  或者是靈性物質而分
[00:15:28.760 --> 00:15:31.360]  基督的創造和拯救
[00:15:31.360 --> 00:15:34.760]  是一個徹底的完美的更新
[00:15:34.760 --> 00:15:37.160]  Amen
[00:15:37.160 --> 00:15:41.760]  其實這個有很深的一種含義在裏
[00:15:41.760 --> 00:15:44.160]  如果你搞不清楚的話
[00:15:44.160 --> 00:15:46.360]  我們的信仰,我們的人生
[00:15:46.360 --> 00:15:48.360]  亦都是會糊里糊塗
[00:15:48.360 --> 00:15:50.160]  如果我們搞清楚
[00:15:50.160 --> 00:15:52.760]  我們聽見坐寶座那一位說
[00:15:52.760 --> 00:15:55.760]  我將一切都更新了
[00:15:55.760 --> 00:15:58.960]  我將一切舊有不好的東西
[00:15:58.960 --> 00:16:01.160]  我都會將它來消除
[00:16:01.160 --> 00:16:05.960]  而且將美善,將好的東西來改變
[00:16:05.960 --> 00:16:08.960]  而且令它實現出來
[00:16:08.960 --> 00:16:13.160]  這個會不會是我們生活的態度
[00:16:13.160 --> 00:16:15.960]  和我們終極的盼望
[00:16:15.960 --> 00:16:19.960]  就是無論今生今世多糟糕都好
[00:16:19.960 --> 00:16:24.560]  最後我們一定會見到
[00:16:24.560 --> 00:16:27.960]  應該有的撥亂反正
[00:16:27.960 --> 00:16:30.160]  應該有的公平公義
[00:16:30.160 --> 00:16:32.560]  應該有的聖潔良善
[00:16:32.560 --> 00:16:34.960]  是完美地實現
[00:16:34.960 --> 00:16:37.360]  親愛的弟兄姊妹
[00:16:37.360 --> 00:16:39.160]  這個是在基督裏面
[00:16:39.160 --> 00:16:40.760]  我們應該有的盼望
[00:16:40.760 --> 00:16:45.960]  因為他是那一位更新萬有的主
[00:16:45.960 --> 00:16:47.960]  他對約翰說
[00:16:47.960 --> 00:16:49.360]  寫下它吧
[00:16:49.360 --> 00:16:50.760]  真的
[00:16:50.760 --> 00:16:52.560]  這些是真的
[00:16:52.560 --> 00:16:54.360]  他對約翰說
[00:16:54.360 --> 00:16:55.760]  都完成了
[00:16:55.760 --> 00:16:57.960]  因為我是創始
[00:16:57.960 --> 00:16:59.760]  我是成眾
[00:16:59.760 --> 00:17:02.760]  他說我要將生命泉的水
[00:17:02.760 --> 00:17:06.960]  給那些口渴的人來喝
[00:17:06.960 --> 00:17:11.560]  這個就是我們在基督裏有的盼望
[00:17:11.560 --> 00:17:15.160]  這個就是教會在水深火熱的時候
[00:17:15.160 --> 00:17:16.760]  他們仍然知道
[00:17:16.760 --> 00:17:18.560]  那個生命的活水
[00:17:18.560 --> 00:17:19.960]  生命的河流
[00:17:19.960 --> 00:17:23.960]  從天上不斷滋潤著他們
[00:17:23.960 --> 00:17:26.360]  在這個歷史的長河裏面
[00:17:26.360 --> 00:17:27.960]  我們見到
[00:17:27.960 --> 00:17:30.760]  始終黑暗的勢力
[00:17:30.760 --> 00:17:37.760]  沒有辦法吞噬光明的兒女的前途
[00:17:37.760 --> 00:17:38.960]  始終
[00:17:38.960 --> 00:17:41.160]  好像剛才引述的
[00:17:41.160 --> 00:17:43.560]  邱吉爾在當時
[00:17:43.560 --> 00:17:45.560]  按人情來看
[00:17:45.560 --> 00:17:49.960]  不可能能夠抵得住德軍的進擊
[00:17:49.960 --> 00:17:55.760]  但是偏偏天時地利人和各種配合
[00:17:55.760 --> 00:17:58.560]  反而能夠反敗為勝
[00:17:58.560 --> 00:18:01.360]  而在歷史的長河裏面
[00:18:01.360 --> 00:18:06.360]  我們見到那個生命泉的水
[00:18:06.360 --> 00:18:08.560]  是滋潤著
[00:18:08.560 --> 00:18:11.360]  神的兒女
[00:18:11.360 --> 00:18:13.160]  得勝的
[00:18:13.160 --> 00:18:15.360]  必定要
[00:18:15.360 --> 00:18:17.560]  得到神自己
[00:18:17.560 --> 00:18:19.760]  成為他們的產業
[00:18:19.760 --> 00:18:20.760]  簡單來說
[00:18:20.760 --> 00:18:22.560]  一個小小的結論
[00:18:22.560 --> 00:18:25.960]  到底我們的盼望在哪裏
[00:18:25.960 --> 00:18:28.560]  我們的盼望
[00:18:28.560 --> 00:18:31.160]  在神自己那裏
[00:18:31.160 --> 00:18:32.760]  再說一次
[00:18:32.760 --> 00:18:36.960]  我們的盼望在神自己那裏
[00:18:36.960 --> 00:18:39.960]  我們不是上到天堂
[00:18:39.960 --> 00:18:43.360]  我們是和神在一起
[00:18:43.360 --> 00:18:45.960]  我們是神的帳幕在人間
[00:18:45.960 --> 00:18:48.960]  神與我們徹底的契合
[00:18:48.960 --> 00:18:50.560]  徹底的同在
[00:18:50.560 --> 00:18:59.560]  那個才是我們生命的終極目標
[00:18:59.560 --> 00:19:00.960]  接著
[00:19:00.960 --> 00:19:02.560]  第21章
[00:19:02.560 --> 00:19:04.160]  寫了一大段
[00:19:04.160 --> 00:19:08.360]  描寫聖城耶路撒冷
[00:19:08.360 --> 00:19:10.160]  那裏
[00:19:10.160 --> 00:19:13.160]  就是東南西北幾道門
[00:19:13.160 --> 00:19:16.360]  那個尺度有多高
[00:19:16.360 --> 00:19:20.160]  但是那一段的文字
[00:19:20.160 --> 00:19:22.560]  其實是很工整的
[00:19:22.560 --> 00:19:24.960]  想表達的到底是甚麼呢
[00:19:24.960 --> 00:19:28.760]  就是在神為他的兒女所預備的
[00:19:28.760 --> 00:19:32.760]  終極的產業
[00:19:32.760 --> 00:19:34.960]  是美麗到不得了
[00:19:34.960 --> 00:19:37.760]  用人的說話來表達
[00:19:37.760 --> 00:19:39.560]  就是用碧玉
[00:19:39.560 --> 00:19:41.160]  用晶金
[00:19:41.160 --> 00:19:43.760]  用明淨的玻璃
[00:19:43.760 --> 00:19:45.960]  用各樣的寶石
[00:19:45.960 --> 00:19:49.960]  用碧玉、藍寶石、綠瑪露、綠寶石
[00:19:49.960 --> 00:19:54.960]  紅瑪露、紅寶石、黃碧璽、水蒼玉
[00:19:54.960 --> 00:20:00.560]  紅碧璽、翡翠、紫瑪露、紫晶
[00:20:00.560 --> 00:20:03.360]  你們聽不聽到我在說甚麼
[00:20:03.360 --> 00:20:05.960]  你要想像
[00:20:05.960 --> 00:20:08.760]  這麼多這麼精彩的顏色
[00:20:08.760 --> 00:20:11.560]  這麼精彩、這麼通透的這些寶石
[00:20:11.560 --> 00:20:13.960]  是在說整座的城
[00:20:13.960 --> 00:20:15.760]  那個門是怎樣
[00:20:15.760 --> 00:20:19.160]  其實讀了我也不知道自己在讀甚麼
[00:20:19.160 --> 00:20:20.560]  不過我只知道
[00:20:20.560 --> 00:20:22.360]  總之就是美麗
[00:20:22.360 --> 00:20:24.560]  總之就是好
[00:20:24.560 --> 00:20:29.160]  擺這個又美麗又好又美善又光明又色彩
[00:20:29.160 --> 00:20:33.560]  在我們的生命的焦點之處
[00:20:33.560 --> 00:20:35.760]  知道這位創造的神
[00:20:35.760 --> 00:20:38.360]  一定是將最精彩的東西
[00:20:38.360 --> 00:20:43.360]  來賜給他的兒女
[00:20:43.360 --> 00:20:45.760]  還有些很特別的東西
[00:20:45.760 --> 00:20:48.960]  是這樣描寫的
[00:20:48.960 --> 00:20:52.160]  在那個城裏面沒有聖殿
[00:20:52.160 --> 00:20:54.360]  沒有聖殿怎樣敬拜
[00:20:54.360 --> 00:20:55.960]  在那個城裏面
[00:20:55.960 --> 00:20:58.160]  白天也沒有
[00:20:58.160 --> 00:20:59.760]  月亮也沒有
[00:20:59.760 --> 00:21:01.360]  星星也沒有
[00:21:01.360 --> 00:21:03.160]  燈也沒有
[00:21:03.160 --> 00:21:04.560]  那即是怎樣
[00:21:04.560 --> 00:21:07.960]  按人的常理來說就是一片黑暗
[00:21:07.960 --> 00:21:10.760]  沒有電不能敬拜
[00:21:10.760 --> 00:21:14.560]  沒有燈、沒有月光、沒有星光、沒有日光
[00:21:14.560 --> 00:21:15.960]  即是黑暗
[00:21:15.960 --> 00:21:18.360]  剛剛相反
[00:21:18.360 --> 00:21:20.560]  就是叫我們看見
[00:21:20.560 --> 00:21:22.160]  那個終極的盼望
[00:21:22.160 --> 00:21:26.960]  乃是神自己成為那個敬拜的殿
[00:21:26.960 --> 00:21:30.560]  要敬拜?不是在那個殿裏面
[00:21:30.560 --> 00:21:32.960]  如果你在歷史上看見
[00:21:32.960 --> 00:21:37.360]  神曾經也不給他的聖殿面子
[00:21:37.360 --> 00:21:39.760]  第一座殿、第二座殿
[00:21:39.760 --> 00:21:41.960]  全沒有了
[00:21:41.960 --> 00:21:46.560]  當人不敬畏神、背棄神的時候
[00:21:46.560 --> 00:21:49.760]  神連自己的殿也不給面子
[00:21:49.760 --> 00:21:52.160]  其實這個對我們來說是一個很嚴肅的提醒
[00:21:52.160 --> 00:21:54.160]  你不要以為你自己很厲害
[00:21:54.160 --> 00:21:56.360]  畏神做了很多很偉大的事
[00:21:56.360 --> 00:21:59.960]  畏神有很多的ministeries等等等等
[00:21:59.960 --> 00:22:03.960]  神是可以將那些一腳來勾銷
[00:22:03.960 --> 00:22:07.160]  除非我們都是活在神的面前
[00:22:07.160 --> 00:22:08.360]  活在祂裏面
[00:22:08.360 --> 00:22:10.560]  是與祂同工、與祂同行
[00:22:10.560 --> 00:22:11.360]  討祂喜悅
[00:22:11.360 --> 00:22:15.760]  這是一個很重要的信仰原則
[00:22:15.760 --> 00:22:17.760]  而到最終極的時候
[00:22:17.760 --> 00:22:20.760]  是不需要殿也可以敬拜
[00:22:20.760 --> 00:22:25.360]  因為神自己成為那個敬拜的所在
[00:22:25.360 --> 00:22:31.960]  這是一個很精彩的屬靈原則
[00:22:31.960 --> 00:22:35.760]  有敬拜,而是敬拜的巔峰
[00:22:35.760 --> 00:22:38.960]  不在者山上,不在那山上
[00:22:38.960 --> 00:22:42.560]  神是靈,祂尋找敬拜祂的人
[00:22:42.560 --> 00:22:47.960]  用真理和用聖靈來敬拜祂
[00:22:47.960 --> 00:22:50.560]  這是完美的敬拜
[00:22:50.560 --> 00:22:53.760]  然後就是我們經文所說的
[00:22:53.760 --> 00:22:58.560]  「沒有黑夜,是只有神自己」
