
[00:00:00.000 --> 00:00:07.000]  大家好,我今天要講的經文是《馬太福音》第28章16-20節
[00:05:45.000 --> 00:05:47.000]  為什麼要這樣強調呢?
[00:05:47.000 --> 00:05:51.000]  要這樣一提再提呢?
[00:05:51.000 --> 00:05:52.000]  我想說
[00:05:52.000 --> 00:05:54.000]  馬太福音的成書的時候
[00:05:54.000 --> 00:05:56.000]  其實是在主後五十年
[00:05:56.000 --> 00:05:58.000]  主後五十年
[00:05:58.000 --> 00:06:01.000]  是在講耶穌升天大概二十年之後
[00:06:01.000 --> 00:06:02.000]  二十年之後
[00:06:02.000 --> 00:06:04.000]  其實耶穌已經不在了
[00:06:04.000 --> 00:06:07.000]  當時是發生什麼事呢?
[00:06:07.000 --> 00:06:09.000]  當時是尼祿王
[00:06:09.000 --> 00:06:12.000]  登基之前的一個皇帝
[00:06:12.000 --> 00:06:14.000]  這個皇帝其實是
[00:06:14.000 --> 00:06:17.000]  比較親民
[00:06:17.000 --> 00:06:19.000]  可能沒有那麼多動亂
[00:06:19.000 --> 00:06:21.000]  但是在猶太裡面
[00:06:21.000 --> 00:06:25.000]  他仍然會頒佈一個預旨
[00:06:25.000 --> 00:06:26.000]  就是一個命令
[00:06:26.000 --> 00:06:28.000]  因為當時長久以來
[00:06:28.000 --> 00:06:30.000]  希臘裔和猶太裔
[00:06:30.000 --> 00:06:32.000]  雙方的意識形態
[00:06:32.000 --> 00:06:34.000]  有很大的差別
[00:06:34.000 --> 00:06:38.000]  彼此經常爆發流血衝突
[00:06:38.000 --> 00:06:41.000]  所以其實在當時的狀況裡面
[00:06:41.000 --> 00:06:45.000]  其實不是一切都很順利的生活
[00:06:45.000 --> 00:06:48.000]  他們受逼迫
[00:06:48.000 --> 00:06:53.000]  受很多不同的事情發生的時候
[00:06:53.000 --> 00:06:59.000]  當馬太在這個場景生活的時候
[00:06:59.000 --> 00:07:02.000]  他們其實都覺得很不容易
[00:07:02.000 --> 00:07:04.000]  他們為什麼不容易呢?
[00:07:04.000 --> 00:07:08.000]  當時做猶太裔的基督徒是很不容易
[00:07:08.000 --> 00:07:11.000]  要開始自立成為基督教
[00:07:11.000 --> 00:07:14.000]  又要面對猶太教的挑戰
[00:07:14.000 --> 00:07:16.000]  當時其實到處都是猶太人
[00:07:16.000 --> 00:07:20.000]  所有同胞都在遵守猶太的規條
[00:07:20.000 --> 00:07:23.000]  但是自己就未必是一樣
[00:07:23.000 --> 00:07:26.000]  自己信的跟從的是耶穌基督
[00:07:26.000 --> 00:07:31.000]  生活就會經常被宗教領袖挑戰去逼迫
[00:07:31.000 --> 00:07:33.000]  在外族人的眼中
[00:07:33.000 --> 00:07:36.000]  也都會經常受到挑戰
[00:07:36.000 --> 00:07:38.000]  因為基督教興起
[00:07:38.000 --> 00:07:40.000]  猶太人開始裏面的衝突
[00:07:40.000 --> 00:07:43.000]  在這些事情上
[00:07:43.000 --> 00:07:47.000]  羅馬政府都開始去留意著我們
[00:07:47.000 --> 00:07:51.000]  所以馬太在這個生活的狀態下
[00:07:51.000 --> 00:07:55.000]  她看到其實大家都受著很多不同的壓力和困擾
[00:07:55.000 --> 00:07:58.000]  生活有時候都很無奈
[00:07:58.000 --> 00:08:01.000]  看到眼睛旁邊的信徒
[00:08:01.000 --> 00:08:03.000]  真的受到很大的壓力
[00:08:03.000 --> 00:08:05.000]  又有些動搖的時候
[00:08:05.000 --> 00:08:07.000]  不知道該怎麼辦
[00:08:07.000 --> 00:08:08.000]  在這個時候
[00:08:08.000 --> 00:08:11.000]  她就寫了這本福音書
[00:08:11.000 --> 00:08:16.000]  她就是想要幫助一班跟隨耶穌基督的人
[00:08:16.000 --> 00:08:18.000]  寫這本書的時候
[00:08:18.000 --> 00:08:21.000]  一開始就寫天國
[00:08:21.000 --> 00:08:22.000]  彌臨了
[00:08:22.000 --> 00:08:23.000]  天國近了
[00:08:23.000 --> 00:08:29.000]  耶穌成為君王降世來到這個世界上
[00:08:29.000 --> 00:08:31.000]  當回憶在最後的時候
[00:08:31.000 --> 00:08:35.000]  這個君王最後頒佈最後一句話的時候
[00:08:35.000 --> 00:08:38.000]  是說天上地上的權柄
[00:08:38.000 --> 00:08:40.000]  一切的權柄都賜給他
[00:08:40.000 --> 00:08:45.000]  就是說這個天國已經彌臨在這個世界上
[00:08:45.000 --> 00:08:48.000]  有時候在想當日的馬太
[00:08:48.000 --> 00:08:50.000]  她看到受逼迫
[00:08:50.000 --> 00:08:51.000]  大家都在想
[00:08:51.000 --> 00:08:54.000]  我現在是羅馬政府的底下
[00:08:54.000 --> 00:08:56.000]  我又是猶太裔的基督徒
[00:08:56.000 --> 00:08:59.000]  然後世界不斷在打仗
[00:08:59.000 --> 00:09:00.000]  有很多的紛亂
[00:09:00.000 --> 00:09:04.000]  有很多不同的社會生活的時候
[00:09:04.000 --> 00:09:07.000]  但是馬太看到這些受逼迫
[00:09:07.000 --> 00:09:09.000]  受困擾的時候
[00:09:09.000 --> 00:09:12.000]  她一路提醒了
[00:09:12.000 --> 00:09:14.000]  讀者的是什麼呢?
[00:09:14.000 --> 00:09:16.000]  就是天國近了
[00:09:16.000 --> 00:09:20.000]  地上的國家的情況
[00:09:20.000 --> 00:09:22.000]  是很混亂
[00:09:22.000 --> 00:09:24.000]  很不知所措
[00:09:24.000 --> 00:09:27.000]  但是她說耶穌這個君王
[00:09:27.000 --> 00:09:29.000]  是來到這個世界上
[00:09:29.000 --> 00:09:31.000]  天國近了
[00:09:31.000 --> 00:09:36.000]  當在現在這個世界裡風煙四起
[00:09:36.000 --> 00:09:38.000]  錄這個港島的時候
[00:09:38.000 --> 00:09:42.000]  剛剛俄羅斯和烏克蘭又開始打仗
[00:09:42.000 --> 00:09:46.000]  大家看到這個世界有多少的混亂
[00:09:46.000 --> 00:09:49.000]  就是在這個風煙四起的時候
[00:09:49.000 --> 00:09:53.000]  最近看到紐約時報有一段文章
[00:09:53.000 --> 00:09:54.000]  它寫到
[00:09:54.000 --> 00:09:58.000]  是什麼令到21世紀變得如此黑暗
[00:09:58.000 --> 00:10:01.000]  退步和危險呢?
[00:10:01.000 --> 00:10:02.000]  它說
[00:10:02.000 --> 00:10:05.000]  好像描述好時光沒有持續下來
[00:10:05.000 --> 00:10:09.000]  歷史正正向著野蠻倒退
[00:10:09.000 --> 00:10:15.000]  同樣一路面對這樣迫不及待的生活
[00:10:15.000 --> 00:10:19.000]  當日馬太面對的生活
[00:10:19.000 --> 00:10:23.000]  好像類似我們這樣
[00:10:23.000 --> 00:10:25.000]  甚至更甚
[00:10:25.000 --> 00:10:27.000]  但是馬太選擇什麼呢?
[00:10:27.000 --> 00:10:30.000]  選擇將耶穌的事跡記錄下來
[00:10:30.000 --> 00:10:33.000]  向所有的信徒傳開
[00:10:33.000 --> 00:10:35.000]  讓人記起和知道
[00:10:35.000 --> 00:10:39.000]  和深信這個君王降臨在這個世界上
[00:10:39.000 --> 00:10:43.000]  或許對我們國家會沒有殲滅
[00:10:43.000 --> 00:10:44.000]  在烏克蘭來說
[00:10:44.000 --> 00:10:46.000]  或許我們這個世界很混亂
[00:10:46.000 --> 00:10:48.000]  你都不知所措
[00:10:48.000 --> 00:10:50.000]  但是更要記得的是
[00:10:50.000 --> 00:10:54.000]  耶穌這個君王降臨在這個世界上
[00:10:54.000 --> 00:10:57.000]  我們是屬於天國的子民
[00:10:57.000 --> 00:11:00.000]  而這個君王告訴我們
[00:11:00.000 --> 00:11:04.000]  天上地上一切的權柄都賜給我們
[00:11:04.000 --> 00:11:08.000]  然後這個君王說什麼呢?
[00:11:08.000 --> 00:11:10.000]  這個君王就說
[00:11:10.000 --> 00:11:14.000]  所以你們要去斯瑪文作我的門徒
[00:11:14.000 --> 00:11:17.000]  這個裏面我想大家聽過很多次
[00:11:17.000 --> 00:11:19.000]  作我的門徒是主要的動詞
[00:11:19.000 --> 00:11:21.000]  Make discipleship
[00:11:21.000 --> 00:11:24.000]  是最主要的動詞
[00:11:24.000 --> 00:11:26.000]  要知道怎樣作我的門徒
[00:11:26.000 --> 00:11:29.000]  就是要去施洗
[00:11:29.000 --> 00:11:31.000]  然後要去教導他們持守
[00:11:31.000 --> 00:11:34.000]  這個版本是我自己翻譯的版本
[00:11:34.000 --> 00:11:36.000]  不是任何一個版本
[00:11:36.000 --> 00:11:41.000]  希望大膽地嘗試翻譯的時候
[00:11:41.000 --> 00:11:45.000]  讓大家明白粵文裏面的意思
[00:11:45.000 --> 00:11:50.000]  他講到「所以你們要去」的時候
[00:11:50.000 --> 00:11:56.000]  就是馬太回憶在耶穌講的時候
[00:11:56.000 --> 00:12:00.000]  就是天國要開始招聚人進去
[00:12:00.000 --> 00:12:03.000]  要讓人作我的門徒
[00:12:03.000 --> 00:12:06.000]  耶穌寫這個命令的時候
[00:12:06.000 --> 00:12:10.000]  可能很多人第一次去聽的時候
[00:12:10.000 --> 00:12:12.000]  這個命令是一個責任
[00:12:12.000 --> 00:12:16.000]  但是馬太回憶在寫這個結語的時候
[00:12:16.000 --> 00:12:18.000]  他又怎樣看呢?
[00:12:18.000 --> 00:12:22.000]  可能你會覺得這個責任
[00:12:22.000 --> 00:12:24.000]  好像是一個責任
[00:12:24.000 --> 00:12:26.000]  我硬生生要去做
[00:12:26.000 --> 00:12:29.000]  但我想大家再看看角度是怎樣
[00:12:29.000 --> 00:12:33.000]  馬太這個作者是一個瑞利
[00:12:33.000 --> 00:12:37.000]  從前被猶太人很憎恨
[00:12:37.000 --> 00:12:42.000]  大家都知道他會被叫做叛徒
[00:12:42.000 --> 00:12:44.000]  當他遇上耶穌的時候
[00:12:44.000 --> 00:12:47.000]  是耶穌親自去接納他
[00:12:47.000 --> 00:12:49.000]  他知道自己是一個罪人
[00:12:49.000 --> 00:12:51.000]  也不敢恥以為然
[00:12:51.000 --> 00:12:53.000]  只是他一直跟著耶穌的時候
[00:12:53.000 --> 00:12:56.000]  看到很多不同的神蹟
[00:12:56.000 --> 00:13:00.000]  我們怎樣看到他是一個特別的人呢?
[00:13:00.000 --> 00:13:03.000]  很多時候馬太
[00:13:03.000 --> 00:13:09.000]  其實他曾經大排筵席
[00:13:09.000 --> 00:13:11.000]  邀請耶穌和很多不同的人
[00:13:11.000 --> 00:13:13.000]  來跟他一起吃飯
[00:13:13.000 --> 00:13:16.000]  但你看到他在《馬可福音》裡
[00:13:16.000 --> 00:13:19.000]  馬可福音寫這件事的時候
[00:13:19.000 --> 00:13:21.000]  就是耶穌在利美加坐席
[00:13:21.000 --> 00:13:24.000]  有很多人跟他一起坐席
[00:13:24.000 --> 00:13:27.000]  然後盧家福音說
[00:13:27.000 --> 00:13:31.000]  利美在自己家裡為耶穌大排筵席
[00:13:31.000 --> 00:13:35.000]  其實是耶穌離開家裡
[00:13:35.000 --> 00:13:36.000]  大排筵席
[00:13:36.000 --> 00:13:39.000]  但馬太福音怎樣說這件事呢?
[00:13:39.000 --> 00:13:43.000]  就是有一次耶穌在屋子裡坐席
[00:13:43.000 --> 00:13:45.000]  他沒有說大排筵席
[00:13:45.000 --> 00:13:50.000]  他沒有說很多人在那裡開開心心吃飯
[00:13:50.000 --> 00:13:53.000]  他純粹是很簡單地說
[00:13:53.000 --> 00:13:55.000]  耶穌在屋子裡坐席
[00:13:55.000 --> 00:13:57.000]  沒有說在他的屋子裡
[00:13:57.000 --> 00:13:59.000]  在任何的屋子裡
[00:13:59.000 --> 00:14:00.000]  他說
[00:14:00.000 --> 00:14:02.000]  他只是很淡然地說
[00:14:02.000 --> 00:14:05.000]  很多稅人和罪人都來了
[00:14:05.000 --> 00:14:10.000]  他不會特別說到自己屋子裡
[00:14:10.000 --> 00:14:14.000]  你就看到其實他不是一個誇大
[00:14:14.000 --> 00:14:21.000]  或者很自以為是的門徒
[00:14:21.000 --> 00:14:23.000]  第二就是
[00:14:23.000 --> 00:14:26.000]  盧家福音很清楚地說到
[00:14:26.000 --> 00:14:31.000]  利美撇下一切去跟從耶穌
[00:14:31.000 --> 00:14:33.000]  撇下一切跟從耶穌
[00:14:33.000 --> 00:14:35.000]  在這麼光榮的時候
[00:14:35.000 --> 00:14:37.000]  其實他可以很自豪地去寫
[00:14:37.000 --> 00:14:40.000]  但你看到他在寫這件事的時候
[00:14:40.000 --> 00:14:41.000]  他說
[00:14:41.000 --> 00:14:44.000]  耶穌離開那裡往前走
[00:14:44.000 --> 00:14:45.000]  看見一個人
[00:14:45.000 --> 00:14:46.000]  他稱為馬太
[00:14:46.000 --> 00:14:48.000]  坐在稅關裡
[00:14:48.000 --> 00:14:50.000]  對他說跟從我吧
[00:14:50.000 --> 00:14:53.000]  馬太就起來跟從了耶穌
[00:14:53.000 --> 00:14:57.000]  他沒有特別說自己撇下了一切去跟從耶穌
[00:14:57.000 --> 00:15:03.000]  你就會看到其實他是一個謙卑地去寫馬太福音
[00:15:03.000 --> 00:15:06.000]  他知道自己其實是一個罪人
[00:15:06.000 --> 00:15:10.000]  能夠成為耶穌基督的門徒的時候
[00:15:10.000 --> 00:15:12.000]  是一份福氣
[00:15:12.000 --> 00:15:15.000]  他也不敢自以為意
[00:15:15.000 --> 00:15:19.000]  他一直看著馬太福音的時候
[00:15:19.000 --> 00:15:22.000]  你就會看到他一直看著耶穌
[00:15:22.000 --> 00:15:25.000]  怎樣看著五餅二魚的神蹟
[00:15:25.000 --> 00:15:28.000]  經過風和海的神蹟
[00:15:28.000 --> 00:15:33.000]  耶穌教導我們怎樣在這個世界裡去憐憫人
[00:15:33.000 --> 00:15:35.000]  得著百福
[00:15:35.000 --> 00:15:38.000]  而馬太就說
[00:15:38.000 --> 00:15:44.000]  當耶穌要我們去使人作門徒的時候
[00:15:44.000 --> 00:15:46.000]  馬太就很深感受
[00:15:46.000 --> 00:15:50.000]  會覺得我就是正正是耶穌的門徒
[00:15:50.000 --> 00:15:55.000]  我就是正正知道做門徒是有幾個美好的一件事
[00:15:55.000 --> 00:15:58.000]  所以當耶穌叫我去做的時候
[00:15:58.000 --> 00:16:03.000]  我會很想讓人得著這份福氣
[00:16:03.000 --> 00:16:06.000]  而這份福氣是我經歷過的福氣
[00:16:06.000 --> 00:16:12.000]  也是我甘心願意去做的一個使命
[00:16:12.000 --> 00:16:17.000]  讓這個世界的人去做門徒
[00:16:17.000 --> 00:16:23.000]  讓他們幫他們施洗成為神的兒女
[00:16:23.000 --> 00:16:25.000]  在這個叛逆世界裡
[00:16:25.000 --> 00:16:27.000]  持守耶穌天國的教導
[00:16:27.000 --> 00:16:32.000]  因為馬太正正就是經歷了
[00:16:32.000 --> 00:16:35.000]  她在這麼紛亂的世界裡
[00:16:35.000 --> 00:16:39.000]  怎樣去持守天國的教導的時候
[00:16:39.000 --> 00:16:41.000]  得著做門徒的福氣
[00:16:41.000 --> 00:16:48.000]  這份福氣就是讓她可以使其他人一起去做門徒
[00:16:48.000 --> 00:16:52.000]  我們有時候覺得很難去傳福音
[00:16:52.000 --> 00:16:58.000]  真金法牧師在書中其中說過一段說話
[00:16:58.000 --> 00:17:01.000]  那段說話是說
[00:17:01.000 --> 00:17:03.000]  這裡沒有寫
[00:17:03.000 --> 00:17:07.000]  那段說話是說
[00:17:07.000 --> 00:17:12.000]  其實人很多時候我們去做門徒生命
[00:17:12.000 --> 00:17:14.000]  其實有四個步驟
[00:17:14.000 --> 00:17:18.000]  第一個步驟就是去發現自己
[00:17:18.000 --> 00:17:20.000]  發現真理
[00:17:20.000 --> 00:17:25.000]  第四個步驟就是去傳福音
[00:17:25.000 --> 00:17:27.000]  很多時候我們是第一
[00:17:27.000 --> 00:17:29.000]  然後跳到第四個步驟
[00:17:29.000 --> 00:17:32.000]  我們覺得我發現真理
[00:17:32.000 --> 00:17:33.000]  所以我就傳福音
[00:17:33.000 --> 00:17:35.000]  就變成責任是一個命令
[00:17:35.000 --> 00:17:39.000]  但是第二和第三步驟我們經常都跳了
[00:17:39.000 --> 00:17:42.000]  第二個步驟就是去實踐
[00:17:42.000 --> 00:17:45.000]  就是將它實踐在我的生活裡
[00:17:45.000 --> 00:17:49.000]  第三個步驟就是獲得福氣
[00:17:49.000 --> 00:17:54.000]  就是去拿到那個益處是什麼
[00:17:54.000 --> 00:17:56.000]  那你才去傳福音
[00:17:56.000 --> 00:18:00.000]  而馬太其實正正就是這樣
[00:18:00.000 --> 00:18:03.000]  馬太她在知道發現真理
[00:18:03.000 --> 00:18:05.000]  耶穌基督是君王
[00:18:05.000 --> 00:18:06.000]  天國利林
[00:18:06.000 --> 00:18:09.000]  而她真的將它實踐在她自己身上
[00:18:09.000 --> 00:18:11.000]  就在成為門徒的時候
[00:18:11.000 --> 00:18:14.000]  在馬太福音裡面她不斷地去經歷
[00:18:14.000 --> 00:18:15.000]  不斷地實踐
[00:18:15.000 --> 00:18:17.000]  不斷地去學習的時候
[00:18:17.000 --> 00:18:18.000]  她得到
[00:18:18.000 --> 00:18:21.000]  她就是實踐了出來
[00:18:21.000 --> 00:18:24.000]  而她使人作門徒的時候
[00:18:24.000 --> 00:18:28.000]  同樣都是實踐耶穌基督的教導
[00:18:28.000 --> 00:18:30.000]  最後一樣東西是什麼呢
[00:18:30.000 --> 00:18:34.000]  就是去得到那份益處
[00:18:34.000 --> 00:18:35.000]  那份益處是什麼呢
[00:18:35.000 --> 00:18:37.000]  就是第二十字
[00:18:37.000 --> 00:18:39.000]  《和學本》裡面說
[00:18:39.000 --> 00:18:40.000]  凡我所吩咐你們的
[00:18:40.000 --> 00:18:41.000]  都教訓他們遵守
[00:18:41.000 --> 00:18:43.000]  我就常與你們同在
[00:18:43.000 --> 00:18:44.000]  直到世界的無聊
[00:18:44.000 --> 00:18:46.000]  它好像是一個條件式
[00:18:46.000 --> 00:18:48.000]  就是你做了這些事
[00:18:48.000 --> 00:18:51.000]  我就會常與你們同在
[00:18:51.000 --> 00:18:55.000]  但是其實這個翻譯本不是這樣的意思
[00:18:55.000 --> 00:18:57.000]  它說凡我所吩咐你們的
[00:18:57.000 --> 00:18:59.000]  都要教導他們持守
[00:18:59.000 --> 00:19:01.000]  這個都是我翻譯的
[00:19:01.000 --> 00:19:03.000]  那句話就是句號了
[00:19:03.000 --> 00:19:05.000]  接著那句就是說
[00:19:05.000 --> 00:19:06.000]  Honor
[00:19:06.000 --> 00:19:07.000]  It must be hold
[00:19:07.000 --> 00:19:09.000]  就是你看看
[00:19:09.000 --> 00:19:11.000]  它這個是一個應許
[00:19:11.000 --> 00:19:12.000]  是一個肯定
[00:19:12.000 --> 00:19:13.000]  它告訴你Honor
[00:19:13.000 --> 00:19:14.000]  你看看
[00:19:14.000 --> 00:19:17.000]  我時時刻刻都與你們同在
[00:19:17.000 --> 00:19:21.000]  直到這世界的終結
[00:19:21.000 --> 00:19:24.000]  就是耶穌在最後說
[00:19:24.000 --> 00:19:29.000]  你要記得這份肯定
[00:19:29.000 --> 00:19:30.000]  就是Honor
[00:19:30.000 --> 00:19:33.000]  我時時刻刻都與你們同在
[00:19:33.000 --> 00:19:35.000]  與你們同在
[00:19:35.000 --> 00:19:39.000]  這句話也是馬太福音裡面
[00:19:39.000 --> 00:19:41.000]  一個很重要的關鍵
[00:19:41.000 --> 00:19:42.000]  大家一想起就是
[00:19:42.000 --> 00:19:44.000]  馬太福音裡面第一章
[00:19:44.000 --> 00:19:48.000]  在說天國的君王降臨的時候
[00:19:48.000 --> 00:19:52.000]  說人稱為爾瑪萊尼
[00:19:52.000 --> 00:19:55.000]  是神與人同在的意思
[00:19:55.000 --> 00:19:59.000]  在馬太最後寫他的結語的時候
[00:19:59.000 --> 00:20:02.000]  他一直一再強調的時候
[00:20:02.000 --> 00:20:05.000]  是神與我們同在
[00:20:05.000 --> 00:20:08.000]  同在在整個馬太福音裡面
[00:20:08.000 --> 00:20:11.000]  其實就是一個很重要的關鍵
[00:20:11.000 --> 00:20:15.000]  當日馬太為什麼會寫這本書的時候
