
[00:00:00.000 --> 00:00:10.680]  《若行福音》第六章六十到六十九
[00:01:41.000 --> 00:01:43.000]  這段聖經不知道給你有什麼體會
[00:01:43.000 --> 00:01:45.000]  我第一時間想起
[00:01:45.000 --> 00:01:47.000]  其實偶爾也有弟兄姊妹
[00:01:47.000 --> 00:01:50.000]  或者朋友,或者在我的學校裡有同學或老師
[00:01:50.000 --> 00:01:51.000]  走來就問我
[00:01:51.000 --> 00:01:54.000]  Peter,Peter,我這段聖經不太熟悉
[00:01:54.000 --> 00:01:56.000]  有些東西不懂,你教教我吧
[00:01:56.000 --> 00:01:59.000]  又或者我記得聖經裡說過這句話
[00:01:59.000 --> 00:02:01.000]  不知道是不是,牧師你告訴我吧
[00:02:01.000 --> 00:02:03.000]  當然通常聽到這些問題
[00:02:03.000 --> 00:02:05.000]  對我來說也挺難的
[00:02:05.000 --> 00:02:07.000]  因為我不是很擅長記憶的人
[00:02:07.000 --> 00:02:09.000]  聖經當然有看
[00:02:09.000 --> 00:02:10.000]  但其實不太熟悉
[00:02:10.000 --> 00:02:11.000]  不是因為我是牧師
[00:02:11.000 --> 00:02:13.000]  所以會記住整本聖經
[00:02:13.000 --> 00:02:14.000]  千萬不要有這個誤會
[00:02:14.000 --> 00:02:16.000]  不用來考考我
[00:02:16.000 --> 00:02:17.000]  或者考考林牧師,黃牧師也好
[00:02:17.000 --> 00:02:18.000]  就算靖孫教師
[00:02:18.000 --> 00:02:19.000]  我猜我們也背不完
[00:02:19.000 --> 00:02:21.000]  大部分也可能不記得
[00:02:21.000 --> 00:02:23.000]  和大家差不多
[00:02:23.000 --> 00:02:24.000]  不過有時候
[00:02:24.000 --> 00:02:25.000]  當我想的時候
[00:02:25.000 --> 00:02:26.000]  我也盡力去回答
[00:02:26.000 --> 00:02:28.000]  我也很想解答弟兄姊妹
[00:02:28.000 --> 00:02:30.000]  或者身邊朋友的問題
[00:02:30.000 --> 00:02:31.000]  甚至有時候給自己一些壓力
[00:02:31.000 --> 00:02:34.000]  作為牧師問到你關於聖經信仰的問題
[00:02:34.000 --> 00:02:36.000]  你怎樣也要回答一下
[00:02:36.000 --> 00:02:37.000]  沒理由回答不懂的
[00:02:37.000 --> 00:02:38.000]  最多回答
[00:02:38.000 --> 00:02:39.000]  暫時不回答你
[00:02:39.000 --> 00:02:40.000]  回去想一想
[00:02:40.000 --> 00:02:42.000]  也要回答一下
[00:02:42.000 --> 00:02:44.000]  但有時候真的很難
[00:02:44.000 --> 00:02:46.000]  有時候真的不懂回答
[00:02:46.000 --> 00:02:47.000]  認識我的弟兄姊妹也知道
[00:02:47.000 --> 00:02:49.000]  有時候回答第一個問題
[00:02:49.000 --> 00:02:50.000]  其實很多事情我們也不明白
[00:02:50.000 --> 00:02:51.000]  我先說了這句
[00:02:51.000 --> 00:02:53.000]  其實很多事情我們也不明白
[00:02:53.000 --> 00:02:55.000]  很多事情我們也不太實在知道
[00:02:55.000 --> 00:02:59.000]  不過我們盡量去嘗試去回答
[00:02:59.000 --> 00:03:02.000]  這也是我繼續努力的態度
[00:03:02.000 --> 00:03:04.000]  當我回到這段聖經裡面
[00:03:04.000 --> 00:03:05.000]  很有趣
[00:03:05.000 --> 00:03:06.000]  這段聖經裡面說什麼呢
[00:03:06.000 --> 00:03:08.000]  第六十節第一句就說
[00:03:08.000 --> 00:03:11.000]  「這話很難」
[00:03:11.000 --> 00:03:13.000]  我用了這四個字作為題目
[00:03:13.000 --> 00:03:15.000]  「這話很難」
[00:03:15.000 --> 00:03:17.000]  大家覺得聖經的說話難不難
[00:03:17.000 --> 00:03:19.000]  有些也蠻難的
[00:03:19.000 --> 00:03:21.000]  有些比較容易
[00:03:21.000 --> 00:03:22.000]  如果熟悉聖經
[00:03:22.000 --> 00:03:23.000]  特別是看福音書的弟兄姊妹
[00:03:23.000 --> 00:03:24.000]  就有時候覺得
[00:03:24.000 --> 00:03:27.000]  福音書、馬太、馬可路加都比較容易
[00:03:27.000 --> 00:03:29.000]  去到約翰福音就很難了
[00:03:29.000 --> 00:03:32.000]  因為經常不知道他想說什麼
[00:03:32.000 --> 00:03:34.000]  這段聖經當我預備跟大家分享的時候
[00:03:34.000 --> 00:03:35.000]  我看了可能隨時
[00:03:35.000 --> 00:03:36.000]  沒有一百次
[00:03:36.000 --> 00:03:37.000]  起碼八十次以上
[00:03:37.000 --> 00:03:38.000]  在過去這兩個星期
[00:03:38.000 --> 00:03:39.000]  不斷地看
[00:03:39.000 --> 00:03:41.000]  好像很難明白
[00:03:41.000 --> 00:03:42.000]  這段描述很適合我
[00:03:42.000 --> 00:03:44.000]  「這話很難」
[00:03:44.000 --> 00:03:46.000]  真的很難
[00:03:46.000 --> 00:03:48.000]  為什麼這麼難呢
[00:03:48.000 --> 00:03:51.000]  聖經裡面為什麼那些門徒聽見
[00:03:51.000 --> 00:03:53.000]  或者有些人聽見
[00:03:53.000 --> 00:03:56.000]  就說「這話很難」
[00:03:56.000 --> 00:03:57.000]  第六十一節是這麼說的
[00:03:57.000 --> 00:03:59.000]  耶穌心裡知道門徒
[00:03:59.000 --> 00:04:01.000]  這些是私下議論
[00:04:01.000 --> 00:04:02.000]  原來這個難到一個地步
[00:04:02.000 --> 00:04:04.000]  門徒私下不停地議論
[00:04:04.000 --> 00:04:05.000]  「很難啊」
[00:04:05.000 --> 00:04:06.000]  「很難啊」
[00:04:06.000 --> 00:04:07.000]  「誰聽得到啊」
[00:04:07.000 --> 00:04:08.000]  「很難啊」
[00:04:08.000 --> 00:04:11.000]  到底耶穌說了什麼這麼難的事呢
[00:04:11.000 --> 00:04:12.000]  要你翻開聖經
[00:04:12.000 --> 00:04:14.000]  你看看前面才知道
[00:04:14.000 --> 00:04:16.000]  前面其實很大一段聖經
[00:04:16.000 --> 00:04:17.000]  今天不會讀完
[00:04:17.000 --> 00:04:19.000]  不過你可以看看
[00:04:19.000 --> 00:04:21.000]  其實從六章開始
[00:04:21.000 --> 00:04:22.000]  如果仔細一點
[00:04:22.000 --> 00:04:24.000]  從二十五節開始附近
[00:04:24.000 --> 00:04:27.000]  你就會看到他們開始討論一些內容
[00:04:27.000 --> 00:04:29.000]  然後一直討論
[00:04:29.000 --> 00:04:30.000]  直到六十節就發現
[00:04:30.000 --> 00:04:32.000]  「這話很難」
[00:04:32.000 --> 00:04:33.000]  「這話」可能包括上面
[00:04:33.000 --> 00:04:35.000]  從二十五節一直到五十九節
[00:04:35.000 --> 00:04:37.000]  這些大段的聖經
[00:04:37.000 --> 00:04:40.000]  我大約告訴你他們在說什麼
[00:04:40.000 --> 00:04:42.000]  要回到第六章
[00:04:42.000 --> 00:04:43.000]  二十五節開始的時候
[00:04:43.000 --> 00:04:45.000]  他們一直在討論一個問題
[00:04:45.000 --> 00:04:46.000]  討論的是
[00:04:46.000 --> 00:04:48.000]  當有些人
[00:04:48.000 --> 00:04:49.000]  跟耶穌說
[00:04:49.000 --> 00:04:50.000]  這是二十五節
[00:04:50.000 --> 00:04:51.000]  拉比
[00:04:51.000 --> 00:04:52.000]  你什麼時候到這裡來啊
[00:04:52.000 --> 00:04:53.000]  那些人找耶穌
[00:04:53.000 --> 00:04:54.000]  突然間見到耶穌
[00:04:54.000 --> 00:04:55.000]  耶穌說
[00:04:55.000 --> 00:04:56.000]  你其實不是找我的
[00:04:56.000 --> 00:04:57.000]  你來找我
[00:04:57.000 --> 00:04:58.000]  希望
[00:04:58.000 --> 00:04:59.000]  想得餐飽食
[00:04:59.000 --> 00:05:01.000]  當然有些原因
[00:05:01.000 --> 00:05:02.000]  當時可能耶穌曾經試過
[00:05:02.000 --> 00:05:03.000]  我們很熟悉的
[00:05:03.000 --> 00:05:05.000]  五餅魚餵飽五千人
[00:05:05.000 --> 00:05:06.000]  或者很多神蹟騎士
[00:05:06.000 --> 00:05:08.000]  餵飽了很多人
[00:05:08.000 --> 00:05:09.000]  所以很多人覺得
[00:05:09.000 --> 00:05:11.000]  跟耶穌有點好處
[00:05:11.000 --> 00:05:12.000]  所以就跟耶穌
[00:05:12.000 --> 00:05:13.000]  所以當大家見到耶穌
[00:05:13.000 --> 00:05:15.000]  就問耶穌你什麼時候到這裡來
[00:05:15.000 --> 00:05:16.000]  甚至覺得
[00:05:16.000 --> 00:05:17.000]  耶穌我要很快
[00:05:17.000 --> 00:05:18.000]  最快
[00:05:18.000 --> 00:05:19.000]  黏著耶穌
[00:05:19.000 --> 00:05:21.000]  得到更多的好處
[00:05:21.000 --> 00:05:22.000]  接著
[00:05:22.000 --> 00:05:23.000]  耶穌就在說
[00:05:23.000 --> 00:05:24.000]  他是上帝的公
[00:05:24.000 --> 00:05:25.000]  接著就說了一件事
[00:05:25.000 --> 00:05:26.000]  說了一件事
[00:05:26.000 --> 00:05:27.000]  關於食物
[00:05:27.000 --> 00:05:28.000]  關於食糧
[00:05:28.000 --> 00:05:29.000]  他就在說什麼呢
[00:05:29.000 --> 00:05:30.000]  三十節
[00:05:30.000 --> 00:05:33.000]  這群人就跟耶穌說
[00:05:33.000 --> 00:05:34.000]  他們吃的那些馬拿
[00:05:34.000 --> 00:05:36.000]  天上的賞賜
[00:05:36.000 --> 00:05:37.000]  耶穌就說
[00:05:37.000 --> 00:05:38.000]  第三十二節
[00:05:38.000 --> 00:05:39.000]  耐在的告訴你
[00:05:39.000 --> 00:05:40.000]  那些天上的糧
[00:05:40.000 --> 00:05:41.000]  不是摩西
[00:05:41.000 --> 00:05:43.000]  是天上的天父給我們的
[00:05:43.000 --> 00:05:44.000]  接著第三十五節
[00:05:44.000 --> 00:05:46.000]  耶穌說了一個很重要的話
[00:05:46.000 --> 00:05:47.000]  三十五節
[00:05:47.000 --> 00:05:50.000]  他說我就是生命的糧
[00:05:50.000 --> 00:05:52.000]  到我這裡來的絕不飢餓
[00:05:52.000 --> 00:05:55.000]  信我的永不乾渴
[00:05:55.000 --> 00:05:56.000]  接著三十八節
[00:05:56.000 --> 00:05:59.000]  耶穌就說他是從天上來的
[00:05:59.000 --> 00:06:00.000]  好了
[00:06:00.000 --> 00:06:01.000]  聖經裡面去到四十一節
[00:06:01.000 --> 00:06:02.000]  無緣無故四十一節
[00:06:02.000 --> 00:06:03.000]  四十一節開始說
[00:06:03.000 --> 00:06:04.000]  有一群猶太人
[00:06:04.000 --> 00:06:05.000]  就因為耶穌想說
[00:06:05.000 --> 00:06:08.000]  我是從天上降下的糧
[00:06:08.000 --> 00:06:10.000]  就私下議論了
[00:06:10.000 --> 00:06:12.000]  開始私下議論了
[00:06:12.000 --> 00:06:13.000]  接著呢
[00:06:13.000 --> 00:06:14.000]  跳下去
[00:06:14.000 --> 00:06:17.000]  去到第五十二節
[00:06:17.000 --> 00:06:19.000]  猶太人就彼此爭論了
[00:06:19.000 --> 00:06:21.000]  他怎麼可以給他的肉我吃呢
[00:06:21.000 --> 00:06:22.000]  因為耶穌說
[00:06:22.000 --> 00:06:23.000]  他是天上的糧
[00:06:23.000 --> 00:06:24.000]  就要吃他的肉了
[00:06:24.000 --> 00:06:26.000]  接著就去到今天這段經文
[00:06:26.000 --> 00:06:28.000]  這話很難了
[00:06:28.000 --> 00:06:29.000]  中間還有很多細節
[00:06:29.000 --> 00:06:32.000]  待會我回去進入某些內容
[00:06:32.000 --> 00:06:34.000]  聖經裡面說了一個很特別的東西
[00:06:34.000 --> 00:06:36.000]  一開始說耶穌自稱
[00:06:36.000 --> 00:06:39.000]  我是生命的糧
[00:06:39.000 --> 00:06:41.000]  知不知道是什麼來的呢
[00:06:41.000 --> 00:06:42.000]  耶穌無緣無故為什麼說
[00:06:42.000 --> 00:06:44.000]  他是生命的糧呢
[00:06:44.000 --> 00:06:45.000]  是什麼來的呢
[00:06:45.000 --> 00:06:46.000]  猶太人是不是不相信
[00:06:46.000 --> 00:06:48.000]  耶穌是生命的糧呢
[00:06:48.000 --> 00:06:49.000]  如果剛才聽到
[00:06:49.000 --> 00:06:51.000]  讀第四十一節說
[00:06:51.000 --> 00:06:52.000]  猶太人那種議論
[00:06:52.000 --> 00:06:53.000]  那種不明白
[00:06:53.000 --> 00:06:54.000]  就是因為耶穌說
[00:06:54.000 --> 00:06:56.000]  是從天而降下的糧
[00:06:56.000 --> 00:06:57.000]  接著又說到
[00:06:57.000 --> 00:06:58.000]  這個糧
[00:06:58.000 --> 00:07:00.000]  耶穌的肉是可以吃的
[00:07:00.000 --> 00:07:01.000]  很奇怪
[00:07:01.000 --> 00:07:02.000]  可能我們最難明白
[00:07:02.000 --> 00:07:04.000]  耶穌的肉是可以吃的嗎
[00:07:04.000 --> 00:07:06.000]  今天我們可能用一些
[00:07:06.000 --> 00:07:08.000]  現代教會靈異的解釋
[00:07:08.000 --> 00:07:09.000]  就是聖餐
[00:07:09.000 --> 00:07:10.000]  聖餐我們有機會
[00:07:10.000 --> 00:07:12.000]  分辨基督的身體和補血
[00:07:12.000 --> 00:07:14.000]  當時耶穌還沒離開這個世界
[00:07:14.000 --> 00:07:16.000]  還沒設立聖餐
[00:07:16.000 --> 00:07:17.000]  當時那些門徒
[00:07:17.000 --> 00:07:18.000]  或者身邊的人聽到這句話
[00:07:18.000 --> 00:07:20.000]  耶穌說他是生命的糧
[00:07:20.000 --> 00:07:22.000]  還要說吃了這個糧
[00:07:22.000 --> 00:07:24.000]  就是永遠不死
[00:07:24.000 --> 00:07:25.000]  又說耶穌的肉
[00:07:25.000 --> 00:07:26.000]  可以分給他們吃
[00:07:26.000 --> 00:07:27.000]  就要永遠活著
[00:07:27.000 --> 00:07:29.000]  還要是從天降下來
[00:07:29.000 --> 00:07:33.000]  門徒或者猶太人就進入很多疑惑
[00:07:33.000 --> 00:07:35.000]  究竟耶穌在說什麼呢
[00:07:35.000 --> 00:07:38.000]  當然和當時文化有一點點關係
[00:07:38.000 --> 00:07:40.000]  當說要吃耶穌的身體
[00:07:40.000 --> 00:07:42.000]  吃耶穌的肉的時候
[00:07:42.000 --> 00:07:43.000]  我不知道有什麼感受
[00:07:43.000 --> 00:07:45.000]  這句話其實在早期
[00:07:45.000 --> 00:07:47.000]  當教會傳到一些地方
[00:07:47.000 --> 00:07:50.000]  甚至一些文化相對落後的地方的時候
[00:07:50.000 --> 00:07:51.000]  很多人就覺得
[00:07:51.000 --> 00:07:54.000]  哇 為什麼基督教這麼血腥呢
[00:07:54.000 --> 00:07:56.000]  這麼暴力呢
[00:07:56.000 --> 00:07:57.000]  有些人甚至懷疑
[00:07:57.000 --> 00:07:59.000]  基督徒關上門的時候
[00:07:59.000 --> 00:08:00.000]  就說要分耶穌的身體
[00:08:00.000 --> 00:08:01.000]  分耶穌的血
[00:08:01.000 --> 00:08:02.000]  哇 這些真的是
[00:08:02.000 --> 00:08:03.000]  隨時是不是那些食人族
[00:08:03.000 --> 00:08:06.000]  很落後 很野蠻
[00:08:06.000 --> 00:08:07.000]  當然我們知道
[00:08:07.000 --> 00:08:08.000]  這是靈異的解釋
[00:08:08.000 --> 00:08:11.000]  今天我們抹的餅和喝的杯
[00:08:11.000 --> 00:08:12.000]  不過當這句話
[00:08:12.000 --> 00:08:13.000]  說耶穌說他的肉
[00:08:13.000 --> 00:08:15.000]  是實在真的可以吃的時候
[00:08:15.000 --> 00:08:17.000]  猶太人是怎麼理解的呢
[00:08:17.000 --> 00:08:19.000]  猶太人他們有很多不同的傳統
[00:08:19.000 --> 00:08:21.000]  他們有當地的文化
[00:08:21.000 --> 00:08:22.000]  可能拜很多不同的神明
[00:08:22.000 --> 00:08:23.000]  其中一種做法
[00:08:23.000 --> 00:08:25.000]  都是好像聖經裡面描述的一樣
[00:08:25.000 --> 00:08:26.000]  就是獻祭
[00:08:26.000 --> 00:08:27.000]  或者獻一些東西
[00:08:27.000 --> 00:08:29.000]  去拜那些神明
[00:08:29.000 --> 00:08:30.000]  通常是一些動物
[00:08:30.000 --> 00:08:31.000]  然後燒了它
[00:08:31.000 --> 00:08:33.000]  通常大部分的獻祭
[00:08:33.000 --> 00:08:34.000]  不是燒完所有東西的
[00:08:34.000 --> 00:08:36.000]  有些是 有些不是
[00:08:36.000 --> 00:08:37.000]  其實聖經裡面也是這樣
[00:08:37.000 --> 00:08:38.000]  舊約的獻祭也是這樣
[00:08:38.000 --> 00:08:39.000]  有些會留一些肉
[00:08:39.000 --> 00:08:40.000]  分給祭司
[00:08:40.000 --> 00:08:42.000]  分給按需要的人
[00:08:42.000 --> 00:08:43.000]  而當時文化
[00:08:43.000 --> 00:08:44.000]  當我們拜其他不同的神明的時候
[00:08:44.000 --> 00:08:46.000]  他們也有這樣的想法
[00:08:46.000 --> 00:08:47.000]  就是當我們那些肉
[00:08:47.000 --> 00:08:48.000]  拿去神廟
[00:08:48.000 --> 00:08:49.000]  拜了那個神明
[00:08:49.000 --> 00:08:51.000]  斬了一些 燒了一些
[00:08:51.000 --> 00:08:52.000]  剩下的那些
[00:08:52.000 --> 00:08:53.000]  分給我們吃
[00:08:53.000 --> 00:08:54.000]  我們吃了
[00:08:54.000 --> 00:08:55.000]  這個神明就進入我們身體了
[00:08:55.000 --> 00:08:57.000]  真是好像吃了那個神明
[00:08:57.000 --> 00:08:58.000]  下肚一樣
[00:08:58.000 --> 00:08:59.000]  那我怎麼辦
[00:08:59.000 --> 00:09:00.000]  充滿那個神明
[00:09:00.000 --> 00:09:01.000]  有力量 有力氣
[00:09:01.000 --> 00:09:02.000]  很厲害
[00:09:02.000 --> 00:09:04.000]  所以原來
[00:09:04.000 --> 00:09:06.000]  吃肉 喝血
[00:09:06.000 --> 00:09:07.000]  這個想法
[00:09:07.000 --> 00:09:09.000]  甚至是宗教裡面的理解
[00:09:09.000 --> 00:09:10.000]  不是一些很新穎
[00:09:10.000 --> 00:09:11.000]  或者很特別的事
[00:09:11.000 --> 00:09:13.000]  當時文化也有類似的事
[00:09:13.000 --> 00:09:14.000]  所以當時耶穌說
[00:09:14.000 --> 00:09:15.000]  它是生命的糧
[00:09:15.000 --> 00:09:17.000]  你們可以吃 可以分享的時候
[00:09:17.000 --> 00:09:18.000]  他們未必覺得很奇怪
[00:09:18.000 --> 00:09:20.000]  或者未必覺得很難明白
[00:09:20.000 --> 00:09:22.000]  而他們難明白的地方是什麼呢
[00:09:22.000 --> 00:09:24.000]  其實當我們看回整段的聖經
[00:09:24.000 --> 00:09:25.000]  第一個描述就是
[00:09:25.000 --> 00:09:26.000]  原來他們覺得
[00:09:26.000 --> 00:09:28.000]  這話很難
[00:09:28.000 --> 00:09:30.000]  不是這話很難明
[00:09:30.000 --> 00:09:31.000]  這話很難解
[00:09:31.000 --> 00:09:33.000]  不是我們理解聖經這樣
[00:09:33.000 --> 00:09:36.000]  而是這話很難接受
[00:09:36.000 --> 00:09:37.000]  明白嗎
[00:09:37.000 --> 00:09:38.000]  他們覺得
[00:09:38.000 --> 00:09:40.000]  嘩 這麼難接受
[00:09:40.000 --> 00:09:42.000]  耶穌而已嘛
[00:09:42.000 --> 00:09:43.000]  你看一看聖經
[00:09:43.000 --> 00:09:44.000]  如果你看回中間
[00:09:44.000 --> 00:09:45.000]  第42節
[00:09:45.000 --> 00:09:47.000]  第42節他們議論的時候說什麼
[00:09:47.000 --> 00:09:48.000]  他說
[00:09:48.000 --> 00:09:50.000]  這不是約瑟的兒子耶穌嗎
[00:09:50.000 --> 00:09:52.000]  我們豈不是認得祂的父母嗎
[00:09:52.000 --> 00:09:55.000]  現在祂說什麼從天上降下來
[00:09:55.000 --> 00:09:57.000]  原來
[00:09:57.000 --> 00:10:00.000]  第一個最重要的理解
[00:10:00.000 --> 00:10:01.000]  第一個最重要的問題就是
[00:10:01.000 --> 00:10:03.000]  他們覺得
[00:10:03.000 --> 00:10:05.000]  是 可能耶穌很有能力
[00:10:05.000 --> 00:10:06.000]  可能耶穌也是師父
[00:10:06.000 --> 00:10:08.000]  一開始他們也用老師
[00:10:08.000 --> 00:10:09.000]  來稱呼耶穌
[00:10:09.000 --> 00:10:10.000]  稱呼耶穌拉比
[00:10:10.000 --> 00:10:12.000]  但是他們覺得耶穌很厲害
[00:10:12.000 --> 00:10:13.000]  很厲害
[00:10:13.000 --> 00:10:14.000]  甚至也有某些能力
[00:10:14.000 --> 00:10:16.000]  不過也是人而已
[00:10:16.000 --> 00:10:18.000]  不過也是我們熟悉的人而已
[00:10:18.000 --> 00:10:19.000]  甚至祂的家
[00:10:19.000 --> 00:10:20.000]  祂的爸爸 祂的媽媽
[00:10:20.000 --> 00:10:22.000]  我們看過祂長大的
[00:10:22.000 --> 00:10:24.000]  為什麼說祂是從天上來的
[00:10:24.000 --> 00:10:26.000]  原來對這些猶太人
[00:10:26.000 --> 00:10:27.000]  對門徒最難接受的
[00:10:27.000 --> 00:10:29.000]  第一個接受的描述就是
[00:10:29.000 --> 00:10:32.000]  耶穌說祂從天上降下來
[00:10:32.000 --> 00:10:34.000]  他們覺得不是
[00:10:34.000 --> 00:10:36.000]  他們覺得不可能
[00:10:36.000 --> 00:10:37.000]  為什麼呢
[00:10:37.000 --> 00:10:38.000]  因為他們自己以為
[00:10:38.000 --> 00:10:40.000]  他們很認識耶穌
[00:10:40.000 --> 00:10:42.000]  但是我們是不是也是這樣的呢
[00:10:42.000 --> 00:10:44.000]  看聖經有很多道理
[00:10:44.000 --> 00:10:45.000]  很多道理很好的
[00:10:45.000 --> 00:10:46.000]  我也明白的
[00:10:46.000 --> 00:10:48.000]  耶穌就是說道理的那個人
[00:10:48.000 --> 00:10:50.000]  有時候我們也以為
[00:10:50.000 --> 00:10:51.000]  我們認識信仰很多
[00:10:51.000 --> 00:10:52.000]  有時候我們以為
[00:10:52.000 --> 00:10:53.000]  我們認識耶穌很多
[00:10:53.000 --> 00:10:55.000]  知道所有的東西
[00:10:55.000 --> 00:10:57.000]  正如那些門徒
[00:10:57.000 --> 00:10:59.000]  那些猶太人認識耶穌也不少
[00:10:59.000 --> 00:11:01.000]  可能有些真的看著耶穌長大的
[00:11:01.000 --> 00:11:02.000]  可能有些從小到大
[00:11:02.000 --> 00:11:03.000]  看著耶穌在家裡
[00:11:03.000 --> 00:11:06.000]  父親 母親等等的生活
[00:11:06.000 --> 00:11:08.000]  所以覺得不會的
[00:11:08.000 --> 00:11:10.000]  這個怎麼會是從天上而來的
[00:11:10.000 --> 00:11:12.000]  這個就是我們身邊的那一個
[00:11:12.000 --> 00:11:14.000]  那撒勒人耶穌
[00:11:14.000 --> 00:11:16.000]  那撒勒有什麼好東西
[00:11:16.000 --> 00:11:18.000]  他們自己以為他們認識很多
[00:11:18.000 --> 00:11:19.000]  甚至他們自己以為
[00:11:19.000 --> 00:11:21.000]  他們認識信仰很多
[00:11:21.000 --> 00:11:22.000]  不只是認識耶穌很多這麼簡單
[00:11:22.000 --> 00:11:23.000]  他們自己以為認識
[00:11:23.000 --> 00:11:25.000]  舊約聖經一直在說的
[00:11:25.000 --> 00:11:26.000]  上帝那個尼塞亞
[00:11:26.000 --> 00:11:28.000]  是君王來的
[00:11:28.000 --> 00:11:29.000]  很厲害的
[00:11:29.000 --> 00:11:30.000]  怎麼會是那撒勒
[00:11:30.000 --> 00:11:33.000]  約瑟那個兒子耶穌呢
[00:11:33.000 --> 00:11:35.000]  因為過去的經驗
[00:11:35.000 --> 00:11:37.000]  對信仰 對歷史的認識
[00:11:37.000 --> 00:11:38.000]  甚至遮蔽了他們
[00:11:38.000 --> 00:11:39.000]  為什麼這麼說呢
[00:11:39.000 --> 00:11:40.000]  耶穌一開始的時候
[00:11:40.000 --> 00:11:41.000]  說他們怎麼說呢
[00:11:41.000 --> 00:11:43.000]  第32節他們說
[00:11:43.000 --> 00:11:45.000]  耶穌跟他們說什麼呢
[00:11:45.000 --> 00:11:47.000]  天上賜的糧
[00:11:47.000 --> 00:11:49.000]  不是摩西賜的糧
[00:11:49.000 --> 00:11:50.000]  原來猶太人眼中覺得
[00:11:50.000 --> 00:11:51.000]  那些馬拿
[00:11:51.000 --> 00:11:52.000]  當他們在抗野
[00:11:52.000 --> 00:11:54.000]  以色列人在埃及地
[00:11:54.000 --> 00:11:56.000]  維羅茲加被領出來
[00:11:56.000 --> 00:11:58.000]  進入迦南中間經歷抗野的時候
[00:11:58.000 --> 00:12:00.000]  他們吃的是馬拿
[00:12:00.000 --> 00:12:01.000]  在天上降下來
[00:12:01.000 --> 00:12:02.000]  每一天他們撿
[00:12:02.000 --> 00:12:04.000]  適合的馬拿就去吃
[00:12:04.000 --> 00:12:05.000]  他們一直在想
[00:12:05.000 --> 00:12:06.000]  因為摩西
[00:12:06.000 --> 00:12:07.000]  為什麼他們會有馬拿
[00:12:07.000 --> 00:12:08.000]  因為摩西
[00:12:08.000 --> 00:12:10.000]  因為一個很厲害的領袖
[00:12:10.000 --> 00:12:13.000]  所以是摩西給了他們馬拿
[00:12:13.000 --> 00:12:14.000]  但是耶穌說得很好
[00:12:14.000 --> 00:12:16.000]  耶穌說這個馬拿是天賦給
[00:12:16.000 --> 00:12:17.000]  是天上給
[00:12:17.000 --> 00:12:19.000]  不是摩西給的
[00:12:19.000 --> 00:12:20.000]  有時候過去的經驗
[00:12:20.000 --> 00:12:23.000]  我們都擺錯了位置
[00:12:23.000 --> 00:12:25.000]  為什麼他們覺得摩西給的馬拿
[00:12:25.000 --> 00:12:26.000]  看聖經你都知道
[00:12:26.000 --> 00:12:28.000]  摩西沒有變馬拿出來
[00:12:28.000 --> 00:12:29.000]  摩西只是聽上帝的吩咐
[00:12:29.000 --> 00:12:31.000]  然後教他們出去撿馬拿
