
[00:00:00.000 --> 00:00:02.500]  敝公子奴祖奴平安
[00:09:12.000 --> 00:09:18.000]  所以美國的感恩節在11月的話
[00:09:18.000 --> 00:09:22.000]  11月26號定為感恩節
[00:09:22.000 --> 00:09:29.000]  就紀念這些清教徒從英國渡大海
[00:09:29.000 --> 00:09:34.000]  從大海過來到了美國
[00:09:34.000 --> 00:09:39.000]  開始有殖民的開始移民過來的
[00:09:39.000 --> 00:09:42.000]  那麼這個清教徒有個特點
[00:09:42.000 --> 00:09:47.000]  是一個很把聖經的話
[00:09:47.000 --> 00:09:51.000]  看作是世界上最寶貴的事物
[00:09:51.000 --> 00:09:55.000]  所以他們就很注重聖經
[00:09:55.000 --> 00:09:57.000]  因為聖經是神的話
[00:09:57.000 --> 00:10:00.000]  所以他說你對神敬虔
[00:10:00.000 --> 00:10:03.000]  你敬虔神你愛神
[00:10:03.000 --> 00:10:09.000]  你最大的表現就是要順服聖經的教導
[00:10:09.000 --> 00:10:13.000]  照著神的話過每天的生活
[00:10:13.000 --> 00:10:18.000]  神的話是我們生活的指南名稱
[00:10:18.000 --> 00:10:22.000]  這就是清教徒一個標誌
[00:10:22.000 --> 00:10:29.000]  他們這樣的觀念也是今天我們基督徒要持守的
[00:10:29.000 --> 00:10:32.000]  因為基督教不是一種儀式
[00:10:32.000 --> 00:10:35.000]  不是你穿什麼服裝就是基督徒
[00:10:35.000 --> 00:10:41.000]  而是你是不是能夠把神的話放在第一
[00:10:41.000 --> 00:10:46.000]  你的生活你的做人都能夠按照神的話來行
[00:10:46.000 --> 00:10:52.000]  這樣的話是聖經是世界上最寶貴的
[00:10:52.000 --> 00:10:55.000]  它是我們人的說明書
[00:10:55.000 --> 00:11:00.000]  這個是清教徒給我們的一個教導
[00:11:00.000 --> 00:11:04.000]  那麼看到神的話有什麼特徵呢
[00:11:04.000 --> 00:11:12.000]  在第一節到第五節裡頭就講到神的話了
[00:11:12.000 --> 00:11:18.000]  那麼第一個特徵可以看到神的話就像種子一樣的
[00:11:18.000 --> 00:11:22.000]  生命的種子種在我們的心裡頭
[00:11:22.000 --> 00:11:26.000]  那麼種下的種子一定是會發芽
[00:11:26.000 --> 00:11:30.000]  會生長會結出子弟出來
[00:11:30.000 --> 00:11:34.000]  所以一個信徒要是靈命要長進的話
[00:11:34.000 --> 00:11:37.000]  他離不開神的話
[00:11:37.000 --> 00:11:45.000]  從消極方面說呢在彼得前書的第二章第一節開始就告訴我們
[00:11:45.000 --> 00:11:55.000]  在消極方面你必須除去一些惡毒詭詐嫉妒和毀謗的話和事情
[00:11:55.000 --> 00:12:00.000]  這些事情跟話都不能夠存在
[00:12:00.000 --> 00:12:07.000]  我們要向神要向人承認我們自己的罪和我們的過錯
[00:12:07.000 --> 00:12:10.000]  這就是說我們的消極方面
[00:12:10.000 --> 00:12:16.000]  我們必須把一些負面的東西把它除掉
[00:12:16.000 --> 00:12:22.000]  把一些我們的罪我們的罪惡的念頭我們的行為去掉
[00:12:22.000 --> 00:12:27.000]  這樣的話你才能夠起到作用
[00:12:27.000 --> 00:12:33.000]  那麼這是消極的就去了一些不應該有的東西
[00:12:33.000 --> 00:12:38.000]  第二方面呢在積極方面呢就是要照著神的話去做
[00:12:38.000 --> 00:12:44.000]  神的聖經上給我們告訴我們有很寶貴的話
[00:12:44.000 --> 00:12:50.000]  好多這個命令那我們要照著神的話去做
[00:12:50.000 --> 00:12:57.000]  那麼做了以後呢你去實行的話你才能明白
[00:12:57.000 --> 00:13:01.000]  這本聖經包含了有一百萬字這樣的
[00:13:01.000 --> 00:13:07.000]  那我們要能夠明白不但是字面的意思
[00:13:07.000 --> 00:13:13.000]  要明白裡面真正的意思的話是要去實行的
[00:13:13.000 --> 00:13:22.000]  比如說你要愛人愛人如己你要對待人的話要有個愛心
[00:13:22.000 --> 00:13:27.000]  這個真正是一個這樣幾句話呢是很簡單
[00:13:27.000 --> 00:13:30.000]  但是你真正明白裡面的意思呢
[00:13:30.000 --> 00:13:34.000]  你一定要去按照神的話去實行去
[00:13:34.000 --> 00:13:38.000]  實行以後你才能夠明白領會
[00:13:38.000 --> 00:13:45.000]  如果你把神的話當作是一個書面的寫在紙上的一些字
[00:13:45.000 --> 00:13:49.000]  那麼呢你就不明白的
[00:13:49.000 --> 00:13:52.000]  你只能知道表面的意思
[00:13:52.000 --> 00:13:57.000]  你沒有真正能夠體會到裡面深切的意思
[00:13:57.000 --> 00:14:00.000]  所以呢你要認真去行
[00:14:00.000 --> 00:14:04.000]  積極方面你就照著神的話去行
[00:14:04.000 --> 00:14:10.000]  神說你的愛人如己你就愛你家裡的愛周圍的人
[00:14:10.000 --> 00:14:16.000]  神說你應該遠離罪惡那些罪惡的東西呢你就不要去做
[00:14:16.000 --> 00:14:19.000]  那這個都是親神的話去做
[00:14:19.000 --> 00:14:26.000]  當你這樣去實行以後呢你對神的話呢就有進一步的了解了
[00:14:26.000 --> 00:14:29.000]  不單單是一個頭腦的知識
[00:14:29.000 --> 00:14:35.000]  而且是成為你親身的經歷你的體會了
[00:14:35.000 --> 00:14:37.000]  那神的話是什麼呢
[00:14:37.000 --> 00:14:42.000]  在這個彼得前書的第二章的第二節就說到了
[00:14:42.000 --> 00:14:46.000]  神的話是純淨的靈來
[00:14:46.000 --> 00:14:49.000]  純淨的靈來
[00:14:49.000 --> 00:14:54.000]  這幾個字呢是包含很多的意思
[00:14:54.000 --> 00:14:59.000]  純淨的意思就是出於神的啟示
[00:14:59.000 --> 00:15:02.000]  不摻雜人的東西
[00:15:02.000 --> 00:15:07.000]  神的話就是我們純淨的靈來
[00:15:07.000 --> 00:15:11.000]  我們所要的是神的話
[00:15:11.000 --> 00:15:13.000]  不是人的傳統
[00:15:13.000 --> 00:15:15.000]  不是人的哲學
[00:15:15.000 --> 00:15:17.000]  也不是人自己的想法
[00:15:17.000 --> 00:15:19.000]  這是要純淨的
[00:15:19.000 --> 00:15:23.000]  第二個因素呢就是要合理的
[00:15:23.000 --> 00:15:26.000]  神的話呢是合理的
[00:15:26.000 --> 00:15:31.000]  合理的意思呢不單單是頭腦呢受到教導
[00:15:31.000 --> 00:15:34.000]  不單單是我頭腦裡頭知道了
[00:15:34.000 --> 00:15:37.000]  而且呢要在悟性
[00:15:37.000 --> 00:15:42.000]  在悟性在領會上面你也要受教導
[00:15:42.000 --> 00:15:45.000]  不單單是明白表面的意思
[00:15:45.000 --> 00:15:51.000]  還要知道神的話所包含的真正的意思是什麼
[00:15:51.000 --> 00:15:53.000]  第一個是要純淨的
[00:15:53.000 --> 00:15:56.000]  第二個呢是合理的
[00:15:56.000 --> 00:15:58.000]  第三個呢是什麼呢
[00:15:58.000 --> 00:16:01.000]  第三個是他說是有營養的
[00:16:01.000 --> 00:16:05.000]  神的話呢比作奶
[00:16:05.000 --> 00:16:07.000]  比作母親的奶
[00:16:07.000 --> 00:16:09.000]  或者是牛奶羊奶
[00:16:09.000 --> 00:16:14.000]  對這個剛生下來的嬰孩呢是很需要的
[00:16:14.000 --> 00:16:23.000]  那麼嬰孩呢生下來就需要吃媽媽的奶或者是別的奶
[00:16:23.000 --> 00:16:31.000]  因為這裡面呢有小孩生長所需要的營養
[00:16:31.000 --> 00:16:36.000]  那麼吃媽媽的奶吃這些牛羊奶的話呢
[00:16:36.000 --> 00:16:39.000]  他就會少生病
[00:16:39.000 --> 00:16:43.000]  生下來的嬰孩呢一定要吃奶的
[00:16:43.000 --> 00:16:46.000]  我們信主的人也是這樣的
[00:16:46.000 --> 00:16:50.000]  我們要信了主以後呢
[00:16:50.000 --> 00:16:52.000]  我們也要來讀神經
[00:16:52.000 --> 00:16:55.000]  要來明白神的話
[00:16:55.000 --> 00:17:01.000]  因為神的話對我們呢是一個營養
[00:17:01.000 --> 00:17:08.000]  是我們生存生成長大的一個必要的一個因素
[00:17:08.000 --> 00:17:10.000]  所以在這裡說呢
[00:17:10.000 --> 00:17:11.000]  神的話是什麼呢
[00:17:11.000 --> 00:17:15.000]  是純淨的靈奶
[00:17:15.000 --> 00:17:18.000]  那麼神的話呢
[00:17:18.000 --> 00:17:22.000]  是要成為神百姓的一個中心
[00:17:22.000 --> 00:17:24.000]  所以我們每個人呢
[00:17:24.000 --> 00:17:29.000]  作為基督徒或者是你炫目當基督徒的
[00:17:29.000 --> 00:17:33.000]  你要以神的話為中心
[00:17:33.000 --> 00:17:35.000]  要來讀神的話
[00:17:35.000 --> 00:17:37.000]  以神為中心呢
[00:17:37.000 --> 00:17:41.000]  就是你要不但是讀了神的話
[00:17:41.000 --> 00:17:45.000]  你要來到神的面前
[00:17:45.000 --> 00:17:47.000]  我們信主的人呢
[00:17:47.000 --> 00:17:51.000]  不是單單是知道有一位耶穌基督
[00:17:51.000 --> 00:17:55.000]  我們還需要來親近他
[00:17:55.000 --> 00:17:59.000]  來在基督上面來建造
[00:17:59.000 --> 00:18:04.000]  因為神給我們的恩典呢
[00:18:04.000 --> 00:18:06.000]  不單單是我們個人得救
[00:18:06.000 --> 00:18:07.000]  而且呢
[00:18:07.000 --> 00:18:09.000]  他把這些得救
[00:18:09.000 --> 00:18:11.000]  蒙恩得救的人呢
[00:18:11.000 --> 00:18:13.000]  成為一個集體
[00:18:13.000 --> 00:18:15.000]  也就是教會
[00:18:15.000 --> 00:18:17.000]  叫我們大家在一起
[00:18:17.000 --> 00:18:21.000]  來明白神的心意
[00:18:21.000 --> 00:18:26.000]  在這個神的話上面一同來建造
[00:18:26.000 --> 00:18:28.000]  所以這裡說的話
[00:18:28.000 --> 00:18:30.000]  第四節就說得很好
[00:18:30.000 --> 00:18:32.000]  祂說主乃活石
[00:18:32.000 --> 00:18:34.000]  活的石頭
[00:18:34.000 --> 00:18:36.000]  石頭好像不能死的
[00:18:36.000 --> 00:18:37.000]  但是主耶穌呢
[00:18:37.000 --> 00:18:39.000]  乃是一個活的石頭
[00:18:39.000 --> 00:18:41.000]  石頭什麼呢
[00:18:41.000 --> 00:18:43.000]  就是祂是有堅固的
[00:18:43.000 --> 00:18:46.000]  祂是很堅固的
[00:18:46.000 --> 00:18:50.000]  所以祂說我們要在這個石頭上面
[00:18:50.000 --> 00:18:52.000]  基督這塊石頭上面呢
[00:18:52.000 --> 00:18:55.000]  我們一起跟其他的基督徒
[00:18:55.000 --> 00:18:57.000]  其他的肢體呢
[00:18:57.000 --> 00:18:59.000]  一同來建造
[00:18:59.000 --> 00:19:02.000]  建造成為靈宮
[00:19:02.000 --> 00:19:05.000]  祂說你們來到主面前
[00:19:05.000 --> 00:19:07.000]  也就像活石
[00:19:07.000 --> 00:19:10.000]  被建造成為靈宮
[00:19:10.000 --> 00:19:11.000]  屬靈的房子
[00:19:11.000 --> 00:19:13.000]  叫做靈宮
[00:19:13.000 --> 00:19:16.000]  那麼神要做王
[00:19:16.000 --> 00:19:18.000]  祂就是好像一個王
[00:19:18.000 --> 00:19:20.000]  有祂的王宮
[00:19:20.000 --> 00:19:21.000]  有這樣的
[00:19:21.000 --> 00:19:23.000]  從祂的王宮裡頭呢
[00:19:23.000 --> 00:19:25.000]  來管理全國
[00:19:25.000 --> 00:19:27.000]  所以神也是這樣的
[00:19:27.000 --> 00:19:29.000]  神要做王
[00:19:29.000 --> 00:19:30.000]  要有權柄
[00:19:30.000 --> 00:19:32.000]  來管理一切的事情
[00:19:32.000 --> 00:19:34.000]  那麼這樣的話呢
[00:19:34.000 --> 00:19:36.000]  信主以後的人呢
[00:19:36.000 --> 00:19:37.000]  就是基督徒呢
[00:19:37.000 --> 00:19:40.000]  就是要以神作為中心
[00:19:40.000 --> 00:19:44.000]  不斷地要來到這個基督的面前
[00:19:44.000 --> 00:19:46.000]  祂甚至說呢
[00:19:46.000 --> 00:19:48.000]  要成為祭司
[00:19:48.000 --> 00:19:50.000]  在第五節說
[00:19:50.000 --> 00:19:52.000]  你們來到主面前
[00:19:52.000 --> 00:19:54.000]  也就像活石
[00:19:54.000 --> 00:19:56.000]  被建造成為靈宮
[00:19:56.000 --> 00:19:59.000]  靈宮就是屬靈的房子
[00:19:59.000 --> 00:20:04.000]  那就是要做聖界的祭司
[00:20:04.000 --> 00:20:06.000]  舊約的時候
[00:20:06.000 --> 00:20:08.000]  猶太人、比賽內人
[00:20:08.000 --> 00:20:11.000]  他們其中有一部分人呢
[00:20:11.000 --> 00:20:12.000]  是做祭司
[00:20:12.000 --> 00:20:16.000]  在聖殿這個地方來服侍神
[00:20:16.000 --> 00:20:18.000]  那麼這個等到
[00:20:18.000 --> 00:20:20.000]  我們在現在基督徒呢
[00:20:20.000 --> 00:20:21.000]  雖然沒有
[00:20:21.000 --> 00:20:23.000]  有這樣一個房子
[00:20:23.000 --> 00:20:25.000]  我們來服侍神
[00:20:25.000 --> 00:20:26.000]  但是呢
[00:20:26.000 --> 00:20:29.000]  我們可以在心靈裡頭
[00:20:29.000 --> 00:20:32.000]  來到父神的面前
[00:20:32.000 --> 00:20:34.000]  來學習、來敬拜
[00:20:34.000 --> 00:20:36.000]  做一個祭司
[00:20:36.000 --> 00:20:39.000]  來侍奉祂
[00:20:39.000 --> 00:20:41.000]  所以在
[00:20:41.000 --> 00:20:42.000]  也可以獻祭
[00:20:42.000 --> 00:20:45.000]  什麼是基督徒的祭物呢
[00:20:45.000 --> 00:20:46.000]  基督徒的祭物
[00:20:46.000 --> 00:20:48.000]  就是聖經所說的
[00:20:48.000 --> 00:20:50.000]  你們要把自己獻上
[00:20:50.000 --> 00:20:52.000]  當作活祭
[00:20:52.000 --> 00:20:53.000]  在舊約的時候
[00:20:53.000 --> 00:20:54.000]  牛羊
[00:20:54.000 --> 00:20:57.000]  這個是一個祭物獻給神
[00:20:57.000 --> 00:20:59.000]  那我們到新約的時候呢
[00:20:59.000 --> 00:21:01.000]  基督徒是以自己
[00:21:01.000 --> 00:21:04.000]  作為一個祭物來獻給神
[00:21:04.000 --> 00:21:06.000]  祭物的意思就是
[00:21:06.000 --> 00:21:08.000]  完全歸給神
[00:21:08.000 --> 00:21:10.000]  由神來指揮
[00:21:10.000 --> 00:21:15.000]  來帶領我們這一生的路
[00:21:15.000 --> 00:21:17.000]  所以我們基督徒
[00:21:17.000 --> 00:21:19.000]  做的一切事情呢
[00:21:19.000 --> 00:21:21.000]  都是要來榮耀神
[00:21:21.000 --> 00:21:24.000]  我們把自己奉獻給主
[00:21:24.000 --> 00:21:26.000]  讓我們一生中間
[00:21:26.000 --> 00:21:28.000]  都是聽主的話
[00:21:28.000 --> 00:21:29.000]  走主的路
[00:21:29.000 --> 00:21:34.000]  做主所要我們所做的工作
[00:21:34.000 --> 00:21:36.000]  那麼這個祭物呢
[00:21:36.000 --> 00:21:37.000]  是我們指導我們
[00:21:37.000 --> 00:21:38.000]  活祭呢
[00:21:38.000 --> 00:21:40.000]  指導我們這個整個人
[00:21:40.000 --> 00:21:42.000]  那麼在聖經裡頭呢
[00:21:42.000 --> 00:21:43.000]  講到
[00:21:43.000 --> 00:21:44.000]  信徒呢
[00:21:44.000 --> 00:21:46.000]  也有奉獻財物
[00:21:46.000 --> 00:21:48.000]  就像這個
[00:21:48.000 --> 00:21:49.000]  舊約的時候
[00:21:49.000 --> 00:21:51.000]  以色列人到聖殿
[00:21:51.000 --> 00:21:53.000]  他也會獻上牛羊
[00:21:53.000 --> 00:21:56.000]  作為祭物獻給神
[00:21:56.000 --> 00:21:58.000]  那麼這個事呢
[00:21:58.000 --> 00:22:00.000]  也可以叫做祭物
[00:22:00.000 --> 00:22:04.000]  那麼你來到神的面前
[00:22:04.000 --> 00:22:06.000]  跟基督徒一塊來
[00:22:06.000 --> 00:22:08.000]  唱詩讚美神
[00:22:08.000 --> 00:22:09.000]  來感謝神
[00:22:09.000 --> 00:22:10.000]  那麼這個也是
[00:22:10.000 --> 00:22:11.000]  聖經說
[00:22:11.000 --> 00:22:12.000]  這也是一種
[00:22:12.000 --> 00:22:14.000]  也是一種祭物
[00:22:14.000 --> 00:22:16.000]  以感謝為祭
[00:22:16.000 --> 00:22:17.000]  獻給神
[00:22:17.000 --> 00:22:19.000]  各誦神
[00:22:19.000 --> 00:22:20.000]  來讚美神
[00:22:20.000 --> 00:22:22.000]  這也是一種祭物
[00:22:22.000 --> 00:22:24.000]  所以這個基督徒呢
[00:22:24.000 --> 00:22:26.000]  慶祝以後呢
[00:22:26.000 --> 00:22:28.000]  就是要以神
[00:22:28.000 --> 00:22:29.000]  作為中心
[00:22:29.000 --> 00:22:32.000]  我們常常來到
[00:22:32.000 --> 00:22:34.000]  基督的面前
[00:22:34.000 --> 00:22:35.000]  我們可以一起
[00:22:35.000 --> 00:22:36.000]  在一起敬拜
[00:22:36.000 --> 00:22:38.000]  來到神的面前
[00:22:38.000 --> 00:22:39.000]  我們也可以
[00:22:39.000 --> 00:22:41.000]  個人在家裡面
[00:22:41.000 --> 00:22:43.000]  敬拜
[00:22:43.000 --> 00:22:46.000]  也是來到神的面前
[00:22:46.000 --> 00:22:48.000]  那麼在彼得前書
[00:22:48.000 --> 00:22:49.000]  第二章裡頭呢
[00:22:49.000 --> 00:22:51.000]  彼得就說了
[00:22:51.000 --> 00:22:54.000]  主乃是活石
[00:22:54.000 --> 00:22:56.000]  彼得很喜歡
[00:22:56.000 --> 00:22:58.000]  用這個磐石
[00:22:58.000 --> 00:23:01.000]  用石頭來表徵
[00:23:01.000 --> 00:23:03.000]  這個主耶穌基督
[00:23:03.000 --> 00:23:06.000]  就用這個來比喻
[00:23:06.000 --> 00:23:09.000]  來說明主的身份
[00:23:09.000 --> 00:23:10.000]  跟祂工作
[00:23:10.000 --> 00:23:12.000]  為什麼祂喜歡
[00:23:12.000 --> 00:23:15.000]  常常喜歡用石頭呢
[00:23:15.000 --> 00:23:17.000]  用磐石呢
[00:23:17.000 --> 00:23:19.000]  或許我們可以想
[00:23:19.000 --> 00:23:23.000]  是因為祂猛招的時候
[00:23:23.000 --> 00:23:25.000]  主招呼祂來跟隨祂
[00:23:25.000 --> 00:23:27.000]  做祂的門徒的時候
[00:23:27.000 --> 00:23:29.000]  耶穌就給祂
[00:23:29.000 --> 00:23:31.000]  起一個新的名字
[00:23:31.000 --> 00:23:33.000]  叫做彼得
[00:23:33.000 --> 00:23:34.000]  彼得的意思呢
[00:23:34.000 --> 00:23:37.000]  就是一個小石頭的意思
[00:23:37.000 --> 00:23:41.000]  就說你彼得
[00:23:41.000 --> 00:23:44.000]  你過去是自己走自己的路
[00:23:44.000 --> 00:23:46.000]  你有自己的抱負
[00:23:46.000 --> 00:23:48.000]  你有自己的打算
[00:23:48.000 --> 00:23:52.000]  但是現在你要來跟隨耶穌的話呢
[00:23:52.000 --> 00:23:54.000]  我給你起名
[00:23:54.000 --> 00:23:57.000]  就叫做彼得
[00:23:57.000 --> 00:24:01.000]  就是你一塊石塊小的石頭
[00:24:01.000 --> 00:24:03.000]  那麼到第四節
[00:24:03.000 --> 00:24:06.000]  到第八節呢
[00:24:06.000 --> 00:24:07.000]  彼得呢
[00:24:07.000 --> 00:24:09.000]  就用各種石頭呢
[00:24:09.000 --> 00:24:13.000]  來描述這個主耶穌基督
