
[00:00:00.000 --> 00:00:03.420]  領袖們平安,我們一起祈禱
[00:02:08.260 --> 00:02:12.260]  「你的信救了你」
[00:02:12.260 --> 00:02:18.260]  只有信的人才會得到上帝的恩典
[00:02:19.260 --> 00:02:22.260]  當我們信了耶穌之後
[00:02:22.260 --> 00:02:25.260]  上帝還有沒有恩典給我們呢?
[00:02:25.260 --> 00:02:30.260]  我們又要做些什麼才會得到那些恩典
[00:02:30.260 --> 00:02:33.260]  使我們的生命不斷成長
[00:02:33.260 --> 00:02:35.260]  以及越來越豐盛呢?
[00:02:35.260 --> 00:02:39.260]  這就是我們這次恩典管道要思想的主題
[00:02:39.260 --> 00:02:42.260]  今天我們要思想
[00:02:42.260 --> 00:02:47.260]  祈禱是我們得到恩典的其中一個管道
[00:02:48.260 --> 00:02:51.260]  我相信很多信徒都會祈禱
[00:02:51.260 --> 00:02:55.260]  不過大多數時候都是有事
[00:02:55.260 --> 00:02:57.260]  要來找上帝幫忙
[00:02:57.260 --> 00:03:00.260]  才會很有誠意地來祈禱
[00:03:00.260 --> 00:03:05.260]  我記得我從前教會有一位姊妹
[00:03:05.260 --> 00:03:11.260]  當她丈夫快要做一個腦手術的時候
[00:03:11.260 --> 00:03:15.260]  她就來參加教會的祈禱會
[00:03:15.260 --> 00:03:19.260]  後來她丈夫手術成功之後
[00:03:19.260 --> 00:03:21.260]  她就不來了
[00:03:21.260 --> 00:03:24.260]  不來參加祈禱會
[00:03:24.260 --> 00:03:27.260]  當然是她損失了得到恩典的機會
[00:03:27.260 --> 00:03:31.260]  我鼓勵弟兄姊妹要明白
[00:03:31.260 --> 00:03:35.260]  我們能夠隨時隨地向上帝祈禱
[00:03:35.260 --> 00:03:38.260]  是上帝給我們的恩典的權柄
[00:03:38.260 --> 00:03:41.260]  或者可以說是福利都可以
[00:03:41.260 --> 00:03:45.260]  我們不用祈禱的福利的話
[00:03:45.260 --> 00:03:48.260]  實在太可惜了
[00:03:48.260 --> 00:03:53.260]  今天所選的經文是來自《馬大福音》
[00:03:53.260 --> 00:03:58.260]  很多弟兄姊妹都很熟悉的主土文
[00:03:58.260 --> 00:04:03.260]  不過其實不是主耶穌祈禱的土文
[00:04:03.260 --> 00:04:08.260]  而是主耶穌教導門徒要怎樣祈禱的土文
[00:04:08.260 --> 00:04:13.260]  讓我們一同思想其中的恩典
[00:04:13.260 --> 00:04:16.260]  六章九節一開始就說
[00:04:16.260 --> 00:04:18.260]  「我們在天上的父」
[00:04:18.260 --> 00:04:20.260]  我們要留意
[00:04:20.260 --> 00:04:23.260]  我們不是稱呼我們祷告的對象為
[00:04:23.260 --> 00:04:26.260]  「我們在天上的上帝」
[00:04:26.260 --> 00:04:30.260]  而是「我們在天上的父」
[00:04:30.260 --> 00:04:34.260]  這個就表明了我們跟上帝的關係
[00:04:34.260 --> 00:04:37.260]  父親是一個關係的稱呼
[00:04:37.260 --> 00:04:41.260]  當我們稱呼一個人為父親的時候
[00:04:41.260 --> 00:04:44.260]  也表明了我們是父親的兒女
[00:04:44.260 --> 00:04:49.260]  只有兒女才會稱呼另一個人為父親
[00:04:49.260 --> 00:04:52.260]  這是基督教很特別的地方
[00:04:52.260 --> 00:04:55.260]  在其他宗教是沒有的
[00:04:55.260 --> 00:04:58.260]  信奉其他宗教的人都會祈禱的
[00:04:58.260 --> 00:05:02.260]  佛教徒、會教徒他們都會祈禱的
[00:05:02.260 --> 00:05:05.260]  會教徒還很虔誠
[00:05:05.260 --> 00:05:10.260]  每天三次都會按著時間跪下來祈禱
[00:05:10.260 --> 00:05:13.260]  不過其他宗教的信徒
[00:05:13.260 --> 00:05:17.260]  是不會稱呼他們祈禱的對象為父親的
[00:05:17.260 --> 00:05:19.260]  他們只會叫
[00:05:19.260 --> 00:05:27.260]  「觀音、菩薩、關帝、阿拿、上帝」
[00:05:27.260 --> 00:05:34.260]  唯獨耶穌教我們稱這位獨一的創造主
[00:05:34.260 --> 00:05:36.260]  為父親
[00:05:36.260 --> 00:05:41.260]  這是禱告必定得到誰聽的基礎
[00:05:41.260 --> 00:05:46.260]  是基於我們和上帝的親情關係
[00:05:46.260 --> 00:05:49.260]  留意我是說誰聽
[00:05:49.260 --> 00:05:52.260]  不是說上帝一定應允
[00:05:52.260 --> 00:05:57.260]  有個做人父母經驗的人都大概會明白
[00:05:57.260 --> 00:06:03.260]  雖然我們很喜歡滿足兒女向我們發出的要求
[00:06:03.260 --> 00:06:08.260]  但他們的要求有時不是對他們最好的話
[00:06:08.260 --> 00:06:12.260]  做父母的都不會滿足他們
[00:06:12.260 --> 00:06:16.260]  例如每餐吃飯都會吃飯
[00:06:16.260 --> 00:06:20.260]  兒女說「我不想吃飯,我想吃雪糕」
[00:06:20.260 --> 00:06:22.260]  爸爸媽媽會否說「好吧,給你吃雪糕」
[00:06:22.260 --> 00:06:25.260]  「不要吃飯,每餐都吃雪糕」
[00:06:25.260 --> 00:06:29.260]  不會的
[00:06:29.260 --> 00:06:32.260]  能夠稱上帝為父
[00:06:32.260 --> 00:06:35.260]  還可以隨時隨地向祂禱告
[00:06:35.260 --> 00:06:37.260]  就是上帝給我們的恩典
[00:06:37.260 --> 00:06:42.260]  所以祈禱是我們能得到恩典的管道之一
[00:06:42.260 --> 00:06:46.260]  接著主耶穌教我們
[00:06:46.260 --> 00:06:51.260]  「願人都尊崇祢的聖名,願祢的各降臨」
[00:06:51.260 --> 00:06:56.260]  「願祢的旨意行在地上,如同行在天上」
[00:06:56.260 --> 00:07:02.260]  這幾句祈禱文令我們祈禱時要先掛念上帝的事
[00:07:02.260 --> 00:07:05.260]  天國的事
[00:07:05.260 --> 00:07:08.260]  上帝的聖名就是上帝
[00:07:08.260 --> 00:07:11.260]  如果世人都尊崇上帝
[00:07:11.260 --> 00:07:14.260]  其實我們都會得榮耀
[00:07:14.260 --> 00:07:17.260]  因為我們是上帝的兒女
[00:07:17.260 --> 00:07:20.260]  除了尊崇上帝的聖名之外
[00:07:20.260 --> 00:07:26.260]  我們也祈求上帝的各降臨
[00:07:26.260 --> 00:07:29.260]  我們可能會想問
[00:07:29.260 --> 00:07:32.260]  上帝的各道何時降臨呢?
[00:07:32.260 --> 00:07:34.260]  上帝的各道其實
[00:07:34.260 --> 00:07:40.260]  在主耶穌升天之後就已經降臨了
[00:07:40.260 --> 00:07:42.260]  無論何時何地
[00:07:42.260 --> 00:07:46.260]  有人接受主耶穌做他生命的主的時候
[00:07:46.260 --> 00:07:51.260]  上帝的各道也都降臨在那個人的身上
[00:07:51.260 --> 00:07:56.260]  現在全世界其實已經有很多人信了主
[00:07:56.260 --> 00:08:00.260]  根據我在互聯網上找到的資料
[00:08:00.260 --> 00:08:04.260]  全球信主的人已經有26億
[00:08:04.260 --> 00:08:08.260]  而全球人口有80億
[00:08:08.260 --> 00:08:13.260]  基督徒就佔了人口的三分之一左右
[00:08:13.260 --> 00:08:17.260]  主耶穌出來傳道的時候就說
[00:08:17.260 --> 00:08:21.260]  天國近了
[00:08:21.260 --> 00:08:26.260]  我們已經知道天國早已降臨了
[00:08:26.260 --> 00:08:29.260]  耶穌在世的時候就近了
[00:08:29.260 --> 00:08:33.260]  耶穌復活升天之後就已經降臨了
[00:08:33.260 --> 00:08:37.260]  而等到主耶穌第二次再來的時候
[00:08:37.260 --> 00:08:41.260]  天國就是全面的降臨
[00:08:41.260 --> 00:08:45.260]  願你的思想行在地上而行在天上
[00:08:45.260 --> 00:08:50.260]  可以說是補充天國降臨的意義
[00:08:50.260 --> 00:08:56.260]  天國降臨就是當人願意遵行上帝的意思
[00:08:56.260 --> 00:08:59.260]  去行事為人
[00:08:59.260 --> 00:09:04.260]  正如天上的天使是會絕對遵行上帝的吩咐
[00:09:04.260 --> 00:09:07.260]  讓我們反省一下
[00:09:07.260 --> 00:09:12.260]  我們一般祈禱的時候會不會先關心天國的事呢
[00:09:12.260 --> 00:09:16.260]  其實如果我們是天國的子民
[00:09:16.260 --> 00:09:20.260]  天國的事就不只是上帝的事
[00:09:20.260 --> 00:09:22.260]  也是我們的事
[00:09:22.260 --> 00:09:25.260]  因為我們是上帝的兒女
[00:09:25.260 --> 00:09:28.260]  爸爸的事就是我們的家事
[00:09:28.260 --> 00:09:31.260]  家事、國事、天下事
[00:09:31.260 --> 00:09:34.260]  是我們應該關心的
[00:09:34.260 --> 00:09:37.260]  希望我們都會效法主耶穌
[00:09:37.260 --> 00:09:41.260]  12歲的時候就知道要留在天父的家
[00:09:41.260 --> 00:09:44.260]  關心父親的事
[00:09:44.260 --> 00:09:47.260]  當兒女關心父親的事的時候
[00:09:47.260 --> 00:09:51.260]  父親也一定會關心兒女的事
[00:09:51.260 --> 00:09:57.260]  這樣我們就會得到父親給我們更多的恩典
[00:09:57.260 --> 00:10:00.260]  除了關心天國的事之外
[00:10:00.260 --> 00:10:04.260]  主耶穌還教了我們要靠上帝的恩典
[00:10:04.260 --> 00:10:07.260]  在這個世上生活
[00:10:07.260 --> 00:10:10.260]  第11節說:我們日用的飲食
[00:10:10.260 --> 00:10:13.260]  今日自給我們
[00:10:13.260 --> 00:10:17.260]  原文飲食的詞其實只是麵包
[00:10:17.260 --> 00:10:20.260]  這個祈禱很可能是跟以色列人
[00:10:20.260 --> 00:10:23.260]  在曠野幾十年的時間
[00:10:23.260 --> 00:10:28.260]  每天要出去撿當天的食物瑪拿有關
[00:10:28.260 --> 00:10:31.260]  上帝規定我們每天都要出去撿
[00:10:31.260 --> 00:10:33.260]  當天要吃的麵包
[00:10:33.260 --> 00:10:35.260]  不要撿太多
[00:10:35.260 --> 00:10:38.260]  撿太多也沒用,會煤爛的
[00:10:38.260 --> 00:10:42.260]  唯獨安息日前一天就例外
[00:10:42.260 --> 00:10:46.260]  由於上帝吩咐他們在安息日不可以做工
[00:10:46.260 --> 00:10:51.260]  所以安息日前一天就可以撿兩天的瑪拿
[00:10:51.260 --> 00:10:54.260]  上帝為人預備食物
[00:10:54.260 --> 00:10:56.260]  當然是恩典
[00:10:56.260 --> 00:10:58.260]  所以耶穌教導我們
[00:10:58.260 --> 00:11:02.260]  為每天的麵包來祈禱
[00:11:02.260 --> 00:11:04.260]  一方面固然知道
[00:11:04.260 --> 00:11:08.260]  我們會為我們生存的需要而憂慮
[00:11:08.260 --> 00:11:11.260]  另一方面教導我們
[00:11:11.260 --> 00:11:16.260]  要每天依靠上帝的恩典過日子
[00:11:16.260 --> 00:11:18.260]  今日我們可能覺得
[00:11:18.260 --> 00:11:21.260]  不用每天為每天的食物祈禱
[00:11:21.260 --> 00:11:23.260]  因為我有工作
[00:11:23.260 --> 00:11:25.260]  不只米缸常滿,雪櫃也常滿
[00:11:25.260 --> 00:11:27.260]  很多食物
[00:11:27.260 --> 00:11:30.260]  如果是這樣就沒所謂
[00:11:30.260 --> 00:11:33.260]  證明天父已經給了我們很多恩典
[00:11:33.260 --> 00:11:38.260]  事實上近來澳洲經濟環境不太好
[00:11:38.260 --> 00:11:41.260]  公屋利息加得很厲害
[00:11:41.260 --> 00:11:44.260]  屋租又加,電費又加
[00:11:44.260 --> 00:11:46.260]  電視新聞時時都提到
[00:11:46.260 --> 00:11:49.260]  有很多人要去慈善機構
[00:11:49.260 --> 00:11:52.260]  領取糧食或者買一些很便宜的食物
[00:11:52.260 --> 00:11:57.260]  所以即使我們已經有食物
[00:11:57.260 --> 00:11:59.260]  不必為食物掛慮
[00:11:59.260 --> 00:12:03.260]  我們仍然要有一個依靠天父恩典的心
[00:12:03.260 --> 00:12:06.260]  不要說由於有充足的食物
[00:12:06.260 --> 00:12:08.260]  我們不用交上帝
[00:12:08.260 --> 00:12:13.260]  靠我雙手,靠我努力工作就行了
[00:12:13.260 --> 00:12:18.260]  12節:免我們的債,如同我們免要人的債
[00:12:18.260 --> 00:12:21.260]  這個債不是指錢財上的債
[00:12:21.260 --> 00:12:24.260]  而是指人際關係之間的矛盾
[00:12:24.260 --> 00:12:27.260]  人與人之間相處
[00:12:27.260 --> 00:12:31.260]  偶然有些矛盾衝突是少不免的
[00:12:31.260 --> 00:12:36.260]  但是我們要學習饒恕別人對我們的冒犯
[00:12:36.260 --> 00:12:41.260]  然後我們要求天父饒恕我們對他的冒犯
[00:12:41.260 --> 00:12:44.260]  在舊約利美記裡面
[00:12:44.260 --> 00:12:49.260]  上帝要以色列人獻贖罪祭和贖獻祭
[00:12:49.260 --> 00:12:54.260]  這兩個制就是當以色列人觸犯了上帝所定的規條
[00:12:54.260 --> 00:12:59.260]  冒犯了上帝的時候就要獻祭賠罪
[00:12:59.260 --> 00:13:03.260]  現在我們當然是不用獻祭
[00:13:03.260 --> 00:13:06.260]  只需要祈求就會得到赦免
[00:13:06.260 --> 00:13:09.260]  不過這個祈禱也提醒我們
[00:13:09.260 --> 00:13:14.260]  要赦免冒犯了我們的弟兄姊妹
[00:13:14.260 --> 00:13:21.260]  這個祈禱是有關神人關係和人際關係的祈禱
[00:13:21.260 --> 00:13:25.260]  饒恕人是不容易做得到的
[00:13:25.260 --> 00:13:31.260]  以至主耶穌教我們要先求天父免我們的債
[00:13:31.260 --> 00:13:33.260]  就是要饒恕我們
[00:13:33.260 --> 00:13:39.260]  當我們覺得很難去饒恕冒犯我們的弟兄姊妹的時候
[00:13:39.260 --> 00:13:41.260]  我們就要想一想
[00:13:41.260 --> 00:13:46.260]  其實我們也是得到天父饒恕了的罪人
[00:13:46.260 --> 00:13:50.260]  在第十五節主耶穌語重心長地說
[00:13:50.260 --> 00:13:52.260]  你們若不饒恕人
[00:13:52.260 --> 00:13:58.260]  你們的天父也不饒恕你們的過犯
[00:13:58.260 --> 00:14:01.260]  為什麼當我們不饒恕弟兄姊妹的時候
[00:14:01.260 --> 00:14:04.260]  天父也不饒恕我們呢
[00:14:04.260 --> 00:14:08.260]  天父不饒恕我們是不是等於天父收回他的饒恕
[00:14:08.260 --> 00:14:12.260]  使我們失去了兒女的身份呢
[00:14:12.260 --> 00:14:14.260]  我相信不是的
[00:14:14.260 --> 00:14:18.260]  不過當我們不肯饒恕弟兄姊妹的時候
[00:14:18.260 --> 00:14:21.260]  我們就會時時遺恨於心
[00:14:21.260 --> 00:14:24.260]  每逢想到或見到那位弟兄姊妹
[00:14:24.260 --> 00:14:27.260]  自然就恨從心中起
[00:14:27.260 --> 00:14:30.260]  失去了平安和喜樂
[00:14:30.260 --> 00:14:32.260]  所以在那件事情上來說
[00:14:32.260 --> 00:14:36.260]  上帝就沒有饒恕我們
[00:14:36.260 --> 00:14:38.260]  換句話說
[00:14:38.260 --> 00:14:40.260]  當我們饒恕弟兄姊妹的時候
[00:14:40.260 --> 00:14:44.260]  我們也同時釋放了自己
[00:14:44.260 --> 00:14:49.260]  是從一種恨和苦毒裡面
[00:14:49.260 --> 00:14:52.260]  將自己釋放出來
[00:14:52.260 --> 00:14:56.260]  那就是上帝也饒恕了我們
[00:14:56.260 --> 00:14:58.260]  第十三節
[00:14:58.260 --> 00:15:00.260]  不叫我們陷入試探
[00:15:00.260 --> 00:15:03.260]  救我們脫離那惡者
[00:15:03.260 --> 00:15:07.260]  這個是和合本修訂版的翻譯
[00:15:07.260 --> 00:15:11.260]  讀慣了和合本舊版的弟兄姊妹
[00:15:11.260 --> 00:15:13.260]  我真的想大家留意
[00:15:13.260 --> 00:15:16.260]  因為舊和合本的翻譯是
[00:15:16.260 --> 00:15:19.260]  不叫我們遇見試探
[00:15:19.260 --> 00:15:21.260]  救我們脫離那惡者
[00:15:21.260 --> 00:15:24.260]  這個翻譯其實是不正確的
[00:15:24.260 --> 00:15:28.260]  因此修訂版就改做
[00:15:28.260 --> 00:15:33.260]  不叫我們陷入試探 救我們脫離那惡者
[00:15:33.260 --> 00:15:36.260]  活在世上
[00:15:36.260 --> 00:15:41.260]  其實我們是不可能不會遇見試探
[00:15:41.260 --> 00:15:44.260]  亞當、夏娃遇見試探
[00:15:44.260 --> 00:15:47.260]  連主耶穌也遇見試探
[00:15:47.260 --> 00:15:53.260]  被撒旦用很厲害的誘惑去試探他
[00:15:53.260 --> 00:15:58.260]  所以遇見試探不是問題
[00:15:58.260 --> 00:16:04.260]  最重要的是不要跌入了試探的陷阱當中
[00:16:04.260 --> 00:16:10.260]  這個祈禱是有關我們屬靈的生命
[00:16:10.260 --> 00:16:13.260]  我們一旦跌入了試探的話
[00:16:13.260 --> 00:16:17.260]  我們的生命就會變得很淒慘
[00:16:17.260 --> 00:16:19.260]  看看亞當和夏娃
[00:16:19.260 --> 00:16:22.260]  他們跌入了撒旦的陷阱
[00:16:22.260 --> 00:16:29.260]  他們就從管理世界的CEO、大管家跌到什麼地步
[00:16:29.260 --> 00:16:33.260]  每天要在泥土中工作才能生存下去
[00:16:33.260 --> 00:16:36.260]  最後還要歸回泥土
[00:16:36.260 --> 00:16:38.260]  最後一句
[00:16:38.260 --> 00:16:43.260]  「因為角度權命永要全是你的,直到永遠,阿門」
[00:16:43.260 --> 00:16:45.260]  這是讚美上帝說的
[00:16:45.260 --> 00:16:49.260]  就像我們從拜開始和結束都會唱詩那樣
[00:16:49.260 --> 00:16:53.260]  這一句經文有些聖經說明
[00:16:53.260 --> 00:16:57.260]  有些古抄本是沒有這句說話的
[00:16:57.260 --> 00:17:04.260]  所以後人習慣了在祈禱中加一句讚美神
[00:17:04.260 --> 00:17:06.260]  不用多解釋了
[00:17:06.260 --> 00:17:09.260]  我們試探到讚美神
[00:17:09.260 --> 00:17:14.260]  總結整段祈禱文來說
[00:17:14.260 --> 00:17:18.260]  主耶穌教導我們要關心天國的事
[00:17:18.260 --> 00:17:22.260]  因為我們是天國的家人
[00:17:22.260 --> 00:17:26.260]  不過當我們仍然活在世上的時候
[00:17:26.260 --> 00:17:30.260]  我們也要為肉體生活的需要祈求
[00:17:30.260 --> 00:17:37.260]  要為我們和上帝和人與人之間的關係祈禱
[00:17:37.260 --> 00:17:42.260]  最後我們還要為自己屬靈的警醒祈禱
[00:17:42.260 --> 00:17:46.260]  使我們不至於跌入魔鬼的陷阱
[00:17:46.260 --> 00:17:50.260]  所以這個祈禱可以說是一個多維度的祈禱
[00:17:50.260 --> 00:17:58.260]  天國的事、自己天國的事、自己肉體生活的事
[00:17:58.260 --> 00:18:03.260]  人際關係的事和屬靈的警醒
[00:18:03.260 --> 00:18:06.260]  是一個很多維度的禱告
[00:18:06.260 --> 00:18:10.260]  最後在這段禱文當中
[00:18:10.260 --> 00:18:16.260]  我都想大家注意其中的「第一生」代名詞都是說「我們」
[00:18:16.260 --> 00:18:20.260]  這是第一生「眾數」而不是說「我」
[00:18:20.260 --> 00:18:26.260]  因此主耶穌教導我們一起祈禱的時候
[00:18:26.260 --> 00:18:28.260]  是要這樣祈禱的
[00:18:28.260 --> 00:18:34.260]  我們個人固然可以單獨向上帝祈禱求恩惠
[00:18:34.260 --> 00:18:39.260]  但是和弟兄姊妹一起祈禱
[00:18:39.260 --> 00:18:46.260]  就更加有一家人聚首一堂樂也融融的恩典
[00:18:46.260 --> 00:18:50.260]  使我回想起出海及記二十四章
[00:18:50.260 --> 00:18:52.260]  上主吩咐摩西下山
[00:18:52.260 --> 00:18:57.260]  將以色列的七十位長老一同請上山
[00:18:57.260 --> 00:18:59.260]  如果我們單單停在這裏
[00:18:59.260 --> 00:19:01.260]  我們會想請他們上去
[00:19:01.260 --> 00:19:04.260]  是否開會呢?是否要傳授律法呢?
[00:19:04.260 --> 00:19:06.260]  原來不是
[00:19:06.260 --> 00:19:08.260]  當我們繼續看下去的時候
[00:19:08.260 --> 00:19:10.260]  他們不是開會不是傳授律法
[00:19:10.260 --> 00:19:14.260]  而是在上帝面前吃喝
[00:19:14.260 --> 00:19:18.260]  就像一家人同桌吃飯一樣
[00:19:18.260 --> 00:19:20.260]  弟兄姊妹
[00:19:20.260 --> 00:19:24.260]  平日大家當然可以在家祈禱得恩
[00:19:24.260 --> 00:19:27.260]  但是主日來教會聚會
[00:19:27.260 --> 00:19:33.260]  就是和弟兄姊妹一起祈禱唱詩讚美天父
[00:19:33.260 --> 00:19:35.260]  這是一家人的恩典
[00:19:35.260 --> 00:19:37.260]  是另一種的恩典
[00:19:37.260 --> 00:19:40.260]  是享受天倫之樂的恩典
[00:19:40.260 --> 00:19:42.260]  所以我鼓勵大家
[00:19:42.260 --> 00:19:45.260]  不要隨便錯過主日的敬拜
[00:19:45.260 --> 00:19:48.260]  上主在這裏設立了華人堂
[00:19:48.260 --> 00:19:51.260]  使我們能夠來到一同敬拜
[00:19:51.260 --> 00:19:54.260]  真是上主給我們的恩典
[00:19:54.260 --> 00:19:57.260]  讓我們一起祈禱
[00:19:57.260 --> 00:19:59.260]  讚美天父
[00:19:59.260 --> 00:20:03.260]  感謝你給了我們救贖的恩典
[00:20:03.260 --> 00:20:08.260]  還給我們有祈禱得恩的權柄
[00:20:08.260 --> 00:20:13.260]  我們還可以和弟兄姊妹一起祈禱和讚美你
[00:20:13.260 --> 00:20:18.260]  求你幫助我們每天都活在你的恩典中
[00:20:18.260 --> 00:20:19.260]  榮耀你
[00:20:19.260 --> 00:20:22.260]  奉主耶穌基督的名祈禱
[00:20:22.260 --> 00:20:23.260]  阿們
