
[00:00:00.000 --> 00:00:09.000]  今日好輕鬆,因為上個禮拜,我應該多謝Ken黃牧師,
[00:07:03.000 --> 00:07:08.000]  而詩篇九十篇如果大家多讀一點,
[00:07:08.000 --> 00:07:12.000]  回去再看看摩西的事情,
[00:07:12.000 --> 00:07:30.000]  我覺得是一篇很勵志,對我來說是一個很正面很鼓勵的一篇詩篇,
[00:07:30.000 --> 00:07:38.000]  所以我剛才說過在過去二十年裡面,
[00:07:38.000 --> 00:07:43.000]  我有三次都是用這篇詩篇來分享,
[00:07:43.000 --> 00:07:49.000]  摩西我們知道他活了一百二十年,
[00:07:49.000 --> 00:07:56.000]  我想我們沒有人會期待我們今天活一百二十年,
[00:07:56.000 --> 00:08:03.000]  在摩西的生命裡面有三個四十年很齊整的,
[00:08:03.000 --> 00:08:06.000]  我不知道為什麼一定是四十年,
[00:08:06.000 --> 00:08:10.000]  但是他是有三段四十年的事情,
[00:08:10.000 --> 00:08:18.000]  我們今天稍微會再看看摩西的故事,
[00:08:18.000 --> 00:08:19.000]  他的生命,
[00:08:19.000 --> 00:08:26.000]  我們也會和大家分享和交代,
[00:08:26.000 --> 00:08:29.000]  因為去年年底是我做長老的,
[00:08:29.000 --> 00:08:33.000]  在這裡的職位是最後一天,
[00:08:33.000 --> 00:08:39.000]  但是今天我相信應該可以和大家多一點交代,
[00:08:39.000 --> 00:08:48.000]  因為在詩篇裡面基本上有三件事我們可以留意到,
[00:08:48.000 --> 00:08:53.000]  就是當摩西講到智慧人生的時候,
[00:08:53.000 --> 00:08:56.000]  我們應該認識神,
[00:08:56.000 --> 00:08:59.000]  我們也應該認識人,
[00:08:59.000 --> 00:09:02.000]  然後才認識智慧的人生是什麼,
[00:09:02.000 --> 00:09:09.000]  我想這是讀詩篇教學篇的時候留意的事項,
[00:09:09.000 --> 00:09:14.000]  當摩西寫這篇詩篇的時候,
[00:09:14.000 --> 00:09:18.000]  一開始他就說神人摩西的禱告,
[00:09:18.000 --> 00:09:21.000]  主啊你世世代代作我們的居所,
[00:09:21.000 --> 00:09:24.000]  朱山未曾生出,
[00:09:24.000 --> 00:09:27.000]  神與世界你未曾造成,
[00:09:27.000 --> 00:09:31.000]  從今古到永遠你是神,
[00:09:31.000 --> 00:09:33.000]  摩西一出生的時候,
[00:09:33.000 --> 00:09:35.000]  第一件事遇到一件事,
[00:09:35.000 --> 00:09:37.000]  就是要被人追殺,
[00:09:37.000 --> 00:09:39.000]  不是他想的,
[00:09:39.000 --> 00:09:44.000]  當時是因為法老王看到猶太人太多,
[00:09:44.000 --> 00:09:47.000]  生仔的人增加太多,
[00:09:47.000 --> 00:09:52.000]  就叫修生婆如果執了猶太人的仔的話,
[00:09:52.000 --> 00:09:55.000]  就不要留下來,
[00:09:55.000 --> 00:09:59.000]  摩西當時是遇到一個感情,
[00:09:59.000 --> 00:10:02.000]  但是很奇怪神是保守,
[00:10:02.000 --> 00:10:09.000]  摩西的姐姐將他放在一個籃子裡,
[00:10:09.000 --> 00:10:12.000]  在河裡浮了下去,
[00:10:12.000 --> 00:10:17.000]  而也很奇妙的一件事就是,
[00:10:17.000 --> 00:10:23.000]  摩西是被埃及的公主執了他,
[00:10:23.000 --> 00:10:28.000]  不單止是執了他,
[00:10:28.000 --> 00:10:34.000]  他也收了在王宮裡四十年,
[00:10:34.000 --> 00:10:39.000]  我不知道他怎樣可以在王宮裡活到四十年,
[00:10:39.000 --> 00:10:45.000]  但是摩西的確在那裡生活四十年,
[00:10:45.000 --> 00:10:48.000]  好吃好住,
[00:10:48.000 --> 00:10:52.000]  但是摩西在那時候也會面對一件事,
[00:10:52.000 --> 00:10:54.000]  在埃及的王宮裡,
[00:10:54.000 --> 00:11:01.000]  他面對很多埃及人相信的不是牛鬼蛇神,
[00:11:01.000 --> 00:11:06.000]  埃及人很多對什麼都相信是神,
[00:11:06.000 --> 00:11:10.000]  連他自己皇帝也相信自己可以是神,
[00:11:10.000 --> 00:11:16.000]  但是摩西在王宮裡四十年面對的是一件這樣的事,
[00:11:16.000 --> 00:11:19.000]  但是摩西也很奇妙的一件事,
[00:11:19.000 --> 00:11:24.000]  他自己媽媽把他帶大,雖然他在王宮裡,
[00:11:24.000 --> 00:11:35.000]  因為他姐姐不知怎樣把他媽媽推到王宮裡幫公主帶小孩,
[00:11:35.000 --> 00:11:38.000]  這是一個很特別的事情,
[00:11:38.000 --> 00:11:46.000]  摩西到了四十歲的時候就發生了一件很特別的事情,
[00:11:46.000 --> 00:11:54.000]  他在那時候應該知道他自己不是埃及人,
[00:11:54.000 --> 00:12:04.000]  他在王宮裡也看到外面的環境跟他在裡面不一樣,
[00:12:04.000 --> 00:12:14.000]  碰到一件事就是看到那些猶太人被埃及人當苦工,
[00:12:14.000 --> 00:12:23.000]  摩西站出來,結果就打死了埃及人,
[00:12:23.000 --> 00:12:26.000]  他就要走了,事情就是這樣,
[00:12:26.000 --> 00:12:39.000]  摩西結果由埃及一直走到米殿,
[00:12:39.000 --> 00:12:46.000]  米殿是在地圖上大家看到右下角的地方,
[00:12:46.000 --> 00:12:51.000]  他走到很遠埃及人追不到他,
[00:12:51.000 --> 00:12:58.000]  但是他去到那裡看羊,那些地方都沒有什麼,
[00:12:58.000 --> 00:13:07.000]  又找到他老婆,在那裡他也生了兒女,
[00:13:07.000 --> 00:13:13.000]  但是想想在米殿看羊四十年的事情,
[00:13:13.000 --> 00:13:20.000]  我不知道,我想如果在那裡四天我都會發慌,
[00:13:20.000 --> 00:13:25.000]  還要看羊,不是說看羊不好,
[00:13:25.000 --> 00:13:32.000]  但是一個人想想一生裡面你要做什麼,
[00:13:32.000 --> 00:13:39.000]  坐在那裡,當日他在皇宮,雖然不是他要在那裡,
[00:13:39.000 --> 00:13:45.000]  但是每天看著羊,我想都有一些事情要想,
[00:13:45.000 --> 00:13:55.000]  這是摩西當日在米殿時候他面對的一件事,
[00:13:55.000 --> 00:14:04.000]  聖經沒有特別說他怎樣,這是我自己的一個想法,
[00:14:04.000 --> 00:14:13.000]  到最後摩西被神呼召,叫他回去埃及,
[00:14:13.000 --> 00:14:18.000]  這是後面發生的事情,
[00:14:18.000 --> 00:14:25.000]  我想我們大家都是這一代,
[00:14:25.000 --> 00:14:31.000]  我們都是中華人,不是說一定全部在香港,
[00:14:31.000 --> 00:14:42.000]  但是我們都應該會見證或經歷過上一個世紀時代的變化,
[00:14:42.000 --> 00:14:47.000]  或者我們沒有經過第二次世界大戰打日本人的事情,
[00:14:47.000 --> 00:14:51.000]  但是另外一些事情我們有發生,
[00:14:51.000 --> 00:15:00.000]  在我出生的時候,我家父母帶我去香港,
[00:15:00.000 --> 00:15:06.000]  我都不知道什麼事,在香港知道色性的時候,
[00:15:06.000 --> 00:15:10.000]  我剛剛才學到站起來走路,
[00:15:10.000 --> 00:15:13.000]  所以很小的時候我已經去了香港,
[00:15:13.000 --> 00:15:20.000]  大家知道香港是一個很特別的地方,
[00:15:20.000 --> 00:15:31.000]  我們去香港當時不用簽證,
[00:15:31.000 --> 00:15:38.000]  我們也不是難民,也不是叫做難民,
[00:15:38.000 --> 00:15:48.000]  一開始的時候,但是一下子有十幾萬人一起去到香港逃難的話,
[00:15:48.000 --> 00:15:55.000]  香港是多亂,沒有地方住,
[00:15:55.000 --> 00:16:02.000]  沒有工作,沒飯吃,黑飯的很多,
[00:16:02.000 --> 00:16:05.000]  五十年代我可以告訴你,
[00:16:05.000 --> 00:16:12.000]  再加上學校又不夠,我們書也沒得讀,
[00:16:12.000 --> 00:16:17.000]  不是書沒得讀,有些人讀不起,沒錢,
[00:16:17.000 --> 00:16:20.000]  也有很多人因為沒有學位,
[00:16:20.000 --> 00:16:22.000]  所以讀書的時候是一件事,
[00:16:22.000 --> 00:16:26.000]  我還記得一件很大的事,
[00:16:26.000 --> 00:16:30.000]  1953年的時候,香港有一次大火,
[00:16:30.000 --> 00:16:36.000]  在石硤尾那次大火,我不知道有沒有燒死多少人,
[00:16:36.000 --> 00:16:38.000]  是燒木屋的,
[00:16:38.000 --> 00:16:46.000]  記錄就是有五萬多人一晚沒得地方住,
[00:16:46.000 --> 00:16:49.000]  全燒了,整個山上,
[00:16:49.000 --> 00:16:56.000]  所以比起我們上個月在香港發生的數字,
[00:16:56.000 --> 00:16:59.000]  這個數字大很多,
[00:16:59.000 --> 00:17:02.000]  所以在五十年代的時候,
[00:17:02.000 --> 00:17:09.000]  在香港要找個地方蹲,是很不容易的,
[00:17:09.000 --> 00:17:13.000]  我沒有這個問題,我家裡沒問題,
[00:17:13.000 --> 00:17:16.000]  但是我看到我們周圍是這樣,
[00:17:16.000 --> 00:17:24.000]  不單止是住,讀書是另外一個問題,
[00:17:24.000 --> 00:17:30.000]  香港那時也是一百多間學校,
[00:17:30.000 --> 00:17:34.000]  不是很多,因為香港那時大約一百多萬人,
[00:17:34.000 --> 00:17:39.000]  所以有十萬人下去帶小孩的話,
[00:17:39.000 --> 00:17:42.000]  讀書是一個很大的問題,
[00:17:42.000 --> 00:17:50.000]  但是我們從小家裡就教我們讀書,
[00:17:50.000 --> 00:17:56.000]  你不讀書的話,就要送你回鄉下,
[00:17:56.000 --> 00:18:01.000]  所以那時我們長大的時候,
[00:18:01.000 --> 00:18:05.000]  是一樣東西在我們心裡,我們要讀書,
[00:18:05.000 --> 00:18:13.000]  當時有一樣我覺得神特別很大的恩典,
[00:18:13.000 --> 00:18:25.000]  在香港的時候,很多學校開始是教會幫忙興建學校,
[00:18:25.000 --> 00:18:28.000]  所以你看到這些學校,十間有八間的名字,
[00:18:28.000 --> 00:18:31.000]  全部是姓什麼姓什麼,
[00:18:31.000 --> 00:18:36.000]  是否教會也好,都是用那些名字,
[00:18:36.000 --> 00:18:44.000]  中小學我都可以讀在所謂教會的學校裡面,
[00:18:44.000 --> 00:18:48.000]  在教會學校不單止要讀,可以有書讀,
[00:18:48.000 --> 00:18:52.000]  而且我們一定要讀聖經,
[00:18:52.000 --> 00:18:56.000]  我們又不怕聖經不及格,
[00:18:56.000 --> 00:18:59.000]  聖經我們一定會及格,
[00:18:59.000 --> 00:19:02.000]  但是要讀,我們上課就可以了,
[00:19:02.000 --> 00:19:06.000]  這是當時一個我覺得神給我們的恩典,
[00:19:06.000 --> 00:19:08.000]  在那個時候,
[00:19:08.000 --> 00:19:19.000]  在學校裡面還有我們很特別的一個事情,
[00:19:19.000 --> 00:19:22.000]  因為香港學校全部是語語教學的,
[00:19:22.000 --> 00:19:26.000]  只有一間那時候,好像是宋節還是什麼,
[00:19:26.000 --> 00:19:30.000]  是不用廣東話的,
[00:19:30.000 --> 00:19:34.000]  在我讀書的時候,
[00:19:34.000 --> 00:19:37.000]  在我那十多年裡面,
[00:19:37.000 --> 00:19:41.000]  我們都是要讀三個語言,
[00:19:41.000 --> 00:19:43.000]  由開始到滿,
[00:19:43.000 --> 00:19:48.000]  我們通常是用廣東話教學,
[00:19:48.000 --> 00:19:53.000]  但是我們有一堂特別要讀國語,
[00:19:53.000 --> 00:19:57.000]  考試不用考,但是要讀,
[00:19:57.000 --> 00:20:02.000]  英文當然是另外一個語言,
[00:20:02.000 --> 00:20:04.000]  所以在學校裡面,
[00:20:04.000 --> 00:20:08.000]  我們當時是一個三語的教育,
[00:20:08.000 --> 00:20:12.000]  但是教英文的老師就用廣東話教,
[00:20:12.000 --> 00:20:14.000]  他翻譯,
[00:20:14.000 --> 00:20:16.000]  這些東西就不用,
[00:20:16.000 --> 00:20:20.000]  再加上當我們回到家的時候,
[00:20:20.000 --> 00:20:22.000]  我還有一個語言,
[00:20:22.000 --> 00:20:23.000]  是我家鄉下話,
[00:20:23.000 --> 00:20:25.000]  我家不懂英文,
[00:20:25.000 --> 00:20:28.000]  我家不懂廣東話,
[00:20:28.000 --> 00:20:30.000]  但是我家懂,
[00:20:30.000 --> 00:20:32.000]  國語都可以有一點點,
[00:20:32.000 --> 00:20:36.000]  因為再加上上海話之類的,
[00:20:36.000 --> 00:20:40.000]  所以在我們長大的時候,
[00:20:40.000 --> 00:20:44.000]  我們是三語教育,
[00:20:44.000 --> 00:20:47.000]  這是神恩典,
[00:20:47.000 --> 00:20:52.000]  所以人家說我不懂中文也好,
[00:20:52.000 --> 00:20:56.000]  但是最低限度我是有三語教育長大,
[00:20:56.000 --> 00:20:59.000]  因為我的小孩說我不懂中文,
[00:20:59.000 --> 00:21:05.000]  在我們成長的時候,
[00:21:05.000 --> 00:21:08.000]  一樣東西就是讀書,
[00:21:08.000 --> 00:21:10.000]  讀書是最大的事情,
[00:21:10.000 --> 00:21:18.000]  在香港讀書對我們來說是沒什麼希望的,
[00:21:18.000 --> 00:21:20.000]  因為我不是讀書人,
[00:21:20.000 --> 00:21:23.000]  我們是讀中文的,
[00:21:23.000 --> 00:21:27.000]  我們經常想著出去,
[00:21:27.000 --> 00:21:29.000]  出去的時候,
[00:21:29.000 --> 00:21:31.000]  除了讀書,
[00:21:31.000 --> 00:21:34.000]  我們是想著讀兩樣的,
[00:21:34.000 --> 00:21:36.000]  我們不是讀商科,
[00:21:36.000 --> 00:21:38.000]  讀computer那時候,
[00:21:38.000 --> 00:21:40.000]  一個是讀醫,
[00:21:40.000 --> 00:21:42.000]  一個是讀法律,
[00:21:42.000 --> 00:21:45.000]  不知為何那時候只有兩樣,
[00:21:45.000 --> 00:21:50.000]  可能兩樣東西是可以獨立,
[00:21:50.000 --> 00:21:52.000]  不用靠別人,
[00:21:52.000 --> 00:21:57.000]  不是說其他有不同的事,
[00:21:57.000 --> 00:21:59.000]  醫生你可以自己開檔,
[00:21:59.000 --> 00:22:03.000]  但是事實是不是好的,
[00:22:03.000 --> 00:22:05.000]  不一樣,
[00:22:05.000 --> 00:22:10.000]  六年之前,
[00:22:10.000 --> 00:22:13.000]  我最後是離開香港,
[00:22:13.000 --> 00:22:15.000]  已經在香港六十年,
[00:22:15.000 --> 00:22:17.000]  1965年,
[00:22:17.000 --> 00:22:19.000]  所以去年是六十年,
[00:22:19.000 --> 00:22:22.000]  離開香港,
[00:22:22.000 --> 00:22:24.000]  與其離開,
[00:22:24.000 --> 00:22:26.000]  或者我用另外一個字,
[00:22:26.000 --> 00:22:28.000]  我們是逃走,
[00:22:28.000 --> 00:22:32.000]  我們走出來是很開心的,
[00:22:32.000 --> 00:22:34.000]  離開香港,
[00:22:34.000 --> 00:22:36.000]  因為當時我們都是,
[00:22:36.000 --> 00:22:40.000]  香港是四邊沒有地方走,
[00:22:40.000 --> 00:22:43.000]  大家都知道香港的前景如何,
[00:22:43.000 --> 00:22:49.000]  但是當我離開香港,
[00:22:49.000 --> 00:22:51.000]  第一年的時候,
[00:22:51.000 --> 00:22:54.000]  家人就叫我回來,
[00:22:54.000 --> 00:22:57.000]  你不要流出去,
[00:22:57.000 --> 00:22:59.000]  因為我爸爸生病了,
[00:22:59.000 --> 00:23:02.000]  開一次刀,
[00:23:02.000 --> 00:23:03.000]  醫生又不知如何,
[00:23:03.000 --> 00:23:04.000]  又不能動,
[00:23:04.000 --> 00:23:06.000]  又要開多一次,
[00:23:06.000 --> 00:23:08.000]  第一年就叫我回去,
[00:23:08.000 --> 00:23:14.000]  等我回去就決定如何開刀,
[00:23:14.000 --> 00:23:21.000]  回去開完刀,
[00:23:21.000 --> 00:23:24.000]  我想我醫生坐也不錯,
[00:23:24.000 --> 00:23:26.000]  又沒有告訴我如何,
[00:23:26.000 --> 00:23:28.000]  剛剛在聖誕節之前,
[00:23:28.000 --> 00:23:31.000]  就走了去度假,
[00:23:31.000 --> 00:23:34.000]  放假不是度假,
[00:23:34.000 --> 00:23:38.000]  回來我問他如何,
[00:23:38.000 --> 00:23:40.000]  他說沒有希望,
[00:23:40.000 --> 00:23:42.000]  沒有事可做,
[00:23:42.000 --> 00:23:47.000]  很難問的一個問題是,
[00:23:47.000 --> 00:23:51.000]  我爸爸的生命長了多久,
[00:23:51.000 --> 00:23:53.000]  如果沒有藥,
[00:23:53.000 --> 00:23:57.000]  他說不知,
[00:23:57.000 --> 00:23:58.000]  兩個星期,
[00:23:58.000 --> 00:23:59.000]  兩個月,
[00:23:59.000 --> 00:24:01.000]  半年,
[00:24:01.000 --> 00:24:03.000]  他真的這樣回答我,
[00:24:03.000 --> 00:24:05.000]  我又不肯說,
[00:24:05.000 --> 00:24:09.000]  你醫生怎不知,
[00:24:09.000 --> 00:24:12.000]  在那時候,
[00:24:12.000 --> 00:24:14.000]  大概讓我想到,
[00:24:14.000 --> 00:24:16.000]  感受到一樣東西,
[00:24:16.000 --> 00:24:20.000]  我們人的生命,
[00:24:20.000 --> 00:24:22.000]  我們自己無辦法,
[00:24:22.000 --> 00:24:25.000]  就算你學醫也好,
[00:24:25.000 --> 00:24:29.000]  我們以為讀醫生已經可以做,
[00:24:29.000 --> 00:24:34.000]  當時是認識到一樣事情,
[00:24:34.000 --> 00:24:38.000]  在那次事情上,
[00:24:38.000 --> 00:24:42.000]  我都學會去禱告,
[00:24:42.000 --> 00:24:43.000]  不是學會去禱告,
[00:24:43.000 --> 00:24:45.000]  我都嘗試去禱告,
[00:24:45.000 --> 00:24:51.000]  給我知道我爸爸可以怎樣,
[00:24:51.000 --> 00:24:54.000]  或有甚麼辦法,
[00:24:54.000 --> 00:24:56.000]  但我沒有答案,
[00:24:56.000 --> 00:24:58.000]  但我得不到答案,
[00:24:58.000 --> 00:25:02.000]  而且我還有一個條件,
[00:25:02.000 --> 00:25:04.000]  如果你讓我知道,
[00:25:04.000 --> 00:25:08.000]  我都會相信你的心態,
[00:25:08.000 --> 00:25:11.000]  但我沒有,
[00:25:11.000 --> 00:25:18.000]  因為那時我家要問我一樣東西,
[00:25:18.000 --> 00:25:21.000]  我會留在香港多久,
[00:25:21.000 --> 00:25:23.000]  可不可以留下,
[00:25:23.000 --> 00:25:25.000]  如果我出去,
[00:25:25.000 --> 00:25:27.000]  我爸爸有甚麼事,
[00:25:27.000 --> 00:25:32.000]  我家有一個大問題,
[00:25:32.000 --> 00:25:35.000]  我是獨子,
[00:25:35.000 --> 00:25:39.000]  我單單是長子,
[00:25:39.000 --> 00:25:43.000]  而且我下面兩個是妹妹,
[00:25:43.000 --> 00:25:47.000]  所以我爸爸在家一定先問我,
[00:25:47.000 --> 00:25:50.000]  但結果我都回去,
[00:25:50.000 --> 00:25:51.000]  因為如果我爸爸有事,
[00:25:51.000 --> 00:25:52.000]  我就無辦法,
[00:25:52.000 --> 00:25:53.000]  我想我不會,
[00:25:53.000 --> 00:25:57.000]  但我爸爸都同意,
[00:25:57.000 --> 00:26:01.000]  你不需要留在這兒,
[00:26:01.000 --> 00:26:04.000]  我回去後,
[00:26:04.000 --> 00:26:12.000]  最後不知為何可以來到美國,
[00:26:12.000 --> 00:26:15.000]  在美國入大學,
[00:26:15.000 --> 00:26:24.000]  可以來英國讀書,
[00:26:24.000 --> 00:26:28.000]  還可以找到太太,
[00:26:28.000 --> 00:26:30.000]  她跟我來,
[00:26:30.000 --> 00:26:32.000]  跟我來上美蘇,
[00:26:32.000 --> 00:26:36.000]  她比我遲一年,
[00:26:36.000 --> 00:26:41.000]  我爸爸到最後是十年,
[00:26:41.000 --> 00:26:44.000]  到1976年才去,
[00:26:44.000 --> 00:26:48.000]  已經死了,
[00:26:48.000 --> 00:26:55.000]  但這件事讓我看到,
[00:26:55.000 --> 00:26:58.000]  我們人的生命,
[00:26:58.000 --> 00:27:03.000]  不是我們自己可以去掌管,
[00:27:03.000 --> 00:27:05.000]  很基本的問題是,
[00:27:05.000 --> 00:27:08.000]  我們今日活在這兒,
[00:27:08.000 --> 00:27:12.000]  我們做很多事,
[00:27:12.000 --> 00:27:14.000]  仍然有一個,
[00:27:14.000 --> 00:27:16.000]  到最後我們知道,
[00:27:16.000 --> 00:27:18.000]  我們都有一個總結,
[00:27:18.000 --> 00:27:21.000]  但時間我們不知道,
[00:27:21.000 --> 00:27:24.000]  我們亦無辦法去掌管,
[00:27:24.000 --> 00:27:27.000]  這是我的一個,
[00:27:27.000 --> 00:27:34.000]  在生命上的感受,
[00:27:34.000 --> 00:27:38.000]  所以讀詩篇九十篇時,
[00:27:38.000 --> 00:27:43.000]  看到摩西講到我們早上起床,
[00:27:43.000 --> 00:27:46.000]  晚上我們都不知道會怎樣,
[00:27:46.000 --> 00:27:51.000]  時間不是我們所能夠認識到,
[00:27:51.000 --> 00:27:56.000]  黎明周我很感謝主,
[00:27:56.000 --> 00:27:58.000]  是很特別一件事,
[00:27:58.000 --> 00:28:02.000]  因為在黎明周之前,
[00:28:02.000 --> 00:28:03.000]  1981年時,
[00:28:03.000 --> 00:28:06.000]  我們在加州大地震,
[00:28:06.000 --> 00:28:12.000]  81年我兒子出世,
[00:28:12.000 --> 00:28:18.000]  81年加州有個大地震,
[00:28:18.000 --> 00:28:23.000]  那次地震我沒事,
[00:28:23.000 --> 00:28:25.000]  但日日坐在那兒,
[00:28:25.000 --> 00:28:27.000]  看著天花板動,
[00:28:27.000 --> 00:28:30.000]  在下面工作不知如何,
[00:28:30.000 --> 00:28:34.000]  但那年我上來,
[00:28:34.000 --> 00:28:36.000]  來到明大,
[00:28:36.000 --> 00:28:38.000]  不單止來明大,
[00:28:38.000 --> 00:28:43.000]  我來七一年底,
[00:28:43.000 --> 00:28:46.000]  是來這個教會,
[00:28:46.000 --> 00:28:48.000]  那時我們沒有這個教學,
[00:28:48.000 --> 00:28:51.000]  我是從第一次去,
[00:28:51.000 --> 00:28:54.000]  那是迎新會,
[00:28:54.000 --> 00:28:55.000]  學生會,
[00:28:55.000 --> 00:28:59.000]  那時有一個長者,
[00:28:59.000 --> 00:29:02.000]  特別講給我聽,
[00:29:02.000 --> 00:29:05.000]  我們怎樣適應來明大生活,
[00:29:05.000 --> 00:29:07.000]  冬天那個,
[00:29:07.000 --> 00:29:10.000]  那時是五長老,
[00:29:10.000 --> 00:29:13.000]  我不知他記不記得那時講過甚麼,
[00:29:13.000 --> 00:29:16.000]  我們在Louver Hall迎新會,
[00:29:16.000 --> 00:29:18.000]  應該是七一年底的事情,
[00:29:18.000 --> 00:29:21.000]  我記得他說甚麼,
[00:29:21.000 --> 00:29:24.000]  那時還有一件事,
[00:29:24.000 --> 00:29:26.000]  就是讀書的事情,
[00:29:26.000 --> 00:29:28.000]  我以前都提過,
[00:29:28.000 --> 00:29:32.000]  在明大我是一個很特別的老師,
[00:29:32.000 --> 00:29:35.000]  是一個猶太人的老師,
[00:29:35.000 --> 00:29:37.000]  他是很出名的老師,
[00:29:37.000 --> 00:29:40.000]  我亦沒有想過會跟他,
