
[00:00:00.000 --> 00:00:04.000]  大家早晨,讓我們一起禱告
[00:02:19.000 --> 00:02:23.000]  而是看到上帝的恩典實在夠用
[00:02:23.000 --> 00:02:26.000]  看到聖靈的引導在當中
[00:02:26.000 --> 00:02:31.000]  看到弟兄姊妹的成長,看到自己也會成長
[00:02:31.000 --> 00:02:39.000]  作為一個侍奉者,我會很緊張自己的靈明狀況和自己的成長
[00:02:39.000 --> 00:02:45.000]  我很記得二十多年前的一個侍奉經驗
[00:02:45.000 --> 00:02:49.000]  當時我在理工大學的一個門訓小組
[00:02:49.000 --> 00:02:53.000]  我當時的門訓師傅叫我帶一個聚會
[00:02:53.000 --> 00:02:56.000]  好像一般團體的周會
[00:02:56.000 --> 00:02:59.000]  其實沒什麼特別,我就預備好
[00:02:59.000 --> 00:03:03.000]  可能都是說一些很淑女的說話
[00:03:03.000 --> 00:03:06.000]  預備好完成了一個周會
[00:03:06.000 --> 00:03:09.000]  我還記得完成了周會離開了一個房間
[00:03:09.000 --> 00:03:11.000]  離開了一個聚會的地方
[00:03:11.000 --> 00:03:14.000]  去到一個走廊,我和師傅一路走
[00:03:14.000 --> 00:03:20.000]  我跟他私底下說,我說完成了,下班了
[00:03:20.000 --> 00:03:23.000]  我師傅沒有出聲,他看著我
[00:03:23.000 --> 00:03:26.000]  他的惡言我會說這句話
[00:03:26.000 --> 00:03:31.000]  我和他的眼神,我看到,我估計到他的心意是這樣
[00:03:31.000 --> 00:03:35.000]  你不是在侍奉,你是在做自己的事
[00:03:35.000 --> 00:03:38.000]  好像在做自己的工作
[00:03:38.000 --> 00:03:41.000]  你不是在服侍別人,你是在服侍自己
[00:03:41.000 --> 00:03:44.000]  你完成收工是你自己的心態
[00:03:44.000 --> 00:03:48.000]  這個侍奉經歷到今天我都很深印象
[00:03:48.000 --> 00:03:52.000]  他的眼神到今天我都很深印象
[00:03:52.000 --> 00:03:55.000]  當時我侍奉的心態是什麼呢
[00:03:55.000 --> 00:03:58.000]  完成師傅給我的工作
[00:03:58.000 --> 00:04:02.000]  完成這件事,沒有漏過關
[00:04:02.000 --> 00:04:05.000]  得到別人的讚賞
[00:04:05.000 --> 00:04:08.000]  這個不是一個真正的侍奉者
[00:04:08.000 --> 00:04:11.000]  我回頭看當時的侍奉心態是錯的
[00:04:11.000 --> 00:04:14.000]  不是做自己想做的事
[00:04:14.000 --> 00:04:19.000]  我們今天這段經文,在路加福音9章這段經文
[00:04:19.000 --> 00:04:23.000]  我們看看耶穌差遣12個門徒出去侍奉
[00:04:23.000 --> 00:04:28.000]  他給我們看到一個很重要的侍奉心態是怎樣的
[00:04:28.000 --> 00:04:31.000]  我們先看第一到第二節
[00:04:31.000 --> 00:04:36.000]  耶穌叫齊了12個使徒去差遣他們做什麼呢
[00:04:36.000 --> 00:04:39.000]  去宣講神的國和去治病
[00:04:39.000 --> 00:04:41.000]  去醫治病人
[00:04:41.000 --> 00:04:44.000]  其實在馬克福音3章14節
[00:04:44.000 --> 00:04:47.000]  他說耶穌設立了12個人
[00:04:47.000 --> 00:04:50.000]  又稱他們為使徒
[00:04:50.000 --> 00:04:53.000]  要他們常和自己同在
[00:04:53.000 --> 00:04:56.000]  也要差他們去傳道
[00:04:56.000 --> 00:04:59.000]  耶穌召門徒來
[00:04:59.000 --> 00:05:02.000]  目的是要差他們出去侍奉
[00:05:02.000 --> 00:05:07.000]  所以神呼召我們成為一個倭福的家庭
[00:05:07.000 --> 00:05:10.000]  就是要差我們去侍奉
[00:05:10.000 --> 00:05:12.000]  所以倭福我們不要只是做觀眾
[00:05:12.000 --> 00:05:15.000]  我們來跟從耶穌
[00:05:15.000 --> 00:05:19.000]  我們要去使萬民做耶穌的門徒
[00:05:19.000 --> 00:05:23.000]  所以不要只是來聚集學習
[00:05:23.000 --> 00:05:28.000]  我們要去服侍使萬民做耶穌的門徒
[00:05:28.000 --> 00:05:32.000]  我們去侍奉,如果我們看一下原來在第二節
[00:05:32.000 --> 00:05:36.000]  是耶穌差遣他們去宣講神的國
[00:05:36.000 --> 00:05:38.000]  和去醫治病人
[00:05:38.000 --> 00:05:42.000]  我們去侍奉是出於神的差遣
[00:05:42.000 --> 00:05:44.000]  不是出於自己的喜好
[00:05:44.000 --> 00:05:47.000]  在楊福音15章16節他說
[00:05:47.000 --> 00:05:50.000]  不是你們揀選了我,是我揀選了你
[00:05:50.000 --> 00:05:54.000]  並且分派你們去結果子
[00:05:54.000 --> 00:05:56.000]  我們去侍奉
[00:05:56.000 --> 00:06:01.000]  主要不是因為這陣子我有時間去侍奉
[00:06:01.000 --> 00:06:04.000]  我們去侍奉主要不是我喜歡這個侍奉
[00:06:04.000 --> 00:06:06.000]  這個侍奉我耍家
[00:06:06.000 --> 00:06:12.000]  我們去侍奉更加不是因為個人的利益和慾望
[00:06:12.000 --> 00:06:15.000]  我去侍奉我出名一點,我有權一點
[00:06:15.000 --> 00:06:18.000]  好像屬靈一點,有榮耀一點
[00:06:18.000 --> 00:06:24.000]  我們去侍奉最主要是我們領受了神的差遣去侍奉
[00:06:24.000 --> 00:06:29.000]  在上世紀有一個很有影響力的中國神學家
[00:06:29.000 --> 00:06:31.000]  叫做魏拓星
[00:06:31.000 --> 00:06:33.000]  他講過一個見證
[00:06:33.000 --> 00:06:35.000]  他說他信主之後
[00:06:35.000 --> 00:06:37.000]  他一路去侍奉
[00:06:37.000 --> 00:06:40.000]  他有一個慾望,一個講道的慾望
[00:06:40.000 --> 00:06:42.000]  他很喜歡講道
[00:06:42.000 --> 00:06:44.000]  他說叫他坐下不講道是不行的
[00:06:44.000 --> 00:06:46.000]  到有一天他明白了
[00:06:46.000 --> 00:06:48.000]  他越來越明白
[00:06:48.000 --> 00:06:50.000]  他的分享就是這樣
[00:06:50.000 --> 00:06:53.000]  他說你不是因為想做這件事
[00:06:53.000 --> 00:06:55.000]  你就去做
[00:06:55.000 --> 00:06:57.000]  而是因為主要你做
[00:06:57.000 --> 00:06:59.000]  你才去做
[00:06:59.000 --> 00:07:02.000]  按肉體,他說我自己有一個講道的慾望
[00:07:02.000 --> 00:07:05.000]  在主的手中,這個不是柔順
[00:07:05.000 --> 00:07:07.000]  不是順服
[00:07:07.000 --> 00:07:09.000]  主必須幫助我對付肉體
[00:07:09.000 --> 00:07:12.000]  我要因為主要我做,我就做
[00:07:12.000 --> 00:07:14.000]  不是憑我的喜好
[00:07:14.000 --> 00:07:17.000]  不論喜不喜好
[00:07:17.000 --> 00:07:19.000]  我都一樣要做
[00:07:19.000 --> 00:07:21.000]  如果這個是主要我做
[00:07:21.000 --> 00:07:23.000]  不是因為我在講道中
[00:07:23.000 --> 00:07:25.000]  我得到某種程度的快樂
[00:07:25.000 --> 00:07:27.000]  我就去做
[00:07:27.000 --> 00:07:29.000]  而是單單因為是神的旨意
[00:07:29.000 --> 00:07:31.000]  所以我去做
[00:07:31.000 --> 00:07:33.000]  不會問有沒有快樂
[00:07:33.000 --> 00:07:35.000]  這個就是魏拓星他自己的分享
[00:07:35.000 --> 00:07:37.000]  不過我覺得
[00:07:37.000 --> 00:07:39.000]  如果你很相信
[00:07:39.000 --> 00:07:41.000]  這個是主差遣你做的侍奉
[00:07:41.000 --> 00:07:43.000]  通常都喜樂
[00:07:43.000 --> 00:07:45.000]  通常都喜樂
[00:07:45.000 --> 00:07:47.000]  但我們不會因為喜不喜樂
[00:07:47.000 --> 00:07:49.000]  出不出名
[00:07:49.000 --> 00:07:51.000]  是否有空,是不是我耍不耍架
[00:07:51.000 --> 00:07:53.000]  我們最主要的侍奉
[00:07:53.000 --> 00:07:55.000]  是憑主的差遣
[00:07:55.000 --> 00:07:57.000]  不是憑人的喜好
[00:07:57.000 --> 00:07:59.000]  你問我怎樣知道是主的差遣
[00:07:59.000 --> 00:08:01.000]  我怎樣知道是主差遣我做這個侍工呢
[00:08:01.000 --> 00:08:03.000]  例如在聖經中
[00:08:03.000 --> 00:08:05.000]  有些明寫的侍奉
[00:08:05.000 --> 00:08:07.000]  傳福音
[00:08:07.000 --> 00:08:09.000]  作見證,教導真理
[00:08:09.000 --> 00:08:11.000]  宣講神的國
[00:08:11.000 --> 00:08:13.000]  又或者愛人如己
[00:08:13.000 --> 00:08:15.000]  關心人,為人犧牲
[00:08:15.000 --> 00:08:17.000]  這個是服事,治病即是服事
[00:08:17.000 --> 00:08:19.000]  這些你不用有很多求文
[00:08:19.000 --> 00:08:21.000]  在聖經很清楚
[00:08:21.000 --> 00:08:23.000]  去差遣
[00:08:23.000 --> 00:08:25.000]  我們去做這些的侍奉
[00:08:25.000 --> 00:08:27.000]  但另外一些的侍奉
[00:08:27.000 --> 00:08:29.000]  可能是主特別
[00:08:29.000 --> 00:08:31.000]  去呼召你
[00:08:31.000 --> 00:08:33.000]  去差遣你去做
[00:08:33.000 --> 00:08:35.000]  例如做執事,做導師
[00:08:35.000 --> 00:08:37.000]  或者服事某一個群體
[00:08:37.000 --> 00:08:39.000]  或者我自己在職場裏面很有負擔
[00:08:39.000 --> 00:08:41.000]  這個就要
[00:08:41.000 --> 00:08:43.000]  清心去祈禱
[00:08:43.000 --> 00:08:45.000]  去尋求明白
[00:08:45.000 --> 00:08:47.000]  上帝的旨意
[00:08:47.000 --> 00:08:49.000]  是不是上帝差遣我去做
[00:08:49.000 --> 00:08:51.000]  耶穌差遣門徒出去
[00:08:51.000 --> 00:08:53.000]  亦都賜予他們有能力和權柄
[00:08:53.000 --> 00:08:55.000]  去制服污鬼
[00:08:55.000 --> 00:08:57.000]  醫治疾病
[00:08:57.000 --> 00:08:59.000]  我相信主不會叫我們
[00:08:59.000 --> 00:09:01.000]  去侍奉而不給我們
[00:09:01.000 --> 00:09:03.000]  相應的權柄和能力
[00:09:03.000 --> 00:09:05.000]  這種能力
[00:09:05.000 --> 00:09:07.000]  不是單單侍奉的技巧
[00:09:07.000 --> 00:09:09.000]  我們不要誤解,我有這種技巧
[00:09:09.000 --> 00:09:11.000]  有這種恩賜我就去侍奉
[00:09:11.000 --> 00:09:13.000]  有時考慮一個侍奉
[00:09:13.000 --> 00:09:15.000]  我們很多時會怎樣想
[00:09:15.000 --> 00:09:17.000]  我會不會做
[00:09:17.000 --> 00:09:19.000]  有沒有這樣的技巧
[00:09:19.000 --> 00:09:21.000]  這個要考慮
[00:09:21.000 --> 00:09:23.000]  但如果是主差遣我們去侍奉
[00:09:23.000 --> 00:09:25.000]  祂賜給我們的能力
[00:09:25.000 --> 00:09:27.000]  是包括有信心
[00:09:27.000 --> 00:09:29.000]  有勇氣,有決心
[00:09:29.000 --> 00:09:31.000]  遇到困難不會退縮
[00:09:31.000 --> 00:09:33.000]  有一種熱忱
[00:09:33.000 --> 00:09:35.000]  那種熱忱在這裏
[00:09:35.000 --> 00:09:37.000]  當然亦都包括侍奉的知識
[00:09:37.000 --> 00:09:39.000]  和技巧
[00:09:39.000 --> 00:09:41.000]  所以當我們領受一個
[00:09:41.000 --> 00:09:43.000]  主所差派的侍奉
[00:09:43.000 --> 00:09:45.000]  我們不用害怕,我做不來
[00:09:45.000 --> 00:09:47.000]  我們要信得過神給我們
[00:09:47.000 --> 00:09:49.000]  有足夠的能力
[00:09:49.000 --> 00:09:51.000]  但反過來說
[00:09:51.000 --> 00:09:53.000]  如果我們有一門手藝或技巧
[00:09:53.000 --> 00:09:55.000]  我問都不問就去侍奉
[00:09:55.000 --> 00:09:57.000]  這個未必好事
[00:09:57.000 --> 00:09:59.000]  如果我
[00:09:59.000 --> 00:10:01.000]  假設我的歌聲是可以的
[00:10:01.000 --> 00:10:03.000]  我問都不問上帝就這樣參加
[00:10:03.000 --> 00:10:05.000]  施班,未必好事
[00:10:05.000 --> 00:10:07.000]  我鼓勵你問清問楚
[00:10:07.000 --> 00:10:09.000]  清心去尋求上帝
[00:10:09.000 --> 00:10:11.000]  上帝的帶領
[00:10:11.000 --> 00:10:13.000]  在上世紀另外一個神學家
[00:10:13.000 --> 00:10:15.000]  叫王明道
[00:10:15.000 --> 00:10:17.000]  有一次他在一個地方講道
[00:10:17.000 --> 00:10:19.000]  那個地方的教會
[00:10:19.000 --> 00:10:21.000]  知道王明道沒有學位
[00:10:21.000 --> 00:10:23.000]  怕沒有人來聽
[00:10:23.000 --> 00:10:25.000]  在一個宣傳單張
[00:10:25.000 --> 00:10:27.000]  講道清楚
[00:10:27.000 --> 00:10:29.000]  某年某月某日
[00:10:29.000 --> 00:10:31.000]  我們請到王明道博士
[00:10:31.000 --> 00:10:33.000]  來臨正道
[00:10:33.000 --> 00:10:35.000]  王明道知道之後就很難過
[00:10:35.000 --> 00:10:37.000]  很不開心
[00:10:37.000 --> 00:10:39.000]  他很坦白跟教會講
[00:10:39.000 --> 00:10:41.000]  你們不應該稱我為博士
[00:10:41.000 --> 00:10:43.000]  我沒有學位
[00:10:43.000 --> 00:10:45.000]  你這樣說謊是不對的
[00:10:45.000 --> 00:10:47.000]  教會以為
[00:10:47.000 --> 00:10:49.000]  有博士銜頭
[00:10:49.000 --> 00:10:51.000]  可以號召更多人來聽道
[00:10:51.000 --> 00:10:53.000]  侍奉更有果效
[00:10:53.000 --> 00:10:55.000]  這是人的技巧
[00:10:55.000 --> 00:10:57.000]  我們的侍奉
[00:10:57.000 --> 00:10:59.000]  不是靠人的技巧
[00:10:59.000 --> 00:11:01.000]  是靠
[00:11:01.000 --> 00:11:03.000]  主賜給你的恩賜
[00:11:03.000 --> 00:11:05.000]  主賜給你的熱忱
[00:11:05.000 --> 00:11:07.000]  主賜給你的性格
[00:11:07.000 --> 00:11:09.000]  主賜給你的經歷
[00:11:09.000 --> 00:11:11.000]  塑造你成為一個
[00:11:11.000 --> 00:11:13.000]  能夠擔綱
[00:11:13.000 --> 00:11:15.000]  侍奉崗位的侍奉者
[00:11:15.000 --> 00:11:17.000]  在侍奉裏面
[00:11:17.000 --> 00:11:19.000]  我們要問第一個問題
[00:11:19.000 --> 00:11:21.000]  究竟
[00:11:21.000 --> 00:11:23.000]  是否主差遣我去侍奉
[00:11:23.000 --> 00:11:25.000]  這是第一個首要的問題
[00:11:25.000 --> 00:11:27.000]  我覺得非常重要
[00:11:27.000 --> 00:11:29.000]  如果你的答案是否定的
[00:11:29.000 --> 00:11:31.000]  我想我們要想清楚
[00:11:31.000 --> 00:11:33.000]  是否主差遣我去承擔
[00:11:33.000 --> 00:11:35.000]  是否主差遣我去承擔
[00:11:35.000 --> 00:11:37.000]  這個侍奉
[00:11:37.000 --> 00:11:39.000]  我們怎樣知道是否主差遣呢
[00:11:39.000 --> 00:11:41.000]  我覺得不複雜
[00:11:41.000 --> 00:11:43.000]  我們很多時候去尋求神
[00:11:43.000 --> 00:11:45.000]  帶領神的心意
[00:11:45.000 --> 00:11:47.000]  一點也不傲卑
[00:11:47.000 --> 00:11:49.000]  我們的主是很樂意
[00:11:49.000 --> 00:11:51.000]  告訴我們他的心意
[00:11:51.000 --> 00:11:53.000]  當你考慮
[00:11:53.000 --> 00:11:55.000]  認真考慮你的恩賜
[00:11:55.000 --> 00:11:57.000]  你的熱忱
[00:11:57.000 --> 00:11:59.000]  你的性格
[00:11:59.000 --> 00:12:01.000]  你的經歷
[00:12:01.000 --> 00:12:03.000]  你不難去找得出
[00:12:03.000 --> 00:12:05.000]  主所給你的
[00:12:05.000 --> 00:12:07.000]  召命和差遣
[00:12:07.000 --> 00:12:09.000]  今天是直堂主日
[00:12:09.000 --> 00:12:11.000]  啟福堂的弟兄姊妹
[00:12:11.000 --> 00:12:13.000]  他們很應該會相信
[00:12:13.000 --> 00:12:15.000]  是主差遣
[00:12:15.000 --> 00:12:17.000]  每一位啟福堂的弟兄姊妹
[00:12:17.000 --> 00:12:19.000]  出去建立一間新的教會
[00:12:19.000 --> 00:12:21.000]  留下的弟兄姊妹
[00:12:21.000 --> 00:12:23.000]  我們都很應該
[00:12:23.000 --> 00:12:25.000]  清楚相信
[00:12:25.000 --> 00:12:27.000]  是主要我們留在舞會裏面
[00:12:27.000 --> 00:12:29.000]  去作一個支援
[00:12:29.000 --> 00:12:31.000]  去支援這一間
[00:12:31.000 --> 00:12:33.000]  新堂的建立
[00:12:33.000 --> 00:12:35.000]  當主差遣我們
[00:12:35.000 --> 00:12:37.000]  出去侍奉的時候
[00:12:37.000 --> 00:12:39.000]  我們跟著會看到
[00:12:39.000 --> 00:12:41.000]  他教導我們有幾個侍奉
[00:12:41.000 --> 00:12:43.000]  很重要的心態
[00:12:43.000 --> 00:12:45.000]  在第三到第五節
[00:12:45.000 --> 00:12:47.000]  當門徒出去的時候
[00:12:47.000 --> 00:12:49.000]  耶穌教他們
[00:12:49.000 --> 00:12:51.000]  什麼都不要帶
[00:12:51.000 --> 00:12:53.000]  不要帶手杖
[00:12:53.000 --> 00:12:55.000]  不要帶行囊
[00:12:55.000 --> 00:12:57.000]  行囊一般是指我們揹在身上
[00:12:57.000 --> 00:12:59.000]  用來放乾糧的袋
[00:12:59.000 --> 00:13:01.000]  不要帶食物
[00:13:01.000 --> 00:13:03.000]  不要帶銀錢
[00:13:03.000 --> 00:13:05.000]  不要帶兩件內衣
[00:13:05.000 --> 00:13:07.000]  不要帶額外的內衣
[00:13:07.000 --> 00:13:09.000]  有件內衣要穿
[00:13:09.000 --> 00:13:11.000]  但是不要帶額外的內衣
[00:13:11.000 --> 00:13:13.000]  不過你要問
[00:13:13.000 --> 00:13:15.000]  耶穌的要求
[00:13:15.000 --> 00:13:17.000]  做不做得到呢
[00:13:17.000 --> 00:13:19.000]  一般的教會侍奉
[00:13:19.000 --> 00:13:21.000]  不要穿西裝
[00:13:21.000 --> 00:13:23.000]  不要打領帶
[00:13:23.000 --> 00:13:25.000]  不要梳頭
[00:13:25.000 --> 00:13:27.000]  耶穌的重點不是想說
[00:13:27.000 --> 00:13:29.000]  什麼戴什麼不要戴
[00:13:29.000 --> 00:13:31.000]  耶穌的重點不是說這件事
[00:13:31.000 --> 00:13:33.000]  如果留意整個福音書
[00:13:33.000 --> 00:13:35.000]  有四段經文是說耶穌差遣門徒出去
[00:13:35.000 --> 00:13:37.000]  怎麼做
[00:13:37.000 --> 00:13:39.000]  在馬太福音第十章
[00:13:39.000 --> 00:13:41.000]  馬可第六章
[00:13:41.000 --> 00:13:43.000]  路加這一段
[00:13:43.000 --> 00:13:45.000]  路加第十章
[00:13:45.000 --> 00:13:47.000]  都有四段經文
[00:13:47.000 --> 00:13:49.000]  馬太馬可和路加這一段
[00:13:49.000 --> 00:13:51.000]  是說差遣十二個門徒
[00:13:51.000 --> 00:13:53.000]  路加第十章是說差遣七十個人
[00:13:53.000 --> 00:13:55.000]  基本上
[00:13:55.000 --> 00:13:57.000]  你看完四段經文
[00:13:57.000 --> 00:13:59.000]  除了馬可那段
[00:13:59.000 --> 00:14:01.000]  耶穌說有些東西要戴
[00:14:01.000 --> 00:14:03.000]  基本上耶穌說很多東西都不用戴
[00:14:03.000 --> 00:14:05.000]  其實耶穌的意思是什麼呢
[00:14:05.000 --> 00:14:07.000]  我們在侍奉的時候
[00:14:07.000 --> 00:14:09.000]  我們要輕裝上陣
[00:14:09.000 --> 00:14:11.000]  我們要專心仰望主去侍奉
[00:14:11.000 --> 00:14:13.000]  不要誓無前身
[00:14:13.000 --> 00:14:15.000]  不要只顧著錢
[00:14:15.000 --> 00:14:17.000]  吃什麼
[00:14:17.000 --> 00:14:19.000]  穿什麼
[00:14:19.000 --> 00:14:21.000]  這些會令我們分心
[00:14:21.000 --> 00:14:23.000]  這些東西我們交給
[00:14:23.000 --> 00:14:25.000]  仰望主的供應
[00:14:25.000 --> 00:14:27.000]  我在讀神學的時候
[00:14:27.000 --> 00:14:29.000]  我有個老師有一次去分享
[00:14:29.000 --> 00:14:31.000]  他有一次去歐洲參加
[00:14:31.000 --> 00:14:33.000]  一個退修會是七天的
[00:14:33.000 --> 00:14:35.000]  如果我沒有記錯應該是瑞士
[00:14:35.000 --> 00:14:37.000]  參加一個退修會
[00:14:37.000 --> 00:14:39.000]  他就見到一個
[00:14:39.000 --> 00:14:41.000]  一起參加的人
[00:14:41.000 --> 00:14:43.000]  他的分享很有趣
[00:14:43.000 --> 00:14:45.000]  他見到他的背囊
[00:14:45.000 --> 00:14:47.000]  非常小
[00:14:47.000 --> 00:14:49.000]  那麼小的東西
[00:14:49.000 --> 00:14:51.000]  他就說不是
[00:14:51.000 --> 00:14:53.000]  我泳衣都有
[00:14:53.000 --> 00:14:55.000]  很多東西在裏面
[00:14:55.000 --> 00:14:57.000]  我的老師就繼續分享
[00:14:57.000 --> 00:14:59.000]  他見到很多人去短孫
[00:14:59.000 --> 00:15:01.000]  他經常帶短孫
[00:15:01.000 --> 00:15:03.000]  那些短孫隊員
[00:15:03.000 --> 00:15:05.000]  大大小小的行李箱
[00:15:05.000 --> 00:15:07.000]  裏面有
[00:15:07.000 --> 00:15:09.000]  裝滿穿不完的衣物
[00:15:09.000 --> 00:15:11.000]  很多衣物
[00:15:11.000 --> 00:15:13.000]  很多個人用品
[00:15:13.000 --> 00:15:15.000]  有數不盡的iphone
[00:15:15.000 --> 00:15:17.000]  ipad,ipod,pda
[00:15:17.000 --> 00:15:19.000]  nds,psp
[00:15:19.000 --> 00:15:21.000]  mp4等等
[00:15:21.000 --> 00:15:23.000]  嘩,他那些短孫
[00:15:23.000 --> 00:15:25.000]  去侍奉
[00:15:25.000 --> 00:15:27.000]  真的不用這樣,好像搬屋一樣
[00:15:27.000 --> 00:15:29.000]  這位老師跟我們分享
[00:15:29.000 --> 00:15:31.000]  我都深印象
[00:15:31.000 --> 00:15:33.000]  他短孫去侍奉
[00:15:33.000 --> 00:15:35.000]  輕裝上陣,令他們更加專心去服侍
[00:15:35.000 --> 00:15:37.000]  我想起我自己
[00:15:37.000 --> 00:15:39.000]  我在97年就參加
[00:15:39.000 --> 00:15:41.000]  藝行者
[00:15:41.000 --> 00:15:43.000]  這些藝行者有很多支援
[00:15:43.000 --> 00:15:45.000]  有10個checkpoint
[00:15:45.000 --> 00:15:47.000]  連同最後的終點
[00:15:47.000 --> 00:15:49.000]  有9個checkpoint在中間
[00:15:49.000 --> 00:15:51.000]  我們第一次參加
[00:15:51.000 --> 00:15:53.000]  就很緊張
[00:15:53.000 --> 00:15:55.000]  靠頂紙媒
[00:15:55.000 --> 00:15:57.000]  做物理治療,懂得按摩
[00:15:57.000 --> 00:15:59.000]  懂得煲糖水
[00:15:59.000 --> 00:16:01.000]  全部都來
[00:16:01.000 --> 00:16:03.000]  幾乎每一個checkpoint
[00:16:03.000 --> 00:16:05.000]  都好像開大成會一樣
[00:16:05.000 --> 00:16:07.000]  我還記得上到大帽山頂
[00:16:07.000 --> 00:16:09.000]  那個,我不知道是第7還是第8
[00:16:09.000 --> 00:16:11.000]  第7個checkpoint
[00:16:11.000 --> 00:16:13.000]  在大帽山頂
[00:16:13.000 --> 00:16:15.000]  有一個隊員生日
[00:16:15.000 --> 00:16:17.000]  我們慶祝
[00:16:17.000 --> 00:16:19.000]  又吃火鍋
[00:16:19.000 --> 00:16:21.000]  結果
[00:16:21.000 --> 00:16:23.000]  我們走了44小時
[00:16:23.000 --> 00:16:25.000]  我心想
[00:16:25.000 --> 00:16:27.000]  是很分心
[00:16:27.000 --> 00:16:29.000]  自己搞生日會
[00:16:29.000 --> 00:16:31.000]  竟然會
[00:16:31.000 --> 00:16:33.000]  如果我們想著輕裝上陣
[00:16:33.000 --> 00:16:35.000]  去到那裡,按摩完
[00:16:35.000 --> 00:16:37.000]  吃點東西就走
[00:16:37.000 --> 00:16:39.000]  肯定是快過,會快過這個時間
[00:16:39.000 --> 00:16:41.000]  可以快點完成
[00:16:41.000 --> 00:16:43.000]  輕裝上陣
[00:16:43.000 --> 00:16:45.000]  不要分心,很專心去做
[00:16:45.000 --> 00:16:47.000]  師傅要專心
[00:16:47.000 --> 00:16:49.000]  不要被其他東西打擾我們的專注
[00:16:49.000 --> 00:16:51.000]  有人說這個世界很重要
[00:16:51.000 --> 00:16:53.000]  就是錢、食物和衣著
[00:16:53.000 --> 00:16:55.000]  是我們現代人的三大誘惑
[00:16:55.000 --> 00:16:57.000]  我不知道你覺不覺
[00:16:57.000 --> 00:16:59.000]  你每天有沒有想想穿什麼衣服
[00:16:59.000 --> 00:17:01.000]  想想吃什麼
[00:17:01.000 --> 00:17:03.000]  想想夠不夠錢
[00:17:03.000 --> 00:17:05.000]  可能錢、食物和衣著
[00:17:05.000 --> 00:17:07.000]  真是我們的三大誘惑
[00:17:07.000 --> 00:17:09.000]  但是我們有沒有因為
[00:17:09.000 --> 00:17:11.000]  掛著錢、食物和衣著
[00:17:11.000 --> 00:17:13.000]  而影響我們專心侍奉
[00:17:13.000 --> 00:17:15.000]  內地會的創辦人
[00:17:15.000 --> 00:17:17.000]  戴德生
[00:17:17.000 --> 00:17:19.000]  他侍奉的秘訣,他常常掛在口邊的
[00:17:19.000 --> 00:17:21.000]  就是這句說話
[00:17:21.000 --> 00:17:23.000]  我們做神的工作
