
[00:00:00.000 --> 00:00:02.000]  感謝主有機會
[00:03:12.860 --> 00:03:14.260]  這是它兩個
[00:03:14.260 --> 00:03:17.960]  我們的主要特別要警告他們
[00:03:17.960 --> 00:03:19.460]  要去殺他們的地方
[00:03:19.460 --> 00:03:21.760]  好 我們再看看這三個堅持
[00:03:21.760 --> 00:03:23.960]  是什麼樣的堅持
[00:03:23.960 --> 00:03:26.760]  我們先看那個好的地方
[00:03:26.760 --> 00:03:29.260]  那麼我們看到聖經裡面說
[00:03:29.260 --> 00:03:32.660]  別加摩你現在所在的地方是
[00:03:32.660 --> 00:03:37.260]  撒旦王座所在的地方
[00:03:37.260 --> 00:03:39.260]  那麼為什麼用這個字眼呢
[00:03:39.260 --> 00:03:42.860]  如果從這個歷史多點背景的話
[00:03:42.860 --> 00:03:45.260]  別加摩這個地方
[00:03:45.260 --> 00:03:50.060]  在當時的羅馬帝國來說不是特別有名
[00:03:50.060 --> 00:03:53.560]  很多大城市比較有名性的多
[00:03:53.560 --> 00:03:58.860]  但是這個別加摩這個城有一個很大的特色
[00:03:58.860 --> 00:04:01.060]  就是當時候的羅馬帝國
[00:04:01.060 --> 00:04:04.860]  特別揀選這個別加摩這個城
[00:04:04.860 --> 00:04:07.360]  成為一個宗教的中心
[00:04:07.360 --> 00:04:09.660]  那麼這個宗教中心要拜什麼呢
[00:04:09.660 --> 00:04:11.860]  當然不是耶和華也不是耶穌了
[00:04:11.860 --> 00:04:14.660]  他們是羅馬人的一個城
[00:04:14.660 --> 00:04:17.360]  他拜的也不是羅馬人一般的人
[00:04:17.360 --> 00:04:18.660]  一般的神
[00:04:18.660 --> 00:04:19.860]  他拜的是什麼
[00:04:19.860 --> 00:04:23.260]  是拜那個海沙大帝
[00:04:23.260 --> 00:04:26.360]  就是羅馬的王帝的一個地方
[00:04:26.360 --> 00:04:28.660]  那麼羅馬王帝是個人
[00:04:28.660 --> 00:04:32.060]  但是大家可能也知道聽說過了
[00:04:32.060 --> 00:04:36.560]  當年的羅馬的帝國把王帝當作是神
[00:04:36.560 --> 00:04:37.560]  就拜他
[00:04:37.560 --> 00:04:39.260]  把他當作是供奉
[00:04:39.260 --> 00:04:41.360]  好像神一樣供奉他
[00:04:41.360 --> 00:04:45.260]  然後我們的祖用一個非常嚴厲的表達方法
[00:04:45.260 --> 00:04:46.760]  這個撒旦王座
[00:04:46.760 --> 00:04:48.660]  這個王座是給人的
[00:04:48.660 --> 00:04:52.260]  但是你把人抬到變成神
[00:04:52.260 --> 00:04:56.260]  這是撒旦最可怕的他的工作
[00:04:56.260 --> 00:04:59.360]  大家也記得我們第一個罪
[00:04:59.360 --> 00:05:01.060]  我們的人類第一個罪
[00:05:01.060 --> 00:05:03.460]  亞當沙瓦的罪是什麼
[00:05:03.460 --> 00:05:08.660]  撒旦擁有亞當沙瓦的方法是什麼
[00:05:08.660 --> 00:05:11.760]  他們要亞當沙瓦
[00:05:11.760 --> 00:05:13.960]  不想做人要做神
[00:05:13.960 --> 00:05:17.360]  他說神叫你不要吃這個果子
[00:05:17.360 --> 00:05:20.160]  是怕你好像他那麼厲害
[00:05:20.160 --> 00:05:22.160]  那麼聖經說那個女人看到
[00:05:22.160 --> 00:05:24.460]  人看到就心裡面就想了
[00:05:24.460 --> 00:05:26.360]  哎呀如果我可以做神就好了
[00:05:26.360 --> 00:05:27.760]  好像神一樣
[00:05:27.760 --> 00:05:29.660]  扮演神
[00:05:29.660 --> 00:05:33.360]  扮演上帝就是我們人類最可怕的罪
[00:05:33.360 --> 00:05:35.260]  到今天還是這樣
[00:05:35.260 --> 00:05:36.860]  本來是個有軟弱的
[00:05:36.860 --> 00:05:38.460]  他扮演沒有軟弱
[00:05:38.460 --> 00:05:40.060]  本來就是個有限的人
[00:05:40.060 --> 00:05:43.760]  就扮演成為無限的神一樣
[00:05:43.760 --> 00:05:45.560]  撒旦就是這個工作
[00:05:45.560 --> 00:05:49.360]  所以當時羅馬的王帝也是這樣
[00:05:49.360 --> 00:05:51.060]  就是好像撒旦一樣
[00:05:51.060 --> 00:05:52.860]  他是個普通的人
[00:05:52.860 --> 00:05:55.660]  甚至有時候很多時候道德非常差的人
[00:05:55.660 --> 00:05:58.060]  但是要人供奉他成為神
[00:05:58.060 --> 00:06:01.160]  所以這個是一個撒旦王座的地方
[00:06:01.160 --> 00:06:02.160]  他講了兩次
[00:06:02.160 --> 00:06:04.160]  撒旦居住的地方
[00:06:04.160 --> 00:06:07.460]  所以別加摩這個地方就是這樣一個地方
[00:06:07.460 --> 00:06:08.960]  這個我們不談了
[00:06:08.960 --> 00:06:12.760]  羅馬帝國這樣錯誤是另外一個問題
[00:06:12.760 --> 00:06:14.860]  最主要的大家也可以想像
[00:06:14.860 --> 00:06:17.460]  在建這個城裡面要當基督徒好難
[00:06:17.460 --> 00:06:18.560]  對不對
[00:06:18.560 --> 00:06:22.160]  這個城裡面就要敬拜羅馬王帝
[00:06:22.160 --> 00:06:24.260]  現在你不敬拜羅馬王帝
[00:06:24.260 --> 00:06:26.460]  在這個地方要敬拜耶穌基督
[00:06:26.460 --> 00:06:30.060]  哇這個肯定壓力好大
[00:06:30.060 --> 00:06:35.060]  整個城市從國家到人民對你很大的壓力
[00:06:35.060 --> 00:06:36.660]  給你很大的難處
[00:06:36.660 --> 00:06:38.360]  而且這個也是事實
[00:06:38.360 --> 00:06:39.760]  聖經裡面說
[00:06:39.760 --> 00:06:43.160]  起碼有一個叫做安提珀的弟兄
[00:06:43.160 --> 00:06:45.460]  就因為這個原因他順道了
[00:06:45.460 --> 00:06:47.060]  他真的不但逼迫你
[00:06:47.060 --> 00:06:49.860]  也有壓力要殺你的
[00:06:49.860 --> 00:06:52.560]  所以在別加摩的地方
[00:06:52.560 --> 00:06:54.160]  這個城裡面當基督徒
[00:06:54.160 --> 00:06:55.560]  這個別加摩的教會
[00:06:55.560 --> 00:06:56.960]  是非常非常難
[00:06:56.960 --> 00:06:58.460]  又付很大的代價
[00:06:58.460 --> 00:07:01.460]  面對每天不斷的生命的壓力
[00:07:01.460 --> 00:07:03.960]  而且很大很大的一種危險
[00:07:03.960 --> 00:07:05.760]  但是他們好
[00:07:05.760 --> 00:07:07.460]  主耶穌說你們好
[00:07:07.460 --> 00:07:10.060]  你們儘管在這樣的困難當中
[00:07:10.060 --> 00:07:11.260]  外面的敵人
[00:07:11.260 --> 00:07:13.160]  這樣給你們這樣的一種的
[00:07:13.160 --> 00:07:16.360]  挑戰跟壓力跟逼迫的時候
[00:07:16.360 --> 00:07:21.360]  你們仍然沒有否認我的信仰
[00:07:21.360 --> 00:07:22.860]  持守我的名
[00:07:22.860 --> 00:07:24.260]  哎呀這個是不得了
[00:07:24.260 --> 00:07:26.060]  這個是他們非常好的
[00:07:26.060 --> 00:07:28.160]  值得稱讚的地方
[00:07:28.160 --> 00:07:28.760]  好
[00:07:28.760 --> 00:07:31.860]  這個是別加摩教會第一個堅持
[00:07:31.860 --> 00:07:32.960]  主說好
[00:07:32.960 --> 00:07:34.060]  你堅持我的名
[00:07:34.060 --> 00:07:36.260]  堅持我的信仰
[00:07:36.260 --> 00:07:37.960]  付代價也不怕
[00:07:37.960 --> 00:07:38.660]  很好
[00:07:38.660 --> 00:07:40.660]  不過
[00:07:40.660 --> 00:07:41.960]  第十世界
[00:07:41.960 --> 00:07:43.660]  然而
[00:07:43.660 --> 00:07:45.560]  問題沒有解決
[00:07:45.560 --> 00:07:47.260]  因為你對外面的敵人
[00:07:47.260 --> 00:07:49.360]  你來得很好
[00:07:49.360 --> 00:07:52.960]  但是你裡面的敵人把你打倒
[00:07:52.960 --> 00:07:55.860]  你輸給了裡面的敵人
[00:07:55.860 --> 00:07:57.860]  這個就好像我們很多弟兄姊妹
[00:07:57.860 --> 00:07:58.960]  很多人一樣
[00:07:58.960 --> 00:08:00.860]  在外面你很好
[00:08:00.860 --> 00:08:01.860]  你傳福音
[00:08:01.860 --> 00:08:03.360]  你熱心
[00:08:03.360 --> 00:08:06.060]  而且在你工作的崗位上面
[00:08:06.060 --> 00:08:08.160]  甚至見證都很好
[00:08:08.160 --> 00:08:09.260]  但是
[00:08:09.260 --> 00:08:12.060]  神不是單單看你對外面的實踐
[00:08:12.060 --> 00:08:14.460]  也看到你對自己的實踐
[00:08:14.460 --> 00:08:15.860]  祂也看到你回到家裡面
[00:08:15.860 --> 00:08:19.260]  對家人的態度
[00:08:19.260 --> 00:08:21.260]  主說你對他家人的態度
[00:08:21.260 --> 00:08:23.060]  好像跟你在公司裡面
[00:08:23.060 --> 00:08:26.860]  對其他人的態度好不一樣哦
[00:08:26.860 --> 00:08:27.660]  主看到的
[00:08:27.660 --> 00:08:29.060]  祂說我看到
[00:08:29.060 --> 00:08:30.660]  一兩面的
[00:08:30.660 --> 00:08:32.360]  在外面你覺得很好的見證
[00:08:32.360 --> 00:08:33.760]  尤其是在教會裡面
[00:08:33.760 --> 00:08:35.660]  弟兄姊妹都覺得你真的很愛主
[00:08:35.660 --> 00:08:36.760]  很溫柔
[00:08:36.760 --> 00:08:38.360]  但是都沒有人看見的時候
[00:08:38.360 --> 00:08:39.560]  你幹什麼
[00:08:39.560 --> 00:08:41.360]  神說我也一樣看見
[00:08:41.360 --> 00:08:44.060]  很多人就好像別家母一樣
[00:08:44.060 --> 00:08:45.260]  在教會一樣
[00:08:45.260 --> 00:08:47.460]  對外面的敵人都打得很好
[00:08:47.460 --> 00:08:49.260]  打得漂漂亮亮的這樣
[00:08:49.260 --> 00:08:51.360]  但是對裡面的敵人
[00:08:51.360 --> 00:08:52.560]  就一把土地
[00:08:52.560 --> 00:08:53.660]  就失敗了
[00:08:53.660 --> 00:08:56.760]  敗給自己的敵人
[00:08:56.760 --> 00:08:58.860]  勾結這個弟弟姊姊敵人
[00:08:58.860 --> 00:09:01.460]  我們先研究那個別家母的教會
[00:09:01.460 --> 00:09:03.060]  這是什麼東西
[00:09:03.060 --> 00:09:05.060]  這裡提出了兩個敵人
[00:09:05.060 --> 00:09:06.260]  剛才我們說過了
[00:09:06.260 --> 00:09:07.460]  第一個是
[00:09:07.460 --> 00:09:11.760]  她遵從巴蘭的教訓
[00:09:11.760 --> 00:09:12.660]  第二個
[00:09:12.660 --> 00:09:16.760]  她遵從叫做尼戈拉黨的教訓
[00:09:16.760 --> 00:09:17.860]  那麼我們看看
[00:09:17.860 --> 00:09:20.360]  簡單看看這兩個是什麼東西
[00:09:20.360 --> 00:09:21.160]  第一個
[00:09:21.160 --> 00:09:23.360]  我們的資料比較多
[00:09:23.360 --> 00:09:24.160]  她說
[00:09:24.160 --> 00:09:26.060]  你只錯在你的堅持
[00:09:26.060 --> 00:09:27.960]  死守巴蘭的教訓
[00:09:27.960 --> 00:09:29.560]  這個巴蘭是什麼呢
[00:09:29.560 --> 00:09:31.260]  曾經教導巴勒
[00:09:31.260 --> 00:09:34.260]  把絆腳石放在以色列人面前
[00:09:34.260 --> 00:09:37.260]  最後教他們吃自個兒偶像的食物
[00:09:37.260 --> 00:09:41.260]  並且行銀鍊
[00:09:41.260 --> 00:09:45.560]  那麼這個錯誤在什麼地方
[00:09:45.560 --> 00:09:48.160]  我們在《九月聖經》裡面
[00:09:48.160 --> 00:09:51.360]  也有一些的資料告訴我們
[00:09:51.360 --> 00:09:53.960]  如果你念《聖經》比較多的就知道
[00:09:53.960 --> 00:09:57.760]  《九月聖經》在明書記的二十二到二十四章裡面
[00:09:57.760 --> 00:09:59.360]  就提到巴蘭
[00:09:59.360 --> 00:10:00.660]  那個經文比較長
[00:10:00.660 --> 00:10:02.860]  我就很簡單跟大家講一下
[00:10:02.860 --> 00:10:04.460]  有時間有興趣
[00:10:04.460 --> 00:10:07.460]  你可以回家可以再慢慢地看
[00:10:07.460 --> 00:10:09.460]  明書記二十二章到二十四章
[00:10:09.460 --> 00:10:10.660]  記載這個事情
[00:10:10.660 --> 00:10:12.560]  巴蘭這個事情
[00:10:12.560 --> 00:10:16.560]  巴蘭這個人是誰比較有點模糊
[00:10:16.560 --> 00:10:20.160]  但是巴蘭肯定是認識耶和華神的人
[00:10:20.160 --> 00:10:22.060]  因為我們看到巴蘭
[00:10:22.060 --> 00:10:24.360]  跟耶和華神可以集結的對話
[00:10:24.360 --> 00:10:25.260]  神也聽他
[00:10:25.260 --> 00:10:26.160]  神也對他講話
[00:10:26.160 --> 00:10:28.660]  他可以對話的跟神對話的
[00:10:28.660 --> 00:10:31.060]  這個肯定是認識神的人
[00:10:31.060 --> 00:10:32.660]  第二個
[00:10:32.660 --> 00:10:37.560]  巴蘭肯定也蠻有名的
[00:10:37.560 --> 00:10:38.360]  為什麼呢
[00:10:38.360 --> 00:10:42.060]  因為巴勒作為一個外族的領袖
[00:10:42.060 --> 00:10:44.260]  也聽說過巴蘭
[00:10:44.260 --> 00:10:47.060]  要找他向耶和華禱告
[00:10:47.060 --> 00:10:49.060]  去奏奏一色的人
[00:10:49.060 --> 00:10:51.260]  所以肯定他的明星
[00:10:51.260 --> 00:10:54.460]  包括他的禱告很靈
[00:10:54.460 --> 00:10:56.060]  用外邦人的
[00:10:56.060 --> 00:10:59.460]  外國人的一種外族人的一種意
[00:10:59.460 --> 00:11:02.060]  這個看法就是說這個人很靈的
[00:11:02.060 --> 00:11:03.860]  一講
[00:11:03.860 --> 00:11:05.060]  講說話
[00:11:05.060 --> 00:11:06.660]  神就聽他了
[00:11:06.660 --> 00:11:08.860]  所以我們在看見
[00:11:08.860 --> 00:11:11.260]  當時的故事開始的時候
[00:11:11.260 --> 00:11:13.060]  記載巴勒
[00:11:13.060 --> 00:11:14.260]  巴勒是誰
[00:11:14.260 --> 00:11:18.460]  巴勒就是當時一個外族摩亞的領袖
[00:11:18.460 --> 00:11:21.460]  這個摩亞領袖要去找巴蘭
[00:11:21.460 --> 00:11:23.860]  拿了很多的錢、金
[00:11:23.860 --> 00:11:24.860]  去找巴蘭
[00:11:24.860 --> 00:11:26.460]  找他幹什麼
[00:11:26.460 --> 00:11:29.060]  因為巴勒作為一個領袖
[00:11:29.060 --> 00:11:30.860]  他很怕以色列人
[00:11:30.860 --> 00:11:32.660]  以色列人那個時候在曠野
[00:11:32.660 --> 00:11:33.660]  雖然以色列人在曠野
[00:11:33.660 --> 00:11:35.860]  但是他聽說以色列人好厲害
[00:11:35.860 --> 00:11:38.060]  因為他有一個耶和華
[00:11:38.060 --> 00:11:39.660]  他們每次打仗
[00:11:39.660 --> 00:11:40.660]  耶和華幫助他們
[00:11:40.660 --> 00:11:41.860]  他們就打勝
[00:11:41.860 --> 00:11:44.860]  那麼他們作為外族人就很怕了
[00:11:44.860 --> 00:11:46.260]  怕跟以色列人打仗
[00:11:46.260 --> 00:11:48.060]  因為他們想消滅以色列人
[00:11:48.060 --> 00:11:50.260]  但是他幹不來
[00:11:50.260 --> 00:11:52.660]  所以他就想了一個很奇怪的方法
[00:11:52.660 --> 00:11:56.060]  就說好我沒有跟你的神鬥
[00:11:56.060 --> 00:11:59.260]  但是你裡面有一個先知
[00:11:59.260 --> 00:12:01.260]  他禱告的時候神就聽他
[00:12:01.260 --> 00:12:05.460]  倒不如我拿錢來收買你這個先知
[00:12:05.460 --> 00:12:08.260]  請你跟你的神講幾句話
[00:12:08.260 --> 00:12:10.460]  然後就咒作以色列人
[00:12:10.460 --> 00:12:13.060]  然後反正你很靈
[00:12:13.060 --> 00:12:14.260]  神聽你的講了
[00:12:14.260 --> 00:12:15.860]  那麼你就咒作的話
[00:12:15.860 --> 00:12:17.260]  以色列人就敗退了
[00:12:17.260 --> 00:12:18.660]  以色列人就死了
[00:12:18.660 --> 00:12:20.260]  所以這個是最好的方法
[00:12:20.260 --> 00:12:21.860]  當然我們想這個方法
[00:12:21.860 --> 00:12:26.060]  想到巴郎想到這個方法是很荒謬的
[00:12:26.060 --> 00:12:29.460]  一想就知道巴郎怎麼要幫你的忙
[00:12:29.460 --> 00:12:30.860]  他是那邊的人
[00:12:30.860 --> 00:12:32.860]  你請那邊的人咒作自己人
[00:12:32.860 --> 00:12:34.460]  這個不可能
[00:12:34.460 --> 00:12:37.260]  但是荒謬就是這樣開始
[00:12:37.260 --> 00:12:39.260]  巴郎就拿了很多的金
[00:12:39.260 --> 00:12:41.860]  就來到巴郎那個地方
[00:12:41.860 --> 00:12:43.060]  見到了巴郎
[00:12:43.060 --> 00:12:46.260]  就將這個計劃告訴巴郎
[00:12:46.260 --> 00:12:48.660]  我不知道你的反應怎樣
[00:12:48.660 --> 00:12:49.860]  我看上精神
[00:12:49.860 --> 00:12:53.660]  萬分的我這樣的提議那麼荒謬
[00:12:53.660 --> 00:12:55.860]  我第一個說就走了
[00:12:55.860 --> 00:12:57.460]  那幹什麼
[00:12:57.460 --> 00:12:59.260]  荒謬
[00:12:59.260 --> 00:13:00.460]  走走走
[00:13:00.460 --> 00:13:01.460]  就是這麼簡單
[00:13:01.460 --> 00:13:03.460]  就好像我們每個人
[00:13:03.460 --> 00:13:05.860]  碰見那個隱友的時候
[00:13:05.860 --> 00:13:07.660]  第一個反應應該就是這樣
[00:13:07.660 --> 00:13:08.860]  怎麼可以犯罪
[00:13:08.860 --> 00:13:09.860]  哎呀不要想
[00:13:09.860 --> 00:13:10.660]  不要看
[00:13:10.660 --> 00:13:11.660]  不要理
[00:13:11.660 --> 00:13:12.860]  不要說
[00:13:12.860 --> 00:13:13.660]  對不對
[00:13:13.660 --> 00:13:14.660]  就這樣就簡單了
[00:13:14.660 --> 00:13:16.660]  如果是這樣的話就沒事了
[00:13:16.660 --> 00:13:20.660]  但是我們看巴郎的問題出來了
[00:13:20.660 --> 00:13:21.460]  他說
[00:13:21.460 --> 00:13:24.460]  我怎麼可以咒作以色列人呢
[00:13:24.460 --> 00:13:25.860]  不過你今天晚上
[00:13:25.860 --> 00:13:27.860]  睡一個晚上在我家
[00:13:27.860 --> 00:13:30.660]  我試試問一問神行不行
[00:13:30.660 --> 00:13:32.660]  哎呀這個糟糕了
[00:13:32.660 --> 00:13:34.660]  這個荒謬就是巴郎比較
[00:13:34.660 --> 00:13:35.860]  巴勒更荒謬
[00:13:35.860 --> 00:13:39.060]  如果說巴勒想出一個這麼荒謬的方法
[00:13:39.060 --> 00:13:40.260]  巴勒更荒謬
[00:13:40.260 --> 00:13:42.260]  因為他明知道
[00:13:42.260 --> 00:13:46.460]  這個不是尋求神旨意的一個問題
[00:13:46.460 --> 00:13:48.260]  一看就知道是錯的
[00:13:48.260 --> 00:13:52.060]  你怎麼可以拿犯罪來尋求神旨意
[00:13:52.060 --> 00:13:53.060]  對不對
[00:13:53.060 --> 00:13:55.060]  你不能夠禱告說
[00:13:55.060 --> 00:13:57.060]  主啊我明天打劫好不好
[00:13:57.060 --> 00:13:58.660]  當然不可能是吧
[00:13:58.660 --> 00:13:59.860]  你不用禱告了
[00:13:59.860 --> 00:14:01.660]  你不用問了
[00:14:01.660 --> 00:14:02.260]  對不對
[00:14:02.260 --> 00:14:03.860]  哪裡是神的旨意了
[00:14:03.860 --> 00:14:06.660]  你看這個巴郎多麼的虛偽
[00:14:06.660 --> 00:14:07.260]  就是說
[00:14:07.260 --> 00:14:07.860]  好
[00:14:07.860 --> 00:14:08.660]  這個行
[00:14:08.660 --> 00:14:10.060]  這個事情不行
[00:14:10.060 --> 00:14:13.060]  不過我去問問神行不行
[00:14:13.060 --> 00:14:13.860]  那麼神
[00:14:13.860 --> 00:14:15.060]  我覺得我們的神
[00:14:15.060 --> 00:14:16.460]  我們的主真的很
[00:14:16.460 --> 00:14:17.660]  脾氣真的好
[00:14:17.660 --> 00:14:19.860]  我沒有祂那麼好的脾氣
[00:14:19.860 --> 00:14:21.060]  你看神怎麼回答
[00:14:21.060 --> 00:14:23.060]  說巴郎你不要去了
[00:14:23.060 --> 00:14:25.460]  你看你怎麼那麼溫柔
[00:14:25.460 --> 00:14:29.060]  巴郎然後就跑出來跟巴勒說
[00:14:29.060 --> 00:14:30.860]  我也不知道怎麼說了
[00:14:30.860 --> 00:14:32.060]  這個表情怎麼說了
[00:14:32.060 --> 00:14:33.660]  我說我不去了
[00:14:33.660 --> 00:14:36.860]  好像可能給他一個暗示說
[00:14:36.860 --> 00:14:37.660]  哎呀
[00:14:37.660 --> 00:14:39.060]  真的很可惜
[00:14:39.060 --> 00:14:40.460]  看著他的襟
[00:14:40.460 --> 00:14:41.660]  哎呀可惜
[00:14:41.660 --> 00:14:44.460]  神不給我去哦
[00:14:44.460 --> 00:14:46.860]  那麼巴勒收到了
[00:14:46.860 --> 00:14:50.060]  他轉頭又帶更多的進來
[00:14:50.060 --> 00:14:51.460]  那麼這一次
[00:14:51.460 --> 00:14:53.060]  巴郎講的話真的好聽
[00:14:53.060 --> 00:14:55.660]  他說你聽我說過了
[00:14:55.660 --> 00:14:58.460]  耶和華上帝要我幹什麼就幹什麼
[00:14:58.460 --> 00:15:00.460]  耶和華上帝叫我不要去我就不要去
[00:15:00.460 --> 00:15:01.460]  不過今天晚上
[00:15:01.460 --> 00:15:02.460]  大家多留一個晚上
[00:15:02.460 --> 00:15:04.060]  我去再問問看
[00:15:04.060 --> 00:15:05.660]  你看這個人類
[00:15:05.660 --> 00:15:06.660]  這麼可怕
[00:15:06.660 --> 00:15:08.860]  就是我們那個營友
[00:15:08.860 --> 00:15:10.860]  走了一步你放開這個門
[00:15:10.860 --> 00:15:12.060]  第二步再走下去
[00:15:12.060 --> 00:15:13.860]  第三步你就不歸路
[00:15:13.860 --> 00:15:15.060]  我告訴你
[00:15:15.060 --> 00:15:17.060]  如果對付營友最好的方法
[00:15:17.060 --> 00:15:19.860]  第一開始就把他截斷
[00:15:19.860 --> 00:15:21.460]  巴郎就是不截斷
[00:15:21.460 --> 00:15:23.460]  一直口裡面數零
[00:15:23.460 --> 00:15:26.060]  但是手裡面心裡面
[00:15:26.060 --> 00:15:28.060]  就一直做神不喜歡的東西
[00:15:28.060 --> 00:15:28.860]  你看嘛
[00:15:28.860 --> 00:15:29.660]  這個是可怕
[00:15:29.660 --> 00:15:32.460]  巴郎最可怕的地方
[00:15:32.460 --> 00:15:34.460]  這個就是巴郎
[00:15:34.460 --> 00:15:36.660]  我想起了我
[00:15:36.660 --> 00:15:39.260]  以前我年紀小的時候
[00:15:39.260 --> 00:15:42.460]  還記得有一個姨媽
[00:15:42.460 --> 00:15:43.460]  特別厲害
[00:15:43.460 --> 00:15:44.660]  那個姨媽就是
[00:15:44.660 --> 00:15:46.860]  我看了好幾次
[00:15:46.860 --> 00:15:48.260]  過時過節的時候
[00:15:48.260 --> 00:15:50.460]  就有人來串門
[00:15:50.460 --> 00:15:52.860]  拿禮物什麼水果來送
[00:15:52.860 --> 00:15:54.260]  我的姨媽那個動作
[00:15:54.260 --> 00:15:55.660]  我到現在還記得
[00:15:55.660 --> 00:15:57.660]  人家送禮物給她
[00:15:57.660 --> 00:15:59.860]  她說哎呀送什麼不用送
[00:15:59.860 --> 00:16:02.860]  左手推右手就拿那個東西
[00:16:02.860 --> 00:16:04.660]  哇
