
[00:00:00.000 --> 00:00:04.480]  今天不知大家心情如何
[00:02:40.800 --> 00:02:45.200]  特別係靈恩派嗰啲嘅一啲弟姐妹
[00:02:45.200 --> 00:02:47.200]  就覺得呢個疫情
[00:02:47.200 --> 00:02:49.200]  包括沙士
[00:02:49.200 --> 00:02:51.200]  都係撒旦嘅工作
[00:02:51.200 --> 00:02:53.200]  咁好明顯呢個唔係聖經嘅教導
[00:02:53.200 --> 00:02:55.200]  呢個說法
[00:02:55.200 --> 00:02:59.200]  好多時大部分時間都唔正確嘅
[00:02:59.200 --> 00:03:01.200]  咁係咪撒旦唔可以做呢樣嘢
[00:03:01.200 --> 00:03:03.200]  唔係
[00:03:03.200 --> 00:03:05.200]  但係聖經好清楚講
[00:03:05.200 --> 00:03:07.200]  就算神出嚟審判世界
[00:03:07.200 --> 00:03:09.200]  瘟疫都係跟住佢嘅
[00:03:09.200 --> 00:03:11.200]  所以唔可以就咁就話
[00:03:11.200 --> 00:03:13.200]  所有唔好嘅嘢都係撒旦嘅攻擊
[00:03:13.200 --> 00:03:15.200]  甚至講
[00:03:15.200 --> 00:03:17.200]  神嘅榮耀嘅保護
[00:03:17.200 --> 00:03:21.200]  可以影響嗰啲病毒
[00:03:21.200 --> 00:03:23.200]  我哋唔會受侵害
[00:03:23.200 --> 00:03:25.200]  神係會保護我哋
[00:03:25.200 --> 00:03:27.200]  咁呢啲係唔正確嘅教導
[00:03:27.200 --> 00:03:29.200]  咁樣係太簡單化嘅教導
[00:03:29.200 --> 00:03:31.200]  呢個第一
[00:03:31.200 --> 00:03:33.200]  所以唔好諗住
[00:03:33.200 --> 00:03:35.200]  所有呢啲所謂唔好嘅嘢
[00:03:35.200 --> 00:03:37.200]  都係撒旦嘅工作
[00:03:37.200 --> 00:03:39.200]  所以只要我哋祈禱
[00:03:39.200 --> 00:03:41.200]  我哋就一定
[00:03:41.200 --> 00:03:43.200]  就係咁樣簡單去解釋
[00:03:43.200 --> 00:03:45.200]  第二個就係
[00:03:45.200 --> 00:03:47.200]  有一個沙士嘅時候
[00:03:47.200 --> 00:03:49.200]  登埋報紙
[00:03:49.200 --> 00:03:51.200]  就係歷代之下
[00:03:51.200 --> 00:03:53.200]  七章十四節嗰度講
[00:03:53.200 --> 00:03:55.200]  佢話你哋屬我名下嘅人
[00:03:55.200 --> 00:03:57.200]  如果謙卑禱告認罪
[00:03:57.200 --> 00:03:59.200]  喺神面前
[00:03:59.200 --> 00:04:01.200]  咁神就會赦免
[00:04:01.200 --> 00:04:03.200]  同埋會醫治我哋嘅地
[00:04:03.200 --> 00:04:05.200]  呢句聖經係所羅門獻聖殿嘅時候
[00:04:05.200 --> 00:04:07.200]  即係神畀佢嘅
[00:04:07.200 --> 00:04:09.200]  應許
[00:04:09.200 --> 00:04:11.200]  畀以色列人嘅應許
[00:04:11.200 --> 00:04:13.200]  所以呢呢個要好小心
[00:04:13.200 --> 00:04:15.200]  神嘅恩典
[00:04:15.200 --> 00:04:17.200]  可以因為我哋祈禱
[00:04:17.200 --> 00:04:19.200]  可以因為我哋認罪
[00:04:19.200 --> 00:04:21.200]  無論信主同唔信主嘅人都要認罪
[00:04:21.200 --> 00:04:23.200]  但係呢個就唔係一個直接嘅
[00:04:23.200 --> 00:04:25.200]  應許所以你唔好諗住
[00:04:25.200 --> 00:04:27.200]  我哋好多人認罪祈禱
[00:04:27.200 --> 00:04:29.200]  就會個疫症就會好快過
[00:04:29.200 --> 00:04:31.200]  或者唔會再有疫症
[00:04:31.200 --> 00:04:33.200]  但當然疫症
[00:04:33.200 --> 00:04:35.200]  假以時日最終都會過
[00:04:35.200 --> 00:04:37.200]  即係神都愛世界
[00:04:37.200 --> 00:04:39.200]  一個普遍嘅恩典
[00:04:39.200 --> 00:04:41.200]  係會臨到我哋
[00:04:41.200 --> 00:04:43.200]  我哋都唔會覺得呢個
[00:04:43.200 --> 00:04:45.200]  疫情會去到一個地步
[00:04:45.200 --> 00:04:47.200]  係完全
[00:04:47.200 --> 00:04:49.200]  無可抗拒
[00:04:49.200 --> 00:04:51.200]  但係如果你覺得
[00:04:51.200 --> 00:04:53.200]  即係我哋認罪
[00:04:53.200 --> 00:04:55.200]  祈禱就可以claim
[00:04:55.200 --> 00:04:57.200]  就可以向神要求呢個
[00:04:57.200 --> 00:04:59.200]  應許呢咁呢個唔係應許
[00:04:59.200 --> 00:05:01.200]  所以你睇聖經有應許
[00:05:01.200 --> 00:05:03.200]  以色列人你一個去追打
[00:05:03.200 --> 00:05:05.200]  七個都得嘅
[00:05:05.200 --> 00:05:07.200]  你七個去追打一千
[00:05:07.200 --> 00:05:09.200]  都可以嘅所以你打極
[00:05:09.200 --> 00:05:11.200]  都贏嘅只要你依靠神
[00:05:11.200 --> 00:05:13.200]  以色列神比佢哋有
[00:05:13.200 --> 00:05:15.200]  禍福之道嘅應許
[00:05:15.200 --> 00:05:17.200]  同埋好多係現眼部嘅應許
[00:05:17.200 --> 00:05:19.200]  好多係對國家嘅應許
[00:05:19.200 --> 00:05:21.200]  但係神嘅好清楚
[00:05:21.200 --> 00:05:23.200]  舊約嘅主角以色列呢個國家
[00:05:23.200 --> 00:05:25.200]  係神比佢哋
[00:05:25.200 --> 00:05:27.200]  好多應許今日呢
[00:05:27.200 --> 00:05:29.200]  好多都唔會應驗
[00:05:29.200 --> 00:05:31.200]  喺我哋新約教會
[00:05:31.200 --> 00:05:33.200]  一個祭司嘅群體裏面
[00:05:33.200 --> 00:05:35.200]  咁呢個第二點咁我想提
[00:05:35.200 --> 00:05:37.200]  好小心我哋
[00:05:37.200 --> 00:05:39.200]  認罪禱告求神醫治
[00:05:39.200 --> 00:05:41.200]  求神改變
[00:05:41.200 --> 00:05:43.200]  個疫情呢個係可以
[00:05:43.200 --> 00:05:45.200]  禱告但係千祈唔好覺得呢個
[00:05:45.200 --> 00:05:47.200]  係神畀我哋一個應許呢個
[00:05:47.200 --> 00:05:49.200]  係神畀以色列國嘅
[00:05:49.200 --> 00:05:51.200]  應許嚟嘅所以你見到以色列
[00:05:51.200 --> 00:05:53.200]  國佢離棄神神會亡
[00:05:53.200 --> 00:05:55.200]  佢個國嘅今日
[00:05:55.200 --> 00:05:57.200]  世界好多好多好多
[00:05:57.200 --> 00:05:59.200]  甚至美國英國
[00:05:59.200 --> 00:06:01.200]  都好多離棄神但係神都冇亡
[00:06:01.200 --> 00:06:03.200]  佢國嘅呢個禍福之道係
[00:06:03.200 --> 00:06:05.200]  以色列呢個好
[00:06:05.200 --> 00:06:07.200]  清楚嘅咁可能
[00:06:07.200 --> 00:06:09.200]  有啲人有唔同意見但係呢個
[00:06:09.200 --> 00:06:11.200]  就係即係我
[00:06:11.200 --> 00:06:13.200]  我睇到聖經好
[00:06:13.200 --> 00:06:15.200]  清楚教導第三就係你
[00:06:15.200 --> 00:06:17.200]  收到最近咪有啲人引用利未記
[00:06:17.200 --> 00:06:19.200]  就唔好食蝙蝠呀
[00:06:19.200 --> 00:06:21.200]  諸如此類嗰啲咁你好小心
[00:06:21.200 --> 00:06:23.200]  解讀呢段經文嗰度有啲嘢
[00:06:23.200 --> 00:06:25.200]  係講得好符合現時嘅
[00:06:25.200 --> 00:06:27.200]  衛生嘅條例或者嘅
[00:06:27.200 --> 00:06:29.200]  處理手法但係就唔好
[00:06:29.200 --> 00:06:31.200]  就所以就話所以呢應該
[00:06:31.200 --> 00:06:33.200]  做就我哋要應用呢
[00:06:33.200 --> 00:06:35.200]  段舊約講
[00:06:35.200 --> 00:06:37.200]  食物結與不結嘅經文
[00:06:37.200 --> 00:06:39.200]  唔係咁解因為你豬肉你呢
[00:06:39.200 --> 00:06:41.200]  唔好食㗎啦你明我意思呀
[00:06:41.200 --> 00:06:43.200]  所以龍蝦又唔食得啦蝦
[00:06:43.200 --> 00:06:45.200]  又唔食得啦咁你
[00:06:45.200 --> 00:06:47.200]  賣海鮮就
[00:06:47.200 --> 00:06:49.200]  Ivan 同
[00:06:49.200 --> 00:06:51.200]  Julieva 就要
[00:06:51.200 --> 00:06:53.200]  就請唔到我哋食嘢㗎啦你知唔知呀
[00:06:53.200 --> 00:06:55.200]  咁所以呢聖經
[00:06:55.200 --> 00:06:57.200]  講嗰啲
[00:06:57.200 --> 00:06:59.200]  結與不結嘅
[00:06:59.200 --> 00:07:01.200]  食物規條同今日
[00:07:01.200 --> 00:07:03.200]  嗰啲衛生相關嘅嘢
[00:07:03.200 --> 00:07:05.200]  有啲係有關但係就唔可以直接
[00:07:05.200 --> 00:07:07.200]  所以呢舊約講嗰啲經文我哋
[00:07:07.200 --> 00:07:09.200]  今日要可以照跟曬
[00:07:09.200 --> 00:07:11.200]  就唔係咁樣解㗎
[00:07:11.200 --> 00:07:13.200]  咁呢個係結與不結
[00:07:13.200 --> 00:07:15.200]  嘅問題
[00:07:15.200 --> 00:07:17.200]  咁就算喺網上都有啲
[00:07:17.200 --> 00:07:19.200]  好出名嘅目者
[00:07:19.200 --> 00:07:21.200]  出類似
[00:07:21.200 --> 00:07:23.200]  食物呀或者係認罪呀
[00:07:23.200 --> 00:07:25.200]  咁呢啲
[00:07:25.200 --> 00:07:27.200]  都正路嘅但係要
[00:07:27.200 --> 00:07:29.200]  睇到有啲
[00:07:29.200 --> 00:07:31.200]  即有啲分別嘅
[00:07:31.200 --> 00:07:33.200]  喺裏面
[00:07:33.200 --> 00:07:35.200]  最關鍵就係喺呢個
[00:07:35.200 --> 00:07:37.200]  時候我哋要學習彼此相顧
[00:07:37.200 --> 00:07:39.200]  即係互相關懷
[00:07:39.200 --> 00:07:41.200]  我想呼籲
[00:07:41.200 --> 00:07:43.200]  見到有啲朋友有啲親友
[00:07:43.200 --> 00:07:45.200]  信或唔信
[00:07:45.200 --> 00:07:47.200]  都好呢如果佢完全無
[00:07:47.200 --> 00:07:49.200]  口罩佢生活需要有口罩
[00:07:49.200 --> 00:07:51.200]  返工咁我哋教會
[00:07:51.200 --> 00:07:53.200]  都有少少嘅儲備咁
[00:07:53.200 --> 00:07:55.200]  我哋都公認
[00:07:55.200 --> 00:07:57.200]  去探過幾個街坊呢佢哋完全
[00:07:57.200 --> 00:07:59.200]  冇曬嘅咁我哋都
[00:07:59.200 --> 00:08:01.200]  畀咗啲佢
[00:08:01.200 --> 00:08:03.200]  今日我哋都會動用教會一啲
[00:08:03.200 --> 00:08:05.200]  我哋淨返十盒八盒呢之前
[00:08:05.200 --> 00:08:07.200]  就會呀公認畀
[00:08:07.200 --> 00:08:09.200]  一啲我哋頂姐妹嘅家庭
[00:08:09.200 --> 00:08:11.200]  希望佢就可以返到工
[00:08:11.200 --> 00:08:13.200]  所以頂姐妹如果你自己
[00:08:13.200 --> 00:08:15.200]  聽到有呢啲需要
[00:08:15.200 --> 00:08:17.200]  可以嚟寫字樓同我哋聯絡
[00:08:17.200 --> 00:08:19.200]  我哋會盡量
[00:08:19.200 --> 00:08:21.200]  分配一啲畀你
[00:08:21.200 --> 00:08:23.200]  咁如果你對我哋冇我哋就會
[00:08:23.200 --> 00:08:25.200]  去去撲啦幫你哋
[00:08:25.200 --> 00:08:27.200]  咁講開又講
[00:08:27.200 --> 00:08:29.200]  喺呢個過程
[00:08:29.200 --> 00:08:31.200]  我遇到有人
[00:08:31.200 --> 00:08:33.200]  去區議員攞口罩
[00:08:33.200 --> 00:08:35.200]  然後抬高咗個價50%
[00:08:35.200 --> 00:08:37.200]  話轉賣畀我
[00:08:37.200 --> 00:08:41.200]  其實佢應該通知我去聯絡個區議員
[00:08:41.200 --> 00:08:43.200]  咪得呀你明唔明我意思呀
[00:08:43.200 --> 00:08:45.200]  所以呢呢個時間你
[00:08:45.200 --> 00:08:47.200]  大家要留意
[00:08:47.200 --> 00:08:49.200]  喺呢個時勢我哋要
[00:08:49.200 --> 00:08:51.200]  彼此關懷
[00:08:51.200 --> 00:08:53.200]  寧願多啲付出
[00:08:53.200 --> 00:08:55.200]  甚至我哋奉獻
[00:08:55.200 --> 00:08:57.200]  所以頂姐妹你自己有好多儲備
[00:08:57.200 --> 00:08:59.200]  如果你見到有需要嘅人
[00:08:59.200 --> 00:09:01.200]  都可以分一啲畀人
[00:09:01.200 --> 00:09:03.200]  呢個好重要
[00:09:03.200 --> 00:09:05.200]  喺患難嘅時候先見到真情
[00:09:05.200 --> 00:09:07.200]  你睇返武漢
[00:09:07.200 --> 00:09:09.200]  湖北省好多人連口罩都冇
[00:09:09.200 --> 00:09:11.200]  佢哋就係咁樣病
[00:09:11.200 --> 00:09:13.200]  好多人死
[00:09:13.200 --> 00:09:15.200]  但係無論我聖經嘅教導
[00:09:15.200 --> 00:09:17.200]  係咪正確我又返返去今日嘅經文
[00:09:17.200 --> 00:09:19.200]  裏面講到十七章十一節
[00:09:19.200 --> 00:09:21.200]  嗰啲人係自己親自
[00:09:21.200 --> 00:09:23.200]  第一手去讀聖經
[00:09:23.200 --> 00:09:25.200]  要睇下講道嘅保羅
[00:09:25.200 --> 00:09:27.200]  所講嘅嘢係咪合乎
[00:09:27.200 --> 00:09:29.200]  聖經所以你哋都應該
[00:09:29.200 --> 00:09:31.200]  建立自己嘅聖經裏面
[00:09:31.200 --> 00:09:33.200]  嘅確信
[00:09:33.200 --> 00:09:35.200]  我講嘅牧師講嘅
[00:09:35.200 --> 00:09:37.200]  傳道人講嘅或者出面嘅
[00:09:37.200 --> 00:09:39.200]  人講嘅邊啲係對
[00:09:39.200 --> 00:09:41.200]  邊啲係錯我哋讀一讀
[00:09:41.200 --> 00:09:43.200]  喺我哋今日嘅經文
[00:09:43.200 --> 00:09:45.200]  第十七章第十一節
[00:09:45.200 --> 00:09:47.200]  好嗎十七章十一
[00:09:47.200 --> 00:09:49.200]  起
[00:09:49.200 --> 00:09:51.200]  開始
[00:09:51.200 --> 00:09:53.200]  講
[00:09:53.200 --> 00:09:55.200]  鐵撒羅尼加十七章之前
[00:09:55.200 --> 00:09:57.200]  我哋再一次祈禱
[00:09:57.200 --> 00:09:59.200]  天上帝求你指教我哋
[00:09:59.200 --> 00:10:01.200]  保羅點樣喺廿一日
[00:10:01.200 --> 00:10:03.200]  喺鐵撒羅尼加
[00:10:03.200 --> 00:10:05.200]  被人稱為攪亂天下
[00:10:05.200 --> 00:10:07.200]  甚至去到小行村
[00:10:07.200 --> 00:10:09.200]  廿四章猶太人稱佢
[00:10:09.200 --> 00:10:11.200]  為瘟疫
[00:10:11.200 --> 00:10:13.200]  佢去到邊邊度就有
[00:10:13.200 --> 00:10:15.200]  衝突
[00:10:15.200 --> 00:10:17.200]  有打官司
[00:10:17.200 --> 00:10:19.200]  有好多嘅對立
[00:10:19.200 --> 00:10:21.200]  甚至成個城市
[00:10:21.200 --> 00:10:23.200]  有暴亂
[00:10:23.200 --> 00:10:25.200]  但主
[00:10:25.200 --> 00:10:27.200]  我求你指教我哋
[00:10:27.200 --> 00:10:29.200]  明白點解你要用福音
[00:10:29.200 --> 00:10:31.200]  去攪亂天下
[00:10:31.200 --> 00:10:33.200]  主求你祝福
[00:10:33.200 --> 00:10:35.200]  俾我哋明白
[00:10:35.200 --> 00:10:37.200]  真正攪亂天下嘅係因為
[00:10:37.200 --> 00:10:39.200]  神你要拯救世人
[00:10:39.200 --> 00:10:41.200]  你要每一個罪人去面對自己
[00:10:41.200 --> 00:10:43.200]  喺神裏面係有
[00:10:43.200 --> 00:10:45.200]  虧險生命
[00:10:45.200 --> 00:10:47.200]  係會有審判
[00:10:47.200 --> 00:10:49.200]  求主幫助我哋
[00:10:49.200 --> 00:10:51.200]  聽我哋祈禱奉耶穌嘅聖名
[00:10:51.200 --> 00:10:53.200]  上個禮拜Doris前度
[00:10:53.200 --> 00:10:55.200]  講到一個冒犯人嘅福音
[00:10:55.200 --> 00:10:57.200]  福音係好冒犯人嘅
[00:10:57.200 --> 00:10:59.200]  因為你
[00:10:59.200 --> 00:11:01.200]  如果你讀過詩篇一百一十八篇
[00:11:01.200 --> 00:11:03.200]  或者比得前書
[00:11:03.200 --> 00:11:05.200]  甚至耶穌嘅福音書都提
[00:11:05.200 --> 00:11:07.200]  當猶太人挑戰佢嘅時候
[00:11:07.200 --> 00:11:09.200]  佢就用詩篇一百一十八篇
[00:11:09.200 --> 00:11:11.200]  嗰度講
[00:11:11.200 --> 00:11:13.200]  當設立咗一個石頭
[00:11:13.200 --> 00:11:15.200]  係一個半腳石
[00:11:15.200 --> 00:11:17.200]  對唔信嘅人係半腳石
[00:11:17.200 --> 00:11:19.200]  對信嘅人係寶貴嘅
[00:11:19.200 --> 00:11:21.200]  防角石
[00:11:21.200 --> 00:11:23.200]  佢嘅匠人嗰啲工匠
[00:11:23.200 --> 00:11:25.200]  所棄嘅石頭已經成為防角石
[00:11:25.200 --> 00:11:29.200]  福音點解成為一個
[00:11:29.200 --> 00:11:31.200]  對人嘅冒犯
[00:11:31.200 --> 00:11:33.200]  就好似今日
[00:11:33.200 --> 00:11:35.200]  我哋喺疫症嘅時候
[00:11:35.200 --> 00:11:37.200]  勸人要戴口罩
[00:11:37.200 --> 00:11:39.200]  當一個人唔信有瘟疫嘅時候
[00:11:39.200 --> 00:11:41.200]  佢唔覺得要戴口罩
[00:11:41.200 --> 00:11:43.200]  佢唔覺得要洗手
[00:11:43.200 --> 00:11:45.200]  就係類似呢啲情況
[00:11:45.200 --> 00:11:47.200]  所以當你去
[00:11:47.200 --> 00:11:49.200]  提醒人哋
[00:11:49.200 --> 00:11:51.200]  要做一樣啱嘅嘢嘅時候
[00:11:51.200 --> 00:11:53.200]  而產生一個冒犯嘅後果
[00:11:53.200 --> 00:11:57.200]  福音就正正
[00:11:57.200 --> 00:11:59.200]  就好似上星期所講嘅一樣
[00:11:59.200 --> 00:12:01.200]  所以呢個冒犯嘅福音
[00:12:01.200 --> 00:12:03.200]  呢一個石安
[00:12:03.200 --> 00:12:05.200]  神設落嗰個
[00:12:05.200 --> 00:12:07.200]  石頭嗰個頭塊石頭
[00:12:07.200 --> 00:12:09.200]  即係基督
[00:12:09.200 --> 00:12:11.200]  去到邊度都搞亂天下
[00:12:11.200 --> 00:12:13.200]  耶穌話你唔好諗住我哋
[00:12:13.200 --> 00:12:15.200]  帶畀世界和平
[00:12:15.200 --> 00:12:17.200]  佢嚟會帶畀世界有紛爭
[00:12:17.200 --> 00:12:19.200]  甚至喺家庭裏面有紛爭
[00:12:19.200 --> 00:12:21.200]  喺社會裏面有紛爭
[00:12:21.200 --> 00:12:23.200]  喺世界裏面都會有紛爭
[00:12:23.200 --> 00:12:25.200]  呢啲引起嘅波動
[00:12:25.200 --> 00:12:27.200]  波動
[00:12:27.200 --> 00:12:29.200]  呢啲引起嘅震動
[00:12:29.200 --> 00:12:31.200]  矛盾係無可避免
[00:12:31.200 --> 00:12:35.200]  弟弟姐妹你留意
[00:12:35.200 --> 00:12:37.200]  香港廿一日搞亂天下
[00:12:37.200 --> 00:12:39.200]  個背景
[00:12:39.200 --> 00:12:41.200]  最近呢
[00:12:41.200 --> 00:12:43.200]  可能個疫情
[00:12:43.200 --> 00:12:45.200]  影響又可能香港嘅運動
[00:12:45.200 --> 00:12:47.200]  影響呢
[00:12:47.200 --> 00:12:49.200]  但我想大家知唔知
[00:12:49.200 --> 00:12:51.200]  舊年時事時代雜誌嘅
[00:12:51.200 --> 00:12:53.200]  風雲人物係邊一個呀
[00:12:53.200 --> 00:12:55.200]  有冇人
[00:12:55.200 --> 00:12:57.200]  up到個名呀
[00:12:57.200 --> 00:12:59.200]  一個十一歲嘅瑞典
[00:12:59.200 --> 00:13:01.200]  女仔喎係呀
[00:13:01.200 --> 00:13:03.200]  美國時代雜誌就頒咗畀佢
[00:13:03.200 --> 00:13:05.200]  咁但係最多票數
[00:13:05.200 --> 00:13:07.200]  就係咩呀
[00:13:07.200 --> 00:13:09.200]  香港人呀
[00:13:09.200 --> 00:13:11.200]  咁香港人呢好多人
[00:13:11.200 --> 00:13:13.200]  以為我哋會成為時代雜誌嘅
[00:13:13.200 --> 00:13:15.200]  風雲人物但係聽講最後
[00:13:15.200 --> 00:13:17.200]  因為
[00:13:17.200 --> 00:13:19.200]  佢哋對特朗普
[00:13:19.200 --> 00:13:21.200]  唔重視環保嘅回應同埋對美國
[00:13:21.200 --> 00:13:23.200]  嘅大選呢聽聽聞
[00:13:23.200 --> 00:13:25.200]  有有嗰啲嘅
[00:13:25.200 --> 00:13:27.200]  左右嘅能力所以就
[00:13:27.200 --> 00:13:29.200]  選咗呢個十一歲
[00:13:29.200 --> 00:13:31.200]  佢佢做啲咩嘅瑞典
[00:13:31.200 --> 00:13:33.200]  女仔佢做啲咩呢佢就呼籲啲
[00:13:33.200 --> 00:13:35.200]  人重視環保要有
[00:13:35.200 --> 00:13:37.200]  行動呼籲啲人罷課
[00:13:37.200 --> 00:13:39.200]  唔好返學所以全世界有幾
[00:13:39.200 --> 00:13:41.200]  百萬個即係中小
[00:13:41.200 --> 00:13:43.200]  大學學生呢就響應
[00:13:43.200 --> 00:13:45.200]  佢罷課
[00:13:45.200 --> 00:13:47.200]  響應佢罷課要
[00:13:47.200 --> 00:13:49.200]  衝擊政府
[00:13:49.200 --> 00:13:51.200]  衝擊個世界嗰啲元首
[00:13:51.200 --> 00:13:53.200]  要重視
[00:13:53.200 --> 00:13:55.200]  環保佢喺網
[00:13:55.200 --> 00:13:57.200]  上講過嘢佢話你真係
[00:13:57.200 --> 00:13:59.200]  夠膽呀How dare you
[00:13:59.200 --> 00:14:01.200]  夠唔夠膽破壞我哋嘅
[00:14:01.200 --> 00:14:03.200]  世界
[00:14:03.200 --> 00:14:05.200]  靚姐妹一樣呀
[00:14:05.200 --> 00:14:07.200]  今日環保嘅訊息
[00:14:07.200 --> 00:14:09.200]  啲人好大聲出嚟
[00:14:09.200 --> 00:14:11.200]  啲人覺得環保
[00:14:11.200 --> 00:14:13.200]  係搞亂天下嘅係咪呀
[00:14:13.200 --> 00:14:15.200]  直頭係囉
[00:14:15.200 --> 00:14:17.200]  你依家去
[00:14:17.200 --> 00:14:19.200]  去去外面食嘢
[00:14:19.200 --> 00:14:21.200]  有冇飲桶㗎係啦
[00:14:21.200 --> 00:14:23.200]  搞亂曬我哋食嘢嘅節奏
[00:14:23.200 --> 00:14:25.200]  你去飲有冇魚翅呀
[00:14:25.200 --> 00:14:27.200]  冇啦
[00:14:27.200 --> 00:14:29.200]  哈哈
[00:14:29.200 --> 00:14:31.200]  轉曬㗎啦
[00:14:31.200 --> 00:14:33.200]  直頭係搞亂天下
[00:14:33.200 --> 00:14:35.200]  福音呢度講保羅
[00:14:35.200 --> 00:14:37.200]  佢搞亂天下
[00:14:37.200 --> 00:14:39.200]  邊個真係搞亂天下呢
[00:14:39.200 --> 00:14:41.200]  我地一齊讀一讀經文先
[00:14:41.200 --> 00:14:43.200]  第一同第二節
[00:14:43.200 --> 00:14:45.200]  係啦
[00:14:45.200 --> 00:14:47.200]  上次菲律比
[00:14:47.200 --> 00:14:49.200]  保羅去離開嘅時候
[00:14:49.200 --> 00:14:51.200]  係邊個
[00:14:51.200 --> 00:14:53.200]  唔想
[00:14:53.200 --> 00:14:55.200]  唔想佢哋留低呀
[00:14:55.200 --> 00:14:57.200]  係邊個唔想留低呀
[00:14:57.200 --> 00:14:59.200]  係啲政府官員喎
[00:14:59.200 --> 00:15:01.200]  哈哈
[00:15:01.200 --> 00:15:03.200]  啲冷氣好似好勁呀
[00:15:03.200 --> 00:15:05.200]  我要著返件褸先
[00:15:05.200 --> 00:15:07.200]  咁呢講到邊呀
[00:15:07.200 --> 00:15:09.200]  講到薩羅尼加係
[00:15:09.200 --> 00:15:11.200]  睇一睇個地圖先
[00:15:11.200 --> 00:15:13.200]  睇左個地圖先好嗎
[00:15:13.200 --> 00:15:15.200]  見到嗎
[00:15:15.200 --> 00:15:17.200]  菲律比
[00:15:17.200 --> 00:15:19.200]  佢哋畀人打完
[00:15:19.200 --> 00:15:21.200]  逼迫完
[00:15:21.200 --> 00:15:23.200]  因為誣告佢哋
[00:15:23.200 --> 00:15:25.200]  羅馬政府唔准許嘅
[00:15:25.200 --> 00:15:27.200]  規條
[00:15:27.200 --> 00:15:29.200]  佢哋被鎖入去死囚嘅監
[00:15:29.200 --> 00:15:31.200]  但佢哋經歷緊一個神跡
[00:15:31.200 --> 00:15:33.200]  震動
[00:15:33.200 --> 00:15:35.200]  個監倉
[00:15:35.200 --> 00:15:37.200]  你知呢好得意嘅
[00:15:37.200 --> 00:15:39.200]  上次菲律比16章呢
[00:15:39.200 --> 00:15:41.200]  喺菲律比嗰度
