
[00:00:00.000 --> 00:00:04.000]  各位,地心界的朋友們早安
[00:14:35.000 --> 00:14:36.000]  因為你的禱告
[00:14:36.000 --> 00:14:37.000]  你的服事
[00:14:37.000 --> 00:14:39.000]  是憑著神的權柄
[00:14:39.000 --> 00:14:42.000]  說出神的話來的
[00:14:42.000 --> 00:14:44.000]  感謝神
[00:14:44.000 --> 00:14:46.000]  復興特會也很好啊
[00:14:46.000 --> 00:14:47.000]  是不是
[00:14:47.000 --> 00:14:50.000]  我們來過我們中間的
[00:14:50.000 --> 00:14:53.000]  有幾次的林大忠牧師
[00:14:53.000 --> 00:14:55.000]  他是有一個叫做
[00:14:55.000 --> 00:14:58.000]  大衛的帳幕事工的
[00:14:58.000 --> 00:15:01.000]  他在中國大陸很有能力
[00:15:01.000 --> 00:15:04.000]  許多人喜歡聽他
[00:15:04.000 --> 00:15:05.000]  他以前是一個
[00:15:05.000 --> 00:15:06.000]  他說他自己講的
[00:15:06.000 --> 00:15:11.000]  他是一個很平常的一個弟兄
[00:15:11.000 --> 00:15:12.000]  然後專門在特會的時候
[00:15:12.000 --> 00:15:14.000]  幫人家放powerpoint
[00:15:14.000 --> 00:15:15.000]  坐在第一排
[00:15:15.000 --> 00:15:17.000]  他有一次有一個
[00:15:17.000 --> 00:15:18.000]  大有能力的一個講員來
[00:15:18.000 --> 00:15:20.000]  他在那邊幫他放powerpoint
[00:15:20.000 --> 00:15:22.000]  結果那個講員就
[00:15:22.000 --> 00:15:23.000]  把他拉上來
[00:15:23.000 --> 00:15:24.000]  就為他禱告
[00:15:24.000 --> 00:15:27.000]  他就倒下去了
[00:15:27.000 --> 00:15:29.000]  他從此不一樣
[00:15:29.000 --> 00:15:32.000]  這是也無可厚非啦
[00:15:32.000 --> 00:15:35.000]  但是
[00:15:35.000 --> 00:15:38.000]  不要追求這些太多啦
[00:15:38.000 --> 00:15:39.000]  我以前在神學院
[00:15:39.000 --> 00:15:42.000]  有一個女同學
[00:15:42.000 --> 00:15:43.000]  哇
[00:15:43.000 --> 00:15:46.000]  那一個禮拜不停的跑場子
[00:15:46.000 --> 00:15:48.000]  她就在追尋這些
[00:15:48.000 --> 00:15:50.000]  倒下去為人家按手
[00:15:50.000 --> 00:15:53.000]  或者是什麼能力等等
[00:15:53.000 --> 00:15:55.000]  為什麼不要追尋這些呢
[00:15:55.000 --> 00:15:56.000]  我跟你講
[00:15:56.000 --> 00:16:00.000]  因為
[00:16:00.000 --> 00:16:04.000]  我自己就知道
[00:16:04.000 --> 00:16:06.000]  我們當我們充電
[00:16:06.000 --> 00:16:08.000]  這叫做充電
[00:16:08.000 --> 00:16:10.000]  充電的速度
[00:16:10.000 --> 00:16:14.000]  絕對沒有比耗電的速度快
[00:16:14.000 --> 00:16:16.000]  所以你充滿了電很快
[00:16:16.000 --> 00:16:20.000]  你的靈力就消失掉了
[00:16:20.000 --> 00:16:23.000]  就容易受血氣的攻擊
[00:16:23.000 --> 00:16:25.000]  就不斷的犯罪
[00:16:25.000 --> 00:16:27.000]  就內疚
[00:16:27.000 --> 00:16:30.000]  就緊緊要抓住
[00:16:30.000 --> 00:16:34.000]  我剛才說我以前有一台電車
[00:16:34.000 --> 00:16:35.000]  那台電車蠻好
[00:16:35.000 --> 00:16:37.000]  我到現在一直都很懷念它
[00:16:37.000 --> 00:16:39.000]  因為我以前
[00:16:39.000 --> 00:16:41.000]  我跟師母常常來來去去的
[00:16:41.000 --> 00:16:42.000]  或者是
[00:16:42.000 --> 00:16:44.000]  不是弟兄姊妹
[00:16:44.000 --> 00:16:48.000]  那個一個月的油錢都幾百塊了
[00:16:48.000 --> 00:16:51.000]  後來我們就發現這個電車呢
[00:16:51.000 --> 00:16:54.000]  一個月租也不過是幾百塊
[00:16:54.000 --> 00:16:56.000]  所以我們就
[00:16:56.000 --> 00:16:58.000]  就弄了兩台電車了
[00:16:58.000 --> 00:16:59.000]  很好嘛
[00:16:59.000 --> 00:17:01.000]  每天晚上回家就充電
[00:17:01.000 --> 00:17:04.000]  早上起來再出去開出去
[00:17:04.000 --> 00:17:05.000]  那麼到處跑
[00:17:05.000 --> 00:17:08.000]  只有電費沒有油費了
[00:17:08.000 --> 00:17:09.000]  很不錯
[00:17:09.000 --> 00:17:12.000]  但是我們發現
[00:17:12.000 --> 00:17:16.000]  常常是電力就是半途就沒有電
[00:17:16.000 --> 00:17:17.000]  是不是
[00:17:17.000 --> 00:17:19.000]  結果那段時間我開玩笑說
[00:17:19.000 --> 00:17:22.000]  是我禱告最有力量的時候
[00:17:22.000 --> 00:17:24.000]  最努力禱告的時候
[00:17:24.000 --> 00:17:26.000]  開到車上啊
[00:17:26.000 --> 00:17:28.000]  還剩五萬的油啊
[00:17:28.000 --> 00:17:30.000]  後來再開再開
[00:17:30.000 --> 00:17:32.000]  黑了沒了
[00:17:32.000 --> 00:17:33.000]  You are on your own
[00:17:33.000 --> 00:17:35.000]  隨你了已經沒有電了
[00:17:35.000 --> 00:17:36.000]  哇拼命禱告啊
[00:17:36.000 --> 00:17:39.000]  你讓我開回家吧
[00:17:39.000 --> 00:17:41.000]  終於到家了
[00:17:41.000 --> 00:17:44.000]  結果我一個體會是怎麼樣
[00:17:44.000 --> 00:17:47.000]  你充再多電
[00:17:47.000 --> 00:17:50.000]  你去聽了多少道
[00:17:50.000 --> 00:17:53.000]  討了多少場復興特會
[00:17:53.000 --> 00:17:54.000]  或者是怎麼樣
[00:17:54.000 --> 00:17:56.000]  但是
[00:17:56.000 --> 00:17:59.000]  當我們的生命沒有轉化
[00:17:59.000 --> 00:18:01.000]  沒有變化
[00:18:01.000 --> 00:18:03.000]  你所接受的譬如說是
[00:18:03.000 --> 00:18:05.000]  你所講出來再多的見證
[00:18:05.000 --> 00:18:08.000]  都是別人的見證
[00:18:08.000 --> 00:18:09.000]  是不是
