
[00:00:00.000 --> 00:00:03.040]  好 今天講的是星哥恐懼的弱時
[00:04:56.360 --> 00:04:59.480]  一邊菲利士軍隊在這邊的山
[00:04:59.480 --> 00:05:02.040]  一個以色列軍隊在另一邊的山
[00:05:02.040 --> 00:05:03.440]  就好像現在
[00:05:03.440 --> 00:05:05.600]  我們這邊看著這邊
[00:05:05.600 --> 00:05:07.640]  這邊看著你經常看的對方
[00:05:07.640 --> 00:05:09.240]  你明白嗎
[00:05:09.240 --> 00:05:10.480]  你當然沒甚麼
[00:05:10.480 --> 00:05:12.080]  是朋友
[00:05:12.080 --> 00:05:13.400]  但你想想
[00:05:13.400 --> 00:05:15.360]  每個人都拿著刀
[00:05:15.360 --> 00:05:16.040]  擦槍走
[00:05:16.040 --> 00:05:17.000]  一下子
[00:05:17.000 --> 00:05:19.120]  就一斬頭都掉下來了
[00:05:19.120 --> 00:05:20.920]  很緊張的一件事
[00:05:20.920 --> 00:05:22.160]  實在是甚麼
[00:05:22.160 --> 00:05:23.320]  很緊張
[00:05:23.320 --> 00:05:25.400]  就好像這張圖片一樣
[00:05:25.400 --> 00:05:26.120]  嘩
[00:05:26.120 --> 00:05:26.800]  很緊張
[00:05:26.800 --> 00:05:28.000]  隨時
[00:05:28.000 --> 00:05:30.320]  就命都沒有了
[00:05:30.320 --> 00:05:31.400]  在那個人很緊張
[00:05:31.400 --> 00:05:32.480]  很挑釁
[00:05:32.480 --> 00:05:34.400]  要來面對兩陣對壘
[00:05:34.400 --> 00:05:38.120]  氣氛相當不容易的時候
[00:05:38.120 --> 00:05:39.040]  在這一刻
[00:05:39.040 --> 00:05:43.320]  就出現了其中一個角色
[00:05:43.320 --> 00:05:45.120]  也是其中一個主角
[00:05:45.120 --> 00:05:46.080]  哥里亞
[00:05:46.080 --> 00:05:47.120]  究竟發生甚麼事
[00:05:47.120 --> 00:05:48.280]  我們一起讀好嗎
[00:05:48.280 --> 00:05:49.960]  在第四節、第五節
[00:05:49.960 --> 00:05:50.960]  第六節、第七節一起讀
[00:05:50.960 --> 00:05:52.040]  1、2、3
[00:05:52.040 --> 00:05:54.840]  從菲利士營中
[00:05:54.840 --> 00:05:57.120]  出來一個土戰的日
[00:05:57.120 --> 00:05:58.920]  明耀哥里亞
[00:05:58.920 --> 00:06:00.360]  士多加分日
[00:06:00.360 --> 00:06:01.400]  新高雄
[00:06:01.400 --> 00:06:03.400]  在我面前的一幅戶口
[00:06:03.400 --> 00:06:05.160]  頭戴銅盔
[00:06:05.160 --> 00:06:07.040]  新村蓋甲
[00:06:07.040 --> 00:06:09.840]  膝蓋重五千尺
[00:06:09.840 --> 00:06:12.480]  腳上有銅鬍膝
[00:06:12.480 --> 00:06:16.040]  兩邊之中會同擊
[00:06:16.040 --> 00:06:20.200]  窗戶口遭遇積木的擊擊
[00:06:20.200 --> 00:06:23.520]  鐵窗頭重六百尺
[00:06:23.520 --> 00:06:27.680]  有一個銅牌的人在他面前走
[00:06:27.680 --> 00:06:28.640]  我解釋一下
[00:06:28.640 --> 00:06:30.040]  我先轉回廣東話
[00:06:30.040 --> 00:06:31.480]  即是說甚麼
[00:06:31.480 --> 00:06:32.440]  先轉回廣東話
[00:06:32.440 --> 00:06:33.720]  第一,有個哥里亞人
[00:06:33.720 --> 00:06:34.520]  加特人
[00:06:34.520 --> 00:06:37.200]  亦都是菲利士人其中一個很大的城市
[00:06:37.200 --> 00:06:40.360]  他身高六爪零一虎
[00:06:40.360 --> 00:06:41.920]  即是三米,可以嗎
[00:06:41.920 --> 00:06:42.840]  三米是多少呢
[00:06:42.840 --> 00:06:44.440]  你看看你的天花板
[00:06:44.440 --> 00:06:45.880]  大概十多尺
[00:06:45.880 --> 00:06:48.080]  零一虎,即是說
[00:06:48.080 --> 00:06:49.280]  即是你看著上面
[00:06:49.280 --> 00:06:50.480]  即是說如果下來
[00:06:50.480 --> 00:06:52.040]  嘩,都很高
[00:06:52.040 --> 00:06:54.840]  大概兩個陳牧師
[00:06:54.840 --> 00:06:57.800]  十尺又不止五尺
[00:06:57.800 --> 00:06:59.120]  我高過五尺一點
[00:06:59.120 --> 00:07:01.920]  我有五尺五吋半
[00:07:01.920 --> 00:07:03.320]  我很記得
[00:07:03.320 --> 00:07:04.240]  不過現在矮了
[00:07:04.240 --> 00:07:07.120]  最近量度好像不夠五尺五吋
[00:07:07.120 --> 00:07:08.960]  人老了是這樣的
[00:07:08.960 --> 00:07:11.120]  很高,這個姚明
[00:07:11.120 --> 00:07:13.560]  他是兩米二六
[00:07:13.560 --> 00:07:15.520]  我沒有記錯,我查過
[00:07:15.520 --> 00:07:16.840]  不過你有幫我查
[00:07:16.840 --> 00:07:17.800]  我們有紀錄
[00:07:17.800 --> 00:07:19.640]  建立世界紀錄大全
[00:07:19.640 --> 00:07:22.480]  最高的人好像是兩米七、兩米八
[00:07:22.480 --> 00:07:25.120]  即是找到的,即是最近
[00:07:25.120 --> 00:07:27.600]  三米,三米是很高的
[00:07:27.600 --> 00:07:30.000]  你想想你和這樣一個人去打
[00:07:30.000 --> 00:07:31.000]  很難打
[00:07:31.000 --> 00:07:33.320]  還有他前面有個人拿個盾牌護著
[00:07:33.320 --> 00:07:35.640]  你高人當然是攻在下面
[00:07:35.640 --> 00:07:36.840]  又有人護著
[00:07:36.840 --> 00:07:37.960]  很難
[00:07:37.960 --> 00:07:39.920]  第二,他說到
[00:07:39.920 --> 00:07:42.560]  他的盔甲足五十七公斤
[00:07:42.560 --> 00:07:45.960]  即是一百二十五磅
[00:07:45.960 --> 00:07:47.160]  很重
[00:07:47.160 --> 00:07:48.840]  這裡有沒有人比一百二十五磅少
[00:07:48.840 --> 00:07:50.720]  舉個手
[00:07:50.720 --> 00:07:52.440]  真是乖,真是舉
[00:07:52.440 --> 00:07:53.720]  我也想舉
[00:07:53.720 --> 00:07:56.320]  花生Sandy,我不敢舉
[00:07:56.320 --> 00:07:57.840]  即是他的盔甲比你重
[00:07:57.840 --> 00:07:58.800]  花生Sandy,行不行
[00:07:58.800 --> 00:08:01.040]  比你重
[00:08:01.040 --> 00:08:02.560]  他的盔甲很厲害
[00:08:02.560 --> 00:08:04.560]  即是你根本打不到
[00:08:04.560 --> 00:08:05.200]  行不行
[00:08:05.200 --> 00:08:07.560]  好了,他還繼續講解
[00:08:07.560 --> 00:08:10.560]  他的槍頭都六百四十立
[00:08:10.560 --> 00:08:12.240]  即是說七公斤
[00:08:12.240 --> 00:08:13.640]  有沒有人打過保齡球
[00:08:13.640 --> 00:08:15.320]  舉個手
[00:08:15.320 --> 00:08:17.680]  保齡球最重是幾磅呢
[00:08:17.680 --> 00:08:19.400]  十五磅是吧
[00:08:19.400 --> 00:08:21.280]  就是這個七公斤
[00:08:21.280 --> 00:08:22.120]  十五磅多
[00:08:22.120 --> 00:08:24.000]  即是說他的槍頭扔過來
[00:08:24.000 --> 00:08:25.880]  好像保齡球扔到你的頭上
[00:08:25.880 --> 00:08:27.200]  砰
[00:08:27.200 --> 00:08:29.000]  他在說他很厲害
[00:08:29.000 --> 00:08:30.240]  搞不定的
[00:08:30.240 --> 00:08:32.440]  這個人打不到
[00:08:32.440 --> 00:08:34.840]  當時這個
[00:08:34.840 --> 00:08:36.960]  哥尼亞就走出來
[00:08:36.960 --> 00:08:37.800]  做甚麼呢
[00:08:37.800 --> 00:08:39.800]  他就說話
[00:08:39.800 --> 00:08:42.600]  他用了很多篇幅介紹他是怎樣
[00:08:42.600 --> 00:08:44.400]  接著他就挑戰他
[00:08:44.400 --> 00:08:45.120]  怎樣挑戰
[00:08:45.120 --> 00:08:46.120]  第八節一起讀
[00:08:46.120 --> 00:08:47.160]  一二三
[00:08:47.160 --> 00:08:51.280]  哥尼亞對著以色列的軍隊站立
[00:08:51.280 --> 00:09:07.400]  (抖音)
[00:09:07.400 --> 00:09:09.320]  他開始說
[00:09:09.320 --> 00:09:10.600]  擺列隊伍
[00:09:10.600 --> 00:09:11.840]  我不是菲律師
[00:09:11.840 --> 00:09:13.480]  你不是蘇勞
[00:09:13.480 --> 00:09:15.680]  你是和我是對敵的
[00:09:15.680 --> 00:09:17.000]  選一個人出來
[00:09:17.000 --> 00:09:18.160]  當時古代也是
[00:09:18.160 --> 00:09:19.480]  我們中國人也是
[00:09:19.480 --> 00:09:21.160]  打仗很多時候
[00:09:21.160 --> 00:09:22.640]  有個大將出來
[00:09:22.640 --> 00:09:24.160]  仙丹對丹
[00:09:24.160 --> 00:09:26.480]  即是香港人的俗語叫甚麼
[00:09:26.480 --> 00:09:27.720]  鄭甚麼
[00:09:27.720 --> 00:09:29.040]  鄭秋
[00:09:29.040 --> 00:09:29.920]  不過很有趣的
[00:09:29.920 --> 00:09:30.760]  當時也是
[00:09:30.760 --> 00:09:32.200]  打完之後
[00:09:32.200 --> 00:09:34.040]  不等於長將元
[00:09:34.040 --> 00:09:35.400]  通常都打下去的
[00:09:35.400 --> 00:09:37.240]  不過有一個走出來的才是
[00:09:37.240 --> 00:09:38.520]  他們也是
[00:09:38.520 --> 00:09:41.680]  出來後就選一個人和我打
[00:09:41.680 --> 00:09:43.280]  第九節第十節這樣說
[00:09:43.280 --> 00:09:46.200]  如果他和我打
[00:09:46.200 --> 00:09:46.920]  殺了我
[00:09:46.920 --> 00:09:49.280]  我和我的族人
[00:09:49.280 --> 00:09:51.640]  就做你奴隸 做你僕人
[00:09:51.640 --> 00:09:52.240]  反過來
[00:09:52.240 --> 00:09:54.000]  我打贏你 你和你的族人
[00:09:54.000 --> 00:09:55.960]  做我奴隸 服侍我
[00:09:55.960 --> 00:09:57.440]  所以這個菲律師人就說
[00:09:57.440 --> 00:09:59.480]  今日向以色列人
[00:09:59.480 --> 00:10:02.480]  軍隊五馬鎮
[00:10:02.480 --> 00:10:03.960]  找一個人出來和我打
[00:10:03.960 --> 00:10:05.240]  OK吧
[00:10:05.240 --> 00:10:06.480]  好了 如果你想想
[00:10:06.480 --> 00:10:08.480]  你對面有一個這麼高的人
[00:10:08.480 --> 00:10:09.720]  這邊有個這麼高的人
[00:10:09.720 --> 00:10:11.640]  起身和我打
[00:10:11.640 --> 00:10:13.560]  誰肯舉手和我打
[00:10:13.560 --> 00:10:14.960]  有沒有
[00:10:14.960 --> 00:10:16.200]  他拿著
[00:10:16.200 --> 00:10:18.240]  寶靈球那麼大的馬
[00:10:18.240 --> 00:10:20.000]  打一打你都會死
[00:10:20.000 --> 00:10:21.760]  都挺害怕的
[00:10:21.760 --> 00:10:23.120]  隨即就來了
[00:10:23.120 --> 00:10:24.800]  所以當時在描述
[00:10:24.800 --> 00:10:27.520]  這個作戰的挑釁
[00:10:27.520 --> 00:10:29.640]  蘇羅和以色列民
[00:10:29.640 --> 00:10:31.200]  當時看到的回應是這樣的
[00:10:31.200 --> 00:10:31.840]  我們一起讀
[00:10:31.840 --> 00:10:32.680]  十七章十一節
[00:10:32.680 --> 00:10:34.120]  一二三
[00:10:34.120 --> 00:10:37.240]  蘇羅和以色列眾人聽見
[00:10:37.240 --> 00:10:39.440]  菲律師人的這句說話
[00:10:39.440 --> 00:10:41.920]  就驚惶極其可怕
[00:10:41.920 --> 00:10:42.840]  為什麼驚惶呢
[00:10:42.840 --> 00:10:44.000]  因為他知道
[00:10:44.000 --> 00:10:46.120]  他未遇見過
[00:10:46.120 --> 00:10:48.280]  他駕馭不了
[00:10:48.280 --> 00:10:49.680]  人最怕的是這件事
[00:10:49.680 --> 00:10:50.440]  我遇見不了
[00:10:50.440 --> 00:10:51.280]  不知道未來會怎樣
[00:10:51.280 --> 00:10:53.440]  不知道之後會怎樣
[00:10:53.440 --> 00:10:54.880]  這個就是他們面對的困難
[00:10:54.880 --> 00:10:55.720]  好了
[00:10:55.720 --> 00:10:59.120]  你說大衛還沒出場呢
[00:10:59.120 --> 00:11:00.640]  我們介紹一下大衛
[00:11:00.640 --> 00:11:02.000]  他一刻就要出場了
[00:11:02.000 --> 00:11:03.720]  他怎樣出場呢
[00:11:03.720 --> 00:11:05.920]  一個君王的出場
[00:11:05.920 --> 00:11:08.280]  還是一個將軍的出場呢
[00:11:08.280 --> 00:11:09.160]  都不是
[00:11:09.160 --> 00:11:11.520]  他怎樣出場都挺好笑的
[00:11:11.520 --> 00:11:12.240]  我們看一看
[00:11:12.240 --> 00:11:14.120]  接著大衛怎樣出場
[00:11:14.120 --> 00:11:15.120]  十二節到十六節
[00:11:15.120 --> 00:11:17.080]  一二三
[00:11:17.080 --> 00:11:19.720]  夜西有八個兒子
[00:11:19.720 --> 00:11:21.720]  當蘇羅的時候
[00:11:21.720 --> 00:11:23.840]  夜西已經老邁
[00:11:23.840 --> 00:11:26.120]  夜西的三個大兒子
[00:11:26.120 --> 00:11:28.320]  跟隨蘇羅出征
[00:11:28.320 --> 00:11:30.320]  大衛是最小的
[00:11:30.320 --> 00:11:33.520]  那三個大兒子跟隨蘇羅
[00:11:33.520 --> 00:11:35.320]  大衛有事的離開
[00:11:35.320 --> 00:11:37.320]  蘇羅會回來
[00:11:37.320 --> 00:11:39.480]  放下半身的藥
[00:11:39.480 --> 00:11:43.040]  那菲律師人早晚都出來站著
[00:11:43.040 --> 00:11:44.840]  如此四十日
[00:11:44.840 --> 00:11:47.600]  四十日出手無策
[00:11:47.600 --> 00:11:50.720]  即是你面對一個人生的大壓力
[00:11:50.720 --> 00:11:52.240]  大挑戰 大威脅
[00:11:52.240 --> 00:11:54.440]  四十日
[00:11:54.440 --> 00:11:57.040]  每個小時
[00:11:57.040 --> 00:11:58.120]  每一天
[00:11:58.120 --> 00:11:59.720]  即是好像現在
[00:11:59.720 --> 00:12:01.000]  我們quarantine(隔離)一樣
[00:12:01.000 --> 00:12:02.000]  七天
[00:12:02.000 --> 00:12:02.840]  二十一天
[00:12:02.840 --> 00:12:03.280]  二十八天
[00:12:03.280 --> 00:12:05.160]  一天加一天
[00:12:05.160 --> 00:12:06.000]  怎樣算呢
[00:12:06.000 --> 00:12:09.320]  原來夜西本來應該是一個勇士
[00:12:09.320 --> 00:12:10.320]  不過他老了
[00:12:10.320 --> 00:12:12.960]  所以他派了他頭三個兒子去打仗
[00:12:12.960 --> 00:12:15.360]  不過小的沒份打
[00:12:15.360 --> 00:12:16.360]  康陽
[00:12:16.360 --> 00:12:17.520]  你繼續去康陽
[00:12:17.520 --> 00:12:18.680]  百里行繼續去康陽
[00:12:18.680 --> 00:12:19.600]  沒你的份
[00:12:19.600 --> 00:12:20.800]  這個背景
[00:12:20.800 --> 00:12:21.360]  不過很有趣
[00:12:21.360 --> 00:12:22.840]  如果我們記得十六章
[00:12:22.840 --> 00:12:25.920]  我們說到當大衛被揀選做君王
[00:12:25.920 --> 00:12:27.320]  用君王
[00:12:27.320 --> 00:12:28.160]  我提過
[00:12:28.160 --> 00:12:31.240]  上帝會給他有曝光率
[00:12:31.240 --> 00:12:32.160]  會是這樣
[00:12:32.160 --> 00:12:33.000]  會鋪排的
[00:12:33.000 --> 00:12:34.080]  一步一步
[00:12:34.080 --> 00:12:35.680]  如果大家記得在十六章
[00:12:35.680 --> 00:12:36.520]  他已經曝光
[00:12:36.520 --> 00:12:40.280]  就是蘇羅神志不清
[00:12:40.280 --> 00:12:42.080]  身心凌亂曬龍
[00:12:42.080 --> 00:12:47.240]  所以當時要找一個人進去用音樂治療
[00:12:47.240 --> 00:12:51.240]  所以十六章他入宮做文職
[00:12:51.240 --> 00:12:51.720]  行不行
[00:12:51.720 --> 00:12:52.960]  文職來的
[00:12:52.960 --> 00:12:54.520]  彈下琴先
[00:12:54.520 --> 00:12:55.000]  入去宮了
[00:12:55.000 --> 00:12:57.240]  開始認識宮裏面的人就認識他了
[00:12:57.240 --> 00:12:58.680]  去到十七章
[00:12:58.680 --> 00:12:59.600]  他怎樣
[00:12:59.600 --> 00:13:01.760]  他開始做文武職了
[00:13:01.760 --> 00:13:03.280]  很厲害的
[00:13:03.280 --> 00:13:05.200]  文武相傳
[00:13:05.200 --> 00:13:07.600]  如果你記得十六章當時記載
[00:13:07.600 --> 00:13:10.880]  當蘇羅亂曬龍被搞妖的時候
[00:13:10.880 --> 00:13:13.960]  有一個少年在蘇羅旁邊描述
[00:13:13.960 --> 00:13:15.560]  他要找一個人幫他
[00:13:15.560 --> 00:13:16.640]  這個人是怎樣
[00:13:16.640 --> 00:13:17.760]  我們重溫少少讀一讀
[00:13:17.760 --> 00:13:18.880]  十八至十六章
[00:13:18.880 --> 00:13:20.560]  一二三
[00:13:20.560 --> 00:13:24.720]  我曾見百里人耶西的一個兒子
[00:13:24.720 --> 00:13:26.400]  善於盤旁
[00:13:26.400 --> 00:13:29.080]  此大有共振的戰士
[00:13:29.080 --> 00:13:30.480]  超過阿克彥
[00:13:30.480 --> 00:13:31.920]  雲馬路遵紀
[00:13:31.920 --> 00:13:34.440]  也好阿雅雲馬路遵紀
[00:13:34.440 --> 00:13:35.720]  順便我講到
[00:13:35.720 --> 00:13:38.080]  第一他有文職厲害的
[00:13:38.080 --> 00:13:40.240]  是善於什麼
[00:13:40.240 --> 00:13:42.240]  善於什麼
[00:13:42.240 --> 00:13:44.320]  接著他的武職現在是什麼
[00:13:44.320 --> 00:13:46.120]  大有什麼
[00:13:46.120 --> 00:13:47.520]  勇敢的戰士
[00:13:47.520 --> 00:13:48.520]  來了
[00:13:48.520 --> 00:13:50.320]  所以這次開始了
[00:13:50.320 --> 00:13:51.520]  看到了
[00:13:51.520 --> 00:13:54.600]  但是大有勇敢的戰士一出場的樣子
[00:13:54.600 --> 00:13:55.160]  很搞笑
[00:13:55.160 --> 00:13:56.160]  你看完下一次就知道了
[00:13:56.160 --> 00:13:58.320]  回到十七章
[00:13:58.320 --> 00:14:01.680]  耶西和他的兒子大衛雪
[00:14:01.680 --> 00:14:03.360]  叫他做些什麼呢
[00:14:03.360 --> 00:14:04.160]  我們一起讀好嗎
[00:14:04.160 --> 00:14:05.280]  一二三
[00:14:05.280 --> 00:14:07.320]  你拿一依法
[00:14:07.320 --> 00:14:11.080]  控了的瑞子和十個餅
[00:14:11.080 --> 00:14:13.920]  速速地送路燕去
[00:14:13.920 --> 00:14:16.120]  返回美國江湖
[00:14:16.120 --> 00:14:16.920]  好了
[00:14:16.920 --> 00:14:17.600]  他叫做什麼
[00:14:17.600 --> 00:14:19.840]  是不是穿著軍服去打仗
[00:14:19.840 --> 00:14:20.840]  不是
[00:14:20.840 --> 00:14:22.800]  叫他買菜不煮飯
[00:14:22.800 --> 00:14:23.680]  是不是
[00:14:23.680 --> 00:14:25.400]  拿去送飯
[00:14:25.400 --> 00:14:27.080]  送飯而已
[00:14:27.080 --> 00:14:29.680]  留意得意的場面
[00:14:29.680 --> 00:14:31.800]  因為他還不覺得這個兒子是可以的
[00:14:31.800 --> 00:14:32.840]  明白嗎
[00:14:32.840 --> 00:14:35.000]  他繼續是康揚對的
[00:14:35.000 --> 00:14:35.600]  好了
[00:14:35.600 --> 00:14:37.160]  我們錄影第一樣東西學
[00:14:37.160 --> 00:14:37.600]  立即學
[00:14:37.600 --> 00:14:38.720]  第一
[00:14:38.720 --> 00:14:41.080]  我們要成為跟隨上去的僕人
[00:14:41.080 --> 00:14:43.680]  我們要在第十七章學的第一樣
[00:14:43.680 --> 00:14:46.200]  我們不要計較
[00:14:46.200 --> 00:14:50.040]  承擔瑣碎的事
[00:14:50.040 --> 00:14:51.440]  人覺得瑣碎
[00:14:51.440 --> 00:14:53.200]  我一點都不覺得
[00:14:53.200 --> 00:14:55.600]  煮飯買菜有什麼瑣碎
[00:14:55.600 --> 00:14:56.920]  你試試你家裡煮飯買菜
[00:14:56.920 --> 00:14:58.800]  那個不煮飯買菜
[00:14:58.800 --> 00:15:00.760]  明天你就瘦了
[00:15:00.760 --> 00:15:03.920]  五天後我跟你做安息禮拜
[00:15:03.920 --> 00:15:05.560]  很重要的
