
[00:00:00.000 --> 00:00:04.840]  第一點是延續出海及釋放神聖的日和華
[00:05:51.720 --> 00:05:55.200]  我叫做崇拜的時候,你試試看
[00:05:55.200 --> 00:05:57.040]  我有時候都挺害怕的
[00:05:57.040 --> 00:06:01.160]  現在年輕人的崇拜很流行
[00:06:01.160 --> 00:06:05.440]  一半人在玩手機
[00:06:05.440 --> 00:06:08.080]  在玩遊戲機
[00:06:08.080 --> 00:06:11.680]  都不是在做崇拜應該做的事
[00:06:11.680 --> 00:06:12.440]  我有時候想想
[00:06:12.440 --> 00:06:17.280]  如果上帝重做一些其他的事情
[00:06:17.280 --> 00:06:21.480]  其中有一個人就低頭死了
[00:06:21.480 --> 00:06:23.280]  那會怎樣呢?
[00:06:23.280 --> 00:06:25.920]  或者我們有沒有得投訴呢?
[00:06:25.920 --> 00:06:28.640]  其實我們真的沒有得投訴
[00:06:28.640 --> 00:06:32.040]  我們完全沒有得投訴,你明白嗎?
[00:06:32.040 --> 00:06:35.840]  但是,我想
[00:06:35.840 --> 00:06:38.040]  為什麼這些事情今天不發生
[00:06:38.040 --> 00:06:39.520]  這完全是上帝的恩典
[00:06:39.520 --> 00:06:41.000]  但其實也不是恩典
[00:06:41.000 --> 00:06:42.840]  就是因為沒有發生
[00:06:42.840 --> 00:06:44.280]  其他人坐在那裡
[00:06:44.280 --> 00:06:46.040]  譬如說
[00:06:46.040 --> 00:06:47.640]  有二十人在玩遊戲機
[00:06:47.640 --> 00:06:49.240]  其他還有四十人還沒玩遊戲機
[00:06:49.240 --> 00:06:51.440]  不過看到那二十人在玩遊戲機也沒什麼問題
[00:06:51.440 --> 00:06:53.240]  其他四十人也覺得
[00:06:53.240 --> 00:06:56.680]  其實玩遊戲機也沒什麼問題
[00:06:56.680 --> 00:07:00.400]  於是可能六十個人全部都進入地獄
[00:07:00.400 --> 00:07:05.160]  因為六十個人都不知道上帝是聖潔的
[00:07:05.160 --> 00:07:08.520]  當你容許他們這麼做的時候
[00:07:08.520 --> 00:07:10.640]  我們再也不認識上帝
[00:07:10.640 --> 00:07:14.440]  於是趁機見主面
[00:07:14.440 --> 00:07:17.760]  原來去到天堂門口的上帝
[00:07:17.760 --> 00:07:19.520]  跟我們想像的上帝完全不一樣
[00:07:19.520 --> 00:07:19.840]  為什麼?
[00:07:19.840 --> 00:07:24.360]  因為我們根本不知道你美記是什麼
[00:07:24.360 --> 00:07:25.320]  沒有看過你美記
[00:07:25.320 --> 00:07:26.080]  也看不明白
[00:07:26.080 --> 00:07:28.560]  也不覺得你美記有什麼重要的事情
[00:07:28.560 --> 00:07:31.640]  是很可怕的一件事情
[00:07:31.640 --> 00:07:35.440]  直到今天我仍然記得這個故事
[00:07:35.440 --> 00:07:36.600]  這是多少年前?
[00:07:36.600 --> 00:07:39.320]  我想差不多二十年前
[00:07:39.320 --> 00:07:43.040]  我去美國去見一份公
[00:07:43.040 --> 00:07:45.760]  就是牧師公
[00:07:45.760 --> 00:07:49.200]  他有一個英文崇拜
[00:07:49.200 --> 00:07:50.920]  教會不是很大的
[00:07:50.920 --> 00:07:55.360]  英文崇拜的是一群年輕人
[00:07:55.360 --> 00:07:57.600]  接著有人給我介紹
[00:07:57.600 --> 00:07:58.920]  他說他們有一個敬拜隊
[00:07:58.920 --> 00:08:00.880]  你想想十幾二十年前
[00:08:00.880 --> 00:08:04.280]  也是頗前衛的敬拜隊
[00:08:04.280 --> 00:08:07.800]  他說自從我們開始有這個敬拜隊
[00:08:07.800 --> 00:08:10.720]  年輕人的參與就多了很多
[00:08:10.720 --> 00:08:14.320]  他說我們有一個十一二歲的年輕人
[00:08:14.320 --> 00:08:16.480]  平時不太願意來教會
[00:08:16.480 --> 00:08:17.720]  不太願意來參與崇拜
[00:08:17.720 --> 00:08:23.040]  現在知道他喜歡打鼓
[00:08:23.040 --> 00:08:26.440]  雖然我叫了他幫我們打鼓
[00:08:26.440 --> 00:08:29.240]  但我心裡想
[00:08:29.240 --> 00:08:31.400]  那就是他不相信了
[00:08:31.400 --> 00:08:34.080]  他完全不知道你在做什麼
[00:08:34.080 --> 00:08:35.840]  他也不在乎你在做什麼
[00:08:35.840 --> 00:08:39.560]  總之有鼓打就好了
[00:08:39.560 --> 00:08:41.040]  對於他們來說
[00:08:41.040 --> 00:08:42.000]  他們在做這件事
[00:08:42.000 --> 00:08:49.200]  他們覺得最重要是他投入
[00:08:49.200 --> 00:08:50.560]  有沒有想過這個年輕人
[00:08:50.560 --> 00:08:52.120]  可能被上帝一刮
[00:08:52.120 --> 00:08:55.040]  打進去死了也行
[00:08:55.040 --> 00:08:58.520]  他完全不知道自己發生了什麼事
[00:08:58.520 --> 00:09:00.680]  當然應該一巴打的是上面的人
[00:09:00.680 --> 00:09:01.600]  而不是下面的人
[00:09:01.600 --> 00:09:03.240]  下面的人真的不知道
[00:09:03.240 --> 00:09:04.720]  他誰知道什麼叫崇拜
[00:09:04.720 --> 00:09:06.880]  但是上面的人不知道發生了什麼事
[00:09:06.880 --> 00:09:13.120]  那怎麼辦呢
[00:09:13.120 --> 00:09:15.520]  崇拜其實從某個角度來講
[00:09:15.520 --> 00:09:18.920]  是最好去教導小朋友
[00:09:18.920 --> 00:09:23.240]  上帝是誰的一個渠道
[00:09:23.240 --> 00:09:24.800]  我跟大家分享另一個故事
[00:09:24.800 --> 00:09:27.320]  我們在美國有一位
[00:09:27.320 --> 00:09:29.120]  頗有名的牧師
[00:09:29.120 --> 00:09:31.880]  他有一次說到他成長
[00:09:31.880 --> 00:09:32.920]  有人問他
[00:09:32.920 --> 00:09:35.160]  他小時候是什麼時候
[00:09:35.160 --> 00:09:37.120]  第一次有一個印象
[00:09:37.120 --> 00:09:39.600]  說他是回教會
[00:09:39.600 --> 00:09:41.440]  他說他第一個印象是
[00:09:41.440 --> 00:09:44.320]  大概他三歲的時候
[00:09:44.320 --> 00:09:46.640]  當然他從小到大都是回教會
[00:09:46.640 --> 00:09:47.760]  他的孩子也是回教會
[00:09:47.760 --> 00:09:48.840]  但是他第一個
[00:09:48.840 --> 00:09:51.600]  他自己的記憶是三歲左右的時候
[00:09:51.600 --> 00:09:53.520]  他說他的記憶就是
[00:09:53.520 --> 00:09:54.160]  他爸爸
[00:09:54.160 --> 00:09:57.080]  他爸爸是我長老
[00:09:57.080 --> 00:09:59.280]  在《星期六》裏面拖著他的手
[00:09:59.280 --> 00:10:00.840]  回教會
[00:10:00.840 --> 00:10:03.520]  然後在那條路上
[00:10:03.520 --> 00:10:04.440]  不斷帶著他走
[00:10:04.440 --> 00:10:05.640]  拖著他
[00:10:05.640 --> 00:10:06.880]  然後就把他放下
[00:10:06.880 --> 00:10:09.960]  坐在最前面的位置
[00:10:09.960 --> 00:10:11.920]  然後他說有一個
[00:10:11.920 --> 00:10:14.200]  很高很大的巨人
[00:10:14.200 --> 00:10:15.480]  走到前面那裏
[00:10:15.480 --> 00:10:18.320]  打開一本很巨型的書
[00:10:18.320 --> 00:10:21.160]  然後全班人很嚴肅地聽著這本書
[00:10:21.160 --> 00:10:24.200]  這個就是他的記憶
[00:10:24.200 --> 00:10:24.880]  他完全
[00:10:24.880 --> 00:10:26.400]  當然他不記得他在讀什麼
[00:10:26.400 --> 00:10:28.680]  他也不知道他在讀什麼
[00:10:28.680 --> 00:10:30.560]  但是他的經驗就是
[00:10:30.560 --> 00:10:33.320]  他很震撼
[00:10:33.320 --> 00:10:34.840]  這個就是教會
[00:10:34.840 --> 00:10:36.080]  當然不是說
[00:10:36.080 --> 00:10:38.120]  從頭到尾都是這樣
[00:10:38.120 --> 00:10:40.840]  是崇拜的時候
[00:10:40.840 --> 00:10:42.440]  所以我記得以前我們在美國
[00:10:42.440 --> 00:10:45.320]  有時候有些小朋友走進來
[00:10:45.320 --> 00:10:47.000]  他們很開心來到教會
[00:10:47.000 --> 00:10:48.440]  就衝過來我前面
[00:10:48.440 --> 00:10:51.480]  他想用我的麥克風說一下Hello
[00:10:51.480 --> 00:10:53.560]  我也給他
[00:10:53.560 --> 00:10:54.840]  但是接著我要跟他說
[00:10:54.840 --> 00:10:56.560]  我的崇拜要開始了
[00:10:56.560 --> 00:11:00.720]  現在開始就不可以做這件事了
[00:11:00.720 --> 00:11:02.600]  我不是說我們要很悶
[00:11:02.600 --> 00:11:07.280]  但是其實你是用莊嚴去教導一些事情
[00:11:07.280 --> 00:11:08.440]  相反
[00:11:08.440 --> 00:11:12.120]  你說最重要是大家投入
[00:11:12.120 --> 00:11:16.560]  這就等於我們逐一點逐一點剷除了
[00:11:16.560 --> 00:11:19.360]  你不就記得了
[00:11:19.360 --> 00:11:22.160]  很多人害怕
[00:11:22.160 --> 00:11:23.280]  所以不要想過
[00:11:23.280 --> 00:11:26.000]  當然我們教會也是在掙扎這件事
[00:11:26.000 --> 00:11:28.720]  這個所謂分明目的
[00:11:28.720 --> 00:11:31.760]  是不是讓這些小朋友自己搞崇拜
[00:11:31.760 --> 00:11:35.760]  這些小朋友知道他們在做什麼嗎
[00:11:35.760 --> 00:11:38.800]  還是其實上帝的智慧當中
[00:11:38.800 --> 00:11:44.280]  是讓一個群體裡面的小朋友在群體裡長大
[00:11:44.280 --> 00:11:47.280]  以致他們知道上帝是誰
[00:11:47.280 --> 00:11:49.160]  於是他們學習
[00:11:49.160 --> 00:11:52.320]  原來上帝是聖潔的
[00:11:52.320 --> 00:11:55.280]  是慈愛的
[00:11:55.280 --> 00:11:58.240]  但是他是神聖的
[00:11:58.240 --> 00:12:00.160]  好,我們讀多一些聖經
[00:12:00.160 --> 00:12:04.800]  摩西照阿倫的叔父烏舌的兒子
[00:12:04.800 --> 00:12:10.000]  米沙利和以利薩反前來對他們說
[00:12:10.000 --> 00:12:19.120]  過來把你的親屬從聖所前抬到刑外
[00:12:19.120 --> 00:12:23.640]  這一節讓我想起新約聖經那兩個夫婦騙上帝
[00:12:23.640 --> 00:12:27.480]  被人搬走了出去
[00:12:27.480 --> 00:12:29.480]  摩西對阿倫和他的兒子
[00:12:29.480 --> 00:12:31.160]  剩下那兩個
[00:12:31.160 --> 00:12:32.840]  不可逢頭散髮
[00:12:32.840 --> 00:12:34.760]  也不可撕裂衣服
[00:12:34.760 --> 00:12:36.440]  免得你們死亡
[00:12:36.440 --> 00:12:39.080]  免得耶和華香會眾發怒
[00:12:39.080 --> 00:12:40.440]  就是兩個弟弟死了
[00:12:40.440 --> 00:12:42.440]  兩個兒子死了
[00:12:42.440 --> 00:12:44.120]  他說這裡說到撕裂衣服
[00:12:44.120 --> 00:12:45.800]  就是不可以為他們哀哭
[00:12:45.800 --> 00:12:46.920]  為什麼
[00:12:46.920 --> 00:12:48.760]  活該的
[00:12:48.760 --> 00:12:51.240]  我不想你覺得上帝無情
[00:12:51.240 --> 00:12:54.600]  這是非常深奧的神學問題
[00:12:54.600 --> 00:12:58.120]  就是說假如你和我上到天堂
[00:12:58.120 --> 00:13:01.000]  然後看到你的親戚落了地獄
[00:13:01.000 --> 00:13:04.600]  你會為他們悲傷還是為他們
[00:13:04.600 --> 00:13:05.880]  你會為他們悲傷
[00:13:05.880 --> 00:13:08.760]  還是為上帝的公義成就而喜樂
[00:13:08.760 --> 00:13:11.000]  你明白我在說什麼嗎
[00:13:11.000 --> 00:13:13.880]  我意思是這句話不是我說的
[00:13:13.880 --> 00:13:16.280]  是真的有神學家在討論這件事
[00:13:16.280 --> 00:13:19.800]  就是說今天我們看到某個親人
[00:13:19.800 --> 00:13:22.120]  可能他死後不回應
[00:13:22.120 --> 00:13:23.240]  不想相信上帝
[00:13:23.240 --> 00:13:25.080]  然後要死
[00:13:25.080 --> 00:13:26.520]  我們覺得很憂傷
[00:13:26.520 --> 00:13:27.160]  但是有一天
[00:13:27.160 --> 00:13:29.400]  如果我們在天堂看下去地獄的時候
[00:13:29.400 --> 00:13:30.440]  我們還會不會憂傷
[00:13:30.440 --> 00:13:32.040]  還是會說上帝做得好
[00:13:32.040 --> 00:13:34.920]  做得好
[00:13:34.920 --> 00:13:35.560]  在地獄裡面
[00:13:35.560 --> 00:13:39.160]  沒有一個人是不值得死的
[00:13:39.160 --> 00:13:39.880]  在天堂裡面
[00:13:39.880 --> 00:13:44.600]  沒有一個人是應當上去的
[00:13:44.600 --> 00:13:47.560]  這是很沉重的事情
[00:13:47.560 --> 00:13:48.600]  但是我想跟你說
[00:13:48.600 --> 00:13:49.880]  上帝不是無情
[00:13:49.880 --> 00:13:52.120]  但意思是告訴你
[00:13:52.120 --> 00:13:54.120]  你站在哪一邊
[00:13:54.120 --> 00:13:56.600]  其實他在挑戰摩西和他剩下的兩個兒子
[00:13:56.600 --> 00:13:57.400]  你站在哪一邊
[00:13:57.400 --> 00:13:59.640]  你站在我這一邊
[00:13:59.640 --> 00:14:02.360]  還是你要站在他那邊
[00:14:02.360 --> 00:14:04.520]  但你們的弟兄以色列全家
[00:14:04.520 --> 00:14:07.480]  卻要為堯華發出的火哀哭
[00:14:07.480 --> 00:14:09.480]  你要哀哭哀哭什麼
[00:14:09.480 --> 00:14:10.920]  不是哀哭那兩個人死了
[00:14:10.920 --> 00:14:15.080]  是哀哭上帝的怒火在我們當中
[00:14:15.080 --> 00:14:17.000]  很不一樣的
[00:14:17.000 --> 00:14:19.640]  如果你覺得這不行
[00:14:19.640 --> 00:14:20.840]  摩西這樣做我不信
[00:14:20.840 --> 00:14:22.280]  信不了
[00:14:22.280 --> 00:14:23.480]  你回去再想想
[00:14:23.480 --> 00:14:26.040]  但是我沒辦法將聖經改的
[00:14:26.040 --> 00:14:27.880]  而迎合你的口味
[00:14:27.880 --> 00:14:28.840]  但是我想告訴你
[00:14:28.840 --> 00:14:31.240]  我們現在活在這樣的情況裡面
[00:14:31.240 --> 00:14:34.760]  我們剷了很多很多聖經的東西
[00:14:34.760 --> 00:14:37.720]  以致有一個適合我們自己的上帝
[00:14:37.720 --> 00:14:39.880]  這是萬萬不可以
[00:14:39.880 --> 00:14:42.360]  你們不可出會幕的門口
[00:14:42.360 --> 00:14:43.400]  免得你們死亡
[00:14:43.400 --> 00:14:46.520]  因為堯華的高油在你們身上
[00:14:46.520 --> 00:14:48.520]  這是在說他們在做事
[00:14:48.520 --> 00:14:51.160]  他們一定要盡忠職守
[00:14:51.160 --> 00:14:54.520]  他們就將摩西的話去做了
[00:14:54.520 --> 00:14:55.400]  這是第一個故事
[00:14:55.400 --> 00:14:56.360]  2A
[00:14:56.360 --> 00:14:58.520]  我幫你看2B
[00:14:58.520 --> 00:15:00.600]  有一個以色列婦人的兒子
[00:15:00.600 --> 00:15:02.280]  他父親是埃及人
[00:15:02.280 --> 00:15:04.280]  這是出埃及的
[00:15:04.280 --> 00:15:06.680]  這個女人逃跑了
[00:15:06.680 --> 00:15:10.680]  可能她埃及的丈夫沒有逃跑
[00:15:10.680 --> 00:15:13.560]  有一天她出去到以色列人中
[00:15:13.560 --> 00:15:15.400]  這以色列婦人的兒子
[00:15:15.400 --> 00:15:18.520]  為一個以色列人在營裡爭吵
[00:15:18.520 --> 00:15:24.440]  以色列婦人的兒子詛咒涉足了聖名
[00:15:24.440 --> 00:15:26.120]  這是第三屆
[00:15:26.120 --> 00:15:28.600]  有人把她送到摩西那裡
[00:15:28.600 --> 00:15:30.920]  她的母親名叫士羅密
[00:15:30.920 --> 00:15:34.280]  是彈指派底伯利的女兒
[00:15:34.280 --> 00:15:36.600]  他們把這人收押在監裡
[00:15:36.600 --> 00:15:38.680]  等候耶和華指示的話
[00:15:38.680 --> 00:15:40.760]  耶和華吩咐摩西說
[00:15:40.760 --> 00:15:43.400]  把詛咒的人帶到營外
[00:15:43.400 --> 00:15:49.080]  凡聽見的人都要把手放在他頭上
[00:15:49.080 --> 00:16:00.680]  傳會眾要用石頭打死他
[00:16:00.680 --> 00:16:03.320]  你們你要吩咐以色列人說
[00:16:03.320 --> 00:16:05.000]  凡詛咒上帝的
[00:16:05.000 --> 00:16:07.320]  必要擔當自己的罪
[00:16:07.320 --> 00:16:09.160]  涉足耶和華名的
[00:16:09.160 --> 00:16:11.400]  必被處死
[00:16:11.400 --> 00:16:16.040]  傳會眾必須用石頭打死他
[00:16:16.040 --> 00:16:18.760]  這就是主了
[00:16:18.760 --> 00:16:21.080]  你知道你不可以形容這件事
[00:16:21.080 --> 00:16:24.680]  否則我們教他吃多少人
[00:16:24.680 --> 00:16:28.920]  明天清崇完了還剩下多少個出去
[00:16:28.920 --> 00:16:32.200]  接著我們是不是要個個掌執
[00:16:32.200 --> 00:16:35.240]  按手拿石頭器那樣扔
[00:16:35.240 --> 00:16:36.360]  不是的
[00:16:36.360 --> 00:16:38.360]  但其實這個新約的equivalent
[00:16:38.360 --> 00:16:40.520]  從舊約到新約是什麼
[00:16:40.520 --> 00:16:42.360]  就說其實我們做牧師
[00:16:42.360 --> 00:16:43.640]  或者我們做教會領袖
[00:16:43.640 --> 00:16:46.680]  我們都知道有些孩子是不信主的
[00:16:46.680 --> 00:16:48.360]  就不是我們想他們不信主
[00:16:48.360 --> 00:16:49.720]  但我們應該要知道
[00:16:49.720 --> 00:16:50.280]  這個孩子
[00:16:50.280 --> 00:16:52.680]  其實我們現在這個崇拜的狀況
[00:16:52.680 --> 00:16:55.720]  是反映了他們的信與不信
[00:16:55.720 --> 00:16:59.560]  於是我們可以幾個人完結之後
[00:16:59.560 --> 00:17:01.080]  異口同聲說
[00:17:01.080 --> 00:17:05.240]  那些孩子很明顯是不認識上帝的
[00:17:05.240 --> 00:17:07.000]  他們這樣走下去死路一條
[00:17:07.000 --> 00:17:08.200]  不如我們為他們祈禱
[00:17:08.200 --> 00:17:13.880]  因為我們沒有權去現在施行上帝的審判
[00:17:13.880 --> 00:17:17.400]  但我們知道如果你容許他繼續走下去
[00:17:17.400 --> 00:17:21.880]  他是死路一條的
[00:17:21.880 --> 00:17:23.400]  信他的不被定罪
[00:17:23.400 --> 00:17:27.240]  不信的人已經被定罪了
