
[00:00:00.000 --> 00:00:03.600]  我相信大家都會不斷的體會
[00:01:58.000 --> 00:02:00.000]  你要保守你的心
[00:02:00.000 --> 00:02:04.000]  勝過保守一切
[00:02:04.000 --> 00:02:06.000]  因為一生的果孝
[00:02:06.000 --> 00:02:09.000]  是從心而出
[00:02:09.000 --> 00:02:14.000]  聖經是上上講述到我們的內心
[00:02:14.000 --> 00:02:15.000]  要我們知道就是
[00:02:15.000 --> 00:02:18.000]  去尋求有真實的生命
[00:02:18.000 --> 00:02:21.000]  不單單是一種外表的敬虔
[00:02:21.000 --> 00:02:23.000]  一種外表的行為
[00:02:23.000 --> 00:02:28.000]  而是說當你內心有真實的敬畏心的時候
[00:02:28.000 --> 00:02:30.000]  你會看到在你的行為裡面
[00:02:30.000 --> 00:02:34.000]  是真實地可以反映出來
[00:02:34.000 --> 00:02:35.000]  所以重要的
[00:02:35.000 --> 00:02:36.000]  聖經上上說
[00:02:36.000 --> 00:02:40.000]  不是外表有多麼偉大
[00:02:40.000 --> 00:02:42.000]  多麼好
[00:02:42.000 --> 00:02:47.000]  而是你裡面是真實地去遵行神的話
[00:02:47.000 --> 00:02:48.000]  你的內心深處
[00:02:48.000 --> 00:02:51.000]  有一種真實敬畏神的心
[00:02:51.000 --> 00:02:54.000]  而也在你的行為表達出來
[00:02:54.000 --> 00:02:58.000]  那是真正心的果孝
[00:02:58.000 --> 00:03:00.000]  因此當我今天讀這段聖經的時候
[00:03:00.000 --> 00:03:01.000]  你會發覺
[00:03:01.000 --> 00:03:04.000]  聖經裡面主耶穌是不斷地提醒
[00:03:04.000 --> 00:03:06.000]  有了我的說話
[00:03:06.000 --> 00:03:08.000]  你要去行出來
[00:03:08.000 --> 00:03:11.000]  這是我們上上講述到的一件事情
[00:03:11.000 --> 00:03:13.000]  但是當我們今天再讀的時候
[00:03:13.000 --> 00:03:15.000]  我們要留心
[00:03:15.000 --> 00:03:17.000]  這正是人生裡面
[00:03:17.000 --> 00:03:20.000]  你和我努力的一個重點
[00:03:20.000 --> 00:03:23.000]  就是讓你所明白的信仰
[00:03:23.000 --> 00:03:25.000]  活出來
[00:03:25.000 --> 00:03:26.000]  行出來
[00:03:26.000 --> 00:03:27.000]  你要發覺
[00:03:27.000 --> 00:03:29.000]  上帝會用很多不同的方式
[00:03:29.000 --> 00:03:32.000]  都是會同樣地提醒我們去做
[00:03:32.000 --> 00:03:33.000]  甚至有些時候
[00:03:33.000 --> 00:03:35.000]  會讓我們面對一些困難
[00:03:35.000 --> 00:03:39.000]  催促我們去實踐真理
[00:03:39.000 --> 00:03:44.000]  又或者甚至讓我們去經歷一些苦難
[00:03:44.000 --> 00:03:46.000]  或者說羞辱、羞愧
[00:03:46.000 --> 00:03:49.000]  突然間看到自己的本相
[00:03:49.000 --> 00:03:51.000]  但是在過程當中
[00:03:51.000 --> 00:03:53.000]  我們會懂得悔改
[00:03:53.000 --> 00:03:55.000]  而去真實地行神的道
[00:03:55.000 --> 00:03:57.000]  所以第一次我們要留意
[00:03:57.000 --> 00:03:59.000]  上帝在我們生命當中的工作
[00:03:59.000 --> 00:04:01.000]  以致我們真的可以行神的道
[00:04:01.000 --> 00:04:03.000]  聖經今天我們讀到
[00:04:03.000 --> 00:04:07.000]  大家知道是登山寶訓裡面最後的一小段
[00:04:07.000 --> 00:04:09.000]  這小段的經文
[00:04:09.000 --> 00:04:11.000]  也好像是將整個登山寶訓
[00:04:11.000 --> 00:04:13.000]  很清楚地總結在一起
[00:04:13.000 --> 00:04:17.000]  大家再看看聖經第七章第十五節
[00:04:17.000 --> 00:04:19.000]  聖經提到的是
[00:04:19.000 --> 00:04:22.000]  要提防假先知
[00:04:22.000 --> 00:04:24.000]  所以你看到一開始就說
[00:04:24.000 --> 00:04:25.000]  提防假先知
[00:04:25.000 --> 00:04:28.000]  他們披著羊皮到你們當中
[00:04:28.000 --> 00:04:31.000]  裡面卻是殘暴的狼
[00:04:31.000 --> 00:04:34.000]  但是憑著他們的果子
[00:04:34.000 --> 00:04:36.000]  就可以認出他們來
[00:04:36.000 --> 00:04:39.000]  荊棘裡面不會摘到葡萄
[00:04:39.000 --> 00:04:42.000]  摘泥不會摘到無花果
[00:04:42.000 --> 00:04:45.000]  因為好的樹才會結好的果子
[00:04:45.000 --> 00:04:50.000]  壞的樹遲早會出現壞的果子
[00:04:50.000 --> 00:04:53.000]  當我回到聖經裡面提到
[00:04:53.000 --> 00:04:56.000]  關於這些假先知的時候
[00:04:56.000 --> 00:04:58.000]  我突然間很快就想起
[00:04:58.000 --> 00:05:01.000]  最近在新聞裡面都看到一些報道
[00:05:01.000 --> 00:05:03.000]  關於一些假的消息
[00:05:03.000 --> 00:05:05.000]  什麼假消息呢
[00:05:05.000 --> 00:05:06.000]  大家可能都會留意到
[00:05:06.000 --> 00:05:08.000]  就是剛剛最近新聞有提到
[00:05:08.000 --> 00:05:10.000]  就是有一個集團
[00:05:10.000 --> 00:05:12.000]  是騙詐的集團
[00:05:12.000 --> 00:05:15.000]  他們冒認一些銀行的職員
[00:05:15.000 --> 00:05:17.000]  打電話給很多不同的人
[00:05:17.000 --> 00:05:18.000]  告訴他們知道
[00:05:18.000 --> 00:05:21.000]  我們銀行出了一些貸款的方式
[00:05:21.000 --> 00:05:24.000]  你可以低息去貸款
[00:05:24.000 --> 00:05:27.000]  不過你們要先開一個新戶口
[00:05:27.000 --> 00:05:29.000]  然後你將一筆錢放進去
[00:05:29.000 --> 00:05:33.000]  這筆錢是你准許才會移動的
[00:05:33.000 --> 00:05:36.000]  但是必須有一筆錢放在戶口
[00:05:36.000 --> 00:05:37.000]  但是你要開戶口
[00:05:37.000 --> 00:05:42.000]  當然你要簽個名授權給銀行
[00:05:42.000 --> 00:05:44.000]  可以開戶口
[00:05:44.000 --> 00:05:46.000]  因此很多人就很想得到
[00:05:46.000 --> 00:05:48.000]  這些低息貸款的機會
[00:05:48.000 --> 00:05:50.000]  他們就開戶口
[00:05:50.000 --> 00:05:52.000]  這筆錢有人多有人少
[00:05:52.000 --> 00:05:55.000]  但是發覺很多的錢後來不翼而飛
[00:05:55.000 --> 00:05:58.000]  不見了
[00:05:58.000 --> 00:06:01.000]  打電話去問這間銀行的時候
[00:06:01.000 --> 00:06:04.000]  銀行說我們沒有這個職員
[00:06:04.000 --> 00:06:06.000]  是誰來的
[00:06:06.000 --> 00:06:08.000]  他們才知道受騙
[00:06:08.000 --> 00:06:14.000]  有人冒這些銀行職員的名義去騙財
[00:06:14.000 --> 00:06:15.000]  有些時候你會發覺
[00:06:15.000 --> 00:06:16.000]  在這個社會裏面
[00:06:16.000 --> 00:06:19.000]  有很多很多假人物
[00:06:19.000 --> 00:06:21.000]  有些假的食物
[00:06:21.000 --> 00:06:24.000]  有些假的契約
[00:06:24.000 --> 00:06:27.000]  帶給你很多不同的損失
[00:06:27.000 --> 00:06:28.000]  但是聖經說
[00:06:28.000 --> 00:06:32.000]  最重要的反而是要留意那些假先知
[00:06:32.000 --> 00:06:33.000]  這些假先知聖經說
[00:06:33.000 --> 00:06:36.000]  他們是披著羊皮
[00:06:36.000 --> 00:06:38.000]  意味著來到羊群當中
[00:06:38.000 --> 00:06:41.000]  你不會察覺他們有什麼分別
[00:06:41.000 --> 00:06:43.000]  表面好像一樣
[00:06:43.000 --> 00:06:46.000]  但是裏面是狼
[00:06:46.000 --> 00:06:48.000]  表面上能言善辯
[00:06:48.000 --> 00:06:51.000]  可能好像是說很多神的教導
[00:06:51.000 --> 00:06:53.000]  一個假的教師
[00:06:53.000 --> 00:06:56.000]  要教給你很多關於神的真理
[00:06:56.000 --> 00:06:59.000]  但是裏面聖經說是殘暴的狼
[00:06:59.000 --> 00:07:02.000]  意味著他只是尋找自己的利益
[00:07:02.000 --> 00:07:05.000]  不會意味著其他人的生死
[00:07:05.000 --> 00:07:08.000]  甚至會傷害會殘害別人
[00:07:08.000 --> 00:07:11.000]  也不是他所理會的
[00:07:11.000 --> 00:07:13.000]  聖經在《馬太福音》裏面
[00:07:13.000 --> 00:07:16.000]  在這個地方提及假先知
[00:07:16.000 --> 00:07:19.000]  去到聖經《馬太福音》24章的時候
[00:07:19.000 --> 00:07:20.000]  你見到聖經裏面講述
[00:07:20.000 --> 00:07:22.000]  在末世的時候
[00:07:22.000 --> 00:07:25.000]  有很多的假先知會出現
[00:07:25.000 --> 00:07:28.000]  我們今天正是末世的時候
[00:07:28.000 --> 00:07:30.000]  這些假先知出現的時候
[00:07:30.000 --> 00:07:32.000]  他們會迷惑人
[00:07:32.000 --> 00:07:33.000]  甚至聖經講到
[00:07:33.000 --> 00:07:34.000]  他們可以起來
[00:07:34.000 --> 00:07:38.000]  顯出一些大神蹟、大奇事
[00:07:38.000 --> 00:07:41.000]  他們可以行一些神蹟的事情
[00:07:41.000 --> 00:07:44.000]  甚至連一些選民、一些基督徒
[00:07:44.000 --> 00:07:47.000]  都被迷惑了
[00:07:47.000 --> 00:07:49.000]  頂尖頂天我們要常常留心
[00:07:49.000 --> 00:07:51.000]  有很多不同的異端
[00:07:51.000 --> 00:07:53.000]  在教會裏面出現
[00:07:53.000 --> 00:07:55.000]  教導了很多假的道理
[00:07:55.000 --> 00:07:56.000]  其中一樣
[00:07:56.000 --> 00:07:59.000]  我想大家都會很記得
[00:07:59.000 --> 00:08:02.000]  我們曾經在教會裏面提及
[00:08:02.000 --> 00:08:04.000]  弟兄姊妹留心
[00:08:04.000 --> 00:08:07.000]  有些人突然很有熱心地
[00:08:07.000 --> 00:08:09.000]  帶你去查經
[00:08:09.000 --> 00:08:11.000]  本來是一件很美的事情
[00:08:11.000 --> 00:08:12.000]  但發覺查經、查經
[00:08:12.000 --> 00:08:14.000]  突然告訴你
[00:08:14.000 --> 00:08:15.000]  其實聖經裏面講的
[00:08:15.000 --> 00:08:16.000]  現在的基督
[00:08:16.000 --> 00:08:19.000]  是一個女的基督
[00:08:19.000 --> 00:08:23.000]  大家知道東方閃電
[00:08:23.000 --> 00:08:26.000]  這個組織不斷地告訴人
[00:08:26.000 --> 00:08:29.000]  就是神創造人
[00:08:29.000 --> 00:08:30.000]  按照他的形象
[00:08:30.000 --> 00:08:31.000]  做男做女
[00:08:31.000 --> 00:08:33.000]  因此有男的基督
[00:08:33.000 --> 00:08:35.000]  但基督今天再臨的時候
[00:08:35.000 --> 00:08:39.000]  以女的角色來顯現
[00:08:39.000 --> 00:08:40.000]  按照聖經所講
[00:08:40.000 --> 00:08:42.000]  他們認為
[00:08:42.000 --> 00:08:43.000]  聖經裏面提到
[00:08:43.000 --> 00:08:45.000]  當基督再臨的時候
[00:08:45.000 --> 00:08:50.000]  閃電從東方劃遍天空
[00:08:50.000 --> 00:08:54.000]  因此基督會從東方出現
[00:08:54.000 --> 00:08:56.000]  就是他們所講的
[00:08:56.000 --> 00:08:59.000]  在今天中國的河南地方
[00:08:59.000 --> 00:09:01.000]  的一位女子
[00:09:01.000 --> 00:09:03.000]  一位姊妹
[00:09:03.000 --> 00:09:05.000]  很多很多的道理
[00:09:05.000 --> 00:09:07.000]  來告訴人
[00:09:07.000 --> 00:09:10.000]  這位才是真正的基督
[00:09:10.000 --> 00:09:12.000]  當然大家聽到的時候
[00:09:12.000 --> 00:09:13.000]  你會知道
[00:09:13.000 --> 00:09:16.000]  跟聖經所講的其實不同
[00:09:16.000 --> 00:09:19.000]  但今天在中國內地
[00:09:19.000 --> 00:09:22.000]  已經有差不多一百萬的人
[00:09:22.000 --> 00:09:25.000]  接受這個信仰
[00:09:25.000 --> 00:09:27.000]  而香港也有不少的人
[00:09:27.000 --> 00:09:30.000]  接受了這個信仰
[00:09:30.000 --> 00:09:31.000]  當聖經裏面講到
[00:09:31.000 --> 00:09:32.000]  假先知的時候
[00:09:32.000 --> 00:09:35.000]  當然有很多其他的形式出現
[00:09:35.000 --> 00:09:36.000]  但聖經裏面有一個
[00:09:36.000 --> 00:09:38.000]  很重要的地方提醒我們
[00:09:38.000 --> 00:09:41.000]  我們要小心去分辨
[00:09:41.000 --> 00:09:42.000]  怎樣去分辨呢
[00:09:42.000 --> 00:09:43.000]  不單聽他們所講
[00:09:43.000 --> 00:09:46.000]  更加留心他們生活的行為
[00:09:46.000 --> 00:09:48.000]  看他們的果子是怎樣
[00:09:48.000 --> 00:09:52.000]  因為好樹才會結出好果子
[00:09:52.000 --> 00:09:55.000]  壞的樹有些時候裝作好樹
[00:09:55.000 --> 00:09:57.000]  但遲早你會見到
[00:09:57.000 --> 00:09:59.000]  那種壞的生活行為
[00:09:59.000 --> 00:10:01.000]  可以表現出來
[00:10:01.000 --> 00:10:02.000]  因為聖經提醒我們
[00:10:02.000 --> 00:10:06.000]  要留心他們生命的狀況
[00:10:06.000 --> 00:10:07.000]  他們的為人
[00:10:07.000 --> 00:10:08.000]  他們的品格
[00:10:08.000 --> 00:10:12.000]  以致你不會被他們迷惑到
[00:10:12.000 --> 00:10:13.000]  當這樣讀聖經的時候
[00:10:13.000 --> 00:10:14.000]  你會發覺
[00:10:14.000 --> 00:10:16.000]  聖經同時提醒一件事情
[00:10:16.000 --> 00:10:19.000]  不單要小心分辨一些假先知
[00:10:19.000 --> 00:10:23.000]  同樣要小心分辨自己
[00:10:23.000 --> 00:10:28.000]  究竟我們自己的生命狀況是怎樣呢
[00:10:28.000 --> 00:10:29.000]  我們都會有些時候
[00:10:29.000 --> 00:10:32.000]  被自己某些外在的行為誤導了
[00:10:32.000 --> 00:10:35.000]  以為自己是很敬虔的一個人
[00:10:35.000 --> 00:10:37.000]  我常常有回崇拜
[00:10:37.000 --> 00:10:40.000]  我很多時候有十一的奉獻
[00:10:40.000 --> 00:10:41.000]  沒錯
[00:10:41.000 --> 00:10:44.000]  這也是一種敬畏神的表達
[00:10:44.000 --> 00:10:47.000]  但如果單單從表面去看
[00:10:47.000 --> 00:10:52.000]  就以為自己已經是合神心意的
[00:10:52.000 --> 00:10:55.000]  其中有很多的危險
[00:10:55.000 --> 00:10:56.000]  我想說一件事情
[00:10:56.000 --> 00:11:00.000]  我很記得在很多年前
[00:11:00.000 --> 00:11:01.000]  有一次我很記得
[00:11:01.000 --> 00:11:04.000]  有一位弟兄他都上年紀
[00:11:04.000 --> 00:11:06.000]  他跟我說一件事
[00:11:06.000 --> 00:11:09.000]  他說我太太很抗拒福音
[00:11:09.000 --> 00:11:11.000]  我很多時候帶她去信耶穌
[00:11:11.000 --> 00:11:13.000]  但她一直都不肯接受
[00:11:13.000 --> 00:11:16.000]  她很心硬
[00:11:16.000 --> 00:11:18.000]  我說這樣吧
[00:11:18.000 --> 00:11:20.000]  我們大家為她祈禱
[00:11:20.000 --> 00:11:21.000]  過了一段時間之後
[00:11:21.000 --> 00:11:22.000]  她告訴我
[00:11:22.000 --> 00:11:24.000]  施牧師你可不可以來探望她
[00:11:24.000 --> 00:11:26.000]  她進了醫院
[00:11:26.000 --> 00:11:28.000]  我說好
[00:11:28.000 --> 00:11:30.000]  我跟她去探望
[00:11:30.000 --> 00:11:31.000]  去到醫院的時候
[00:11:31.000 --> 00:11:34.000]  我留意到他們去了一個私家醫院
[00:11:34.000 --> 00:11:36.000]  而且是一個獨立的房間
[00:11:36.000 --> 00:11:40.000]  甚至有一個小小的騎樓
[00:11:40.000 --> 00:11:42.000]  進去的時候
[00:11:42.000 --> 00:11:44.000]  我看到這位弟兄進去
[00:11:44.000 --> 00:11:46.000]  他沒有跟太太打招呼
[00:11:46.000 --> 00:11:48.000]  然後出了騎樓
[00:11:48.000 --> 00:11:52.000]  我發覺他跪下了祈禱
[00:11:52.000 --> 00:11:54.000]  很敬虔
[00:11:54.000 --> 00:11:56.000]  可能是為太太祈禱
[00:11:56.000 --> 00:11:59.000]  但是我怎麼辦呢
[00:11:59.000 --> 00:12:01.000]  因為他出去了
[00:12:01.000 --> 00:12:04.000]  太太不會知道我是誰
[00:12:04.000 --> 00:12:07.000]  但是我也不要緊
[00:12:07.000 --> 00:12:09.000]  我就走過去自我介紹
[00:12:09.000 --> 00:12:12.000]  我是施牧師
[00:12:12.000 --> 00:12:14.000]  你的丈夫邀請我來探望你
[00:12:14.000 --> 00:12:17.000]  關心你
[00:12:17.000 --> 00:12:19.000]  然後我看到這位太太
[00:12:19.000 --> 00:12:23.000]  怒目看著我
[00:12:23.000 --> 00:12:26.000]  然後開始罵
[00:12:26.000 --> 00:12:31.000]  我就想怪不得丈夫說她很心硬
[00:12:31.000 --> 00:12:32.000]  但是當我一邊聽的時候
[00:12:32.000 --> 00:12:36.000]  我發覺另一面的圖畫
[00:12:36.000 --> 00:12:38.000]  這位太太說
[00:12:38.000 --> 00:12:41.000]  她經常逼我信耶穌
[00:12:41.000 --> 00:12:45.000]  但是她從來沒有關心過我
[00:12:45.000 --> 00:12:48.000]  我們結婚這麼多年
[00:12:48.000 --> 00:12:51.000]  她沒有關心過我
[00:12:51.000 --> 00:12:54.000]  我現在進了醫院
[00:12:54.000 --> 00:12:59.000]  她很少來理會我
[00:12:59.000 --> 00:13:01.000]  她叫我信耶穌
[00:13:01.000 --> 00:13:02.000]  如果像她那樣信耶穌
[00:13:02.000 --> 00:13:06.000]  我就不信
[00:13:06.000 --> 00:13:07.000]  我突然間明白一件事情
[00:13:07.000 --> 00:13:10.000]  這位弟兄似乎很敬虔
[00:13:10.000 --> 00:13:13.000]  一來到就跪下祈禱
[00:13:13.000 --> 00:13:16.000]  但是在他和太太的相處當中
[00:13:16.000 --> 00:13:23.000]  很清楚他沒有愛護他的太太
[00:13:23.000 --> 00:13:26.000]  我們很多時候都會問一個問題
[00:13:26.000 --> 00:13:30.000]  有時候我們看到自己某些行動的時候
[00:13:30.000 --> 00:13:32.000]  我們要多問一個問題
[00:13:32.000 --> 00:13:38.000]  是不是你的心是真實地聽神的話
[00:13:38.000 --> 00:13:45.000]  而那些行動是真實的愛心行動
[00:13:45.000 --> 00:13:47.000]  聖經裡面告訴我們一件事情
[00:13:47.000 --> 00:13:52.000]  就是要留心你自己生命的果子
[00:13:52.000 --> 00:13:54.000]  有沒有果子?
[00:13:54.000 --> 00:13:57.000]  是不是真實的果子?
[00:13:57.000 --> 00:14:01.000]  否則你不會真的知道自己的實況
[00:14:01.000 --> 00:14:03.000]  而最關鍵的仍然是
[00:14:03.000 --> 00:14:08.000]  你有沒有真正地按照神的話走出來
[00:14:08.000 --> 00:14:11.000]  是聖經對我們一個很大的提醒
[00:14:11.000 --> 00:14:13.000]  然後接著聖經再說
[00:14:13.000 --> 00:14:14.000]  有些情況
[00:14:14.000 --> 00:14:16.000]  沒錯也有些好像果子
[00:14:16.000 --> 00:14:19.000]  但是那些果子是模仿回來的
[00:14:19.000 --> 00:14:23.000]  是一種表面的好像敬虔的行為
[00:14:23.000 --> 00:14:25.000]  但是不是真實的
[00:14:25.000 --> 00:14:27.000]  二十一節你再讀的時候
[00:14:27.000 --> 00:14:29.000]  聖經提到有些人
[00:14:29.000 --> 00:14:31.000]  他們跟主說主啊主啊
[00:14:31.000 --> 00:14:33.000]  一直告訴主
[00:14:33.000 --> 00:14:35.000]  我們稱呼你為主
[00:14:35.000 --> 00:14:37.000]  甚至說我曾經奉你的名
[00:14:37.000 --> 00:14:41.000]  做過很多重要的事奉
[00:14:41.000 --> 00:14:43.000]  但是主就告訴他們知道
[00:14:43.000 --> 00:14:45.000]  他說
[00:14:45.000 --> 00:14:48.000]  不是每一個稱主為主的人
[00:14:48.000 --> 00:14:50.000]  都能進入天國
[00:14:50.000 --> 00:15:00.000]  唯有遵行我天父旨的人才能進去
[00:15:00.000 --> 00:15:03.000]  是不是需要人幫幫忙?
[00:15:03.000 --> 00:15:05.000]  可以了
[00:15:05.000 --> 00:15:07.000]  剛才我們說到一件事情
[00:15:07.000 --> 00:15:09.000]  主特別這樣說
[00:15:09.000 --> 00:15:12.000]  不是所有人能講主啊主啊的人
[00:15:12.000 --> 00:15:14.000]  都可以進天國
[00:15:14.000 --> 00:15:18.000]  而是唯有那些遵行天父旨的人
[00:15:18.000 --> 00:15:20.000]  因此你發覺聖經強調一件事情
[00:15:20.000 --> 00:15:23.000]  唯有那些真實遵行神心意的人
[00:15:23.000 --> 00:15:26.000]  他們才能夠蒙受救恩
[00:15:26.000 --> 00:15:27.000]  你說不是啊
[00:15:27.000 --> 00:15:30.000]  他們都說都承認主是主
[00:15:30.000 --> 00:15:33.000]  沒錯他們口裡承認
[00:15:33.000 --> 00:15:37.000]  但是心裡沒有相信
[00:15:37.000 --> 00:15:38.000]  因此你發覺
[00:15:38.000 --> 00:15:41.000]  這些說話可以是一些很虛浮的空話
[00:15:41.000 --> 00:15:43.000]  他們承認耶穌基督是主
[00:15:43.000 --> 00:15:47.000]  但是他們沒有遵行主的吩咐
[00:15:47.000 --> 00:15:51.000]  因此證明他們沒有真正承認耶穌是主
[00:15:51.000 --> 00:15:54.000]  甚至他們好像做了很多很輝煌的事情
[00:15:54.000 --> 00:15:55.000]  他們講道
[00:15:55.000 --> 00:15:56.000]  他們講鬼
[00:15:56.000 --> 00:15:57.000]  行神蹟
[00:15:57.000 --> 00:15:59.000]  但是主告訴他們
[00:15:59.000 --> 00:16:01.000]  我不認識你們
[00:16:01.000 --> 00:16:06.000]  是說跟他們之間竟然沒有一種生命的關係
[00:16:06.000 --> 00:16:07.000]  當然你會問
[00:16:07.000 --> 00:16:09.000]  他們能夠可以講鬼
[00:16:09.000 --> 00:16:12.000]  可以做這麼多偉大的事情
[00:16:12.000 --> 00:16:17.000]  原來他們不是真的相信主嗎
[00:16:17.000 --> 00:16:19.000]  因此我們都未必很明白這件事情
[00:16:19.000 --> 00:16:21.000]  但是我們都想回
[00:16:21.000 --> 00:16:22.000]  在聖經裡面
[00:16:22.000 --> 00:16:25.000]  如果你記得聖經的節能轉題十九
[00:16:25.000 --> 00:16:26.000]  將有提及到
[00:16:26.000 --> 00:16:28.000]  當時有一些猶太人
[00:16:28.000 --> 00:16:31.000]  他們是靠著唸咒語講鬼
[00:16:31.000 --> 00:16:33.000]  但後來他們發覺
[00:16:33.000 --> 00:16:35.000]  保羅他講鬼很有能力
[00:16:35.000 --> 00:16:38.000]  因此他們就用了保羅的方法
[00:16:38.000 --> 00:16:41.000]  當我們面對一些人被毀附的時候
[00:16:41.000 --> 00:16:43.000]  當時他們怎麼做
[00:16:43.000 --> 00:16:44.000]  他們就說
[00:16:44.000 --> 00:16:47.000]  我奉保羅所傳的耶穌基督的名
[00:16:47.000 --> 00:16:50.000]  吩咐你走
[00:16:50.000 --> 00:16:53.000]  他們就像一個屬靈的工程師
[00:16:53.000 --> 00:16:54.000]  講出來
[00:16:54.000 --> 00:16:56.000]  鬼就走了
[00:16:56.000 --> 00:16:58.000]  但是當時聖經就說
[00:16:58.000 --> 00:17:00.000]  鬼就問他們
[00:17:00.000 --> 00:17:03.000]  他說耶穌我認識
[00:17:03.000 --> 00:17:05.000]  保羅我也認識
[00:17:05.000 --> 00:17:08.000]  但是你是誰
[00:17:08.000 --> 00:17:12.000]  然後鬼跳在他們身上制服了他們
[00:17:12.000 --> 00:17:15.000]  有時候可能會用某些說話
[00:17:15.000 --> 00:17:17.000]  好像很敬虔的說話
[00:17:17.000 --> 00:17:19.000]  但是沒有那種生命
[00:17:19.000 --> 00:17:20.000]  聖經就說
[00:17:20.000 --> 00:17:23.000]  這個不是神所喜悅的
[00:17:23.000 --> 00:17:28.000]  甚至有時候可能會產生一種能力出來
[00:17:28.000 --> 00:17:30.000]  有時候我們似乎不太了解
[00:17:30.000 --> 00:17:33.000]  為什麼神會用一些人
[00:17:33.000 --> 00:17:36.000]  會成就一些很偉大的事情
[00:17:36.000 --> 00:17:38.000]  但是當我回到聖經裡面的時詩記的時候
[00:17:38.000 --> 00:17:40.000]  我就多了解
[00:17:40.000 --> 00:17:42.000]  大家知道時詩記神興起
[00:17:42.000 --> 00:17:45.000]  才知道要釋放很多猶太人
[00:17:45.000 --> 00:17:48.000]  遠離他們的很多的仇敵
[00:17:48.000 --> 00:17:49.000]  但是當你小心看的時候
[00:17:49.000 --> 00:17:51.000]  很多這些的時詩
[00:17:51.000 --> 00:17:54.000]  其實生命有很多很多敗壞的事情
[00:17:54.000 --> 00:17:56.000]  詭罪的事情
[00:17:56.000 --> 00:17:57.000]  我們不完全明白
[00:17:57.000 --> 00:18:00.000]  但是神曾經這樣做
[00:18:00.000 --> 00:18:03.000]  更加給我們一種警覺
[00:18:03.000 --> 00:18:05.000]  不要因為你做一些事情
[00:18:05.000 --> 00:18:08.000]  好像有一些果效
[00:18:08.000 --> 00:18:11.000]  甚至好像一些很偉大的侍奉
[00:18:11.000 --> 00:18:14.000]  沒錯,這裡有神自己的恩惠
[00:18:14.000 --> 00:18:18.000]  但是不要單憑這些去衡量自己
[00:18:18.000 --> 00:18:22.000]  反而最關鍵的仍然是要問一個問題
[00:18:22.000 --> 00:18:27.000]  就是我是否真的常常遵行神的話
[00:18:27.000 --> 00:18:30.000]  仍然按照祂給我的吩咐
