
[00:00:00.000 --> 00:00:05.000]  在傳統上,我們常說男主外,女主內的傳統
[00:04:27.000 --> 00:04:30.000]  在舊約最後的一卷書
[00:04:30.000 --> 00:04:32.000]  去到最後的一章裏邊
[00:04:32.000 --> 00:04:34.000]  差不多去到最後的節日當中
[00:04:34.000 --> 00:04:37.000]  耶和華神忽然之間說了一句聖經
[00:04:37.000 --> 00:04:40.000]  作為一個舊約的終結
[00:04:40.000 --> 00:04:44.000]  他說我來是要讓爸爸的心轉向兒女
[00:04:44.000 --> 00:04:47.000]  兒女的心轉向父親
[00:04:47.000 --> 00:04:51.000]  免得我再來的時候要就坐這個地方
[00:04:51.000 --> 00:04:53.000]  弟兄姊妹,有時候我們會想
[00:04:53.000 --> 00:04:57.000]  爸爸和小孩子和兒女理應是一個聯合
[00:04:57.000 --> 00:04:58.000]  但是另一方面
[00:04:58.000 --> 00:05:01.000]  當我自己和師母不斷去思考這節聖經的時候
[00:05:01.000 --> 00:05:04.000]  就想起我過去侍奉作為牧者幾十年那邊
[00:05:04.000 --> 00:05:07.000]  很多時候我都會聽到很多弟兄姊妹
[00:05:07.000 --> 00:05:09.000]  這樣和我分享在過去一段時間
[00:05:09.000 --> 00:05:15.000]  就是說你經常和我說天上的爸爸是這麼慈愛
[00:05:15.000 --> 00:05:16.000]  但是我回到家
[00:05:16.000 --> 00:05:19.000]  看到自己地上的爸爸那種猙獰的面孔
[00:05:19.000 --> 00:05:22.000]  那種動不動就罵,動不動就打
[00:05:22.000 --> 00:05:27.000]  我怎樣去體會到天上的爸爸那份慈愛
[00:05:27.000 --> 00:05:28.000]  我記得師母說過
[00:05:28.000 --> 00:05:32.000]  當她的爸爸曾經和她說
[00:05:32.000 --> 00:05:35.000]  她一家有十三個小孩
[00:05:35.000 --> 00:05:37.000]  總之其中一個犯錯
[00:05:37.000 --> 00:05:39.000]  她的爸爸就要打完十三個
[00:05:39.000 --> 00:05:41.000]  所以被打完就很有機會
[00:05:41.000 --> 00:05:43.000]  每天被爸爸打就很有機會
[00:05:43.000 --> 00:05:45.000]  那你說一回到家被爸爸打
[00:05:45.000 --> 00:05:50.000]  我怎樣去理解天上的爸爸那份慈愛
[00:05:50.000 --> 00:05:52.000]  很多時候我們都會很自然的
[00:05:52.000 --> 00:05:55.000]  用地上的父親的形象
[00:05:55.000 --> 00:06:00.000]  去理解我們在天上的爸爸那種形象
[00:06:00.000 --> 00:06:01.000]  但是另一方面
[00:06:01.000 --> 00:06:04.000]  這隻聖經叫做歸向歸向歸向
[00:06:04.000 --> 00:06:06.000]  我就開始想和師母開始想
[00:06:06.000 --> 00:06:11.000]  今天我們會不會相反去看
[00:06:11.000 --> 00:06:12.000]  這個相反去看就是說
[00:06:12.000 --> 00:06:16.000]  我們會不會先嘗試去認識我們天上的爸爸
[00:06:16.000 --> 00:06:18.000]  就因為我們認識天上的爸爸
[00:06:18.000 --> 00:06:20.000]  透過我們認識天上的爸爸
[00:06:20.000 --> 00:06:26.000]  能夠去接納和去明白我們地上的爸爸
[00:06:26.000 --> 00:06:27.000]  相反
[00:06:27.000 --> 00:06:30.000]  對我來說我覺得是很重要
[00:06:30.000 --> 00:06:33.000]  我的成長是一個無父的一代成長
[00:06:33.000 --> 00:06:35.000]  這個無父的一代不代表我沒有爸爸
[00:06:35.000 --> 00:06:37.000]  不過我是見不到我爸爸
[00:06:37.000 --> 00:06:40.000]  因為我爸爸是唯一一個經濟的支柱
[00:06:40.000 --> 00:06:41.000]  他一個人賺錢
[00:06:41.000 --> 00:06:45.000]  是能夠養活我們一家百口
[00:06:45.000 --> 00:06:46.000]  換言之
[00:06:46.000 --> 00:06:49.000]  星期一到星期六我都見不到我爸爸
[00:06:49.000 --> 00:06:50.000]  我爸爸每一天都要工作
[00:06:50.000 --> 00:06:52.000]  到了晚上要應酬
[00:06:52.000 --> 00:06:55.000]  差不多回到家都要一點多兩點鐘回到家
[00:06:55.000 --> 00:06:58.000]  以致到他睡覺的時候我已經回到學校
[00:06:58.000 --> 00:07:01.000]  我放學的時候我會見不到我爸爸
[00:07:01.000 --> 00:07:02.000]  所以換言之
[00:07:02.000 --> 00:07:04.000]  在那個年代的成長
[00:07:04.000 --> 00:07:07.000]  我們稱之為我們一代是無父的一代
[00:07:07.000 --> 00:07:10.000]  但是我們今天沒有爸爸的形象
[00:07:10.000 --> 00:07:11.000]  怎樣做一個爸爸
[00:07:11.000 --> 00:07:14.000]  以致到我們過去在上個世紀八十年代
[00:07:14.000 --> 00:07:17.000]  在教會那邊很普遍的一個專題
[00:07:17.000 --> 00:07:20.000]  就是說在一個無父的世代當中
[00:07:20.000 --> 00:07:21.000]  我們怎樣做一個爸爸
[00:07:21.000 --> 00:07:23.000]  在一個沒有爸爸的形象那邊
[00:07:23.000 --> 00:07:25.000]  我們怎樣做一個爸爸
[00:07:25.000 --> 00:07:27.000]  對我來說我們才能夠感謝神
[00:07:27.000 --> 00:07:29.000]  就是因為我們認識了天上的爸爸
[00:07:29.000 --> 00:07:31.000]  當我認識天上的爸爸的時候
[00:07:31.000 --> 00:07:33.000]  透過我對他的認識
[00:07:33.000 --> 00:07:37.000]  幫我自己今天嘗試去做一個
[00:07:37.000 --> 00:07:40.000]  神所喜悅的一個地上的爸爸
[00:07:40.000 --> 00:07:41.000]  以致到我們的信仰
[00:07:41.000 --> 00:07:44.000]  就能夠怎樣去傳承給我們的下一代
[00:07:44.000 --> 00:07:45.000]  所以弟兄姊妹
[00:07:45.000 --> 00:07:47.000]  今天這個題目是恰恰相反
[00:07:47.000 --> 00:07:50.000]  就是透過認識我們天上的爸爸
[00:07:50.000 --> 00:07:55.000]  來去認識和接納明白我們地上的爸爸
[00:07:55.000 --> 00:07:58.000]  而今天我選擇的聖經就是約翰福音第十四章
[00:07:58.000 --> 00:08:00.000]  由第五節到十四節
[00:08:00.000 --> 00:08:03.000]  我們可能比較熟悉的其中一節聖經
[00:08:03.000 --> 00:08:04.000]  就是耶穌說
[00:08:04.000 --> 00:08:07.000]  我就是導路真理生命那一節聖經
[00:08:07.000 --> 00:08:09.000]  當然我們要明白
[00:08:09.000 --> 00:08:12.000]  這節聖經一定要回到背景
[00:08:12.000 --> 00:08:15.000]  我們先讀一讀頭那四節聖經好不好
[00:08:15.000 --> 00:08:17.000]  頭那四節一至四節
[00:08:17.000 --> 00:08:18.000]  我們一個背景
[00:08:18.000 --> 00:08:19.000]  我們讀一讀好不好
[00:08:19.000 --> 00:08:20.000]  預備一二三
[00:08:20.000 --> 00:08:22.000]  你們心裡不要憂愁
[00:08:22.000 --> 00:08:25.000]  你們信神就當信我
[00:08:25.000 --> 00:08:28.000]  在我父的家裡
[00:08:28.000 --> 00:08:30.000]  若是沒有
[00:08:30.000 --> 00:08:32.000]  我就早已告訴你們了
[00:08:32.000 --> 00:08:35.000]  我去完事為你們預備地方去
[00:08:35.000 --> 00:08:38.000]  我若去為你們預備了地方
[00:08:38.000 --> 00:08:42.000]  就必再來接你們到我那裡去
[00:08:42.000 --> 00:08:43.000]  我在那裡
[00:08:43.000 --> 00:08:45.000]  叫你們也在那裡
[00:08:45.000 --> 00:08:47.000]  我往那裡去
[00:08:47.000 --> 00:08:49.000]  你們知道那條路
[00:08:49.000 --> 00:08:51.000]  你們也知道
[00:08:51.000 --> 00:08:54.000]  為什麼耶穌在第十四章第一節說
[00:08:54.000 --> 00:08:57.000]  你們的心裡不要憂愁
[00:08:57.000 --> 00:08:58.000]  憂愁是一種不安
[00:08:58.000 --> 00:09:00.000]  一種震動的意思
[00:09:00.000 --> 00:09:01.000]  因為第十三章
[00:09:01.000 --> 00:09:05.000]  耶穌當他幫門徒洗完腳之後
[00:09:05.000 --> 00:09:06.000]  他就跟門徒說
[00:09:06.000 --> 00:09:08.000]  我要走
[00:09:08.000 --> 00:09:11.000]  那幫門徒跟了耶穌三年多
[00:09:11.000 --> 00:09:13.000]  忽然間聽到耶穌說要走
[00:09:13.000 --> 00:09:17.000]  於是心裡就開始有一種不安的感覺
[00:09:17.000 --> 00:09:18.000]  於是耶穌就跟他們說
[00:09:18.000 --> 00:09:21.000]  你們的心裡千萬不要不安
[00:09:21.000 --> 00:09:23.000]  你們要相信神
[00:09:23.000 --> 00:09:25.000]  也要相信我
[00:09:25.000 --> 00:09:27.000]  我要去的地方你們知道
[00:09:27.000 --> 00:09:29.000]  因為我要去負那裡
[00:09:29.000 --> 00:09:30.000]  你們知道
[00:09:30.000 --> 00:09:32.000]  這條路你們知道
[00:09:32.000 --> 00:09:34.000]  這個知道的意思很有趣
[00:09:34.000 --> 00:09:35.000]  第四節說
[00:09:35.000 --> 00:09:37.000]  我往那裡去你們知道
[00:09:37.000 --> 00:09:39.000]  知道這個字的原文的意思很有趣
[00:09:39.000 --> 00:09:42.000]  就是說你們不但認知
[00:09:42.000 --> 00:09:46.000]  也肯定經歷過那種環境
[00:09:46.000 --> 00:09:48.000]  你真的經歷過我和你們同在
[00:09:48.000 --> 00:09:50.000]  你知道我是一個什麼人
[00:09:50.000 --> 00:09:51.000]  我知道我是一個什麼神
[00:09:51.000 --> 00:09:53.000]  所以他說你們相信神
[00:09:53.000 --> 00:09:55.000]  也當相信我
[00:09:55.000 --> 00:09:57.000]  他說我要去為你們預備地方
[00:09:57.000 --> 00:09:59.000]  為你們預備一個住處
[00:09:59.000 --> 00:10:02.000]  這個住處這個字很有意思
[00:10:02.000 --> 00:10:04.000]  在原文的意思
[00:10:04.000 --> 00:10:06.000]  我都是第一次這麼仔細去看
[00:10:06.000 --> 00:10:08.000]  這個原文的意思就是
[00:10:08.000 --> 00:10:11.000]  柬埔的房間
[00:10:11.000 --> 00:10:13.000]  就是說將來去天堂
[00:10:13.000 --> 00:10:15.000]  是沒有豪宅的
[00:10:15.000 --> 00:10:17.000]  對我們來說是沒有豪宅的
[00:10:17.000 --> 00:10:21.000]  耶穌為我們預備柬埔的房間
[00:10:21.000 --> 00:10:25.000]  將來我們每個人都住在柬埔的房間
[00:10:25.000 --> 00:10:27.000]  但是耶穌說什麼呢
[00:10:27.000 --> 00:10:30.000]  耶穌最重要不是說將來住在什麼地方
[00:10:30.000 --> 00:10:32.000]  耶穌最重要就是說
[00:10:32.000 --> 00:10:36.000]  我永遠與你們同在
[00:10:36.000 --> 00:10:37.000]  他說我在那裡
[00:10:37.000 --> 00:10:38.000]  你們也在那裡
[00:10:38.000 --> 00:10:39.000]  剛才有一首詩歌
[00:10:39.000 --> 00:10:40.000]  有一首新的詩歌
[00:10:40.000 --> 00:10:42.000]  如果大家唱完之後記得歌詞
[00:10:42.000 --> 00:10:44.000]  記不記得第二首詩歌
[00:10:44.000 --> 00:10:46.000]  天堂
[00:10:46.000 --> 00:10:48.000]  當耶穌在這裡
[00:10:48.000 --> 00:10:50.000]  就是天堂
[00:10:50.000 --> 00:10:52.000]  就是說今天我們要明白
[00:10:52.000 --> 00:10:55.000]  我們不是看著環境
[00:10:55.000 --> 00:10:57.000]  將來去天堂我們是沒有豪宅的
[00:10:57.000 --> 00:10:58.000]  我們不是看著環境
[00:10:58.000 --> 00:11:02.000]  但是將來在天堂我們永遠與誰在一起
[00:11:02.000 --> 00:11:03.000]  耶穌在一起
[00:11:03.000 --> 00:11:04.000]  所以今天我們要操練
[00:11:04.000 --> 00:11:05.000]  操練什麼
[00:11:05.000 --> 00:11:07.000]  操練就是耶穌與我們同在
[00:11:07.000 --> 00:11:08.000]  我就滿足了
[00:11:08.000 --> 00:11:09.000]  Amen
[00:11:09.000 --> 00:11:11.000]  這個要一段時間學
[00:11:11.000 --> 00:11:15.000]  因為我們也希望有豪宅
[00:11:15.000 --> 00:11:16.000]  那什麼時候呢
[00:11:16.000 --> 00:11:18.000]  耶穌什麼時候讓我們有這個
[00:11:18.000 --> 00:11:20.000]  簡樸的住處呢
[00:11:20.000 --> 00:11:21.000]  耶穌說我會再來的
[00:11:21.000 --> 00:11:23.000]  這個再來當然是
[00:11:23.000 --> 00:11:25.000]  耶穌第二次回來
[00:11:25.000 --> 00:11:26.000]  我們要明白我們的信仰
[00:11:26.000 --> 00:11:27.000]  一定的
[00:11:27.000 --> 00:11:29.000]  耶穌會再回來
[00:11:29.000 --> 00:11:30.000]  我們看回這個世代
[00:11:30.000 --> 00:11:31.000]  那麼多的天災
[00:11:31.000 --> 00:11:32.000]  那麼多的人禍
[00:11:32.000 --> 00:11:33.000]  那麼多的戰爭
[00:11:33.000 --> 00:11:35.000]  在墓門是馬克福音第十三章
[00:11:35.000 --> 00:11:36.000]  馬克福音二十四章
[00:11:36.000 --> 00:11:38.000]  我們都明白
[00:11:38.000 --> 00:11:40.000]  見到這些的預兆
[00:11:40.000 --> 00:11:42.000]  我們知道耶穌回來的日子
[00:11:42.000 --> 00:11:43.000]  是越來越近
[00:11:43.000 --> 00:11:45.000]  越來越近
[00:11:45.000 --> 00:11:46.000]  所以換言之
[00:11:46.000 --> 00:11:47.000]  耶穌一定回來
[00:11:47.000 --> 00:11:48.000]  縱然我們不知道
[00:11:48.000 --> 00:11:49.000]  祂什麼時候回來
[00:11:49.000 --> 00:11:51.000]  不過祂一定回來
[00:11:51.000 --> 00:11:53.000]  所以耶穌說的四字聖經
[00:11:53.000 --> 00:11:55.000]  是正正跟門徒說
[00:11:55.000 --> 00:11:56.000]  門徒啊
[00:11:56.000 --> 00:11:57.000]  你們不要有仇
[00:11:57.000 --> 00:11:59.000]  因為你信神就要信我
[00:11:59.000 --> 00:12:00.000]  是什麼意思
[00:12:00.000 --> 00:12:01.000]  其實耶穌就是什麼
[00:12:01.000 --> 00:12:02.000]  就是神
[00:12:02.000 --> 00:12:03.000]  其實很自然的
[00:12:03.000 --> 00:12:04.000]  然後他說
[00:12:04.000 --> 00:12:05.000]  我要去一個地方
[00:12:05.000 --> 00:12:06.000]  你們也會去的
[00:12:06.000 --> 00:12:07.000]  不過我先去
[00:12:07.000 --> 00:12:08.000]  我去了之後
[00:12:08.000 --> 00:12:10.000]  幫你預備了一些地方住
[00:12:10.000 --> 00:12:11.000]  我一定會回來
[00:12:11.000 --> 00:12:13.000]  接你們去到那個地方
[00:12:13.000 --> 00:12:18.000]  而我永遠是與你們同在
[00:12:18.000 --> 00:12:19.000]  說了四節
[00:12:19.000 --> 00:12:22.000]  就希望安慰到那幫門徒
[00:12:22.000 --> 00:12:23.000]  但很可惜
[00:12:23.000 --> 00:12:24.000]  當我們看回
[00:12:24.000 --> 00:12:25.000]  從第五節開始
[00:12:25.000 --> 00:12:26.000]  到第十四節
[00:12:26.000 --> 00:12:27.000]  我們發覺
[00:12:27.000 --> 00:12:30.000]  耶穌和這幫門徒的對話裡
[00:12:30.000 --> 00:12:31.000]  我們看到
[00:12:31.000 --> 00:12:33.000]  原來這幫門徒
[00:12:33.000 --> 00:12:36.000]  縱然和耶穌三年的時間
[00:12:36.000 --> 00:12:38.000]  在一起三年
[00:12:38.000 --> 00:12:41.000]  但都好像不太認識耶穌
[00:12:41.000 --> 00:12:44.000]  所以耶穌就很想幫他們
[00:12:44.000 --> 00:12:46.000]  真正認識耶穌
[00:12:46.000 --> 00:12:48.000]  所以祂提出了三件事
[00:12:48.000 --> 00:12:49.000]  第一
[00:12:49.000 --> 00:12:50.000]  祂讓我們知道
[00:12:50.000 --> 00:12:54.000]  原來同在不等於認識
[00:12:54.000 --> 00:12:56.000]  你每天和爸爸在一起
[00:12:56.000 --> 00:12:58.000]  你可能不認識你爸爸
[00:12:58.000 --> 00:12:59.000]  大家明白嗎
[00:12:59.000 --> 00:13:02.000]  在一起不代表認識
[00:13:02.000 --> 00:13:03.000]  從這裡看到
[00:13:03.000 --> 00:13:05.000]  最低限度有兩個門徒
[00:13:05.000 --> 00:13:06.000]  一個多瑪
[00:13:06.000 --> 00:13:07.000]  一個菲力
[00:13:07.000 --> 00:13:08.000]  很明顯
[00:13:08.000 --> 00:13:10.000]  這兩個門徒跟隨了耶穌三年多
[00:13:10.000 --> 00:13:14.000]  但多瑪是一個很多疑惑的人
[00:13:14.000 --> 00:13:15.000]  他的疑惑就是
[00:13:15.000 --> 00:13:20.000]  他很想真正看到耶穌的一些東西
[00:13:20.000 --> 00:13:21.000]  他才相信
[00:13:21.000 --> 00:13:23.000]  所以到耶穌復活的時候
[00:13:23.000 --> 00:13:25.000]  那些門徒和多瑪說
[00:13:25.000 --> 00:13:27.000]  多瑪 耶穌復活了
[00:13:27.000 --> 00:13:28.000]  不相信
[00:13:28.000 --> 00:13:30.000]  我一定要摸摸耶穌才相信
[00:13:30.000 --> 00:13:31.000]  大家明白嗎
[00:13:31.000 --> 00:13:32.000]  他要見到耶穌他才相信
[00:13:32.000 --> 00:13:33.000]  結果耶穌一復活
[00:13:33.000 --> 00:13:34.000]  真的讓他見到
[00:13:34.000 --> 00:13:35.000]  多瑪說
[00:13:35.000 --> 00:13:36.000]  多瑪 多瑪 過來摸摸我
[00:13:36.000 --> 00:13:37.000]  他馬上不敢摸
[00:13:37.000 --> 00:13:38.000]  他看到耶穌
[00:13:38.000 --> 00:13:39.000]  真的復活了
[00:13:39.000 --> 00:13:40.000]  他是一個這樣的人
[00:13:40.000 --> 00:13:41.000]  他有很多疑惑
[00:13:41.000 --> 00:13:44.000]  但耶穌和他說
[00:13:44.000 --> 00:13:45.000]  我憐憫你
[00:13:45.000 --> 00:13:47.000]  我真的在你面前顯明
[00:13:47.000 --> 00:13:50.000]  他和耶穌說
[00:13:50.000 --> 00:13:51.000]  我也不知道去那裡
[00:13:51.000 --> 00:13:53.000]  我怎麼知道那條路
[00:13:53.000 --> 00:13:56.000]  但其實耶穌有沒有說過去那裡
[00:13:56.000 --> 00:13:58.000]  耶穌說我去庫那裡
[00:13:58.000 --> 00:13:59.000]  他知道
[00:13:59.000 --> 00:14:00.000]  告訴他
[00:14:00.000 --> 00:14:01.000]  他說我去庫那裡
[00:14:01.000 --> 00:14:03.000]  我為你們預備住處
[00:14:03.000 --> 00:14:05.000]  但多瑪聽完之後
[00:14:05.000 --> 00:14:06.000]  他說
[00:14:06.000 --> 00:14:07.000]  耶穌說他去那裡
[00:14:07.000 --> 00:14:08.000]  去那條路
[00:14:08.000 --> 00:14:10.000]  聖經裡面一句話
[00:14:10.000 --> 00:14:11.000]  經常說
[00:14:11.000 --> 00:14:14.000]  有耳聽的就應當聽
[00:14:14.000 --> 00:14:16.000]  各位看節目我們有沒有耳
[00:14:16.000 --> 00:14:18.000]  有沒有耳
[00:14:18.000 --> 00:14:20.000]  耳的作用是什麼
[00:14:20.000 --> 00:14:21.000]  聽東西
[00:14:21.000 --> 00:14:24.000]  這是事實
[00:14:24.000 --> 00:14:25.000]  但為什麼耶穌說
[00:14:25.000 --> 00:14:28.000]  有耳聽的就應當聽
[00:14:28.000 --> 00:14:29.000]  我們每個人都有耳
[00:14:29.000 --> 00:14:31.000]  耶穌說這句話多餘
[00:14:31.000 --> 00:14:32.000]  簡直多餘
[00:14:32.000 --> 00:14:33.000]  有什麼意思
[00:14:33.000 --> 00:14:35.000]  耶穌說有耳聽的應當聽
[00:14:35.000 --> 00:14:39.000]  因為耶穌知道我們人的耳
[00:14:39.000 --> 00:14:42.000]  喜歡聽自己喜歡聽的東西
[00:14:42.000 --> 00:14:43.000]  不喜歡聽的
[00:14:43.000 --> 00:14:46.000]  馬上自動不聽
[00:14:46.000 --> 00:14:47.000]  很有趣
[00:14:47.000 --> 00:14:48.000]  所以一篇講章
[00:14:48.000 --> 00:14:50.000]  很多時候我們聽到
[00:14:50.000 --> 00:14:52.000]  左耳入
[00:14:52.000 --> 00:14:53.000]  右耳出
[00:14:53.000 --> 00:14:54.000]  因為很多時候
[00:14:54.000 --> 00:14:55.000]  不喜歡聽的東西
[00:14:55.000 --> 00:14:58.000]  就自動關了
[00:14:58.000 --> 00:14:59.000]  如果有一天教會說
[00:14:59.000 --> 00:15:01.000]  各位聽眾我們要奉獻
[00:15:01.000 --> 00:15:02.000]  馬上關了
[00:15:02.000 --> 00:15:05.000]  聽不到
[00:15:05.000 --> 00:15:06.000]  我們今天坐在這裡
[00:15:06.000 --> 00:15:07.000]  坐在這個地方
[00:15:07.000 --> 00:15:09.000]  是1998年
[00:15:09.000 --> 00:15:10.000]  160個弟兄姊妹
[00:15:10.000 --> 00:15:12.000]  買了這個地方
[00:15:12.000 --> 00:15:14.000]  是160個弟兄姊妹
[00:15:14.000 --> 00:15:15.000]  買了這個地方
[00:15:15.000 --> 00:15:16.000]  所以我們要多謝
[00:15:16.000 --> 00:15:18.000]  那160個弟兄姊妹
[00:15:18.000 --> 00:15:20.000]  如果沒有那160個弟兄姊妹
[00:15:20.000 --> 00:15:22.000]  今天你也坐不了這個地方
[00:15:22.000 --> 00:15:25.000]  但今天同福堂有五千人
[00:15:25.000 --> 00:15:26.000]  我們應該可以買到
[00:15:26.000 --> 00:15:28.000]  幾十億的物業
[00:15:28.000 --> 00:15:31.000]  160人可以買到
[00:15:31.000 --> 00:15:32.000]  四千二百五十萬的物業
[00:15:32.000 --> 00:15:34.000]  四千二百五十萬很便宜
[00:15:34.000 --> 00:15:36.000]  現在買不到豪宅
[00:15:36.000 --> 00:15:38.000]  但今天你坐在這個地方
[00:15:38.000 --> 00:15:40.000]  160人在1998年
[00:15:40.000 --> 00:15:42.000]  用了四千二百五十萬
[00:15:42.000 --> 00:15:43.000]  買了這個地方
[00:15:43.000 --> 00:15:44.000]  但今天我們五千人
[00:15:44.000 --> 00:15:45.000]  我們應該可以買到
[00:15:45.000 --> 00:15:47.000]  幾十億的地方
[00:15:47.000 --> 00:15:48.000]  弟兄姊妹
[00:15:48.000 --> 00:15:50.000]  聽不到聽不到聽不到
[00:15:50.000 --> 00:15:52.000]  聽不到聽不到
[00:15:52.000 --> 00:15:54.000]  不關我事
