
[00:00:00.000 --> 00:00:04.400]  保羅一開始說那麼多前書的時候
[00:02:17.000 --> 00:02:19.000]  去了另一間學校讀
[00:02:19.000 --> 00:02:21.000]  我不知道又膽粗粗
[00:02:21.000 --> 00:02:24.000]  不如我試一下去跑步
[00:02:24.000 --> 00:02:25.000]  去比賽
[00:02:25.000 --> 00:02:28.000]  跑400和800
[00:02:28.000 --> 00:02:30.000]  都感恩
[00:02:30.000 --> 00:02:32.000]  都有得跑
[00:02:32.000 --> 00:02:35.000]  我發覺自己學校的水準都幾高
[00:02:35.000 --> 00:02:37.000]  我記得我跑800的時候
[00:02:37.000 --> 00:02:39.000]  拿到400拿到牌之後
[00:02:39.000 --> 00:02:41.000]  800我都是這樣跑
[00:02:41.000 --> 00:02:42.000]  好像跑800一樣
[00:02:42.000 --> 00:02:43.000]  好像跑400一樣
[00:02:43.000 --> 00:02:44.000]  拼命衝
[00:02:44.000 --> 00:02:46.000]  衝完400之後
[00:02:46.000 --> 00:02:48.000]  就死了腳軟
[00:02:48.000 --> 00:02:50.000]  我後面那個就好像很輕鬆
[00:02:50.000 --> 00:02:54.000]  他就一直這樣帶在我旁邊過
[00:02:54.000 --> 00:02:55.000]  然後越過越遠
[00:02:55.000 --> 00:02:56.000]  我想追他
[00:02:56.000 --> 00:02:58.000]  但腳就不聽使
[00:02:58.000 --> 00:03:01.000]  很辛苦這樣才捱完那800
[00:03:01.000 --> 00:03:03.000]  好在我後面那些還差過我
[00:03:03.000 --> 00:03:05.000]  都叫拿回第二
[00:03:05.000 --> 00:03:07.000]  但輸了差不多200
[00:03:07.000 --> 00:03:12.000]  所以都是一個很深刻的人生的提醒
[00:03:12.000 --> 00:03:15.000]  我們要走這條漫漫的人生路
[00:03:15.000 --> 00:03:19.000]  其實是一條十字架的道路
[00:03:19.000 --> 00:03:23.000]  耶穌出來做很多很偉大的工作
[00:03:23.000 --> 00:03:25.000]  很多神蹟奇事
[00:03:25.000 --> 00:03:27.000]  很多令人去景仰的事情
[00:03:27.000 --> 00:03:32.000]  有很大批人來擁擠著他
[00:03:32.000 --> 00:03:34.000]  但耶穌後來很清晰
[00:03:34.000 --> 00:03:37.000]  告訴他要受害受苦
[00:03:37.000 --> 00:03:39.000]  面對十字架的時候
[00:03:39.000 --> 00:03:43.000]  留下來的只有他心愛的門徒約翰
[00:03:43.000 --> 00:03:45.000]  和幾個婦女
[00:03:45.000 --> 00:03:48.000]  和不離不棄的瑪利亞
[00:03:48.000 --> 00:03:50.000]  十字架卻是成為了
[00:03:50.000 --> 00:03:55.000]  今日歷世歷代一個拯救的記號
[00:03:55.000 --> 00:03:57.000]  所以我們今天再一次來到去
[00:03:57.000 --> 00:04:00.000]  對這一個十字架的道理
[00:04:00.000 --> 00:04:02.000]  有更深的體會
[00:04:02.000 --> 00:04:04.000]  亦都希望大家在今年
[00:04:04.000 --> 00:04:06.000]  帶著一個禱告的心
[00:04:06.000 --> 00:04:10.000]  來到去一起走過哥林多前書的時候
[00:04:10.000 --> 00:04:12.000]  我們盼望我們能夠可以在一些
[00:04:12.000 --> 00:04:15.000]  屬靈的真理教會的生活上面
[00:04:15.000 --> 00:04:19.000]  我們有很寶貴的提醒
[00:04:19.000 --> 00:04:24.000]  在整個的哥林多前書的裏面
[00:04:24.000 --> 00:04:27.000]  有一個很重要的訊息
[00:04:27.000 --> 00:04:31.000]  就是普羅話其他東西我不知道
[00:04:31.000 --> 00:04:34.000]  我只知道耶穌基督
[00:04:34.000 --> 00:04:36.000]  和他並他丁的十字架
[00:04:36.000 --> 00:04:38.000]  這個就是今天我們會
[00:04:38.000 --> 00:04:40.000]  集中來思想的一個題目
[00:04:40.000 --> 00:04:42.000]  我不知道過去這兩位牧師
[00:04:42.000 --> 00:04:45.000]  有沒有和大家講到
[00:04:45.000 --> 00:04:48.000]  哥林多教會的小小背景
[00:04:48.000 --> 00:04:51.000]  有時間稍為幫助大家
[00:04:51.000 --> 00:04:55.000]  先重溫一下哥林多的地方所在
[00:04:55.000 --> 00:04:57.000]  哥林多教會
[00:04:57.000 --> 00:04:59.000]  就是普羅第二次宣教行程
[00:04:59.000 --> 00:05:01.000]  所到過的地方
[00:05:01.000 --> 00:05:04.000]  它經過了馬其頓的異象
[00:05:04.000 --> 00:05:07.000]  來到馬其頓的地方
[00:05:07.000 --> 00:05:10.000]  去到歐洲的地方宣教
[00:05:10.000 --> 00:05:12.000]  去完雅典
[00:05:12.000 --> 00:05:14.000]  雅典可以說是馬其頓最後一站
[00:05:14.000 --> 00:05:18.000]  也可以說是普羅在侍奉上面
[00:05:18.000 --> 00:05:21.000]  最挫敗的一個地方
[00:05:21.000 --> 00:05:26.000]  這個很有文化的一個希臘神學
[00:05:26.000 --> 00:05:29.000]  或者哲學的地方裏面
[00:05:29.000 --> 00:05:33.000]  對普羅的訊息的反應是很冷淡
[00:05:33.000 --> 00:05:36.000]  很多的譏笑在當中
[00:05:36.000 --> 00:05:38.000]  連普羅的講道裏面
[00:05:38.000 --> 00:05:43.000]  都沒有帶著耶穌基督和十字架的真理
[00:05:43.000 --> 00:05:45.000]  不知是否因為這樣的緣故
[00:05:45.000 --> 00:05:48.000]  當普羅離開了雅典的時候
[00:05:48.000 --> 00:05:52.000]  心裏面都有一種歉意在當中
[00:05:52.000 --> 00:05:54.000]  他覺得我是否真的要像
[00:05:54.000 --> 00:05:56.000]  這班雅典的人
[00:05:56.000 --> 00:05:58.000]  要講高賢大智
[00:05:58.000 --> 00:06:04.000]  希望能夠說服別人去接受我的信仰呢
[00:06:04.000 --> 00:06:07.000]  我相信普羅在這裏有深切的反省
[00:06:07.000 --> 00:06:10.000]  所以當他去到哥倫多的時候
[00:06:10.000 --> 00:06:14.000]  他其實有很多的戰經害怕在裏面
[00:06:14.000 --> 00:06:17.000]  如果你經過一次的失敗
[00:06:17.000 --> 00:06:19.000]  是一個徹底的失敗的時候
[00:06:19.000 --> 00:06:25.000]  你下一站是有很多的恐懼在當中
[00:06:25.000 --> 00:06:27.000]  行不行呢
[00:06:27.000 --> 00:06:30.000]  所以在普羅在這一站裏面的時候
[00:06:30.000 --> 00:06:32.000]  當他去到哥倫多
[00:06:32.000 --> 00:06:34.000]  第一個的經歷是甚麼呢
[00:06:34.000 --> 00:06:39.000]  就是面對猶太人很抗拒他
[00:06:39.000 --> 00:06:41.000]  這個地方在亞歸亞第一站
[00:06:41.000 --> 00:06:47.000]  哥倫多對普羅來說是一個很新鮮的城市
[00:06:47.000 --> 00:06:48.000]  但在過程裏面
[00:06:48.000 --> 00:06:51.000]  他亦都是繼續好像平時那樣
[00:06:51.000 --> 00:06:53.000]  去到會堂裏面
[00:06:53.000 --> 00:06:56.000]  來講解耶穌基督的真理
[00:06:56.000 --> 00:06:58.000]  但在這個過程裏面
[00:06:58.000 --> 00:07:01.000]  他就發現在當中極大的艱難
[00:07:01.000 --> 00:07:04.000]  為甚麼離開耶路撒冷那麼遠的猶太人
[00:07:04.000 --> 00:07:09.000]  他們的信仰都是那麼根深蒂固呢
[00:07:09.000 --> 00:07:12.000]  所以在第十八章裏面
[00:07:12.000 --> 00:07:17.000]  提到普羅去到哥倫多的時候
[00:07:17.000 --> 00:07:22.000]  他很迫切很渴望能夠證明
[00:07:22.000 --> 00:07:25.000]  耶穌基督 耶穌就是基督
[00:07:25.000 --> 00:07:27.000]  但在這個階段裏面
[00:07:27.000 --> 00:07:29.000]  十八章的第六節就是說
[00:07:29.000 --> 00:07:33.000]  這班猶太人就抗拒毀謊
[00:07:33.000 --> 00:07:36.000]  普羅在這個時間裏面就抖著衣裳說
[00:07:36.000 --> 00:07:39.000]  你們的罪歸到你們自己頭上
[00:07:39.000 --> 00:07:40.000]  與我無關
[00:07:40.000 --> 00:07:44.000]  從今以後我要往外邦人去
[00:07:44.000 --> 00:07:47.000]  其實普羅雖然好像很勇敢
[00:07:47.000 --> 00:07:49.000]  講了這一班的說話
[00:07:49.000 --> 00:07:51.000]  但其實普羅心靈裏面就覺得
[00:07:51.000 --> 00:07:56.000]  帶著一個極大的一種迷茫在當中
[00:07:56.000 --> 00:07:57.000]  所以在這個過程裏面
[00:07:57.000 --> 00:07:58.000]  基督帶下去的時候
[00:07:58.000 --> 00:08:03.000]  他帶領了管會堂的基尼布加的全家
[00:08:03.000 --> 00:08:04.000]  信了主
[00:08:04.000 --> 00:08:06.000]  還有許多的哥倫多人
[00:08:06.000 --> 00:08:10.000]  聽了就相信受了浸
[00:08:10.000 --> 00:08:12.000]  普羅有些的成果在裏面
[00:08:12.000 --> 00:08:15.000]  但只要知道普羅在那一刻裏面
[00:08:15.000 --> 00:08:18.000]  需要的是些甚麼
[00:08:18.000 --> 00:08:19.000]  可能普羅的心境就是
[00:08:19.000 --> 00:08:21.000]  好了 停完在這裏我再走
[00:08:21.000 --> 00:08:25.000]  這個地方都似乎不是我要停留的地方
[00:08:25.000 --> 00:08:27.000]  但在聖經裏面記載
[00:08:27.000 --> 00:08:30.000]  在上次第八章的第九節裏面
[00:08:30.000 --> 00:08:32.000]  我們一起讀這節的經文好不好
[00:08:32.000 --> 00:08:41.000]  第十節
[00:08:41.000 --> 00:08:54.000]  很難得的在普羅的侍奉裏面
[00:08:54.000 --> 00:08:57.000]  這是其中一個最特別的
[00:08:57.000 --> 00:09:02.000]  神向普羅所提出的一個保證和意象
[00:09:02.000 --> 00:09:04.000]  當普羅去馬其頓的時候
[00:09:04.000 --> 00:09:06.000]  他見到一個意象
[00:09:06.000 --> 00:09:08.000]  馬其頓的人很特別的地方就是
[00:09:08.000 --> 00:09:10.000]  你來幫助我吧
[00:09:10.000 --> 00:09:13.000]  來到中段中間的地方裏面
[00:09:13.000 --> 00:09:15.000]  差不多在普羅第二次行程
[00:09:15.000 --> 00:09:18.000]  最後的一個區
[00:09:18.000 --> 00:09:22.000]  亞哥亞這個地方裏面的時候
[00:09:22.000 --> 00:09:24.000]  普羅就在那一刻裏面
[00:09:24.000 --> 00:09:28.000]  其實疲乏 恐懼 很想休息
[00:09:28.000 --> 00:09:30.000]  但在這個時間裏面
[00:09:30.000 --> 00:09:33.000]  神就去跟普羅說
[00:09:33.000 --> 00:09:37.000]  不要怕 只管說 不要閉口
[00:09:37.000 --> 00:09:39.000]  有我與你同在
[00:09:39.000 --> 00:09:41.000]  然後再一次去保證
[00:09:41.000 --> 00:09:42.000]  告訴普羅
[00:09:42.000 --> 00:09:44.000]  沒有人下手害你
[00:09:44.000 --> 00:09:46.000]  因為在這個城裏面
[00:09:46.000 --> 00:09:49.000]  有許多的白色
[00:09:49.000 --> 00:09:52.000]  就這樣緣故普羅繼續努力
[00:09:52.000 --> 00:09:54.000]  在那麼多地方裏面
[00:09:54.000 --> 00:09:57.000]  留了一年半的時間
[00:09:57.000 --> 00:09:59.000]  去建立這個教會
[00:09:59.000 --> 00:10:03.000]  在當中來教導 輔助這個教會
[00:10:03.000 --> 00:10:06.000]  所以普羅在那麼多地方裏面
[00:10:06.000 --> 00:10:10.000]  他是有神自己給他一個很奇妙的保證
[00:10:10.000 --> 00:10:14.000]  叫他能夠在當中很努力地工作
[00:10:14.000 --> 00:10:16.000]  而事實上那麼多的教會
[00:10:16.000 --> 00:10:18.000]  也是一個很興盛的教會
[00:10:18.000 --> 00:10:20.000]  當然興盛的教會
[00:10:20.000 --> 00:10:22.000]  也都有不同的問題出現
[00:10:22.000 --> 00:10:25.000]  所以有時問我們城鎮好不好
[00:10:25.000 --> 00:10:26.000]  很興盛
[00:10:26.000 --> 00:10:29.000]  但城鎮也有很多問題在當中
[00:10:29.000 --> 00:10:32.000]  我們都是需要神繼續來幫助我們
[00:10:32.000 --> 00:10:36.000]  所以我們仍然帶著一個很重要的核心的訊息
[00:10:36.000 --> 00:10:38.000]  普羅自己的經歷
[00:10:38.000 --> 00:10:42.000]  就是有主與我們同在的時候
[00:10:42.000 --> 00:10:46.000]  就沒有人能夠下手害我們
[00:10:46.000 --> 00:10:49.000]  繼續要努力地在主當中
[00:10:49.000 --> 00:10:51.000]  為主來工作
[00:10:51.000 --> 00:10:53.000]  普羅就是在這樣的情況裏面
[00:10:53.000 --> 00:10:56.000]  來建立起那麼多的教會
[00:10:56.000 --> 00:10:58.000]  今天我們回去看
[00:10:58.000 --> 00:11:01.000]  今天我們所要去讀的經文
[00:11:01.000 --> 00:11:03.000]  和思想的內容
[00:11:03.000 --> 00:11:05.000]  就是那麼多前書第二章
[00:11:05.000 --> 00:11:07.000]  我們看一到第五節
[00:11:07.000 --> 00:11:11.000]  我們一起重讀這段五節的經文
[00:11:11.000 --> 00:11:12.000]  一起讀吧
[00:11:12.000 --> 00:11:16.000]  弟們,從前我到你們那裡去
[00:11:16.000 --> 00:11:21.000]  並沒有用高言大字對你們宣傳神的告別
[00:11:21.000 --> 00:11:24.000]  因為我定了旨意
[00:11:24.000 --> 00:11:27.000]  在你們中間不知道別的
[00:11:27.000 --> 00:11:31.000]  只知道耶穌基督並釘釘十字架
[00:11:31.000 --> 00:11:37.000]  我在你們那裡又軟弱又懼怕又甚震驚
[00:11:37.000 --> 00:11:42.000]  我說的話講的道不是用智慧委婉的言語
[00:11:42.000 --> 00:11:46.000]  乃是用聖靈和大能的明證
[00:11:46.000 --> 00:11:49.000]  叫你們的信不在乎人的智慧
[00:11:49.000 --> 00:11:52.000]  只在乎神的大能
[00:11:52.000 --> 00:11:54.000]  這裏普羅就好像重述
[00:11:54.000 --> 00:11:57.000]  他昔日在教團主裏面所經歷到
[00:11:57.000 --> 00:12:01.000]  主要向他在現象當中顯現的時候
[00:12:01.000 --> 00:12:04.000]  一個的體會和他的實踐
[00:12:04.000 --> 00:12:09.000]  他用這些哥倫多教會的信徒去講
[00:12:09.000 --> 00:12:14.000]  他不是用高言大字去宣講神的告別
[00:12:14.000 --> 00:12:17.000]  哥倫多教會和哥倫多的地方裏面
[00:12:17.000 --> 00:12:20.000]  也充斥著希羅的哲學
[00:12:20.000 --> 00:12:25.000]  有不同的宗教當中
[00:12:25.000 --> 00:12:28.000]  有很大的神廟在裏面
[00:12:28.000 --> 00:12:35.000]  普羅去到的時候他感受到的是他又軟弱又害怕又震驚
[00:12:35.000 --> 00:12:40.000]  有時這個就是我們在誓動裏面感受到的驚搖
[00:12:40.000 --> 00:12:43.000]  有時我們做傳道人最怕是甚麼呢
[00:12:43.000 --> 00:12:45.000]  最怕講道
[00:12:45.000 --> 00:12:47.000]  為甚麼最怕講道呢
[00:12:47.000 --> 00:12:52.000]  因為就算預備了都覺得好像預備得不夠
[00:12:52.000 --> 00:12:55.000]  我自己最怕講道是為甚麼呢
[00:12:55.000 --> 00:12:57.000]  因為是餐餐清
[00:12:57.000 --> 00:13:01.000]  因為有時發覺講道是堆起來的
[00:13:01.000 --> 00:13:04.000]  好像今天只能夠預備明天的事
[00:13:04.000 --> 00:13:07.000]  很多很多的事堆在一起
[00:13:07.000 --> 00:13:09.000]  今天講完這篇道
[00:13:09.000 --> 00:13:11.000]  下星期一又要開始預備
[00:13:11.000 --> 00:13:15.000]  三晚祈禱會和四堂
[00:13:15.000 --> 00:13:16.000]  講完下一次
[00:13:16.000 --> 00:13:18.000]  下星期又要講笑崇
[00:13:18.000 --> 00:13:20.000]  又是甚麼都未想到要講甚麼
[00:13:20.000 --> 00:13:24.000]  總之每個星期都排著有不同的道要講
[00:13:24.000 --> 00:13:27.000]  但是就像保羅所講的
[00:13:27.000 --> 00:13:30.000]  又軟弱又害怕又震驚
[00:13:30.000 --> 00:13:33.000]  因為我還有很多婚禮和喪禮
[00:13:33.000 --> 00:13:35.000]  所以我記得在過程裏面
[00:13:35.000 --> 00:13:38.000]  都是很神秘自己有智慧
[00:13:38.000 --> 00:13:39.000]  怎樣去靠著神
[00:13:39.000 --> 00:13:41.000]  所以這句說話對我很有受用
[00:13:41.000 --> 00:13:42.000]  當我預備的時候
[00:13:42.000 --> 00:13:45.000]  正正是我的經驗和體會
[00:13:45.000 --> 00:13:47.000]  不是用甚麼特別的說話
[00:13:47.000 --> 00:13:50.000]  要講道不是難
[00:13:50.000 --> 00:13:52.000]  即是你講了一堆東西
[00:13:52.000 --> 00:13:54.000]  很多人講話都行
[00:13:54.000 --> 00:13:55.000]  講完之後
[00:13:55.000 --> 00:13:57.000]  不過那些可以講甚麼
[00:13:57.000 --> 00:13:59.000]  很空洞的
[00:13:59.000 --> 00:14:01.000]  講話很容易
[00:14:01.000 --> 00:14:02.000]  可以很空洞
[00:14:02.000 --> 00:14:05.000]  可以很邏邏輯輯
[00:14:05.000 --> 00:14:09.000]  但是又好像要想很久都不明白
[00:14:09.000 --> 00:14:12.000]  但是神給保羅的提醒
[00:14:12.000 --> 00:14:13.000]  也給我們的提醒
[00:14:13.000 --> 00:14:17.000]  就是用聖靈和大能的明智
[00:14:17.000 --> 00:14:21.000]  我深信當我們去認識神的話語的時候
[00:14:21.000 --> 00:14:23.000]  我們可以有一種謙柔的心
[00:14:23.000 --> 00:14:27.000]  就是聖靈要講的說話
[00:14:27.000 --> 00:14:30.000]  凡有意的就應當聽
[00:14:30.000 --> 00:14:35.000]  我們帶著一種去聆聽聖靈的微聲
[00:14:35.000 --> 00:14:36.000]  聖靈要透過聖經
[00:14:36.000 --> 00:14:38.000]  透過我們所讀的書本
[00:14:38.000 --> 00:14:40.000]  到今天坐在這個地方裏面
[00:14:40.000 --> 00:14:41.000]  來聽一邊的道
[00:14:41.000 --> 00:14:43.000]  我們希望能夠很清楚
[00:14:43.000 --> 00:14:47.000]  這個是神透過要講的人
[00:14:47.000 --> 00:14:50.000]  去帶給我們的提醒和幫助
[00:14:50.000 --> 00:14:52.000]  可能有人領受的不同
[00:14:52.000 --> 00:14:55.000]  但是神的話聖靈的聲音
[00:14:55.000 --> 00:14:59.000]  是能夠去提醒和幫助我們
[00:14:59.000 --> 00:15:02.000]  同時而我們經歷
[00:15:02.000 --> 00:15:04.000]  當我們能夠看到神的話語
[00:15:04.000 --> 00:15:06.000]  又能夠去實踐的時候
[00:15:06.000 --> 00:15:08.000]  我們就能夠深深去體會
[00:15:08.000 --> 00:15:13.000]  神話語的能力有多少
[00:15:13.000 --> 00:15:15.000]  常常都是當我們面對人生裏面
[00:15:15.000 --> 00:15:19.000]  種種的挑戰和考驗的時候
[00:15:19.000 --> 00:15:22.000]  我們很多時候都用自己的方法
[00:15:22.000 --> 00:15:26.000]  自己的模式來處理
[00:15:26.000 --> 00:15:28.000]  但是有時我們發覺
[00:15:28.000 --> 00:15:32.000]  用自己的形態是有困難的
[00:15:32.000 --> 00:15:35.000]  是不能控制整個場景
[00:15:35.000 --> 00:15:38.000]  講一個小小的感受
[00:15:38.000 --> 00:15:41.000]  當然有大部份人都認識我兒子
[00:15:41.000 --> 00:15:43.000]  你知道他不在香港
[00:15:43.000 --> 00:15:46.000]  昨天他飛了去美國
[00:15:46.000 --> 00:15:48.000]  在路途上都有很多接觸
[00:15:48.000 --> 00:15:51.000]  去到哪個站轉機
[00:15:51.000 --> 00:15:52.000]  發訊息給我
[00:15:52.000 --> 00:15:55.000]  我到了
[00:15:55.000 --> 00:15:56.000]  這麼快就到了
[00:15:56.000 --> 00:15:57.000]  去到美國又到了
[00:15:57.000 --> 00:15:59.000]  很快啊 很多東西
[00:15:59.000 --> 00:16:00.000]  我就發訊息給他
[00:16:00.000 --> 00:16:02.000]  好啊 希望你過關順利
[00:16:02.000 --> 00:16:06.000]  接著四五個小時沒有回覆我
[00:16:06.000 --> 00:16:08.000]  我拼命發訊息給他
[00:16:08.000 --> 00:16:10.000]  你過不過關
[00:16:10.000 --> 00:16:12.000]  有什麼問題出現
[00:16:12.000 --> 00:16:14.000]  靜如深海
[00:16:14.000 --> 00:16:16.000]  忍不住也打一個長途電話給他
[00:16:16.000 --> 00:16:18.000]  不接不通
[00:16:18.000 --> 00:16:21.000]  Skype又接不通
[00:16:21.000 --> 00:16:22.000]  那怎麼辦呢
[00:16:22.000 --> 00:16:24.000]  祈禱吧
[00:16:24.000 --> 00:16:26.000]  沒什麼好做了
[00:16:26.000 --> 00:16:28.000]  我想想是不是被海關扣了
[00:16:28.000 --> 00:16:30.000]  有什麼問題發現
[00:16:30.000 --> 00:16:32.000]  我不知道大家有沒有聽過
[00:16:32.000 --> 00:16:33.000]  我講的見證就是
[00:16:33.000 --> 00:16:34.000]  我第一次過美國關
[00:16:34.000 --> 00:16:35.000]  游先生第一次過美國關
[00:16:35.000 --> 00:16:36.000]  那次去考察
[00:16:36.000 --> 00:16:38.000]  過美國關的時候
[00:16:38.000 --> 00:16:40.000]  我前面的人被人問了很久
[00:16:40.000 --> 00:16:42.000]  我聽說過美國關很難過
[00:16:42.000 --> 00:16:44.000]  我第一次過
[00:16:44.000 --> 00:16:46.000]  過去的時候
[00:16:46.000 --> 00:16:48.000]  想著想著
[00:16:48.000 --> 00:16:50.000]  等一張證件沒多久再看
[00:16:50.000 --> 00:16:51.000]  很有趣
[00:16:51.000 --> 00:16:52.000]  海關的官員就說
[00:16:52.000 --> 00:16:54.000]  黃牧師你好嗎
[00:16:54.000 --> 00:16:56.000]  你沒有試過被海關官員說
[00:16:56.000 --> 00:16:57.000]  黃牧師你好嗎
[00:16:57.000 --> 00:17:00.000]  我看他是菲律賓人
[00:17:00.000 --> 00:17:04.000]  原來是我們一個會友的叔叔
[00:17:04.000 --> 00:17:07.000]  他婚禮的時候我負責
[00:17:07.000 --> 00:17:08.000]  他有回來看
[00:17:08.000 --> 00:17:10.000]  他認得我
[00:17:10.000 --> 00:17:11.000]  好啊 很簡單
[00:17:11.000 --> 00:17:12.000]  我馬上心安理得
[00:17:12.000 --> 00:17:14.000]  我們來考察
[00:17:14.000 --> 00:17:16.000]  大聲說去探教會
[00:17:16.000 --> 00:17:18.000]  後面的牧者都是我們的人
[00:17:18.000 --> 00:17:20.000]  很快就過去了
[00:17:20.000 --> 00:17:21.000]  什麼我不知道
[00:17:21.000 --> 00:17:22.000]  早知道就覺得
[00:17:22.000 --> 00:17:24.000]  神的帶領就是這樣
[00:17:24.000 --> 00:17:26.000]  他現在說得對
[00:17:26.000 --> 00:17:27.000]  說到兒子
[00:17:27.000 --> 00:17:28.000]  他真的很久都沒有
[00:17:28.000 --> 00:17:30.000]  晚上text到很晚
[00:17:30.000 --> 00:17:31.000]  12點
[00:17:31.000 --> 00:17:32.000]  他們那邊12點
[00:17:32.000 --> 00:17:34.000]  我心想算了
[00:17:34.000 --> 00:17:35.000]  其實一直都有祈禱
[00:17:35.000 --> 00:17:36.000]  因為早上很忙
[00:17:36.000 --> 00:17:38.000]  有婚禮等等的事情
[00:17:38.000 --> 00:17:39.000]  但最後他說
[00:17:39.000 --> 00:17:40.000]  不用這麼緊張
[00:17:40.000 --> 00:17:42.000]  我很平安
[00:17:42.000 --> 00:17:45.000]  就回答了我應該回答的事情
[00:17:45.000 --> 00:17:47.000]  我心想應該感謝主
[00:17:47.000 --> 00:17:49.000]  因為事實上就是這樣
[00:17:49.000 --> 00:17:50.000]  每個人生命裏面
[00:17:50.000 --> 00:17:52.000]  有時我們都要去學習
[00:17:52.000 --> 00:17:53.000]  怎樣去體驗神
[00:17:53.000 --> 00:17:56.000]  在我們每個人生命裏面的帶領
[00:17:56.000 --> 00:17:57.000]  有時我們自己
[00:17:57.000 --> 00:18:00.000]  都有很多恐慌在裏面
[00:18:00.000 --> 00:18:02.000]  但神仍然提醒我們
[00:18:02.000 --> 00:18:04.000]  抓住神的大能
[00:18:04.000 --> 00:18:06.000]  但神的大能在這裏
[00:18:06.000 --> 00:18:07.000]  很特別的地方
[00:18:07.000 --> 00:18:09.000]  就是保羅所經驗的
[00:18:09.000 --> 00:18:11.000]  原來神的大能在十字架
[00:18:11.000 --> 00:18:14.000]  這個道理裏面
[00:18:14.000 --> 00:18:16.000]  來彰顯出來
[00:18:16.000 --> 00:18:18.000]  有時我都會想
[00:18:18.000 --> 00:18:19.000]  可能我做這個爸爸
[00:18:19.000 --> 00:18:22.000]  做得好像很沒面子
[00:18:22.000 --> 00:18:23.000]  但其實我又心想
[00:18:23.000 --> 00:18:24.000]  不是的
[00:18:24.000 --> 00:18:27.000]  我都是愛惜自己的兒子
[00:18:27.000 --> 00:18:29.000]  所以我才有這樣的態度
[00:18:29.000 --> 00:18:33.000]  十字架最深的核心點是什麼呢
[00:18:33.000 --> 00:18:35.000]  就是神的愛
[00:18:35.000 --> 00:18:37.000]  神自己的大愛
[00:18:37.000 --> 00:18:41.000]  在十字架這個處境裏面
[00:18:41.000 --> 00:18:44.000]  來彰顯給世界
[00:18:44.000 --> 00:18:47.000]  每一個熟悉祂的人看見
[00:18:47.000 --> 00:18:51.000]  神是那位創造的主
[00:18:51.000 --> 00:18:53.000]  祂理應可以來配受
