
[00:00:00.000 --> 00:00:03.480]  我們今天要去看的經文裏面
[00:02:30.500 --> 00:02:32.500]  來到耶穌的面前
[00:02:32.500 --> 00:02:34.500]  祈求耶穌
[00:02:34.500 --> 00:02:36.500]  幫他實現這個請求
[00:02:36.500 --> 00:02:40.500]  請大家
[00:02:40.500 --> 00:02:42.500]  和我們一起讀出
[00:02:42.500 --> 00:02:44.500]  《貓福音》十章35到41節
[00:02:44.500 --> 00:02:46.500]  預備起
[00:02:46.500 --> 00:02:48.500]  西北太的兒子
[00:02:48.500 --> 00:02:50.500]  國約翰
[00:02:50.500 --> 00:02:52.500]  進前來
[00:02:52.500 --> 00:02:54.500]  夫子
[00:02:54.500 --> 00:02:56.500]  我們無論求你什麼
[00:02:56.500 --> 00:02:58.500]  願你給我們做
[00:02:58.500 --> 00:03:00.500]  耶穌說
[00:03:00.500 --> 00:03:02.500]  我給你們做什麼
[00:03:02.500 --> 00:03:04.500]  他們說
[00:03:04.500 --> 00:03:06.500]  賜我們在你的榮耀裡
[00:03:06.500 --> 00:03:08.500]  一個坐在你右邊
[00:03:08.500 --> 00:03:10.500]  一個坐在你左邊
[00:03:10.500 --> 00:03:12.500]  耶穌說
[00:03:12.500 --> 00:03:14.500]  你們不知道所求的是什麼
[00:03:14.500 --> 00:03:16.500]  我所學的杯
[00:03:16.500 --> 00:03:18.500]  我所受的洗
[00:03:18.500 --> 00:03:20.500]  你們能受嗎
[00:03:20.500 --> 00:03:22.500]  他們說
[00:03:22.500 --> 00:03:24.500]  我們能
[00:03:24.500 --> 00:03:26.500]  耶穌說
[00:03:26.500 --> 00:03:28.500]  我所學的杯
[00:03:28.500 --> 00:03:30.500]  你們也要學
[00:03:30.500 --> 00:03:32.500]  我所受的洗
[00:03:32.500 --> 00:03:34.500]  你們也要受
[00:03:34.500 --> 00:03:36.500]  只是坐在我的左右
[00:03:36.500 --> 00:03:38.500]  不是我可以使的
[00:03:38.500 --> 00:03:40.500]  乃是為誰預備的
[00:03:40.500 --> 00:03:42.500]  就賜給誰
[00:03:42.500 --> 00:03:44.500]  那十個門徒聽見
[00:03:44.500 --> 00:03:46.500]  其實他們問耶穌的方法
[00:03:46.500 --> 00:03:48.500]  也有些有趣
[00:03:48.500 --> 00:03:50.500]  他們一開始不是馬上跟耶穌說
[00:03:50.500 --> 00:03:52.500]  我想要什麼
[00:03:52.500 --> 00:03:54.500]  而是先跟耶穌說
[00:03:54.500 --> 00:03:56.500]  夫子我們無論求你什麼
[00:03:56.500 --> 00:03:58.500]  希望你先答應我
[00:03:58.500 --> 00:04:00.500]  說耶穌你先答應我
[00:04:00.500 --> 00:04:02.500]  我先告訴你
[00:04:02.500 --> 00:04:04.500]  但是耶穌的回應
[00:04:04.500 --> 00:04:06.500]  不是馬上說
[00:04:06.500 --> 00:04:08.500]  好啊我答應你
[00:04:08.500 --> 00:04:10.500]  而是問他們
[00:04:10.500 --> 00:04:12.500]  你們想求什麼
[00:04:12.500 --> 00:04:14.500]  他們的請求就是
[00:04:14.500 --> 00:04:16.500]  希望在榮耀的裡面
[00:04:16.500 --> 00:04:18.500]  分別坐在耶穌的左邊
[00:04:18.500 --> 00:04:20.500]  和右邊
[00:04:20.500 --> 00:04:22.500]  但是榮耀
[00:04:22.500 --> 00:04:24.500]  其實耶穌前後已經說了三次
[00:04:24.500 --> 00:04:26.500]  自己即將會被殺
[00:04:26.500 --> 00:04:28.500]  受死
[00:04:28.500 --> 00:04:30.500]  但是他們仍然不太明白
[00:04:30.500 --> 00:04:32.500]  其實耶穌說的是什麼
[00:04:32.500 --> 00:04:34.500]  因為當他們越來越接近
[00:04:34.500 --> 00:04:36.500]  耶路撒冷的時候
[00:04:36.500 --> 00:04:38.500]  他們一直都認為
[00:04:38.500 --> 00:04:40.500]  耶穌進來是要建立神的國度
[00:04:40.500 --> 00:04:42.500]  地上的尼賽亞
[00:04:42.500 --> 00:04:44.500]  要回來
[00:04:44.500 --> 00:04:46.500]  我們終於脫離羅馬政權了
[00:04:46.500 --> 00:04:48.500]  是耶穌榮耀來到的時候
[00:04:48.500 --> 00:04:52.500]  而黃的兩邊當然是
[00:04:52.500 --> 00:04:54.500]  代表著一個很尊貴的位置
[00:04:54.500 --> 00:04:56.500]  是一個地位和權力的位置
[00:04:56.500 --> 00:04:58.500]  但是為什麼他們
[00:04:58.500 --> 00:05:00.500]  會有這樣的請求呢
[00:05:00.500 --> 00:05:02.500]  可能對於
[00:05:02.500 --> 00:05:04.500]  雅各和約翰來說
[00:05:04.500 --> 00:05:06.500]  沒錯啊
[00:05:06.500 --> 00:05:08.500]  我們的確是耶穌
[00:05:08.500 --> 00:05:10.500]  特別喜歡那三個門徒之一
[00:05:10.500 --> 00:05:12.500]  無論是
[00:05:12.500 --> 00:05:14.500]  要叫艾魯的女兒復活
[00:05:14.500 --> 00:05:16.500]  還是耶穌登山變象的時候
[00:05:16.500 --> 00:05:18.500]  都只有我們兩個
[00:05:18.500 --> 00:05:20.500]  加上彼得
[00:05:20.500 --> 00:05:22.500]  可以一起去
[00:05:22.500 --> 00:05:24.500]  很明顯我們三個的地位
[00:05:24.500 --> 00:05:26.500]  比起其他的九個門徒
[00:05:26.500 --> 00:05:28.500]  是超然
[00:05:28.500 --> 00:05:30.500]  現在耶穌要入城
[00:05:30.500 --> 00:05:32.500]  要去耶路撒冷作皇
[00:05:32.500 --> 00:05:34.500]  照計能夠坐在祂的左右兩邊
[00:05:34.500 --> 00:05:36.500]  和耶穌一起得榮耀的
[00:05:36.500 --> 00:05:38.500]  那當然是我們兩兄弟
[00:05:38.500 --> 00:05:40.500]  那你可能會問
[00:05:40.500 --> 00:05:42.500]  不是啊,還有彼得
[00:05:42.500 --> 00:05:44.500]  為什麼不是彼得呢
[00:05:44.500 --> 00:05:46.500]  就是因為彼得剛才被耶穌罵完
[00:05:46.500 --> 00:05:48.500]  撒旦退我後邊去吧
[00:05:48.500 --> 00:05:50.500]  其實他現在又怎麼會出聲
[00:05:50.500 --> 00:05:52.500]  怎麼看
[00:05:52.500 --> 00:05:54.500]  今時今日都應該是我們兩兄弟
[00:05:54.500 --> 00:05:56.500]  去坐這個位置
[00:05:56.500 --> 00:05:58.500]  不是我們,還會是誰
[00:05:58.500 --> 00:06:00.500]  但是耶穌的回答是
[00:06:00.500 --> 00:06:02.500]  可不可以出一份經文
[00:06:06.500 --> 00:06:08.500]  而耶穌的回答是什麼呢
[00:06:08.500 --> 00:06:10.500]  他說
[00:06:10.500 --> 00:06:12.500]  你們不知道自己在求什麼
[00:06:12.500 --> 00:06:14.500]  不是啊,耶穌
[00:06:14.500 --> 00:06:16.500]  雅各和約翰
[00:06:16.500 --> 00:06:18.500]  很清楚地說了
[00:06:18.500 --> 00:06:20.500]  他們就是要求在榮耀的裡面
[00:06:20.500 --> 00:06:22.500]  坐在你左右的兩邊
[00:06:22.500 --> 00:06:24.500]  為什麼耶穌會說
[00:06:24.500 --> 00:06:26.500]  他們不知道自己在求什麼
[00:06:26.500 --> 00:06:28.500]  然後耶穌反問
[00:06:28.500 --> 00:06:30.500]  我所喝的杯子
[00:06:30.500 --> 00:06:32.500]  你們可以喝嗎
[00:06:32.500 --> 00:06:34.500]  我受的洗,你們可以受嗎
[00:06:34.500 --> 00:06:36.500]  耶穌在這裡其實是什麼意思呢
[00:06:36.500 --> 00:06:38.500]  因為耶穌知道
[00:06:38.500 --> 00:06:40.500]  這兩兄弟所期待的
[00:06:40.500 --> 00:06:42.500]  和耶穌要經歷的即將是不同的
[00:06:42.500 --> 00:06:44.500]  在這裡所說
[00:06:44.500 --> 00:06:46.500]  杯和洗其實是預表受苦
[00:06:46.500 --> 00:06:48.500]  在舊約裡面
[00:06:48.500 --> 00:06:50.500]  杯是代表著
[00:06:50.500 --> 00:06:52.500]  神對罪憤怒的杯
[00:06:52.500 --> 00:06:54.500]  說的是將會因為
[00:06:54.500 --> 00:06:56.500]  世人的緣故而受到懲罰
[00:06:56.500 --> 00:06:58.500]  而受洗
[00:06:58.500 --> 00:07:00.500]  不是說洗禮
[00:07:00.500 --> 00:07:02.500]  而是指將會經歷到考驗
[00:07:02.500 --> 00:07:04.500]  其實耶穌在背後
[00:07:04.500 --> 00:07:06.500]  在問一件事
[00:07:06.500 --> 00:07:08.500]  你們是否能夠
[00:07:08.500 --> 00:07:10.500]  在神的國度裡面
[00:07:10.500 --> 00:07:12.500]  經歷我將會受到的苦難
[00:07:12.500 --> 00:07:14.500]  去付出代價
[00:07:14.500 --> 00:07:16.500]  在達到榮耀之前
[00:07:16.500 --> 00:07:18.500]  耶穌要經過受苦
[00:07:18.500 --> 00:07:20.500]  受苦才能得到
[00:07:20.500 --> 00:07:22.500]  榮耀的冠冕
[00:07:22.500 --> 00:07:24.500]  而不是他們單純去期待
[00:07:24.500 --> 00:07:26.500]  一個來顛覆羅馬政權的
[00:07:26.500 --> 00:07:28.500]  地上君王
[00:07:28.500 --> 00:07:30.500]  在羅馬書
[00:07:30.500 --> 00:07:32.500]  8章17節這樣說
[00:07:32.500 --> 00:07:34.500]  若是兒女就是後子
[00:07:34.500 --> 00:07:36.500]  是上帝的後子和基督
[00:07:36.500 --> 00:07:38.500]  同在後子
[00:07:38.500 --> 00:07:40.500]  如果我們和他一同受苦
[00:07:40.500 --> 00:07:42.500]  是要我們和他一同得榮耀
[00:07:42.500 --> 00:07:44.500]  這是一個
[00:07:44.500 --> 00:07:46.500]  套餐
[00:07:46.500 --> 00:07:48.500]  必須要受苦
[00:07:48.500 --> 00:07:50.500]  才能和耶穌
[00:07:50.500 --> 00:07:52.500]  一起得榮耀
[00:07:52.500 --> 00:07:54.500]  不能夠分割
[00:07:54.500 --> 00:07:56.500]  而作門徒就要有
[00:07:56.500 --> 00:07:58.500]  受苦的準備
[00:07:58.500 --> 00:08:00.500]  但是耶穌之後指的是
[00:08:00.500 --> 00:08:02.500]  我所喝的杯
[00:08:02.500 --> 00:08:04.500]  你們都要喝
[00:08:04.500 --> 00:08:06.500]  我所受的洗你們都要受
[00:08:06.500 --> 00:08:08.500]  只不過坐在我的左右
[00:08:08.500 --> 00:08:10.500]  不是我可以辭
[00:08:10.500 --> 00:08:12.500]  而是為誰預備
[00:08:12.500 --> 00:08:14.500]  就是給誰
[00:08:14.500 --> 00:08:16.500]  在這裡說的是神的主權和能力
[00:08:16.500 --> 00:08:18.500]  指出就算雅各和約翰
[00:08:18.500 --> 00:08:20.500]  將來真的會受到苦難
[00:08:20.500 --> 00:08:22.500]  但是左右這兩邊的位
[00:08:22.500 --> 00:08:24.500]  並不是用條件
[00:08:24.500 --> 00:08:26.500]  或者我做了多少
[00:08:26.500 --> 00:08:28.500]  我付出了多少
[00:08:28.500 --> 00:08:30.500]  就可以坐
[00:08:30.500 --> 00:08:32.500]  這是神的主權
[00:08:32.500 --> 00:08:34.500]  這個位置是神預定
[00:08:34.500 --> 00:08:36.500]  給誰就是給誰
[00:08:36.500 --> 00:08:38.500]  而不是等價交換
[00:08:38.500 --> 00:08:40.500]  而接著經文就會說
[00:08:40.500 --> 00:08:42.500]  其餘十個門徒
[00:08:42.500 --> 00:08:44.500]  他生氣了
[00:08:44.500 --> 00:08:46.500]  為什麼這幫門徒生氣了
[00:08:46.500 --> 00:08:48.500]  其實因為他們同樣
[00:08:48.500 --> 00:08:50.500]  都很想坐這兩個位
[00:08:50.500 --> 00:08:52.500]  他就會覺得
[00:08:52.500 --> 00:08:54.500]  是雅各和約翰
[00:08:54.500 --> 00:08:56.500]  是他們去問耶穌
[00:08:56.500 --> 00:08:58.500]  虧了
[00:08:58.500 --> 00:09:00.500]  如果是我先問的話
[00:09:00.500 --> 00:09:02.500]  可能隨時這個位
[00:09:02.500 --> 00:09:04.500]  就是我坐
[00:09:04.500 --> 00:09:06.500]  但是為什麼這麼多人
[00:09:06.500 --> 00:09:08.500]  很想坐這個位
[00:09:08.500 --> 00:09:10.500]  好像剛才所說
[00:09:10.500 --> 00:09:12.500]  這兩個位是代表地位和權力
[00:09:12.500 --> 00:09:14.500]  或者這個位
[00:09:14.500 --> 00:09:16.500]  也是耶穌對他們的肯定
[00:09:16.500 --> 00:09:18.500]  能夠坐在這個位
[00:09:18.500 --> 00:09:20.500]  並不是一人之上
[00:09:20.500 --> 00:09:22.500]  一人之下 萬人之上
[00:09:22.500 --> 00:09:24.500]  能夠受到眾人的敬仰
[00:09:24.500 --> 00:09:26.500]  或者
[00:09:26.500 --> 00:09:28.500]  你會問是不是真的追求地位
[00:09:28.500 --> 00:09:30.500]  就是不好呢
[00:09:30.500 --> 00:09:32.500]  其實可能雅各和約翰
[00:09:32.500 --> 00:09:34.500]  都是想著
[00:09:34.500 --> 00:09:36.500]  將來耶穌你作王
[00:09:36.500 --> 00:09:38.500]  我能夠坐在你旁邊
[00:09:38.500 --> 00:09:40.500]  我都是想著來幫你
[00:09:40.500 --> 00:09:42.500]  他可能都會覺得
[00:09:42.500 --> 00:09:44.500]  我都不是 我都很屬靈
[00:09:44.500 --> 00:09:46.500]  想著我自己做的事
[00:09:46.500 --> 00:09:48.500]  在神的國度裏面有份
[00:09:48.500 --> 00:09:50.500]  但是到頭來
[00:09:50.500 --> 00:09:52.500]  就不是一件好事
[00:09:52.500 --> 00:09:54.500]  可能追求地位
[00:09:54.500 --> 00:09:56.500]  其實真的不是不好的
[00:09:56.500 --> 00:09:58.500]  好像我們這樣
[00:09:58.500 --> 00:10:00.500]  我們可能普通的組員
[00:10:00.500 --> 00:10:02.500]  我想做組長
[00:10:02.500 --> 00:10:04.500]  或者我想做執事
[00:10:04.500 --> 00:10:06.500]  或者我是普通的信徒
[00:10:06.500 --> 00:10:08.500]  我想做神學生
[00:10:08.500 --> 00:10:10.500]  或者我想做傳道人
[00:10:10.500 --> 00:10:12.500]  這不是一件壞事
[00:10:12.500 --> 00:10:14.500]  但是你是以什麼動機去出發
[00:10:14.500 --> 00:10:16.500]  我們要時刻去檢視
[00:10:16.500 --> 00:10:18.500]  因為我曾經聽過一對
[00:10:18.500 --> 00:10:20.500]  都要去分享他們那一天
[00:10:20.500 --> 00:10:22.500]  發生過什麼事
[00:10:22.500 --> 00:10:24.500]  跟哪些人去傳過福音
[00:10:24.500 --> 00:10:26.500]  或者是經歷到神的恩典
[00:10:26.500 --> 00:10:28.500]  怎樣 頭一兩天
[00:10:28.500 --> 00:10:30.500]  他們的分享都是說
[00:10:30.500 --> 00:10:32.500]  我今天經歷到上帝
[00:10:32.500 --> 00:10:34.500]  怎樣令到我可以帶領那個人信主
[00:10:34.500 --> 00:10:36.500]  或者我經歷到上帝的恩典
[00:10:36.500 --> 00:10:38.500]  但是過了兩天的時候
[00:10:38.500 --> 00:10:40.500]  這一班斷酸隊的隊員
[00:10:40.500 --> 00:10:42.500]  就開始變成
[00:10:42.500 --> 00:10:44.500]  對話就變成這樣
[00:10:44.500 --> 00:10:46.500]  我今天帶了三個人信主
[00:10:46.500 --> 00:10:48.500]  而旁邊的人就說
[00:10:48.500 --> 00:10:50.500]  不是啊 我今天帶了四個人信主
[00:10:50.500 --> 00:10:52.500]  然後旁邊的人就說
[00:10:52.500 --> 00:10:54.500]  你們這麼多
[00:10:54.500 --> 00:10:56.500]  我今天只有兩個
[00:10:56.500 --> 00:10:58.500]  不知不覺他們就變成
[00:10:58.500 --> 00:11:00.500]  在不停地炫耀自己
[00:11:00.500 --> 00:11:02.500]  今天我帶了多少人信主
[00:11:02.500 --> 00:11:04.500]  而覺得自己有多厲害
[00:11:04.500 --> 00:11:06.500]  而不是在數算上帝的恩典
[00:11:06.500 --> 00:11:08.500]  在哪裡
[00:11:08.500 --> 00:11:10.500]  所以我們有時真的要去
[00:11:10.500 --> 00:11:12.500]  想清楚其實我們背後
[00:11:12.500 --> 00:11:14.500]  我們想做的動機
[00:11:14.500 --> 00:11:16.500]  究竟是為了我們自己
[00:11:16.500 --> 00:11:18.500]  還是純粹真的想
[00:11:18.500 --> 00:11:20.500]  榮耀上帝呢
[00:11:20.500 --> 00:11:22.500]  既然
[00:11:22.500 --> 00:11:24.500]  不是說要追求地位
[00:11:24.500 --> 00:11:26.500]  和權力
[00:11:26.500 --> 00:11:28.500]  那麼耶穌的教導
[00:11:28.500 --> 00:11:30.500]  又是怎樣呢
[00:11:30.500 --> 00:11:32.500]  我們讀出以下的經文
[00:11:32.500 --> 00:11:34.500]  一二三
[00:11:34.500 --> 00:11:36.500]  起
[00:11:36.500 --> 00:11:38.500]  耶穌叫
[00:11:38.500 --> 00:11:40.500]  貪
[00:11:40.500 --> 00:11:44.500]  王的子利他們
[00:11:44.500 --> 00:11:46.500]  優大神速
[00:11:46.500 --> 00:11:48.500]  滿速他們
[00:11:48.500 --> 00:11:50.500]  只是在你們中間
[00:11:50.500 --> 00:11:52.500]  不是這弱
[00:11:52.500 --> 00:11:54.500]  你們中間的序願為大
[00:11:54.500 --> 00:11:56.500]  就必著你們
[00:11:56.500 --> 00:11:58.500]  在你們中間
[00:11:58.500 --> 00:12:00.500]  最遠的守護
[00:12:00.500 --> 00:12:02.500]  並不是要受
[00:12:02.500 --> 00:12:04.500]  大事要復仕
[00:12:04.500 --> 00:12:06.500]  大事要復仕
[00:12:06.500 --> 00:12:08.500]  大事要復仕
[00:12:08.500 --> 00:12:10.500]  作多人的屬駕
[00:12:10.500 --> 00:12:12.500]  作多人的屬駕
[00:12:12.500 --> 00:12:14.500]  之後耶穌就叫
[00:12:14.500 --> 00:12:16.500]  他們來跟他們說
[00:12:16.500 --> 00:12:18.500]  你們是知道外邦人
[00:12:18.500 --> 00:12:20.500]  是怎樣管治
[00:12:20.500 --> 00:12:22.500]  但是你們中間
[00:12:22.500 --> 00:12:24.500]  不是這樣
[00:12:24.500 --> 00:12:26.500]  可能在地上真的在講
[00:12:26.500 --> 00:12:28.500]  地位和權力
[00:12:28.500 --> 00:12:30.500]  誰大誰坐在高位
[00:12:30.500 --> 00:12:32.500]  就是話事
[00:12:32.500 --> 00:12:34.500]  可以對小的指指點點
[00:12:34.500 --> 00:12:36.500]  但是這個呢
[00:12:36.500 --> 00:12:38.500]  是地上的價值觀
[00:12:38.500 --> 00:12:40.500]  天國的價值觀
[00:12:40.500 --> 00:12:42.500]  是在講
[00:12:42.500 --> 00:12:44.500]  你們中間誰是大
[00:12:44.500 --> 00:12:46.500]  就要做你們的傭人
[00:12:46.500 --> 00:12:48.500]  你們中間誰做首
[00:12:48.500 --> 00:12:50.500]  就要做眾人的僕人
[00:12:50.500 --> 00:12:52.500]  傭人的解釋
[00:12:52.500 --> 00:12:54.500]  其實是執行主人命令的人
[00:12:54.500 --> 00:12:56.500]  其實就是一個隨從
[00:12:56.500 --> 00:12:58.500]  講的是
[00:12:58.500 --> 00:13:00.500]  誰做大
[00:13:00.500 --> 00:13:02.500]  其實他就要聽主人的命令
[00:13:02.500 --> 00:13:04.500]  做他的跟班
[00:13:04.500 --> 00:13:06.500]  而僕人原文的解釋
[00:13:06.500 --> 00:13:08.500]  原來是在講奴隸
[00:13:08.500 --> 00:13:10.500]  就是說做頭的那個
[00:13:10.500 --> 00:13:12.500]  還要成為大家的奴隸
[00:13:12.500 --> 00:13:14.500]  原因是什麼呢
[00:13:14.500 --> 00:13:16.500]  可不可以出老師的經文
[00:13:16.500 --> 00:13:18.500]  是可以的
[00:13:18.500 --> 00:13:20.500]  就是四十五節去講
[00:13:20.500 --> 00:13:22.500]  因為人子來
[00:13:22.500 --> 00:13:24.500]  並不是要受人服侍乃是要服侍人
[00:13:24.500 --> 00:13:26.500]  並且要捨命作多人的屬駕
[00:13:26.500 --> 00:13:28.500]  並且要捨命作多人的屬駕
[00:13:28.500 --> 00:13:30.500]  其實神
[00:13:30.500 --> 00:13:32.500]  真的不需要去服侍人
[00:13:32.500 --> 00:13:34.500]  但是耶穌
[00:13:34.500 --> 00:13:36.500]  以人的身份來到世界
[00:13:36.500 --> 00:13:38.500]  去服侍人
[00:13:38.500 --> 00:13:40.500]  還要為了我們去犧牲自己的生命
[00:13:40.500 --> 00:13:42.500]  以自己的屬駕
[00:13:42.500 --> 00:13:44.500]  來還清我們的罪業
[00:13:44.500 --> 00:13:46.500]  既然耶穌來到
[00:13:46.500 --> 00:13:48.500]  這個世界的使命
[00:13:48.500 --> 00:13:50.500]  祂的目的是這樣
[00:13:50.500 --> 00:13:52.500]  更何況是跟隨耶穌的門徒呢
[00:13:52.500 --> 00:13:54.500]  更何況是跟隨耶穌的門徒呢
[00:13:54.500 --> 00:13:56.500]  耶穌是呼召門徒
[00:13:56.500 --> 00:13:58.500]  要謙卑虛己
[00:13:58.500 --> 00:14:00.500]  服侍多人
[00:14:00.500 --> 00:14:02.500]  以致於死
[00:14:02.500 --> 00:14:04.500]  跟雅各和約翰
[00:14:04.500 --> 00:14:06.500]  去渴望的地位和權力
[00:14:06.500 --> 00:14:08.500]  希望付出了
[00:14:08.500 --> 00:14:10.500]  能夠得到相等的回報
[00:14:10.500 --> 00:14:12.500]  的想法是完全相反
[00:14:12.500 --> 00:14:14.500]  的想法是完全相反
[00:14:14.500 --> 00:14:16.500]  在天國的價值觀裡面
[00:14:16.500 --> 00:14:18.500]  在天國的價值觀裡面
[00:14:18.500 --> 00:14:20.500]  地位高低並不是最重要
[00:14:20.500 --> 00:14:22.500]  並不是在說誰最大
[00:14:22.500 --> 00:14:24.500]  誰做頭就是說事那個
[00:14:24.500 --> 00:14:26.500]  反而原來最大
[00:14:26.500 --> 00:14:28.500]  那個只不過是個隨從
[00:14:28.500 --> 00:14:30.500]  做頭那個
[00:14:30.500 --> 00:14:32.500]  更加只是一個奴隸
[00:14:32.500 --> 00:14:34.500]  更加只是一個奴隸
[00:14:34.500 --> 00:14:36.500]  我第一次看到這段經文的時候
[00:14:36.500 --> 00:14:38.500]  我第一次看到這段經文的時候
[00:14:38.500 --> 00:14:40.500]  我就會覺得
[00:14:40.500 --> 00:14:42.500]  做大哥又要做跟班
[00:14:42.500 --> 00:14:44.500]  做頭那個又要做奴隸
[00:14:44.500 --> 00:14:46.500]  其實我真的很想
[00:14:46.500 --> 00:14:48.500]  我第一次看的時候我就問
[00:14:48.500 --> 00:14:50.500]  這是什麼概念來的呢
[00:14:50.500 --> 00:14:52.500]  為什麼不是做大哥
[00:14:52.500 --> 00:14:54.500]  就是做事那個呢
[00:14:54.500 --> 00:14:56.500]  世界可能就是在教我們
[00:14:56.500 --> 00:14:58.500]  要做當然是要做最大那個
[00:14:58.500 --> 00:15:00.500]  做話事那個
[00:15:00.500 --> 00:15:02.500]  由下而上不停向上爬
[00:15:02.500 --> 00:15:04.500]  現在天國的價值觀
[00:15:04.500 --> 00:15:06.500]  講的是由上而下
[00:15:06.500 --> 00:15:08.500]  到成肉身
[00:15:08.500 --> 00:15:10.500]  服事和犧牲
[00:15:10.500 --> 00:15:12.500]  我再講多一次
[00:15:12.500 --> 00:15:14.500]  世界教我們的
[00:15:14.500 --> 00:15:16.500]  是由下而上
[00:15:16.500 --> 00:15:18.500]  不斷向上爬
[00:15:18.500 --> 00:15:20.500]  但是天國價值觀講的是
[00:15:20.500 --> 00:15:22.500]  由上而下
[00:15:22.500 --> 00:15:24.500]  到成肉身
[00:15:24.500 --> 00:15:26.500]  和犧牲
[00:15:26.500 --> 00:15:30.500]  在約翰一書
