
[00:00:00.000 --> 00:00:03.000]  令姊妹主內平安
[00:03:03.000 --> 00:03:06.000]  主人你殺下好種的田裏面
[00:03:06.000 --> 00:03:08.000]  生滿了很多的敗子
[00:03:08.000 --> 00:03:11.000]  究竟他們在哪裏來的呢
[00:03:11.000 --> 00:03:14.000]  農夫說是敵人做的
[00:03:14.000 --> 00:03:19.000]  僕人就問我們要不要將那些敗子拔掉呢
[00:03:19.000 --> 00:03:21.000]  農夫說不需要了
[00:03:21.000 --> 00:03:24.000]  因為如果你拔敗子的時候
[00:03:24.000 --> 00:03:27.000]  你會將那些麥子同時間拔出來
[00:03:27.000 --> 00:03:30.000]  不如我們等它一起生長
[00:03:30.000 --> 00:03:32.000]  等到收割的時候
[00:03:32.000 --> 00:03:36.000]  我會吩咐收割的人將敗子首先挑出來
[00:03:36.000 --> 00:03:40.000]  紮成一紮一紮拿去燒
[00:03:40.000 --> 00:03:45.000]  然後將麥子收在倉庫裏面
[00:03:45.000 --> 00:03:49.000]  究竟這個比喻帶給我們甚麼思想呢
[00:03:49.000 --> 00:03:51.000]  第一方面這個比喻告訴我們
[00:03:51.000 --> 00:03:55.000]  聽麥子同敗子真假難辨
[00:03:55.000 --> 00:03:57.000]  經文裏面所講的敗子
[00:03:57.000 --> 00:04:00.000]  中文稱為毒麥
[00:04:00.000 --> 00:04:02.000]  有毒的麥子
[00:04:02.000 --> 00:04:04.000]  一聽名字你就知道是甚麼事了
[00:04:04.000 --> 00:04:07.000]  原來這些敗子的樣子
[00:04:07.000 --> 00:04:11.000]  從外表看上來和麥子是很相似的
[00:04:11.000 --> 00:04:13.000]  顏色都很相近
[00:04:13.000 --> 00:04:16.000]  它們生長的時候高度也差不多
[00:04:16.000 --> 00:04:19.000]  在外表看來沒甚麼分別
[00:04:19.000 --> 00:04:23.000]  但是敗子吃了之後會令人頭暈
[00:04:23.000 --> 00:04:26.000]  吃得多會嘔會肚瀉
[00:04:26.000 --> 00:04:29.000]  所以是不可以吃的
[00:04:29.000 --> 00:04:32.000]  不過由於它們兩個樣子很相似
[00:04:32.000 --> 00:04:34.000]  當它們生長一段時間
[00:04:34.000 --> 00:04:37.000]  它們會分纏在一起
[00:04:37.000 --> 00:04:39.000]  所以人是很難去分辨
[00:04:39.000 --> 00:04:42.000]  敗子好像做出了一個似是而非
[00:04:42.000 --> 00:04:46.000]  令我們難辨真假的一個樣子
[00:04:46.000 --> 00:04:50.000]  不過直到開始生出子粒
[00:04:50.000 --> 00:04:52.000]  開始吐水的時候
[00:04:52.000 --> 00:04:56.000]  敗子突然間會生得比麥子高了很多
[00:04:56.000 --> 00:04:58.000]  於是你一看就看得到
[00:04:58.000 --> 00:05:01.000]  哪些是敗子哪些是麥子
[00:05:01.000 --> 00:05:04.000]  就很容易能夠將它分辨出來
[00:05:04.000 --> 00:05:06.000]  耶穌說到
[00:05:06.000 --> 00:05:07.000]  新普及日本形容
[00:05:07.000 --> 00:05:11.000]  他說敗子是屬於魔鬼的人
[00:05:11.000 --> 00:05:13.000]  其實就好像世界裏面
[00:05:13.000 --> 00:05:15.000]  有好人有壞人
[00:05:15.000 --> 00:05:19.000]  單從外表其實我們是很難分辨得到
[00:05:19.000 --> 00:05:21.000]  哪些是好人哪些是壞人
[00:05:21.000 --> 00:05:24.000]  粵語殘片的時候我們就說
[00:05:24.000 --> 00:05:27.000]  黃飛鴻、曹達華那些就是好人
[00:05:27.000 --> 00:05:29.000]  石堅永遠是壞人
[00:05:29.000 --> 00:05:31.000]  不過你看看今天的電影
[00:05:31.000 --> 00:05:33.000]  就有無間道的
[00:05:33.000 --> 00:05:34.000]  你不要忘記
[00:05:34.000 --> 00:05:39.000]  是沒有辦法分辨哪些是好的哪些是壞
[00:05:39.000 --> 00:05:42.000]  哪些是忠的哪些是奸的
[00:05:42.000 --> 00:05:45.000]  其實今天在教會裏面
[00:05:45.000 --> 00:05:46.000]  何嘗不是呢
[00:05:46.000 --> 00:05:48.000]  我看下去我覺得
[00:05:48.000 --> 00:05:51.000]  你們每一個都是好的基督徒
[00:05:51.000 --> 00:05:53.000]  實際上是不是呢
[00:05:53.000 --> 00:05:55.000]  我不夠膽講
[00:05:55.000 --> 00:05:57.000]  就好像麥子和敗子
[00:05:57.000 --> 00:05:59.000]  好難去分辨
[00:05:59.000 --> 00:06:04.000]  我相信唯有神能夠去監察我們每一個人的心
[00:06:04.000 --> 00:06:06.000]  在比喻裏面又講到
[00:06:06.000 --> 00:06:09.000]  敗子是無處不在的
[00:06:09.000 --> 00:06:11.000]  究竟敗子在哪裏來呢
[00:06:11.000 --> 00:06:13.000]  新普及日本這樣去形容
[00:06:13.000 --> 00:06:14.000]  不如我們一起讀
[00:06:14.000 --> 00:06:17.000]  那天夜裡僕人睡覺的時候
[00:06:17.000 --> 00:06:22.000]  他的敵人來把敗子殺在麥子中間
[00:06:22.000 --> 00:06:25.000]  敗子是魔鬼所殺的
[00:06:25.000 --> 00:06:28.000]  是魔鬼的作為
[00:06:28.000 --> 00:06:31.000]  魔鬼不單止存在在世界裏面
[00:06:31.000 --> 00:06:37.000]  並且偷偷地很積極地在工作
[00:06:37.000 --> 00:06:39.000]  當人在睡覺
[00:06:39.000 --> 00:06:41.000]  當人覺得是最安穩
[00:06:41.000 --> 00:06:45.000]  當人卻在防不勝防的時候
[00:06:45.000 --> 00:06:50.000]  魔鬼就偷偷地在工作
[00:06:50.000 --> 00:06:54.000]  敗子不是殺在田的某一個角落
[00:06:54.000 --> 00:06:57.000]  敗子散佈在整塊田那裏
[00:06:57.000 --> 00:07:03.000]  敗子更是穿插在那些麥子當中
[00:07:03.000 --> 00:07:09.000]  所以敗子污染了整塊田
[00:07:09.000 --> 00:07:14.000]  但是主人知不知道敗子的存在呢
[00:07:14.000 --> 00:07:15.000]  主人是知道的
[00:07:15.000 --> 00:07:18.000]  所以當僕人在二十七節那裏問
[00:07:18.000 --> 00:07:21.000]  主人你不是殺好種在田裏摸
[00:07:21.000 --> 00:07:23.000]  究竟在哪裏來的敗子呢
[00:07:23.000 --> 00:07:25.000]  主人很清楚回答他
[00:07:25.000 --> 00:07:27.000]  在第二十八節
[00:07:27.000 --> 00:07:31.000]  他說:這是仇敵作的
[00:07:31.000 --> 00:07:33.000]  殺敗子的是仇敵
[00:07:33.000 --> 00:07:41.000]  仇敵就是魔鬼在三十九節那裏去形容
[00:07:41.000 --> 00:07:47.000]  這個比喻這個描述很奇怪
[00:07:47.000 --> 00:07:49.000]  讓你看到田裏有些草
[00:07:49.000 --> 00:07:51.000]  你想想有盡快就拔走它
[00:07:51.000 --> 00:07:55.000]  就希望它不要吸收其他植物的養分
[00:07:55.000 --> 00:07:58.000]  你馬上就想去消除它
[00:07:58.000 --> 00:08:00.000]  但是這個比喻裏面
[00:08:00.000 --> 00:08:03.000]  好像正正就違反了我們很即時
[00:08:03.000 --> 00:08:05.000]  很自然的想法
[00:08:05.000 --> 00:08:15.000]  因為主容許麥子和敗子同時間來生長
[00:08:15.000 --> 00:08:19.000]  他不單止知道敗子是誰殺的
[00:08:19.000 --> 00:08:25.000]  他更容許他同時間來生長
[00:08:25.000 --> 00:08:29.000]  這個比喻很清楚指出一點
[00:08:29.000 --> 00:08:31.000]  神的國度已經來臨了
[00:08:31.000 --> 00:08:33.000]  藉著耶穌基督降世
[00:08:33.000 --> 00:08:35.000]  藉著耶穌基督釘在十字架上面
[00:08:35.000 --> 00:08:36.000]  祂離世之後
[00:08:36.000 --> 00:08:39.000]  祂差派聖靈保衛師來到我們當中
[00:08:39.000 --> 00:08:44.000]  天國的福音天國的工作已經開始了
[00:08:44.000 --> 00:08:46.000]  但是只不過是一個
[00:08:46.000 --> 00:08:48.000]  我們常常說是一個已然但未然
[00:08:48.000 --> 00:08:51.000]  是一個already but not yet
[00:08:51.000 --> 00:08:55.000]  仍未到最後審判的時間
[00:08:55.000 --> 00:08:59.000]  是一個等待天國最後回來的時間裏面
[00:08:59.000 --> 00:09:03.000]  邪惡仍然是活躍
[00:09:03.000 --> 00:09:07.000]  罪惡仍然是存在
[00:09:07.000 --> 00:09:09.000]  在天國勢力的旁邊
[00:09:09.000 --> 00:09:15.000]  仍然有一股不乏的勢力不斷來運作
[00:09:15.000 --> 00:09:19.000]  如果我們說耶穌已經戰勝了死亡
[00:09:19.000 --> 00:09:21.000]  天國已經來臨
[00:09:21.000 --> 00:09:23.000]  神的國已經得勝了
[00:09:23.000 --> 00:09:27.000]  但是這個比喻同樣讓我們知道
[00:09:27.000 --> 00:09:31.000]  那種不信那種失敗那種敵對
[00:09:31.000 --> 00:09:35.000]  同樣在世界是存在
[00:09:35.000 --> 00:09:38.000]  拜祭可以只是那些子粒
[00:09:38.000 --> 00:09:41.000]  拜祭可以只是我們每一個人
[00:09:41.000 --> 00:09:45.000]  拜祭也是說那些似是而非
[00:09:45.000 --> 00:09:49.000]  令我們難辨真偽的價值觀
[00:09:49.000 --> 00:09:53.000]  拜祭在比喻裏面讓我們看到是無可避免的
[00:09:53.000 --> 00:09:56.000]  現實裏面是有拜祭
[00:09:56.000 --> 00:09:59.000]  就好像很多人我們以為信了主之後
[00:09:59.000 --> 00:10:02.000]  一切問題都會解決
[00:10:02.000 --> 00:10:05.000]  但是現實上讓我們看到
[00:10:05.000 --> 00:10:09.000]  在教會裏面仍然存在很多的問題
[00:10:09.000 --> 00:10:11.000]  教會裏面仍然有很多的軟弱
[00:10:11.000 --> 00:10:13.000]  有很多的失敗
[00:10:13.000 --> 00:10:16.000]  有很多的罪惡在當中
[00:10:16.000 --> 00:10:19.000]  沒有一個教會的制度是完全理想
[00:10:19.000 --> 00:10:25.000]  也沒有一個基督的群體是完美的
[00:10:25.000 --> 00:10:27.000]  比喻提醒我們
[00:10:27.000 --> 00:10:33.000]  神卻是容許帶子和麥子一齊來成長
[00:10:33.000 --> 00:10:36.000]  我相信就好像《馬太福音》第五章45節
[00:10:36.000 --> 00:10:39.000]  提醒我們我們一齊讀
[00:10:39.000 --> 00:10:43.000]  天父叫日頭召好人也召歹人
[00:10:43.000 --> 00:10:47.000]  降禦給義人也給不義的人
[00:10:47.000 --> 00:10:50.000]  究竟在這個拜祭無處不在的世界裏面
[00:10:50.000 --> 00:10:53.000]  作為麥子應該是怎樣呢
[00:10:53.000 --> 00:10:57.000]  麥子是必須要堅守本分
[00:10:57.000 --> 00:11:00.000]  比喻裏面的田地可以說是甚麼呢
[00:11:00.000 --> 00:11:03.000]  比喻裏面的田地可以指是這個世界
[00:11:03.000 --> 00:11:06.000]  比喻很清楚提醒我們
[00:11:06.000 --> 00:11:09.000]  縱然這個田地是有敗子生長
[00:11:09.000 --> 00:11:16.000]  但是這個田地的擁有權仍然是主
[00:11:16.000 --> 00:11:20.000]  所以主可以在日頭在田裏工作
[00:11:20.000 --> 00:11:28.000]  但是魔鬼只可以在夜晚的時候偷偷工作
[00:11:28.000 --> 00:11:32.000]  所以魔鬼沒有對這個田地的合法擁有權
[00:11:32.000 --> 00:11:38.000]  唯有主擁有這個世界
[00:11:38.000 --> 00:11:43.000]  聽姐妹當我們用信心的眼光去看這個田地的時候
[00:11:43.000 --> 00:11:45.000]  我希望我們所看到的
[00:11:45.000 --> 00:11:49.000]  麥子的數目是遠超過敗子
[00:11:49.000 --> 00:11:51.000]  我們不要被敗子蒙蔽了
[00:11:51.000 --> 00:11:54.000]  我們不要被敗子嚇怕了
[00:11:54.000 --> 00:11:56.000]  希望我們看到這塊田地的時候
[00:11:56.000 --> 00:11:59.000]  我們常常記起我們常唱的這首歌
[00:11:59.000 --> 00:12:02.000]  「這是天賦世界」有一句歌詞
[00:12:02.000 --> 00:12:11.000]  「讓我千萬別忘 黑暗勢力雖然猖狂 主仍是大君王」
[00:12:11.000 --> 00:12:14.000]  或者我們一起讀這個歌詞
[00:12:14.000 --> 00:12:22.000]  「讓我千萬別忘 黑暗勢力雖然猖狂 主仍是大君王」
[00:12:22.000 --> 00:12:27.000]  沒錯 黑暗的勢力雖然猖狂
[00:12:27.000 --> 00:12:31.000]  但是我們的主仍然是大君王
[00:12:31.000 --> 00:12:36.000]  這個世界的擁有權仍然在神的手裏面
[00:12:36.000 --> 00:12:38.000]  耶穌想藉著這個比喻
[00:12:38.000 --> 00:12:41.000]  讓我們每一位信徒去明白
[00:12:41.000 --> 00:12:44.000]  邪惡在世界裏面是存在的
[00:12:44.000 --> 00:12:46.000]  我們不應該感到驚訝
[00:12:46.000 --> 00:12:50.000]  就算在神國的統治裏面
[00:12:50.000 --> 00:12:52.000]  邪惡仍然是活躍
[00:12:52.000 --> 00:12:54.000]  對於這個事實
[00:12:54.000 --> 00:12:58.000]  作為基督徒的我們每一個不應該感到驚訝
[00:12:58.000 --> 00:13:01.000]  或者一無所知
[00:13:01.000 --> 00:13:03.000]  田地是甚麼呢
[00:13:03.000 --> 00:13:05.000]  田地除了是指世界
[00:13:05.000 --> 00:13:08.000]  田地亦都是指教會
[00:13:08.000 --> 00:13:11.000]  可能很多時我們沒有辦法接受一個事實
[00:13:11.000 --> 00:13:15.000]  就是教會裏面都良有不齊
[00:13:15.000 --> 00:13:19.000]  教會裏面都是墨子和拜子混雜的地方
[00:13:19.000 --> 00:13:25.000]  不過弟兄姊妹這個卻是這個比喻最重要
[00:13:25.000 --> 00:13:28.000]  耶穌要講這個比喻的原因
[00:13:28.000 --> 00:13:31.000]  當我們了解這個歷史的背景的時候
[00:13:31.000 --> 00:13:34.000]  就會知道當時有很多宗教領袖
[00:13:34.000 --> 00:13:38.000]  他們就是想建立一個純正的屬靈群體
[00:13:38.000 --> 00:13:42.000]  他們將這個道德標準定立到很高
[00:13:42.000 --> 00:13:46.000]  因為他們想將那些他們認為不合標準的人
[00:13:46.000 --> 00:13:48.000]  踢出這個群體
[00:13:48.000 --> 00:13:53.000]  以致他們能夠靜心等候彌賽亞的來臨
[00:13:53.000 --> 00:13:57.000]  正因為是這個錯誤的觀念
[00:13:57.000 --> 00:14:03.000]  所以耶穌要講這個比喻給每一個有意可徑的人
[00:14:03.000 --> 00:14:06.000]  當僕人發現田裏面的拜子
[00:14:06.000 --> 00:14:08.000]  問主人要不要清除
[00:14:08.000 --> 00:14:10.000]  主人的回答是甚麼
[00:14:10.000 --> 00:14:13.000]  第29節他說不必了
[00:14:13.000 --> 00:14:18.000]  恐怕保護這些拜子的時候連墨紙都拔出來
[00:14:18.000 --> 00:14:22.000]  保護的意思就是將雜草拿走的意思
[00:14:22.000 --> 00:14:26.000]  但是在拔的過程原來我們因為他們的筋斗纏在一起
[00:14:26.000 --> 00:14:31.000]  所以是會連墨紙都會傷害
[00:14:31.000 --> 00:14:33.000]  弟兄姊妹就好像我們今天在教會裏面
[00:14:33.000 --> 00:14:35.000]  我們很認為很多人都是拜子
[00:14:35.000 --> 00:14:37.000]  我們想清除他們
[00:14:37.000 --> 00:14:40.000]  我們想他們在我們面前消失
[00:14:40.000 --> 00:14:42.000]  但是不要忘記
[00:14:42.000 --> 00:14:45.000]  很多時候在清除的過程裏面
[00:14:45.000 --> 00:14:47.000]  會帶來教會的傷害
[00:14:47.000 --> 00:14:52.000]  會帶來弟兄姊妹的傷害
[00:14:52.000 --> 00:14:56.000]  曾經有一個信徒問大報道家葛培理牧師
[00:14:56.000 --> 00:14:58.000]  他說牧師我找了很久了
[00:14:58.000 --> 00:15:00.000]  我也試過很多間教會
[00:15:00.000 --> 00:15:04.000]  不過我找來找去找不到一間完美的教會
[00:15:04.000 --> 00:15:07.000]  你可不可以介紹一間給我
[00:15:07.000 --> 00:15:12.000]  牧師說當然可以能夠介紹一間完美的教會給你
[00:15:12.000 --> 00:15:16.000]  不過只不過我擔心當你加入這間教會之後
[00:15:16.000 --> 00:15:22.000]  這間教會都因為你的加入成為不完美
[00:15:22.000 --> 00:15:25.000]  拜子這個比喻的重點是告訴我們
[00:15:25.000 --> 00:15:29.000]  現今無論在世界無論在教會裏面
[00:15:29.000 --> 00:15:34.000]  墨紙和拜子是互相的混雜共長
[00:15:34.000 --> 00:15:36.000]  我們必須要接受一個現實
[00:15:36.000 --> 00:15:40.000]  就是我們不只是死忍這些拜子
[00:15:40.000 --> 00:15:45.000]  相反我們必須要在一個拜子
[00:15:45.000 --> 00:15:49.000]  遍佈在我們身邊的一個情況裏面
[00:15:49.000 --> 00:15:52.000]  我們怎樣能夠謹守墨紙的身份
[00:15:52.000 --> 00:15:56.000]  所以田地是指甚麼呢
[00:15:56.000 --> 00:15:58.000]  田地不單止是指世界
[00:15:58.000 --> 00:16:00.000]  田地不單止是指教會
[00:16:00.000 --> 00:16:05.000]  田地更可以是指我們每一個人內在的生命
[00:16:05.000 --> 00:16:09.000]  所以比喻裏面提醒我們
[00:16:09.000 --> 00:16:13.000]  好種子代表天國的子民
[00:16:13.000 --> 00:16:16.000]  沒錯我們都是天國的子民
[00:16:16.000 --> 00:16:19.000]  但只不過我們有這個身份
[00:16:19.000 --> 00:16:23.000]  不表示我們就能夠常常持守這個身份
[00:16:23.000 --> 00:16:26.000]  我們有這個身份不表示我們常常在生命裏面
[00:16:26.000 --> 00:16:30.000]  就能夠活出這個身份
[00:16:30.000 --> 00:16:34.000]  姐妹當你細心去看我們那個屬靈生命的時候
[00:16:34.000 --> 00:16:36.000]  我相信我們一生的屬靈生命
[00:16:36.000 --> 00:16:38.000]  不是好像一個這樣的圖表
[00:16:38.000 --> 00:16:42.000]  不斷向上升的一個曲線
[00:16:42.000 --> 00:16:47.000]  我相信我們屬靈生命是會有起會有跌
[00:16:47.000 --> 00:16:50.000]  我們的屬靈生命起起跌跌
[00:16:50.000 --> 00:16:55.000]  我們的屬靈生命有時剛強有時軟弱
[00:16:55.000 --> 00:17:01.000]  我們的屬靈生命有時熱心但有時冷淡
[00:17:01.000 --> 00:17:06.000]  我們的屬靈生命有時真心但有時假意
[00:17:06.000 --> 00:17:10.000]  我們的屬靈生命裏面有時熱心去追求
[00:17:10.000 --> 00:17:16.000]  但很多時它是疏濫並且倒退
[00:17:16.000 --> 00:17:19.000]  原來在我們每一個人的身裏面
[00:17:19.000 --> 00:17:23.000]  都是並存了墨紙和拜紙
[00:17:23.000 --> 00:17:26.000]  正如保羅在《羅馬書》第七章提醒我們
[00:17:26.000 --> 00:17:28.000]  請我們一起讀
[00:17:28.000 --> 00:17:31.000]  我們按著我裏面的意思
[00:17:31.000 --> 00:17:33.000]  我是喜歡神的律
[00:17:33.000 --> 00:17:36.000]  但我覺得肢體中另有一個律
[00:17:36.000 --> 00:17:38.000]  和我心中的律交接
[00:17:38.000 --> 00:17:40.000]  把我奴去
[00:17:40.000 --> 00:17:45.000]  叫我服從那肢體中犯罪的律
[00:17:45.000 --> 00:17:47.000]  保羅這段經文提醒我們
[00:17:47.000 --> 00:17:50.000]  每一個人就算保羅這個屬靈的偉人
[00:17:50.000 --> 00:17:55.000]  他內心裏面都有兩個律常常在爭戰
[00:17:55.000 --> 00:18:00.000]  保羅怎樣說:我真是苦
[00:18:00.000 --> 00:18:02.000]  丁字妹
[00:18:02.000 --> 00:18:06.000]  雖然我們是神所揀的
[00:18:06.000 --> 00:18:08.000]  雖然我們都是天國的子民
[00:18:08.000 --> 00:18:13.000]  但請你不要常常以墨紙自居
[00:18:13.000 --> 00:18:15.000]  自以為是
[00:18:15.000 --> 00:18:17.000]  因為我們要謹記
[00:18:17.000 --> 00:18:20.000]  十好種是人子
[00:18:20.000 --> 00:18:23.000]  我們能夠成為墨紙
[00:18:23.000 --> 00:18:26.000]  不是因為我們做了甚麼好事
[00:18:26.000 --> 00:18:28.000]  我們能夠成為墨紙
[00:18:28.000 --> 00:18:33.000]  全是神的恩典
[00:18:33.000 --> 00:18:35.000]  在這段經文的比喻裏面
[00:18:35.000 --> 00:18:38.000]  提醒我們的專注力
[00:18:38.000 --> 00:18:42.000]  不要想著去清除那些敗者
[00:18:42.000 --> 00:18:44.000]  相反我們的專注力
[00:18:44.000 --> 00:18:47.000]  應該是專注我們自己自身
[00:18:47.000 --> 00:18:50.000]  我們常常要檢視自己的生命
[00:18:50.000 --> 00:18:54.000]  我們首先要真誠地面對自己
[00:18:54.000 --> 00:18:56.000]  開放自己
[00:18:56.000 --> 00:18:58.000]  讓神去改變
[00:18:58.000 --> 00:19:02.000]  讓神去清理我們內心那種污穢
[00:19:02.000 --> 00:19:05.000]  去提升我們屬靈的境況
[00:19:05.000 --> 00:19:07.000]  以致我們能夠常常
[00:19:07.000 --> 00:19:12.000]  持守墨紙的身份
[00:19:12.000 --> 00:19:14.000]  持守墨紙的身份不是一個
[00:19:14.000 --> 00:19:19.000]  很被動地去容忍那些敗者在我們身邊
[00:19:19.000 --> 00:19:20.000]  持守墨紙的身份
[00:19:20.000 --> 00:19:24.000]  我們首先要自己不要作惡
[00:19:24.000 --> 00:19:26.000]  然後身邊有惡事的時候
[00:19:26.000 --> 00:19:29.000]  我們盡力去阻止
[00:19:29.000 --> 00:19:32.000]  更重要的
[00:19:32.000 --> 00:19:36.000]  我們不要被這些罪惡污染
[00:19:36.000 --> 00:19:37.000]  被它影響
[00:19:37.000 --> 00:19:40.000]  以致我們隨波逐流
[00:19:40.000 --> 00:19:43.000]  變成邪惡
[00:19:43.000 --> 00:19:45.000]  不過弟兄姊妹我們又要明白
[00:19:45.000 --> 00:19:48.000]  消滅全世界所有的邪惡
[00:19:48.000 --> 00:19:49.000]  不是我們的任務
[00:19:49.000 --> 00:19:53.000]  也不是我們能力所能達到的
[00:19:53.000 --> 00:19:57.000]  我們最重要是緊守自己的本份
[00:19:57.000 --> 00:20:00.000]  除了我們要面對自己
[00:20:00.000 --> 00:20:02.000]  保持自己墨紙的身份
[00:20:02.000 --> 00:20:03.000]  其實我們對其他人
[00:20:03.000 --> 00:20:05.000]  應該同樣要有這樣的態度
[00:20:05.000 --> 00:20:07.000]  我們不要常常身邊見到
[00:20:07.000 --> 00:20:09.000]  個個都是敗子
[00:20:09.000 --> 00:20:11.000]  他可能不是敗子
[00:20:11.000 --> 00:20:13.000]  因為剛才我也說
[00:20:13.000 --> 00:20:16.000]  墨紙和敗子是很難分辨的
[00:20:16.000 --> 00:20:18.000]  可能他只不過是
[00:20:18.000 --> 00:20:21.000]  營養不良的墨紙都未定
[00:20:21.000 --> 00:20:25.000]  請你不要這麼快剷除了它
[00:20:25.000 --> 00:20:29.000]  所以面對弟兄姊妹令你的失望
[00:20:29.000 --> 00:20:31.000]  教會令你的失望
[00:20:31.000 --> 00:20:34.000]  請你不要埋怨
[00:20:34.000 --> 00:20:37.000]  請你不要只會指責
[00:20:37.000 --> 00:20:40.000]  相反你應該用愛心
[00:20:40.000 --> 00:20:42.000]  用感化
[00:20:42.000 --> 00:20:46.000]  用虧欠來擁抱這些敗子
[00:20:46.000 --> 00:20:48.000]  正如加拿大書第六章第一節
[00:20:48.000 --> 00:20:50.000]  不如我們一起讀
[00:20:50.000 --> 00:20:51.000]  弟兄們
[00:20:51.000 --> 00:20:54.000]  若有人有然被過犯所性
[00:20:54.000 --> 00:20:56.000]  你們屬靈的人
[00:20:56.000 --> 00:20:58.000]  就當用溫柔的心
[00:20:58.000 --> 00:21:00.000]  把他挽回過來
[00:21:00.000 --> 00:21:02.000]  又當自己小心
[00:21:02.000 --> 00:21:04.000]  恐怕也被引誘
[00:21:04.000 --> 00:21:07.000]  一方面我們要用溫柔的心
[00:21:07.000 --> 00:21:10.000]  來將這些人挽回過來
[00:21:10.000 --> 00:21:13.000]  用溫柔的心彼此來勸導
[00:21:13.000 --> 00:21:16.000]  但同時間我們要警醒
[00:21:16.000 --> 00:21:19.000]  免致我們被同樣的罪
[00:21:19.000 --> 00:21:22.000]  所引誘所跌倒
[00:21:22.000 --> 00:21:26.000]  在一個城裏面
[00:21:26.000 --> 00:21:28.000]  開了一間很出名的麵包舖
[00:21:28.000 --> 00:21:30.000]  這個麵包舖為了要做一些
[00:21:30.000 --> 00:21:33.000]  很香很好味的麵包
[00:21:33.000 --> 00:21:37.000]  所以它特別每一天都在農村那裏
[00:21:37.000 --> 00:21:40.000]  訂購一些新鮮的奶油來做麵包
[00:21:40.000 --> 00:21:42.000]  訂了很多年
