
[00:00:00.000 --> 00:00:07.600]  讓我們讀一段聖經,在以色列書第六章第一到第四節,還有第八節。
[00:03:06.700 --> 00:03:09.700]  那你說我們怎麼樣能夠預備我們自己,
[00:03:09.700 --> 00:03:13.500]  能夠成為一個擴展神國的器皿呢?
[00:03:13.500 --> 00:03:18.100]  從今天這段聖經當中,我們看見三件事情。
[00:03:18.100 --> 00:03:24.700]  第一個,你需要看見神的國度。
[00:03:24.700 --> 00:03:27.200]  我們看在今天的這段經文當中,
[00:03:27.200 --> 00:03:33.100]  以賽亞當時所處的環境是個充滿動盪不安的環境。
[00:03:33.100 --> 00:03:38.300]  第一節這裡說,在烏西亞王崩的那一年,
[00:03:38.300 --> 00:03:43.700]  你知道烏西亞王在猶大國中是個非常好的君王。
[00:03:43.700 --> 00:03:48.700]  而當他死的時候,的確帶來整個社會很大的不安,
[00:03:48.700 --> 00:03:52.600]  因為不知道前景將會如何。
[00:03:52.600 --> 00:03:56.100]  就好像今天我們所處的環境不也是這樣嗎?
[00:03:56.100 --> 00:04:01.900]  不但全世界都仍然在新冠病毒的疫情的籠罩之下,
[00:04:01.900 --> 00:04:07.900]  而且美國我們所處的環境也常常覺得我們被黑暗權勢所籠罩。
[00:04:07.900 --> 00:04:10.900]  很多時候我們不知道何去何從。
[00:04:10.900 --> 00:04:15.900]  而就在那個時刻,以賽亞看見一個異象。
[00:04:15.900 --> 00:04:17.300]  他看見什麼呢?
[00:04:17.300 --> 00:04:23.100]  他看見主坐在高高的一個寶座上。
[00:04:23.100 --> 00:04:26.700]  換句話說,他不是只看見一個圖畫而已,
[00:04:26.700 --> 00:04:29.400]  他看見的是一個國度。
[00:04:29.400 --> 00:04:32.100]  他看見的是一個神的國度,
[00:04:32.100 --> 00:04:35.700]  他看見的是一個神正在掌權的國度。
[00:04:35.700 --> 00:04:40.100]  而這個國度是從亙古到永遠不改變的國度。
[00:04:40.100 --> 00:04:42.200]  無論這個世界怎麼改變,
[00:04:42.200 --> 00:04:43.700]  聖經裡面告訴我們說,
[00:04:43.700 --> 00:04:47.100]  神的國度是永遠不被震動的國度。
[00:04:47.100 --> 00:04:49.000]  Hallelujah!
[00:04:49.000 --> 00:04:50.600]  雖然歷史歷代當中,
[00:04:50.600 --> 00:04:56.100]  我們看見魔鬼撒旦想用盡各樣的詭計來破壞神的工作。
[00:04:56.100 --> 00:05:01.200]  在舊約時代,你看見多少次他讓神的百姓軟弱跌倒,
[00:05:01.200 --> 00:05:06.700]  多少次他想盡辦法把神的百姓趕盡殺絕,
[00:05:06.700 --> 00:05:10.300]  甚至後來把耶穌基督釘在十字架上。
[00:05:10.300 --> 00:05:13.500]  但至終耶穌基督從死裡復活了,
[00:05:13.500 --> 00:05:14.100]  Hallelujah!
[00:05:14.100 --> 00:05:18.700]  戰勝一切仇敵撒旦的詭計。
[00:05:18.700 --> 00:05:20.500]  在人類歷史當中,
[00:05:20.500 --> 00:05:27.000]  我們看見人的權勢也想盡辦法要攔阻神的工作,不是嗎?
[00:05:27.000 --> 00:05:31.100]  從羅馬政權到一切的共產的政權,
[00:05:31.100 --> 00:05:35.300]  甚至到今天回教世界對教會的逼迫。
[00:05:35.300 --> 00:05:40.200]  我們看見人的權勢想盡辦法來攔阻神的工作,
[00:05:40.200 --> 00:05:44.400]  但神的權柄永遠高過這一切。
[00:05:44.400 --> 00:05:47.500]  至終萬國要來到神的面前,
[00:05:47.500 --> 00:05:52.100]  萬民要在神面前稱頌唯有耶穌基督是主。
[00:05:52.100 --> 00:05:52.900]  Hallelujah!
[00:05:52.900 --> 00:05:54.000]  Amen!
[00:05:54.000 --> 00:05:56.700]  第二點,今天做一個基督徒,
[00:05:56.700 --> 00:05:58.300]  我們在這個地上,
[00:05:58.300 --> 00:06:00.000]  我們要求神幫助我們,
[00:06:00.000 --> 00:06:05.700]  我們在神面前一定要有一個神國度性的眼光在我們中間。
[00:06:05.700 --> 00:06:08.300]  我們要看見神的國度,
[00:06:08.300 --> 00:06:12.500]  你需要看見無論這個世界怎麼樣的改變,
[00:06:12.500 --> 00:06:15.600]  神的國度永遠長存。
[00:06:15.600 --> 00:06:17.900]  這為什麼神的話告訴我們說,
[00:06:17.900 --> 00:06:21.500]  我們要先求神的國和神的義,
[00:06:21.500 --> 00:06:25.100]  然後這些東西就要加給我們。
[00:06:25.100 --> 00:06:28.500]  因為這些東西是短暫的,
[00:06:28.500 --> 00:06:31.400]  這些東西是暫時的,
[00:06:31.400 --> 00:06:35.300]  只有神的國度是永遠長存的。
[00:06:35.300 --> 00:06:39.900]  只有當我們的眼目能夠看見神的國度,
[00:06:39.900 --> 00:06:45.100]  只有當我們能夠抓住那個永恆不變的事物,
[00:06:45.100 --> 00:06:49.400]  我們才可能從神那裡得到智慧跟力量,
[00:06:49.400 --> 00:06:53.900]  來面對這個每天生活不斷改變的事物。
[00:06:53.900 --> 00:06:55.600]  我再次說,
[00:06:55.600 --> 00:06:59.400]  只有當你先抓住那個永恆不變的事物,
[00:06:59.400 --> 00:07:03.700]  你才可能從神那裡得到智慧跟力量,
[00:07:03.700 --> 00:07:09.100]  去面對每天生活當中不斷改變的事物。
[00:07:09.100 --> 00:07:12.800]  事實上只有當你看見神的國度的時候,
[00:07:12.800 --> 00:07:15.300]  你才能明白神的心意。
[00:07:15.300 --> 00:07:18.400]  原來神願意萬人得救,
[00:07:18.400 --> 00:07:20.900]  不願一人沉淪。
[00:07:20.900 --> 00:07:25.600]  聖經上說,主耶穌看見許多人,祂就憐憫他們。
[00:07:25.600 --> 00:07:26.600]  為什麼?
[00:07:26.600 --> 00:07:31.500]  因為祂困苦流離,像羊群沒有牧人一般。
[00:07:31.500 --> 00:07:36.100]  我好喜歡這個困苦流離這個形容。
[00:07:36.100 --> 00:07:41.000]  你看現今時代的人,不就是困苦流離嗎?
[00:07:41.000 --> 00:07:42.800]  什麼是困苦流離?
[00:07:42.800 --> 00:07:47.500]  就是找不到出路,找不到答案。
[00:07:47.500 --> 00:07:50.700]  這些年我走遍全世界,
[00:07:50.700 --> 00:07:54.200]  從現代化的城市到從鄉避難,
[00:07:54.200 --> 00:07:57.700]  我也走過不同文化的人群,
[00:07:57.700 --> 00:08:02.200]  但無論我走到哪裡,我越來越看見一件事情,
[00:08:02.200 --> 00:08:06.400]  那就是今天無論人怎麼背逆抵擋神,
[00:08:06.400 --> 00:08:09.000]  自尊唯有耶穌基督的救恩,
[00:08:09.000 --> 00:08:12.100]  才是人類真正的答案,Amen!
[00:08:12.100 --> 00:08:15.200]  第二點,今天你看見了神的國度嗎?
[00:08:15.200 --> 00:08:18.200]  你看見了神的心意嗎?
[00:08:18.200 --> 00:08:20.200]  如果你看不見,
[00:08:20.200 --> 00:08:25.900]  那麼你只會在生活的各樣的需求中打轉而已。
[00:08:25.900 --> 00:08:28.700]  但什麼時候你看見了,
[00:08:28.700 --> 00:08:30.700]  你就會有一個渴望,
[00:08:30.700 --> 00:08:34.400]  要在每天的生活當中來跟隨神,
[00:08:34.400 --> 00:08:37.900]  與祂同工來擴展神國,Amen!
[00:08:37.900 --> 00:08:42.900]  所以第一個,你需要看見,看見神的國度。
[00:08:42.900 --> 00:08:46.900]  第二,你需要聽見,聽見什麼?
[00:08:46.900 --> 00:08:50.900]  聽見神的呼召了。第八節你看見,
[00:08:50.900 --> 00:08:52.400]  以色列在這裡說什麼?
[00:08:52.400 --> 00:08:54.900]  他說我聽見主的聲音說,
[00:08:54.900 --> 00:08:59.900]  我可以猜潛誰,誰肯為我們去呢?
[00:08:59.900 --> 00:09:03.900]  這裡說我們,當然這就指的,
[00:09:03.900 --> 00:09:07.900]  三位一體真神之間的對話了。
[00:09:07.900 --> 00:09:10.900]  我們看見神在這裡說,誰肯為我們去?
[00:09:10.900 --> 00:09:12.900]  第二點,當你讀到這句話的時候,
[00:09:12.900 --> 00:09:17.900]  你會感覺到好像神有一點嘆息的口氣在那,
[00:09:17.900 --> 00:09:21.900]  好像神在那說,為什麼沒有人為我們去呢?
[00:09:21.900 --> 00:09:23.900]  你知道以前我讀這段聖經的時候,
[00:09:23.900 --> 00:09:26.900]  我不大明白這句話在講什麼。
[00:09:26.900 --> 00:09:31.900]  我在想,怎麼會在那個時代沒有人在服侍神呢?
[00:09:31.900 --> 00:09:33.900]  難道當時沒有先知嗎?
[00:09:33.900 --> 00:09:37.900]  難道當時沒有祭司嗎?都有啊!
[00:09:37.900 --> 00:09:39.900]  可是我現在明白了,
[00:09:39.900 --> 00:09:42.900]  其實不是沒有人在服侍,
[00:09:42.900 --> 00:09:45.900]  是在當時有很多人在奔跑,
[00:09:45.900 --> 00:09:47.900]  有很多人在服侍,
[00:09:47.900 --> 00:09:49.900]  就好像今天一樣,
[00:09:49.900 --> 00:09:54.900]  也有很多人在想為神擺上來服侍,
[00:09:54.900 --> 00:10:01.900]  但我告訴你,確實很少人肯單單為神而去的。
[00:10:01.900 --> 00:10:07.900]  我再次說,很少人是肯單單為神而去。
[00:10:07.900 --> 00:10:09.900]  今天很多人想服侍,
[00:10:09.900 --> 00:10:15.900]  但卻帶著自己的條件,帶著自己的想法,
[00:10:15.900 --> 00:10:18.900]  就像年輕時代的摩西,不是嗎?
[00:10:18.900 --> 00:10:22.900]  摩西也很想服侍,摩西也很想拯救以色列人,
[00:10:22.900 --> 00:10:26.900]  所以他一拳把埃及人打死了,
[00:10:26.900 --> 00:10:29.900]  他以為可以靠自己的力量拯救以色列百姓,
[00:10:29.900 --> 00:10:31.900]  他要告訴以色列人說,來跟蟲王吧,
[00:10:31.900 --> 00:10:34.900]  我可以幫助你們,可以拯救你們。
[00:10:34.900 --> 00:10:38.900]  他是為了自己,不是為了神。
[00:10:38.900 --> 00:10:45.900]  先知巴蘭,他是為了不義的公駕而奔跑,
[00:10:45.900 --> 00:10:48.900]  神叫他不要去摩押王那裡,
[00:10:48.900 --> 00:10:51.900]  但他看在錢的份上,
[00:10:51.900 --> 00:10:53.900]  因為他們給他很大一筆錢,
[00:10:53.900 --> 00:10:56.900]  看在錢的份上,還是去了。
[00:10:56.900 --> 00:11:00.900]  他是為了自己,不是為了神。
[00:11:00.900 --> 00:11:05.900]  先知約拿,他永遠只想去自己想去的地方,
[00:11:05.900 --> 00:11:08.900]  神叫他去尼尼維,他就是不去,
[00:11:08.900 --> 00:11:10.900]  而倒不是為了錢,
[00:11:10.900 --> 00:11:13.900]  他是有自己的想法的,
[00:11:13.900 --> 00:11:16.900]  因為尼尼維是他們的敵人,
[00:11:16.900 --> 00:11:20.900]  他不願意他們的敵人也能夠領受神的恩典,
[00:11:20.900 --> 00:11:26.900]  所以他決定不去尼尼維,反而往他師而去。
[00:11:26.900 --> 00:11:29.900]  他還是為自己,不是為了神,
[00:11:29.900 --> 00:11:31.900]  他只想做自己要做的事情,
[00:11:31.900 --> 00:11:34.900]  他不是想做神要做的事情。
[00:11:34.900 --> 00:11:38.900]  第二點,今天神仍然在尋找,
[00:11:38.900 --> 00:11:42.900]  神所要尋找的人倒不見得是能幹的人,
[00:11:42.900 --> 00:11:45.900]  倒不見得是宗教領袖,
[00:11:45.900 --> 00:11:51.900]  神所尋找的人乃是單單願意為神擺上的人,
[00:11:51.900 --> 00:11:59.900]  不為自己的名,不為自己的利,不為自己的益處,全然為神。
[00:11:59.900 --> 00:12:03.900]  我們看見以賽亞就在這個時刻,
[00:12:03.900 --> 00:12:05.900]  他回答神,
[00:12:05.900 --> 00:12:09.900]  神說我在這裡,請差遣我。
[00:12:09.900 --> 00:12:15.900]  要注意,當以賽亞在這裡回答說我在這裡請差遣我的時候,
[00:12:15.900 --> 00:12:19.900]  請問你,以賽亞知不知道神要他去幹什麼?
[00:12:19.900 --> 00:12:21.900]  不知道。
[00:12:21.900 --> 00:12:24.900]  請問以賽亞知不知道神要他去哪裡?
[00:12:24.900 --> 00:12:26.900]  他也不知道。
[00:12:26.900 --> 00:12:31.900]  他只是單單的把自己擺上給神。
[00:12:31.900 --> 00:12:35.900]  但今天很多人說我們來到神的面前卻不是這樣的,
[00:12:35.900 --> 00:12:37.900]  我們來到神的面前常常說主啊,
[00:12:37.900 --> 00:12:40.900]  你知道現在是21世紀,
[00:12:40.900 --> 00:12:43.900]  我們的時間跟生命都很寶貴的,
[00:12:43.900 --> 00:12:46.900]  我們不像摩西,可以再曠野40年,
[00:12:46.900 --> 00:12:49.900]  不可以的,也不像保羅,
[00:12:49.900 --> 00:12:51.900]  可以再大出十年太長了,
[00:12:51.900 --> 00:12:53.900]  主你如果要使用我,
[00:12:53.900 --> 00:12:57.900]  最好早點把全盤計畫都告訴我,
[00:12:57.900 --> 00:13:00.900]  where, when, how, what,
[00:13:00.900 --> 00:13:02.900]  清清楚楚要我幹什麼,什麼時候去,
[00:13:02.900 --> 00:13:06.900]  而且我可以得到什麼福利跟好處,
[00:13:06.900 --> 00:13:12.900]  好讓我想想看,最後我再做決定。
[00:13:12.900 --> 00:13:15.900]  這是我們現代人的想法就是這樣,
[00:13:15.900 --> 00:13:21.900]  難怪我們永遠沒有辦法真正的為神而活,
[00:13:21.900 --> 00:13:24.900]  但是我們看見以色列這裡沒有,
[00:13:24.900 --> 00:13:26.900]  當以色列在這裡的時候,
[00:13:26.900 --> 00:13:28.900]  先擺上他自己在神面前,
[00:13:28.900 --> 00:13:31.900]  我在這裡請差遣我,
[00:13:31.900 --> 00:13:34.900]  無論遠方,無論近處,
[00:13:34.900 --> 00:13:36.900]  無論權職,無論代職,
[00:13:36.900 --> 00:13:39.900]  無論現在,無論將來,
[00:13:39.900 --> 00:13:43.900]  主啊,我在這裡請差遣我。
[00:13:43.900 --> 00:13:47.900]  今天你聽見神的呼召嗎?
[00:13:47.900 --> 00:13:49.900]  如果你聽不見,
[00:13:49.900 --> 00:13:55.900]  那你只會在你的生活當中忙忙碌碌而已,
[00:13:55.900 --> 00:13:57.900]  可是你一旦聽見了,
[00:13:57.900 --> 00:14:00.900]  你就不會只看見自己的需要,
[00:14:00.900 --> 00:14:04.900]  你會先來求神的國和神的義,
[00:14:04.900 --> 00:14:09.900]  讓神的心意能夠成就在你的身上。
[00:14:09.900 --> 00:14:13.900]  第三,你需要回應神的呼召,
[00:14:13.900 --> 00:14:16.900]  你需要回應神的呼召。
[00:14:16.900 --> 00:14:19.900]  當神向他的百姓發出呼召說,
[00:14:19.900 --> 00:14:22.900]  誰肯為我們去的時候,
[00:14:22.900 --> 00:14:27.900]  感謝神我們看見歷世歷代神的僕人跟宣教士們,
[00:14:27.900 --> 00:14:30.900]  他們看見了神的國度,
[00:14:30.900 --> 00:14:32.900]  他們聽見了神的聲音,
[00:14:32.900 --> 00:14:34.900]  他們看見了神的國度,
[00:14:34.900 --> 00:14:36.900]  他們也像以色列一樣,
[00:14:36.900 --> 00:14:39.900]  他們回應神的呼召說,
[00:14:39.900 --> 00:14:43.900]  我在這裡請差遣我。
[00:14:43.900 --> 00:14:46.900]  克里威年到了印度,
[00:14:46.900 --> 00:14:50.900]  完成了印度聖經的翻譯工作。
[00:14:50.900 --> 00:14:53.900]  李文斯頓到了非洲,
[00:14:53.900 --> 00:14:57.900]  打開了黑暗大陸的一個門。
[00:14:57.900 --> 00:14:59.900]  戴德生到了中國,
[00:14:59.900 --> 00:15:02.900]  成立了內地會。
[00:15:02.900 --> 00:15:08.900]  他的家五代都現身在中國的宣教。
[00:15:08.900 --> 00:15:11.900]  我記得當我年輕的時候,
[00:15:11.900 --> 00:15:14.900]  曾經聽過他的曾孫戴紹真牧師,
[00:15:14.900 --> 00:15:17.900]  其實當時他是在華神的時候,
[00:15:17.900 --> 00:15:20.900]  華神剛剛設立第一任的院長,
[00:15:20.900 --> 00:15:22.900]  就是戴紹真牧師。
[00:15:22.900 --> 00:15:25.900]  我還記得當他在做院長的時候,
[00:15:25.900 --> 00:15:28.900]  講過一篇信息,
[00:15:28.900 --> 00:15:31.900]  那個信息的主題我永遠難以忘記。
[00:15:31.900 --> 00:15:35.900]  中國人啊,你在哪裡?
[00:15:35.900 --> 00:15:39.900]  你知道那篇信息帶給我極大的震撼。
[00:15:39.900 --> 00:15:41.900]  作為一個中國人,
[00:15:41.900 --> 00:15:43.900]  我們常常覺得很驕傲,
[00:15:43.900 --> 00:15:45.900]  因為人口眾多嘛,
[00:15:45.900 --> 00:15:48.900]  但是全世界人口的五分之一啊,
[00:15:48.900 --> 00:15:51.900]  可以人多勢眾。
[00:15:51.900 --> 00:15:55.900]  可是當我們真的看看神的國度裡面的時候,
[00:15:55.900 --> 00:15:58.900]  我們真的是,
[00:15:58.900 --> 00:16:02.900]  可能跟戴紹真牧師那個時候的吶喊一樣,
[00:16:02.900 --> 00:16:04.900]  我們心中有那種吶喊,
[00:16:04.900 --> 00:16:07.900]  中國人我們在哪裡啊?
[00:16:07.900 --> 00:16:10.900]  在這個世界我們人多勢眾,
[00:16:10.900 --> 00:16:12.900]  在神的國裡面,
[00:16:12.900 --> 00:16:15.900]  中國人在哪裡啊?
[00:16:15.900 --> 00:16:22.900]  那些肯為神擺上的信徒在哪裡啊?
[00:16:22.900 --> 00:16:24.900]  我真的是在年輕的時代,
[00:16:24.900 --> 00:16:29.900]  有這樣一個呼聲在我心中常常帶給我震撼。
[00:16:29.900 --> 00:16:31.900]  感謝神這些年,
[00:16:31.900 --> 00:16:36.900]  我真的看見中國教會已經開始回應神的呼召了。
[00:16:36.900 --> 00:16:38.900]  特別感謝神,
[00:16:38.900 --> 00:16:41.900]  我們靈良堂就是神在末後世代,
[00:16:41.900 --> 00:16:46.900]  在中國教會當中興起一個宣教的大軍。
[00:16:46.900 --> 00:16:50.900]  我們教會,我們看見靈良堂創會的牧師,
[00:16:50.900 --> 00:16:52.900]  就是趙世光牧師,
[00:16:52.900 --> 00:16:54.900]  這位帶著神國度的使命,
[00:16:54.900 --> 00:16:58.900]  有宣教意向的一個牧者。
[00:16:58.900 --> 00:17:04.900]  1942年,趙世光牧師在上海成立了靈良堂。
[00:17:04.900 --> 00:17:10.900]  當時他把靈良堂命名為靈良世界佈道會,
[00:17:10.900 --> 00:17:14.900]  很有意思,是靈良世界佈道會。
[00:17:14.900 --> 00:17:16.900]  在早期的靈良堂,
[00:17:16.900 --> 00:17:20.900]  他規定每間教會都要掛一個世界地圖,
[00:17:20.900 --> 00:17:22.900]  他說福音不是只傳給中國人,
[00:17:22.900 --> 00:17:26.900]  而是向萬國萬民來傳福音。
[00:17:26.900 --> 00:17:29.900]  事實上早期他在上海募會的時候,
[00:17:29.900 --> 00:17:32.900]  他早上是在靈良堂來講道,
[00:17:32.900 --> 00:17:36.900]  下午就進入上海的猶太人社區,
[00:17:36.900 --> 00:17:38.900]  向他們傳福音。
[00:17:38.900 --> 00:17:40.900]  他不但是在上海做宣教,
[00:17:40.900 --> 00:17:44.900]  事實上他的足跡是遍佈東南亞以及美國,
[00:17:44.900 --> 00:17:46.900]  無論他走到哪裡,
[00:17:46.900 --> 00:17:49.900]  他都傳福音建立教會。
[00:17:49.900 --> 00:17:51.900]  事實上我們的母堂台北靈良堂,
[00:17:51.900 --> 00:17:56.900]  就是趙世光牧師所成立的其中一間分堂。
[00:17:56.900 --> 00:17:59.900]  事實上我們看見在香港、印尼,
[00:17:59.900 --> 00:18:04.900]  還有非常多的靈良大家庭的是我們的友堂。
[00:18:04.900 --> 00:18:06.900]  當然我們的母堂台北靈良堂,
[00:18:06.900 --> 00:18:08.900]  也是一個充滿宣教意象的教會。
[00:18:08.900 --> 00:18:11.900]  周成珠牧師雖然他已經退休了,
[00:18:11.900 --> 00:18:15.900]  但他仍然在各地推動遍地執堂的一個意象。
[00:18:15.900 --> 00:18:18.900]  這些年我們看見台北靈良堂在全世界各地,
[00:18:18.900 --> 00:18:22.900]  也建立了四百多間分堂。
[00:18:22.900 --> 00:18:24.900]  今天我們在北美,
[00:18:24.900 --> 00:18:27.900]  我們也承接了這樣一個宣教的恩高。
[00:18:27.900 --> 00:18:30.900]  這些年我們教會也快速地,
[00:18:30.900 --> 00:18:34.900]  在全世界推展宣教執堂的工作。
[00:18:34.900 --> 00:18:36.900]  不但在華人當中工作,
[00:18:36.900 --> 00:18:39.900]  更是做跨文化的工作。
[00:18:39.900 --> 00:18:41.900]  神在1998年的時候,
[00:18:41.900 --> 00:18:44.900]  為我們打開了蒙古宣教之門。
[00:18:44.900 --> 00:18:47.900]  我們回應神的呼召進入蒙古。
[00:18:47.900 --> 00:18:50.900]  如今我們在蒙古的烏蘭巴特分堂,
[00:18:50.900 --> 00:18:52.900]  已經成長到超過一千五百人。
[00:18:52.900 --> 00:18:54.900]  而且在蒙古各省,
[00:18:54.900 --> 00:18:56.900]  以及其他的國家,
[00:18:56.900 --> 00:18:59.900]  也建立超過四十間的教會。
[00:18:59.900 --> 00:19:00.900]  神在2000年的時候,
[00:19:00.900 --> 00:19:03.900]  為我們打開了非洲宣教之門。
[00:19:03.900 --> 00:19:05.900]  我們回應神的呼召,
[00:19:05.900 --> 00:19:08.900]  從多哥這個國家開始進入非洲。
[00:19:08.900 --> 00:19:10.900]  如今我們在十三個國家,
[00:19:10.900 --> 00:19:12.900]  建立了八十幾間教會。
[00:19:12.900 --> 00:19:15.900]  最新的一個國家就是莫三比克,
[00:19:15.900 --> 00:19:18.900]  那是個葡萄牙語系的國家。
[00:19:18.900 --> 00:19:20.900]  神在2009年,
[00:19:20.900 --> 00:19:23.900]  也為我們打開了中亞殖堂的門。
[00:19:23.900 --> 00:19:25.900]  感謝神雖然在回教國家,
[00:19:25.900 --> 00:19:28.900]  傳福音建立教會是非常困難的事情,
[00:19:28.900 --> 00:19:30.900]  但神的靈缺帶領我們,
[00:19:30.900 --> 00:19:33.900]  真的有個開路的恩高在我們中間。
[00:19:33.900 --> 00:19:35.900]  我們衝破一切的黑暗,
[00:19:35.900 --> 00:19:37.900]  如今我們在哈薩克,
[00:19:37.900 --> 00:19:38.900]  已經建立了五間教會,
[00:19:38.900 --> 00:19:40.900]  土耳其一間教會,
[00:19:40.900 --> 00:19:42.900]  吉爾吉斯有一間教會,
[00:19:42.900 --> 00:19:45.900]  烏茲別克有八間教會。
[00:19:45.900 --> 00:19:47.900]  神從2011年開始,
[00:19:47.900 --> 00:19:49.900]  為我們打開了東南亞的門。
[00:19:49.900 --> 00:19:51.900]  如今我們陸陸續續在菲律賓,
[00:19:51.900 --> 00:19:55.900]  緬甸,印度跟柬埔寨建立分堂。
[00:19:55.900 --> 00:19:56.900]  在剛才你們看的video裡面,
[00:19:56.900 --> 00:19:59.900]  就發現我們這些分堂的弟兄弟妹,
[00:19:59.900 --> 00:20:00.900]  都很年輕,
[00:20:00.900 --> 00:20:01.900]  目的很年輕,
[00:20:01.900 --> 00:20:03.900]  充滿了活力。
[00:20:03.900 --> 00:20:04.900]  Hallelujah!
[00:20:04.900 --> 00:20:07.900]  你可知道現在我們在全世界各地,
[00:20:07.900 --> 00:20:09.900]  有多少分堂了嗎?
[00:20:09.900 --> 00:20:12.900]  讓我告訴你,到現在我們的統計,
[00:20:12.900 --> 00:20:15.900]  已經在全世界31個國家,
[00:20:15.900 --> 00:20:17.900]  建立了266間分堂。
[00:20:17.900 --> 00:20:18.900]  Hallelujah!
[00:20:18.900 --> 00:20:19.900]  將榮耀歸給神!
[00:20:19.900 --> 00:20:21.900]  Amen!
[00:20:21.900 --> 00:20:22.900]  第二點,
[00:20:22.900 --> 00:20:25.900]  不但教會要回應神的呼召,
[00:20:25.900 --> 00:20:26.900]  你呢?
[00:20:26.900 --> 00:20:31.900]  今年你是否準備好回應神的呼召呢?
[00:20:31.900 --> 00:20:33.900]  你是否回應在神面前說,
[00:20:33.900 --> 00:20:34.900]  主,我在這裡,
[00:20:34.900 --> 00:20:35.900]  我也在這裡,
[00:20:35.900 --> 00:20:38.900]  請祢拆遷我呢?
[00:20:38.900 --> 00:20:42.900]  你千萬不要以為你不能夠為神做什麼。
[00:20:42.900 --> 00:20:44.900]  第二點你要知道,
