
[00:00:00.000 --> 00:00:07.280]  我相信絕大部份的基督徒其實都願意服侍神
[00:04:13.540 --> 00:04:16.540]  很多人相信耶穌只是因為這個原因
[00:04:16.540 --> 00:04:21.540]  原來信耶穌要全心全意去服侍神
[00:04:21.540 --> 00:04:24.540]  會不會多了一點呢?
[00:04:24.540 --> 00:04:26.540]  很多人不敢問牧師
[00:04:26.540 --> 00:04:32.540]  所以很多時候我們就將它解讀為一個理想
[00:04:32.540 --> 00:04:36.540]  看完就算了
[00:04:36.540 --> 00:04:39.540]  上個星期接近聖誕節
[00:04:39.540 --> 00:04:41.540]  有一件令我們很不開心
[00:04:41.540 --> 00:04:44.540]  甚至很震驚的事情發生
[00:04:44.540 --> 00:04:46.540]  大家知道我在說什麼
[00:04:46.540 --> 00:04:47.540]  在加拿大
[00:04:47.540 --> 00:04:50.540]  有一個槍擊的事件發生
[00:04:50.540 --> 00:04:53.540]  死了差不多27個人
[00:04:53.540 --> 00:04:55.540]  還是28個人呢?
[00:04:55.540 --> 00:04:56.540]  28個人
[00:04:56.540 --> 00:04:59.540]  大家知道這個新聞
[00:04:59.540 --> 00:05:01.540]  但是我記得
[00:05:01.540 --> 00:05:02.540]  當我看新聞的時候
[00:05:02.540 --> 00:05:05.540]  其中一個電視台的記者
[00:05:05.540 --> 00:05:07.540]  去採訪其中一個小朋友
[00:05:07.540 --> 00:05:09.540]  這個小朋友在案發的時候
[00:05:09.540 --> 00:05:12.540]  他就在學校的走廊裡
[00:05:12.540 --> 00:05:14.540]  其實小朋友幾歲大
[00:05:14.540 --> 00:05:15.540]  根本不知道發生什麼事
[00:05:15.540 --> 00:05:16.540]  被人訪問的時候
[00:05:16.540 --> 00:05:18.540]  只聽到"叮叮叮叮"的聲音
[00:05:18.540 --> 00:05:20.540]  不知道發生什麼事
[00:05:20.540 --> 00:05:21.540]  但忽然之間
[00:05:21.540 --> 00:05:23.540]  有個老師一手抓住他
[00:05:23.540 --> 00:05:24.540]  拉進班房
[00:05:24.540 --> 00:05:26.540]  大家有沒有看過那個新聞
[00:05:26.540 --> 00:05:27.540]  鎖上門
[00:05:27.540 --> 00:05:29.540]  叫他走到牆邊
[00:05:29.540 --> 00:05:33.540]  躲在那裡
[00:05:33.540 --> 00:05:35.540]  我相信這個小朋友不知道自己在做什麼
[00:05:35.540 --> 00:05:38.540]  不知道發生了什麼事
[00:05:38.540 --> 00:05:39.540]  他在處境當中
[00:05:39.540 --> 00:05:41.540]  但是他不明白
[00:05:41.540 --> 00:05:44.540]  事實上這個老師
[00:05:44.540 --> 00:05:45.540]  把他一手扯住
[00:05:45.540 --> 00:05:48.540]  強行的拉進班房
[00:05:48.540 --> 00:05:50.540]  是救了他的命
[00:05:50.540 --> 00:05:55.540]  讓他不會成為第29個被殺害的人
[00:05:55.540 --> 00:05:57.540]  小朋友固然不明白
[00:05:57.540 --> 00:05:59.540]  到底發生了什麼事
[00:05:59.540 --> 00:06:01.540]  不明白這個老師
[00:06:01.540 --> 00:06:05.540]  為什麼這麼粗魯請我進去班房
[00:06:05.540 --> 00:06:08.540]  但我相信當他長大一點
[00:06:08.540 --> 00:06:10.540]  開始明白事理
[00:06:10.540 --> 00:06:12.540]  知道發生什麼事的時候
[00:06:12.540 --> 00:06:15.540]  他一定會很感激救命恩人
[00:06:15.540 --> 00:06:16.540]  會不會?
[00:06:16.540 --> 00:06:19.540]  我相信他一定會好好對待這個老師
[00:06:19.540 --> 00:06:20.540]  無論這個老師叫他做什麼
[00:06:20.540 --> 00:06:22.540]  幫什麼忙都好
[00:06:22.540 --> 00:06:24.540]  樂不樂意?
[00:06:24.540 --> 00:06:25.540]  一定會很樂意
[00:06:25.540 --> 00:06:26.540]  不但樂意
[00:06:26.540 --> 00:06:29.540]  而且會很用心去做
[00:06:29.540 --> 00:06:32.540]  我相信他不會覺得這個老師叫他做的事很過份
[00:06:32.540 --> 00:06:34.540]  我相信他不會覺得
[00:06:34.540 --> 00:06:37.540]  這個老師要他做的事要求太高
[00:06:37.540 --> 00:06:39.540]  對不對?
[00:06:39.540 --> 00:06:43.540]  這個其實就是聖經的意思
[00:06:43.540 --> 00:06:46.540]  你現在可能仍然完全看不到
[00:06:46.540 --> 00:06:50.540]  耶穌基督的救贖的恩典
[00:06:50.540 --> 00:06:52.540]  但是聖經告訴我們
[00:06:52.540 --> 00:06:56.540]  他是以自己的生命救我們脫離永死
[00:06:56.540 --> 00:07:00.540]  以致我們可以進入永生當中
[00:07:00.540 --> 00:07:04.540]  所以就算我們未能完全體會和明白
[00:07:04.540 --> 00:07:07.540]  我們必須要學習好好地為主而活
[00:07:07.540 --> 00:07:11.540]  而且要全心全意地去侍奉他
[00:07:11.540 --> 00:07:13.540]  我們事實上不一定吃虧
[00:07:13.540 --> 00:07:15.540]  中國人是最壞的
[00:07:15.540 --> 00:07:16.540]  怕吃虧
[00:07:16.540 --> 00:07:18.540]  但是又貪心
[00:07:18.540 --> 00:07:20.540]  總是要好的就來到我這裡
[00:07:20.540 --> 00:07:22.540]  但是要給出去的我們先想清楚一點
[00:07:22.540 --> 00:07:24.540]  很多時候我們怕吃虧
[00:07:24.540 --> 00:07:26.540]  如果真的這樣,我告訴你
[00:07:26.540 --> 00:07:29.540]  你不會吃虧的
[00:07:29.540 --> 00:07:31.540]  因為如果我們得不到耶穌基督的拯救
[00:07:31.540 --> 00:07:32.540]  我告訴大家
[00:07:32.540 --> 00:07:37.540]  我們今生就像一個行屍走肉的人一樣
[00:07:37.540 --> 00:07:41.540]  我們不太清楚到底我們為何生活在這個世界上
[00:07:41.540 --> 00:07:44.540]  我們不會得到天父上帝給我們隨時的幫助
[00:07:44.540 --> 00:07:49.540]  死了之後,也不可以享受永生
[00:07:49.540 --> 00:07:51.540]  我們不認識神,我們不接受主
[00:07:51.540 --> 00:07:54.540]  我們不學習服侍他,我們注定是永遠的沉淪
[00:07:54.540 --> 00:07:57.540]  所以聖經裡面怎樣去鼓勵我們呢?
[00:07:57.540 --> 00:07:59.540]  《羅馬書第六章十三節》說
[00:07:59.540 --> 00:08:03.540]  你們要把自己奉獻給上帝
[00:08:03.540 --> 00:08:07.540]  將一個從死裡被救活起來的人
[00:08:07.540 --> 00:08:10.540]  把自己的整體奉獻給他
[00:08:10.540 --> 00:08:13.540]  作為公義的器皿
[00:08:13.540 --> 00:08:16.540]  當然,如果我們要做一個公義的器皿
[00:08:16.540 --> 00:08:18.540]  不是啪一聲
[00:08:18.540 --> 00:08:20.540]  做一個公義的器皿其實需要一個過程
[00:08:20.540 --> 00:08:24.540]  首先我們要學習體會神的愛
[00:08:24.540 --> 00:08:26.540]  神怎樣關心我們
[00:08:26.540 --> 00:08:29.540]  認識到祂怎樣為我們作出犧牲
[00:08:29.540 --> 00:08:31.540]  祂為我們做了什麼
[00:08:31.540 --> 00:08:34.540]  然後我們才會學習怎樣去服侍祂
[00:08:34.540 --> 00:08:36.540]  讓祂使用我們
[00:08:36.540 --> 00:08:40.540]  所以保羅在《羅馬書》前十一章
[00:08:40.540 --> 00:08:44.540]  就告訴我們天父上帝是多麼的愛我們
[00:08:44.540 --> 00:08:46.540]  而且猜見耶穌來到我們當中
[00:08:46.540 --> 00:08:48.540]  這就是聖誕節
[00:08:48.540 --> 00:08:52.540]  祂為我們犧牲完成了舊日
[00:08:52.540 --> 00:08:54.540]  到第十二章一開始的時候
[00:08:54.540 --> 00:09:00.540]  祂就鼓勵我們應該用聖潔的生命去服侍神
[00:09:00.540 --> 00:09:03.540]  我們怎樣能夠被神使用呢
[00:09:03.540 --> 00:09:05.540]  我們的服侍怎樣能夠令神開心呢
[00:09:05.540 --> 00:09:07.540]  第一件事我們要學習
[00:09:07.540 --> 00:09:10.540]  要用聖潔的生命去服侍祂
[00:09:10.540 --> 00:09:12.540]  將身體獻上當作活則是聖潔的
[00:09:12.540 --> 00:09:14.540]  是神所喜悅的
[00:09:14.540 --> 00:09:19.540]  你們這樣去侍奉是理所當然的
[00:09:19.540 --> 00:09:21.540]  聖誕節當然有派對
[00:09:21.540 --> 00:09:27.540]  如果有一天牧師和師母來你家探望你
[00:09:27.540 --> 00:09:30.540]  我相信你們一定會很熱情招待我們吧
[00:09:30.540 --> 00:09:32.540]  如果牧師來探望你們
[00:09:32.540 --> 00:09:34.540]  去到你們家裏
[00:09:34.540 --> 00:09:38.540]  我猜,我希望,我相信你們會很熱情地招待我們
[00:09:38.540 --> 00:09:42.540]  最低限度都會倒杯茶給我們吧
[00:09:42.540 --> 00:09:44.540]  會不會呢?
[00:09:44.540 --> 00:09:46.540]  多謝你
[00:09:46.540 --> 00:09:47.540]  會倒杯茶吧
[00:09:47.540 --> 00:09:50.540]  但我相信你們不會
[00:09:50.540 --> 00:09:54.540]  不會隨手在聖盤裏
[00:09:54.540 --> 00:09:57.540]  拿污糟的未洗乾淨的杯子
[00:09:57.540 --> 00:09:59.540]  像牧師喝茶那樣
[00:09:59.540 --> 00:10:01.540]  會不會呢?
[00:10:01.540 --> 00:10:03.540]  不會,為甚麼不會呢?
[00:10:03.540 --> 00:10:05.540]  因為這是理所當然
[00:10:05.540 --> 00:10:07.540]  不應該這樣做的
[00:10:07.540 --> 00:10:09.540]  待客之道不是這樣的
[00:10:09.540 --> 00:10:17.540]  就算你不會拿最珍貴、最漂亮的水晶杯
[00:10:17.540 --> 00:10:18.540]  我們不需要那些
[00:10:18.540 --> 00:10:20.540]  但起碼你拿一隻乾淨的
[00:10:20.540 --> 00:10:22.540]  和沒有破口的
[00:10:22.540 --> 00:10:24.540]  除非你對我有仇
[00:10:24.540 --> 00:10:26.540]  否則你不會的
[00:10:26.540 --> 00:10:28.540]  你一定會拿乾淨的杯子
[00:10:28.540 --> 00:10:33.540]  然後用茶去招待你的客人
[00:10:33.540 --> 00:10:35.540]  OK?
[00:10:35.540 --> 00:10:37.540]  你不會拿污糟的東西去
[00:10:37.540 --> 00:10:39.540]  不單是這樣
[00:10:39.540 --> 00:10:40.540]  我在想
[00:10:40.540 --> 00:10:42.540]  牧師、師母這麼恩愛
[00:10:42.540 --> 00:10:44.540]  一杯茶就行了
[00:10:44.540 --> 00:10:46.540]  一杯茶你們兩個分享吧
[00:10:46.540 --> 00:10:47.540]  我們不介意的
[00:10:47.540 --> 00:10:49.540]  一人一口
[00:10:49.540 --> 00:10:52.540]  但這也不是待客之道
[00:10:52.540 --> 00:10:53.540]  是不是呢?
[00:10:53.540 --> 00:10:55.540]  牧師這杯茶是你的
[00:10:55.540 --> 00:10:56.540]  師母這杯茶是你的
[00:10:56.540 --> 00:10:59.540]  這杯是你專用的
[00:10:59.540 --> 00:11:02.540]  這杯是師母專用的
[00:11:02.540 --> 00:11:04.540]  你不會說你分享吧
[00:11:04.540 --> 00:11:07.540]  你不會這樣的
[00:11:07.540 --> 00:11:10.540]  其實呢
[00:11:10.540 --> 00:11:14.540]  用聖潔的生命來服侍神
[00:11:14.540 --> 00:11:16.540]  是什麼意思呢?
[00:11:16.540 --> 00:11:19.540]  其實我們就是那一隻茶杯
[00:11:19.540 --> 00:11:21.540]  要乾淨、要完整
[00:11:21.540 --> 00:11:22.540]  OK?
[00:11:22.540 --> 00:11:24.540]  起碼盡你的能力洗乾淨它
[00:11:24.540 --> 00:11:25.540]  然後呢
[00:11:25.540 --> 00:11:28.540]  這茶杯給神用就給神用
[00:11:28.540 --> 00:11:30.540]  你不要大家去分享
[00:11:30.540 --> 00:11:33.540]  全心全意地給神使用
[00:11:33.540 --> 00:11:35.540]  當你這樣去招待神
[00:11:35.540 --> 00:11:38.540]  用這樣的說話去說的話
[00:11:38.540 --> 00:11:40.540]  你猜神開心嗎?
[00:11:40.540 --> 00:11:41.540]  開心
[00:11:41.540 --> 00:11:43.540]  神會很高興
[00:11:43.540 --> 00:11:44.540]  聖經說
[00:11:44.540 --> 00:11:47.540]  人若自結脫離卑賤的事
[00:11:47.540 --> 00:11:51.540]  就必作用途尊貴的器皿
[00:11:51.540 --> 00:11:53.540]  被分別為聖
[00:11:53.540 --> 00:11:54.540]  對主人有用
[00:11:54.540 --> 00:11:58.540]  預備好行各樣的善事
[00:11:58.540 --> 00:12:00.540]  這是漢語聖經的翻譯
[00:12:00.540 --> 00:12:03.540]  很有意思
[00:12:03.540 --> 00:12:04.540]  它告訴我們
[00:12:04.540 --> 00:12:07.540]  不是我們自己很尊貴
[00:12:07.540 --> 00:12:08.540]  所以神去用我們
[00:12:08.540 --> 00:12:09.540]  不是
[00:12:09.540 --> 00:12:14.540]  而是當我們立志脫離卑賤的事
[00:12:14.540 --> 00:12:16.540]  就會被神看上
[00:12:16.540 --> 00:12:18.540]  就會被神將我們分別為聖
[00:12:18.540 --> 00:12:20.540]  成為用途尊貴的器皿
[00:12:20.540 --> 00:12:22.540]  你是用途尊貴的器皿
[00:12:22.540 --> 00:12:24.540]  你不是尊貴的器皿
[00:12:24.540 --> 00:12:26.540]  明白我的分別在哪裡嗎?
[00:12:26.540 --> 00:12:30.540]  我們會被神作為一個用途尊貴的器皿
[00:12:30.540 --> 00:12:33.540]  可以為神做各樣的善事
[00:12:33.540 --> 00:12:35.540]  為什麼我覺得很有意思呢?
[00:12:35.540 --> 00:12:40.540]  除了幫助我們有另一個角度去看聖經之外
[00:12:40.540 --> 00:12:42.540]  它更讓我們沒有藉口
[00:12:42.540 --> 00:12:44.540]  我還有很多問題
[00:12:44.540 --> 00:12:45.540]  我還有很多軟弱
[00:12:45.540 --> 00:12:47.540]  甚至有時候我還是犯罪
[00:12:47.540 --> 00:12:49.540]  我不知道要怎樣做
[00:12:49.540 --> 00:12:51.540]  我不配給神使用
[00:12:51.540 --> 00:12:54.540]  很多時候我們有很多藉口去拒絕給神使用
[00:12:54.540 --> 00:12:56.540]  但如果你明白剛才我所說的話
[00:12:56.540 --> 00:12:59.540]  聖經說只要你立志脫離罪惡
[00:12:59.540 --> 00:13:02.540]  有願意給神使用你的心
[00:13:02.540 --> 00:13:04.540]  學習過聖潔的生活
[00:13:04.540 --> 00:13:06.540]  祂就會使用我們
[00:13:06.540 --> 00:13:09.540]  天父上帝會將我們分別為聖
[00:13:09.540 --> 00:13:11.540]  天父上帝會使用我們
[00:13:11.540 --> 00:13:15.540]  成為有尊貴用途的器皿
[00:13:15.540 --> 00:13:17.540]  所以弟兄姊妹
[00:13:17.540 --> 00:13:20.540]  我們說如何讓神歡笑
[00:13:20.540 --> 00:13:23.540]  讓神開心
[00:13:23.540 --> 00:13:26.540]  我們就必須對付自己的軟弱和罪惡
[00:13:26.540 --> 00:13:27.540]  你不需要完美
[00:13:27.540 --> 00:13:32.540]  但起碼你要每天學習去對付我們的軟弱和罪惡
[00:13:32.540 --> 00:13:36.540]  追求用聖潔的生命去服侍神
[00:13:36.540 --> 00:13:43.540]  我鼓勵大家每天早上起床
[00:13:43.540 --> 00:13:45.540]  你做什麼的?
[00:13:45.540 --> 00:13:47.540]  刷牙洗臉
[00:13:47.540 --> 00:13:50.540]  我希望你一醒的時候先祈禱
[00:13:50.540 --> 00:13:53.540]  即使你還沒有起床
[00:13:53.540 --> 00:13:54.540]  睡在床上
[00:13:54.540 --> 00:13:55.540]  你可以祈禱
[00:13:55.540 --> 00:13:57.540]  不過我鼓勵你坐在床上祈禱
[00:13:57.540 --> 00:13:59.540]  不要睡在床上祈禱
[00:13:59.540 --> 00:14:01.540]  又睡了
[00:14:01.540 --> 00:14:04.540]  起床祈禱
[00:14:04.540 --> 00:14:06.540]  撕下背主禱文
[00:14:06.540 --> 00:14:09.540]  用主禱文開始你那一天的生活
[00:14:09.540 --> 00:14:11.540]  為什麼我給你這麼一個提議呢?
[00:14:11.540 --> 00:14:14.540]  因為當你熟背主禱文的時候
[00:14:14.540 --> 00:14:18.540]  你就會留意到主禱文會調教我們對天父上帝的態度
[00:14:18.540 --> 00:14:23.540]  提醒我們怎樣幫助天父上帝建立一個屬天的國度
[00:14:23.540 --> 00:14:24.540]  推行神的旨意
[00:14:24.540 --> 00:14:26.540]  不但如此
[00:14:26.540 --> 00:14:31.540]  主禱文還教我們怎樣向神祈求每天的需要
[00:14:31.540 --> 00:14:32.540]  怎樣去待人接物
[00:14:32.540 --> 00:14:35.540]  而最後主禱文告訴我們
[00:14:35.540 --> 00:14:39.540]  一切的國度、權柄、榮耀都是神的
[00:14:39.540 --> 00:14:42.540]  所以我們可以靠著神去勝過善行
[00:14:42.540 --> 00:14:47.540]  去面對人生裡面一切的凶險和災難
[00:14:47.540 --> 00:14:50.540]  懂不懂背主禱文?
[00:14:50.540 --> 00:14:54.540]  都有手的
[00:14:54.540 --> 00:14:56.540]  不懂背你記得在哪裏?
[00:14:56.540 --> 00:14:57.540]  《伊節士經》
[00:14:57.540 --> 00:15:01.540]  《馬太夫音》第五章九到十三節
[00:15:01.540 --> 00:15:02.540]  你可以寫下來
[00:15:02.540 --> 00:15:04.540]  《馬太夫音》第五章九到十三節
[00:15:04.540 --> 00:15:05.540]  讀一次吧
[00:15:05.540 --> 00:15:06.540]  讀一次吧
[00:15:06.540 --> 00:15:07.540]  一起多讀主禱文
[00:15:07.540 --> 00:15:09.540]  我們在天上的父
[00:15:09.540 --> 00:15:12.540]  願人都尊祢的名為聖
[00:15:12.540 --> 00:15:13.540]  願祢的國降臨
[00:15:13.540 --> 00:15:15.540]  願祢的旨意行在地上
[00:15:15.540 --> 00:15:17.540]  如同行在天上
[00:15:17.540 --> 00:15:19.540]  我們日用的飲食
[00:15:19.540 --> 00:15:21.540]  今日賜給我們
[00:15:21.540 --> 00:15:22.540]  免我們的債
[00:15:22.540 --> 00:15:25.540]  如同我們免了人的債
[00:15:25.540 --> 00:15:27.540]  不叫我們遇見試探
[00:15:27.540 --> 00:15:29.540]  救我們脫離凶惡
[00:15:29.540 --> 00:15:32.540]  因為國度、權柄、榮耀
[00:15:32.540 --> 00:15:33.540]  全是祢的
[00:15:33.540 --> 00:15:35.540]  直到永遠
[00:15:35.540 --> 00:15:38.540]  Amen
[00:15:38.540 --> 00:15:41.540]  如果我們能夠立志過聖潔的生活
[00:15:41.540 --> 00:15:44.540]  學習用聖潔的生命去服侍神
[00:15:44.540 --> 00:15:45.540]  我告訴你們
[00:15:45.540 --> 00:15:47.540]  在不知不覺當中
[00:15:47.540 --> 00:15:48.540]  我們的心靈
[00:15:48.540 --> 00:15:50.540]  就會不斷被神的靈
[00:15:50.540 --> 00:15:52.540]  去更生和改變
[00:15:52.540 --> 00:15:56.540]  使我們可以用一個更生的心靈
[00:15:56.540 --> 00:15:58.540]  去服侍神
[00:15:58.540 --> 00:16:00.540]  《羅莫書》十二章第二節
[00:16:00.540 --> 00:16:01.540]  那裡說
[00:16:01.540 --> 00:16:03.540]  不要被這世界同化
[00:16:03.540 --> 00:16:06.540]  要讓上帝改造你們
[00:16:06.540 --> 00:16:08.540]  更生你們的心思意念
[00:16:08.540 --> 00:16:11.540]  好明察什麼是他的旨意
[00:16:11.540 --> 00:16:14.540]  知道什麼是良善源泉
[00:16:14.540 --> 00:16:17.540]  可蒙神月立的
[00:16:17.540 --> 00:16:19.540]  原來弟兄姊妹朋友們
[00:16:19.540 --> 00:16:20.540]  我告訴你們
[00:16:20.540 --> 00:16:22.540]  我們只有兩個選擇
[00:16:22.540 --> 00:16:24.540]  Two choices
[00:16:24.540 --> 00:16:26.540]  當你在這個世界裡面生活
[00:16:26.540 --> 00:16:28.540]  一個就是讓自己
[00:16:28.540 --> 00:16:30.540]  繼續被世界和周圍的環境
[00:16:30.540 --> 00:16:32.540]  傳媒一類的東西
[00:16:32.540 --> 00:16:33.540]  每天去霸佔你
[00:16:33.540 --> 00:16:34.540]  去影響你
[00:16:34.540 --> 00:16:36.540]  去同化你
[00:16:36.540 --> 00:16:37.540]  如果你不去抗拒
[00:16:37.540 --> 00:16:38.540]  不去分辨的話
[00:16:38.540 --> 00:16:39.540]  我們慢慢就會
[00:16:39.540 --> 00:16:41.540]  接受了很多那些
[00:16:41.540 --> 00:16:43.540]  似是而非
[00:16:43.540 --> 00:16:46.540]  導向死亡的價值觀
[00:16:46.540 --> 00:16:49.540]  但這是你的選擇
[00:16:49.540 --> 00:16:51.540]  另一個抉擇是什麼呢
[00:16:51.540 --> 00:16:52.540]  另一個抉擇就是
[00:16:52.540 --> 00:16:54.540]  讓自己的心思被天父
[00:16:54.540 --> 00:16:55.540]  上帝被聖靈
[00:16:55.540 --> 00:16:58.540]  不斷去更生和改變
[00:16:58.540 --> 00:17:00.540]  讓我們可以進一步去明白
[00:17:00.540 --> 00:17:01.540]  上帝為這個世界
[00:17:01.540 --> 00:17:03.540]  到底所安排的
[00:17:03.540 --> 00:17:08.540]  是何等美善和源泉的一個計劃
[00:17:09.540 --> 00:17:11.540]  每一天
[00:17:11.540 --> 00:17:12.540]  你起床之後
[00:17:12.540 --> 00:17:14.540]  到你回到床上
[00:17:14.540 --> 00:17:16.540]  在整天這麼長的時間當中
[00:17:16.540 --> 00:17:18.540]  你不斷要去面對
[00:17:18.540 --> 00:17:20.540]  這兩種的抉擇
[00:17:20.540 --> 00:17:22.540]  在工作的地方
[00:17:22.540 --> 00:17:23.540]  在休息的時候
[00:17:23.540 --> 00:17:24.540]  無論做什麼
[00:17:24.540 --> 00:17:25.540]  很多時候
[00:17:25.540 --> 00:17:28.540]  你都要面對這兩個的抉擇
[00:17:28.540 --> 00:17:30.540]  你選擇隨波逐流
[00:17:30.540 --> 00:17:32.540]  跟世界的潮流
[00:17:32.540 --> 00:17:34.540]  很多人的說法
[00:17:34.540 --> 00:17:36.540]  還是你選擇去追求
[00:17:36.540 --> 00:17:38.540]  明白神的旨意
[00:17:38.540 --> 00:17:40.540]  神想你做什麼
[00:17:40.540 --> 00:17:42.540]  Tim Schott
[00:17:42.540 --> 00:17:44.540]  他是一個機械人
[00:17:44.540 --> 00:17:47.540]  他就是幫NASCAR的賽車手
[00:17:47.540 --> 00:17:49.540]  Mike McLoughlin
[00:17:49.540 --> 00:17:52.540]  你知道賽車是整個團隊的
[00:17:52.540 --> 00:17:53.540]  開車的只有他一個人
[00:17:53.540 --> 00:17:54.540]  不過有人換輪胎
[00:17:54.540 --> 00:17:55.540]  幫他修理
[00:17:55.540 --> 00:17:58.540]  如果看跑車比賽的時候
[00:17:58.540 --> 00:17:59.540]  整隊人幫助他
[00:17:59.540 --> 00:18:01.540]  在賽事當中
[00:18:01.540 --> 00:18:03.540]  這個Tim Schott
