
[00:00:00.000 --> 00:00:04.000]  今日的講題是《約翰一書》四章十二到十六節
[00:01:58.000 --> 00:02:00.000]  我們很多東西
[00:02:00.000 --> 00:02:02.000]  大部份東西
[00:02:02.000 --> 00:02:05.000]  或者我們覺得應該
[00:02:05.000 --> 00:02:07.000]  每樣東西都要有證據
[00:02:07.000 --> 00:02:09.000]  來顯明
[00:02:09.000 --> 00:02:11.000]  輔助經文那裡我請大家讀
[00:02:11.000 --> 00:02:15.000]  啟示錄第三章第一節
[00:02:15.000 --> 00:02:17.000]  一個很特別的
[00:02:17.000 --> 00:02:19.000]  只是拿去做一個例子
[00:02:19.000 --> 00:02:20.000]  我們看看好嗎
[00:02:20.000 --> 00:02:21.000]  啟示錄三章一節
[00:02:21.000 --> 00:02:23.000]  請預備
[00:02:23.000 --> 00:02:26.000]  啟示錄七教會
[00:02:26.000 --> 00:02:28.000]  三章一節
[00:02:28.000 --> 00:02:30.000]  撒迪教會
[00:02:30.000 --> 00:02:32.000]  撒迪
[00:02:32.000 --> 00:02:34.000]  裡面說那個
[00:02:34.000 --> 00:02:38.000]  撒迪好像記者上陣就是撒迪
[00:02:38.000 --> 00:02:40.000]  撒迪教會
[00:02:40.000 --> 00:02:42.000]  它出名的就是
[00:02:42.000 --> 00:02:44.000]  最後一句
[00:02:44.000 --> 00:02:46.000]  你名義上是活的
[00:02:46.000 --> 00:02:48.000]  實際是什麼
[00:02:48.000 --> 00:02:50.000]  實際是死了
[00:02:50.000 --> 00:02:52.000]  我記得中學
[00:02:52.000 --> 00:02:54.000]  有個老師叫莊克嘉
[00:02:54.000 --> 00:02:56.000]  大家有沒有聽過
[00:02:56.000 --> 00:02:58.000]  我說這個莊嘉好黑
[00:02:58.000 --> 00:03:00.000]  聽過莊克嘉
[00:03:00.000 --> 00:03:02.000]  他有句名句
[00:03:02.000 --> 00:03:04.000]  有些人活著是死了
[00:03:04.000 --> 00:03:06.000]  有些人死了
[00:03:06.000 --> 00:03:08.000]  卻仿佛仍然活著
[00:03:08.000 --> 00:03:10.000]  都幾有意思
[00:03:10.000 --> 00:03:12.000]  但在信仰裡面
[00:03:12.000 --> 00:03:15.000]  這裡挑戰撒迪教會的警告
[00:03:15.000 --> 00:03:17.000]  我知道你的行為
[00:03:17.000 --> 00:03:19.000]  我知道耶穌知道
[00:03:19.000 --> 00:03:21.000]  祂說你名義上是活的
[00:03:21.000 --> 00:03:23.000]  但實際上
[00:03:23.000 --> 00:03:25.000]  你是死的
[00:03:25.000 --> 00:03:27.000]  後面經文
[00:03:27.000 --> 00:03:29.000]  或者釋經裡面
[00:03:29.000 --> 00:03:31.000]  為什麼耶穌這樣說
[00:03:31.000 --> 00:03:33.000]  祂的表現是怎樣
[00:03:33.000 --> 00:03:35.000]  就用這一節
[00:03:35.000 --> 00:03:37.000]  帶回去
[00:03:37.000 --> 00:03:39.000]  第十二節
[00:03:39.000 --> 00:03:41.000]  今天我們四章第十二節
[00:03:41.000 --> 00:03:43.000]  第一句 祂說沒有人見過神
[00:03:43.000 --> 00:03:47.000]  如果我們彼此相愛
[00:03:47.000 --> 00:03:49.000]  我們就知道
[00:03:49.000 --> 00:03:51.000]  什麼
[00:03:51.000 --> 00:03:55.000]  神住在我們裡面
[00:03:55.000 --> 00:03:57.000]  約翰一路寫
[00:03:57.000 --> 00:03:59.000]  約翰一書
[00:03:59.000 --> 00:04:02.000]  第二章 第三章 第四章
[00:04:02.000 --> 00:04:04.000]  他重複說
[00:04:04.000 --> 00:04:08.000]  一個屬靈生命的測試
[00:04:08.000 --> 00:04:10.000]  測試有幾方面
[00:04:10.000 --> 00:04:13.000]  其中一個最主要的測試
[00:04:13.000 --> 00:04:15.000]  就是愛
[00:04:15.000 --> 00:04:17.000]  第二章有說
[00:04:17.000 --> 00:04:19.000]  第三章有說
[00:04:19.000 --> 00:04:21.000]  第四章 上次福特傳到說
[00:04:21.000 --> 00:04:23.000]  第七節 一路去到
[00:04:23.000 --> 00:04:25.000]  四章尾
[00:04:25.000 --> 00:04:27.000]  就是第三次的測試
[00:04:27.000 --> 00:04:29.000]  他的測試有說幾樣東西
[00:04:29.000 --> 00:04:31.000]  你看前面第一章
[00:04:31.000 --> 00:04:35.000]  一個真是與神相交的人
[00:04:35.000 --> 00:04:37.000]  他不會活在罪裡面
[00:04:37.000 --> 00:04:39.000]  所以其中一個
[00:04:39.000 --> 00:04:41.000]  我們說
[00:04:41.000 --> 00:04:43.000]  我們認識神的本質
[00:04:43.000 --> 00:04:45.000]  神就是光
[00:04:45.000 --> 00:04:47.000]  所以對比就是
[00:04:47.000 --> 00:04:49.000]  沒有一個屬神的人
[00:04:49.000 --> 00:04:51.000]  會一直覺得犯罪沒有相干
[00:04:51.000 --> 00:04:53.000]  覺得犯罪沒有所謂
[00:04:53.000 --> 00:04:55.000]  慣性犯罪
[00:04:55.000 --> 00:04:57.000]  是不可能的
[00:04:57.000 --> 00:04:59.000]  不會犯罪而自己一點掙扎都沒有
[00:04:59.000 --> 00:05:01.000]  第二個就是神就是愛
[00:05:01.000 --> 00:05:03.000]  一個屬神的人
[00:05:03.000 --> 00:05:05.000]  他是從神而生
[00:05:05.000 --> 00:05:07.000]  上次所說的四章七到十一節
[00:05:07.000 --> 00:05:09.000]  就是從神而生的人
[00:05:09.000 --> 00:05:11.000]  就會活出愛的生命
[00:05:11.000 --> 00:05:13.000]  因為神就是愛
[00:05:13.000 --> 00:05:15.000]  我們都要似上帝
[00:05:15.000 --> 00:05:17.000]  上帝是怎樣愛
[00:05:17.000 --> 00:05:19.000]  我們又是怎樣愛神
[00:05:19.000 --> 00:05:21.000]  怎樣彼此相愛
[00:05:21.000 --> 00:05:23.000]  神就是光
[00:05:23.000 --> 00:05:27.000]  照出我們是否黑暗
[00:05:27.000 --> 00:05:29.000]  我們對罪有沒有敏感
[00:05:29.000 --> 00:05:31.000]  神就是愛
[00:05:31.000 --> 00:05:33.000]  我們真的信神
[00:05:33.000 --> 00:05:35.000]  或者稱自己是信耶穌的人
[00:05:35.000 --> 00:05:37.000]  我們就應該活出有愛的生命
[00:05:37.000 --> 00:05:39.000]  這兩個在約翰一書
[00:05:39.000 --> 00:05:41.000]  在約翰一書
[00:05:41.000 --> 00:05:45.000]  就是兩個很關鍵的指標
[00:05:45.000 --> 00:05:47.000]  有證據
[00:05:47.000 --> 00:05:49.000]  我們說
[00:05:49.000 --> 00:05:51.000]  約翰一路想說什麼
[00:05:51.000 --> 00:05:53.000]  整個約翰一書要重覆
[00:05:53.000 --> 00:05:55.000]  二章的五到七節
[00:05:55.000 --> 00:05:57.000]  二章的七到十一節
[00:05:57.000 --> 00:05:59.000]  都是說
[00:05:59.000 --> 00:06:01.000]  如果你沒有愛
[00:06:01.000 --> 00:06:03.000]  你在黑暗裡面
[00:06:03.000 --> 00:06:05.000]  你沒有愛
[00:06:05.000 --> 00:06:07.000]  就知道你不是屬神
[00:06:07.000 --> 00:06:09.000]  你不是屬神
[00:06:09.000 --> 00:06:11.000]  你不是住在主裡面
[00:06:11.000 --> 00:06:13.000]  三章的十節
[00:06:13.000 --> 00:06:15.000]  去到三章尾
[00:06:15.000 --> 00:06:17.000]  如果你缺乏愛
[00:06:17.000 --> 00:06:19.000]  你就好像該人
[00:06:19.000 --> 00:06:21.000]  你是冷漠的
[00:06:21.000 --> 00:06:23.000]  你是仇恨的
[00:06:23.000 --> 00:06:25.000]  甚至想殺人
[00:06:25.000 --> 00:06:27.000]  多惡劣的罪都會犯
[00:06:27.000 --> 00:06:29.000]  我都說過
[00:06:29.000 --> 00:06:31.000]  壞
[00:06:31.000 --> 00:06:33.000]  一個壞的人
[00:06:33.000 --> 00:06:35.000]  一個受罪惡影響壞的人
[00:06:35.000 --> 00:06:37.000]  有兩個級數
[00:06:37.000 --> 00:06:39.000]  一個是自己壞
[00:06:39.000 --> 00:06:41.000]  第二個不但自己壞
[00:06:41.000 --> 00:06:43.000]  還想別人壞
[00:06:43.000 --> 00:06:45.000]  兩個不同的級數
[00:06:45.000 --> 00:06:47.000]  第二章
[00:06:47.000 --> 00:06:49.000]  第三章
[00:06:49.000 --> 00:06:51.000]  第四章
[00:06:51.000 --> 00:06:53.000]  都是說愛的
[00:06:53.000 --> 00:06:55.000]  用不同的角度去強調
[00:06:55.000 --> 00:06:57.000]  神是愛我們的生命
[00:06:57.000 --> 00:06:59.000]  怎樣證明我們是呢
[00:06:59.000 --> 00:07:01.000]  我沒有列出來
[00:07:01.000 --> 00:07:03.000]  在聖經裡面
[00:07:03.000 --> 00:07:05.000]  至少說了九次
[00:07:05.000 --> 00:07:07.000]  憑這件事
[00:07:07.000 --> 00:07:09.000]  你就會分辨
[00:07:09.000 --> 00:07:11.000]  你就會認出
[00:07:11.000 --> 00:07:13.000]  二章的三節
[00:07:13.000 --> 00:07:15.000]  憑這件事
[00:07:15.000 --> 00:07:17.000]  你就會認識
[00:07:17.000 --> 00:07:19.000]  知道是不是認識神
[00:07:19.000 --> 00:07:21.000]  二章五節
[00:07:21.000 --> 00:07:23.000]  憑這件事就知道我們是不是在主裡
[00:07:23.000 --> 00:07:25.000]  三章的十節
[00:07:25.000 --> 00:07:27.000]  十四節
[00:07:27.000 --> 00:07:29.000]  憑這件事就知道
[00:07:29.000 --> 00:07:31.000]  你是不是神的兒女
[00:07:31.000 --> 00:07:33.000]  你是不是屬真理
[00:07:33.000 --> 00:07:35.000]  三章的十九節
[00:07:35.000 --> 00:07:37.000]  二十四節
[00:07:37.000 --> 00:07:39.000]  憑這件事就知道
[00:07:39.000 --> 00:07:41.000]  你是不是屬真理
[00:07:41.000 --> 00:07:43.000]  你是不是住在主裡面
[00:07:43.000 --> 00:07:45.000]  四章的第二節和第六節
[00:07:45.000 --> 00:07:47.000]  憑這件事
[00:07:47.000 --> 00:07:49.000]  就知道是不是認識神的靈
[00:07:49.000 --> 00:07:51.000]  憑這件事你就知道
[00:07:51.000 --> 00:07:53.000]  哪一個是真理的靈
[00:07:53.000 --> 00:07:55.000]  五章的第二節
[00:07:55.000 --> 00:07:57.000]  憑這件事
[00:07:57.000 --> 00:07:59.000]  憑這些就知道你是不是愛神
[00:08:01.000 --> 00:08:03.000]  最後
[00:08:03.000 --> 00:08:05.000]  我列了五章十三節
[00:08:05.000 --> 00:08:07.000]  我們一起讀約翰一書五章十三節
[00:08:07.000 --> 00:08:09.000]  預備起
[00:08:09.000 --> 00:08:11.000]  整個約翰一書
[00:08:11.000 --> 00:08:13.000]  很多句
[00:08:13.000 --> 00:08:15.000]  約翰所說的話
[00:08:15.000 --> 00:08:17.000]  五章十三節
[00:08:17.000 --> 00:08:19.000]  其中一句是他最想說的
[00:08:19.000 --> 00:08:21.000]  我寫這些給你
[00:08:21.000 --> 00:08:23.000]  前面說我寫給少年人
[00:08:23.000 --> 00:08:25.000]  寫給長老
[00:08:25.000 --> 00:08:27.000]  寫給青年們
[00:08:27.000 --> 00:08:29.000]  我寫這些是想你們知道
[00:08:29.000 --> 00:08:31.000]  青年們朋友們
[00:08:31.000 --> 00:08:33.000]  我不想你們被騙
[00:08:33.000 --> 00:08:35.000]  我想你們這樣這樣
[00:08:35.000 --> 00:08:37.000]  但最後他說
[00:08:37.000 --> 00:08:39.000]  我寫這些是想你們知道
[00:08:39.000 --> 00:08:41.000]  確確實實知道你們是有
[00:08:41.000 --> 00:08:43.000]  永生
[00:08:43.000 --> 00:08:45.000]  什麼是永生
[00:08:45.000 --> 00:08:47.000]  約翰一書十七章三節
[00:08:47.000 --> 00:08:49.000]  認識獨一的真神和認識他猜來的耶穌基督
[00:08:49.000 --> 00:08:51.000]  這個就是永生
[00:08:51.000 --> 00:08:53.000]  這個認識是一個關係
[00:08:53.000 --> 00:08:55.000]  親密的關係
[00:08:55.000 --> 00:08:57.000]  不是只知道他的名字
[00:08:57.000 --> 00:08:59.000]  就好像奧運
[00:08:59.000 --> 00:09:01.000]  你知道有些香港運動員
[00:09:01.000 --> 00:09:03.000]  你知道一些運動員
[00:09:03.000 --> 00:09:05.000]  你知道一些人
[00:09:05.000 --> 00:09:07.000]  但是我們不是跟他有接觸
[00:09:07.000 --> 00:09:09.000]  有交往
[00:09:09.000 --> 00:09:11.000]  今天為什麼我們珍惜實體聚會
[00:09:11.000 --> 00:09:13.000]  因為我們不只是想
[00:09:13.000 --> 00:09:15.000]  知道一些資訊
[00:09:15.000 --> 00:09:17.000]  或者在網絡跟他有認識
[00:09:17.000 --> 00:09:19.000]  有通過信
[00:09:19.000 --> 00:09:21.000]  我們是希望有
[00:09:21.000 --> 00:09:23.000]  相交有接觸
[00:09:23.000 --> 00:09:25.000]  就好像耶穌親自到城域
[00:09:25.000 --> 00:09:27.000]  在我們中間
[00:09:27.000 --> 00:09:29.000]  所以我們很珍惜實體聚會
[00:09:29.000 --> 00:09:31.000]  接觸
[00:09:31.000 --> 00:09:33.000]  近距離握握手
[00:09:33.000 --> 00:09:35.000]  拍拍肩膀
[00:09:35.000 --> 00:09:37.000]  有時我們人
[00:09:37.000 --> 00:09:39.000]  很需要愛的表達
[00:09:39.000 --> 00:09:41.000]  遙遠的愛
[00:09:41.000 --> 00:09:43.000]  是薄弱的
[00:09:43.000 --> 00:09:45.000]  近距離的愛
[00:09:45.000 --> 00:09:47.000]  才夠真實
[00:09:47.000 --> 00:09:49.000]  約翰
[00:09:49.000 --> 00:09:51.000]  他一直說
[00:09:51.000 --> 00:09:53.000]  憑這些你就知道
[00:09:53.000 --> 00:09:55.000]  你是認識神
[00:09:55.000 --> 00:09:57.000]  你是屬真理
[00:09:57.000 --> 00:09:59.000]  你是神的兒女
[00:09:59.000 --> 00:10:01.000]  憑這些就知道你是出死入生
[00:10:01.000 --> 00:10:03.000]  憑這些就知道你是認識神的靈
[00:10:03.000 --> 00:10:05.000]  你知道誰是真理的靈
[00:10:05.000 --> 00:10:07.000]  甚至憑這些就知道
[00:10:07.000 --> 00:10:09.000]  你是真的愛神
[00:10:09.000 --> 00:10:11.000]  就是這些東西
[00:10:11.000 --> 00:10:13.000]  讓我們知道我們有永生
[00:10:13.000 --> 00:10:15.000]  你知道自己得救了嗎
[00:10:15.000 --> 00:10:17.000]  你有永生
[00:10:17.000 --> 00:10:19.000]  永生是什麼
[00:10:19.000 --> 00:10:21.000]  永生就是認識神
[00:10:21.000 --> 00:10:23.000]  為什麼這麼麻煩
[00:10:23.000 --> 00:10:25.000]  認識神就可以了
[00:10:25.000 --> 00:10:27.000]  信主就是
[00:10:27.000 --> 00:10:29.000]  我和神之間有左隔
[00:10:29.000 --> 00:10:31.000]  神在我和祂之間有罪
[00:10:31.000 --> 00:10:33.000]  我認罪
[00:10:33.000 --> 00:10:35.000]  耶穌基督幫我承擔了所有罪債
[00:10:35.000 --> 00:10:37.000]  我接受祂做我的救主
[00:10:37.000 --> 00:10:39.000]  我就能夠與神和好
[00:10:39.000 --> 00:10:41.000]  認識神就可以了
[00:10:41.000 --> 00:10:43.000]  為什麼要認識耶穌基督
[00:10:43.000 --> 00:10:45.000]  因為我們和神之間
[00:10:45.000 --> 00:10:47.000]  不能夠打通
[00:10:47.000 --> 00:10:49.000]  唯一是靠中間
[00:10:49.000 --> 00:10:51.000]  耶穌中寶
[00:10:51.000 --> 00:10:53.000]  道成肉身
[00:10:53.000 --> 00:10:55.000]  神的兒子
[00:10:55.000 --> 00:10:57.000]  沒有神的兒子
[00:10:57.000 --> 00:10:59.000]  就沒有生命
[00:10:59.000 --> 00:11:01.000]  沒有了中間的耶穌基督
[00:11:01.000 --> 00:11:03.000]  尼塞亞
[00:11:03.000 --> 00:11:05.000]  我們不可以認識神
[00:11:05.000 --> 00:11:07.000]  所以認識神
[00:11:07.000 --> 00:11:09.000]  就一定要透過基督
[00:11:09.000 --> 00:11:11.000]  關鍵就在這裡
[00:11:11.000 --> 00:11:13.000]  所以永生的意義
[00:11:13.000 --> 00:11:15.000]  你要認識神
[00:11:15.000 --> 00:11:17.000]  獨一的真神
[00:11:17.000 --> 00:11:19.000]  同時
[00:11:19.000 --> 00:11:21.000]  要認識祂差力的耶穌基督
[00:11:21.000 --> 00:11:23.000]  這樣你才會得到
[00:11:23.000 --> 00:11:25.000]  永生
[00:11:25.000 --> 00:11:27.000]  所以證據
[00:11:27.000 --> 00:11:29.000]  約翰想我們知道什麼呢
[00:11:29.000 --> 00:11:31.000]  約翰想讓我們知道
[00:11:31.000 --> 00:11:33.000]  憑什麼
[00:11:33.000 --> 00:11:35.000]  憑什麼實在的證據
[00:11:35.000 --> 00:11:37.000]  你知道你是得救
[00:11:37.000 --> 00:11:39.000]  有時候我們有
[00:11:39.000 --> 00:11:41.000]  頂尖會申請洗禮
[00:11:41.000 --> 00:11:43.000]  或者他
[00:11:43.000 --> 00:11:45.000]  初初來教會我們認識他
[00:11:45.000 --> 00:11:47.000]  或者他信了主
[00:11:47.000 --> 00:11:49.000]  我們和他傳福音
[00:11:49.000 --> 00:11:51.000]  一段時間我們都會問
[00:11:51.000 --> 00:11:53.000]  他會不會
[00:11:53.000 --> 00:11:55.000]  真的接收到聖經的教導
[00:11:55.000 --> 00:11:57.000]  一個人怎樣叫得到永生呢
[00:11:57.000 --> 00:11:59.000]  知不知道自己有沒有
[00:11:59.000 --> 00:12:01.000]  上到天堂
[00:12:01.000 --> 00:12:03.000]  我們死的日子
[00:12:03.000 --> 00:12:05.000]  死的時候我們是否知道自己
[00:12:05.000 --> 00:12:07.000]  真的已經得救
[00:12:07.000 --> 00:12:09.000]  你有沒有啊頂尖會
[00:12:09.000 --> 00:12:13.000]  我聽過有些頂尖會說
[00:12:13.000 --> 00:12:15.000]  唉我都
[00:12:15.000 --> 00:12:17.000]  表現一般般
[00:12:17.000 --> 00:12:19.000]  覺得自己不太好
[00:12:19.000 --> 00:12:21.000]  經常得罪神
[00:12:21.000 --> 00:12:23.000]  原本有的變成沒有的
[00:12:23.000 --> 00:12:25.000]  你有沒有這樣想
[00:12:25.000 --> 00:12:27.000]  之前好像很肯定
[00:12:27.000 --> 00:12:29.000]  現在真的要回去檢討
[00:12:29.000 --> 00:12:33.000]  但聖經很清楚說
[00:12:33.000 --> 00:12:35.000]  約翰一書
[00:12:35.000 --> 00:12:37.000]  遲些我們說第五章
[00:12:37.000 --> 00:12:39.000]  很確實說
[00:12:39.000 --> 00:12:41.000]  我們有永生的確據
[00:12:41.000 --> 00:12:43.000]  確據是一定會成就
[00:12:43.000 --> 00:12:45.000]  一定會發生
[00:12:45.000 --> 00:12:47.000]  我們說過保險
[00:12:47.000 --> 00:12:49.000]  有兩種
[00:12:49.000 --> 00:12:51.000]  一種是insurance
[00:12:51.000 --> 00:12:53.000]  可能萬一會發生
[00:12:53.000 --> 00:12:55.000]  要符合某些條件
[00:12:55.000 --> 00:12:57.000]  另外一個
[00:12:57.000 --> 00:12:59.000]  assurance是人壽
[00:12:59.000 --> 00:13:01.000]  為何人壽保險叫確據
[00:13:01.000 --> 00:13:03.000]  一定有的
[00:13:03.000 --> 00:13:05.000]  因為我們知道人一定會死
[00:13:05.000 --> 00:13:07.000]  聖經說得很清楚
[00:13:07.000 --> 00:13:09.000]  人人都可以死
[00:13:09.000 --> 00:13:11.000]  所以
[00:13:11.000 --> 00:13:13.000]  得到的確據
[00:13:13.000 --> 00:13:15.000]  怎樣有證據
[00:13:15.000 --> 00:13:17.000]  今天我們讀這段
[00:13:17.000 --> 00:13:19.000]  都會看到
[00:13:19.000 --> 00:13:21.000]  在舊約裏
[00:13:21.000 --> 00:13:23.000]  斯諾保羅
[00:13:23.000 --> 00:13:25.000]  引用舊約說
[00:13:25.000 --> 00:13:27.000]  我們怎知道
[00:13:27.000 --> 00:13:29.000]  我們的屬靈光景
[00:13:29.000 --> 00:13:31.000]  我們有沒有永生
[00:13:31.000 --> 00:13:33.000]  我們一起讀
[00:13:33.000 --> 00:13:35.000]  輔佐經文羅馬書十三章
[00:13:35.000 --> 00:13:37.000]  八到十節
[00:13:37.000 --> 00:13:39.000]  他是說
[00:13:39.000 --> 00:13:41.000]  神給我們律法
[00:13:41.000 --> 00:13:43.000]  怎知道我們已經成全
[00:13:43.000 --> 00:13:45.000]  完全了律法
[00:13:45.000 --> 00:13:47.000]  律法的功效
[00:13:47.000 --> 00:13:49.000]  怎樣幫我們明白
[00:13:49.000 --> 00:13:51.000]  我們自己的屬靈光景
[00:13:51.000 --> 00:13:53.000]  第八至十節
[00:13:53.000 --> 00:13:55.000]  預備起
[00:13:55.000 --> 00:13:57.000]  最後那句
[00:13:57.000 --> 00:13:59.000]  愛是成全了律法
[00:13:59.000 --> 00:14:01.000]  你留意
[00:14:01.000 --> 00:14:03.000]  整個神的律法
[00:14:03.000 --> 00:14:05.000]  十誡
[00:14:05.000 --> 00:14:07.000]  神的真理標準
[00:14:07.000 --> 00:14:09.000]  對我們行事為人的標準
[00:14:09.000 --> 00:14:11.000]  在神面前
[00:14:11.000 --> 00:14:13.000]  你有愛的生命
[00:14:13.000 --> 00:14:15.000]  你愛就能成全律法
[00:14:15.000 --> 00:14:17.000]  律法和愛
[00:14:17.000 --> 00:14:19.000]  有一個很獨特的關係
[00:14:19.000 --> 00:14:21.000]  律法就檢測到
[00:14:21.000 --> 00:14:23.000]  我們生命有沒有愛
[00:14:23.000 --> 00:14:25.000]  如果你活到一個愛人如己的生命
[00:14:25.000 --> 00:14:27.000]  律法就包括在裏面
[00:14:27.000 --> 00:14:29.000]  即是說
[00:14:29.000 --> 00:14:31.000]  如果你活到一個屬靈生命
[00:14:31.000 --> 00:14:33.000]  充滿了神的愛
[00:14:33.000 --> 00:14:35.000]  你就不再
[00:14:35.000 --> 00:14:37.000]  律法以下
[00:14:37.000 --> 00:14:39.000]  很特別
[00:14:39.000 --> 00:14:41.000]  我們經常形容
[00:14:41.000 --> 00:14:43.000]  律法就好像一個屬靈的醫療
[00:14:43.000 --> 00:14:45.000]  檢測的標準
[00:14:45.000 --> 00:14:47.000]  如果你有一件事
[00:14:47.000 --> 00:14:49.000]  不符合
[00:14:49.000 --> 00:14:51.000]  你就是達不到健康的標準
[00:14:51.000 --> 00:14:53.000]  你的屬靈生命就有問題
[00:14:53.000 --> 00:14:55.000]  這裏所說的第八節
[00:14:55.000 --> 00:14:57.000]  第九節第十節
[00:14:57.000 --> 00:14:59.000]  都說
[00:14:59.000 --> 00:15:01.000]  愛是不會虧欠人
[00:15:01.000 --> 00:15:03.000]  唯一要虧欠的
[00:15:03.000 --> 00:15:05.000]  就是愛
[00:15:05.000 --> 00:15:07.000]  很有趣
[00:15:07.000 --> 00:15:09.000]  他形容到一個很道育的
[00:15:09.000 --> 00:15:11.000]  我們不要虧欠別人
[00:15:11.000 --> 00:15:13.000]  不要虧負別人
[00:15:13.000 --> 00:15:15.000]  唯一可以虧負
[00:15:15.000 --> 00:15:17.000]  講絕對一點
[00:15:17.000 --> 00:15:19.000]  就是欠了別人的愛
[00:15:19.000 --> 00:15:21.000]  欠了
[00:15:21.000 --> 00:15:23.000]  即是說我們應該愛人
[00:15:23.000 --> 00:15:25.000]  聖經這個教導很絕的
[00:15:25.000 --> 00:15:27.000]  你知道世界不是這樣說的
[00:15:27.000 --> 00:15:29.000]  世界就說
[00:15:29.000 --> 00:15:31.000]  我和他無關無關
[00:15:31.000 --> 00:15:33.000]  我沒有欠你任何東西
[00:15:33.000 --> 00:15:35.000]  你也沒有欠我任何東西
[00:15:35.000 --> 00:15:37.000]  但不是的
[00:15:37.000 --> 00:15:39.000]  所有屬神的人
[00:15:39.000 --> 00:15:41.000]  都要活出愛
[00:15:41.000 --> 00:15:43.000]  即是我們愛人
[00:15:43.000 --> 00:15:45.000]  是應該的
[00:15:45.000 --> 00:15:49.000]  我和他不太熟
[00:15:49.000 --> 00:15:51.000]  他家有事
[00:15:51.000 --> 00:15:53.000]  我都可以討告一下
[00:15:53.000 --> 00:15:55.000]  但我是否真的要關心他
[00:15:55.000 --> 00:15:57.000]  聖經說要
[00:15:57.000 --> 00:15:59.000]  好像我們欠了他一樣
[00:15:59.000 --> 00:16:01.000]  當然不是我們欠
[00:16:01.000 --> 00:16:03.000]  但聖經是說一個屬神的人
[00:16:03.000 --> 00:16:07.000]  一個在神律法的檢測下
[00:16:07.000 --> 00:16:09.000]  如果我們是一個
[00:16:09.000 --> 00:16:11.000]  能夠活到愛的生命
[00:16:11.000 --> 00:16:13.000]  律法的標準
[00:16:13.000 --> 00:16:15.000]  可以讓我們看到
[00:16:15.000 --> 00:16:17.000]  我們是否屬神
[00:16:17.000 --> 00:16:19.000]  我們是否有真正的生命
[00:16:19.000 --> 00:16:21.000]  所以全律法就放在
[00:16:21.000 --> 00:16:23.000]  愛人如己這個說話裏
[00:16:23.000 --> 00:16:25.000]  這是舊約裏面所說
[00:16:27.000 --> 00:16:29.000]  新約來到約翰一書裏
[00:16:29.000 --> 00:16:31.000]  我們會看到
[00:16:31.000 --> 00:16:33.000]  我們怎樣知道
[00:16:33.000 --> 00:16:35.000]  我們的屬靈光景呢
[00:16:35.000 --> 00:16:43.000]  在保羅對貼撒萊加的信徒
[00:16:43.000 --> 00:16:45.000]  都有講到有兩節的聖經
[00:16:45.000 --> 00:16:47.000]  我請大家一起讀完
[00:16:47.000 --> 00:16:49.000]  貼前的一章三節
[00:16:49.000 --> 00:16:51.000]  和二章十三節
[00:16:51.000 --> 00:16:53.000]  兩節經文
[00:16:53.000 --> 00:16:55.000]  我們先讀一章三節
[00:16:57.000 --> 00:16:59.000]  主所愛的
[00:16:59.000 --> 00:17:03.000]  貼前的一章三節
[00:17:03.000 --> 00:17:05.000]  為他們祈禱
[00:17:05.000 --> 00:17:07.000]  因為知道他們因信
[00:17:07.000 --> 00:17:11.000]  願意勞苦
[00:17:11.000 --> 00:17:13.000]  因為愛
