
[00:00:00.000 --> 00:00:04.560]  今日我們在這個主日開始
[00:01:32.720 --> 00:01:35.520]  應該是有message for我們的
[00:01:35.520 --> 00:01:39.160]  到底我們應該怎麼去理解裡面一些的經文呢
[00:01:39.160 --> 00:01:41.880]  所以我們由今天開始我們看一看
[00:01:41.880 --> 00:01:44.040]  啟示錄裡面一些的經文
[00:01:44.040 --> 00:01:46.720]  今天我就會看第六章
[00:01:46.720 --> 00:01:49.040]  第一節到第二節
[00:01:49.040 --> 00:01:50.920]  這裡所謂打開七印的時候
[00:01:50.920 --> 00:01:53.080]  第一印就有一隻白馬出來
[00:01:53.080 --> 00:01:56.360]  到底這些類似的經文應該怎麼去解釋呢
[00:01:56.360 --> 00:01:58.240]  首先第一開始的時候
[00:01:58.240 --> 00:02:00.640]  我們先不看第六章 先看第一章
[00:02:00.640 --> 00:02:02.840]  這裡講到耶穌基督的啟示
[00:02:02.840 --> 00:02:04.760]  就是神賜給他的
[00:02:04.760 --> 00:02:07.840]  就是要把快要發生的事
[00:02:07.840 --> 00:02:10.120]  指示他的眾僕人
[00:02:10.120 --> 00:02:13.080]  耶穌就差派他的天使指示他的僕人約翰
[00:02:13.080 --> 00:02:14.280]  約翰就將上帝的道
[00:02:14.280 --> 00:02:16.280]  耶穌的見證
[00:02:16.280 --> 00:02:20.200]  凡是自己所看見的都見證出來
[00:02:20.200 --> 00:02:24.400]  讀者書上預言的那些聽見者預言
[00:02:24.400 --> 00:02:28.280]  並且遵守書上所記載的
[00:02:28.280 --> 00:02:31.640]  都是有福的 因為事後近了
[00:02:31.640 --> 00:02:33.760]  這裡第一個字啟示錄
[00:02:33.760 --> 00:02:36.160]  第一個字就是Apocalypse
[00:02:36.160 --> 00:02:37.320]  這個字很熟
[00:02:37.320 --> 00:02:40.920]  因為我英文Apocalypse這個字就在這裡
[00:02:40.920 --> 00:02:42.800]  我記得兩年之前
[00:02:42.800 --> 00:02:46.480]  我們剛剛疫情開始爆發
[00:02:46.480 --> 00:02:50.800]  我們有Lockdown 有宵禁的政策
[00:02:50.800 --> 00:02:56.120]  我就和兩個小朋友去了餐館
[00:02:56.120 --> 00:02:57.800]  我們就買了一些Takeout
[00:02:57.800 --> 00:02:59.920]  買了一些外賣回家
[00:02:59.920 --> 00:03:01.680]  我們開車出去的時候
[00:03:01.680 --> 00:03:08.560]  發現整個城市好像一個Ghost Town
[00:03:08.560 --> 00:03:11.320]  鬼影都沒有
[00:03:11.320 --> 00:03:12.880]  芝加哥很少的
[00:03:12.880 --> 00:03:14.600]  整天都塞車
[00:03:14.600 --> 00:03:18.640]  發現你記得疫情剛剛爆發之後
[00:03:18.640 --> 00:03:21.920]  不塞車的 你開多快都可以
[00:03:21.920 --> 00:03:23.800]  這個就是Apocalypse
[00:03:23.800 --> 00:03:26.440]  因為今天我們講到Apocalypse這個字的時候
[00:03:26.440 --> 00:03:27.840]  我們就是講Doomsday
[00:03:27.840 --> 00:03:31.520]  或者一些世界末日的災難性的事
[00:03:31.520 --> 00:03:35.320]  但是這個字本身在聖經的時代
[00:03:35.320 --> 00:03:37.840]  Apocalypse Apocalypse
[00:03:37.840 --> 00:03:40.240]  這個字其實是Uncover的意思
[00:03:40.240 --> 00:03:42.840]  就是說啟示或者揭開的意思
[00:03:42.840 --> 00:03:45.360]  裡面有些什麼他將蓋子打開
[00:03:45.360 --> 00:03:47.040]  然後揭曉一些東西
[00:03:47.040 --> 00:03:48.520]  揭曉一些什麼呢
[00:03:48.520 --> 00:03:51.000]  他說快要發生的事
[00:03:51.000 --> 00:03:52.760]  要指示他的眾僕人
[00:03:52.760 --> 00:03:55.960]  於是就派天使去
[00:03:55.960 --> 00:03:59.520]  指示他一些將來一定會發生
[00:03:59.520 --> 00:04:02.920]  快要隨時會發生的事
[00:04:02.920 --> 00:04:03.840]  指示了他的僕人
[00:04:03.840 --> 00:04:08.680]  並且去吩咐在西亞西
[00:04:08.680 --> 00:04:11.040]  或者今天的土耳其
[00:04:11.040 --> 00:04:12.280]  七個的教會
[00:04:12.280 --> 00:04:14.120]  那些教會的名字我們不講了
[00:04:14.120 --> 00:04:16.200]  你記得我們講啟示錄的時候
[00:04:16.200 --> 00:04:18.400]  經常都會講這七封書信的
[00:04:18.400 --> 00:04:19.600]  因為很重要
[00:04:19.600 --> 00:04:23.200]  因為啟示錄不只是說將來會發生什麼事
[00:04:23.200 --> 00:04:25.520]  我們有什麼預測等等
[00:04:25.520 --> 00:04:26.960]  主要是要警告教會
[00:04:26.960 --> 00:04:30.840]  因為當時教會落在一些試煉
[00:04:30.840 --> 00:04:32.360]  試探的當中
[00:04:32.360 --> 00:04:34.080]  當時羅馬帝國
[00:04:34.080 --> 00:04:36.360]  來迫害教會
[00:04:36.360 --> 00:04:43.440]  或者使教會有很多的壓力等等
[00:04:43.440 --> 00:04:47.560]  以至教會在水深火熱的裡面
[00:04:47.560 --> 00:04:50.360]  所以他這裡提到約翰
[00:04:50.360 --> 00:04:51.920]  即是使徒約翰
[00:04:51.920 --> 00:04:57.720]  他和教會一起去患難
[00:04:57.720 --> 00:05:00.320]  在國度的忍耐裡面
[00:05:00.320 --> 00:05:01.880]  是為了上帝的道
[00:05:01.880 --> 00:05:06.880]  這位約翰曾經是被困於或者XR到
[00:05:06.880 --> 00:05:08.040]  特摩的海道
[00:05:08.040 --> 00:05:10.880]  土耳其海岸的外面一個很小的島
[00:05:10.880 --> 00:05:15.120]  當時是被那些帝國的異見分子
[00:05:15.120 --> 00:05:16.720]  將他監禁在船上
[00:05:16.720 --> 00:05:18.880]  約翰就是其中一個受害的
[00:05:18.880 --> 00:05:21.840]  你就見到這個所謂啟示錄
[00:05:21.840 --> 00:05:25.280]  到底寫來是為了什麼的緣故
[00:05:25.280 --> 00:05:27.120]  就是為了當時的教會
[00:05:27.120 --> 00:05:30.520]  他們得到勸勉和得到提醒
[00:05:30.520 --> 00:05:32.680]  所以首先我們搞清楚
[00:05:32.680 --> 00:05:34.280]  我們打開啟示錄的時候
[00:05:34.280 --> 00:05:36.840]  我們不要將啟示錄當為
[00:05:36.840 --> 00:05:41.520]  是一些預先寫好的新聞報道
[00:05:41.520 --> 00:05:44.360]  不是預先寫好的報紙
[00:05:44.360 --> 00:05:46.200]  啟示錄是一個題材
[00:05:46.200 --> 00:05:49.400]  屬於一種文學的題材
[00:05:49.400 --> 00:05:51.720]  叫做Apocalyptic Literature
[00:05:51.720 --> 00:05:53.160]  叫做天啟文學
[00:05:53.160 --> 00:05:54.640]  我們一講到天啟文學
[00:05:54.640 --> 00:05:56.760]  我們會覺得很神秘的東西
[00:05:56.760 --> 00:05:59.040]  但其實聖經裡面有很多這樣的文學
[00:05:59.040 --> 00:06:01.320]  譬如《但以理書》舊約裡面
[00:06:01.320 --> 00:06:04.200]  《以西傑書》等等的章節
[00:06:04.200 --> 00:06:08.960]  《新約》裡面《福音書》的某一些段落
[00:06:08.960 --> 00:06:11.400]  《保羅書信》某一些的段落
[00:06:11.400 --> 00:06:13.680]  啟示錄當然就是全本都是
[00:06:13.680 --> 00:06:16.280]  這個所謂Apocalyptic Literature
[00:06:16.280 --> 00:06:19.440]  到底什麼是Apocalyptic Literature
[00:06:19.440 --> 00:06:22.600]  它是用一些符號
[00:06:22.600 --> 00:06:24.040]  用一些天上的符號
[00:06:24.040 --> 00:06:26.520]  或者不是地上的一些語言
[00:06:26.520 --> 00:06:33.440]  來啟示出一些天上另一個境界
[00:06:33.440 --> 00:06:37.680]  將來會發生的現實
[00:06:37.680 --> 00:06:39.560]  來揭曉出來
[00:06:39.560 --> 00:06:43.320]  以致讀者聽見這些信息的時候
[00:06:43.320 --> 00:06:46.680]  他就知道怎樣去詮釋現在的處境
[00:06:46.680 --> 00:06:48.160]  現在怎樣兵荒馬亂
[00:06:48.160 --> 00:06:50.520]  怎樣水深火熱都好
[00:06:50.520 --> 00:06:55.000]  我們怎樣可以在這些啟示文學裡面
[00:06:55.000 --> 00:06:56.960]  能夠見到上高發生什麼事
[00:06:56.960 --> 00:06:58.240]  天上面發生什麼事
[00:06:58.240 --> 00:07:00.480]  另一個境界 屬靈的境界
[00:07:00.480 --> 00:07:02.520]  將來發生什麼事
[00:07:02.520 --> 00:07:04.440]  上帝的子民 教會
[00:07:04.440 --> 00:07:05.760]  受到迫害的時候
[00:07:05.760 --> 00:07:07.480]  信心受到挑戰
[00:07:07.480 --> 00:07:09.200]  到底怎樣拿到這些信息
[00:07:09.200 --> 00:07:11.840]  以致今天我們知道怎樣去詮釋
[00:07:11.840 --> 00:07:14.680]  所以這些天啟的文學
[00:07:14.680 --> 00:07:18.640]  就不是叫我們抽離 離開這個世界的
[00:07:18.640 --> 00:07:20.560]  而是叫我們聽完這些信息的時候
[00:07:20.560 --> 00:07:23.440]  我們能夠參與在這個世界裡面
[00:07:23.440 --> 00:07:26.160]  知道上帝的工作仍然繼續
[00:07:26.160 --> 00:07:28.360]  所以首先搞清楚
[00:07:28.360 --> 00:07:30.600]  天啟文學不是什麼
[00:07:30.600 --> 00:07:34.200]  天啟文學是寫給當時的教會
[00:07:34.200 --> 00:07:36.560]  去鼓勵他們
[00:07:36.560 --> 00:07:39.640]  所以我們看第一至第三章的時候
[00:07:39.640 --> 00:07:42.080]  我們講過了 就是七教會的書信
[00:07:42.080 --> 00:07:43.400]  然後到第四章
[00:07:43.400 --> 00:07:46.160]  剛才我們崇拜開始的時候
[00:07:46.160 --> 00:07:47.480]  引用過一些經文
[00:07:47.480 --> 00:07:49.360]  聖災 聖災 聖災等等
[00:07:49.360 --> 00:07:52.840]  就是上帝被提到天上面
[00:07:52.840 --> 00:07:55.200]  約翰被提到天上面
[00:07:55.200 --> 00:07:56.840]  他見到天上面的景象
[00:07:56.840 --> 00:07:59.400]  好像一個羅馬帝國的宮廷
[00:07:59.400 --> 00:08:00.600]  但是他看著看著的時候
[00:08:00.600 --> 00:08:03.560]  他發現坐在宮廷裡面
[00:08:03.560 --> 00:08:05.440]  寶座上面的居然不是羅馬王
[00:08:05.440 --> 00:08:07.280]  就是上帝
[00:08:07.280 --> 00:08:10.240]  昔在今在 以後永在的神
[00:08:10.240 --> 00:08:11.720]  我們大致上就知道
[00:08:11.720 --> 00:08:14.680]  到底啟示錄是一本怎樣的書
[00:08:14.680 --> 00:08:17.440]  在第一世紀末期的時候
[00:08:17.440 --> 00:08:19.520]  90年代的時候
[00:08:19.520 --> 00:08:21.320]  AD90年左右
[00:08:21.320 --> 00:08:24.440]  就是羅馬帝國在不同的情況下
[00:08:24.440 --> 00:08:25.800]  不同的程度裡面
[00:08:25.800 --> 00:08:27.600]  就是軟硬兼施
[00:08:27.600 --> 00:08:31.160]  來去打壓當時的教會
[00:08:31.160 --> 00:08:32.440]  啟示錄就是寫給他們
[00:08:32.440 --> 00:08:35.160]  來去堅定他們的信心
[00:08:35.160 --> 00:08:37.240]  所以頭四章我們不講太多
[00:08:37.240 --> 00:08:39.280]  因為太多人講頭四章了
[00:08:39.280 --> 00:08:41.480]  並且很少會解錯的
[00:08:41.480 --> 00:08:44.080]  但是很多時候解錯就是後面那一段
[00:08:44.080 --> 00:08:46.640]  所以我們繼續看下去 第五章
[00:08:46.640 --> 00:08:49.120]  他就見到不同的景象
[00:08:49.120 --> 00:08:53.040]  這就是天啟文學很有特色的一些語言
[00:08:53.040 --> 00:08:54.040]  他說我看見
[00:08:54.040 --> 00:08:57.840]  那坐在寶座上面的右手拿著書卷
[00:08:57.840 --> 00:09:00.560]  這書卷兩邊都是滿有字的
[00:09:00.560 --> 00:09:03.240]  有七個印封上
[00:09:03.240 --> 00:09:05.640]  我又見到一個大力的天使大聲的宣告
[00:09:05.640 --> 00:09:08.000]  誰配展開這書卷
[00:09:08.000 --> 00:09:10.440]  拆開它的封印
[00:09:10.440 --> 00:09:12.240]  在天上
[00:09:12.240 --> 00:09:13.320]  地上
[00:09:13.320 --> 00:09:14.720]  地底下
[00:09:14.720 --> 00:09:17.880]  沒有一個能夠展開這書卷觀看
[00:09:17.880 --> 00:09:21.920]  因為沒有人配得去展開這書卷
[00:09:21.920 --> 00:09:25.240]  所以約翰就大哭
[00:09:25.240 --> 00:09:26.400]  以前的文件
[00:09:26.400 --> 00:09:29.360]  很多時候寫一些羊皮或者紙皮
[00:09:29.360 --> 00:09:32.040]  寫了之後他們就捲起它
[00:09:32.040 --> 00:09:36.360]  然後就會加上一塊泥
[00:09:36.360 --> 00:09:39.520]  然後就用一個戒指或者一個封印
[00:09:39.520 --> 00:09:42.960]  在泥上面去按一下
[00:09:42.960 --> 00:09:48.080]  將這些文件封存了之後
[00:09:48.080 --> 00:09:51.120]  就會放在聖殿或者一些皇宮的
[00:09:51.120 --> 00:09:52.960]  宮殿的儲藏室裏面
[00:09:52.960 --> 00:09:54.560]  就是archive了它
[00:09:54.560 --> 00:09:56.280]  放在當時的所謂辦公室
[00:09:56.280 --> 00:09:58.200]  這些office
[00:09:58.200 --> 00:10:01.920]  如果你要看回這本書裏面的東西
[00:10:01.920 --> 00:10:04.840]  看回書卷就要拆開這些印
[00:10:04.840 --> 00:10:06.760]  誰可以拆開印呢
[00:10:06.760 --> 00:10:08.920]  就是那些印很多時候有個名
[00:10:08.920 --> 00:10:10.720]  或者有個符號
[00:10:10.720 --> 00:10:14.960]  是代表那個人的就等於我們上一代有圖章
[00:10:14.960 --> 00:10:18.560]  就要拿回那個圖章去鑒定
[00:10:18.560 --> 00:10:22.440]  然後才可以拆開這些印
[00:10:22.440 --> 00:10:23.600]  但是這本書
[00:10:23.600 --> 00:10:26.240]  書卷裏面所寫的東西
[00:10:26.240 --> 00:10:27.560]  如果你看回舊約的背景
[00:10:27.560 --> 00:10:30.400]  就是講到一些words of judgement
[00:10:30.400 --> 00:10:36.840]  就是對地上的惡霸或者一些邪惡的勢力
[00:10:36.840 --> 00:10:38.680]  去做一些審判
[00:10:38.680 --> 00:10:39.960]  這些是話語來的
[00:10:39.960 --> 00:10:44.720]  一些先知的說話
[00:10:44.720 --> 00:10:47.160]  所以為甚麼約翰
[00:10:47.160 --> 00:10:50.720]  他很想看這本書裏面所寫的東西
[00:10:50.720 --> 00:10:53.080]  因為當時他們在水深火熱的當中
[00:10:53.080 --> 00:10:56.240]  被羅馬帝國打擊教會
[00:10:56.240 --> 00:10:58.320]  到底明天是怎樣
[00:10:58.320 --> 00:10:59.360]  有很多未知之數
[00:10:59.360 --> 00:11:01.320]  很多uncertainty
[00:11:01.320 --> 00:11:03.880]  看不到這本書裏面所講的東西
[00:11:03.880 --> 00:11:06.520]  那是不是就是我們要認命呢
[00:11:06.520 --> 00:11:09.080]  即是說這個帝國真是太大了
[00:11:09.080 --> 00:11:11.440]  它的勢力太厲害了
[00:11:11.440 --> 00:11:14.560]  即是我們的命運
[00:11:14.560 --> 00:11:21.680]  是不是就是放在帝國的施壓者
[00:11:21.680 --> 00:11:24.320]  這個oppressor的手裏面
[00:11:24.320 --> 00:11:27.040]  所以為甚麼他大哭
[00:11:27.040 --> 00:11:29.000]  因為到底將來是怎樣
[00:11:29.000 --> 00:11:30.520]  我們不知道
[00:11:30.520 --> 00:11:34.120]  或者可能我們現在面對著不同的情況
[00:11:34.120 --> 00:11:35.840]  不同的困境
[00:11:35.840 --> 00:11:37.440]  我們都可能會想一下
[00:11:37.440 --> 00:11:39.120]  到底將來會是怎樣
[00:11:39.120 --> 00:11:41.480]  我們是不是就在繼續去受苦
[00:11:41.480 --> 00:11:43.480]  或者在很多的不安
[00:11:43.480 --> 00:11:46.520]  一些威脅的當中
[00:11:46.520 --> 00:11:48.400]  所以約翰大哭
[00:11:48.400 --> 00:11:50.920]  但第五章第五節
[00:11:50.920 --> 00:11:53.120]  其中有一位的長老
[00:11:53.120 --> 00:11:55.560]  他就對約翰講
[00:11:55.560 --> 00:11:57.840]  他說不要哭
[00:11:57.840 --> 00:12:01.600]  看那猶大之派的獅子
[00:12:01.600 --> 00:12:02.880]  大衛的根
[00:12:02.880 --> 00:12:04.840]  他已經得勝了
[00:12:04.840 --> 00:12:07.320]  他可以展開
[00:12:07.320 --> 00:12:08.440]  那書卷
[00:12:08.440 --> 00:12:11.520]  揭開那七印
[00:12:11.520 --> 00:12:13.480]  所以不需要懼怕
[00:12:13.480 --> 00:12:16.000]  他說因為這個高揚
[00:12:16.000 --> 00:12:17.080]  耶穌基督
[00:12:17.080 --> 00:12:18.920]  被殺的而且復活的
[00:12:18.920 --> 00:12:20.080]  猶大之派
[00:12:20.080 --> 00:12:23.000]  大衛的君主
[00:12:23.000 --> 00:12:25.360]  他有權柄
[00:12:25.360 --> 00:12:28.360]  能夠打開這七印
[00:12:28.360 --> 00:12:31.960]  所以我們今天就來到第六章
[00:12:31.960 --> 00:12:34.800]  將這些七印一路一路打開的時候
[00:12:34.800 --> 00:12:38.360]  你就可以想像打開第一印
[00:12:38.360 --> 00:12:40.640]  然後書卷打開一點
[00:12:40.640 --> 00:12:42.080]  見到裡面的內容
[00:12:42.080 --> 00:12:43.960]  然後再打開第二印
[00:12:43.960 --> 00:12:45.560]  再看裡面的內容
[00:12:45.560 --> 00:12:47.400]  然後逐個逐個打開的時候
[00:12:47.400 --> 00:12:52.640]  這個就是所謂我們經常聽到啟示錄的七印
[00:12:52.640 --> 00:12:57.840]  就是上帝要帶來這個打壓教會
[00:12:57.840 --> 00:13:00.240]  這個羅馬帝國
[00:13:00.240 --> 00:13:03.800]  將來會有些什麼審判呢
[00:13:03.800 --> 00:13:05.440]  第一印打開
[00:13:05.440 --> 00:13:07.280]  今天我們的主題
[00:13:07.280 --> 00:13:09.280]  第六章第一節
[00:13:09.280 --> 00:13:10.640]  楊高打開
[00:13:10.640 --> 00:13:13.120]  揭開七印的第一印的時候
[00:13:13.120 --> 00:13:14.680]  他說我觀看
[00:13:14.680 --> 00:13:17.680]  就見到四個回物當中其中一個
[00:13:17.680 --> 00:13:20.000]  發出很大的雷轟的聲音
[00:13:20.000 --> 00:13:21.560]  他說你來
[00:13:21.560 --> 00:13:22.560]  我觀看
[00:13:22.560 --> 00:13:24.600]  我見有一匹白馬
[00:13:24.600 --> 00:13:27.440]  騎在馬上的是拿著弓
[00:13:27.440 --> 00:13:29.040]  有官免賜給他
[00:13:29.040 --> 00:13:30.280]  他就出去
[00:13:30.280 --> 00:13:33.240]  得勝並且會再得勝
[00:13:33.240 --> 00:13:35.800]  這些symbolic language
[00:13:35.800 --> 00:13:39.320]  我們很多時候現代人就會很容易誤解
[00:13:39.320 --> 00:13:42.160]  因為我們聽了之後
[00:13:42.160 --> 00:13:43.240]  我們就會說
[00:13:43.240 --> 00:13:44.840]  今天到底是怎樣呢
[00:13:44.840 --> 00:13:46.480]  我們就將現代的意思
[00:13:46.480 --> 00:13:48.560]  我們就勉強的很多時候
[00:13:48.560 --> 00:13:50.440]  很容易就塞進去了
[00:13:50.440 --> 00:13:52.760]  因為你知道這些symbol
[00:13:52.760 --> 00:13:55.480]  這些語言
[00:13:55.480 --> 00:13:57.160]  其實很有彈性的
[00:13:57.160 --> 00:14:00.600]  幾乎你塞什麼進去都可以的
[00:14:00.600 --> 00:14:02.920]  但是這裡講到白馬
[00:14:02.920 --> 00:14:04.720]  馬上的Rider
[00:14:04.720 --> 00:14:06.600]  騎馬的有弓
[00:14:06.600 --> 00:14:07.640]  得勝又得勝
[00:14:07.640 --> 00:14:09.280]  這裡很明顯
[00:14:09.280 --> 00:14:11.520]  就是在講有戰爭
[00:14:11.520 --> 00:14:12.920]  一定是有戰火
[00:14:12.920 --> 00:14:17.720]  所以就有這樣的描述
[00:14:17.720 --> 00:14:19.480]  但是如果
[00:14:19.480 --> 00:14:21.600]  我們將現代人的意思
[00:14:21.600 --> 00:14:22.840]  我們塞進去
[00:14:22.840 --> 00:14:24.360]  就很容易的
[00:14:24.360 --> 00:14:27.520]  首先因為有白馬
[00:14:27.520 --> 00:14:29.400]  有弓
[00:14:29.400 --> 00:14:33.440]  我示範一下如何亂解
[00:14:33.440 --> 00:14:34.960]  示範一下如何亂解
[00:14:34.960 --> 00:14:36.320]  很容易的
[00:14:36.320 --> 00:14:38.920]  我找一個現代的例子
[00:14:38.920 --> 00:14:42.000]  俄羅斯的國旗有白色
[00:14:42.000 --> 00:14:43.440]  如果你Google一下
[00:14:43.440 --> 00:14:45.000]  Putin
[00:14:45.000 --> 00:14:46.400]  White Horse
[00:14:46.400 --> 00:14:48.600]  你就會找到這些相片
[00:14:48.600 --> 00:14:51.760]  因為他真的騎過白馬
[00:14:51.760 --> 00:14:53.240]  我們就會說
[00:14:53.240 --> 00:14:53.880]  嘩
[00:14:53.880 --> 00:14:55.840]  你看得多厲害
[00:14:55.840 --> 00:14:58.280]  2000年之前已經預測了
[00:14:58.280 --> 00:15:04.160]  今天俄羅斯會入侵Ukraine
[00:15:04.160 --> 00:15:07.080]  所以聖經是很準的
[00:15:07.080 --> 00:15:08.800]  多厲害
[00:15:08.800 --> 00:15:11.080]  但是你留意到
[00:15:11.080 --> 00:15:13.240]  那個方法
[00:15:13.240 --> 00:15:15.360]  是完全錯的
[00:15:15.360 --> 00:15:16.680]  為什麼呢?
[00:15:16.680 --> 00:15:18.360]  因為我們經常說
[00:15:18.360 --> 00:15:20.440]  聖經不是直接寫給我們
[00:15:20.440 --> 00:15:22.000]  對嗎?
[00:15:22.000 --> 00:15:23.680]  聖經是直接寫給誰?
[00:15:23.680 --> 00:15:25.360]  是當時水深火熱的教會
[00:15:25.360 --> 00:15:26.400]  第一世紀末的時候
[00:15:26.400 --> 00:15:28.000]  他們受打壓的時候
[00:15:28.000 --> 00:15:30.280]  到底他們會想起什麼?
[00:15:30.280 --> 00:15:31.960]  他們見到白馬
[00:15:31.960 --> 00:15:36.400]  和聽到這些符號的時候
[00:15:36.400 --> 00:15:39.480]  他們第一件事會想到什麼?
[00:15:39.480 --> 00:15:41.280]  就不是應該我們想到什麼
[00:15:41.280 --> 00:15:45.000]  然後我們加那個意思進去
[00:15:45.000 --> 00:15:46.720]  所以我們解釋聖經
[00:15:46.720 --> 00:15:48.680]  特別解釋啟示錄的時候
[00:15:48.680 --> 00:15:51.640]  我們就先不要用我們現在
[00:15:51.640 --> 00:15:53.240]  我們如何了解
[00:15:53.240 --> 00:15:56.160]  然後將意思加進去
[00:15:56.160 --> 00:15:58.520]  否則我們就很容易錯
[00:15:58.520 --> 00:16:00.320]  你不一定要放Russia
[00:16:00.320 --> 00:16:02.160]  你放NATO進去也可以
[00:16:02.160 --> 00:16:05.160]  因為你搜索一下NATO的標誌
[00:16:05.160 --> 00:16:07.280]  這也是另一個帝國的勢力
[00:16:07.280 --> 00:16:08.680]  NATO北約
[00:16:08.680 --> 00:16:10.720]  都是白色的
[00:16:10.720 --> 00:16:13.320]  都是白色有一個Compass
[00:16:13.320 --> 00:16:15.000]  有一個指南針
[00:16:15.000 --> 00:16:16.440]  我們不可以用現代人
[00:16:16.440 --> 00:16:21.560]  加我們想到的東西進去聖經
[00:16:21.560 --> 00:16:23.840]  應該想一下當代的人
[00:16:23.840 --> 00:16:25.920]  他們會想起什麼
[00:16:25.920 --> 00:16:29.160]  我這裡給你看看一些錢幣
[00:16:29.160 --> 00:16:31.800]  當時第一世紀的時候
[00:16:31.800 --> 00:16:33.600]  前後一些錢幣
[00:16:33.600 --> 00:16:36.160]  是一個Parthian的Empire
[00:16:36.160 --> 00:16:39.480]  一個羅馬帝國東面的一個帝國
[00:16:39.480 --> 00:16:43.200]  這個源自摩西亞的一個帝國
[00:16:43.200 --> 00:16:45.400]  叫做帕提亞帝國
[00:16:45.400 --> 00:16:49.480]  這些錢幣全部都是Document
[00:16:49.480 --> 00:16:50.640]  都是Text
[00:16:50.640 --> 00:16:52.040]  你去解釋這些錢幣
[00:16:52.040 --> 00:16:52.920]  看這些錢幣的時候
[00:16:52.920 --> 00:16:56.560]  你就知道他們想講些什麼訊息
[00:16:56.560 --> 00:16:57.720]  這些士兵
[00:16:57.720 --> 00:16:59.560]  這些軍王是拿著弓的
[00:16:59.560 --> 00:17:04.280]  三角形的一個弓
[00:17:04.280 --> 00:17:08.200]  軍王騎著馬
[00:17:08.200 --> 00:17:12.280]  Parthian在當時羅馬帝國的時代
[00:17:12.280 --> 00:17:15.680]  最出名的就是弓箭手
[00:17:15.680 --> 00:17:17.920]  Archers
[00:17:17.920 --> 00:17:21.320]  而且Parthian的Empire
[00:17:21.320 --> 00:17:23.120]  他們當時最神聖
[00:17:23.120 --> 00:17:26.160]  最Sacred的顏色
[00:17:26.160 --> 00:17:28.160]  就是白色
[00:17:28.160 --> 00:17:29.480]  每一隊的軍隊
[00:17:29.480 --> 00:17:33.080]  都是有騎弓箭手的
[00:17:33.080 --> 00:17:35.360]  所以如果你這樣看的時候
[00:17:35.360 --> 00:17:36.640]  你就發現
[00:17:36.640 --> 00:17:38.800]  當時他們想起的
[00:17:38.800 --> 00:17:42.040]  就不會是我們現在新聞裡面看到的東西
[00:17:42.040 --> 00:17:45.200]  想起白馬想起弓箭想起
[00:17:45.200 --> 00:17:46.600]  軍事的威脅
[00:17:46.600 --> 00:17:48.840]  他們就會想起羅馬帝國東面
[00:17:48.840 --> 00:17:51.120]  這個Parthian的Empire
[00:17:51.120 --> 00:17:54.080]  大概有400年的歷史
[00:17:54.080 --> 00:17:58.200]  事實上當時的羅馬作家
