
[00:00:00.000 --> 00:00:03.960]  因為下星期就是聖誕節
[00:06:51.440 --> 00:06:55.080]  還要在神面前都是什麼?
[00:06:55.080 --> 00:06:55.920]  二人
[00:06:55.920 --> 00:06:57.160]  二人
[00:06:57.160 --> 00:07:01.840]  被稱為上帝面前的二人
[00:07:01.840 --> 00:07:03.280]  那麼是不是一點事情
[00:07:03.280 --> 00:07:05.800]  他們都沒有做過、犯過錯呢?
[00:07:05.800 --> 00:07:06.920]  可能不是
[00:07:06.920 --> 00:07:08.320]  不過這裡所說的是
[00:07:08.320 --> 00:07:13.080]  他們進行著一切的誡命禮儀
[00:07:13.080 --> 00:07:14.200]  意思就是說
[00:07:14.200 --> 00:07:16.040]  在律法禮儀上
[00:07:16.040 --> 00:07:18.960]  他們是無可指責
[00:07:18.960 --> 00:07:21.920]  就被上帝稱為二人
[00:07:21.920 --> 00:07:26.360]  兩個都是上帝忠心的僕人
[00:07:26.360 --> 00:07:30.000]  忠心的僕人是不是就沒有難處?
[00:07:30.000 --> 00:07:31.400]  不一定吧
[00:07:31.400 --> 00:07:33.640]  對,撒加利亞和伊利沙伯
[00:07:33.640 --> 00:07:34.840]  很忠心
[00:07:34.840 --> 00:07:36.400]  不過他們都有難處
[00:07:36.400 --> 00:07:38.400]  他們的難處是什麼?
[00:07:38.400 --> 00:07:39.720]  沒有兒子
[00:07:39.720 --> 00:07:41.920]  沒有後代
[00:07:41.920 --> 00:07:43.360]  現在還說
[00:07:43.360 --> 00:07:44.720]  有什麼所謂
[00:07:44.720 --> 00:07:47.160]  現在很多人都不生的
[00:07:47.160 --> 00:07:48.560]  現在就沒有所謂
[00:07:48.560 --> 00:07:50.160]  那時候不是的
[00:07:50.160 --> 00:07:54.000]  那時候如果你沒有兒子生
[00:07:54.000 --> 00:07:56.520]  女人會被人取笑的
[00:07:56.520 --> 00:07:59.200]  是一個極大的恥辱
[00:07:59.200 --> 00:08:01.560]  所以他們一生最大的遺憾
[00:08:01.560 --> 00:08:04.000]  就是沒有下一代了
[00:08:04.000 --> 00:08:06.400]  不過年紀又老了
[00:08:06.400 --> 00:08:10.600]  所以這個遺憾就一直跟著他們
[00:08:10.600 --> 00:08:11.680]  但很有趣
[00:08:11.680 --> 00:08:13.480]  這個這麼大的失望
[00:08:13.480 --> 00:08:17.720]  沒有影響到他們在上帝面前的服侍
[00:08:17.720 --> 00:08:20.960]  這個撒加利亞仍然忠心地
[00:08:20.960 --> 00:08:24.000]  按班次在神面前
[00:08:24.000 --> 00:08:26.880]  做好祭司的職份
[00:08:26.880 --> 00:08:28.400]  他已經很老了
[00:08:28.400 --> 00:08:29.800]  仍然按班次
[00:08:29.800 --> 00:08:32.400]  什麼是按班次?
[00:08:32.400 --> 00:08:34.800]  輪姦
[00:08:34.800 --> 00:08:36.120]  是輪姦
[00:08:36.120 --> 00:08:37.760]  他仍然這麼大年紀
[00:08:37.760 --> 00:08:40.760]  按班次做好祭司的職份
[00:08:40.760 --> 00:08:43.480]  其實我也想起我爸爸
[00:08:43.480 --> 00:08:45.240]  我爸爸六十多歲
[00:08:45.240 --> 00:08:48.240]  全職退休
[00:08:48.240 --> 00:08:49.840]  他很喜歡工作
[00:08:49.840 --> 00:08:52.040]  所以他找了一份兼職工作
[00:08:52.040 --> 00:08:53.440]  他很勤力
[00:08:53.440 --> 00:08:54.560]  做兼職工作
[00:08:54.560 --> 00:08:59.800]  每天準時關門準時下班從來不偷懶
[00:08:59.800 --> 00:09:02.760]  有時又帶東西回家做
[00:09:02.760 --> 00:09:05.200]  一直做到八十五歲
[00:09:05.200 --> 00:09:08.000]  他的耳朵真的聽不到
[00:09:08.000 --> 00:09:09.400]  真的聽不到
[00:09:09.400 --> 00:09:13.080]  他才正式退休不工作
[00:09:13.080 --> 00:09:14.240]  我也想想
[00:09:14.240 --> 00:09:18.680]  我爸爸其實也是一個很忠心的員工
[00:09:18.680 --> 00:09:20.760]  撒加利亞也是
[00:09:20.760 --> 00:09:22.040]  他很年老
[00:09:22.040 --> 00:09:25.480]  但他仍然很忠心地按班次
[00:09:25.480 --> 00:09:27.720]  在上帝面前服侍
[00:09:27.720 --> 00:09:31.720]  還有機會在第九節說他什麼?
[00:09:31.720 --> 00:09:35.320]  德晉主的殿燒香
[00:09:35.320 --> 00:09:36.840]  你可能奇怪
[00:09:36.840 --> 00:09:38.120]  有什麼不奇怪的
[00:09:38.120 --> 00:09:41.640]  祭司燒香而已
[00:09:41.640 --> 00:09:44.920]  這樣說當然有特別
[00:09:44.920 --> 00:09:47.440]  為什麼燒香這麼特別?
[00:09:47.440 --> 00:09:50.600]  看看原來有多少人是祭司
[00:09:50.600 --> 00:09:52.760]  原來祭司分了二十四班
[00:09:52.760 --> 00:09:55.880]  有萬百人
[00:09:55.880 --> 00:09:59.360]  原來你想在聖殿當席
[00:09:59.360 --> 00:10:02.120]  一年只有兩次機會
[00:10:02.120 --> 00:10:04.240]  每次一星期
[00:10:04.240 --> 00:10:07.080]  而一個祭司一生人
[00:10:07.080 --> 00:10:13.120]  只有一次機會做燒香職份
[00:10:13.120 --> 00:10:15.640]  還要有抽籤
[00:10:15.640 --> 00:10:19.360]  經過抽籤才可以這樣燒香
[00:10:19.360 --> 00:10:22.440]  所以可能一生人都沒有福氣
[00:10:22.440 --> 00:10:24.640]  去做這個職事
[00:10:24.640 --> 00:10:29.600]  其實我們在這個殿裡服侍都不錯
[00:10:29.600 --> 00:10:34.800]  我們每個不同的侍工都編了班次
[00:10:34.800 --> 00:10:37.120]  我比較熟悉刑生
[00:10:37.120 --> 00:10:39.280]  其實我刑生有八隊
[00:10:39.280 --> 00:10:41.280]  每個月我們都起碼有一次機會
[00:10:41.280 --> 00:10:43.000]  在這個殿裡服侍
[00:10:43.000 --> 00:10:44.080]  其實都好
[00:10:44.080 --> 00:10:48.080]  他們原來這麼矜貴、這麼難得
[00:10:48.080 --> 00:10:53.760]  所以薩加利亞一直默默做好祭司的本分
[00:10:53.760 --> 00:10:55.920]  正如第二節所說
[00:10:55.920 --> 00:10:59.400]  他無可指責
[00:10:59.400 --> 00:11:02.520]  雖然他的生命也有不如意
[00:11:02.520 --> 00:11:05.200]  而且那條刺也挺大
[00:11:05.200 --> 00:11:08.920]  原來人遇上不開心的事、失望的事
[00:11:08.920 --> 00:11:11.120]  反應是可以很不同的
[00:11:11.120 --> 00:11:12.960]  我認識一個姐妹
[00:11:12.960 --> 00:11:13.840]  她很愛主
[00:11:13.840 --> 00:11:16.240]  經常帶同事回來教會
[00:11:16.240 --> 00:11:19.880]  有一次她帶了一個新同事回來教會
[00:11:19.880 --> 00:11:23.320]  新同事那天聖靈很感動她
[00:11:23.320 --> 00:11:26.080]  她第一次回教會就缺置信了主
[00:11:26.080 --> 00:11:31.520]  不過她以前拜很多偶像
[00:11:31.520 --> 00:11:34.680]  下星期上班的時候
[00:11:34.680 --> 00:11:36.400]  她做服務性行業
[00:11:36.400 --> 00:11:38.880]  她的生意一落千丈
[00:11:38.880 --> 00:11:40.880]  她遇上很大的困難
[00:11:40.880 --> 00:11:43.000]  開始她就很害怕
[00:11:43.000 --> 00:11:47.920]  她就覺得那些偶像是否不喜歡我轉軚
[00:11:47.920 --> 00:11:50.280]  不喜歡我轉軚信耶穌
[00:11:50.280 --> 00:11:53.920]  所以她拒絕接受我們邀請回來做栽培
[00:11:53.920 --> 00:11:56.520]  也拒絕以後再回教會
[00:11:56.520 --> 00:11:59.920]  可能這份禮物就會失落了
[00:11:59.920 --> 00:12:03.480]  我希望她以後可以找回這份禮物回來
[00:12:03.480 --> 00:12:06.920]  相反我又認識另外一對老夫婦
[00:12:06.920 --> 00:12:09.120]  是牧師夫婦
[00:12:09.120 --> 00:12:10.400]  為甚麼我認識他們
[00:12:10.400 --> 00:12:15.440]  就是因為他們是我媽媽教會的牧師和師母
[00:12:15.440 --> 00:12:18.880]  他們很忠心服侍上帝
[00:12:18.880 --> 00:12:20.080]  牧師很努力
[00:12:20.080 --> 00:12:25.040]  就算年紀大仍然在教會做牧師服侍弟兄姊妹
[00:12:25.040 --> 00:12:26.760]  原來我媽媽還沒退休之前
[00:12:26.760 --> 00:12:31.800]  就跟師母在同一間機構一起做同事
[00:12:31.800 --> 00:12:34.960]  因為師母在職場常常傳福音
[00:12:34.960 --> 00:12:37.920]  當然我媽媽也是她其中一個福音對象
[00:12:37.920 --> 00:12:40.040]  常常帶人回去教會
[00:12:40.040 --> 00:12:42.200]  很想他們得著救恩
[00:12:42.200 --> 00:12:45.200]  不過這麼忠心的僕人和侍女
[00:12:45.200 --> 00:12:47.520]  也不代表他們沒有難處
[00:12:47.520 --> 00:12:52.280]  十多年前這個師母患上了癌症
[00:12:52.280 --> 00:12:54.800]  癌症就醫治
[00:12:54.800 --> 00:12:57.280]  不過原來師母身體太弱
[00:12:57.280 --> 00:13:01.040]  所以落化療藥只落到第三次
[00:13:01.040 --> 00:13:03.040]  她身體受不了
[00:13:03.040 --> 00:13:05.560]  所以就不可以再落化療藥
[00:13:05.560 --> 00:13:11.360]  這十幾年她身體上都有條落藥的管道的做口
[00:13:11.360 --> 00:13:13.320]  一直都在她身體上
[00:13:13.320 --> 00:13:16.760]  因為她要定期落標靶藥
[00:13:16.760 --> 00:13:20.040]  一直維持了十幾年
[00:13:20.040 --> 00:13:21.840]  她身體真的越來越弱
[00:13:21.840 --> 00:13:25.000]  但沒有改變她對上帝的呆
[00:13:25.000 --> 00:13:28.600]  沒有改變她對上帝的熱誠
[00:13:28.600 --> 00:13:33.560]  幾年前她不單止癌症未痊
[00:13:33.560 --> 00:13:35.920]  她還患上柏金遜症
[00:13:35.920 --> 00:13:39.120]  不過當時我媽媽是初信
[00:13:39.120 --> 00:13:41.760]  她仍然很積極地鼓勵我媽媽
[00:13:41.760 --> 00:13:43.280]  你要回教會
[00:13:43.280 --> 00:13:44.960]  你要跟隨耶穌
[00:13:44.960 --> 00:13:48.600]  她仍然很跟隨上帝的吩咐
[00:13:48.600 --> 00:13:52.440]  去鼓勵初信者
[00:13:52.440 --> 00:13:55.120]  牧師和師母一直都沒有發怨言
[00:13:55.120 --> 00:13:58.160]  牧師仍然忠心地在教會服侍
[00:13:58.160 --> 00:13:59.560]  直到最近一兩年
[00:13:59.560 --> 00:14:00.960]  她真的年紀很大了
[00:14:00.960 --> 00:14:02.920]  她才真正退休
[00:14:02.920 --> 00:14:04.160]  最近媽媽跟我說
[00:14:04.160 --> 00:14:07.280]  她說其實師母坐也不太能坐
[00:14:07.280 --> 00:14:09.320]  不可以像我們這樣坐著
[00:14:09.320 --> 00:14:11.760]  她其實都是傻傻的
[00:14:11.760 --> 00:14:14.000]  但只要她精神好一點
[00:14:14.000 --> 00:14:17.560]  她都堅持回教會做實體崇拜
[00:14:17.560 --> 00:14:20.080]  她很珍惜在上帝的殿裡
[00:14:20.080 --> 00:14:24.160]  跟弟兄姊妹一起敬拜主那份福氣
[00:14:24.160 --> 00:14:25.040]  嘩
[00:14:25.040 --> 00:14:27.560]  她的生命真的成為了
[00:14:27.560 --> 00:14:31.160]  很多弟兄姊妹的榜樣
[00:14:33.920 --> 00:14:35.800]  不知道你們有沒有試過
[00:14:35.800 --> 00:14:37.720]  在失望當中
[00:14:37.720 --> 00:14:39.840]  或者在困難當中
[00:14:39.840 --> 00:14:42.160]  曾經對信仰
[00:14:42.160 --> 00:14:44.320]  或者對神懷疑過呢
[00:14:44.320 --> 00:14:47.320]  有沒有試過抱怨過呢
[00:14:47.320 --> 00:14:49.800]  其實
[00:14:49.800 --> 00:14:52.320]  無論我們信不信耶穌
[00:14:52.320 --> 00:14:56.040]  我們都一定會遇到不如意的事
[00:14:56.040 --> 00:15:00.520]  我們都一定要面對生老病死
[00:15:00.520 --> 00:15:04.320]  不過上帝跟我們說什麼
[00:15:04.320 --> 00:15:06.640]  祂不是應許我們天色常藍
[00:15:06.640 --> 00:15:09.400]  祂應許我們的是依靠著祂
[00:15:09.400 --> 00:15:12.480]  無論晴天或雨天
[00:15:12.480 --> 00:15:16.880]  祂都必與我們同在
[00:15:16.880 --> 00:15:22.400]  祂的說話更加是我們腳前的燈
[00:15:22.400 --> 00:15:23.920]  路上的光
[00:15:23.920 --> 00:15:27.480]  叫我們可以生活有力
[00:15:27.480 --> 00:15:28.840]  Amen
[00:15:28.840 --> 00:15:30.640]  你信不信
[00:15:30.640 --> 00:15:31.520]  信
[00:15:31.520 --> 00:15:32.680]  信的話
[00:15:32.680 --> 00:15:35.280]  我們就下去第二點
[00:15:35.280 --> 00:15:38.480]  因為第二點正正就是上帝提醒我們
[00:15:38.480 --> 00:15:40.400]  不要怕
[00:15:40.400 --> 00:15:42.400]  只要信
[00:15:42.400 --> 00:15:43.760]  看神表演
[00:15:43.760 --> 00:15:44.360]  好不好
[00:15:44.360 --> 00:15:46.080]  我們一起讀下面的聖經
[00:15:46.080 --> 00:15:47.360]  一二三
[00:15:47.360 --> 00:16:01.880]  天使對她說
[00:16:01.880 --> 00:16:04.320]  撒加利亞不要害怕
[00:16:04.320 --> 00:16:07.760]  因為你的祈禱已經被聽見了
[00:16:07.760 --> 00:16:09.960]  你的妻子伊麗莎白
[00:16:09.960 --> 00:16:12.560]  要給你生一個兒子
[00:16:12.560 --> 00:16:16.320]  你要給他起名叫約翰
[00:16:16.320 --> 00:16:18.120]  我們繼續讀
[00:16:18.120 --> 00:16:39.360]  你必歡喜快樂
[00:16:39.360 --> 00:16:40.680]  繼續讀
[00:16:40.680 --> 00:16:43.920]  他必有以利亞的心智能力
[00:16:43.920 --> 00:16:48.960]  行在主的面前叫為父的心轉向兒女
[00:16:48.960 --> 00:16:52.680]  叫撥翼的人選從義人的智慧
[00:16:52.680 --> 00:16:56.400]  又為主預備合用的百姓
[00:16:56.400 --> 00:16:58.520]  撒加利亞對天使說
[00:16:58.520 --> 00:17:01.920]  我憑著什麼可知道這事呢
[00:17:01.920 --> 00:17:03.600]  我已經老了
[00:17:03.600 --> 00:17:07.440]  我的妻子也年紀老了
[00:17:07.440 --> 00:17:08.720]  最後兩次
[00:17:08.720 --> 00:17:10.600]  天使回答說
[00:17:10.600 --> 00:17:14.240]  我是站在神面前的加百列
[00:17:14.240 --> 00:17:17.000]  奉差而來對你說話
[00:17:17.000 --> 00:17:20.160]  將這好訊息報給你
[00:17:20.160 --> 00:17:21.280]  到了時候
[00:17:21.280 --> 00:17:23.760]  這話必然應驗
[00:17:23.760 --> 00:17:25.440]  只因你不信
[00:17:25.440 --> 00:17:27.040]  你必爬吧
[00:17:27.040 --> 00:17:28.560]  不能說話
[00:17:28.560 --> 00:17:32.720]  直到這時成就的日子
[00:17:32.720 --> 00:17:33.040]  是呀
[00:17:33.040 --> 00:17:34.680]  剛才我們不是提過的
[00:17:34.680 --> 00:17:38.040]  撒加利亞一生可能得一次機會
[00:17:38.040 --> 00:17:41.360]  是可以進殿燒香
[00:17:41.360 --> 00:17:43.440]  當時只有他一個人
[00:17:43.440 --> 00:17:44.440]  上帝很奇妙
[00:17:44.440 --> 00:17:47.240]  就挑選這個特別的時刻
[00:17:47.240 --> 00:17:50.000]  派天使向他顯然
[00:17:50.000 --> 00:17:53.440]  向他傳一個大好的訊息
[00:17:53.440 --> 00:17:58.000]  不過撒加利亞看到天使的反應是什麼
[00:17:58.000 --> 00:17:59.360]  害怕吧
[00:17:59.360 --> 00:18:00.760]  驚慌害怕
[00:18:00.760 --> 00:18:01.880]  你可能說
[00:18:01.880 --> 00:18:04.000]  看到天使也害怕
[00:18:04.000 --> 00:18:06.000]  我讓你們想想
[00:18:06.000 --> 00:18:08.280]  我們上面有個祈禱房
[00:18:08.280 --> 00:18:09.960]  如果你很留心
[00:18:09.960 --> 00:18:12.240]  很專心在上面祈禱的時候
[00:18:12.240 --> 00:18:14.320]  突然有天使向你顯現
[00:18:14.320 --> 00:18:16.720]  你害怕嗎
[00:18:16.720 --> 00:18:17.480]  笑是嗎
[00:18:17.480 --> 00:18:19.680]  有些就抬頭了
[00:18:19.680 --> 00:18:21.840]  突然之間出現
[00:18:21.840 --> 00:18:22.760]  不要說天使
[00:18:22.760 --> 00:18:24.480]  突然之間一個人在旁邊拍拍你
[00:18:24.480 --> 00:18:25.640]  你可能也窄一跳
[00:18:25.640 --> 00:18:26.480]  對不對
[00:18:26.480 --> 00:18:29.720]  他害怕也是正常的
[00:18:29.720 --> 00:18:32.240]  不過天使也很細心的
[00:18:32.240 --> 00:18:34.160]  知道撒加利亞害怕
[00:18:34.160 --> 00:18:35.760]  所以他第一句就說
[00:18:35.760 --> 00:18:37.880]  不要害怕
[00:18:37.880 --> 00:18:40.880]  然後才把大喜的訊息告訴你
[00:18:40.880 --> 00:18:43.880]  就說你老婆要和你生一個兒子
[00:18:43.880 --> 00:18:47.080]  哇 伊利沙伯還可以生
[00:18:47.080 --> 00:18:49.520]  上帝和你的兒子改了名字
[00:18:49.520 --> 00:18:50.600]  叫什麼
[00:18:50.600 --> 00:18:52.400]  約翰
[00:18:52.400 --> 00:18:54.400]  為什麼要提他們的名字呢
[00:18:54.400 --> 00:18:57.640]  原來這家人的名字很有意思
[00:18:57.640 --> 00:19:00.640]  看看這家人的名字的意思好不好
[00:19:00.640 --> 00:19:05.440]  原來約翰是神的恩典
[00:19:05.440 --> 00:19:07.720]  而撒加利亞就是爸爸
[00:19:07.720 --> 00:19:09.880]  就是神紀念
[00:19:09.880 --> 00:19:14.120]  阿瑪伊利沙伯是神的誓約
[00:19:14.120 --> 00:19:16.440]  串起來是什麼呢
[00:19:16.440 --> 00:19:17.680]  串起來就是
[00:19:17.680 --> 00:19:20.800]  咦 神的恩典約翰
[00:19:20.800 --> 00:19:25.640]  是神紀念祂誓約的結果
[00:19:25.640 --> 00:19:26.760]  是不是很棒
