
[00:00:00.000 --> 00:00:05.080]  說起中秋節,最近開始有點秋意
[00:05:13.080 --> 00:05:18.160]  我們這樣禱告,奉主耶穌基督聖名祈求,Amen
[00:05:18.160 --> 00:05:23.080]  好,那麼要先請大家讀一讀今天的經文
[00:05:23.080 --> 00:05:27.960]  今天的經文是《七一批記》24章12至18節
[00:05:27.960 --> 00:05:30.760]  我們一起去讀一次
[00:05:30.760 --> 00:05:38.240]  耶和華對摩西說,你上山到我這裏來,住在這裏
[00:05:38.240 --> 00:05:44.560]  我要將石板並我所寫的律法和誡命賜給你
[00:05:44.560 --> 00:05:47.360]  使你可以教訓百姓
[00:05:47.360 --> 00:05:53.160]  摩西和他的幫手約書亞起來,上了神的山
[00:05:53.160 --> 00:06:00.560]  摩西對長老說,你們在這裏等著,等到我們再回來
[00:06:00.560 --> 00:06:04.760]  有亞倫、護爾與你們同在
[00:06:04.760 --> 00:06:09.640]  凡有珍重的,都可以就近他們去
[00:06:09.640 --> 00:06:14.640]  摩西上山,有雲彩把山遮蓋
[00:06:14.640 --> 00:06:18.480]  耶和華的榮耀停於西內山
[00:06:18.480 --> 00:06:21.320]  雲彩遮蓋山六天
[00:06:21.320 --> 00:06:25.120]  第七天,他從雲中照摩西
[00:06:25.120 --> 00:06:28.840]  耶和華的榮耀在山頂上
[00:06:28.840 --> 00:06:33.240]  在以色列人眼前形狀如烈火
[00:06:33.240 --> 00:06:36.280]  摩西進入雲中上山
[00:06:36.280 --> 00:06:41.320]  在山上四十晝夜
[00:06:41.320 --> 00:06:44.920]  好,其實這段經文
[00:06:44.920 --> 00:06:48.720]  剛才大家讀的時候,不知道覺不覺得分了兩大部分
[00:06:48.720 --> 00:06:54.000]  它是重複了很多,說有
[00:06:54.000 --> 00:07:02.360]  上山,很淺的藍色字,大家看到嗎?
[00:07:02.360 --> 00:07:06.200]  還有雲彩,這兩大部分
[00:07:06.200 --> 00:07:10.080]  主要是十二至十四節是一段
[00:07:10.080 --> 00:07:15.640]  耶和華如何呼召摩西上到西內山的山頂
[00:07:15.640 --> 00:07:19.480]  然後十五至十八節是說摩西上山的情況
[00:07:19.480 --> 00:07:27.800]  形容當時雲彩遮蓋了山頂,耶和華的榮耀停在山上
[00:07:27.800 --> 00:07:36.200]  最後想說摩西如何上西內山
[00:07:36.200 --> 00:07:43.280]  這次的目的是領取寫了十誡律例的石版
[00:07:43.280 --> 00:07:49.520]  就是我們往後在《Trial of 及記》所說的法版
[00:07:49.520 --> 00:07:52.200]  另外一件事就是做一個任務
[00:07:52.200 --> 00:07:56.240]  就是要聽如何去建造會幕
[00:07:56.240 --> 00:08:01.440]  將來這個會幕就要在以色列中間立起來
[00:08:01.440 --> 00:08:04.800]  當作是神與祂同在
[00:08:04.800 --> 00:08:13.240]  所以這次的登山之旅似乎不只是上山那麼簡單
[00:08:13.240 --> 00:08:21.280]  其實在《出埃及記》二十四章頭一至二節
[00:08:21.280 --> 00:08:25.720]  上回是說神是吩咐摩西
[00:08:25.720 --> 00:08:33.360]  後來會做祭司的雅倫、拿達和阿比乎
[00:08:33.360 --> 00:08:37.040]  還有七十個長老是上西內山的
[00:08:37.040 --> 00:08:39.840]  當時叫他們遠遠下拜
[00:08:39.840 --> 00:08:44.560]  只是摩西可以親近神
[00:08:44.560 --> 00:08:48.600]  其他人就不可以一起跟他上來
[00:08:48.600 --> 00:08:52.440]  這件事在第一和第二節是提及過的
[00:08:52.440 --> 00:08:58.320]  而摩西何時可以單獨上去呢
[00:08:58.320 --> 00:09:01.440]  就是來到第十二節
[00:09:01.440 --> 00:09:12.360]  而第十二節是吩咐摩西
[00:09:12.360 --> 00:09:15.600]  你要想到我這裏來,住在這裏
[00:09:15.600 --> 00:09:20.720]  而這句特別之處是原文是說一個命令
[00:09:20.720 --> 00:09:22.440]  一個指令
[00:09:22.440 --> 00:09:26.240]  一說命令就要跟著去做
[00:09:26.240 --> 00:09:30.080]  我相信看英文的譯本是比較清楚的
[00:09:30.080 --> 00:09:32.080]  英文譯本是說
[00:09:32.080 --> 00:09:35.960]  Come up to me on the mountain and stay here
[00:09:35.960 --> 00:09:37.440]  也就是說
[00:09:37.440 --> 00:09:42.280]  這個命令不單止是上來上山頂
[00:09:42.280 --> 00:09:47.320]  而且還要去停留一段時間
[00:09:47.320 --> 00:09:51.440]  這個語氣也是很重要
[00:09:51.440 --> 00:09:52.440]  必須要做
[00:09:52.440 --> 00:09:55.600]  並且我們見到當去到第十八節的時候
[00:09:55.600 --> 00:09:57.920]  摩西真是去到山頂
[00:09:57.920 --> 00:10:03.120]  並且留在那裏是四十週夜
[00:10:03.120 --> 00:10:06.880]  特別在當神命令了摩西之後
[00:10:06.880 --> 00:10:12.800]  摩西同一時間又在十四節命令長老
[00:10:12.800 --> 00:10:18.120]  他說你們就留在這裏等我回來
[00:10:18.120 --> 00:10:25.680]  又將阿倫、護耳和告訴他們
[00:10:25.680 --> 00:10:30.400]  其實要交代阿倫、護耳和長老
[00:10:30.400 --> 00:10:33.680]  要停留在山頂等待
[00:10:33.680 --> 00:10:34.880]  有什麼訴訟
[00:10:34.880 --> 00:10:38.560]  就可以找阿倫和護耳去處理
[00:10:38.560 --> 00:10:39.960]  為什麼這麼有趣
[00:10:39.960 --> 00:10:44.120]  突然間提到這兩個人
[00:10:44.120 --> 00:10:47.080]  其實不知道大家有沒有印象
[00:10:47.080 --> 00:10:50.720]  阿倫和護耳其實在更早一點
[00:10:50.720 --> 00:10:53.440]  當亞馬力人去征戰的時候
[00:10:53.440 --> 00:10:58.440]  有份和摩西一起在山頂祈禱
[00:10:58.440 --> 00:10:59.960]  有沒有印象
[00:10:59.960 --> 00:11:02.440]  有兩個人
[00:11:02.440 --> 00:11:03.760]  可能你不記得名字
[00:11:03.760 --> 00:11:06.160]  就是舉起一隻手
[00:11:06.160 --> 00:11:08.840]  當摩西祈禱到累的時候就托著他
[00:11:08.840 --> 00:11:11.240]  這就是阿倫和護耳
[00:11:11.240 --> 00:11:17.720]  所以摩西曾經在征戰的時候的戰友
[00:11:17.720 --> 00:11:20.320]  也是領袖之一
[00:11:20.320 --> 00:11:25.720]  而摩西將審判的重任交給他們
[00:11:25.720 --> 00:11:31.880]  在這裏實踐了之前摩西的岳父葉剔羅
[00:11:31.880 --> 00:11:35.360]  曾經建議他們做的事太沉重
[00:11:35.360 --> 00:11:39.360]  不如分給別人幫忙去管理
[00:11:39.360 --> 00:11:42.560]  在這裏就開始實踐了
[00:11:42.560 --> 00:11:46.960]  分了一些工作給別人去管理百姓
[00:11:46.960 --> 00:11:52.360]  而且他們不是隨便去審判一些案件
[00:11:52.360 --> 00:11:55.600]  因為摩西已經把約書寫好了
[00:11:55.600 --> 00:11:58.200]  而且在以色列民面前宣讀了
[00:11:58.200 --> 00:12:02.440]  於是阿倫和護耳都可以跟著約書
[00:12:02.440 --> 00:12:07.960]  去聽別人的訴訟和去做審判
[00:12:07.960 --> 00:12:10.160]  這裏另外一個很特別的
[00:12:10.160 --> 00:12:12.000]  就是當我看的時候
[00:12:12.000 --> 00:12:14.320]  大家可以用一些想像力
[00:12:14.320 --> 00:12:17.520]  原來西內山
[00:12:17.520 --> 00:12:19.680]  對了 先看看
[00:12:19.680 --> 00:12:24.280]  我們發現
[00:12:24.280 --> 00:12:28.920]  神曾經吩咐過百姓
[00:12:28.920 --> 00:12:32.280]  去到西內山的時候就叫他們自結
[00:12:32.280 --> 00:12:35.600]  就是要在山上等候神的臨在
[00:12:35.600 --> 00:12:39.600]  而阿倫、拿答、阿比乎和七十個長老
[00:12:39.600 --> 00:12:43.720]  他們之前可以去到山腰那裏
[00:12:43.720 --> 00:12:46.080]  遠遠去下拜
[00:12:46.080 --> 00:12:51.360]  而唯獨摩西可以上到山頂去迎見神
[00:12:51.360 --> 00:12:54.280]  所以整個西內山突然之間
[00:12:54.280 --> 00:12:57.680]  有一幅圖畫變成了
[00:12:57.680 --> 00:13:01.280]  是第一個去敬拜神的地方
[00:13:01.280 --> 00:13:05.080]  而我們也看到它分佈了三個部份
[00:13:05.080 --> 00:13:09.680]  又好像預示了之後會看
[00:13:09.680 --> 00:13:13.720]  就是會幕的分佈
[00:13:13.720 --> 00:13:17.600]  就是山頂只有摩西才可以進入
[00:13:17.600 --> 00:13:24.440]  其實摩西也預表了一個大祭司的身份
[00:13:24.440 --> 00:13:29.760]  可以進到神裏面為人祈求
[00:13:29.760 --> 00:13:35.600]  另外山腰的位置就好像會幕的聲索
[00:13:35.600 --> 00:13:43.280]  就是祭司會在當中做一些獻祭的事
[00:13:43.280 --> 00:13:47.560]  另外百姓只可以在山腳敬拜
[00:13:47.560 --> 00:13:52.320]  這個將來會幕就是一個外園活動的部份
[00:13:52.320 --> 00:13:56.520]  我們看到神去呼召摩西
[00:13:56.520 --> 00:14:01.760]  作為以色列人和神之間溝通的橋樑
[00:14:01.760 --> 00:14:03.120]  那個代表
[00:14:03.120 --> 00:14:07.400]  到新約,其實跟我有什麼關係?
[00:14:07.400 --> 00:14:09.120]  我們現在到新約
[00:14:09.120 --> 00:14:12.040]  新約的時候我們不是信耶穌
[00:14:12.040 --> 00:14:15.600]  其實就不需要由西內山敬拜
[00:14:15.600 --> 00:14:16.800]  又會幕的
[00:14:16.800 --> 00:14:18.200]  神已經去了
[00:14:18.200 --> 00:14:20.160]  聖靈住在我們心裏面
[00:14:20.160 --> 00:14:25.840]  其實我們現在當然不會想起
[00:14:25.840 --> 00:14:29.240]  又要去西內山又要去會幕
[00:14:29.240 --> 00:14:33.160]  但是我們可以直接去敬拜神
[00:14:33.160 --> 00:14:34.160]  其實大家有沒有想過
[00:14:34.160 --> 00:14:38.240]  其實是一個很大的恩典?
[00:14:38.240 --> 00:14:46.200]  而神去命令摩西要上山去領取石板
[00:14:46.200 --> 00:14:51.880]  我們知道其實神很想他拿回山的時候
[00:14:51.880 --> 00:14:55.040]  以後這個石板是一個紀念之外
[00:14:55.040 --> 00:14:59.600]  也是一個教導百姓的一個指標
[00:14:59.600 --> 00:15:02.320]  但是要做這個任務
[00:15:02.320 --> 00:15:05.640]  摩西其實要做一些事情
[00:15:05.640 --> 00:15:07.280]  他做了些什麼呢?
[00:15:07.280 --> 00:15:10.360]  其實剛才在經文那裡
[00:15:10.360 --> 00:15:14.000]  你會聽到他是吩咐
[00:15:14.000 --> 00:15:18.120]  將自己的東西交給雅倫和胡爾
[00:15:18.120 --> 00:15:21.200]  所以其實他是要將自己手上的東西
[00:15:21.200 --> 00:15:24.880]  去放下
[00:15:24.880 --> 00:15:27.760]  接著他要離開這個群體
[00:15:27.760 --> 00:15:32.120]  接著就上山跟神去獨處
[00:15:32.120 --> 00:15:34.920]  他要這樣做其實目的也是
[00:15:34.920 --> 00:15:38.160]  要做一些更重要的事情
[00:15:38.160 --> 00:15:43.680]  就是聽神接下來的啟示
[00:15:43.680 --> 00:15:46.000]  我不知道大家有沒有想
[00:15:46.000 --> 00:15:50.640]  你平時回來崇拜
[00:15:50.640 --> 00:15:52.800]  或者你今晚回來崇拜
[00:15:52.800 --> 00:15:54.920]  大家都很清楚我們回來崇拜
[00:15:54.920 --> 00:15:56.680]  當然是想敬拜神
[00:15:56.680 --> 00:15:58.440]  是不是?聽神的話
[00:15:58.440 --> 00:16:00.000]  但是往往有時候
[00:16:00.000 --> 00:16:01.240]  確實我們心裡面
[00:16:01.240 --> 00:16:06.520]  都會有很多東西還在滾動、在煩惱
[00:16:06.520 --> 00:16:10.960]  我不知道大家這一刻會不會
[00:16:10.960 --> 00:16:13.560]  有一種抽身不到的感覺
[00:16:13.560 --> 00:16:16.640]  那怎麼可以獨處
[00:16:16.640 --> 00:16:19.840]  其實也不只是回來崇拜
[00:16:19.840 --> 00:16:21.360]  可能之前我也有提過
[00:16:21.360 --> 00:16:24.080]  我覺得重要的事情我會再提
[00:16:24.080 --> 00:16:30.120]  就好像平時我們經常用手機
[00:16:30.120 --> 00:16:31.920]  我不知道大家有多少人
[00:16:31.920 --> 00:16:33.800]  連靈修、讀經都用手機
[00:16:33.800 --> 00:16:36.000]  你不用舉手告訴我
[00:16:36.000 --> 00:16:37.920]  但是確實是
[00:16:37.920 --> 00:16:43.120]  當你將手機用作親近神的時候
[00:16:43.120 --> 00:16:46.000]  其實你不將它設定成一個飛行模式
[00:16:46.000 --> 00:16:49.800]  其實它會不停地有訊息
[00:16:49.800 --> 00:16:52.560]  有其他東西令你分心
[00:16:52.560 --> 00:16:55.960]  很想看、很想回覆
[00:16:55.960 --> 00:16:59.480]  又或者可能你覺得難得
[00:16:59.480 --> 00:17:03.320]  我打算真的很久沒有親近神了
[00:17:03.320 --> 00:17:04.720]  我想安靜一下
[00:17:04.720 --> 00:17:08.800]  放假去安靜一下
[00:17:08.800 --> 00:17:11.640]  突然收到朋友約你
[00:17:11.640 --> 00:17:13.200]  很久都沒有見面
[00:17:13.200 --> 00:17:14.880]  也是很難得的
[00:17:14.880 --> 00:17:16.760]  然後你覺得不如算了
[00:17:16.760 --> 00:17:20.560]  我還是推廣這個計劃不去安靜半天
[00:17:20.560 --> 00:17:23.800]  我就先去見朋友
[00:17:23.800 --> 00:17:26.440]  我自己在這裡預備的時候
[00:17:26.440 --> 00:17:31.000]  我想起通常我最需要獨處的時候是什麼呢
[00:17:31.000 --> 00:17:32.640]  就是
[00:17:32.640 --> 00:17:35.520]  大家知道是什麼嗎
[00:17:35.520 --> 00:17:38.120]  有人說我
[00:17:38.120 --> 00:17:39.800]  是的,沒錯
[00:17:39.800 --> 00:17:42.520]  傳道人最需要獨處的時候
[00:17:42.520 --> 00:17:45.640]  真的是預備寫廣章是其中一樣東西
[00:17:45.640 --> 00:17:48.440]  確實真的是
[00:17:48.440 --> 00:17:50.920]  因為
[00:17:50.920 --> 00:17:54.800]  我覺得這件事是一來尊重神
[00:17:54.800 --> 00:17:57.520]  這也是一個很重要的復仕
[00:17:57.520 --> 00:18:02.680]  所以我通常盡量希望自己可以抽離群體
[00:18:02.680 --> 00:18:05.280]  停止,不要再檢查我的手機
[00:18:05.280 --> 00:18:06.720]  有什麼人找我
[00:18:06.720 --> 00:18:08.720]  其實也有點難
[00:18:08.720 --> 00:18:12.120]  通常要找一個地方
[00:18:12.120 --> 00:18:13.960]  可能別人找不到我
[00:18:13.960 --> 00:18:16.920]  所以我應該不會去辦公室
[00:18:16.920 --> 00:18:18.360]  因為一去辦公室
[00:18:18.360 --> 00:18:21.520]  其實就算我忍手不看手機
[00:18:21.520 --> 00:18:23.280]  也是難免有人走過
[00:18:23.280 --> 00:18:24.640]  經過叫你
[00:18:24.640 --> 00:18:27.400]  在你附近聊聊天
[00:18:27.400 --> 00:18:29.040]  OK
[00:18:29.040 --> 00:18:31.680]  所以你或者會問我
[00:18:31.680 --> 00:18:33.680]  你躲起來寫廣章
[00:18:33.680 --> 00:18:35.840]  或者預備祈禱
[00:18:35.840 --> 00:18:37.880]  你不擔心嗎
[00:18:37.880 --> 00:18:39.920]  有重要事別人找你找不到
[00:18:39.920 --> 00:18:41.920]  是上班時間
[00:18:41.920 --> 00:18:43.800]  但是
[00:18:43.800 --> 00:18:46.600]  是不是真的可以這樣走開就算了
[00:18:46.600 --> 00:18:48.920]  好像不是很負責任
[00:18:48.920 --> 00:18:50.080]  不過
[00:18:50.080 --> 00:18:51.400]  我又想
[00:18:51.400 --> 00:18:54.120]  問問大家
[00:18:54.120 --> 00:18:56.440]  你去旅行
[00:18:56.440 --> 00:18:57.400]  可以的話
[00:18:57.400 --> 00:19:01.040]  其實你不是很想公司找到你
[00:19:01.040 --> 00:19:03.880]  或者你帶同一些公事去做
[00:19:03.880 --> 00:19:07.800]  你也很想全程享受
[00:19:07.800 --> 00:19:09.720]  其實遇見神
[00:19:09.720 --> 00:19:12.400]  難道不比去旅行重要
[00:19:12.400 --> 00:19:15.600]  我覺得這件事值得我們去想
[00:19:15.600 --> 00:19:19.920]  有時候為什麼放不了手
[00:19:19.920 --> 00:19:22.000]  為什麼明明覺得讀書很重要
[00:19:22.000 --> 00:19:22.640]  放不了手
[00:19:22.640 --> 00:19:26.000]  就是可能我們會不會都很擔心
[00:19:26.000 --> 00:19:27.360]  沒什麼安全感
[00:19:27.360 --> 00:19:28.640]  又或者
[00:19:28.640 --> 00:19:32.920]  摩西他也要把事情交給別人去做
[00:19:32.920 --> 00:19:34.280]  會不會你也信不過
[00:19:34.280 --> 00:19:37.120]  交給那些人也不知道他做得怎麼樣
[00:19:37.120 --> 00:19:39.400]  所以你又會擔心
[00:19:39.400 --> 00:19:41.040]  但是其實
[00:19:41.040 --> 00:19:42.600]  人生
[00:19:42.600 --> 00:19:43.360]  有很多事情
[00:19:43.360 --> 00:19:44.800]  確實都真的
[00:19:44.800 --> 00:19:47.600]  不只是自己獨力去做
[00:19:47.600 --> 00:19:51.160]  我相信大家都出來做了一段時間
[00:19:51.160 --> 00:19:55.040]  其實有時候做事都要有團隊工作
[00:19:55.040 --> 00:19:57.080]  或者是都有同工的
[00:19:57.080 --> 00:19:58.720]  還有神
[00:19:58.720 --> 00:20:03.360]  有時候在不同的情況下安排一些群體
[00:20:03.360 --> 00:20:05.280]  跟你一起去同工
[00:20:05.280 --> 00:20:07.440]  必要時其實
[00:20:07.440 --> 00:20:11.160]  如果你是抽薪需要去領受神的
[00:20:11.160 --> 00:20:12.600]  下一步的引領
[00:20:12.600 --> 00:20:16.400]  我覺得自己就需要下這個決心
[00:20:16.400 --> 00:20:18.480]  因為
[00:20:18.480 --> 00:20:20.960]  都是一個相信
[00:20:20.960 --> 00:20:22.680]  躺藥像摩西那樣
[00:20:22.680 --> 00:20:25.120]  他上山是神呼召他的
[00:20:25.120 --> 00:20:27.680]  做一件這麼重要的事
[00:20:27.680 --> 00:20:31.240]  其實神是會看著其他
[00:20:31.240 --> 00:20:34.600]  他也關注的人和事
[00:20:34.600 --> 00:20:37.480]  我不知道你會不會也是這樣相信
[00:20:37.480 --> 00:20:40.640]  當你要真的抽薪去做一件事
[00:20:40.640 --> 00:20:42.920]  跟神去獨處的時候
[00:20:42.920 --> 00:20:43.960]  你會安心
[00:20:43.960 --> 00:20:47.720]  因為神幫你看著關於他的事
[00:20:47.720 --> 00:20:49.560]  他是全知全能的
[00:20:49.560 --> 00:20:54.800]  所以你就可以離開一段時間
[00:20:54.800 --> 00:20:57.680]  這段經文繼續看下去
[00:20:57.680 --> 00:21:02.640]  就是在說摩西他一收到上帝的呼召
[00:21:02.640 --> 00:21:06.360]  他就交了一些東西給亞倫和胡爾
[00:21:06.360 --> 00:21:08.480]  然後很特別
[00:21:08.480 --> 00:21:14.040]  他帶了一個幫手約書亞去上山
[00:21:14.040 --> 00:21:17.360]  一起走到山腰那裡
[00:21:17.360 --> 00:21:20.000]  等了六天
[00:21:20.000 --> 00:21:21.640]  直到第七天
[00:21:21.640 --> 00:21:28.400]  神才叫他進入雲彩裡面
[00:21:28.400 --> 00:21:31.000]  去面見他
[00:21:31.000 --> 00:21:35.280]  我們看到這個過程要等候
[00:21:35.280 --> 00:21:38.920]  其實摩西也是一個敬畏神的人
[00:21:38.920 --> 00:21:41.560]  他沒有自己上去
[00:21:41.560 --> 00:21:44.640]  直接衝上山頂就算了
[00:21:44.640 --> 00:21:46.360]  他是敬畏神的
[00:21:46.360 --> 00:21:48.480]  並且約書亞
[00:21:48.480 --> 00:21:50.680]  其實為什麼要帶約書亞上去
[00:21:50.680 --> 00:21:52.320]  大家有沒有想過
[00:21:52.320 --> 00:21:53.480]  我這次看的時候
[00:21:53.480 --> 00:21:56.880]  我就更加多去想
[00:21:56.880 --> 00:21:58.400]  其實約書亞
[00:21:58.400 --> 00:22:00.680]  他那時候已經是在摩西身邊
[00:22:00.680 --> 00:22:05.000]  一個跟著他服侍的年輕人
[00:22:05.000 --> 00:22:07.440]  在亞馬力人的戰爭裡面
[00:22:07.440 --> 00:22:09.240]  他也是有份的
[00:22:09.240 --> 00:22:13.840]  他就是負責在前線打仗的那個
[00:22:13.840 --> 00:22:15.920]  並且我們很明白
[00:22:15.920 --> 00:22:17.560]  有約書亞記的
[00:22:17.560 --> 00:22:20.240]  所以將來其實他已經是
[00:22:20.240 --> 00:22:21.880]  接下來下一任
[00:22:21.880 --> 00:22:27.120]  會帶領以色列人進入加南地的領袖
[00:22:27.120 --> 00:22:29.600]  在這段登山之路
[00:22:29.600 --> 00:22:32.920]  摩西帶約書亞一起走
[00:22:32.920 --> 00:22:36.040]  一定不是因為他怕孤單
[00:22:36.040 --> 00:22:38.200]  而找一個人陪伴他
[00:22:38.200 --> 00:22:41.720]  其實他很想示範給約書亞看
[00:22:41.720 --> 00:22:44.440]  將來他就是領袖了
[00:22:44.440 --> 00:22:46.960]  那麼摩西究竟是怎樣去敬畏神
[00:22:46.960 --> 00:22:49.000]  怎樣去回應神的呼召呢
[00:22:49.000 --> 00:22:50.880]  當神召喚他的時候
[00:22:50.880 --> 00:22:52.880]  他要示範給約書亞看
[00:22:52.880 --> 00:22:54.560]  做一個榜樣
[00:22:54.560 --> 00:22:56.920]  其實我們都有點熟悉的
[00:22:56.920 --> 00:22:58.480]  我們看回
[00:22:58.480 --> 00:23:02.040]  如果你記得耶穌都曾經帶過那些門徒
[00:23:02.040 --> 00:23:04.440]  去上山去禱告
[00:23:04.440 --> 00:23:08.280]  都常常去示範他怎樣去敬畏神
[00:23:08.280 --> 00:23:10.640]  而摩西和約書亞
[00:23:10.640 --> 00:23:14.080]  他上山等了六天之後
[00:23:14.080 --> 00:23:20.200]  當時其實是說有西內山被雲彩遮蓋了
[00:23:20.200 --> 00:23:21.880]  山下看見火
[00:23:21.880 --> 00:23:24.640]  又有神的榮耀在山頂
[00:23:24.640 --> 00:23:28.200]  然後神叫了摩西進山頂
[00:23:28.200 --> 00:23:32.520]  摩西是沒有說任何話的
[00:23:32.520 --> 00:23:35.160]  整段經文是沉默的
[00:23:35.160 --> 00:23:38.960]  接著他沒有說要等那麼久
[00:23:38.960 --> 00:23:42.440]  才叫我上去
[00:23:42.440 --> 00:23:45.720]  其實摩西他的敬畏神
